@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0991,0.1023,0.3199,3.962,-0.7481,0.1055,0.1005,0.317,2.9125,-0.4544,0.0804,0.1564,0.3955,3.8215,-0.66,0.3834,0.2397,0.4896,2.7489,0.0148,0.9396,1.2331,0.2584,1.3123,0.2751,0.2096,1.0091,0.8088,0.6534,0.8015,0.6475,0.8079,1.0183,0.6541,0.427,0.6424,0.4193,0.6527,1.8634,1.1159,-41.107,0.5989,-22.0608,-36.8362,1.1318,0.9845,0.8123,0.8699,0.7177,0.8251,1.3603,1.0368,1.4413,0.7621,1.0595,1.3902,0.0008,0.5809,0.2512,-0.129,0.5833,-0.3113,0.5842,0.0168,2.1844,0.0982,0.3134,0.9683,0.654,-8.5299,0.1109,0.3331,9.4012,?,4.1614,1.1132,1.0551,3.7727,0.2176,-0.2561,0.5249,-2.0497,0.9409,0.297,0.3157,0.8854,0.0882,0.0997,-0.1947,1.7445,-8.9617,0,0.5804,0,0.103,0.2566,2.4919,0.0494,14.8757,-0.9128,-0.907,0.9947,0.3894,0.2954,0.5435,1.991,-0.0515,0.1386,0.0298,0.1728,0.9186,-0.2336,0.0488,0.0319,0.1786,1.6801,-4.9285,2.8088,7.9732,2.8387,3.146,3.043,0.9673,9.8973,9.2597,0.9356,0.5608,0.0699,0.1246,2.5428,6.681,2.6274,2.1674,1.185,0.5467,0.0021,0.663,0.7524,-0.3664,-0.315,DIETRO_PANTALONI
-0.2331,4.2417,2.0595,14.2673,-0.658,-0.7494,3.3741,1.8369,16.2676,-0.485,-0.3058,8.4246,2.9025,25.3823,-0.2955,3.1549,6.7965,2.607,20.077,0.0164,0.311,0.7622,-0.0739,2.4505,-0.2375,-0.0969,1.1212,0.7096,0.79,0.6329,0.7046,1.1134,1.2571,0.5035,0.6241,0.4005,0.4965,1.2396,1.0657,0.978,-16.9213,0.9177,-15.8781,-17.3017,0.7855,0.4392,0.4216,0.5591,0.5367,0.9599,0.877,0.5621,0.7106,0.6409,0.8103,1.2642,0.0044,4.8272,0.3261,0.2357,0.3547,0.0492,-0.1241,0.3761,3.8935,8.8757,2.9792,10.2025,-0.0633,2.8549,3.7357,1.9328,6.1455,-0.1905,7.5714,2.8695,1.694,9.0647,0.0032,1.3638,0.5142,0.3771,1.5414,1.7587,1.141,2.3759,3.0932,1.3019,0.618,-20.8324,-33.712,1.8587,1.0551,0.5677,1.6601,1.1255,0.678,0.0473,14.6012,-0.8196,-0.7701,0.4956,0.6503,1.2244,1.1065,5.9248,-0.3778,-0.6538,1.5418,1.2417,6.3094,-3.6085,1.9207,1.6835,1.2975,6.1673,-0.341,-0.9946,0.3386,-0.3404,0.8911,0.8528,0.957,0.7941,0.7273,0.9158,0.3289,1.036,3.1503,3.141,0.935,0.2977,0.9391,0.9607,1.023,0.0112,3.881,-0.2113,-0.4307,0.3522,DAVANTI_PANTALONI
0.1,0.0308,0.1756,2.413,-0.7149,0.0434,0.1674,0.4092,5.5613,-1.0992,0.0077,0.0746,0.2731,3.8618,-1.3858,0.2716,0.211,0.4594,3.9246,0.0029,2.3018,12.9171,0.3681,5.6116,0.1599,0.0285,0.4291,0.6429,0.3822,1.4985,0.8908,0.5945,0.1841,0.4134,0.1461,2.2454,0.7935,0.3534,0.3454,0.4484,-88.4619,1.2982,-256.0903,-197.2663,0.5311,0.8693,0.3575,1.6367,0.6731,0.4113,0.4339,0.6248,0.6148,1.4401,1.417,0.984,0.0006,0.4187,-0.9381,-0.9262,-0.0827,0.9051,0.0975,0.0022,9.0368,0.0002,0.0146,0.05,0.9945,3.6816,0.0005,0.0233,0.0859,0.977,-0.9745,0.0023,0.0478,1.0591,?,2.4546,-9.2733,-3.778,0.6279,0.3057,0.4868,0.3942,0.0934,0.237,2.4653,-8.5021,-3.4487,2.4221,0,0,0.5823,0.0472,0.0811,0.0516,13.6929,-0.9653,0.985,-0.9705,0.0062,0.0004,0.0189,0.0972,-0.6563,0.039,0.0006,0.0236,0.11,-0.2446,0.0026,0.0002,0.0154,0.0951,-1.486,0.1578,2.3301,14.7657,0.799,1.2232,1.531,0.6383,1.4963,2.344,1.7812,0.6778,0.3805,0.6639,1.5347,2.3117,0.8835,1.0225,1.1573,0.0002,0.0683,0.7875,0.4631,0.4366,DAVANTI_PANTALONI
-0.1835,3.3465,1.8293,8.7539,-0.9605,-0.6137,5.12,2.2627,11.8072,-0.6733,-0.2389,3.8327,1.9577,12.443,-0.3822,3.1607,2.7767,1.6663,11.7193,0.0456,0.299,0.768,-0.058,2.5688,-0.1942,-0.0756,0.8085,0.9344,1.0978,1.1558,1.3579,1.1749,0.6536,0.8731,1.2052,1.3359,1.8439,1.3803,0.9027,1.2464,-7.6662,1.3808,-8.4925,-6.1504,0.6328,0.496,0.3636,0.7838,0.5747,0.7332,0.7414,0.7035,0.747,0.9489,1.0075,1.0618,0.0036,4.8617,0.2594,0.4419,0.0506,0.5797,-0.017,0.077,3.1557,6.7438,2.5969,7.0137,-0.0487,0.6679,15.1149,3.8878,9.763,-1.2397,7.9488,0.7113,0.8434,2.6094,0.7103,4.7247,0.397,0.084,0.668,3.079,4.6096,0.4462,9.4803,21.2483,0.0603,-0.0509,-0.8446,1.5343,0.7425,0.4839,0.7184,2.6879,3.7415,0.0447,14.9609,-0.7193,-0.9253,0.9006,0.3566,0.354,0.595,2.7493,-0.4862,-0.8341,0.8959,0.9465,3.9531,-5.5649,2.3699,4.2835,2.0697,6.2581,0.0141,-0.4275,0.1505,-0.352,0.6286,0.2875,0.4573,0.3951,0.0826,0.2091,0.2684,-10.0484,-37.4373,3.0721,0.2914,0.0949,0.6955,0.4393,0.6317,0.0132,3.862,-0.5527,0.0678,0.0257,DAVANTI_PANTALONI
0.0501,0.0065,0.0805,0.6995,-0.1888,-0.1834,0.0551,0.2348,2.9173,-0.88,-0.0251,0.0154,0.1241,1.5726,-1.2026,0.2692,0.0413,0.2032,1.7784,0.0156,-0.2734,-1.9955,0.1862,7.2991,-0.6812,-0.0933,0.3428,0.6483,0.396,1.8913,1.1553,0.6108,0.1175,0.4203,0.1568,3.577,1.3346,0.3731,0.0814,0.1294,-3.9414,1.5903,-48.4367,-30.4576,0.3792,0.8241,0.3257,2.1733,0.8589,0.3952,0.2398,0.4448,0.3933,1.855,1.6403,0.8843,0.001,0.3731,0.5604,0.3801,0.2593,0.6619,0.0506,-0.029,8.0276,0.0029,0.0538,0.176,0.9783,5.5232,0.0063,0.0794,0.2599,0.9541,-1.1013,0.0001,0.009,1.1237,?,1.4534,-7.2889,-5.015,0.6781,5.9692,8.8031,0.4598,35.6314,77.495,1.4667,-7.0573,-4.8117,1.4305,0,0,0.6772,0.1566,0.2313,0.0513,14.6521,-1.0127,-0.7756,0.7882,-0.0236,0.0013,0.0361,0.2243,-7.0947,0.0068,0.002,0.0452,0.3194,-4.6675,0.0284,0.0003,0.018,0.157,-0.6013,-3.4463,-0.8313,0.2412,0.7988,2.0029,2.5075,0.638,4.0115,6.2875,0.7475,3.3344,4.4609,0.4917,0.2826,0.5747,0.7023,1.4286,2.034,0.0002,0.0862,0.9091,0.2748,0.3442,DAVANTI_PANTALONI
-0.1081,0.0032,0.0563,0.3298,-7.5142,-0.0832,0.0031,0.0553,0.2703,-3.6568,0.0154,0.0024,0.049,0.2657,-0.8263,0.1518,0.0044,0.0665,0.339,0.0745,1.2994,-7.0392,-0.712,-5.4171,-0.5479,0.1012,1.0179,1.1495,0.8465,1.1293,0.8316,0.7364,1.036,1.3213,0.7166,1.2753,0.6916,0.5423,1.3712,2.4212,-10.6693,1.7658,-7.781,-4.4066,0.6673,0.2663,0.1058,0.399,0.1585,0.3972,1.22,1.2413,0.9729,1.0174,0.7974,0.7838,0.0007,0.2354,0.7088,-0.2158,-0.9359,0.4296,-0.81,0.0232,8.7531,0.0002,0.0154,0.0588,0.9933,4.4067,0.0008,0.0283,0.1083,0.9758,-0.3649,0.0008,0.0286,0.4162,?,1.9863,-23.987,-12.0763,0.5453,0.539,0.9884,0.2973,0.2905,0.9769,1.9993,-20.9492,-10.4785,1.9639,0,0,0.5424,0.1412,0.2603,0.0516,13.5247,-0.9958,0.9793,-0.9757,-0.0084,0.0002,0.0152,0.0769,-1.5767,0.0253,0.0003,0.0167,0.0908,-0.3764,0.0049,0.0001,0.0104,0.0534,-0.6779,-0.3318,-1.7092,5.152,0.9085,1.4588,1.6058,0.8253,2.128,2.5785,1.8955,2.181,1.1506,0.4525,0.9377,2.0724,0.8471,1.44,1.7,0.0001,0.0497,0.6299,0.0796,0.1316,DAVANTI_PANTALONI
0.2127,1.4068,1.1861,6.4045,-0.4698,2.561,4.4659,2.1133,6.6272,-0.0896,1.1251,5.4453,2.3335,9.0639,-0.2325,3.4297,7.4252,2.7249,9.9502,0.0516,0.083,0.189,0.062,2.2761,0.7467,0.3281,0.5612,0.5083,0.4353,0.9056,0.7755,0.8564,0.315,0.2583,0.1895,0.8201,0.6015,0.7334,3.7556,1.1974,-3.7833,0.3188,-1.0074,-3.1597,0.7164,0.5925,0.4153,0.827,0.5797,0.701,0.9664,0.7066,0.6437,0.7312,0.666,0.9109,0.1275,4.8504,0.4816,0.5052,0.5698,0.4126,0.887,0.7494,-1.246,3.7115,1.9265,6.3066,-10.8278,1.8942,0.0284,0.1687,0.6426,0.6942,8.6081,1.5719,1.2538,4.5234,0.5273,-0.6578,-0.1448,0.2201,11.4222,1.5366,0.1345,130.4661,2.3611,0.0181,-3.9572,-1.144,0.2891,0.2537,0.0557,0.2196,9.8146,1.3942,0.1421,0.1023,12.1128,0.5702,0.9714,0.6951,0.8099,1.2435,1.1151,5.3561,-0.176,2.08,2.9842,1.7275,5.433,-0.0011,-0.6666,1.0265,1.0132,3.5577,-5.9832,0.3894,-1.215,-3.1205,0.6455,1.1006,1.705,0.4167,1.2114,2.9072,131.2,0.2629,0.002,0.8393,8.94,10.6523,0.9858,1.5055,1.5271,0.0268,3.7955,0.6714,-0.6039,-0.6742,DAVANTI_PANTALONI
0.1307,13.8107,3.7163,28.3953,-2.0196,-0.32,9.6513,3.1067,21.5057,-0.8848,-0.3618,17.4166,4.1733,48.8168,-1.5051,4.1933,23.5456,4.8524,30.1001,0.0129,-0.4084,-0.3613,0.0312,0.8845,-0.0763,-0.0863,1.1962,0.8905,0.7659,0.7444,0.6402,0.8601,1.431,0.793,0.5866,0.5541,0.4099,0.7397,1.8812,0.6475,-48.394,0.3442,-25.7246,-74.737,0.8241,0.4826,0.3084,0.5855,0.3742,0.6391,1.3204,0.5817,0.9434,0.4405,0.7145,1.6218,0.0026,6.5062,-0.9307,-0.613,-0.1841,0.4282,0.0923,0.0427,3.5447,10.0394,3.1685,10.12,-0.4712,0.8418,0.4341,0.6589,2.3757,-0.156,-8.45,1.0665,1.0327,9.8059,?,4.2107,-0.4195,-0.0996,4.8091,3.0681,0.638,23.1274,9.4131,0.407,10.1112,0.3306,0.0327,3.3471,0,0,4.2598,1.032,0.2423,0.0479,13.4518,0.4517,0.9109,0.2358,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
-0.1029,0.0143,0.1198,0.611,-2.5358,-0.0904,0.0246,0.1568,0.7554,-2.4223,-0.0452,0.0128,0.1129,0.5472,-2.0977,0.2364,0.0166,0.1289,0.6381,0.0253,1.1379,2.2761,-0.4354,2.0003,-0.3826,-0.1913,0.7639,1.0605,0.9291,1.3882,1.2162,0.8761,0.5836,1.1247,0.8632,1.9272,1.4791,0.7675,0.8196,1.1826,-26.4068,1.4429,-32.2188,-22.3297,0.7829,0.9783,0.2639,1.2495,0.3371,0.2698,0.8089,1.1166,0.9576,1.3805,1.1838,0.8575,0.0008,0.3654,0.1851,0.0224,-0.4696,0.985,-0.5911,-0.527,6.0847,0.0105,0.1023,0.3593,0.9421,7.686,0.0064,0.0799,0.2783,0.9646,-0.2304,0.001,0.0311,0.3043,?,0.7917,-26.4098,-33.36,1.28,3.2927,2.5724,1.6384,10.8419,6.6173,0.7694,-19.1987,-24.9538,0.7878,0,0,1.2913,1.1808,0.9144,0.0522,14.0012,-1.0026,0.2766,-0.2598,0.0152,0.0065,0.0809,0.3407,-0.5051,0.0533,0.004,0.0635,0.3055,-0.5396,0.0181,0.0013,0.0364,0.173,-0.5607,0.2848,0.8397,2.9488,1.2747,2.2206,1.742,1.625,4.9309,3.0345,1.068,1.8395,1.7224,1.141,2.0418,1.7896,1.1154,1.9691,1.7654,0.0003,0.1552,0.474,0.4465,0.7388,DAVANTI_PANTALONI
-0.126,0.0044,0.0663,0.3722,-8.1516,-0.0646,0.0088,0.0938,0.453,-1.4608,0.0004,0.0075,0.0868,0.419,-0.7646,0.1884,0.0053,0.0727,0.3594,0.1163,1.9516,-319.7169,-0.6688,-163.8241,-0.3427,0.0021,0.707,0.7646,0.9123,1.0815,1.2905,1.1932,0.4998,0.5846,0.8324,1.1697,1.6653,1.4237,1.2328,1.8262,-7.011,1.4813,-5.687,-3.8391,0.2209,0.1713,0.1,0.7754,0.4527,0.5838,0.8216,0.8884,1.0357,1.0813,1.2606,1.1658,0.0007,0.2899,0.0406,-0.3253,-0.625,0.913,-0.2765,-0.011,7.4095,0.0002,0.0136,0.0573,0.9923,6.4045,0.0003,0.0164,0.069,0.9893,-0.5009,0.0014,0.0377,0.5494,?,1.1569,-14.7916,-12.7853,0.8266,0.3599,0.4354,0.6833,0.1295,0.1895,1.1585,-13.432,-11.5944,1.155,0,0,0.8299,0.1042,0.1255,0.0516,14.3149,-1.0103,-0.1295,0.3035,-0.0014,0.0017,0.041,0.1901,-0.7461,0.0071,0.0013,0.0365,0.1463,-0.8084,-0.0066,0.0012,0.0353,0.1741,-1.4401,-0.2005,0.2131,-1.0625,1.1228,1.161,1.034,1.2608,1.3478,1.0691,1.2419,0.7906,0.6366,1.3457,1.5261,1.1341,1.2993,1.092,0.8405,0.0001,0.0921,0.6825,0.1331,0.6339,DAVANTI_PANTALONI
0.3017,9.6923,3.1132,19.9206,-1.2728,-0.7777,16.6003,4.0743,18.2197,-0.9936,0.0125,8.554,2.9247,18.7514,-1.0291,5.1395,9.1278,3.0212,13.8841,0.0445,-0.3879,24.1917,0.0587,-62.3594,-0.1513,0.0024,0.7641,1.0645,1.0305,1.3931,1.3486,0.9681,0.5839,1.1331,1.0618,1.9406,1.8187,0.9371,1.2286,1.1731,-17.2423,0.9548,-14.0347,-14.6985,0.959,0.9484,0.6032,0.9889,0.6289,0.636,1.0934,1.0624,1.4348,0.9716,1.3123,1.3506,0.0043,7.766,-0.5343,-0.4737,-0.031,-0.2004,0.0057,0.012,-6.6844,1.1558,1.0751,8.4321,?,-6.8497,1.2121,1.101,8.5434,?,1.4034,0.2334,0.4831,1.729,0.2277,0.9759,-4.7631,-4.8808,0.9765,2.2256,2.2791,0.9536,4.9533,5.1943,0.987,-16.5458,-16.7643,1,0,0,0.987,4.8769,4.9413,0.0499,14.9375,-0.9835,-0.1105,0.1666,0.0936,0.7329,0.8561,4.1891,-0.8751,0.032,0.578,0.7603,3.5088,-0.5321,-0.3168,1.7905,1.3381,5.7454,-1.2818,2.9224,-0.2954,-0.1011,1.126,0.6398,0.5682,1.2679,0.4093,0.3228,1.6043,0.6057,0.3776,0.9755,0.8873,0.9096,1.1939,0.7291,0.6107,0.0017,2.2132,-0.6612,0.0654,-0.1164,DIETRO_PANTALONI
