@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0821,3.0453,1.7451,14.1169,-2.7092,0.0176,49.2506,7.0179,59.6104,-0.3288,0.2859,26.6658,5.1639,39.4258,-0.4157,6.4371,37.6145,6.1331,52.4179,0.0145,-4.6747,-0.2872,-0.0128,0.0614,0.0027,0.0444,0.2487,0.3379,0.2845,1.359,1.1443,0.842,0.0618,0.1142,0.081,1.847,1.3094,0.7089,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0848,0.1367,0.0716,1.6109,0.8434,0.5236,0.2368,0.3581,0.2693,1.512,1.1372,0.7521,0.0015,9.3408,-0.2351,-0.1403,-0.2984,0.7437,0.6563,0.5782,-8.7373,15.1373,3.8907,19.6198,-3.3601,-42.1001,199.9809,14.1415,57.5394,?,-106.7861,39.1483,6.2569,115.4999,?,0.2075,0.0818,0.3942,0.2751,0.6218,2.2602,0.0757,0.3867,5.1083,0.2628,0.1309,0.4982,0,0,1,0.341,0.1699,0.4982,0.5934,157.8083,0.089,0.1619,-0.9396,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.021,4.0041,2.001,15.9335,-2.1698,-0.0974,9.1493,3.0248,16.4507,-1.1765,0.2107,15.184,3.8967,16.6964,-0.714,4.7192,6.1207,2.474,11.1482,0.0619,0.2154,-0.0996,-0.0044,-0.4622,-0.0206,0.0446,0.6615,0.5135,0.8088,0.7762,1.2226,1.575,0.4376,0.2637,0.6542,0.6026,1.4948,2.4808,1.2266,1.5681,-14.8398,1.2785,-12.0986,-9.4633,0.665,0.516,0.423,0.7759,0.6361,0.8197,0.9686,0.9543,1.4292,0.9853,1.4756,1.4977,0.0012,7.0277,0.3574,0.2045,-0.1121,-0.0852,-0.1122,0.3667,2.6161,76.4334,8.7426,25.7385,-1.2001,-22.1593,57.6541,7.593,39.0594,?,-113.6891,0.3203,0.566,115.1993,?,-0.1181,-0.023,0.1949,1.1514,15.4474,13.4162,1.3257,238.6212,179.9932,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.5793,144.4028,0.938,-0.0405,-0.1459,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0797,2.9628,1.7213,8.8887,-0.9788,-0.2642,8.5702,2.9275,13.7513,-1.3481,0.1804,8.4563,2.908,14.0616,-0.9506,4.0729,3.5096,1.8734,8.6629,0.0584,0.3015,-0.4415,-0.0196,-1.4643,-0.0649,0.0443,0.588,0.5919,0.9188,1.0067,1.5627,1.5522,0.3457,0.3504,0.8442,1.0135,2.4419,2.4095,0.5569,0.6416,-8.1875,1.1521,-14.7021,-12.7614,0.767,0.6231,0.4883,0.8124,0.6366,0.7836,0.6464,0.6321,1.0261,0.9779,1.5874,1.6232,0.0017,6.1124,0.3695,0.0569,-0.1017,-0.03,-0.2556,0.326,0.1802,189.382,13.7616,39.238,-1.4586,-23.7999,20.6141,4.5403,37.7396,?,-110.8404,3.1179,1.7658,113.6398,?,-0.0076,-0.0016,0.2147,3.031,7.7936,2.5713,9.187,60.7405,6.6116,0.6168,0.2048,0.3321,0,0,1,1.0397,0.3453,0.3321,0.5784,147.426,0.7943,-0.8793,-0.7238,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0821,3.0453,1.7451,14.1169,-2.7092,0.0176,49.2506,7.0179,59.6104,-0.3288,0.2859,26.6658,5.1639,39.4258,-0.4157,6.4371,37.6145,6.1331,52.4179,0.0145,-4.6747,-0.2872,-0.0128,0.0614,0.0027,0.0444,0.2487,0.3379,0.2845,1.359,1.1443,0.842,0.0618,0.1142,0.081,1.847,1.3094,0.7089,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0848,0.1367,0.0716,1.6109,0.8434,0.5236,0.2368,0.3581,0.2693,1.512,1.1372,0.7521,0.0015,9.3408,-0.2351,-0.1403,-0.2984,0.7437,0.6563,0.5782,-8.7373,15.1373,3.8907,19.6198,-3.3601,-42.1001,199.9809,14.1415,57.5394,?,-106.7861,39.1483,6.2569,115.4999,?,0.2075,0.0818,0.3942,0.2751,0.6218,2.2602,0.0757,0.3867,5.1083,0.2628,0.1309,0.4982,0,0,1,0.341,0.1699,0.4982,0.5934,157.8083,0.089,0.1619,-0.9396,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.021,4.0041,2.001,15.9335,-2.1698,-0.0974,9.1493,3.0248,16.4507,-1.1765,0.2107,15.184,3.8967,16.6964,-0.714,4.7192,6.1207,2.474,11.1482,0.0619,0.2154,-0.0996,-0.0044,-0.4622,-0.0206,0.0446,0.6615,0.5135,0.8088,0.7762,1.2226,1.575,0.4376,0.2637,0.6542,0.6026,1.4948,2.4808,1.2266,1.5681,-14.8398,1.2785,-12.0986,-9.4633,0.665,0.516,0.423,0.7759,0.6361,0.8197,0.9686,0.9543,1.4292,0.9853,1.4756,1.4977,0.0012,7.0277,0.3574,0.2045,-0.1121,-0.0852,-0.1122,0.3667,2.6161,76.4334,8.7426,25.7385,-1.2001,-22.1593,57.6541,7.593,39.0594,?,-113.6891,0.3203,0.566,115.1993,?,-0.1181,-0.023,0.1949,1.1514,15.4474,13.4162,1.3257,238.6212,179.9932,0.3594,0.1219,0.3391,0,0,1,0.659,0.2234,0.3391,0.5793,144.4028,0.938,-0.0405,-0.1459,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0797,2.9628,1.7213,8.8887,-0.9788,-0.2642,8.5702,2.9275,13.7513,-1.3481,0.1804,8.4563,2.908,14.0616,-0.9506,4.0729,3.5096,1.8734,8.6629,0.0584,0.3015,-0.4415,-0.0196,-1.4643,-0.0649,0.0443,0.588,0.5919,0.9188,1.0067,1.5627,1.5522,0.3457,0.3504,0.8442,1.0135,2.4419,2.4095,0.5569,0.6416,-8.1875,1.1521,-14.7021,-12.7614,0.767,0.6231,0.4883,0.8124,0.6366,0.7836,0.6464,0.6321,1.0261,0.9779,1.5874,1.6232,0.0017,6.1124,0.3695,0.0569,-0.1017,-0.03,-0.2556,0.326,0.1802,189.382,13.7616,39.238,-1.4586,-23.7999,20.6141,4.5403,37.7396,?,-110.8404,3.1179,1.7658,113.6398,?,-0.0076,-0.0016,0.2147,3.031,7.7936,2.5713,9.187,60.7405,6.6116,0.6168,0.2048,0.3321,0,0,1,1.0397,0.3453,0.3321,0.5784,147.426,0.7943,-0.8793,-0.7238,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.7324,2.0937,1.447,8.1777,-1.8563,0.0817,4.434,2.1057,11.5094,-0.8456,-0.0328,2.0016,1.4148,6.8046,-1.0527,2.5272,2.6866,1.6391,7.143,0.0188,-8.9667,22.3559,-0.2898,-2.4932,0.0323,-0.013,0.6872,1.0227,0.8828,1.4884,1.2847,0.8632,0.4722,1.046,0.7793,2.2153,1.6504,0.745,1.0079,1.523,-38.8281,1.5111,-38.525,-25.4948,0.4591,0.8637,0.3933,1.8812,0.8566,0.4554,0.7105,1.2018,1.1448,1.6914,1.6113,0.9526,0.0039,3.9151,-0.716,-0.3214,-0.2206,0.6645,0.0836,-0.0838,8.3805,14.5795,3.8183,14.0411,0.1731,-30.0983,3.208,1.7911,34.259,?,-14.767,166.5239,12.9044,49.4385,-0.877,-0.2784,-0.5675,2.0382,2.1319,0.2959,0.1388,4.5448,0.0876,0.0193,-0.0858,-0.1272,1.4832,0,0.6447,0,0.4099,0.284,0.693,0.1828,57.5308,-0.747,0.8321,-0.4706,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0211,3.9106,1.9775,9.8548,-0.8734,-0.7722,4.8549,2.2034,13.8442,-0.9203,-0.3638,1.8455,1.3585,6.4139,-1.1079,2.9347,2.7278,1.6516,7.9839,0.0606,-0.0273,-0.058,0.0072,2.1226,-0.2631,-0.124,0.8975,1.4557,1.1973,1.6219,1.3341,0.8225,0.8055,2.119,1.4336,2.6306,1.7798,0.6766,0.6925,1.3629,-8.9166,1.9681,-12.876,-6.5425,0.7296,1.7288,0.6189,2.3694,0.8483,0.358,0.7118,1.5365,1.2343,2.1585,1.734,0.8034,0.0046,4.3316,0.5603,-0.0726,0.0108,0.014,-0.2538,-0.1182,5.4856,428.4384,20.6988,53.3997,-0.4016,-6.7586,59.8951,7.7392,28.1982,-1.9375,-26.9444,122.4051,11.0637,37.439,?,-0.8116,-0.2036,0.2508,2.6745,1.8709,0.6995,7.1531,3.5002,0.4893,0.8226,0.4087,0.4968,3.969,0,0,1.8937,1.4263,0.7532,0.1506,53.3449,-0.6535,0.9589,-0.4441,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2007,0.8681,0.9317,4.6289,-1.1667,-0.0034,1.089,1.0436,5.853,-1.099,0.1258,0.7027,0.8383,5.2573,-0.3968,1.357,0.8745,0.9351,4.0573,0.0646,58.2933,-1.5954,-0.1479,-0.0274,-0.0025,0.0927,0.8928,1.1114,0.9963,1.2449,1.116,0.8964,0.7971,1.2353,0.9927,1.5498,1.2454,0.8036,0.8133,1.669,-8.8926,2.052,-10.9334,-5.3282,0.7662,0.5676,0.4925,0.7408,0.6429,0.8677,0.7909,0.8805,1.1409,1.1133,1.4426,1.2958,0.0014,2.0164,-0.5394,0.4321,-0.079,0.2598,0.279,0.3595,-27.7054,18.4611,4.2966,34.0195,?,-18.7683,22.7557,4.7703,27.24,?,-23.7506,11.0139,3.3187,28.7399,?,1.4762,1.1665,0.7902,0.9007,1.2947,1.4374,0.8113,1.6762,2.0661,1.2489,1.1837,0.9478,1,1,1,1.2489,1.1837,0.9478,0.2358,70.2243,-0.9955,0.4887,-0.4929,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.462,0.5114,0.7151,3.049,-0.4992,0.288,1.0548,1.0271,4.7346,-0.5122,0.0434,1.0441,1.0218,5.8891,-0.7095,1.411,0.9176,0.9579,4.4907,0.0263,1.6042,10.6481,0.3274,6.6376,0.2041,0.0308,0.6963,0.6999,0.7465,1.0052,1.0722,1.0667,0.4848,0.4898,0.5573,1.0103,1.1495,1.1378,0.6331,0.4154,-8.3859,0.6561,-13.2459,-20.1877,0.6496,0.5904,0.441,0.9088,0.6789,0.747,0.644,0.5177,0.679,0.804,1.0543,1.3114,0.0029,2.1666,0.1284,-0.0052,0.2128,0.8766,0.6691,0.5673,-20.6126,13.4911,3.673,25.8591,?,-39.236,21.6525,4.6532,45.1187,?,4.4622,47.257,6.8744,22.3785,-0.1167,0.5253,-4.6194,-8.7929,0.7894,0.5343,0.6769,0.6231,0.2855,0.4582,0.5731,11.0548,19.2883,1,0,0,0.5731,1.1555,2.0162,0.2408,65.3565,-0.981,0.6562,-0.6025,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2506,4.8226,2.1961,12.1801,-1.8871,-1.4683,15.3949,3.9236,19.768,-2.8459,-0.183,11.9603,3.4584,16.1822,-0.6552,4.8193,11.2046,3.3473,15.4988,0.0669,0.1707,1.3692,-0.052,8.0222,-0.3047,-0.038,0.5597,0.635,0.6561,1.1345,1.1722,1.0332,0.3133,0.4032,0.4304,1.2872,1.374,1.0674,0.5443,1.2429,-7.1676,2.2836,-13.1696,-5.767,0.8208,0.4315,0.254,0.5258,0.3095,0.5886,0.6162,0.7527,0.7859,1.2216,1.2755,1.0441,0.0078,6.9301,0.5294,-0.0128,-0.4279,-0.029,-0.8483,0.1407,2.0775,123.8877,11.1305,44.4595,-3.6604,-15.1198,9.9887,3.1605,23.0392,?,-114.8132,8.6695,2.9444,117.1188,?,-0.1374,-0.0181,0.1317,3.5218,3.7802,1.0734,12.4028,14.29,1.1522,1.5157,0.2982,0.1967,0,0,1,1.9297,0.3796,0.1967,0.6064,138.5946,-0.0411,-0.8194,0.4208,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.1468,5.4424,2.3329,13.3931,-1.5436,-1.0569,8.7011,2.9498,21.9436,-0.6207,0.0361,7.6283,2.7619,13.8365,-0.6987,3.9848,7.033,2.652,13.7501,0.0523,0.1389,-4.0698,-0.0368,-29.2948,-0.2652,0.0091,0.7909,0.8447,0.8797,1.068,1.1123,1.0415,0.6255,0.7134,0.7738,1.1406,1.2372,1.0846,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0056,6.0459,0.5271,0.2796,-0.2249,0.2229,-0.4055,0.2027,-17.5869,64.9776,8.0609,38.7589,?,-21.5557,66.3548,8.1458,41.3376,-2.5887,-106.772,50.996,7.1412,112.0789,?,0.8159,0.1647,0.2019,0.9896,1.1288,1.1407,0.9792,1.2742,1.3012,1.2998,0.3458,0.2661,0,1,0,0.9376,0.3458,0.3688,0.5807,146.7659,-0.3494,-0.9233,0.6516,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.2506,4.8226,2.1961,12.1801,-1.8871,-1.4683,15.3949,3.9236,19.768,-2.8459,-0.183,11.9603,3.4584,16.1822,-0.6552,4.8193,11.2046,3.3473,15.4988,0.0669,0.1707,1.3692,-0.052,8.0222,-0.3047,-0.038,0.5597,0.635,0.6561,1.1345,1.1722,1.0332,0.3133,0.4032,0.4304,1.2872,1.374,1.0674,0.5443,1.2429,-7.1676,2.2836,-13.1696,-5.767,0.8208,0.4315,0.254,0.5258,0.3095,0.5886,0.6162,0.7527,0.7859,1.2216,1.2755,1.0441,0.0078,6.9301,0.5294,-0.0128,-0.4279,-0.029,-0.8483,0.1407,2.0775,123.8877,11.1305,44.4595,-3.6604,-15.1198,9.9887,3.1605,23.0392,?,-114.8132,8.6695,2.9444,117.1188,?,-0.1374,-0.0181,0.1317,3.5218,3.7802,1.0734,12.4028,14.29,1.1522,1.5157,0.2982,0.1967,0,0,1,1.9297,0.3796,0.1967,0.6064,138.5946,-0.0411,-0.8194,0.4208,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.1468,5.4424,2.3329,13.3931,-1.5436,-1.0569,8.7011,2.9498,21.9436,-0.6207,0.0361,7.6283,2.7619,13.8365,-0.6987,3.9848,7.033,2.652,13.7501,0.0523,0.1389,-4.0698,-0.0368,-29.2948,-0.2652,0.0091,0.7909,0.8447,0.8797,1.068,1.1123,1.0415,0.6255,0.7134,0.7738,1.1406,1.2372,1.0846,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0056,6.0459,0.5271,0.2796,-0.2249,0.2229,-0.4055,0.2027,-17.5869,64.9776,8.0609,38.7589,?,-21.5557,66.3548,8.1458,41.3376,-2.5887,-106.772,50.996,7.1412,112.0789,?,0.8159,0.1647,0.2019,0.9896,1.1288,1.1407,0.9792,1.2742,1.3012,1.2998,0.3458,0.2661,0,1,0,0.9376,0.3458,0.3688,0.5807,146.7659,-0.3494,-0.9233,0.6516,1100,0,0,0,1,TASCA_GIACCA_BASSA
-0.061,7.473,2.7337,22.6363,-0.6904,-0.9408,28.1031,5.3012,35.5229,-0.5921,-0.1611,7.4904,2.7369,18.8316,-0.9125,4.1479,26.7762,5.1746,24.1231,0.0004,0.0649,0.3789,-0.0147,5.8413,-0.2268,-0.0388,0.5157,0.9988,0.5283,1.937,1.0245,0.5289,0.2659,0.9977,0.2791,3.7519,1.0496,0.2797,0.6998,1.0289,-884.7417,1.4703,-1264.2446,-859.8729,0.6002,1.36,0.5549,2.266,0.9245,0.408,0.6372,1.202,0.9384,1.8863,1.4726,0.7806,0.0051,6.2479,0.2263,0.4182,0.3099,0.6077,0.3906,0.1084,-1.9984,186.7468,13.6655,45.5994,-0.4961,-8.9467,105.6745,10.2798,36.4792,-2.8728,-34.4154,44.0026,6.6334,41.2796,?,0.2234,0.0581,0.26,1.3294,2.0601,1.5497,1.7672,4.244,2.4016,0.5588,0.3663,0.6555,3.2359,0,0,1.25,1.1046,0.8837,0.1884,55.6441,0.4835,0.7474,-0.1742,1100,0,0,0,1,TASCA_GIACCA_BASSA
