@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.2357,3.4925,1.8688,8.7325,-1.0027,0.1358,12.0695,3.4741,12.5214,-1.3067,-0.6584,8.6505,2.9412,12.0857,-1.3095,4.8073,1.6094,1.2686,7.1747,0.1677,-1.7351,0.358,-0.049,-0.2063,0.0283,-0.137,0.5379,0.6354,1.4731,1.1812,2.7385,2.3184,0.2894,0.4037,2.17,1.3952,7.4993,5.375,0.6164,0.638,-3.0238,1.0351,-4.9055,-4.7393,0.8032,0.8332,0.5058,1.0373,0.6297,0.607,0.6974,0.7225,1.2171,1.0361,1.7452,1.6845,0.0072,7.3509,-0.0491,0.1087,0.1299,0.212,-0.2128,-0.0006,4.2459,0.2083,0.4564,1.438,0.7208,7.0557,0.5575,0.7467,2.169,0.7373,5.1797,0.7624,0.8731,2.7051,0.5527,0.6018,0.8197,1.3622,0.6112,0.5227,0.8552,0.3736,0.2732,0.7313,0.6098,1.1108,1.8216,0.6238,0.8517,1.3654,0.663,0.5316,0.8018,0.0993,16.4813,-0.6931,0.3427,-0.9133,TASCA_GIACCA_ALTA
-0.0799,0.9057,0.9517,5.1368,-0.7444,0.4451,24.1103,4.9102,15.7386,-0.6064,0.5753,11.7895,3.4336,11.3714,-0.5271,5.3626,8.5838,2.9298,11.1336,0.0964,-0.1795,-0.1389,-0.0149,0.7737,0.083,0.1073,0.1938,0.2772,0.3248,1.4301,1.6759,1.1719,0.0376,0.0768,0.1055,2.0451,2.8088,1.3735,0.3689,0.5585,-1.845,1.5138,-5.0009,-3.3035,0.3006,0.3955,0.239,1.3157,0.7951,0.6043,0.3264,0.4517,0.4614,1.3841,1.4136,1.0214,0.0075,7.7692,-0.2247,-0.237,-0.4323,0.8829,0.6662,0.6412,1.5013,0.0672,0.2593,0.7768,0.5851,9.6442,0.003,0.0548,0.1805,0.9815,0.7902,0.2151,0.4637,1.4127,-0.1238,0.1557,1.8998,12.2044,4.7304,0.5591,0.1182,22.3766,0.3126,0.014,0.1145,-7.04,-61.4593,0.1921,1.4894,7.7517,4.3026,0.5498,0.1278,0.101,11.9638,-0.8569,0.2557,-0.7024,TASCA_GIACCA_ALTA
-0.4109,8.0216,2.8322,16.47,-1.9606,0.4389,13.5619,3.6826,16.4507,-1.1765,-1.1987,20.8506,4.5662,20.6124,-1.4106,6.1802,6.0372,2.4571,12.4447,0.1105,-0.9363,0.3428,-0.0665,-0.3662,0.071,-0.194,0.7691,0.6203,1.1527,0.8065,1.4988,1.8584,0.5915,0.3847,1.3287,0.6504,2.2464,3.4537,1.2266,0.9043,-7.0574,0.7372,-5.7538,-7.8047,0.736,0.6506,0.3976,0.884,0.5403,0.6112,1.0012,0.799,1.3235,0.7981,1.3219,1.6563,0.0134,9.2625,0.1825,-0.0046,-0.2122,0.1762,0.2596,0.0986,4.1481,0.1053,0.3245,1.2194,0.7387,7.3816,0.2496,0.4996,1.805,0.7823,4.8787,0.321,0.5666,1.8385,0.6783,0.562,0.8502,1.513,0.6495,0.5727,0.8817,0.4219,0.328,0.7774,0.5313,0.889,1.6732,0.5627,0.8164,1.4508,0.6756,0.6633,0.9818,0.0977,16.4085,-0.8214,0.6429,-0.9605,TASCA_GIACCA_ALTA
-0.2357,3.4925,1.8688,8.7325,-1.0027,0.1358,12.0695,3.4741,12.5214,-1.3067,-0.6584,8.6505,2.9412,12.0857,-1.3095,4.8073,1.6094,1.2686,7.1747,0.1677,-1.7351,0.358,-0.049,-0.2063,0.0283,-0.137,0.5379,0.6354,1.4731,1.1812,2.7385,2.3184,0.2894,0.4037,2.17,1.3952,7.4993,5.375,0.6164,0.638,-3.0238,1.0351,-4.9055,-4.7393,0.8032,0.8332,0.5058,1.0373,0.6297,0.607,0.6974,0.7225,1.2171,1.0361,1.7452,1.6845,0.0072,7.3509,-0.0491,0.1087,0.1299,0.212,-0.2128,-0.0006,4.2459,0.2083,0.4564,1.438,0.7208,7.0557,0.5575,0.7467,2.169,0.7373,5.1797,0.7624,0.8731,2.7051,0.5527,0.6018,0.8197,1.3622,0.6112,0.5227,0.8552,0.3736,0.2732,0.7313,0.6098,1.1108,1.8216,0.6238,0.8517,1.3654,0.663,0.5316,0.8018,0.0993,16.4813,-0.6931,0.3427,-0.9133,TASCA_GIACCA_ALTA
-0.7276,4.3731,2.0912,10.4514,-1.1093,0.5774,7.2918,2.7003,11.4399,-0.8278,-0.1887,1.9842,1.4086,6.8046,-1.0527,3.2506,3.9812,1.9953,7.8983,0.017,-1.2601,3.8563,-0.2238,-3.0602,0.1776,-0.058,0.7744,1.4846,1.0481,1.917,1.3534,0.706,0.5997,2.2039,1.0984,3.6749,1.8316,0.4984,1.0609,1.5751,-40.1559,1.4847,-37.8517,-25.4948,0.7917,1.4948,0.6167,1.8881,0.7789,0.4126,0.9136,1.5359,1.3232,1.6812,1.4484,0.8615,0.0101,5.0217,-0.6464,-0.1328,-0.4218,0.6901,0.3812,0.1866,-4.6869,4.1022,2.0254,6.7201,?,6.6114,1.1588,1.0765,3.4758,0.5444,3.2116,14.9173,3.8623,10.4246,-0.1765,-0.7089,-1.4594,2.0586,1.8815,0.5244,0.2787,3.5402,0.275,0.0777,-1.6177,4.296,-2.6556,0,0,0.8611,1.9334,0.6446,0.3334,0.0918,15.2531,-0.9664,0.9468,-0.8439,TASCA_GIACCA_ALTA
-0.7776,3.5414,1.8819,8.4733,-0.8854,-1.4948,7.7895,2.791,13.8442,-0.9203,-0.4759,1.5024,1.2257,4.3817,-1.505,3.368,4.5554,2.1343,7.5992,0.1059,0.5202,1.6339,-0.2309,3.1411,-0.4438,-0.1413,0.6743,1.5353,0.8817,2.277,1.3076,0.5743,0.4546,2.3571,0.7774,5.1847,1.7099,0.3298,0.5997,1.5115,-4.421,2.5203,-7.3716,-2.9249,0.6234,2.5694,0.5288,4.1217,0.8483,0.2058,0.612,1.9338,1.115,3.1596,1.8218,0.5766,0.0188,5.0338,0.6548,-0.4244,-0.4047,0.1971,-0.7949,-0.2591,-8.9168,0.0833,0.2886,9.3042,?,2.1496,4.8137,2.194,7.2138,-0.3858,-2.4444,1.2051,1.0978,3.6114,?,-4.148,3.6479,-0.8794,0.1316,0.2629,1.9986,0.0173,0.0691,3.9945,4.6329,2.5764,0.5561,0,1,0,1.2898,2.5764,1.9975,0.101,13.915,0.8864,0.9241,0.845,TASCA_GIACCA_ALTA
-1.1416,0.4427,0.6653,2.5758,-357.8212,0.2125,1.7272,1.3142,4.932,-0.723,-0.1862,0.0738,0.2716,1.3562,-1.0799,1.7189,0.6723,0.8199,3.1298,0.1881,-5.3727,6.1315,-0.6642,-1.1412,0.1236,-0.1083,0.5063,2.4497,0.8114,4.8389,1.6029,0.3312,0.2563,6.0009,0.6585,23.4146,2.5692,0.1097,1.2411,3.6477,-3.5418,2.9391,-2.8538,-0.971,0.0025,0.011,0.0019,4.3898,0.7425,0.1691,0.5223,1.8992,0.823,3.6366,1.5758,0.4333,0.0135,2.4395,-0.8903,-0.0191,-0.7433,0.3497,0.6914,-0.1336,8.2444,0.0108,0.1041,0.2864,0.966,5.2628,0.026,0.1611,0.4416,0.9188,0.6797,0.0019,0.0437,0.1537,0.79,1.5666,12.1291,7.7425,0.6463,2.3836,3.6878,0.4178,5.6813,13.5996,1.6283,14.0546,8.6315,1.5487,11.495,7.4224,0.6487,1.8631,2.8723,0.1127,14.1869,-1.0008,-0.7294,0.7197,TASCA_GIACCA_ALTA
0.5967,0.2306,0.4802,1.8596,-0.4541,-0.1697,0.8181,0.9045,3.8532,-0.4611,-0.1213,0.6527,0.8079,4.295,-0.3076,1.3001,0.4108,0.641,3.8295,0.1032,-3.5151,-4.9177,0.459,1.399,-0.1306,-0.0933,0.5309,0.5944,0.7492,1.1195,1.4112,1.2605,0.2819,0.3533,0.5613,1.2534,1.9914,1.5888,0.4776,0.5747,-1.3184,1.2035,-2.7606,-2.2939,0.4849,0.3894,0.2995,0.8029,0.6176,0.7692,0.4826,0.433,0.4856,0.8971,1.0062,1.1216,0.0068,2.0176,-0.6206,-0.2398,0.0227,0.872,0.5838,0.6874,8.2487,0.0053,0.0726,0.2366,0.9717,5.245,0.0152,0.1233,0.4067,0.9253,-0.7733,0.0041,0.0643,0.903,?,1.5727,-10.6666,-6.7826,0.589,1.1299,1.9183,0.3469,1.2766,3.68,1.6148,-9.0037,-5.5759,1.5376,0,0,0.5818,0.262,0.4503,0.1054,14.267,-0.9972,-0.91,0.927,TASCA_GIACCA_ALTA
-0.964,10.4205,3.2281,13.275,-1.646,-6.0443,26.6586,5.1632,19.768,-2.8459,0.8749,14.5012,3.808,14.205,-0.5172,8.4894,17.739,4.2118,15.7312,0.0529,0.1595,-1.1018,-0.1136,-6.9084,-0.712,0.1031,0.6252,0.8477,0.7664,1.3559,1.2259,0.9041,0.3909,0.7186,0.5874,1.8384,1.5028,0.8175,0.5645,1.7054,-9.4022,3.0208,-16.6547,-5.5132,0.9761,0.5358,0.3021,0.549,0.3095,0.5637,0.6715,0.9345,0.8439,1.3916,1.2566,0.903,0.0644,12.3253,0.5317,0.2224,-0.5143,0.3727,-0.9246,-0.2182,5.2091,9.1651,3.0274,8.6633,0.0863,2.0602,14.4743,3.8045,11.3854,-1.3016,5.9776,5.3204,2.3066,6.318,0.2819,2.5284,0.8714,0.3447,0.7957,1.3125,1.6494,0.6332,1.7226,2.7205,-0.1271,0.3299,-2.5954,1.9168,1.0776,0.5622,0.7609,1.3712,1.802,0.0853,15.3474,-0.4926,-0.9797,0.6214,TASCA_GIACCA_BASSA
-0.9507,12.7661,3.573,13.5678,-1.494,-3.0721,16.8776,4.1082,22.1172,-0.6335,1.026,15.3482,3.9177,13.6202,-0.633,7.0993,5.9867,2.4468,12.2378,0.1565,0.3095,-0.9266,-0.1339,-2.9943,-0.4327,0.1445,0.8697,0.912,1.4603,1.0486,1.679,1.6012,0.7564,0.8318,2.1324,1.0997,2.8192,2.5637,0.9476,1.5394,-3.5794,1.6245,-3.7774,-2.3252,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9962,1.1087,1.6239,1.8073,1.113,0.0355,10.7715,0.5494,0.4377,-0.2665,0.4333,-0.0328,-0.0412,6.3753,2.9555,1.7192,5.5308,0.3527,1.2566,19.6439,4.4321,12.4497,-0.8687,5.5412,0.623,0.7893,2.3085,0.6624,5.0735,1.1505,0.2268,0.3879,2.1781,5.6153,0.1505,4.7441,31.5319,-0.5207,0.6654,-1.2778,1.2825,1.2496,0.9743,0.4442,2.3958,5.3929,0.0899,16.0848,-0.1569,-0.8903,-0.2069,TASCA_GIACCA_BASSA
-0.964,10.4205,3.2281,13.275,-1.646,-6.0443,26.6586,5.1632,19.768,-2.8459,0.8749,14.5012,3.808,14.205,-0.5172,8.4894,17.739,4.2118,15.7312,0.0529,0.1595,-1.1018,-0.1136,-6.9084,-0.712,0.1031,0.6252,0.8477,0.7664,1.3559,1.2259,0.9041,0.3909,0.7186,0.5874,1.8384,1.5028,0.8175,0.5645,1.7054,-9.4022,3.0208,-16.6547,-5.5132,0.9761,0.5358,0.3021,0.549,0.3095,0.5637,0.6715,0.9345,0.8439,1.3916,1.2566,0.903,0.0644,12.3253,0.5317,0.2224,-0.5143,0.3727,-0.9246,-0.2182,5.2091,9.1651,3.0274,8.6633,0.0863,2.0602,14.4743,3.8045,11.3854,-1.3016,5.9776,5.3204,2.3066,6.318,0.2819,2.5284,0.8714,0.3447,0.7957,1.3125,1.6494,0.6332,1.7226,2.7205,-0.1271,0.3299,-2.5954,1.9168,1.0776,0.5622,0.7609,1.3712,1.802,0.0853,15.3474,-0.4926,-0.9797,0.6214,TASCA_GIACCA_BASSA
-0.9507,12.7661,3.573,13.5678,-1.494,-3.0721,16.8776,4.1082,22.1172,-0.6335,1.026,15.3482,3.9177,13.6202,-0.633,7.0993,5.9867,2.4468,12.2378,0.1565,0.3095,-0.9266,-0.1339,-2.9943,-0.4327,0.1445,0.8697,0.912,1.4603,1.0486,1.679,1.6012,0.7564,0.8318,2.1324,1.0997,2.8192,2.5637,0.9476,1.5394,-3.5794,1.6245,-3.7774,-2.3252,0.4018,0.6523,0.375,1.6234,0.9332,0.5749,0.6135,0.9962,1.1087,1.6239,1.8073,1.113,0.0355,10.7715,0.5494,0.4377,-0.2665,0.4333,-0.0328,-0.0412,6.3753,2.9555,1.7192,5.5308,0.3527,1.2566,19.6439,4.4321,12.4497,-0.8687,5.5412,0.623,0.7893,2.3085,0.6624,5.0735,1.1505,0.2268,0.3879,2.1781,5.6153,0.1505,4.7441,31.5319,-0.5207,0.6654,-1.2778,1.2825,1.2496,0.9743,0.4442,2.3958,5.3929,0.0899,16.0848,-0.1569,-0.8903,-0.2069,TASCA_GIACCA_BASSA
1.7027,24.9514,4.9951,35.9036,-1.6811,-0.3434,115.548,10.7493,47.3402,-0.3871,-0.4616,28.2719,5.3171,18.8316,-0.9125,11.5586,38.4001,6.1968,38.0934,0.0786,-4.9587,-3.689,0.1473,0.744,-0.0297,-0.0399,0.4647,0.9394,0.8061,2.0216,1.7347,0.858,0.2159,0.8826,0.6498,4.087,3.0091,0.7362,1.7041,2.5055,-6.9292,1.4703,-4.0661,-2.7656,0.3924,1.36,0.3239,3.4662,0.8255,0.2382,0.7584,1.9066,0.9425,2.5139,1.2427,0.4944,0.0189,17.4273,0.0722,0.3771,-0.1495,0.6583,0.6964,0.3442,-6.1213,8.763,2.9602,9.5482,?,3.6462,7.3585,2.7127,8.4228,-0.2838,4.9109,5.1494,2.2692,7.3545,0.1441,-1.6788,-1.2465,0.7425,1.0913,1.3045,1.1954,1.1909,1.7018,1.429,5.1277,-7.7084,-1.5033,0,0,0.7635,1.1336,1.2983,1.1453,0.0911,15.0509,0.6526,0.9737,0.5363,TASCA_GIACCA_BASSA
