@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.8679,2.1921,1.4806,5.8825,-0.3589,-2.2021,17.7267,4.2103,17.9567,-1.0031,-1.1086,26.6249,5.1599,20.244,-0.8384,6.4734,11.4697,3.3867,12.0595,0.1113,-0.3941,-0.7828,0.1341,1.9863,-0.3402,-0.1713,0.3517,0.2869,0.4372,0.816,1.2432,1.5236,0.1237,0.0823,0.1911,0.6658,1.5455,2.3213,0.1728,0.1683,-1.0284,0.974,-5.9522,-6.1111,0.4829,0.3931,0.319,0.8141,0.6606,0.8115,0.3276,0.2906,0.4878,0.887,1.489,1.6787,0.0523,9.3561,-0.7063,-0.0158,0.5376,0.5347,-0.3649,-0.02,-3.743,11.9641,3.4589,9.0604,?,0.525,2.8472,1.6874,6.0456,-2.3846,7.6905,7.9934,2.8273,8.8134,0.0952,-7.1296,-0.4867,0.0683,2.0499,1.2234,0.5968,4.202,1.4967,0.3562,2.1271,-9.7673,-4.5917,0,0,0.1834,1.4987,1.028,0.686,0.1714,12.9811,0.7483,0.9379,0.9115,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4127,0.9326,0.9657,4.7141,-0.0536,-2.8615,3.3848,1.8398,6.671,-5.7158,-1.1578,1.1754,1.0841,4.0667,-8.1121,3.7274,3.1237,1.7674,7.0204,0.0618,-0.4937,-1.2202,0.379,2.4714,-0.7677,-0.3106,0.5249,0.8908,0.5464,1.697,1.041,0.6134,0.2755,0.7935,0.2986,2.8798,1.0836,0.3763,0.0422,0.0662,-0.5183,1.5683,-12.2806,-7.8307,4.5045,10.0258,0.598,2.2257,0.1328,0.0596,0.7066,1.1592,0.6715,1.6404,0.9502,0.5793,0.0679,5.7035,-0.4975,-0.5174,0.6803,0.6962,-0.9404,-0.8141,4.6207,5.0257,2.2418,7.6621,-0.1446,8.2586,0.9381,0.9686,2.6568,0.7278,0.804,0.069,0.2627,1.622,0.1878,0.5595,5.7474,10.2721,2.3146,8.5323,3.6863,5.3573,72.7996,13.5889,-0.1362,-2.5812,18.9465,0.6858,3.3521,4.8879,2.8839,4.7238,1.638,0.1899,13.7498,-0.9459,-0.1634,-0.0981,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4372,7.2619,2.6948,9.4235,-0.5693,0.2254,9.8508,3.1386,14.463,-1.0018,-0.0951,7.3859,2.7177,12.3789,-1.1993,4.2213,6.9303,2.6325,9.9536,0.056,1.9396,-4.5971,0.1036,-2.3701,0.0534,-0.0225,0.8586,0.9916,1.0236,1.1549,1.1922,1.0323,0.7372,0.9832,1.0479,1.3337,1.4214,1.0657,0.4723,0.5064,-5.7906,1.0722,-12.261,-11.4348,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9467,1.1684,1.453,1.2437,0.0098,6.71,0.3197,-0.321,0.4075,-0.951,-0.0604,0.0271,-0.3444,0.103,0.3209,1.0827,-3.2547,-9.4065,0.0516,0.2272,9.7615,?,-2.594,0.7553,0.8691,3.8561,?,0.0366,0.1328,3.6263,1.4125,0.3692,0.2614,1.995,0.1363,0.0683,0.0848,0.2148,2.5314,0,0,1,0.1109,0.2808,2.5314,0.1914,12.4,-0.8739,0.9005,-0.9899,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2785,3.6208,1.9029,12.6426,-2.0065,-0.0556,5.1879,2.2777,12.3332,-0.8206,0.3075,3.5518,1.8846,11.3107,-0.8726,3.1573,2.5673,1.6023,11.5663,0.039,5.0068,-0.9056,-0.0882,-0.1809,-0.0176,0.0974,0.8354,1.0097,1.1876,1.2086,1.4215,1.1762,0.6979,1.0194,1.4104,1.4606,2.0208,1.3835,1.5178,1.6009,-17.9753,1.0548,-11.8431,-11.2281,0.6208,0.6962,0.3494,1.1215,0.5628,0.5019,1.0251,1.1178,1.0931,1.0904,1.0663,0.9779,0.0042,4.8907,-0.9337,0.0927,-0.3838,-0.2231,0.226,-0.1264,-9.4382,0.1605,0.4007,9.8047,?,-0.9503,1.3612,1.1667,3.937,?,-1.8934,1.0822,1.0403,3.3126,?,9.9317,4.9847,0.5019,0.3434,0.3852,1.1215,0.1179,0.1483,1.2578,2.4904,2.9598,1.1885,1,1,1,2.4904,2.9598,1.1885,0.0977,12.2819,-0.9721,-0.8251,0.7124,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0633,8.7012,2.9498,16.1085,-1.1644,-1.4702,34.4415,5.8687,29.9429,-0.826,-0.181,25.406,5.0404,19.7912,-1.0803,7.1475,19.6607,4.434,19.0013,0.0324,-0.0431,-0.3499,0.0089,8.1224,-0.2057,-0.0253,0.5026,0.5852,0.6653,1.1643,1.3236,1.1368,0.2526,0.3425,0.4426,1.3556,1.7518,1.2922,0.6398,0.8432,-13.6005,1.318,-21.2579,-16.1293,0.4539,0.7823,0.379,1.7236,0.835,0.4844,0.538,0.8139,0.8478,1.5129,1.5758,1.0416,0.0148,10.9749,-0.6212,0.1235,-0.2146,-0.6977,-0.1341,0.1374,-8.2954,1.9526,1.3974,9.6396,?,-4.4996,4.08,2.0199,8.7378,?,-0.4249,0.9278,0.9632,2.9554,-2.1743,1.8436,19.5223,10.5895,0.6918,1.4507,2.097,0.4786,2.1046,4.3976,1.1032,4.7618,4.3164,1,0,0,1.1032,3.2617,2.9566,0.0945,13.6417,-0.9414,-0.8798,0.9323,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1298,3.7444,1.935,6.7532,-2.1452,-1.4589,7.4624,2.7317,9.9351,-1.9777,0.4647,8.1501,2.8548,9.4477,-0.6756,4.4377,3.2842,1.8122,7.2225,0.1004,0.7744,-2.431,-0.2546,-3.1392,-0.3288,0.1047,0.7084,0.6778,1.0678,0.9569,1.5074,1.5753,0.5018,0.4594,1.1401,0.9156,2.2722,2.4816,0.698,1.2091,-5.7141,1.7322,-8.186,-4.7258,0.6435,0.3808,0.2674,0.5918,0.4156,0.7023,0.6797,0.7148,0.935,1.0516,1.3756,1.3081,0.0209,7.1118,0.8186,0.1935,-0.6131,0.5923,-0.5037,-0.0488,8.0425,1.6305,1.2769,3.2349,0.6553,1.9701,2.525,1.589,4.2846,-0.0737,4.0963,6.6466,2.5781,6.0193,0.2116,4.0822,1.9634,0.481,0.8036,0.4953,0.6163,0.6457,0.2453,0.3799,-20.9112,3.8072,-0.1821,2.3517,1.2292,0.5227,0.755,0.5374,0.7118,0.1015,14.1811,0.8843,-0.978,-0.9458,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9527,6.9762,2.6412,14.1882,-4.4275,1.0431,106.2486,10.3077,48.0902,-0.284,-0.5385,25.1296,5.0129,27.0629,-0.3411,7.997,76.6885,8.7572,39.0159,0.0119,-0.9133,1.7692,-0.1191,-1.9371,0.1304,-0.0673,0.2562,0.5269,0.3016,2.0562,1.1771,0.5724,0.0657,0.2776,0.091,4.228,1.3855,0.3277,1.0881,1.6814,-24.6887,1.5453,-22.6904,-14.6832,0.0698,0.1295,0.0662,1.856,0.9485,0.5111,0.295,0.5243,0.3637,1.777,1.2326,0.6936,0.0163,11.3019,-0.6493,-0.6616,-0.7271,0.5865,0.7937,0.6735,3.9968,0.3329,0.577,2.8319,0.5155,8.612,0.1388,0.3726,1.6489,0.8225,-2.1945,0.7644,0.8743,3.1883,?,0.4641,-1.8213,-3.9244,1.5485,0.66,0.4262,2.398,0.4355,0.1816,0.3944,-0.945,-2.396,0.6293,0,0,1.7174,0.8882,0.5172,0.1048,14.8033,-0.8661,-0.1757,0.6309,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7848,0.027,0.1643,0.7533,0.3529,-0.1865,0.523,0.7232,3.0452,-1.0717,-0.3711,0.0934,0.3056,1.2968,-5.8347,1.1488,0.1121,0.3348,1.235,0.3336,-4.2078,-2.1145,0.6832,0.5025,-0.1624,-0.3231,0.2272,0.5377,0.4907,2.3664,2.1598,0.9127,0.0516,0.2891,0.2408,5.5999,4.6649,0.833,-0.2608,-0.3711,0.6645,1.423,-2.5479,-1.7905,0.792,6.1359,0.6282,7.7473,0.7931,0.1024,0.2474,0.5809,0.61,2.3483,2.4657,1.05,0.0098,1.7659,-0.262,0.418,0.4824,0.1337,-0.2419,-0.2274,7.3214,0.0191,0.1383,0.3551,0.9528,6.4833,0.0251,0.1585,0.4096,0.9385,-0.6954,0.0057,0.0755,0.8288,?,1.1293,-10.5281,-9.3228,0.8725,1.8323,2.1,0.7613,3.3573,4.4099,1.1478,-8.6497,-7.5358,1.1305,0,0,0.8669,0.4284,0.4942,0.1077,14.5002,-0.9976,-0.1016,0.1599,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6979,0.1989,0.446,1.5563,-0.1539,-0.8941,1.0391,1.0194,3.2328,-2.9669,0.1252,0.3468,0.5889,1.9677,-0.5528,1.5645,0.4393,0.6628,2.1956,0.1755,-0.7806,5.5735,0.4461,-7.1402,-0.5715,0.08,0.4375,0.7573,0.6729,1.7309,1.538,0.8886,0.1914,0.5735,0.4528,2.9959,2.3656,0.7896,0.0859,0.2964,-0.4442,3.4516,-5.174,-1.499,1.655,1.0644,0.5065,0.6431,0.306,0.4759,0.4814,0.791,0.7089,1.643,1.4724,0.8962,0.0123,2.3318,-0.8152,0.5201,0.9221,-0.1525,-0.9243,0.364,7.365,0.0129,0.1138,0.354,0.9533,6.4658,0.0189,0.1374,0.429,0.9353,0.2071,0.0456,0.2134,0.6376,-0.1883,1.1391,35.5652,31.2232,0.8281,0.5332,0.6438,0.6858,0.2843,0.4145,1.1641,-71.4903,-61.415,1.1421,14.1191,12.362,0.8252,0.5551,0.6728,0.1054,14.0559,-0.9993,0.9433,-0.9526,TASCA_SINISTRA_DAVANTI_PANTALONI
1.221,5.7197,2.3916,10.8114,-0.3945,-0.5149,1.0153,1.0076,4.7644,-4.6509,0.0402,1.2582,1.1217,5.4908,-1.2705,2.6024,2.9783,1.7258,7.866,0.0343,-2.3715,30.375,0.4692,-12.8085,-0.1978,0.0154,2.3735,2.1322,1.3858,0.8983,0.5839,0.65,5.6334,4.5461,1.9204,0.807,0.3409,0.4224,0.7799,0.9954,-10.9511,1.2763,-14.0415,-11.0019,9.1957,3.206,0.9519,0.3486,0.1035,0.2969,2.2692,1.969,1.3744,0.8677,0.6057,0.698,0.0265,3.7821,-0.3252,0.525,0.6786,0.2475,-0.507,0.0393,1.7835,0.2041,0.4518,2.117,0.3914,8.3668,0.1546,0.3932,1.3014,0.8572,4.6701,0.8811,0.9387,3.5247,0.364,0.2132,0.3819,1.7916,1.149,0.4813,0.4189,1.3202,0.2316,0.1755,0.1742,0.675,3.8746,0.3816,0.6277,1.645,1.6268,0.6006,0.3692,0.1949,14.8204,0.1927,-0.5563,-0.9216,TASCA_SINISTRA_DIETRO_PANTALONI
0.4062,5.1964,2.2796,9.6274,-1.2554,-0.6404,6.0532,2.4603,11.5635,-0.905,0.2943,7.1358,2.6713,12.8827,-0.5881,3.8183,4.4677,2.1137,8.9117,0.0816,-0.6343,1.3801,0.1064,-2.1756,-0.1677,0.0771,0.9265,0.8534,1.0785,0.921,1.164,1.2638,0.8585,0.7282,1.1631,0.8483,1.3549,1.5972,0.9755,1.1233,-6.7675,1.1515,-6.9374,-6.0246,0.7032,0.5262,0.4399,0.7483,0.6256,0.836,0.8326,0.7473,1.0803,0.8976,1.2976,1.4456,0.0088,5.8836,-0.2204,0.5715,-0.0261,0.6212,0.4563,0.4776,5.1815,0.1956,0.4423,1.6888,0.7117,6.9714,1.3065,1.143,3.0579,0.6516,4.0308,2.9595,1.7203,4.5809,0.2242,0.7432,1.2855,1.7295,0.387,0.2571,0.6644,0.1497,0.0661,0.4415,0.7291,3.1504,4.321,0.6675,0.9922,1.4865,0.5523,0.3687,0.6675,0.103,16.1838,-0.7634,0.7373,-0.9974,TASCA_SINISTRA_DIETRO_PANTALONI
0.1746,17.3437,4.1646,14.0819,-0.8694,-4.8607,12.7319,3.5682,15.1365,-3.759,1.591,22.8897,4.7843,18.7836,-0.574,8.2833,10.5401,3.2466,12.2206,0.1881,-0.0359,0.1098,0.0211,-3.0551,-0.5868,0.1921,1.1671,0.8705,1.2828,0.7458,1.0991,1.4737,1.3622,0.7577,1.6455,0.5562,1.2079,2.1717,0.5478,0.9561,-2.313,1.7454,-4.2225,-2.4192,2.3684,0.6312,0.5005,0.2665,0.2113,0.7928,0.9303,0.7497,1.1523,0.8058,1.2386,1.537,0.0544,13.1001,0.42,0.5581,-0.001,0.0216,-0.7571,0.3783,5.8233,0.4744,0.6888,1.9695,0.709,6.2126,0.7112,0.8433,2.4031,0.6703,4.347,3.5703,1.8895,5.0724,0.2727,0.9373,1.3396,1.4292,0.8167,0.3645,0.4463,0.6671,0.1329,0.1992,0.982,2.5231,2.5694,0.9284,0.9703,1.0451,0.8196,0.3883,0.4738,0.1017,16.383,0.7795,-0.9237,-0.942,TASCA_SINISTRA_DIETRO_PANTALONI
1.0457,2.9904,1.7293,7.02,-0.5331,-0.3814,7.2263,2.6882,12.3141,-0.8718,0.0575,17.9857,4.241,17.6231,-0.6992,4.8579,5.8452,2.4177,11.3302,0.0717,-2.742,18.1824,0.2153,-6.6312,-0.0785,0.0118,0.6433,0.4078,0.7153,0.6339,1.1119,1.7541,0.4138,0.1663,0.5116,0.4018,1.2363,3.077,0.4256,0.3366,-2.7893,0.7909,-6.5536,-8.2862,0.696,0.4415,0.3752,0.6343,0.539,0.8497,0.5701,0.3983,0.6196,0.6987,1.0868,1.5554,0.0119,7.3324,-0.2238,0.515,0.244,0.5622,0.2799,0.1295,4.9158,1.2138,1.1017,3.6944,0.5162,2.0784,3.077,1.7541,5.3145,0.0829,7.7906,2.4903,1.5781,4.7897,0.4643,2.3652,0.631,0.2668,0.6281,0.6981,1.1116,0.3945,0.4874,1.2356,8.205,0.9493,0.1157,1.3177,0.854,0.6481,0.6952,0.7713,1.1096,0.1015,14.7848,0.8501,-0.9414,-0.9496,TASCA_SINISTRA_DIETRO_PANTALONI
0.4997,0.2756,0.525,1.9022,-0.3265,0.4217,0.4049,0.6363,2.3477,-0.3014,0.239,0.9069,0.9523,3.8029,-0.5086,1.2645,0.473,0.6877,2.7155,0.1273,1.1848,2.0903,0.3951,1.7642,0.3335,0.189,0.825,0.5512,0.7633,0.6682,0.9252,1.3847,0.6806,0.3039,0.5827,0.4464,0.856,1.9175,0.8611,0.3652,-1.1821,0.4241,-1.3728,-3.2368,0.7949,0.5688,0.4609,0.7156,0.5797,0.8102,0.8102,0.5002,0.7005,0.6173,0.8645,1.4005,0.0073,1.9357,-0.0979,-0.3782,0.1546,0.8825,0.7462,0.647,8.358,0.0021,0.0455,0.1791,0.9788,5.1111,0.0069,0.0833,0.3205,0.9392,0.3313,0.074,0.272,0.7414,-0.2048,1.6353,25.2308,15.4291,0.5465,0.1674,0.3063,0.2987,0.028,0.0938,1.67,-65.5999,-39.2802,1.6025,13.7266,8.5659,0.5587,0.2416,0.4324,0.1011,13.8236,-0.9896,0.4063,-0.5398,TASCA_SINISTRA_DIETRO_PANTALONI
0.298,0.537,0.7328,2.3374,-0.5505,0.2806,0.313,0.5595,2.1727,-0.5791,0.2476,0.7599,0.8717,2.8332,-0.3566,1.2425,0.2951,0.5432,1.9851,0.1952,1.0621,1.2034,0.2398,1.133,0.2258,0.1993,1.3099,0.8406,1.3491,0.6418,1.0299,1.6049,1.7158,0.7067,1.8201,0.4119,1.0608,2.5756,1.0415,1.1143,-1.7234,1.0698,-1.6547,-1.5466,1.0956,0.7218,0.6112,0.6588,0.5578,0.8467,1.0758,0.825,1.1775,0.7669,1.0945,1.4273,0.0049,1.8655,0.1681,-0.5646,0.046,0.5463,0.6852,0.7279,8.8181,0.0039,0.0628,0.2428,0.9727,4.2871,0.0159,0.1262,0.486,0.8947,-0.0747,0.0051,0.0716,0.2574,-1.9425,2.0569,-118.0626,-57.398,0.4973,0.8763,1.7619,0.2474,0.7678,3.1043,2.0958,-50.9063,-24.2891,1.9277,101.663,52.737,0.4997,0.9433,1.8876,0.1011,13.2014,-1.0007,0.2721,-0.2609,TASCA_SINISTRA_DIETRO_PANTALONI
0.6995,0.193,0.4393,1.7017,0.0407,-0.1352,0.2995,0.5473,2.0091,-0.7394,-0.5321,0.2228,0.472,2.2322,-2.3918,1.1607,0.1589,0.3986,1.4587,0.3063,-5.1719,-1.3145,0.6026,0.2542,-0.1165,-0.4585,0.8027,0.9307,1.1022,1.1595,1.3731,1.1842,0.6443,0.8662,1.2148,1.3445,1.8855,1.4024,-0.0845,-0.0458,0.1121,0.5426,-1.3261,-2.4441,1.5357,2.6955,0.8436,1.7552,0.5493,0.313,0.847,0.7624,1.1666,0.9001,1.3774,1.5303,0.0096,1.8135,0.558,0.5127,0.6648,0.4009,0.4478,-0.1185,8.5238,0.0024,0.0494,0.1505,0.9825,4.843,0.0072,0.085,0.2525,0.9492,-0.0336,0.051,0.2258,0.7243,-1.3174,1.76,-253.4288,-143.9912,0.5813,0.2187,0.3762,0.3379,0.0478,0.1416,1.7917,-20.5127,-11.4486,1.7309,27.5041,15.8896,0.5961,0.2078,0.3486,0.1054,13.5748,-0.9983,0.8453,-0.8536,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0799,0.9057,0.9517,5.1368,-0.7444,0.4451,24.1103,4.9102,15.7386,-0.6064,0.5753,11.7895,3.4336,11.3714,-0.5271,5.3626,8.5838,2.9298,11.1336,0.0964,-0.1795,-0.1389,-0.0149,0.7737,0.083,0.1073,0.1938,0.2772,0.3248,1.4301,1.6759,1.1719,0.0376,0.0768,0.1055,2.0451,2.8088,1.3735,0.3689,0.5585,-1.845,1.5138,-5.0009,-3.3035,0.3006,0.3955,0.239,1.3157,0.7951,0.6043,0.3264,0.4517,0.4614,1.3841,1.4136,1.0214,0.0075,7.7692,-0.2247,-0.237,-0.4323,0.8829,0.6662,0.6412,1.5013,0.0672,0.2593,0.7768,0.5851,9.6442,0.003,0.0548,0.1805,0.9815,0.7902,0.2151,0.4637,1.4127,-0.1238,0.1557,1.8998,12.2044,4.7304,0.5591,0.1182,22.3766,0.3126,0.014,0.1145,-7.04,-61.4593,0.1921,1.4894,7.7517,4.3026,0.5498,0.1278,0.101,11.9638,-0.8569,0.2557,-0.7024,TASCA_GIACCA_ALTA
-0.4109,8.0216,2.8322,16.47,-1.9606,0.4389,13.5619,3.6826,16.4507,-1.1765,-1.1987,20.8506,4.5662,20.6124,-1.4106,6.1802,6.0372,2.4571,12.4447,0.1105,-0.9363,0.3428,-0.0665,-0.3662,0.071,-0.194,0.7691,0.6203,1.1527,0.8065,1.4988,1.8584,0.5915,0.3847,1.3287,0.6504,2.2464,3.4537,1.2266,0.9043,-7.0574,0.7372,-5.7538,-7.8047,0.736,0.6506,0.3976,0.884,0.5403,0.6112,1.0012,0.799,1.3235,0.7981,1.3219,1.6563,0.0134,9.2625,0.1825,-0.0046,-0.2122,0.1762,0.2596,0.0986,4.1481,0.1053,0.3245,1.2194,0.7387,7.3816,0.2496,0.4996,1.805,0.7823,4.8787,0.321,0.5666,1.8385,0.6783,0.562,0.8502,1.513,0.6495,0.5727,0.8817,0.4219,0.328,0.7774,0.5313,0.889,1.6732,0.5627,0.8164,1.4508,0.6756,0.6633,0.9818,0.0977,16.4085,-0.8214,0.6429,-0.9605,TASCA_GIACCA_ALTA
