@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.2328,0.2358,0.4856,1.9799,-0.1416,-0.3432,0.4464,0.6681,2.6405,-5.6127,-0.0139,0.0692,0.263,1.5504,-0.554,0.6236,0.5346,0.7312,2.7772,0.0111,-0.6783,-16.7464,0.3733,24.6898,-0.5503,-0.0223,0.7268,1.8462,0.6641,2.5403,0.9138,0.3597,0.5282,3.4086,0.441,6.4533,0.835,0.1294,0.1096,0.4443,-7.853,4.0549,-71.665,-17.6737,4.3432,1.7383,0.6175,0.4002,0.1422,0.3552,0.7498,1.277,0.7129,1.7031,0.9508,0.5583,0.0029,0.9389,-0.8534,0.6757,0.9238,-0.6554,-0.9555,0.6667,0.6914,0,0.003,0.0128,0.9816,-0.1189,0.0006,0.0253,0.1484,?,0.5785,0.0001,0.0097,0.0297,0.9498,-5.8167,1.1952,-0.2055,0.1188,0.3092,2.6025,0.0141,0.0956,6.773,-4.603,1.213,-0.2635,0,1.1737,0,0.0862,0.43,4.9901,0.0064,1.3888,-0.9019,-0.5532,0.6671,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1873,3.4661,1.8618,10.6184,-1.3434,0.4639,2.8476,1.6875,8.9461,-0.6389,-1.0973,4.688,2.1652,9.8784,-4.1566,2.9186,3.9377,1.9844,9.5491,0.011,0.4037,-0.1707,0.0642,-0.4228,0.1589,-0.376,1.1033,0.8599,0.9382,0.7794,0.8504,1.0911,1.2172,0.7394,0.8802,0.6074,0.7232,1.1905,1.7454,0.7645,-57.4453,0.438,-32.9126,-75.1443,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1869,1.0749,1.112,0.9056,0.9369,1.0345,0.0083,4.2543,0.4057,0.2265,-0.0534,-0.3582,0.4673,-0.6903,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3524,3.3414,1.828,9.5228,-1.1855,0.5292,1.4331,1.1971,7.6284,-0.8038,-1.1266,2.7759,1.6661,6.8973,-2.8633,2.491,3.0187,1.7374,5.6272,0.0063,0.6658,-0.3128,0.1414,-0.4697,0.2124,-0.4523,1.527,1.0971,1.0521,0.7185,0.689,0.9589,2.3316,1.2037,1.1069,0.5163,0.4747,0.9196,1.5195,1.0105,-143.68,0.665,-94.5558,-142.1886,1.0303,2.4406,0.7694,2.3687,0.7468,0.3153,1.2483,1.3807,1.6923,1.106,1.3556,1.2257,0.0089,3.6902,0.045,0.2336,-0.0727,-0.3925,0.4971,-0.7244,0.4291,0.0165,0.1284,0.3821,0.4366,-0.0254,0.008,0.0892,0.2224,-1.671,0.2177,0.0084,0.0916,0.2906,0.0393,-16.9106,1.9711,-0.1166,1.4395,1.4008,0.9731,2.0721,1.9623,0.947,-2.1282,24.9383,-11.7181,8.1447,2.242,0.2753,1.7178,1.3147,0.7653,0.0033,0.7318,-0.9348,-0.8735,0.883,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0707,5.9836,2.4461,14.1617,-1.6187,0.2134,2.6668,1.633,6.9827,-0.9848,-0.9798,5.1027,2.2589,11.976,-2.2004,3.1903,4.5855,2.1414,9.1054,0.0103,0.3315,-0.0722,0.0222,-0.2178,0.0669,-0.3071,1.4979,1.0829,1.1423,0.7229,0.7626,1.0549,2.2437,1.1726,1.3049,0.5226,0.5816,1.1128,2.5267,1.0632,-92.5523,0.4208,-36.6301,-87.0547,1.5371,1.4452,0.5878,0.9402,0.3824,0.4067,2.0281,1.1825,1.5553,0.5831,0.7669,1.3153,0.0069,4.6108,0.4137,0.2018,-0.252,-0.1148,0.2292,-0.6524,0.413,0.012,0.1097,0.3342,0.4928,0.0258,0.0057,0.0753,0.2074,-1.2959,0.2425,0.0068,0.0822,0.2768,0.0703,15.9976,1.7036,0.1065,1.4559,1.3336,0.916,2.1195,1.7784,0.8391,-2.7741,15.5134,-5.5923,7.2951,2.2134,0.3034,1.6116,1.2075,0.7493,0.0033,0.7285,-0.9844,-0.9158,0.9202,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1873,3.4661,1.8618,10.6184,-1.3434,0.4639,2.8476,1.6875,8.9461,-0.6389,-1.0973,4.688,2.1652,9.8784,-4.1566,2.9186,3.9377,1.9844,9.5491,0.011,0.4037,-0.1707,0.0642,-0.4228,0.1589,-0.376,1.1033,0.8599,0.9382,0.7794,0.8504,1.0911,1.2172,0.7394,0.8802,0.6074,0.7232,1.1905,1.7454,0.7645,-57.4453,0.438,-32.9126,-75.1443,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.1869,1.0749,1.112,0.9056,0.9369,1.0345,0.0083,4.2543,0.4057,0.2265,-0.0534,-0.3582,0.4673,-0.6903,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3524,3.3414,1.828,9.5228,-1.1855,0.5292,1.4331,1.1971,7.6284,-0.8038,-1.1266,2.7759,1.6661,6.8973,-2.8633,2.491,3.0187,1.7374,5.6272,0.0063,0.6658,-0.3128,0.1414,-0.4697,0.2124,-0.4523,1.527,1.0971,1.0521,0.7185,0.689,0.9589,2.3316,1.2037,1.1069,0.5163,0.4747,0.9196,1.5195,1.0105,-143.68,0.665,-94.5558,-142.1886,1.0303,2.4406,0.7694,2.3687,0.7468,0.3153,1.2483,1.3807,1.6923,1.106,1.3556,1.2257,0.0089,3.6902,0.045,0.2336,-0.0727,-0.3925,0.4971,-0.7244,0.4291,0.0165,0.1284,0.3821,0.4366,-0.0254,0.008,0.0892,0.2224,-1.671,0.2177,0.0084,0.0916,0.2906,0.0393,-16.9106,1.9711,-0.1166,1.4395,1.4008,0.9731,2.0721,1.9623,0.947,-2.1282,24.9383,-11.7181,8.1447,2.242,0.2753,1.7178,1.3147,0.7653,0.0033,0.7318,-0.9348,-0.8735,0.883,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0707,5.9836,2.4461,14.1617,-1.6187,0.2134,2.6668,1.633,6.9827,-0.9848,-0.9798,5.1027,2.2589,11.976,-2.2004,3.1903,4.5855,2.1414,9.1054,0.0103,0.3315,-0.0722,0.0222,-0.2178,0.0669,-0.3071,1.4979,1.0829,1.1423,0.7229,0.7626,1.0549,2.2437,1.1726,1.3049,0.5226,0.5816,1.1128,2.5267,1.0632,-92.5523,0.4208,-36.6301,-87.0547,1.5371,1.4452,0.5878,0.9402,0.3824,0.4067,2.0281,1.1825,1.5553,0.5831,0.7669,1.3153,0.0069,4.6108,0.4137,0.2018,-0.252,-0.1148,0.2292,-0.6524,0.413,0.012,0.1097,0.3342,0.4928,0.0258,0.0057,0.0753,0.2074,-1.2959,0.2425,0.0068,0.0822,0.2768,0.0703,15.9976,1.7036,0.1065,1.4559,1.3336,0.916,2.1195,1.7784,0.8391,-2.7741,15.5134,-5.5923,7.2951,2.2134,0.3034,1.6116,1.2075,0.7493,0.0033,0.7285,-0.9844,-0.9158,0.9202,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.3399,10.7007,3.2712,15.291,-1.1017,0.2631,8.192,2.8622,11.1987,-0.817,-1.5379,15.0991,3.8858,20.7139,-2.3753,5.6075,5.098,2.2579,14.8148,0.0503,-1.2919,0.221,-0.0606,-0.1711,0.0469,-0.2743,1.1429,0.8418,1.4488,0.7366,1.2676,1.721,1.3062,0.7087,2.099,0.5426,1.6069,2.9618,1.5918,0.5499,-10.2068,0.3454,-6.412,-18.5625,1.1805,1.1856,0.4664,1.0043,0.3951,0.3934,1.3654,0.7382,1.0321,0.5406,0.7559,1.3982,0.0113,8.2669,0.3339,0.0205,0.05,0.4775,-0.0185,-0.6287,0.5148,0.2085,0.4566,1.6979,-0.9989,-0.1238,0.0393,0.1982,0.7497,-3.6434,-0.5443,0.1386,0.3723,1.3918,-1.3954,-4.1571,-0.9459,0.2275,2.3042,1.2265,0.5323,5.3093,1.5043,0.2833,1.4423,1.0465,0.7256,5.2609,1.462,0.2779,2.2647,1.22,0.5387,0.0054,1.4912,0.279,-0.9052,-0.0244,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.4874,7.8931,2.8095,14.0801,-0.637,0.2556,2.6456,1.6265,8.4416,-0.5809,-1.1956,6.9435,2.635,17.005,-2.2539,3.929,3.7775,1.9436,12.5077,0.0362,-1.9068,0.4077,-0.1241,-0.2138,0.0651,-0.3043,1.7273,1.0662,1.4455,0.6173,0.8369,1.3558,2.9835,1.1368,2.0895,0.381,0.7004,1.8381,1.7663,0.4651,-11.6707,0.2633,-6.6073,-25.0917,1.6108,1.6459,0.6628,1.0218,0.4115,0.4027,1.6679,0.828,1.1257,0.4964,0.6749,1.3596,0.009,5.9361,0.3271,-0.0189,0.0963,-0.0965,0.3278,-0.5336,0.587,0.0033,0.0575,0.234,0.6588,-0.1388,0.0097,0.0987,0.4501,?,-0.7288,0.0037,0.0611,0.83,?,-4.2284,-0.8055,0.1905,0.583,0.9418,1.6153,0.3399,0.8869,2.6092,-1.0036,-0.5442,0.5422,0,0,1,0.5199,0.2819,0.5422,0.0065,1.4547,-0.6061,0.803,-0.8848,?,?,?,?,?,TASCA_GIACCA_ALTA
0.02,0.0114,0.107,0.6073,-0.8674,-0.0176,0.0099,0.0996,0.4556,-1.2134,-0.0087,0.0049,0.0702,0.3578,-1.0265,0.1475,0.0053,0.0729,0.3543,0.0348,-1.1357,-2.2887,0.1353,2.0153,-0.1191,-0.0591,1.0742,1.5244,1.4683,1.419,1.3669,0.9632,1.1539,2.3237,2.1559,2.0137,1.8683,0.9278,1.1294,1.5567,-22.1088,1.3783,-19.5751,-14.2027,1.58,1.8422,0.8859,1.166,0.5607,0.4809,1.333,1.6976,1.714,1.2735,1.2858,1.0097,0.0002,0.2243,-0.5397,-0.1261,0.1109,-0.1638,-0.1267,0.1362,0.3465,0,0.004,0.012,0.9661,-0.6062,0,0.0025,0.6102,?,-0.1229,0,0.005,0.1355,?,-0.5716,-2.8201,4.9334,1.6007,0.805,0.5029,2.5622,0.648,0.2529,-0.5587,-2.5154,4.502,0,0,1,0.0196,0.0882,4.502,0.0049,1.0756,0.98,0.8155,0.7936,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0493,0.0265,0.1627,0.8357,-1.7013,0.0677,0.0196,0.1401,0.743,-0.6088,0.0626,0.0275,0.1657,0.8551,-1.0841,0.2606,0.0166,0.1289,0.7231,0.0269,-0.7272,-0.7866,-0.1891,1.0817,0.26,0.2403,1.1617,0.9818,1.2627,0.8452,1.087,1.2862,1.3495,0.9639,1.5945,0.7143,1.1816,1.6542,1.872,1.1833,-26.3091,0.6321,-14.0541,-22.2334,0.6698,0.754,0.4163,1.1256,0.6215,0.5522,1.1247,0.9773,1.1558,0.8689,1.0276,1.1826,0.0008,0.3912,-0.1879,-0.1352,-0.3036,-0.4015,0.4647,-0.0133,0.3727,0.0001,0.0095,0.0266,0.9315,-0.6113,0,0.0017,0.6134,?,-0.0991,0.0005,0.0213,0.1249,?,-0.6097,-3.7592,6.1659,5.5489,0.4434,0.0799,30.79,0.1966,0.0064,-0.5911,-2.904,4.9125,0,0,1,0.0434,0.2134,4.9125,0.0052,1.0831,-0.3487,0.948,-0.1342,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0926,5.2237,2.2855,11.467,-3.6567,-0.263,3.4864,1.8672,9.1133,-1.1226,-0.3922,1.6003,1.265,9.0958,-1.9788,2.4116,5.9112,2.4313,10.639,0.0072,4.1549,2.7861,-0.4531,0.6706,-0.109,-0.1626,1.2241,1.8067,0.9401,1.476,0.768,0.5203,1.4983,3.2643,0.8837,2.1786,0.5898,0.2707,1.8682,1.4902,-116.4641,0.7977,-62.3398,-78.1514,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.2583,1.2607,1.0778,1.0019,0.8566,0.855,0.0083,3.5933,0.2047,0.5658,-0.7539,-0.1835,0.0983,-0.587,0.131,0.0002,0.0153,0.0614,0.5748,0.1131,0.0159,0.1261,0.4111,0.097,0.1609,0.0221,0.1487,0.6207,-1.6227,1.1588,0.8145,0.7028,0.1212,0.1028,0.8483,0.0147,0.0106,0.7196,1.8791,-0.216,-0.115,0.317,0.6099,1.9236,0.1493,0.0989,0.6623,0.0017,0.4539,-0.6497,0.4722,-0.9711,?,?,?,?,?,TASCA_GIACCA_BASSA
