@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0001,0.103,0.321,1.545,-0.4763,13.1561,0.0878,0.2963,1.5497,0.8902,9.8669,0.0365,0.191,1.1723,0.8877,16.4484,0.1193,0.3454,1.9394,0.8895,-0,-0,-0,1.3334,0.7998,0.5999,1.0834,1.6809,0.9293,1.5515,0.8577,0.5528,1.1738,2.8255,0.8635,2.4072,0.7357,0.3056,-0.0397,-0.0538,-0.0319,1.3553,0.8044,0.5935,0.0742,0.1002,0.0596,1.3516,0.8038,0.5947,0.997,1.3179,0.7966,1.3219,0.7991,0.6045,0.0583,23.2749,0.4224,0.1807,0.3601,0.8964,0.9886,0.9488,0.0601,0.0062,0.079,0.33,-0.5301,0.1167,0.0213,0.1459,0.7957,-0.6346,0.0134,0.0067,0.0816,0.4539,-1.0161,0.5147,4.4887,8.7206,0.5413,0.9676,1.7876,0.293,0.9363,3.1954,0.3701,0.4998,1.3503,0.4431,0.958,2.162,0.4148,0.7271,1.7529,0.0005,0.2782,0.7463,0.2648,0.3701,1100,0,0,0,1,SINISTRA_PANTALONI
0.167,0.0431,0.2075,1.2046,-0.7216,7.1345,0.8203,0.9057,5.9135,0.4764,9.8794,0.0333,0.1825,1.4733,0.8639,12.2092,0.3652,0.6043,3.6406,0.7557,0.0234,0.0169,0.0137,0.7222,0.5844,0.8092,0.2291,1.1373,0.3434,4.9637,1.4988,0.302,0.0525,1.2934,0.1179,24.6383,2.2464,0.0912,-0.0938,-0.054,-0.0448,0.5755,0.4778,0.8303,0.062,0.0646,0.047,1.0435,0.7579,0.7263,0.2037,0.8176,0.3309,4.0137,1.6243,0.4047,0.0419,17.2427,0.0888,-0.4325,-0.0081,0.1213,0.9721,0.3408,0.0983,0.0402,0.2004,0.7487,-0.1307,0.1076,0.0515,0.227,0.8748,-0.2156,0.0504,0.008,0.0895,0.4518,-0.1286,0.9137,1.9532,2.1377,0.8829,2.2402,2.5372,0.7796,5.0185,6.4373,0.5581,1.6817,3.0133,0.9201,1.6541,1.7976,0.8559,1.6572,1.9362,0.0005,0.3481,0.946,0.8802,0.8656,1100,0,0,0,1,SINISTRA_PANTALONI
-0.3087,3.0798,1.7549,9.0794,-1.0457,4.5795,7.7949,2.7919,14.4635,-0.335,9.8521,5.6012,2.3667,18.2811,0.1984,11.3218,6.4234,2.5344,18.0359,0.2626,-0.0674,-0.0313,-0.0273,0.4648,0.4045,0.8702,0.6286,0.7415,0.6924,1.1797,1.1016,0.9338,0.3951,0.5498,0.4795,1.3916,1.2135,0.872,1.2789,-1.0258,-0.7227,-0.8021,-0.5651,0.7045,0.4096,0.1946,0.1815,0.4751,0.443,0.9324,0.6277,0.4967,0.5034,0.7912,0.8019,1.0136,0.0379,15.9229,0.2784,-0.4825,-0.3165,0.2265,0.5685,0.904,0.5366,1.2447,1.1157,5.8127,-0.4555,-0.4543,1.4409,1.2004,6.3799,-2.8418,0.5289,2.1608,1.47,5.4602,-1.0143,-1.1813,1.0146,-0.8589,0.9294,0.759,0.8166,0.8638,0.5761,0.6669,0.3855,0.6616,1.7164,2.4048,1.4733,0.6126,0.9111,1.0646,1.1684,0.0031,3.2715,-0.0644,0.14,0.5497,1100,0,0,0,1,SINISTRA_PANTALONI
0.0688,7.7899,2.791,14.3253,-0.988,1.2189,18.6302,4.3163,17.3205,-0.9415,9.3407,8.3816,2.8951,16.7876,0.1206,10.6712,9.6658,3.109,16.5712,0.1874,0.0565,0.0074,0.0064,0.1305,0.1142,0.8753,0.6466,0.9641,0.8977,1.4909,1.3883,0.9312,0.4181,0.9294,0.8059,2.2227,1.9274,0.8671,0.8476,-3.0928,-1.8631,-3.6489,-2.1981,0.6024,0.8078,0.3775,0.3534,0.4673,0.4375,0.9361,0.8271,0.8533,0.8645,1.0317,1.0452,1.0131,0.0328,14.9685,-0.528,0.2244,0.3038,0.1201,0.019,0.9342,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,SINISTRA_PANTALONI
0.5719,4.8727,2.2074,14.4062,-0.948,1.8449,25.0728,5.0073,21.6525,-0.5905,9.4777,9.4298,3.0708,13.6943,0.2304,10.9232,13.6168,3.6901,14.1605,0.2525,0.31,0.0603,0.0524,0.1947,0.1689,0.8677,0.4408,0.7188,0.5982,1.6306,1.357,0.8322,0.1943,0.5167,0.3578,2.6589,1.8413,0.6925,0.8721,-1.71,-1.466,-1.9609,-1.681,0.8573,0.5432,0.4156,0.3904,0.7651,0.7187,0.9394,0.6653,1.052,1.0174,1.5811,1.5291,0.9671,0.0337,15.3362,-0.6279,0.4017,0.4201,0.1794,0.1954,0.9532,-0.7212,1.2993,1.1399,4.1122,-6.1357,0.6816,1.4724,1.2134,7.3647,-0.7116,-0.3824,0.6964,0.8345,4.0791,-2.2905,-1.0581,1.8859,-1.7823,0.9394,1.3659,1.4541,0.8824,1.8658,2.1144,1.1549,1.2453,1.0783,0.1339,0.4649,3.471,0.5584,1.0081,1.8054,0.0037,2.2824,-0.7802,0.6412,-0.3969,1100,0,0,0,1,SINISTRA_PANTALONI
0.6406,9.251,3.0415,17.8617,-1.0159,0.582,26.7866,5.1756,21.5678,-1.2726,9.21,10.8038,3.2869,17.7572,0.163,10.8887,13.8513,3.7217,17.6098,0.1806,1.1006,0.0696,0.0588,0.0632,0.0534,0.8458,0.5877,0.9254,0.8172,1.5746,1.3906,0.8832,0.3454,0.8563,0.6679,2.4794,1.9339,0.78,0.7453,-2.6033,-2.3194,-3.4929,-3.112,0.8909,0.9336,0.4176,0.4123,0.4473,0.4416,0.9872,0.8282,1.0059,1.0143,1.2146,1.2248,1.0084,0.0323,15.3877,-0.5777,0.1377,0.3778,0.2249,-0.0589,0.8632,-0.6337,1.4471,1.2029,5.0212,-2.1454,0.6631,2.0253,1.4231,6.6618,-0.5016,-0.4168,1.7252,1.3135,5.8607,-2.4517,-0.9556,1.5205,-1.5911,0.8453,0.9158,1.0835,0.7145,0.8388,1.1739,1.539,0.8227,0.5346,0.3598,0.9402,2.6129,0.7537,0.8568,1.1367,0.0035,2.6287,-0.7764,0.6628,-0.4411,1100,0,0,0,1,SINISTRA_PANTALONI
0.3053,8.5069,2.9167,17.6006,-1.163,-1.0332,12.7888,3.5761,23.7188,-0.7319,10.0628,12.4001,3.5214,33.501,0.0985,11.0114,14.8652,3.8555,34.5743,0.1271,-0.2955,0.0303,0.0277,-0.1027,-0.0938,0.9139,0.8156,0.8283,0.7565,1.0156,0.9275,0.9133,0.6652,0.686,0.5723,1.0313,0.8603,0.8342,0.9441,-2.5857,-1.8805,-2.7388,-1.9918,0.7273,0.5942,0.219,0.2055,0.3685,0.3458,0.9382,0.7421,0.5254,0.5091,0.708,0.686,0.969,0.0355,15.0351,-0.2861,-0.1201,-0.1128,-0.0169,-0.1452,0.9564,-0.4809,0.605,0.7778,3.4564,-1.4825,0.8472,3.8043,1.9505,8.3612,-0.3982,-0.028,3.7003,1.9236,8.8023,-1.3622,-0.5676,17.1879,-30.2821,0.3988,0.4044,1.0139,0.159,0.1635,1.0281,0.8668,0.4066,0.4691,0.2328,0.3737,1.6048,0.4134,0.3927,0.9499,0.0034,3.7417,-0.289,-0.2818,-0.3688,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0203,5.6672,2.3806,14.008,-0.5804,2.8568,16.5844,4.0724,16.2602,-0.4502,10.2835,13.1889,3.6317,31.8207,-0.012,11.679,12.9552,3.5993,26.0735,0.1809,-0.0071,-0.002,-0.0017,0.2778,0.2446,0.8805,0.5846,0.6555,0.6614,1.1214,1.1314,1.009,0.3417,0.4297,0.4374,1.2574,1.2801,1.018,1.0192,13.5915,-0.8931,13.3349,-0.8763,-0.0657,0.7905,0.2819,0.2784,0.3566,0.3522,0.9877,0.8615,0.4402,0.5373,0.511,0.6236,1.2204,0.0377,16.0066,0.4035,-0.2656,-0.0041,0.0362,0.3303,0.9191,0.8584,1.5317,1.2376,7.1115,-0.1673,-0.0706,0.666,0.8161,4.0182,-1.2068,0.8855,3.2437,1.801,6.162,-0.4,-12.1645,0.9694,-0.0797,1.5165,0.6872,0.4531,2.2997,0.4722,0.2053,0.4638,0.5788,1.2482,3.3459,1.3842,0.4137,1.7698,1.1541,0.6521,0.0044,3.2759,0.0232,-0.0931,-0.0622,1100,0,0,0,1,SINISTRA_PANTALONI
-0.5465,1.9303,1.3893,8.7072,-1.3396,2.8378,8.4729,2.9108,13.2624,-0.544,10.1633,5.8022,2.4088,12.8524,0.2851,11.0604,5.5169,2.3488,12.3928,0.3347,-0.1926,-0.0538,-0.0494,0.2792,0.2566,0.9189,0.4773,0.5768,0.5915,1.2084,1.2393,1.0255,0.2278,0.3327,0.3499,1.4603,1.5358,1.0517,1.067,-0.9728,-0.7996,-0.9117,-0.7494,0.822,0.4333,0.207,0.1998,0.4778,0.4611,0.9651,0.6565,0.6775,0.7026,1.0319,1.0702,1.0371,0.0359,14.7273,0.3704,-0.209,-0.1732,-0.0006,0.2206,0.9501,1.0996,2.8346,1.6836,6.805,-0.1477,-0.2237,0.5277,0.7265,3.6925,-1.5146,1.5347,2.0484,1.4312,4.3846,-0.0232,-4.9144,0.7165,-0.1458,2.3176,1.1763,0.5076,5.3711,1.3838,0.2576,0.3938,8.7989,22.3417,4.0378,1.3837,0.3427,1.8429,1.552,0.8421,0.0065,3.3615,-0.1709,0.2183,-0.3146,1100,0,0,0,1,SINISTRA_PANTALONI
0.1517,0.0103,0.1015,0.5193,-0.273,4.659,0.0406,0.2014,1.2649,0.7654,9.979,0.0111,0.1053,0.6074,0.941,11.0162,0.0162,0.1275,0.707,0.9379,0.0326,0.0152,0.0138,0.4669,0.4229,0.9059,0.504,0.964,0.7964,1.9126,1.5802,0.8262,0.254,0.9292,0.6343,3.6579,2.4969,0.6826,-0.027,-0.0115,-0.0104,0.4259,0.3867,0.9078,0.0757,0.0396,0.0358,0.5237,0.4738,0.9048,0.4105,0.8549,0.7344,2.0825,1.789,0.8591,0.0377,14.797,-0.1881,0.5803,0.3219,-0.0268,0.6531,0.7376,-0.0137,0.0012,0.0342,0.1784,-0.7051,0.0163,0.0018,0.0426,0.188,-0.8574,0.0099,0.0014,0.0372,0.1837,-1.0773,-0.8401,-1.3872,1.6513,0.8024,0.9177,1.1437,0.6439,0.8422,1.308,0.85,0.7742,0.9108,1.0336,1.1829,1.1444,0.9489,0.9709,1.0233,0.0001,0.0975,0.7094,0.4225,0.6427,1100,0,0,0,1,SINISTRA_PANTALONI
0.1738,0.016,0.1266,0.939,-0.59,5.0463,0.549,0.741,2.847,0.5775,9.9373,0.0327,0.1807,1.105,0.8948,11.1669,0.1439,0.3794,1.7964,0.8536,0.0344,0.0175,0.0156,0.5078,0.4519,0.8899,0.1709,0.7007,0.3337,4.1006,1.9531,0.4763,0.0292,0.491,0.1114,16.8152,3.8147,0.2269,-0.0895,-0.0371,-0.0333,0.4139,0.3714,0.8972,0.0876,0.0562,0.0481,0.6414,0.549,0.8559,0.3298,0.8498,0.5227,2.5766,1.5848,0.6151,0.0386,15.1679,0.0972,0.2419,0.1977,-0.0278,0.9002,0.4075,-0.0951,0.0281,0.1678,0.7402,-4.73,0.0022,0.0206,0.1436,0.8545,-1.4483,-0.1847,0.0281,0.1675,0.6964,-5.8776,-43.0209,0.5145,-0.012,1.1685,1.0015,0.8571,1.3654,1.003,0.7346,1.2088,1.0267,0.8493,0.3701,1.2758,3.4468,0.8662,1.0629,1.227,0.0007,0.4332,0.4922,-0.0726,0.3699,1100,0,0,0,1,SINISTRA_PANTALONI
0.2488,0.0153,0.1237,0.6981,-0.1687,4.8287,0.0883,0.2971,1.7674,0.6759,9.9896,0.0491,0.2217,1.7692,0.8366,11.1034,0.0363,0.1904,1.2241,0.896,0.0515,0.0249,0.0224,0.4834,0.4349,0.8997,0.4165,0.5581,0.6497,1.3402,1.5601,1.1641,0.1734,0.3115,0.4221,1.796,2.434,1.3552,-0.0273,-0.0111,-0.0096,0.4068,0.3493,0.8588,0.1095,0.0552,0.0507,0.5036,0.4631,0.9197,0.395,0.3945,0.5703,0.9989,1.4438,1.4453,0.042,15.069,-0.4241,0.6854,0.4521,-0.3892,0.2507,0.7948,-0.0043,0.0017,0.0417,0.1784,-1.0632,0.0173,0.0036,0.0601,0.2809,-0.8553,0.0332,0.0051,0.0715,0.4251,-0.3365,-0.2466,-0.1283,0.5205,0.6948,0.5835,0.8397,0.4828,0.3405,0.7052,0.7098,0.8589,1.21,0.571,0.2718,0.476,0.635,0.4196,0.6608,0.0001,0.1408,0.5073,0.0946,0.3042,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0083,3.808,1.9514,19.0282,-1.1697,2.3418,12.99,3.6042,19.3433,-0.405,9.5421,4.0787,2.0196,14.4986,0.1341,10.5747,5.5869,2.3637,14.4959,0.2155,-0.0036,-0.0009,-0.0008,0.2454,0.2215,0.9023,0.5414,0.9662,0.8256,1.7846,1.5248,0.8544,0.2931,0.9336,0.6816,3.1848,2.3251,0.73,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.637,0.5237,0.4746,0.8222,0.7451,0.9063,0.9837,1.3124,1.3127,1.3341,1.3344,1.0002,0.0338,14.0501,-0.1573,0.1252,-0.1417,0.0877,0.5121,0.8153,0.4769,0.736,0.8579,4.2789,-0.6053,-0.3803,1.5916,1.2616,6.0156,-1.9265,-0.2299,1.0266,1.0132,5.8276,-1.5299,-1.254,-2.0748,1.6545,0.68,0.8467,1.2451,0.4624,0.7169,1.5504,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0022,2.1686,0.2406,0.1032,0.5382,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0212,2.8486,1.6878,12.2322,-1.3353,1.2435,11.8782,3.4465,17.7562,-0.4021,9.5696,2.7255,1.6509,9.2885,0.3238,10.3782,2.868,1.6935,8.8944,0.4296,0.017,0.0022,0.002,0.1299,0.1198,0.9221,0.4897,1.0223,0.9966,2.0876,2.0351,0.9748,0.2398,1.0452,0.9932,4.3581,4.1416,0.9503,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0334,13.1662,0.0907,0.6139,0.3981,-0.034,0.652,0.5862,0.4875,0.9843,0.9921,4.5235,-0.0863,-0.3848,1.3648,1.1683,6.9032,-2.0522,-0.1767,0.2867,0.5354,3.8559,-1.04,-1.2671,-2.7591,2.1775,0.8492,1.853,2.182,0.7212,3.4337,4.761,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0022,1.5074,0.2255,-0.2395,0.6999,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0283,3.3181,1.8216,14.6297,-1.6513,2.7083,15.4784,3.9343,18.9724,-0.2356,9.6032,4.8431,2.2007,10.4684,0.3285,10.7234,8.2057,2.8646,14.7561,0.2848,-0.0105,-0.0029,-0.0026,0.282,0.2526,0.8955,0.463,0.8277,0.6359,1.7877,1.3734,0.7683,0.2144,0.6851,0.4044,3.196,1.8863,0.5902,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.3594,0.3539,0.2674,0.9849,0.7442,0.7556,0.7711,1.3975,0.9914,1.8123,1.2857,0.7094,0.0341,13.6152,-0.2003,0.2552,-0.0156,-0.0047,0.6327,0.7186,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0083,3.808,1.9514,19.0282,-1.1697,2.3418,12.99,3.6042,19.3433,-0.405,9.5421,4.0787,2.0196,14.4986,0.1341,10.5747,5.5869,2.3637,14.4959,0.2155,-0.0036,-0.0009,-0.0008,0.2454,0.2215,0.9023,0.5414,0.9662,0.8256,1.7846,1.5248,0.8544,0.2931,0.9336,0.6816,3.1848,2.3251,0.73,1.8398,-4.5673,-2.577,-2.4826,-1.4007,0.5642,0.637,0.5237,0.4746,0.8222,0.7451,0.9063,0.9837,1.3124,1.3127,1.3341,1.3344,1.0002,0.0338,14.0501,-0.1573,0.1252,-0.1417,0.0877,0.5121,0.8153,0.4769,0.736,0.8579,4.2789,-0.6053,-0.3803,1.5916,1.2616,6.0156,-1.9265,-0.2299,1.0266,1.0132,5.8276,-1.5299,-1.254,-2.0748,1.6545,0.68,0.8467,1.2451,0.4624,0.7169,1.5504,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0022,2.1686,0.2406,0.1032,0.5382,1100,0,0,0,1,TASCA_GIACCA_ALTA
0.0212,2.8486,1.6878,12.2322,-1.3353,1.2435,11.8782,3.4465,17.7562,-0.4021,9.5696,2.7255,1.6509,9.2885,0.3238,10.3782,2.868,1.6935,8.8944,0.4296,0.017,0.0022,0.002,0.1299,0.1198,0.9221,0.4897,1.0223,0.9966,2.0876,2.0351,0.9748,0.2398,1.0452,0.9932,4.3581,4.1416,0.9503,1.3736,-1.5724,-1.0443,-1.1447,-0.7602,0.6641,0.4136,0.3813,0.3359,0.9219,0.8122,0.881,0.6889,1.3169,1.3753,1.9116,1.9963,1.0443,0.0334,13.1662,0.0907,0.6139,0.3981,-0.034,0.652,0.5862,0.4875,0.9843,0.9921,4.5235,-0.0863,-0.3848,1.3648,1.1683,6.9032,-2.0522,-0.1767,0.2867,0.5354,3.8559,-1.04,-1.2671,-2.7591,2.1775,0.8492,1.853,2.182,0.7212,3.4337,4.761,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0022,1.5074,0.2255,-0.2395,0.6999,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0283,3.3181,1.8216,14.6297,-1.6513,2.7083,15.4784,3.9343,18.9724,-0.2356,9.6032,4.8431,2.2007,10.4684,0.3285,10.7234,8.2057,2.8646,14.7561,0.2848,-0.0105,-0.0029,-0.0026,0.282,0.2526,0.8955,0.463,0.8277,0.6359,1.7877,1.3734,0.7683,0.2144,0.6851,0.4044,3.196,1.8863,0.5902,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.3594,0.3539,0.2674,0.9849,0.7442,0.7556,0.7711,1.3975,0.9914,1.8123,1.2857,0.7094,0.0341,13.6152,-0.2003,0.2552,-0.0156,-0.0047,0.6327,0.7186,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1100,0,0,0,1,TASCA_GIACCA_ALTA
