@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0358,2.791,1.6706,11.3504,-1.6056,1.3143,12.0734,3.4747,17.7562,-0.4021,9.5862,2.7816,1.6678,9.0747,0.3394,10.4101,2.8997,1.7029,8.4032,0.4435,0.0273,0.0037,0.0034,0.1371,0.1263,0.9209,0.4808,1.0017,0.9811,2.0834,2.0405,0.9794,0.2312,1.0034,0.9625,4.3404,4.1637,0.9593,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.0667,13.257,0.0702,0.6394,0.3994,-0.0109,0.6625,0.5943,0.2909,0.0069,0.0833,0.3252,0.4274,-0.025,0.0117,0.1081,0.3196,-5.6364,0.0385,0.0048,0.0693,0.232,-1.812,-11.6241,7.5591,-0.6503,0.7705,1.2019,1.5598,0.5937,1.4446,2.433,-0.8943,-1.6236,1.8155,11.7943,6.884,0.5837,1.0177,1.4018,1.3775,0.002,0.4481,-0.9018,-0.8794,0.9858,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0511,3.3886,1.8408,12.9635,-2.3656,2.7,15.4744,3.9338,18.9724,-0.2356,9.5899,4.992,2.2343,10.3779,0.3305,10.7214,8.1649,2.8574,14.7561,0.2848,-0.0189,-0.0053,-0.0048,0.2815,0.2518,0.8945,0.468,0.8239,0.6442,1.7606,1.3767,0.7819,0.219,0.6788,0.415,3.0998,1.8952,0.6114,2.5188,-1.779,-1.5505,-0.7063,-0.6156,0.8716,0.2509,0.2485,0.1867,0.9907,0.7442,0.7512,0.6833,1.2491,0.8785,1.8282,1.2857,0.7033,0.0678,13.5796,-0.2322,0.2377,-0.0686,-0.0222,0.6256,0.7063,0.3673,0.0157,0.1254,0.3769,0.4029,-0.0515,0.0146,0.1209,0.3229,-5.1768,0.0601,0.0051,0.0717,0.2631,-1.193,-7.1279,6.115,-0.8579,1.0371,1.7478,1.6853,1.0755,3.0548,2.8403,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0026,0.5526,-0.9299,-0.8757,0.9626,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1638,2.7468,1.6573,14.2999,-3.0775,3.752,16.1106,4.0138,28.1715,-0.0683,9.9858,2.176,1.4751,10.2094,0.3964,11.2259,8.8329,2.972,24.4709,0.2305,-0.0437,-0.0164,-0.0146,0.3757,0.3342,0.8895,0.4129,1.1235,0.5576,2.721,1.3505,0.4963,0.1705,1.2623,0.311,7.4039,1.8239,0.2463,5.9927,-1.6095,-1.4725,-0.2686,-0.2457,0.9149,0.133,0.2073,0.1103,1.559,0.8293,0.5319,0.5076,1.4007,0.5844,2.7594,1.1512,0.4172,0.0731,15.1191,-0.7014,-0.2168,-0.6179,0.1844,0.7627,0.7369,-0.0701,0.0035,0.0592,0.1938,-3.9846,0.2127,0.0166,0.129,0.5461,0.0964,0.7885,0.0026,0.0507,0.2085,0.7576,-0.3294,-0.0889,0.2697,0.4586,1.1678,2.5461,0.2104,1.3637,6.4827,-2.6582,-0.2378,0.0895,0.0643,0.0452,0.7029,0.3548,0.9295,2.6195,0.0056,1.0819,-0.0074,0.3794,-0.8978,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.2116,4.0186,2.0046,8.7674,-1.1724,4.7668,9.6811,3.1114,14.6163,-0.2373,9.932,1.7642,1.3282,8.6449,0.3623,11.4956,4.7254,2.1738,9.7731,0.4332,-0.0444,-0.0213,-0.0184,0.4799,0.4147,0.864,0.6443,1.5093,0.9222,2.3426,1.4313,0.611,0.4151,2.2779,0.8504,5.4877,2.0487,0.3733,1.6878,-0.9632,-0.6335,-0.5707,-0.3753,0.6577,0.3416,0.2977,0.2341,0.8713,0.6851,0.7863,0.5998,1.0142,0.8971,1.6907,1.4956,0.8846,0.0781,16.2715,-0.8899,-0.2507,-0.6845,0.3368,0.8047,0.7649,0.0435,0.0095,0.0976,0.3943,-1.6043,0.1873,0.0049,0.0698,0.2775,0.2877,0.7881,0.0043,0.0658,0.2121,0.7512,0.232,0.0551,0.2377,1.3978,1.4844,1.062,1.9539,2.2035,1.1278,-2.1674,-0.3794,0.1751,0.3886,0.1777,0.4571,1.4208,1.8594,1.3087,0.0058,1.071,-0.9681,0.8146,-0.8955,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1019,0.0083,0.0911,0.462,-0.5488,5.5639,0.0361,0.19,1.0324,0.829,9.9452,0.0094,0.097,0.4873,0.9523,11.3978,0.0186,0.1365,0.7369,0.9372,0.0183,0.0102,0.0089,0.5595,0.4882,0.8726,0.4796,0.9399,0.6679,1.9598,1.3926,0.7106,0.23,0.8835,0.4461,3.8409,1.9393,0.5049,-0.0327,-0.0168,-0.0149,0.5149,0.4547,0.8832,0.0494,0.0292,0.0254,0.5914,0.5141,0.8692,0.4475,0.948,0.6269,2.1185,1.401,0.6613,0.0826,15.6259,-0.0212,0.6706,0.4059,0.1797,0.7897,0.7466,0.4937,0,0.0029,0.0113,0.9773,-0.5078,0,0.001,0.5097,?,0.1468,0,0.0064,0.0205,0.8694,-0.9722,3.3621,-3.4582,2.7885,0.4506,0.1616,7.776,0.203,0.0261,-0.9524,3.5556,-3.7334,0,3.1632,0,0.0221,0.5503,24.8558,0.0052,1.1483,0.7136,0.859,0.8864,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1276,0.0083,0.0909,0.4396,-0.2984,5.9425,0.0199,0.1411,0.7184,0.8876,9.9455,0.0079,0.0888,0.5138,0.9498,11.5875,0.0093,0.0965,0.4698,0.9602,0.0215,0.0128,0.011,0.5975,0.5128,0.8583,0.644,1.0231,0.9415,1.5886,1.4619,0.9202,0.4148,1.0468,0.8864,2.5236,2.137,0.8468,-0.0178,-0.0104,-0.0089,0.5841,0.5002,0.8564,0.053,0.0331,0.0287,0.625,0.5411,0.8658,0.612,0.8557,0.9358,1.3982,1.5292,1.0937,0.081,16.0245,-0.5727,0.5221,-0.0125,-0.1658,0.6193,0.6725,0.503,0,0.0021,0.0089,0.9826,-0.4773,0,0.0006,0.4781,?,0.1133,0.0001,0.0098,0.0331,0.7497,-1.0539,4.4381,-4.2112,3.6271,0.2108,0.0581,13.1561,0.0444,0.0034,-1.0479,5.055,-4.8238,0,3.8569,0,0.0185,0.2678,14.4505,0.0049,1.0936,0.6073,-0.7441,-0.2101,?,?,?,?,?,TASCA_GIACCA_ALTA
0.6795,3.9544,1.9886,13.8411,-1.1779,-1.278,50.0312,7.0733,30.0334,-4.4535,9.8811,10.0997,3.178,17.6719,0.1368,11.6967,27.0051,5.1966,28.1601,0.1101,-0.5317,0.0688,0.0581,-0.1293,-0.1093,0.8448,0.2811,0.6257,0.3827,2.2257,1.3611,0.6115,0.079,0.3915,0.1464,4.9537,1.8527,0.374,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.0698,15.9333,0.0511,-0.0577,0.0454,-0.4684,-0.8087,0.8518,0.3252,0.0101,0.1003,0.4618,-0.1897,-0.0979,0.0602,0.2453,0.6731,-9.8748,0.1192,0.0331,0.1819,0.824,0.0114,-3.3231,2.7269,-0.8206,0.4087,0.5512,1.3485,0.1671,0.3038,1.8184,0.1205,-7.7504,-64.3413,6.2714,0.4657,0.0743,0.6861,0.5605,0.8169,0.0025,0.6192,0.8847,-0.9914,-0.832,?,?,?,?,?,TASCA_GIACCA_BASSA
1.0505,6.4509,2.5399,13.4941,-0.3724,-0.5486,33.9388,5.8257,32.6871,-5.0621,9.5643,10.5716,3.2514,21.7469,0.0415,10.9567,23.7938,4.8779,31.7033,0.1083,-1.915,0.1098,0.0959,-0.0574,-0.0501,0.8729,0.436,0.7812,0.5207,1.7918,1.1943,0.6666,0.1901,0.6102,0.2711,3.2104,1.4264,0.4443,0.1342,-3.8915,-0.9508,-29.008,-7.0877,0.2443,1.8235,0.4334,0.2765,0.2377,0.1517,0.6381,0.4128,0.6205,0.4256,1.5031,1.031,0.686,0.0679,14.5123,-0.2863,-0.0903,0.2458,-0.5041,-0.8186,0.8518,0.3246,0.0013,0.0367,0.1727,0.6026,-0.0433,0.0512,0.2264,0.792,-10.5554,0.1629,0.0061,0.0782,0.408,0.2371,-7.4965,1.9925,-0.2658,0.1621,0.4693,2.8944,0.0263,0.2202,8.3778,-0.3619,2.0642,-5.7037,6.3397,0.8124,0.1281,0.218,0.4232,1.941,0.0026,0.6287,-0.4918,0.1872,-0.9379,?,?,?,?,?,TASCA_GIACCA_BASSA
0.6795,3.9544,1.9886,13.8411,-1.1779,-1.278,50.0312,7.0733,30.0334,-4.4535,9.8811,10.0997,3.178,17.6719,0.1368,11.6967,27.0051,5.1966,28.1601,0.1101,-0.5317,0.0688,0.0581,-0.1293,-0.1093,0.8448,0.2811,0.6257,0.3827,2.2257,1.3611,0.6115,0.079,0.3915,0.1464,4.9537,1.8527,0.374,0.3052,-2.6737,-2.1493,-8.7599,-7.0417,0.8039,1.154,0.3104,0.2008,0.269,0.174,0.647,0.4609,0.7832,0.4915,1.6995,1.0665,0.6275,0.0698,15.9333,0.0511,-0.0577,0.0454,-0.4684,-0.8087,0.8518,0.3252,0.0101,0.1003,0.4618,-0.1897,-0.0979,0.0602,0.2453,0.6731,-9.8748,0.1192,0.0331,0.1819,0.824,0.0114,-3.3231,2.7269,-0.8206,0.4087,0.5512,1.3485,0.1671,0.3038,1.8184,0.1205,-7.7504,-64.3413,6.2714,0.4657,0.0743,0.6861,0.5605,0.8169,0.0025,0.6192,0.8847,-0.9914,-0.832,?,?,?,?,?,TASCA_GIACCA_BASSA
1.0505,6.4509,2.5399,13.4941,-0.3724,-0.5486,33.9388,5.8257,32.6871,-5.0621,9.5643,10.5716,3.2514,21.7469,0.0415,10.9567,23.7938,4.8779,31.7033,0.1083,-1.915,0.1098,0.0959,-0.0574,-0.0501,0.8729,0.436,0.7812,0.5207,1.7918,1.1943,0.6666,0.1901,0.6102,0.2711,3.2104,1.4264,0.4443,0.1342,-3.8915,-0.9508,-29.008,-7.0877,0.2443,1.8235,0.4334,0.2765,0.2377,0.1517,0.6381,0.4128,0.6205,0.4256,1.5031,1.031,0.686,0.0679,14.5123,-0.2863,-0.0903,0.2458,-0.5041,-0.8186,0.8518,0.3246,0.0013,0.0367,0.1727,0.6026,-0.0433,0.0512,0.2264,0.792,-10.5554,0.1629,0.0061,0.0782,0.408,0.2371,-7.4965,1.9925,-0.2658,0.1621,0.4693,2.8944,0.0263,0.2202,8.3778,-0.3619,2.0642,-5.7037,6.3397,0.8124,0.1281,0.218,0.4232,1.941,0.0026,0.6287,-0.4918,0.1872,-0.9379,?,?,?,?,?,TASCA_GIACCA_BASSA
0.3317,17.0463,4.1287,20.3877,-1.2307,-5.1918,34.8149,5.9004,25.5691,-2.848,10.0652,17.9889,4.2413,26.4499,-0.2128,13.2304,23.1803,4.8146,25.6465,0.0955,-0.0639,0.033,0.0251,-0.5158,-0.3924,0.7608,0.6997,0.9734,0.8575,1.3912,1.2255,0.8809,0.4896,0.9476,0.7354,1.9353,1.5019,0.776,0.5944,2.4241,-4.1536,4.0784,-6.9881,-1.7134,1.3754,0.4191,0.3223,0.3047,0.2343,0.7692,0.7974,0.7708,0.795,0.9667,0.997,1.0313,0.0766,19.6617,0.1453,0.6954,0.2783,-0.1296,-0.6176,0.6899,-0.6564,0.0086,0.0926,0.8317,?,-0.1762,0.0051,0.0717,0.3163,?,-0.5968,0.0334,0.1827,0.7726,?,3.7259,1.0999,0.2952,1.2916,0.5069,0.3925,1.6682,0.2569,0.154,2.6294,1.0766,0.4094,1,1,1,2.6294,1.0766,0.4094,0.0061,1.4294,0.2801,-0.8983,-0.2601,?,?,?,?,?,TASCA_GIACCA_BASSA
