@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.1925,0.0167,0.1292,0.6881,-4.4223,0.2457,0.0318,0.1782,0.8953,-0.1895,0.0477,0.0135,0.1163,0.5272,-0.6086,0.3483,0.0404,0.2011,0.9107,0.0488,-0.7835,-4.0329,-0.5529,5.1471,0.7056,0.1371,0.7251,1.1112,0.6426,1.5325,0.8863,0.5783,0.5257,1.2347,0.413,2.3486,0.7855,0.3345,3.9353,2.8137,-12.0036,0.715,-3.0503,-4.2661,0.1686,0.3872,0.1326,2.2968,0.7862,0.3423,0.7686,1.3053,0.7556,1.6983,0.9832,0.5789,0.0033,0.55,-0.8995,-0.1992,-0.9097,0.6068,0.9674,0.5172,8.9167,0.0001,0.0085,0.0299,0.9967,4.0812,0.0003,0.0183,0.0642,0.9844,-0.0665,0.0012,0.0341,0.1231,?,2.1848,-134.0135,-61.3387,0.4654,0.2495,0.536,0.2166,0.0622,0.2873,2.1988,-72.3306,-32.8949,2.1718,0,0,0.4659,0.2428,0.5213,0.1032,13.0645,-1.0301,0.5135,-0.4922,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8159,2.733,1.6532,8.7668,-1.6432,-0.4198,10.9654,3.3114,13.7124,-0.6077,-1.08,1.7417,1.3197,6.5625,-2.0983,3.7635,3.2843,1.8123,8.4368,0.067,1.9437,0.7554,-0.2168,0.3887,-0.1115,-0.287,0.4992,1.2527,0.9122,2.5091,1.8272,0.7282,0.2492,1.5692,0.8321,6.2958,3.3387,0.5303,1.0514,1.2263,-8.9987,1.1663,-8.5584,-7.3382,0.3889,1.5659,0.3668,4.0267,0.9432,0.2342,0.6393,1.3359,1.0391,2.0895,1.6253,0.7778,0.0146,5.5072,-0.2535,-0.1393,-0.5414,0.6069,0.4601,0.4111,2.5328,0.388,0.6229,2.3632,0.3925,8.5886,0.2437,0.4937,1.2843,0.861,3.6265,2.191,1.4802,4.1218,0.1913,0.2949,0.6984,2.3683,1.2617,0.4208,0.3335,1.5919,0.1771,0.1112,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.0996,14.7479,0.067,-0.529,-0.8802,?,?,?,?,?,TASCA_GIACCA
-1.0746,2.1913,1.4803,7.3405,-1.4766,0.4365,3.4293,1.8518,8.7867,-0.8962,-0.6869,1.7417,1.3197,6.2609,-1.1764,2.8407,1.11,1.0536,4.7817,0.1033,-2.4619,1.5644,-0.3783,-0.6355,0.1537,-0.2418,0.7994,1.1217,1.405,1.4032,1.7577,1.2527,0.639,1.2581,1.9742,1.9689,3.0895,1.5691,1.0539,1.2932,-7.9475,1.2271,-7.5412,-6.1454,0.6396,1.0303,0.5558,1.6108,0.869,0.5395,0.8354,1.1725,1.5351,1.4034,1.8376,1.3093,0.0139,4.3926,-0.0358,0.0832,-0.4577,0.4356,-0.1196,0.1896,3.0949,0.3393,0.5825,1.8181,0.522,8.7649,0.1956,0.4422,1.7147,0.8152,2.6842,2.025,1.423,4.6226,0.0994,0.3531,1.153,3.2654,1.3172,0.4093,0.3108,1.7349,0.1676,0.0966,0.2624,3.8906,14.8249,0.4099,0.741,1.8079,1.0603,0.3933,0.3709,0.0997,14.5441,0.0334,-0.5111,-0.8549,?,?,?,?,?,TASCA_GIACCA
-0.7131,7.8788,2.8069,14.1918,-1.0724,-1.1093,9.1365,3.0227,19.1241,-3.6258,-1.4157,2.0506,1.432,6.3101,-2.1365,4.2218,4.9859,2.2329,14.2523,0.0694,0.6429,0.5037,-0.1689,0.7836,-0.2628,-0.3353,0.9286,1.9601,1.2571,2.1108,1.3537,0.6413,0.8623,3.8421,1.5802,4.4555,1.8325,0.4113,0.4899,1.7086,-6.9088,3.4874,-14.1019,-4.0436,1.6564,3.4038,0.4471,2.0549,0.2699,0.1314,0.7421,2.2491,0.9958,3.0307,1.3418,0.4427,0.0199,6.2317,-0.0737,0.418,-0.5337,-0.0402,-0.484,-0.296,2.5843,0.2543,0.5042,1.775,0.4837,8.6525,0.2127,0.4612,1.4878,0.8384,3.5043,1.8714,1.368,4.6421,0.1845,0.2987,0.7375,2.4691,1.0934,0.3686,0.3371,1.1955,0.1359,0.1136,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.0999,14.7412,0.1989,-0.5526,-0.9086,?,?,?,?,?,TASCA_GIACCA
-0.8159,2.733,1.6532,8.7668,-1.6432,-0.4198,10.9654,3.3114,13.7124,-0.6077,-1.08,1.7417,1.3197,6.5625,-2.0983,3.7635,3.2843,1.8123,8.4368,0.067,1.9437,0.7554,-0.2168,0.3887,-0.1115,-0.287,0.4992,1.2527,0.9122,2.5091,1.8272,0.7282,0.2492,1.5692,0.8321,6.2958,3.3387,0.5303,1.0514,1.2263,-8.9987,1.1663,-8.5584,-7.3382,0.3889,1.5659,0.3668,4.0267,0.9432,0.2342,0.6393,1.3359,1.0391,2.0895,1.6253,0.7778,0.0146,5.5072,-0.2535,-0.1393,-0.5414,0.6069,0.4601,0.4111,2.5328,0.388,0.6229,2.3632,0.3925,8.5886,0.2437,0.4937,1.2843,0.861,3.6265,2.191,1.4802,4.1218,0.1913,0.2949,0.6984,2.3683,1.2617,0.4208,0.3335,1.5919,0.1771,0.1112,0.1919,1.5657,8.1589,0.421,0.7632,1.8129,1.8401,0.5733,0.3116,0.0996,14.7479,0.067,-0.529,-0.8802,?,?,?,?,?,TASCA_GIACCA
-1.0746,2.1913,1.4803,7.3405,-1.4766,0.4365,3.4293,1.8518,8.7867,-0.8962,-0.6869,1.7417,1.3197,6.2609,-1.1764,2.8407,1.11,1.0536,4.7817,0.1033,-2.4619,1.5644,-0.3783,-0.6355,0.1537,-0.2418,0.7994,1.1217,1.405,1.4032,1.7577,1.2527,0.639,1.2581,1.9742,1.9689,3.0895,1.5691,1.0539,1.2932,-7.9475,1.2271,-7.5412,-6.1454,0.6396,1.0303,0.5558,1.6108,0.869,0.5395,0.8354,1.1725,1.5351,1.4034,1.8376,1.3093,0.0139,4.3926,-0.0358,0.0832,-0.4577,0.4356,-0.1196,0.1896,3.0949,0.3393,0.5825,1.8181,0.522,8.7649,0.1956,0.4422,1.7147,0.8152,2.6842,2.025,1.423,4.6226,0.0994,0.3531,1.153,3.2654,1.3172,0.4093,0.3108,1.7349,0.1676,0.0966,0.2624,3.8906,14.8249,0.4099,0.741,1.8079,1.0603,0.3933,0.3709,0.0997,14.5441,0.0334,-0.5111,-0.8549,?,?,?,?,?,TASCA_GIACCA
-0.7131,7.8788,2.8069,14.1918,-1.0724,-1.1093,9.1365,3.0227,19.1241,-3.6258,-1.4157,2.0506,1.432,6.3101,-2.1365,4.2218,4.9859,2.2329,14.2523,0.0694,0.6429,0.5037,-0.1689,0.7836,-0.2628,-0.3353,0.9286,1.9601,1.2571,2.1108,1.3537,0.6413,0.8623,3.8421,1.5802,4.4555,1.8325,0.4113,0.4899,1.7086,-6.9088,3.4874,-14.1019,-4.0436,1.6564,3.4038,0.4471,2.0549,0.2699,0.1314,0.7421,2.2491,0.9958,3.0307,1.3418,0.4427,0.0199,6.2317,-0.0737,0.418,-0.5337,-0.0402,-0.484,-0.296,2.5843,0.2543,0.5042,1.775,0.4837,8.6525,0.2127,0.4612,1.4878,0.8384,3.5043,1.8714,1.368,4.6421,0.1845,0.2987,0.7375,2.4691,1.0934,0.3686,0.3371,1.1955,0.1359,0.1136,0.2154,1.5832,7.3489,0.3734,0.6039,1.6174,1.193,0.3824,0.3205,0.0999,14.7412,0.1989,-0.5526,-0.9086,?,?,?,?,?,TASCA_GIACCA
-0.1,2.1801,1.4765,6.016,-1.2155,-2.1164,9.3578,3.059,11.1837,-4.0765,-1.2548,2.9419,1.7152,6.4021,-2.7018,3.6903,6.9254,2.6316,9.3016,0.0609,0.0473,0.0797,-0.0271,1.6867,-0.5735,-0.34,0.4827,0.8608,0.5611,1.7835,1.1624,0.6518,0.233,0.741,0.3148,3.1809,1.3512,0.4248,0.3675,0.7064,-5.4754,1.922,-14.8982,-7.7516,1.2326,1.5702,0.2742,1.2739,0.2224,0.1746,0.5379,0.9397,0.6468,1.7469,1.2023,0.6883,0.0262,5.6973,-0.7791,-0.4356,0.5762,0.8061,-0.8865,-0.8732,-7.1252,3.4847,1.8667,9.5783,?,6.0345,4.9797,2.2315,6.6869,0.2373,-0.1028,0.522,0.7225,2.2364,-1.1549,-1.1807,69.3416,-58.7275,0.8365,2.5839,3.0888,0.6998,6.6764,9.5406,-4.6037,7.9916,-1.7359,0,0,8.4479,1.4324,4.283,2.9901,0.0993,13.8007,0.9726,-0.7527,-0.5978,?,?,?,?,?,TASCA_GIACCA
-0.6754,3.6916,1.9214,9.9979,-2.3658,-1.163,1.3471,1.1606,4.6488,-3.8176,-0.558,1.7235,1.3128,4.736,-1.6573,2.7126,1.5241,1.2345,6.9335,0.043,0.5807,1.2104,-0.249,2.0842,-0.4287,-0.2057,1.6554,1.4635,1.5563,0.8841,0.9401,1.0634,2.7405,2.1419,2.4222,0.7816,0.8839,1.1309,1.9077,2.3792,-22.5499,1.2472,-11.8207,-9.4779,3.0783,1.6667,0.41,0.5414,0.1332,0.246,2.1507,2.111,1.442,0.9816,0.6705,0.6831,0.015,4.054,-0.1255,-0.4462,-0.4088,0.6218,-0.5386,-0.0875,-7.24,1.9575,1.3991,8.9029,?,6.0356,2.9929,1.73,4.8068,0.4317,0.468,2.1524,1.4671,3.3701,-0.7097,-1.1996,-15.4689,12.8954,0.8087,0.9537,1.1792,0.6541,0.9095,1.3905,-2.4386,6.3638,-2.6097,0,0,4.2908,1.8522,2.6417,1.4263,0.0973,14.7387,0.9841,-0.9686,-0.9537,?,?,?,?,?,TASCA_GIACCA
0.1239,0.0035,0.0588,0.3124,-0.2526,-0.0041,0.0212,0.1455,0.6269,-1.5653,0.0002,0.0036,0.06,0.319,-0.7032,0.1948,0.0057,0.0753,0.3552,0.1562,-30.3284,641.9655,0.6362,-21.1671,-0.021,0.001,0.4038,0.9789,0.78,2.4243,1.9317,0.7968,0.1631,0.9583,0.6084,5.8774,3.7314,0.6349,0.1647,0.4782,-0.9577,2.9043,-5.8167,-2.0028,1.0204,1.3315,0.5924,1.3048,0.5805,0.4449,0.4983,0.9792,0.8794,1.9652,1.7649,0.8981,0.0013,0.2906,-0.1687,0.48,0.6043,0.2168,-0.4701,0.1735,7.5401,0.0004,0.0195,0.0571,0.9925,6.2655,0.0005,0.0232,0.068,0.9892,0.2436,0,0.0067,0.0212,0.9167,1.2034,30.9466,25.7151,0.8393,2.8892,3.4423,0.7044,8.3473,11.8497,1.2077,32.2121,26.673,1.2037,29.7533,24.7185,0.8388,2.6912,3.2083,0.1011,14.0493,-1.0275,-0.8988,0.898,?,?,?,?,?,TASCA_GIACCA
0.0966,0.0089,0.0944,0.4369,-0.2846,0.0652,0.0636,0.2521,1.3603,-0.44,0.0129,0.0129,0.1135,0.5347,-0.5651,0.2581,0.0325,0.1803,0.9019,0.05,1.481,7.4677,0.3743,5.0422,0.2527,0.0501,0.3742,0.8311,0.5233,2.2207,1.3982,0.6296,0.1401,0.6907,0.2738,4.9314,1.955,0.3964,0.2329,0.5014,-2.0385,2.1528,-8.7534,-4.0661,0.3601,0.9955,0.3583,2.7648,0.995,0.3599,0.3212,0.8171,0.4845,2.5438,1.5083,0.5929,0.0013,0.3681,-0.0385,0.6169,0.246,-0.2578,0.6919,0.0235,7.4205,0.0009,0.0303,0.1244,0.9834,6.4092,0.0012,0.0344,0.1434,0.9778,-0.1666,0.0012,0.0353,0.2157,?,1.1578,-44.5474,-38.4763,0.8789,0.8569,0.975,0.7725,0.7343,0.9506,1.1713,-34.2318,-29.226,1.1645,0,0,0.8679,0.5768,0.6646,0.1066,13.9963,-1.0038,0.8309,-0.8269,?,?,?,?,?,TASCA_GIACCA
0.7933,2.456,1.5672,5.7641,-0.5887,-0.2678,20.6193,4.5408,16.6255,-0.5186,-0.2709,2.7162,1.6481,7.8309,-1.506,4.3425,7.7084,2.7764,10.8713,0.0084,-2.962,-2.9284,0.1827,0.9887,-0.0617,-0.0624,0.3451,0.9509,0.5645,2.7552,1.6355,0.5936,0.1191,0.9042,0.3186,7.5914,2.6749,0.3524,0.3762,0.4539,-23.2973,1.2065,-61.9289,-51.3295,0.3314,1.1611,0.3309,3.5035,0.9986,0.285,0.3467,0.7361,0.5302,2.1231,1.5293,0.7203,0.0093,6.2681,-0.0289,-0.0909,0.3187,0.4849,0.7431,0.2892,-4.2721,8.1434,2.8537,8.1632,?,1.7273,1.8421,1.3572,4.7933,-0.586,7.9246,2.1357,1.4614,3.9682,0.5756,-2.4733,-0.5391,0.218,2.1026,1.9527,0.9287,4.4207,3.8131,0.8625,4.6093,-1.5165,-0.329,0,0,0.3232,1.703,2.0572,1.2079,0.0965,14.1799,0.9079,0.9483,0.9732,?,?,?,?,?,TASCA_GIACCA
