@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
6.0915,37.4519,6.1198,23.9323,-0.2112,-0.4467,45.0027,6.7084,25.4771,-0.884,6.0915,37.4519,6.1198,23.9323,-0.2112,11.6467,58.6729,7.6598,29.7787,0.0202,-13.6378,1,0.523,-0.0733,-0.0384,0.523,0.9123,1,0.7989,1.0962,0.8758,0.7989,0.8322,1,0.6383,1.2016,0.767,0.6383,0.3491,1,-6.7835,2.8649,-19.4342,-6.7835,1.4612,1,0.6501,0.6844,0.4449,0.6501,0.9394,1,0.8037,1.0646,0.8555,0.8037,0.0899,18.5302,-0.7901,1,0.9326,-0.7901,-0.6456,0.9326,-0.2946,2.4531,1.5662,6.7398,-2.1245,-1.131,2.0653,1.4371,6.3542,-1.94,1.9234,2.3039,1.5179,5.2551,-0.0828,0.2605,-0.1532,-0.5881,1.0899,1.0319,0.9468,1.1878,1.0648,0.8964,1.093,11.3995,10.4299,0.998,0.4445,0.4453,1.0607,1.2825,1.2091,0.0234,4.6563,0.1139,-0.59,0.1304,?,?,?,?,?,DESTRA_PANTALONI
5.0216,32.8371,5.7304,21.6626,-0.1237,3.1609,16.8363,4.1032,15.1772,-0.1725,5.0216,32.8371,5.7304,21.6626,-0.1237,10.3255,36.3186,6.0265,25.5123,0.0642,1.5887,1,0.4863,0.6294,0.3061,0.4863,1.3966,1,0.9509,0.716,0.6809,0.9509,1.9504,1,0.9041,0.5127,0.4636,0.9041,1.0681,1,-1.3619,0.9363,-1.2751,-1.3619,1.4893,1,0.7071,0.6715,0.4748,0.7071,1.4273,1,0.8491,0.7006,0.5949,0.8491,0.081,14.9095,-0.5725,1,0.8878,-0.5725,-0.2068,0.8878,-0.38,0.9025,0.95,4.6121,-3.1779,-1.4392,1.7427,1.3201,4.8781,-3.815,0.7068,0.7221,0.8498,3.0067,-0.2745,0.2641,-0.5377,-2.0363,0.7196,1.1179,1.5535,0.5179,1.2498,2.4133,0.9077,5.4166,5.9675,1.0897,0.468,0.4295,0.9455,1.5339,1.6224,0.0172,3.1201,0.5238,-0.1471,-0.6825,?,?,?,?,?,DESTRA_PANTALONI
3.8538,15.9875,3.9984,16.6745,-0.407,3.2353,9.6869,3.1124,12.973,-0.4877,3.8538,15.9875,3.9984,16.6745,-0.407,8.3008,12.9298,3.5958,16.5819,0.0211,1.1912,1,0.4643,0.8395,0.3898,0.4643,1.2847,1,1.112,0.7784,0.8656,1.112,1.6504,1,1.2365,0.6059,0.7492,1.2365,1.1342,1,-13.5135,0.8816,-11.914,-13.5135,1.359,1,0.6996,0.7358,0.5148,0.6996,1.2853,1,1.0056,0.778,0.7824,1.0056,0.0667,12.146,-0.5977,1,0.8791,-0.5977,-0.3365,0.8791,-0.465,0.9042,0.9509,4.0076,-3.0451,-1.0535,2.5264,1.5895,5.3726,-6.7564,0.591,0.5864,0.7658,2.6607,-0.2136,0.4414,-0.7868,-1.7825,0.5982,1.2417,2.0757,0.3579,1.5419,4.3085,0.6446,6.4431,9.9949,1.4303,0.4519,0.3159,0.7459,1.5062,2.0193,0.0136,2.6324,0.5268,-0.2711,-0.5922,?,?,?,?,?,DESTRA_PANTALONI
3.2817,21.8505,4.6744,17.0827,-0.3287,4.8644,12.8057,3.5785,16.6293,-0.3673,3.2817,21.8505,4.6744,17.0827,-0.3287,8.9324,21.921,4.682,18.7024,0.0304,0.6746,1,0.3674,1.4823,0.5446,0.3674,1.3063,1,0.9984,0.7655,0.7643,0.9984,1.7063,1,0.9968,0.5861,0.5842,0.9968,0.9461,1,-7.1966,1.057,-7.6066,-7.1966,1.0571,1,0.6665,0.946,0.6305,0.6665,1.0273,1,0.9134,0.9735,0.8892,0.9134,0.0708,13.3335,-0.1794,1,0.7491,-0.1794,0.3974,0.7491,-0.1356,1.0332,1.0165,4.3237,-1.4304,-1.1065,1.9043,1.38,5.1259,-8.2023,1.0209,2.2057,1.4852,5.4794,-0.4383,0.1226,-0.1329,-1.0838,0.7366,0.6844,0.9292,0.5426,0.4684,0.8634,0.557,1.5239,2.7361,3.1938,0.467,0.1462,0.8435,0.7891,0.9355,0.0159,3.5077,0.2342,0.064,-0.7815,?,?,?,?,?,DESTRA_PANTALONI
-1.5297,5.0097,2.2382,11.2336,-2.897,2.9127,7.6703,2.7695,15.8017,-0.039,-1.5297,5.0097,2.2382,11.2336,-2.897,4.5655,10.01,3.1639,18.9422,0.0163,-0.5252,1,-0.3351,-1.9041,0.638,-0.3351,0.8082,1,0.7074,1.2374,0.8754,0.7074,0.6531,1,0.5005,1.5311,0.7663,0.5005,14.0645,1,-26.6828,0.0711,-1.8972,-26.6828,0.1895,1,0.1497,5.2757,0.7898,0.1497,0.7109,1,0.593,1.4066,0.8342,0.593,0.039,6.9691,-0.32,1,-0.7729,-0.32,0.7055,-0.7729,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DESTRA_PANTALONI
1.4628,28.5021,5.3387,33.2642,-0.1522,2.2948,19.1274,4.3735,28.91,-0.2222,1.4628,28.5021,5.3387,33.2642,-0.1522,5.872,51.1967,7.1552,47.0198,0.0035,0.6375,1,0.2491,1.5687,0.3908,0.2491,1.2207,1,0.7461,0.8192,0.6112,0.7461,1.4901,1,0.5567,0.6711,0.3736,0.5567,0.8358,1,-26.3987,1.1964,-31.5841,-26.3987,1.2206,1,0.6118,0.8193,0.5013,0.6118,1.1506,1,0.7075,0.8691,0.6148,0.7075,0.0322,9.6865,0.7071,1,0.922,0.7071,0.7963,0.922,0.3456,2.3464,1.5318,5.3561,-0.4124,-0.9012,7.5081,2.7401,11.1813,-3.4021,-0.3039,2.0994,1.4489,5.7666,-2.153,-0.3835,-1.1374,2.9655,0.559,1.0572,1.8911,0.3125,1.1176,3.5763,0.181,0.3971,2.1945,1.493,2.0735,1.3888,0.479,0.9288,1.939,0.0105,4.1247,-0.169,-0.5225,0.447,?,?,?,?,?,DESTRA_PANTALONI
6.9926,27.4549,5.2397,27.5763,-0.9155,-3.541,5.0362,2.2442,11.8464,-29.2,6.9926,27.4549,5.2397,27.5763,-0.9155,12.2162,21.0404,4.587,20.0566,0.0868,-1.9747,1,0.5724,-0.5064,-0.2899,0.5724,2.3348,1,1.1423,0.4283,0.4892,1.1423,5.4515,1,1.3049,0.1834,0.2394,1.3049,1.1507,1,-6.915,0.869,-6.0095,-6.915,36.7,1,0.6555,0.0272,0.0179,0.6555,2.3278,1,1.3749,0.4296,0.5907,1.3749,0.1094,19.798,-0.381,1,0.589,-0.381,-0.4105,0.589,-0.1844,0.3598,0.5998,3.0348,-1.1525,0.4213,1.754,1.3244,6.8625,-1.1729,0.4094,3.9694,1.9923,8.5717,-0.8371,-0.4376,-0.4503,1.0289,0.4529,0.3011,0.6647,0.2051,0.0906,0.4419,0.4387,0.416,0.9484,0.4464,0.3022,0.6769,0.4422,0.354,0.8006,0.0064,3.2007,-0.0371,0.2844,0.3845,?,?,?,?,?,DESTRA_PANTALONI
3.088,18.9662,4.355,17.4558,-0.3012,0.2483,14.4949,3.8072,15.7691,-2.4068,3.088,18.9662,4.355,17.4558,-0.3012,7.1148,20.9392,4.5759,19.5001,0.0348,12.4365,1,0.434,0.0804,0.0349,0.434,1.1439,1,0.9517,0.8742,0.832,0.9517,1.3085,1,0.9058,0.7643,0.6922,0.9058,0.3627,1,-5.7489,2.7573,-15.8513,-5.7489,2.8983,1,0.664,0.345,0.2291,0.664,1.107,1,0.8952,0.9034,0.8087,0.8952,0.0451,11.5221,-0.8209,1,0.8766,-0.8209,-0.898,0.8766,-0.1664,0.5235,0.7235,3.6676,-1.7094,-1.2087,2.493,1.5789,5.3243,-8.1172,1.3218,2.4659,1.5703,4.97,-0.0035,0.1377,-0.1259,-0.9145,0.4582,0.4607,1.0055,0.21,0.2123,1.011,0.4881,135.2857,277.1429,2.318,0.2733,0.1179,0.6888,0.738,1.0713,0.0185,3.2816,0.3016,-0.6327,-0.7711,?,?,?,?,?,DESTRA_PANTALONI
5.289,20.8906,4.5706,12.4882,0.0426,2.106,3.2502,1.8028,6.5314,-0.4388,5.289,20.8906,4.5706,12.4882,0.0426,8.715,29.4622,5.4279,15.3755,0.1665,2.5114,1,0.6069,0.3982,0.2417,0.6069,2.5352,1,0.8421,0.3944,0.3321,0.8421,6.4274,1,0.7091,0.1556,0.1103,0.7091,-0.2788,1,0.1809,-3.5862,-0.6486,0.1809,2.8734,1,0.7071,0.348,0.2461,0.7071,1.912,1,0.8122,0.523,0.4248,0.8122,0.0883,13.0101,-0.9123,1,0.993,-0.9123,-0.8874,0.993,0.6257,0.5419,0.7362,1.9719,-0.1055,-1.418,2.43,1.5588,4.9614,?,1.0428,1.439,1.1996,2.9175,-0.0315,-0.4412,0.6,-1.3597,0.4723,0.6137,1.2995,0.223,0.3766,1.6886,0.0379,2.1096,55.6301,0,0.6307,0,0.3974,0.6759,1.7006,0.0212,3.1814,-0.7067,0.9654,-0.561,?,?,?,?,?,DESTRA_PANTALONI
4.3974,28.9421,5.3798,14.8824,-0.0237,1.317,3.5655,1.8883,5.5737,-0.4697,4.3974,28.9421,5.3798,14.8824,-0.0237,7.5597,44.7092,6.6865,19.0698,0.0727,3.339,1,0.5817,0.2995,0.1742,0.5817,2.8491,1,0.8046,0.351,0.2824,0.8046,8.1172,1,0.6473,0.1232,0.0797,0.6473,0.1935,1,-0.2307,5.1667,-1.1921,-0.2307,3.8333,1,0.7069,0.2609,0.1844,0.7069,2.6701,1,0.7804,0.3745,0.2923,0.7804,0.0731,10.8977,-0.8996,1,0.9953,-0.8996,-0.8642,0.9953,0.0228,0.5988,0.7738,2.9932,-1.0332,-1.6378,2.8182,1.6787,5.6737,-144.125,0.549,2.355,1.5346,4.5522,-0.2584,-0.0139,0.0416,-2.983,0.461,0.5043,1.0939,0.2125,0.2543,1.1967,0.2699,1.6275,6.0288,37.6562,0.407,0.0108,0.5276,0.6575,1.2464,0.0199,3.4684,-0.5579,-0.0465,-0.6059,?,?,?,?,?,DESTRA_PANTALONI
4.9066,9.6452,3.1057,9.6534,0.0526,1.8455,0.5144,0.7173,3.4668,0.0216,4.9066,9.6452,3.1057,9.6534,0.0526,7.4312,16.1368,4.0171,12.6648,0.1231,2.6587,1,0.6603,0.3761,0.2483,0.6603,4.33,1,0.7731,0.2309,0.1786,0.7731,18.7486,1,0.5977,0.0533,0.0319,0.5977,7,1,0.3015,0.1429,0.0431,0.3015,2.8757,1,0.7055,0.3477,0.2453,0.7055,2.7845,1,0.7622,0.3591,0.2737,0.7622,0.0816,11.6587,-0.3377,1,0.996,-0.3377,-0.2739,0.996,0.4745,0.3151,0.5614,2.237,-0.2576,-1.3505,0.9877,0.9938,3.7813,-37.6875,1.0351,0.2082,0.4563,1.6066,0.1991,-0.3514,0.4584,-1.3047,0.5648,1.2303,2.1781,0.3191,1.5137,4.7443,0.1244,-1.1468,-9.2202,18.2,0.8867,0.0487,0.5916,1.3924,2.3536,0.0201,2.9788,-0.5542,0.7894,-0.3562,?,?,?,?,?,DESTRA_PANTALONI
5.7459,18.3911,4.2885,13.4267,0.0237,0.446,2.428,1.5582,5.4779,-1.1504,5.7459,18.3911,4.2885,13.4267,0.0237,8.4794,33.5392,5.7913,17.3454,0.1124,12.882,1,0.6776,0.0776,0.0526,0.6776,2.7522,1,0.7405,0.3633,0.2691,0.7405,7.5746,1,0.5483,0.132,0.0724,0.5483,-0.1111,1,0.1482,-9,-1.3337,0.1482,5.3985,1,0.7037,0.1852,0.1304,0.7037,2.451,1,0.7741,0.408,0.3158,0.7741,0.0935,12.891,-0.2004,1,0.997,-0.2004,-0.1636,0.997,0.4588,0.8454,0.9195,3.1655,-0.328,-1.7287,3.8637,1.9656,5.9901,?,0.4661,1.2349,1.1113,3.2278,-0.202,-0.2654,0.9844,-3.7093,0.4678,0.8274,1.7688,0.2188,0.6846,3.1287,0.1305,1.4414,11.0428,0,0.8876,0,0.5285,0.9807,1.8558,0.0212,3.3007,-0.8543,0.4273,-0.4503,?,?,?,?,?,DESTRA_PANTALONI
4.8804,8.67,2.9445,9.1171,0.0246,3.454,0.776,0.8809,4.118,0.2509,4.8804,8.67,2.9445,9.1171,0.0246,7.9571,14.368,3.7905,11.9873,0.151,1.413,1,0.6133,0.7077,0.4341,0.6133,3.3425,1,0.7768,0.2992,0.2324,0.7768,11.1723,1,0.6034,0.0895,0.054,0.6034,0.1667,1,0.1078,6,0.647,0.1078,1.7003,1,0.662,0.5881,0.3893,0.662,2.214,1,0.7606,0.4517,0.3435,0.7606,0.0887,13.2149,0.6067,1,0.9962,0.6067,0.6569,0.9962,1.054,0.5129,0.7162,2.7892,0.0022,-1.9675,1.4731,1.2137,4.4007,-1199.6666,0.2327,0.1568,0.3959,1.4087,-0.4252,-0.5357,4.5295,-8.4551,0.5901,1.8088,3.0655,0.3482,3.2719,9.3975,-0.0014,-0.0145,10.4622,762.6666,2.8282,0.0037,0.6338,1.9801,3.124,0.0258,3.3794,-0.6688,0.4525,-0.0785,?,?,?,?,?,DESTRA_PANTALONI
-7.4359,0.0187,0.1368,7.7991,?,5.1441,0.0259,0.161,0.7263,0.8685,-7.4359,0.0187,0.1368,7.7991,?,11.7086,0.0203,0.1425,0.6341,0.9475,-1.4455,1,-0.6351,-0.6918,0.4393,-0.6351,0.8497,1,0.9602,1.1769,1.1301,0.9602,0.722,1,0.922,1.3851,1.2771,0.922,-1.6258,1,-0.6813,-0.6151,0.419,-0.6813,0,1,0,0,0.4572,0,10.7383,1,12.2997,0.0931,1.1454,12.2997,0.1171,20.0159,0.6154,0.9997,-0.921,0.6154,-0.2566,-0.921,0.0513,0.001,0.032,0.1087,0.0893,0.0274,0.0006,0.025,0.1087,-0.3421,0.0366,0.0003,0.0163,0.0597,0.2,1.868,1.4023,0.7507,1.2832,1.9598,1.5273,1.6465,3.8408,2.3327,-0.3846,0.7143,-1.8572,1.4737,1.6,1.0857,1,1.8214,1.8214,0.0007,0.118,-0.6153,0.7216,-0.1441,?,?,?,?,?,DESTRA_PANTALONI
-6.4891,0.0161,0.1268,6.8514,?,6.1565,0.0115,0.1071,0.4592,0.9283,-6.4891,0.0161,0.1268,6.8514,?,11.0516,0.024,0.155,0.7579,0.9339,-1.054,1,-0.5872,-0.9487,0.5571,-0.5872,1.1832,1,0.8179,0.8452,0.6913,0.8179,1.3999,1,0.669,0.7143,0.4779,0.669,-1.1528,1,-0.6397,-0.8675,0.5549,-0.6397,0,1,0,0,0.5583,0,14.9188,1,9.0396,0.067,0.6059,9.0396,0.1105,19.1346,0.096,1.0003,-0.923,0.096,0.2927,-0.923,0.0266,0.0001,0.0074,0.0309,0.2162,0.039,0,0.0047,0.0298,0.44,0.0112,0.0001,0.0078,0.0352,-0.1379,0.6812,2.3821,3.4967,1.5721,0.9526,0.6059,2.4714,0.9074,0.3672,0.3636,-1.9998,-5.4995,0.74,1.2759,1.7241,1.0357,0.8788,0.8485,0.0005,0.077,-0.1572,0.0399,0.6354,?,?,?,?,?,DESTRA_PANTALONI
2.3854,0.7259,0.852,4.814,0.224,6.3007,1.2287,1.1085,6.1685,0.1624,2.3854,0.7259,0.852,4.814,0.224,7.3072,0.364,0.6033,5.2871,0.4557,0.3786,1,0.3264,2.6413,0.8623,0.3264,0.7686,1,1.4121,1.301,1.8372,1.4121,0.5908,1,1.9942,1.6926,3.3753,1.9942,1.1621,1,0.3138,0.8605,0.2701,0.3138,0.8424,1,0.6386,1.1871,0.7581,0.6386,0.7804,1,0.9105,1.2814,1.1667,0.9105,0.0708,11.0716,-0.7404,1,0.3157,-0.7404,0.3705,0.3157,0.3573,0.5405,0.7352,4.9189,0.0082,0.3166,0.4862,0.6973,3.2977,-0.0365,-0.0125,0.0403,0.2006,1.4986,-0.7209,1.1288,-28.6716,-25.4007,1.0544,3.6642,3.475,1.1118,13.4261,12.0759,-0.3486,-0.0645,0.1851,1.5588,5.6952,3.6536,1.4916,3.2824,2.2006,0.0047,0.7823,0.8022,0.3948,0.0988,?,?,?,?,?,DESTRA_PANTALONI
7.8633,25.9838,5.0974,19.6642,-0.2275,-0.8596,13.2162,3.6354,13.1706,-1.3911,7.8633,25.9838,5.0974,19.6642,-0.2275,12.1661,41.5714,6.4476,19.3158,0.151,-9.148,1,0.6463,-0.1093,-0.0707,0.6463,1.4022,1,0.7906,0.7132,0.5638,0.7906,1.9661,1,0.625,0.5086,0.3179,0.625,0.4756,1,-1.0608,2.1026,-2.2305,-1.0608,2.9084,1,0.7041,0.3438,0.2421,0.7041,1.493,1,1.018,0.6698,0.6819,1.018,0.1127,19.292,-0.6927,1,0.9814,-0.6927,-0.6798,0.9814,-0.2994,1.1886,1.0902,5.3096,-3.4437,-1.115,3.852,1.9627,7.5804,-0.9675,1.2563,1.7833,1.3354,4.4679,-0.3727,0.2685,-0.2383,-0.8875,0.5555,0.8164,1.4697,0.3086,0.6665,2.1601,1.1039,3.3921,3.073,0.3101,0.3671,1.1837,0.7004,1.1884,1.6966,0.0172,4.1692,-0.6099,0.5782,-0.2128,?,?,?,?,?,DESTRA_PANTALONI
4.4682,32.0606,5.6622,28.3288,-0.8051,-6.8842,17.747,4.2127,25.6961,-3.034,4.4682,32.0606,5.6622,28.3288,-0.8051,12.263,18.8089,4.3369,17.9477,0.2291,-0.6491,1,0.3644,-1.5407,-0.5614,0.3644,1.3441,1,1.3056,0.744,0.9714,1.3056,1.8065,1,1.7045,0.5535,0.9435,1.7045,0.6538,1,-2.369,1.5296,-3.6237,-2.369,2.4638,1,0.6741,0.4059,0.2736,0.6741,1.1025,1,1.5784,0.9071,1.4317,1.5784,0.0934,19.2495,0.0866,1,0.2695,0.0866,-0.3765,0.2695,-0.4306,3.6756,1.9172,9.6568,-1.5292,0.0791,6.3682,2.5235,12.0291,-3.5815,2.2866,9.5263,3.0865,12.168,-0.3162,-5.4412,-0.1883,0.0346,0.7597,0.6212,0.8176,0.5772,0.3858,0.6685,0.6209,1.9974,3.217,1.4542,0.413,0.284,0.8028,0.7936,0.9886,0.0233,5.8612,0.4192,-0.2938,0.002,?,?,?,?,?,DESTRA_PANTALONI
-0.0797,50.3927,7.0988,33.1485,-0.724,-7.8258,18.3687,4.2859,20.2332,-21.3105,-0.0797,50.3927,7.0988,33.1485,-0.724,12.2026,31.5049,5.6129,23.3834,0.1685,0.0102,1,-0.0065,98.1498,-0.6413,-0.0065,1.6563,1,1.2647,0.6037,0.7636,1.2647,2.7434,1,1.5995,0.3645,0.583,1.5995,0.7203,1,-2.9377,1.3883,-4.0785,-2.9377,21.2022,1,0.6837,0.0472,0.0322,0.6837,1.6383,1,1.4176,0.6104,0.8653,1.4176,0.0799,18.6417,0.2909,1,0.4223,0.2909,-0.1733,0.4223,-0.7236,2.4674,1.5708,8.0515,-0.8596,-0.0773,13.905,3.7289,19.5764,-2.3715,2.1805,3.1962,1.7878,7.5024,-0.1712,9.3645,-0.3318,-0.0354,0.4212,0.8786,2.0858,0.1774,0.772,4.3505,0.2703,3.3938,12.557,0.7457,0.6759,0.9064,0.4113,1.0732,2.6093,0.0235,6.1206,-0.1078,-0.0871,0.0538,?,?,?,?,?,DESTRA_PANTALONI
