@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.0677,1.0722,1.0355,6.578,-2.3345,0.2148,0.5537,0.7441,3.8436,-0.3803,-0.3037,0.1221,0.3494,1.9946,-2.7435,0.9655,0.9588,0.9792,4.7522,0.0164,-0.3152,0.2229,-0.0701,-0.7072,0.2225,-0.3146,1.3915,2.9636,1.0575,2.1297,0.7599,0.3568,1.9363,8.7828,1.1183,4.5358,0.5775,0.1273,4.3488,3.1504,-58.0185,0.7244,-13.3411,-18.4162,0.7084,3.7023,0.4083,5.2261,0.5763,0.1103,1.7114,3.2978,1.3842,1.927,0.8088,0.4197,0.002,1.4014,-0.3863,0.2009,-0.5622,-0.1272,0.6773,-0.204,-25.2112,6.0987,2.4696,28.0197,?,-26.1905,5.0061,2.2374,29.9393,?,-10.0402,0.4747,0.689,12.2391,?,0.9626,2.511,2.6086,1.1037,3.5844,3.2475,1.2183,12.8481,10.5462,0.9359,2.2894,2.4462,1,1,1,0.9359,2.2894,2.4462,0.1985,61.4418,-0.9664,-0.7872,0.6704,0,0,0,0,0,SINISTRA_PANTALONI
-0.1409,2.1268,1.4583,9.3375,-1.4533,-0.3071,2.3335,1.5276,7.0798,-1.0975,0.0649,1.6603,1.2885,8.9394,-1.4664,1.9882,2.2862,1.512,6.8477,0.0062,0.4589,-2.1731,-0.0709,-4.7352,-0.1545,0.0326,0.9547,1.1318,0.9645,1.1855,1.0103,0.8522,0.9114,1.281,0.9303,1.4055,1.0207,0.7262,1.4932,1.0407,-129.3714,0.697,-86.643,-124.3096,1.1276,1.0501,0.5524,0.9313,0.4899,0.526,1.3189,1.0445,1.3636,0.792,1.0339,1.3055,0.0018,3.0138,0.5547,0.3676,-0.2042,-0.0825,-0.0603,-0.0697,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,0.067,0.0625,0.25,1,0,TASCA_GIACCA_ALTA
-0.1324,1.903,1.3795,6.8362,-1.4205,-0.2244,1.8852,1.373,6.845,-1.0119,0.0301,1.091,1.0445,9.2382,-1.6883,1.8441,1.5471,1.2438,5.881,0.0111,0.5901,-4.4028,-0.0718,-7.461,-0.1217,0.0163,1.0047,1.3207,1.1091,1.3145,1.1039,0.8397,1.0095,1.7443,1.23,1.7279,1.2185,0.7052,1.1653,0.6915,-60.6632,0.5934,-52.056,-87.7261,0.8301,0.8219,0.4749,0.9901,0.5721,0.5778,0.9987,0.74,1.1624,0.7409,1.1639,1.5709,0.0014,2.6982,0.4723,0.2578,-0.2289,0.0304,-0.1792,0.0104,15.0936,37.9148,6.1575,16.4398,0.2238,-40.5655,21.5938,4.6469,53.2791,?,-98.5545,6.3009,2.5102,101.3992,?,-0.3721,-0.1531,0.4116,1.3251,2.453,1.8512,1.7558,6.0174,3.4271,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.5548,154.2136,0.9179,-0.3052,-0.6363,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1399,3.3371,1.8268,11.7756,-1.8487,-0.355,2.2159,1.4886,7.1379,-1.0549,0.125,2.0291,1.4245,11.4171,-0.7363,2.1043,3.3153,1.8208,7.7228,0.0069,0.3941,-1.1196,-0.0665,-2.8406,-0.1687,0.0594,1.2272,1.2824,1.0033,1.045,0.8176,0.7823,1.506,1.6447,1.0066,1.0921,0.6684,0.612,2.0855,1.5785,-141.4506,0.7569,-67.8254,-89.6128,1.19,0.6286,0.5315,0.5282,0.4467,0.8455,1.6497,1.0314,1.5248,0.6252,0.9243,1.4784,0.0021,3.0624,0.5206,0.1885,-0.2948,0.028,-0.2274,0.1178,16.3621,17.1201,4.1376,13.62,0.3162,-41.5371,12.3527,3.5146,52.4399,?,-97.5339,3.016,1.7367,98.9395,?,-0.3939,-0.1678,0.4259,1.1773,2.3825,2.0238,1.3859,5.6764,4.0957,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.5529,155.4332,0.9801,-0.726,-0.8087,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1409,2.1268,1.4583,9.3375,-1.4533,-0.3071,2.3335,1.5276,7.0798,-1.0975,0.0649,1.6603,1.2885,8.9394,-1.4664,1.9882,2.2862,1.512,6.8477,0.0062,0.4589,-2.1731,-0.0709,-4.7352,-0.1545,0.0326,0.9547,1.1318,0.9645,1.1855,1.0103,0.8522,0.9114,1.281,0.9303,1.4055,1.0207,0.7262,1.4932,1.0407,-129.3714,0.697,-86.643,-124.3096,1.1276,1.0501,0.5524,0.9313,0.4899,0.526,1.3189,1.0445,1.3636,0.792,1.0339,1.3055,0.0018,3.0138,0.5547,0.3676,-0.2042,-0.0825,-0.0603,-0.0697,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,0.067,0.0625,0.25,1,0,TASCA_GIACCA_ALTA
-0.1324,1.903,1.3795,6.8362,-1.4205,-0.2244,1.8852,1.373,6.845,-1.0119,0.0301,1.091,1.0445,9.2382,-1.6883,1.8441,1.5471,1.2438,5.881,0.0111,0.5901,-4.4028,-0.0718,-7.461,-0.1217,0.0163,1.0047,1.3207,1.1091,1.3145,1.1039,0.8397,1.0095,1.7443,1.23,1.7279,1.2185,0.7052,1.1653,0.6915,-60.6632,0.5934,-52.056,-87.7261,0.8301,0.8219,0.4749,0.9901,0.5721,0.5778,0.9987,0.74,1.1624,0.7409,1.1639,1.5709,0.0014,2.6982,0.4723,0.2578,-0.2289,0.0304,-0.1792,0.0104,15.0936,37.9148,6.1575,16.4398,0.2238,-40.5655,21.5938,4.6469,53.2791,?,-98.5545,6.3009,2.5102,101.3992,?,-0.3721,-0.1531,0.4116,1.3251,2.453,1.8512,1.7558,6.0174,3.4271,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.5548,154.2136,0.9179,-0.3052,-0.6363,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.1399,3.3371,1.8268,11.7756,-1.8487,-0.355,2.2159,1.4886,7.1379,-1.0549,0.125,2.0291,1.4245,11.4171,-0.7363,2.1043,3.3153,1.8208,7.7228,0.0069,0.3941,-1.1196,-0.0665,-2.8406,-0.1687,0.0594,1.2272,1.2824,1.0033,1.045,0.8176,0.7823,1.506,1.6447,1.0066,1.0921,0.6684,0.612,2.0855,1.5785,-141.4506,0.7569,-67.8254,-89.6128,1.19,0.6286,0.5315,0.5282,0.4467,0.8455,1.6497,1.0314,1.5248,0.6252,0.9243,1.4784,0.0021,3.0624,0.5206,0.1885,-0.2948,0.028,-0.2274,0.1178,16.3621,17.1201,4.1376,13.62,0.3162,-41.5371,12.3527,3.5146,52.4399,?,-97.5339,3.016,1.7367,98.9395,?,-0.3939,-0.1678,0.4259,1.1773,2.3825,2.0238,1.3859,5.6764,4.0957,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.5529,155.4332,0.9801,-0.726,-0.8087,0,0,0,0,0,TASCA_GIACCA_ALTA
0.5711,3.9924,1.9981,13.5353,-0.4421,-0.3651,2.9157,1.7076,9.2676,-0.769,0.1738,4.3311,2.0811,15.6719,-1.6795,3.0092,2.6733,1.635,13.0581,0.0334,-1.5642,3.2857,0.1898,-2.1005,-0.1213,0.0578,1.1702,0.9601,1.222,0.8205,1.0443,1.2728,1.3693,0.9218,1.4934,0.6732,1.0907,1.6201,1.03,0.4225,-9.2087,0.4101,-8.94,-21.7982,1.7915,1.6047,0.6948,0.8957,0.3878,0.433,1.4605,0.8637,1.0365,0.5914,0.7097,1.2002,0.0037,4.5297,0.1361,-0.382,0.3781,0.2372,0.0921,-0.1231,13.4547,349.9274,18.7063,53.8788,-0.3752,-27.9197,49.9277,7.066,40.3198,?,-6.3568,221.6608,14.8883,42.5995,-1.4483,-0.4819,-2.1166,4.3921,2.6474,1.2564,0.4746,7.0087,1.5787,0.2252,0.3646,0.5833,1.6,0,2.2518,0,1.3363,1.2648,0.9465,0.1683,61.1336,0.3631,0.7941,0.1007,0,0,0,0,0,TASCA_GIACCA_ALTA
0.5741,2.8601,1.6912,9.6987,-0.4548,-0.2343,1.6981,1.3031,8.2562,-0.7704,0.3153,4.4838,2.1175,17.6839,-1.6402,2.6194,2.6644,1.6323,10.9259,0.0145,-2.4505,1.8208,0.2192,-0.743,-0.0894,0.1204,1.2978,0.7987,1.0361,0.6154,0.7983,1.2973,1.6843,0.6379,1.0735,0.3787,0.6373,1.6829,0.8439,0.276,-18.8686,0.327,-22.3579,-68.3694,1.4296,0.9954,0.6013,0.6963,0.4207,0.6041,1.1747,0.5485,0.8877,0.4669,0.7557,1.6185,0.0036,3.8623,-0.001,0.0564,0.4257,0.061,-0.0238,-0.0433,6.4527,130.2184,11.4113,37.3184,-0.8029,-33.307,13.4307,3.6648,41.5192,?,-14.8309,60.9601,7.8077,31.9778,-3.5559,-0.1937,-0.4351,2.2458,3.1138,1.4615,0.4694,9.6956,2.1361,0.2203,0.4003,0.6659,1.6635,0,2.9489,0,0.8988,1.167,1.2984,0.1909,60.8796,-0.6124,0.5459,-0.9123,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0347,0.0113,0.1062,0.7236,-1.5637,-0.0263,0.0085,0.092,0.6096,-0.5416,-0.1019,0.0099,0.0993,0.7148,-1.0185,0.1892,0.0061,0.0779,0.491,0.0909,-1.3196,-0.3405,0.1833,0.258,-0.1389,-0.5383,1.1541,1.069,1.3629,0.9262,1.1809,1.2749,1.332,1.1427,1.8574,0.8579,1.3945,1.6254,2.0609,1.2238,-8.9927,0.5938,-4.3635,-7.3484,0.7138,0.797,0.5226,1.1166,0.7322,0.6557,1.1871,1.0124,1.4739,0.8528,1.2416,1.4559,0.0006,0.2862,-0.0922,-0.3524,0.0411,-0.4228,0.2154,-0.2032,-41.066,0.097,0.3115,41.6397,?,-7.4809,0.2471,0.4971,8.7585,?,-6.2731,0.0845,0.2908,6.839,?,5.4894,6.5464,1.1925,0.6266,1.0713,1.7096,0.3927,1.1476,2.9227,4.7542,6.0886,1.2807,1,1,1,4.7542,6.0886,1.2807,0.2176,54.82,-0.3497,0.0687,-0.5551,0,0,0,0,0,TASCA_GIACCA_ALTA
0.0052,0.0253,0.1591,0.8681,-1.0246,-0.0205,0.0189,0.1376,0.7757,-0.5939,-0.1153,0.0216,0.147,0.7863,-2.5999,0.2486,0.0178,0.1335,0.7163,0.0625,-0.2556,-0.0455,0.0211,0.1781,-0.0826,-0.4638,1.1564,1.0822,1.1921,0.9358,1.0308,1.1016,1.3373,1.1711,1.421,0.8757,1.0626,1.2134,1.52,0.7736,-9.2048,0.509,-6.0557,-11.8982,0.8811,1.9631,0.5612,2.2279,0.637,0.2859,1.1192,1.104,1.212,0.9865,1.0829,1.0978,0.0006,0.3792,0.1223,-0.2243,0.1286,-0.6412,0.5049,-0.6459,-41.2694,0.0704,0.2653,41.9388,?,-7.4513,0.1836,0.4285,8.6395,?,-4.6878,0.2427,0.4927,5.3391,?,5.5385,8.8036,1.5895,0.6191,0.5384,0.8697,0.3833,0.2899,0.7563,4.8543,7.8551,1.6182,1,1,1,4.8543,7.8551,1.6182,0.2293,53.4085,-0.0207,-0.2472,-0.5141,0,0,0,0,0,TASCA_GIACCA_ALTA
-0.0001,1.9956,1.4126,8.396,-1.04,-0.173,3.5666,1.8885,11.1425,-0.9867,-0.0576,0.638,0.7988,6.7106,-0.8843,1.708,3.3161,1.821,6.58,0.0058,0.0003,0.001,-0,3.0046,-0.1013,-0.0337,0.748,1.7686,0.7757,2.3643,1.0371,0.4386,0.5595,3.1278,0.6018,5.5901,1.0755,0.1924,0.7735,1.3591,-112.1242,1.7572,-144.9618,-82.4967,0.7338,1.1557,0.6219,1.5749,0.8474,0.5381,0.7535,1.2512,1.276,1.6604,1.6934,1.0198,0.001,2.5065,0.1686,0.3171,-0.2364,-0.1455,0.028,-0.0971,13.9265,24.6505,4.9649,19.0796,0.374,13.0195,5.1471,2.2687,12.059,0.4779,-51.593,8.8354,2.9724,53.5187,?,1.0697,-0.2699,-0.2524,2.1884,1.6703,0.7633,4.7892,2.79,0.5826,1.0326,-0.213,-0.2063,1.3195,0,0,1.5822,0.3565,0.2253,0.2895,78.539,0.9448,0.9806,0.9758,2.9263,0.0683,0.2613,1,0.6667,TASCA_GIACCA_BASSA
