@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0469,4.8112,2.1934,10.4401,-1.0034,-2.6336,16.428,4.0531,15.1767,-1.1919,1.2049,22.6071,4.7547,18.1566,-0.3711,6.6313,8.2621,2.8744,13.655,0.0339,0.0178,-0.0389,-0.0071,-2.1858,-0.3971,0.1817,0.5412,0.4613,0.7631,0.8525,1.4101,1.6542,0.2929,0.2128,0.5823,0.7267,1.9883,2.7362,0.6336,1.064,-10.9066,1.6793,-17.2141,-10.2507,0.7526,0.3935,0.3687,0.5229,0.4899,0.9369,0.6879,0.575,0.7646,0.8359,1.1114,1.3297,0.0153,9.7881,-0.4401,-0.0213,0.1545,0.0809,-0.3084,0.8125,-2.3432,13.7775,3.7118,9.712,-10.9689,4.0728,12.9164,3.5939,10.6259,-0.5765,6.7118,2.3326,1.5273,4.7015,0.3985,-0.5753,-0.3491,0.6068,1.0328,2.4303,2.3532,1.0667,5.9065,5.5373,2.2905,-2.8576,-1.2476,0.1204,0.1038,0.8623,0.914,2.0657,2.2601,0.0433,14.796,0.9393,0.8443,0.942,-0.431,1.2634,1.124,4.2906,-2.6434,1.2907,2.739,1.655,6.555,-0.1664,-1.0316,2.1822,1.4772,5.1259,-8.7614,-0.334,0.4178,-1.2512,0.6792,0.7609,1.1203,0.4613,0.579,1.2552,3.3289,0.6766,0.2033,0.2095,2.2426,10.7022,0.6546,0.837,1.2788,0.009,3.2591,-0.8195,0.6909,-0.8723,DAVANTI_PANTALONI
-0.0678,0.5758,0.7588,6.7073,-0.7144,-0.3482,1.515,1.2309,8.0712,-1.2296,-0.0842,0.468,0.6841,5.7084,-1.2217,1.0862,1.5119,1.2296,5.8164,0.0058,0.1948,0.8053,-0.0625,4.133,-0.3206,-0.0776,0.6165,1.1091,0.6171,1.7992,1.001,0.5564,0.38,1.2302,0.3808,3.2371,1.0021,0.3096,0.6279,0.8904,-82.1869,1.418,-130.884,-92.2996,1.0807,1.5227,0.6687,1.4089,0.6188,0.4392,0.831,1.175,1.1532,1.4139,1.3877,0.9814,0.0019,1.603,0.532,-0.4285,-0.4388,-0.8196,-0.4904,0.0818,0.9794,0.0206,0.1434,0.4949,0.6098,-9.748,0.0002,0.0134,9.7704,?,0.3872,0.0158,0.1258,0.4212,0.1604,-0.1005,2.5295,-25.1762,10.7163,1.1403,0.1064,114.8381,1.3003,0.0113,-0.0792,9.6143,-121.4504,0,2.5286,0,0.0507,1.1751,23.1988,0.0519,11.1146,0.9665,-0.4908,-0.2663,0.0204,0.0094,0.0967,0.4507,-0.4425,0.2121,0.1164,0.3411,1.9792,-0.3137,-0.0474,0.0507,0.2251,1.395,-1.5778,0.0962,-0.4307,-4.4775,0.2836,0.4296,1.5151,0.0804,0.1846,2.2956,0.2926,0.1619,0.5536,0.2074,0.5774,2.7841,0.2277,0.3231,1.4188,0.0012,0.5052,-0.1958,0.1275,-0.6902,DAVANTI_PANTALONI
1.071,4.7467,2.1787,9.2727,-0.8737,-2.7859,5.1582,2.2712,18.3703,-0.6451,0.3449,6.6282,2.5745,15.4489,-0.8161,4.5614,4.7543,2.1804,11.5647,0.0553,-0.3844,3.1055,0.2348,-8.0781,-0.6108,0.0756,0.9593,0.8463,0.9992,0.8822,1.0416,1.1807,0.9202,0.7161,0.9984,0.7782,1.085,1.3941,0.6002,0.6228,-6.3814,1.0376,-10.6315,-10.2461,0.4432,0.5818,0.4043,1.3127,0.9122,0.6949,0.5048,0.6002,0.8018,1.1891,1.5885,1.3359,0.0157,7.1128,0.3101,-0.2814,-0.1055,-0.3051,-0.4364,0.4911,-4.2911,3.3665,1.8348,8.419,?,1.7028,7.9387,2.8176,9.6694,-1.314,7.7405,3.6282,1.9048,6.97,0.2396,-2.52,-0.5544,0.22,0.6512,0.9633,1.4792,0.4241,0.9279,2.1881,1.5333,-3.8335,-2.5002,0,0,0.4559,0.8707,1.2079,1.3873,0.0472,15.0638,0.8998,0.9051,0.9284,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,DAVANTI_PANTALONI
0.4625,0.7322,0.8557,3.914,-0.9493,-4.6397,4.845,2.2011,8.399,-19.676,1.1839,3.1964,1.7879,6.9928,-0.559,5.1682,5.205,2.2814,7.9754,0.0705,-0.0997,0.3907,0.0895,-3.919,-0.8977,0.2291,0.3888,0.4786,0.3751,1.2312,0.9648,0.7837,0.1511,0.2291,0.1407,1.5157,0.9308,0.6141,0.2385,0.7602,-3.1505,3.1877,-13.2113,-4.1444,4.9429,0.4476,0.234,0.0906,0.0473,0.5228,0.466,0.5597,0.4908,1.2011,1.0531,0.8768,0.0553,7.1945,-0.1341,-0.1818,0.0656,-0.6953,-0.9879,0.7583,-2.7185,6.3652,2.5229,7.4766,-25.2192,1.4193,1.354,1.1636,3.8438,-0.4775,7.6677,1.8859,1.3733,4.3457,0.5272,-1.9154,-0.3545,0.1851,2.1682,1.8372,0.8473,4.7012,3.3752,0.7179,5.7893,-1.4841,-0.2563,0.1096,0.031,0.283,1.9451,1.7204,0.8845,0.0949,12.1144,0.9767,0.991,0.993,0.6903,1.357,1.1649,4.0891,-0.2883,1.8742,1.5599,1.249,4.171,0.0026,-1.2353,0.859,0.9268,2.7672,-67.6364,0.3683,-0.5588,-1.5172,0.9327,1.2569,1.3476,0.8699,1.5798,1.8161,-83.2222,0.3356,-0.004,0.759,78.7273,103.7273,0.9804,1.4777,1.5073,0.027,4.0588,0.0556,-0.815,-0.3807,DAVANTI_PANTALONI
0.9752,1.5564,1.2476,5.1657,-0.3684,-2.6286,8.1052,2.847,8.6501,-11.6389,0.4257,5.6929,2.386,10.0723,-0.7075,3.8305,8.7237,2.9536,8.9779,0.024,-0.371,2.2908,0.2546,-6.1746,-0.6862,0.1111,0.4382,0.5229,0.4224,1.1932,0.9639,0.8078,0.192,0.2734,0.1784,1.4237,0.9291,0.6526,0.1746,0.3332,-6.29,1.9087,-36.0297,-18.8762,5.5159,0.64,0.4104,0.116,0.0744,0.6413,0.5972,0.5129,0.5754,0.8588,0.9635,1.1219,0.0284,5.862,-0.7359,0.2716,0.7191,-0.2185,-0.9681,0.305,-2.1783,5.1108,2.2607,6.5294,?,3.3694,7.0304,2.6515,9.0321,-0.8105,8.227,0.3119,0.5585,2.2073,0.745,-0.6465,-0.2648,0.4095,0.8526,4.0481,4.7479,0.727,16.3874,22.5426,1.6148,-1.0124,-0.627,0,0,0.5763,0.7229,2.9581,4.0919,0.0915,14.4652,0.9497,0.8172,0.9489,-0.4822,0.4352,0.6597,1.8876,-56.1296,0.5544,0.6147,0.784,2.4259,-0.065,-1.0872,1.6418,1.2813,3.0665,-142.8518,-0.8697,0.4435,-0.51,0.8414,0.5148,0.6119,0.7079,0.2651,0.3744,12.518,0.609,0.0487,0.0145,1.55,106.8513,0.7781,0.6156,0.7911,0.0131,2.1574,-0.7803,0.8969,-0.8786,DAVANTI_PANTALONI
0.6279,3.433,1.8528,6.9351,-0.2858,-1.8875,10.7864,3.2843,11.4466,-13.0004,-0.2808,8.3993,2.8982,13.8419,-0.4802,3.6932,13.015,3.6076,13.502,0.0058,-0.3327,-2.2363,0.17,6.7222,-0.5111,-0.076,0.5642,0.6393,0.5136,1.1332,0.9104,0.8033,0.3183,0.4087,0.2638,1.2842,0.8288,0.6454,0.145,0.3433,-19.4093,2.3669,-133.8179,-56.5374,6.5967,0.5768,0.3971,0.0874,0.0602,0.6885,0.6059,0.501,0.5136,0.827,0.8478,1.0252,0.0201,5.5389,-0.8641,0.7833,0.795,-0.6203,-0.9369,0.5393,-0.9379,5.0141,2.2392,9.6913,-5.0321,4.5932,1.38,1.1747,6.4357,-0.1617,8.2154,0.3672,0.6059,3.0586,0.6419,-0.2042,-0.1142,0.5591,1.9062,3.6954,1.9387,3.6334,13.6562,3.7585,9.0257,-1.4743,-0.1633,0.29,0.1881,0.6485,1.5059,3.1686,2.1041,0.0946,14.1956,0.9271,0.8278,0.913,-0.2124,0.4116,0.6415,2.67,-4.296,0.7514,4.3108,2.0763,8.9883,-0.4102,-0.8971,2.6355,1.6234,6.2672,-41.9198,-0.2827,0.2368,-0.8376,0.309,0.3952,1.2789,0.0955,0.1562,1.6357,0.8284,0.3538,0.4271,0.0791,3.4526,43.6497,0.297,0.426,1.4342,0.0119,2.6305,-0.8613,0.8176,-0.7726,DAVANTI_PANTALONI
0.6971,8.2465,2.8717,19.5802,-0.6032,2.0664,36.3266,6.0272,24.6128,-0.5928,-0.1983,4.8205,2.1956,16.6131,-0.8487,6.5158,11.733,3.4253,14.8368,0.0472,0.3373,-3.5144,0.107,-10.4182,0.3171,-0.0304,0.4765,1.3079,0.8384,2.7452,1.7596,0.641,0.227,1.7107,0.7028,7.5359,3.0961,0.4108,0.8042,0.9659,-10.0327,1.201,-12.4747,-10.3867,0.7904,1.3591,0.7844,1.7196,0.9924,0.5771,0.7955,1.1786,1.3197,1.4815,1.6589,1.1197,0.0112,9.0219,-0.1271,0.2472,0.2261,-0.2675,0.6083,-0.234,-7.395,3.2648,1.8069,9.4037,?,-5.5435,5.0945,2.2571,8.5106,?,1.1135,1.1535,1.074,3.4312,-0.0831,1.334,-6.641,-4.9783,0.8005,1.6824,2.1016,0.6409,2.8305,4.4167,1.1049,35.7238,32.3311,1,0,0,1.1049,2.7407,2.4804,0.0475,14.0642,-0.9981,0.0933,-0.1184,0.2228,1.6694,1.2921,5.4485,-1.1275,0.5132,0.5885,0.7671,4.2992,-1.0317,0.6352,0.541,0.7355,3.3357,-0.515,0.4341,0.3507,0.8079,1.6843,1.7567,1.043,2.837,3.086,1.0878,1.3227,2.5463,1.9251,1.2102,1.1632,0.9611,1.2673,1.6334,1.2888,0.0043,2.576,0.1633,0.2723,0.424,DAVANTI_PANTALONI
-2.0587,5.2606,2.2936,12.8659,-2.2063,-1.6038,6.5916,2.5674,11.3522,-1.9473,0.8137,7.6438,2.7647,12.8571,-0.3436,4.2344,9.0387,3.0064,14.0956,0.0032,1.2836,-2.53,-0.4862,-1.971,-0.3788,0.1922,0.8934,0.8296,0.7629,0.9286,0.854,0.9196,0.7981,0.6882,0.582,0.8623,0.7293,0.8457,1.1804,2.6927,-193.4484,2.2812,-163.8892,-71.8427,1.0418,0.4193,0.2838,0.4025,0.2724,0.6767,1.1333,1.0007,0.9128,0.883,0.8054,0.9121,0.0146,6.3811,0.6078,0.0112,-0.5569,0.0633,-0.5849,0.5512,3.6877,11.212,3.3484,9.9206,-0.107,2.9018,2.2153,1.4884,5.0282,0.0477,7.5779,3.2105,1.7918,8.0143,0.1368,1.2708,0.4866,0.3829,2.2497,1.8688,0.8307,5.0611,3.4923,0.69,-3.8042,-0.755,0.1985,1.6972,0.9653,0.5687,1.973,1.2379,0.6274,0.0477,14.5733,-0.5068,-0.8022,0.1527,0.7164,0.833,0.9127,4.3451,-0.3316,-0.4683,0.4404,0.6636,3.7651,-2.9887,1.5689,1.5569,1.2478,5.002,-0.3111,-1.5297,0.4566,-0.2985,1.3753,0.7315,0.5319,1.8914,0.535,0.2829,0.3836,0.9117,2.3769,3.4568,0.8553,0.2474,1.154,0.8687,0.7527,0.0096,3.1621,-0.3818,0.1283,0.0475,DAVANTI_PANTALONI
-0.0618,0.0208,0.1442,0.6444,-1.6304,-0.0088,0.0212,0.1455,0.8012,-1.1947,0.007,0.011,0.105,0.5333,-0.9015,0.2108,0.0125,0.1117,0.501,0.0461,7.018,-8.7971,-0.2931,-1.2535,-0.0418,0.0333,0.9908,1.3727,1.2911,1.3855,1.3031,0.9405,0.9817,1.8844,1.6668,1.9196,1.698,0.8846,0.9157,1.5795,-16.4948,1.7249,-18.0129,-10.4429,0.671,0.8734,0.4664,1.3016,0.6951,0.534,0.8042,1.2082,1.2861,1.5023,1.5992,1.0645,0.0003,0.3233,0.0791,-0.0976,-0.4802,0.9704,-0.0896,0.052,6.2917,0.0111,0.1054,0.3052,0.9529,7.4623,0.0092,0.0957,0.2763,0.9635,-0.9353,0.0043,0.0654,1.0193,?,0.8431,-6.7271,-7.9786,1.1005,1.6122,1.465,1.2111,2.5991,2.1461,0.8456,-6.0555,-7.161,0.8551,0,0,1.1044,0.2994,0.2711,0.0522,14.6893,-0.9942,-0.7826,0.8098,0.034,0.0052,0.0718,0.3087,-0.5884,0.0559,0.0081,0.0899,0.5191,-1.4701,0.0014,0.0012,0.0345,0.1314,-1.1655,0.6084,23.9986,39.448,0.7989,2.0787,2.6019,0.6383,4.3211,6.7696,0.3701,1.6172,4.3692,0.9247,3.2032,3.464,0.5947,2.3496,3.9512,0.0003,0.1791,0.7002,0.0073,0.0155,DAVANTI_PANTALONI
0.0969,0.0193,0.1387,0.6545,-0.374,0.024,0.1147,0.3387,1.617,-2.078,0.0013,0.0029,0.0539,0.3145,-1.4156,0.3171,0.0463,0.2151,1.0475,0.0481,4.0478,76.6103,0.3057,18.9266,0.0755,0.004,0.4097,2.5724,0.6451,6.2786,1.5745,0.2508,0.1679,6.6172,0.4161,39.4211,2.4789,0.0629,0.1632,0.9666,-3.3672,5.9226,-20.6323,-3.4837,0.9066,3.6579,0.4328,4.0346,0.4774,0.1183,0.4047,2.0807,0.6248,5.141,1.5437,0.3003,0.0005,0.4273,0.0928,0.016,0.3613,0.0833,-0.5413,-0.0023,6.8962,0.001,0.0322,0.1282,0.9816,6.9488,0.0018,0.0418,0.1569,0.9777,-0.5517,0.02,0.1416,0.7024,?,0.9924,-12.4989,-12.5943,0.7699,0.2275,0.2955,0.5928,0.0518,0.0873,0.9908,-9.71,-9.8,0.9869,0,0,0.8171,0.1825,0.2233,0.0505,14.3967,-0.9766,-0.9633,0.9795,-0.0136,0.0023,0.0475,0.2147,-0.6758,-0.0276,0.0023,0.048,0.2499,-1.6364,0.0011,0.0003,0.016,0.0908,-1.3098,0.491,-12.6884,-25.8399,0.9886,2.9733,3.0075,0.9774,8.8404,9.0448,0.5581,1.6817,3.0133,1.3514,3.2593,2.4119,0.859,2.3647,2.7529,0.0002,0.0972,0.4215,0.3626,0.4393,DAVANTI_PANTALONI
