@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-2.8082,5.8188,2.4122,11.1347,-1.7749,-3.1999,6.9679,2.6397,9.1189,-4.6344,1.8162,11.1233,3.3352,12.6735,-0.3244,6.3067,5.5589,2.3577,9.3839,0.2135,0.8776,-1.5462,-0.4453,-1.7618,-0.5074,0.288,0.9138,0.7233,1.0231,0.7915,1.1196,1.4146,0.8351,0.5231,1.0468,0.6264,1.2535,2.001,0.9495,2.2942,-2.7967,2.4161,-2.9453,-1.219,2.4793,0.4193,0.3363,0.1691,0.1357,0.8021,1.2211,0.8786,1.1866,0.7195,0.9718,1.3506,0.0985,9.7946,0.7867,0.1854,-0.3338,0.3893,-0.4231,0.527,6.6385,1.3026,1.1413,4.6234,0.4837,1.8686,1.4678,1.2115,3.7851,0.0624,6.4894,3.397,1.8431,6.5478,0.163,3.5527,1.023,0.2879,0.9421,0.6192,0.6573,0.8875,0.3835,0.4321,17.1821,3.3974,0.1977,2.2179,1.1447,0.5161,1.2215,0.7061,0.5781,0.2015,14.9965,-0.083,-0.8519,-0.4269,?,?,?,?,?,SINISTRA_PANTALONI
0.0438,0.0044,0.0664,0.3139,-0.5963,0.021,0.0214,0.1463,0.6332,-0.7344,0.0142,0.0122,0.1105,0.4737,-0.6889,0.1704,0.0116,0.1075,0.4361,0.0606,2.09,3.084,0.2572,1.4757,0.1231,0.0834,0.454,0.601,0.6179,1.3238,1.3611,1.0281,0.2061,0.3612,0.3818,1.7526,1.8526,1.0571,0.4373,0.6068,-4.1649,1.3877,-9.5244,-6.8635,0.5386,0.701,0.4235,1.3016,0.7863,0.6041,0.4957,0.6626,0.7197,1.3367,1.4518,1.0861,0.0011,0.2671,0.2074,0.1725,0.3557,0.993,0.1468,0.1463,6.3846,0.0039,0.0627,0.2142,0.9669,7.377,0.0029,0.0536,0.1847,0.9753,-0.9893,0.0002,0.0155,1.0189,?,0.8655,-6.4539,-7.4571,1.1684,4.0498,3.466,1.3652,16.4007,12.0133,0.8577,-6.145,-7.1649,0.8651,0,0,1.1596,0.2102,0.1813,0.2086,14.7509,-1.0002,0.1997,-0.1638,?,?,?,?,?,SINISTRA_PANTALONI
-0.0089,0.0065,0.0805,0.3745,-0.7569,0.046,0.0399,0.1998,0.7983,-0.8162,-0.0075,0.0025,0.0503,0.2422,-1.4421,0.2053,0.009,0.095,0.3792,0.1474,-0.1935,1.19,-0.0434,-6.1511,0.2243,-0.0365,0.4031,1.601,0.8476,3.9713,2.1024,0.5294,0.1625,2.5631,0.7184,15.7709,4.4201,0.2803,0.4497,1.1282,-2.4616,2.5086,-5.4733,-2.1818,0.485,2.1497,0.4794,4.4324,0.9884,0.223,0.4692,1.5465,0.9878,3.2964,2.1054,0.6387,0.001,0.2827,0.4972,-0.0741,0.1861,0.2546,0.2369,-0.0241,6.9207,0.0002,0.013,0.0436,0.9937,6.9154,0.0002,0.015,0.0521,0.9925,-0.6708,0.0006,0.025,0.7024,?,1.0008,-10.3173,-10.3095,0.8651,0.5213,0.6026,0.7483,0.2717,0.3631,1.0031,-9.8305,-9.8,1.0019,0,0,0.8361,0.062,0.0742,0.2001,14.5069,-1.0324,-0.8011,0.8529,?,?,?,?,?,SINISTRA_PANTALONI
0.6537,6.1235,2.4746,12.3199,-0.4631,0.048,4.2887,2.0709,7.2909,-1.1277,0.2418,3.7657,1.9405,10.1236,-0.6774,3.4372,2.8518,1.6887,8.7643,0.0816,13.6111,2.7032,0.1902,0.1986,0.014,0.0704,1.1949,1.2752,1.4653,1.0672,1.2263,1.1491,1.4278,1.6261,2.1472,1.1389,1.5039,1.3205,1.0091,0.9538,-5.0067,0.9452,-4.9616,-5.2491,2.4574,1.3952,0.8824,0.5677,0.3591,0.6324,1.6898,1.2169,1.4057,0.7202,0.8319,1.1551,0.0146,5.0851,0.105,-0.3503,0.4106,0.3936,-0.1323,-0.0237,8.1169,0.156,0.395,1.5475,0.8167,4.4892,1.2264,1.1074,3.6833,0.4718,2.6393,1.7626,1.3276,4.5199,-0.04,1.8081,3.0754,1.7009,0.3567,0.2975,0.8341,0.1272,0.0885,0.6958,2.095,-39.6713,-18.9363,1.2103,1.942,1.6045,0.4201,0.3424,0.8149,0.2009,15.2553,-0.9434,0.925,-0.9852,?,?,?,?,?,SINISTRA_PANTALONI
2.4293,8.417,2.9012,10.7341,-0.4921,-6.3003,22.867,4.7819,14.4302,-10.5635,2.469,18.94,4.352,17.1607,-0.4693,9.0559,19.9056,4.4616,13.4625,0.0874,-0.3856,0.9839,0.2683,-2.5518,-0.6957,0.2726,0.6067,0.6666,0.6503,1.0988,1.0718,0.9754,0.3681,0.4444,0.4228,1.2073,1.1488,0.9515,0.2685,0.6458,-2.745,2.4049,-10.2222,-4.2506,5.7649,0.616,0.4877,0.1068,0.0846,0.7917,0.7439,0.6255,0.7973,0.8409,1.0719,1.2747,0.1498,13.4383,-0.634,0.5502,0.806,0.0779,-0.8536,0.3824,-5.8171,1.8067,1.3441,7.7889,?,-1.0462,25.734,5.0729,13.5007,-1.2065,5.6957,1.2364,1.1119,3.2817,0.5249,5.5601,-1.0213,-0.1837,0.265,1.2088,4.5623,0.0702,1.4613,20.8143,1.0551,-2.1481,-2.0359,0,0,0.8858,0.5769,2.3734,4.1139,0.171,16.1409,-0.0573,0.0368,0.851,?,?,?,?,?,SINISTRA_PANTALONI
2.4725,11.147,3.3387,11.8355,-0.5049,-7.5251,12.2551,3.5007,12.8857,-19.8849,1.9878,28.247,5.3148,15.2942,-0.4437,10.3092,12.0615,3.473,13.6041,0.2086,-0.3286,1.2439,0.2398,-3.7857,-0.7299,0.1928,0.9537,0.6282,0.9613,0.6587,1.008,1.5303,0.9096,0.3946,0.9242,0.4339,1.016,2.3419,0.3236,0.8448,-1.1076,2.6102,-3.4222,-1.3111,12.747,0.7424,0.4575,0.0582,0.0359,0.6163,0.9185,0.7739,0.87,0.8425,0.9472,1.1242,0.1701,15.6253,-0.7908,0.6931,0.939,-0.2304,-0.7616,0.7845,-4.1935,6.2526,2.5005,7.8972,?,2.2189,16.8722,4.1076,14.0126,-0.9915,6.9653,2.0418,1.4289,4.8245,0.4287,-1.8899,-0.6021,0.3186,0.6088,1.7499,2.8746,0.3706,3.0623,8.2635,1.132,-2.1818,-1.9274,0,0,0.8333,0.5636,1.6369,2.9045,0.1756,15.2804,0.9146,0.5959,0.7511,?,?,?,?,?,SINISTRA_PANTALONI
3.0325,7.8338,2.7989,12.2098,-0.5802,-6.5279,25.1474,5.0147,19.607,-2.8541,1.3647,25.3993,5.0398,17.073,-0.2328,9.5929,20.0278,4.4752,14.5956,0.131,-0.4646,2.2221,0.3161,-4.7833,-0.6805,0.1423,0.5581,0.5554,0.6254,0.995,1.1205,1.1261,0.3115,0.3084,0.3911,0.9901,1.2556,1.2682,0.3087,1.3905,-2.0368,4.5036,-6.5969,-1.4648,1.5189,0.5579,0.46,0.3673,0.3029,0.8245,0.6227,0.7152,0.8365,1.1484,1.3434,1.1697,0.1526,14.5249,-0.8606,0.149,0.7861,0.0906,-0.6879,0.5576,-4.129,5.49,2.3431,7.8645,?,-0.704,23.6216,4.8602,12.5761,-1.6162,6.8702,2.3247,1.5247,4.6114,0.4565,5.8655,-0.601,-0.1025,0.4821,1.5367,3.1876,0.2324,2.3616,10.161,1.0123,-2.0308,-2.0062,0,0,0.5666,0.6254,1.7055,2.7272,0.1676,15.3773,0.1651,0.5059,0.8729,?,?,?,?,?,SINISTRA_PANTALONI
1.065,18.2752,4.2749,17.2762,-0.9217,-6.1039,8.4886,2.9135,12.574,?,3.0241,17.4991,4.1832,16.66,-0.4347,9.0338,10.1908,3.1923,12.1698,0.2087,-0.1745,0.3522,0.1179,-2.0185,-0.6757,0.3348,1.4673,1.0219,1.3391,0.6965,0.9127,1.3104,2.1529,1.0443,1.7933,0.4851,0.833,1.7172,0.659,1.6415,-2.5812,2.491,-3.9169,-1.5724,0,0.7742,0.5845,0,0,0.755,1.374,1.037,1.4196,0.7547,1.0332,1.369,0.1436,14.0588,-0.5751,-0.0753,0.3066,-0.3342,-0.833,0.6504,-3.4115,7.2075,2.6847,8.8294,-3.1051,-3.7684,6.8944,2.6257,7.7674,-83.1656,7.2415,3.8005,1.9495,4.8992,0.4994,0.9053,-0.4711,-0.5204,1.0225,1.3771,1.3469,1.0454,1.8964,1.8141,0.8702,-1.3662,-1.5701,23.306,0.2198,0.0094,1.1367,1.8022,1.5855,0.1843,14.8525,0.6122,0.7394,0.9463,?,?,?,?,?,SINISTRA_PANTALONI
0.807,4.291,2.0715,9.2937,-1.0841,4.7838,6.939,2.6342,9.9671,-0.0568,0.7208,4.3956,2.0966,8.9881,-0.696,5.9001,4.8696,2.2067,8.1524,0.1795,0.1687,1.1196,0.1368,6.6368,0.8108,0.1222,0.7864,0.988,0.9387,1.2564,1.1937,0.9501,0.6184,0.9762,0.8812,1.5786,1.425,0.9027,9.0214,1.3106,-2.7113,0.1453,-0.3005,-2.0687,0.4728,0.8415,0.4488,1.7796,0.9492,0.5334,0.9324,1.034,1.14,1.1089,1.2226,1.1025,0.1022,8.5466,0.6778,0.3567,0.4869,0.4572,0.9187,0.4808,4.1263,0.2045,0.4522,1.7087,0.6486,8.0879,0.7862,0.8867,2.9449,0.6814,3.1752,2.6617,1.6315,4.8381,0.1562,0.5102,1.2995,2.5472,0.51,0.2772,0.5435,0.2601,0.0768,0.2954,0.5009,3.5229,7.0336,0.5261,0.8481,1.612,0.5802,0.3532,0.6087,0.2004,15.3894,-0.9248,0.9378,-0.9821,?,?,?,?,?,SINISTRA_PANTALONI
1.2036,5.5444,2.3547,9.574,-0.8508,2.8752,13.7989,3.7147,14.8255,-0.7675,1.9028,16.0076,4.0009,13.7916,-0.3817,6.4923,6.5361,2.5566,12.2011,0.0873,0.4186,0.6325,0.1854,1.511,0.4429,0.2931,0.6339,0.5885,0.921,0.9285,1.453,1.565,0.4018,0.3464,0.8483,0.862,2.1112,2.4491,0.6837,1.1552,-3.7708,1.6897,-5.5157,-3.2644,0.6167,0.5182,0.3869,0.8403,0.6275,0.7467,0.6458,0.6942,0.7847,1.075,1.2151,1.1304,0.0745,10.1761,0.7607,0.4516,0.4272,0.6578,0.5286,0.7318,5.3266,1.2334,1.1106,2.8102,0.572,3.5967,5.8281,2.4141,6.265,0.0282,6.5706,4.5674,2.1372,5.3943,0.4043,1.481,0.8107,0.5474,0.46,0.5197,1.1296,0.2116,0.2701,1.276,20.6768,1.0258,0.0496,1.0185,0.7251,0.7119,0.4486,0.521,1.1614,0.1876,15.4939,0.9954,-0.9737,-0.9727,?,?,?,?,?,SINISTRA_PANTALONI
-0.0344,0.007,0.0835,0.3866,-1.6123,-0.073,0.0198,0.1408,0.6609,-1.6429,-0.0109,0.0141,0.1188,0.5033,-1.3225,0.1938,0.01,0.0999,0.3967,0.0771,0.4711,3.1658,-0.1774,6.7199,-0.3765,-0.056,0.5931,0.7034,0.8363,1.186,1.4101,1.189,0.3518,0.4948,0.6994,1.4065,1.9883,1.4136,0.5809,0.8327,-7.2,1.4335,-12.3954,-8.647,0.5919,0.683,0.3443,1.154,0.5818,0.5041,0.585,0.7682,0.9747,1.3131,1.666,1.2687,0.0017,0.2835,-0.4218,0.7062,0.0305,-0.0736,-0.579,-0.1611,8.6971,0.0001,0.0088,0.0317,0.9964,4.5035,0.0003,0.018,0.0638,0.9859,0.4972,0.0002,0.0133,0.0444,0.9131,1.9312,17.4926,9.0579,0.4908,0.6661,1.357,0.2409,0.4436,1.8415,1.9394,18.6269,9.6045,1.9191,17.0696,8.8945,0.4971,0.715,1.4383,0.2001,13.6978,-1.0303,0.7925,-0.8199,?,?,?,?,?,SINISTRA_PANTALONI
-0.2746,0.0284,0.1686,0.7616,-6.2598,1.1071,0.2087,0.4569,1.4712,0.2408,0.0254,0.0306,0.175,0.8155,-0.855,1.1641,0.2143,0.463,1.5686,0.2351,-0.248,-10.7908,-0.2359,43.5047,0.951,0.0219,0.369,0.9636,0.3642,2.6114,0.9869,0.3779,0.1362,0.9286,0.1326,6.8196,0.9739,0.1428,-1.4076,1.7471,-1.3618,-1.2412,0.9675,-0.7795,0.0541,0.2386,0.0512,4.4077,0.9448,0.2144,0.5177,0.9339,0.4855,1.804,0.9379,0.5199,0.0233,1.5221,-0.3204,-0.0378,-0.3909,0.5168,0.9962,0.5004,7.8576,0.0608,0.2466,0.8428,0.8978,5.8392,0.1071,0.3273,1.1099,0.8267,0.4002,0.0134,0.1157,0.3549,0.4061,1.3457,19.6359,14.5921,0.7536,2.1318,2.8288,0.5679,4.5446,8.0024,1.3977,30.4965,21.8198,1.2871,13.796,10.7189,0.7594,2.3747,3.1272,0.2,14.0969,-0.9986,-0.712,0.6762,?,?,?,?,?,SINISTRA_PANTALONI
-0.0057,0.0092,0.0958,0.4241,-0.8972,-0.0974,0.0261,0.1615,0.6551,-2.1541,-0.0131,0.0176,0.1327,0.5875,-0.8588,0.2285,0.0103,0.1017,0.4668,0.1013,0.0581,0.4324,-0.0248,7.442,-0.4264,-0.0573,0.5931,0.722,0.9421,1.2173,1.5884,1.3048,0.3517,0.5212,0.8875,1.4819,2.5231,1.7026,0.4483,0.7388,-3.8109,1.6483,-8.5015,-5.1578,1.0762,0.7072,0.4303,0.6572,0.3998,0.6084,0.6473,0.7218,0.9084,1.1151,1.4033,1.2584,0.0022,0.3424,-0.34,0.7094,0.0946,-0.526,-0.5795,0.2937,8.5337,0.0002,0.0149,0.0569,0.9934,4.7481,0.0008,0.0284,0.1089,0.9773,0.8937,0.0002,0.0141,0.0524,0.9429,1.7973,9.5485,5.3127,0.5259,1.0591,2.014,0.2765,1.1216,4.0562,1.82,9.8527,5.4137,1.7904,9.3519,5.2232,0.5222,1.086,2.0794,0.2229,14.1756,-0.9978,0.4616,-0.5343,?,?,?,?,?,SINISTRA_PANTALONI
0.5052,6.7514,2.5983,12.7571,-2.0977,4.8547,8.5783,2.9289,13.3546,-0.0278,-0.0661,6.0595,2.4616,12.0523,-1.4874,6.2043,6.723,2.5929,11.3732,0.1761,0.1041,-7.6399,0.0814,-73.4224,0.7825,-0.0107,0.8871,1.0556,1.0021,1.1898,1.1296,0.9494,0.787,1.1142,1.0042,1.4157,1.276,0.9013,23.925,1.1987,-3.5529,0.0501,-0.1485,-2.964,0.3169,0.8499,0.2983,2.6817,0.9412,0.351,0.9553,1.0585,1.1217,1.1081,1.1742,1.0597,0.0996,8.9515,-0.3881,-0.3776,-0.5444,0.4297,0.8857,0.4069,3.0386,0.3273,0.5721,1.9982,0.5183,8.1271,0.5345,0.7311,2.1331,0.7679,4.3298,1.2643,1.1244,3.5447,0.4275,0.3739,0.7018,1.877,0.7826,0.5088,0.6502,0.6125,0.2589,0.4227,0.3046,0.8121,2.6663,0.4513,0.6699,1.4844,0.9367,0.5637,0.6018,0.1979,15.4955,-0.7551,0.6057,-0.9695,?,?,?,?,?,TASCA_GIACCA_ALTA
1.8732,4.2145,2.0529,9.7451,-0.7415,2.65,31.4943,5.612,18.998,-0.3684,-0.4228,4.3681,2.09,7.0903,-0.935,6.1174,13.365,3.6558,12.7782,0.0909,0.7069,-4.4302,0.3062,-6.2671,0.4332,-0.0691,0.3658,0.9823,0.5616,2.6851,1.5351,0.5717,0.1338,0.9648,0.3153,7.21,2.3565,0.3268,0.8113,1.2111,-3.2489,1.4929,-4.0048,-2.6826,0.4031,1.5271,0.3981,3.7889,0.9878,0.2607,0.513,1.3744,0.7626,2.6794,1.4868,0.5549,0.0668,8.6385,-0.0811,0.3568,0.0456,0.1691,0.8737,0.2639,2.3362,0.6895,0.8303,2.7531,0.2236,6.8068,1.8448,1.3582,4.1511,0.5423,6.164,3.8419,1.9601,5.9132,0.2978,0.3432,0.379,1.1043,0.6113,0.4236,0.693,0.3737,0.1795,0.4802,0.1612,0.3162,1.9614,0.391,0.4211,1.0771,0.6632,0.4656,0.702,0.1934,15.307,0.7268,-0.6826,-0.9908,?,?,?,?,?,TASCA_GIACCA_ALTA
1.428,6.6981,2.5881,14.2633,-0.7266,4.2708,17.1564,4.142,17.7749,-0.2409,1.1215,7.5042,2.7394,9.7962,-0.418,6.5323,10.2251,3.1977,14.2811,0.1408,0.3344,1.2733,0.2186,3.8082,0.6538,0.1717,0.6248,0.9448,0.8094,1.512,1.2953,0.8567,0.3904,0.8926,0.6551,2.2862,1.6779,0.7339,1.7392,2.0784,-2.5657,1.195,-1.4752,-1.2344,0.5767,1.1958,0.497,2.0734,0.8618,0.4157,0.8024,1.456,0.9987,1.8145,1.2446,0.686,0.0947,9.6727,-0.1482,-0.0201,0.0567,0.4165,0.8411,0.4879,3.0907,0.1681,0.41,1.8623,0.5187,8.46,0.4966,0.7047,2.1512,0.7695,3.5003,2.1113,1.453,4.5852,0.213,0.3653,0.883,2.4169,0.5817,0.2821,0.485,0.3384,0.0796,0.2352,0.2795,1.6177,5.7874,0.4146,0.6642,1.6018,0.8657,0.4062,0.4692,0.1972,15.0511,-0.246,0.0864,-0.9757,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5052,6.7514,2.5983,12.7571,-2.0977,4.8547,8.5783,2.9289,13.3546,-0.0278,-0.0661,6.0595,2.4616,12.0523,-1.4874,6.2043,6.723,2.5929,11.3732,0.1761,0.1041,-7.6399,0.0814,-73.4224,0.7825,-0.0107,0.8871,1.0556,1.0021,1.1898,1.1296,0.9494,0.787,1.1142,1.0042,1.4157,1.276,0.9013,23.925,1.1987,-3.5529,0.0501,-0.1485,-2.964,0.3169,0.8499,0.2983,2.6817,0.9412,0.351,0.9553,1.0585,1.1217,1.1081,1.1742,1.0597,0.0996,8.9515,-0.3881,-0.3776,-0.5444,0.4297,0.8857,0.4069,3.0386,0.3273,0.5721,1.9982,0.5183,8.1271,0.5345,0.7311,2.1331,0.7679,4.3298,1.2643,1.1244,3.5447,0.4275,0.3739,0.7018,1.877,0.7826,0.5088,0.6502,0.6125,0.2589,0.4227,0.3046,0.8121,2.6663,0.4513,0.6699,1.4844,0.9367,0.5637,0.6018,0.1979,15.4955,-0.7551,0.6057,-0.9695,?,?,?,?,?,TASCA_GIACCA_ALTA
