@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-4.4576,1.8515,1.3607,6.0499,?,-0.6753,2.8512,1.6885,5.1793,-1.9624,3.601,5.7109,2.3897,8.0722,-0.1659,6.4911,1.5729,1.2542,3.9993,0.4968,6.6008,-1.2379,-0.6867,-0.1875,-0.104,0.5548,0.8058,0.5694,1.085,0.7066,1.3464,1.9055,0.6494,0.3242,1.1771,0.4992,1.8127,3.6308,1.7633,5.2678,-1.5325,2.9874,-0.8691,-0.2909,0,0,0,0.2525,0.22,0.8712,1.1681,0.7495,1.5127,0.6416,1.2951,2.0184,0.5245,9.8013,-0.2761,0.2409,-0.1955,-0.7849,-0.7596,0.8785,0.785,1.077,1.0378,3.554,-0.1981,2.8227,0.4588,0.6774,2.4911,0.4015,-2.6542,0.2086,0.4567,3.3084,?,0.2781,-0.2957,-1.0635,1.5321,2.2725,1.4833,2.3473,5.1641,2.2,-0.3516,0.1776,-0.5052,0.7127,0,0,1.4267,1.0742,0.753,0.0898,6.449,0.0743,-0.342,0.3292,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.8679,2.1921,1.4806,5.8825,-0.3589,-2.2021,17.7267,4.2103,17.9567,-1.0031,-1.1086,26.6249,5.1599,20.244,-0.8384,6.4734,11.4697,3.3867,12.0595,0.1113,-0.3941,-0.7828,0.1341,1.9863,-0.3402,-0.1713,0.3517,0.2869,0.4372,0.816,1.2432,1.5236,0.1237,0.0823,0.1911,0.6658,1.5455,2.3213,0.1728,0.1683,-1.0284,0.974,-5.9522,-6.1111,0.4829,0.3931,0.319,0.8141,0.6606,0.8115,0.3276,0.2906,0.4878,0.887,1.489,1.6787,0.0523,9.3561,-0.7063,-0.0158,0.5376,0.5347,-0.3649,-0.02,0.4065,0.3416,0.5845,2.5484,-0.6254,2.6811,8.4249,2.9026,9.1823,-0.209,-1.5779,4.0865,2.0215,5.2887,-6.8142,0.1516,-0.2576,-1.6991,0.2014,0.2891,1.4358,0.0406,0.0836,2.0616,0.6179,0.2126,0.3441,0.2064,2.3165,11.2221,0.2775,0.4819,1.7362,0.0627,5.5887,0.0642,0.1536,-0.7955,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4127,0.9326,0.9657,4.7141,-0.0536,-2.8615,3.3848,1.8398,6.671,-5.7158,-1.1578,1.1754,1.0841,4.0667,-8.1121,3.7274,3.1237,1.7674,7.0204,0.0618,-0.4937,-1.2202,0.379,2.4714,-0.7677,-0.3106,0.5249,0.8908,0.5464,1.697,1.041,0.6134,0.2755,0.7935,0.2986,2.8798,1.0836,0.3763,0.0422,0.0662,-0.5183,1.5683,-12.2806,-7.8307,4.5045,10.0258,0.598,2.2257,0.1328,0.0596,0.7066,1.1592,0.6715,1.6404,0.9502,0.5793,0.0679,5.7035,-0.4975,-0.5174,0.6803,0.6962,-0.9404,-0.8141,0.5381,0.8716,0.9336,4.5245,-0.1707,0.7412,0.3922,0.6263,2.4802,-0.0828,1.6267,1.8832,1.3723,4.7601,0.0065,0.7259,0.3308,0.4557,1.4908,0.6803,0.4564,2.2224,0.4628,0.2083,3.4775,-21.345,-6.138,1.6873,0.8067,0.4781,1.8242,0.9505,0.521,0.0373,3.0649,0.8491,0.5615,0.6429,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4372,7.2619,2.6948,9.4235,-0.5693,0.2254,9.8508,3.1386,14.463,-1.0018,-0.0951,7.3859,2.7177,12.3789,-1.1993,4.2213,6.9303,2.6325,9.9536,0.056,1.9396,-4.5971,0.1036,-2.3701,0.0534,-0.0225,0.8586,0.9916,1.0236,1.1549,1.1922,1.0323,0.7372,0.9832,1.0479,1.3337,1.4214,1.0657,0.4723,0.5064,-5.7906,1.0722,-12.261,-11.4348,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9467,1.1684,1.453,1.2437,0.0098,6.71,0.3197,-0.321,0.4075,-0.951,-0.0604,0.0271,0.6045,0.1982,0.4451,1.861,-0.4747,0.6751,0.4048,0.6362,2.5122,-0.2451,0.0167,0.2312,0.4808,2.1168,-1.4279,0.8954,36.2929,40.5339,0.6997,0.9259,1.3232,0.4896,0.8572,1.751,1.2112,0.4812,0.3973,0.6255,1.4474,2.3142,0.7408,0.8792,1.1868,0.0178,1.7575,-0.1019,-0.6412,-0.289,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.2785,3.6208,1.9029,12.6426,-2.0065,-0.0556,5.1879,2.2777,12.3332,-0.8206,0.3075,3.5518,1.8846,11.3107,-0.8726,3.1573,2.5673,1.6023,11.5663,0.039,5.0068,-0.9056,-0.0882,-0.1809,-0.0176,0.0974,0.8354,1.0097,1.1876,1.2086,1.4215,1.1762,0.6979,1.0194,1.4104,1.4606,2.0208,1.3835,1.5178,1.6009,-17.9753,1.0548,-11.8431,-11.2281,0.6208,0.6962,0.3494,1.1215,0.5628,0.5019,1.0251,1.1178,1.0931,1.0904,1.0663,0.9779,0.0042,4.8907,-0.9337,0.0927,-0.3838,-0.2231,0.226,-0.1264,-0.0084,0.8914,0.9441,3.4682,-0.8643,0.8197,0.2411,0.4911,2.5378,-0.1239,-0.7514,1.0537,1.0265,3.3218,-5.1301,-0.0102,0.0111,-1.091,1.9227,0.9198,0.4784,3.6967,0.846,0.2288,5.7484,0.5784,0.1006,0.8238,3.433,4.1672,1.3666,1.0441,0.764,0.0112,2.5204,0.2833,-0.6986,0.0001,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0633,8.7012,2.9498,16.1085,-1.1644,-1.4702,34.4415,5.8687,29.9429,-0.826,-0.181,25.406,5.0404,19.7912,-1.0803,7.1475,19.6607,4.434,19.0013,0.0324,-0.0431,-0.3499,0.0089,8.1224,-0.2057,-0.0253,0.5026,0.5852,0.6653,1.1643,1.3236,1.1368,0.2526,0.3425,0.4426,1.3556,1.7518,1.2922,0.6398,0.8432,-13.6005,1.318,-21.2579,-16.1293,0.4539,0.7823,0.379,1.7236,0.835,0.4844,0.538,0.8139,0.8478,1.5129,1.5758,1.0416,0.0148,10.9749,-0.6212,0.1235,-0.2146,-0.6977,-0.1341,0.1374,0.311,1.9217,1.3862,5.0319,-1.005,0.6877,4.1018,2.0253,6.2784,-0.6033,-0.8935,9.7045,3.1152,9.9623,-1.0466,0.4522,-0.348,-0.7697,0.6845,0.445,0.6501,0.4685,0.198,0.4227,1.0676,0.4951,0.4637,0.6409,0.5156,0.8044,0.8015,0.5051,0.6302,0.0117,5.9681,0.7932,-0.8084,-0.9487,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1298,3.7444,1.935,6.7532,-2.1452,-1.4589,7.4624,2.7317,9.9351,-1.9777,0.4647,8.1501,2.8548,9.4477,-0.6756,4.4377,3.2842,1.8122,7.2225,0.1004,0.7744,-2.431,-0.2546,-3.1392,-0.3288,0.1047,0.7084,0.6778,1.0678,0.9569,1.5074,1.5753,0.5018,0.4594,1.1401,0.9156,2.2722,2.4816,0.698,1.2091,-5.7141,1.7322,-8.186,-4.7258,0.6435,0.3808,0.2674,0.5918,0.4156,0.7023,0.6797,0.7148,0.935,1.0516,1.3756,1.3081,0.0209,7.1118,0.8186,0.1935,-0.6131,0.5923,-0.5037,-0.0488,0.4129,1.4395,1.1998,4.3398,-0.5298,-0.5855,2.0353,1.4266,6.1256,-3.2489,0.6916,1.7849,1.336,5.6055,-0.7333,-0.7052,0.597,-0.8466,0.841,0.898,1.0678,0.7073,0.8065,1.1403,0.3209,0.6338,1.9752,1.9677,0.8772,0.4458,0.7085,0.7742,1.0928,0.0109,3.1811,-0.2685,0.3314,0.63,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9527,6.9762,2.6412,14.1882,-4.4275,1.0431,106.2486,10.3077,48.0902,-0.284,-0.5385,25.1296,5.0129,27.0629,-0.3411,7.997,76.6885,8.7572,39.0159,0.0119,-0.9133,1.7692,-0.1191,-1.9371,0.1304,-0.0673,0.2562,0.5269,0.3016,2.0562,1.1771,0.5724,0.0657,0.2776,0.091,4.228,1.3855,0.3277,1.0881,1.6814,-24.6887,1.5453,-22.6904,-14.6832,0.0698,0.1295,0.0662,1.856,0.9485,0.5111,0.295,0.5243,0.3637,1.777,1.2326,0.6936,0.0163,11.3019,-0.6493,-0.6616,-0.7271,0.5865,0.7937,0.6735,-0.5838,1.9552,1.3983,5.8928,-1.4729,-1.8622,2.4195,1.5555,5.9483,-4.661,0.0986,3.0434,1.7445,8.4798,-0.8939,0.3135,-5.9232,-18.8922,0.899,0.8015,0.8916,0.8081,0.6425,0.795,0.7167,0.8769,1.2236,2.2678,0.5322,0.2347,0.9907,0.6949,0.7015,0.021,4.4009,0.2597,0.5956,0.5987,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.7848,0.027,0.1643,0.7533,0.3529,-0.1865,0.523,0.7232,3.0452,-1.0717,-0.3711,0.0934,0.3056,1.2968,-5.8347,1.1488,0.1121,0.3348,1.235,0.3336,-4.2078,-2.1145,0.6832,0.5025,-0.1624,-0.3231,0.2272,0.5377,0.4907,2.3664,2.1598,0.9127,0.0516,0.2891,0.2408,5.5999,4.6649,0.833,-0.2608,-0.3711,0.6645,1.423,-2.5479,-1.7905,0.792,6.1359,0.6282,7.7473,0.7931,0.1024,0.2474,0.5809,0.61,2.3483,2.4657,1.05,0.0098,1.7659,-0.262,0.418,0.4824,0.1337,-0.2419,-0.2274,0.2001,0.0361,0.1899,0.5992,-0.3359,0.2361,0.0038,0.062,0.2318,0.3575,-0.0811,0.0452,0.2127,0.8054,-1.2387,0.8475,-2.466,-2.9096,3.0646,0.8928,0.2913,9.3919,0.7972,0.0849,-1.1681,0.3381,-0.2894,1.2433,1.2469,1.0028,2.5853,0.744,0.2878,0.0035,0.6526,0.4759,0.0572,0.4715,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6979,0.1989,0.446,1.5563,-0.1539,-0.8941,1.0391,1.0194,3.2328,-2.9669,0.1252,0.3468,0.5889,1.9677,-0.5528,1.5645,0.4393,0.6628,2.1956,0.1755,-0.7806,5.5735,0.4461,-7.1402,-0.5715,0.08,0.4375,0.7573,0.6729,1.7309,1.538,0.8886,0.1914,0.5735,0.4528,2.9959,2.3656,0.7896,0.0859,0.2964,-0.4442,3.4516,-5.174,-1.499,1.655,1.0644,0.5065,0.6431,0.306,0.4759,0.4814,0.791,0.7089,1.643,1.4724,0.8962,0.0123,2.3318,-0.8152,0.5201,0.9221,-0.1525,-0.9243,0.364,-0.0697,0.0312,0.1767,0.5586,-2.6083,0.1462,0.0052,0.072,0.2702,0.0586,0.1001,0.0124,0.1115,0.36,-0.3437,-0.4766,-0.696,1.4605,2.455,1.5851,0.6457,6.0269,2.5127,0.4169,-23.9927,4.3858,-0.1828,0.5393,0.5779,1.0716,2.0672,1.5519,0.7507,0.002,0.4039,0.3062,0.2407,-0.3656,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.221,5.7197,2.3916,10.8114,-0.3945,-0.5149,1.0153,1.0076,4.7644,-4.6509,0.0402,1.2582,1.1217,5.4908,-1.2705,2.6024,2.9783,1.7258,7.866,0.0343,-2.3715,30.375,0.4692,-12.8085,-0.1978,0.0154,2.3735,2.1322,1.3858,0.8983,0.5839,0.65,5.6334,4.5461,1.9204,0.807,0.3409,0.4224,0.7799,0.9954,-10.9511,1.2763,-14.0415,-11.0019,9.1957,3.206,0.9519,0.3486,0.1035,0.2969,2.2692,1.969,1.3744,0.8677,0.6057,0.698,0.0265,3.7821,-0.3252,0.525,0.6786,0.2475,-0.507,0.0393,1.232,2.0274,1.4239,4.8741,-0.0325,1.1634,2.2904,1.5134,4.9946,-0.049,0.9249,3.1757,1.782,5.8025,-0.0706,1.059,1.332,1.2578,0.9408,0.799,0.8493,0.8852,0.6384,0.7212,0.6575,0.4011,0.61,0.9915,0.871,0.8785,0.9759,0.84,0.8608,0.0386,3.6413,0.9349,0.9641,0.9541,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4062,5.1964,2.2796,9.6274,-1.2554,-0.6404,6.0532,2.4603,11.5635,-0.905,0.2943,7.1358,2.6713,12.8827,-0.5881,3.8183,4.4677,2.1137,8.9117,0.0816,-0.6343,1.3801,0.1064,-2.1756,-0.1677,0.0771,0.9265,0.8534,1.0785,0.921,1.164,1.2638,0.8585,0.7282,1.1631,0.8483,1.3549,1.5972,0.9755,1.1233,-6.7675,1.1515,-6.9374,-6.0246,0.7032,0.5262,0.4399,0.7483,0.6256,0.836,0.8326,0.7473,1.0803,0.8976,1.2976,1.4456,0.0088,5.8836,-0.2204,0.5715,-0.0261,0.6212,0.4563,0.4776,0.2316,0.8788,0.9374,3.5066,-0.9044,-1.5406,0.4895,0.6996,3.3691,?,-1.2245,0.1225,0.35,2.2187,?,-0.1504,-0.1892,1.2581,1.3399,2.6784,1.999,1.7953,7.174,3.9959,0.4943,0.7506,1.5185,0,0,1,1.0408,1.5805,1.5185,0.0213,3.5671,-0.0262,-0.3761,-0.1574,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1746,17.3437,4.1646,14.0819,-0.8694,-4.8607,12.7319,3.5682,15.1365,-3.759,1.591,22.8897,4.7843,18.7836,-0.574,8.2833,10.5401,3.2466,12.2206,0.1881,-0.0359,0.1098,0.0211,-3.0551,-0.5868,0.1921,1.1671,0.8705,1.2828,0.7458,1.0991,1.4737,1.3622,0.7577,1.6455,0.5562,1.2079,2.1717,0.5478,0.9561,-2.313,1.7454,-4.2225,-2.4192,2.3684,0.6312,0.5005,0.2665,0.2113,0.7928,0.9303,0.7497,1.1523,0.8058,1.2386,1.537,0.0544,13.1001,0.42,0.5581,-0.001,0.0216,-0.7571,0.3783,3.384,3.4331,1.8529,5.802,0.1569,2.3132,2.321,1.5235,6.5742,-0.1514,1.8528,2.7635,1.6624,4.9229,-0.0519,1.4629,1.8264,1.2485,1.2162,1.1146,0.9165,1.4792,1.2423,0.8399,-1.2492,-4.4496,3.5618,1.2052,1.4704,1.22,0.8825,1.1786,1.3354,0.0479,7.6556,-0.7279,0.2981,-0.4523,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.0457,2.9904,1.7293,7.02,-0.5331,-0.3814,7.2263,2.6882,12.3141,-0.8718,0.0575,17.9857,4.241,17.6231,-0.6992,4.8579,5.8452,2.4177,11.3302,0.0717,-2.742,18.1824,0.2153,-6.6312,-0.0785,0.0118,0.6433,0.4078,0.7153,0.6339,1.1119,1.7541,0.4138,0.1663,0.5116,0.4018,1.2363,3.077,0.4256,0.3366,-2.7893,0.7909,-6.5536,-8.2862,0.696,0.4415,0.3752,0.6343,0.539,0.8497,0.5701,0.3983,0.6196,0.6987,1.0868,1.5554,0.0119,7.3324,-0.2238,0.515,0.244,0.5622,0.2799,0.1295,1.5852,1.6989,1.3034,5.6963,-0.3598,-0.1894,2.6391,1.6245,6.0583,-1.3864,1.6353,2.0208,1.4215,5.6717,-0.8255,-8.3708,0.9694,-0.1158,0.8023,0.9169,1.1428,0.6438,0.8407,1.306,0.4282,0.5876,1.3723,1.6501,1.3483,0.8171,0.9402,1.0043,1.0682,0.0246,5.1041,-0.8066,0.4452,-0.2139,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.4997,0.2756,0.525,1.9022,-0.3265,0.4217,0.4049,0.6363,2.3477,-0.3014,0.239,0.9069,0.9523,3.8029,-0.5086,1.2645,0.473,0.6877,2.7155,0.1273,1.1848,2.0903,0.3951,1.7642,0.3335,0.189,0.825,0.5512,0.7633,0.6682,0.9252,1.3847,0.6806,0.3039,0.5827,0.4464,0.856,1.9175,0.8611,0.3652,-1.1821,0.4241,-1.3728,-3.2368,0.7949,0.5688,0.4609,0.7156,0.5797,0.8102,0.8102,0.5002,0.7005,0.6173,0.8645,1.4005,0.0073,1.9357,-0.0979,-0.3782,0.1546,0.8825,0.7462,0.647,-0.1569,0.0919,0.3031,1.0339,-1.7195,0.0563,0.0868,0.2947,1.1856,-0.6748,0.0237,0.0719,0.2681,0.9912,-0.4877,-2.7863,-6.6232,2.377,1.0286,1.1305,1.099,1.0581,1.2781,1.2079,1.3685,2.012,1.4702,0.5371,0.5706,1.0625,0.8721,1.0431,1.1961,0.0017,0.7388,0.6238,0.7899,0.8295,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.298,0.537,0.7328,2.3374,-0.5505,0.2806,0.313,0.5595,2.1727,-0.5791,0.2476,0.7599,0.8717,2.8332,-0.3566,1.2425,0.2951,0.5432,1.9851,0.1952,1.0621,1.2034,0.2398,1.133,0.2258,0.1993,1.3099,0.8406,1.3491,0.6418,1.0299,1.6049,1.7158,0.7067,1.8201,0.4119,1.0608,2.5756,1.0415,1.1143,-1.7234,1.0698,-1.6547,-1.5466,1.0956,0.7218,0.6112,0.6588,0.5578,0.8467,1.0758,0.825,1.1775,0.7669,1.0945,1.4273,0.0049,1.8655,0.1681,-0.5646,0.046,0.5463,0.6852,0.7279,-0.4326,0.0213,0.146,0.7403,?,-0.1828,0.0252,0.1589,0.4678,-10.3011,0.0675,0.0216,0.1471,0.5095,-0.8575,2.3674,-6.4142,-2.7094,0.9192,0.9925,1.0798,0.8449,0.9851,1.166,1.7359,3.1474,1.8131,0,0,0.1509,1.5823,1.453,0.9182,0.0049,0.7692,0.1215,0.7814,0.3642,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.6995,0.193,0.4393,1.7017,0.0407,-0.1352,0.2995,0.5473,2.0091,-0.7394,-0.5321,0.2228,0.472,2.2322,-2.3918,1.1607,0.1589,0.3986,1.4587,0.3063,-5.1719,-1.3145,0.6026,0.2542,-0.1165,-0.4585,0.8027,0.9307,1.1022,1.1595,1.3731,1.1842,0.6443,0.8662,1.2148,1.3445,1.8855,1.4024,-0.0845,-0.0458,0.1121,0.5426,-1.3261,-2.4441,1.5357,2.6955,0.8436,1.7552,0.5493,0.313,0.847,0.7624,1.1666,0.9001,1.3774,1.5303,0.0096,1.8135,0.558,0.5127,0.6648,0.4009,0.4478,-0.1185,-0.1832,0.0713,0.267,0.8566,-4.0143,-0.3029,0.0393,0.1983,0.9538,-2.5755,-0.0019,0.0265,0.1629,0.6889,-0.2409,0.605,95.7642,158.2868,1.3462,1.6392,1.2176,1.8122,2.6869,1.4826,0.9982,5.1283,5.1377,0.6404,0.3077,0.4805,0.8981,1.2434,1.3845,0.0038,0.6543,0.8467,0.3116,0.4555,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
