@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.3747,1.1621,1.078,5.4294,-1.0563,0.2986,4.0975,2.0242,11.4031,-1.7128,0.2775,3.8878,1.9717,8.0914,-0.5934,2.4935,3.2366,1.7991,8.4565,0.0304,1.255,1.3503,0.1503,1.0759,0.1198,0.1113,0.5326,0.5467,0.5992,1.0266,1.1251,1.096,0.2836,0.2989,0.359,1.0539,1.266,1.2012,0.3874,0.9256,-10.5232,2.3893,-27.165,-11.3696,0.6281,0.52,0.3027,0.8278,0.482,0.5822,0.4761,0.671,0.642,1.4093,1.3484,0.9568,0.0055,3.7162,0.625,-0.3193,-0.2709,-0.7193,-0.4099,0.5965,?,?,?,?,?,4.0472,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-0.1104,2.2873,1.5124,6.6002,-0.9749,-2.5178,9.5233,3.086,17.8988,-1.7035,1.1604,8.4335,2.9041,12.4629,-0.6685,4.2369,9.9904,3.1608,12.1848,0.0236,0.0439,-0.0952,-0.0261,-2.1698,-0.5942,0.2739,0.4901,0.5208,0.4785,1.0626,0.9763,0.9188,0.2402,0.2712,0.2289,1.1292,0.9532,0.8442,0.2889,0.6525,-11.054,2.2587,-38.2634,-16.9406,0.5048,0.4474,0.2678,0.8863,0.5305,0.5985,0.3688,0.5296,0.5417,1.4362,1.4689,1.0228,0.0275,6.5249,-0.0714,0.2333,0.308,-0.5504,-0.7969,0.6034,?,?,?,?,?,13.2309,44.6438,6.6816,18.5326,0.1827,TASCA_DESTRA_DAVANTI_PANTALONI
-1.2989,2.7828,1.6682,6.3137,-4.1859,-0.9033,1.4528,1.2053,5.7342,-2.1554,0.6356,5.7437,2.3966,9.1327,-0.6762,3.1293,3.0937,1.7589,5.9089,0.0956,1.438,-2.0435,-0.4151,-1.4211,-0.2887,0.2031,1.384,0.6961,0.9484,0.5029,0.6853,1.3626,1.9155,0.4845,0.8995,0.2529,0.4696,1.8566,1.3011,1.3832,-8.1636,1.0631,-6.2745,-5.9019,0.6699,0.2235,0.1864,0.3335,0.2782,0.834,1.1011,0.6913,1.0685,0.6279,0.9704,1.5456,0.0169,4.8019,-0.2196,-0.081,-0.4242,-0.2693,-0.4547,0.6345,?,?,?,?,?,5.8723,1.4529,1.2054,4.0344,0.5067,TASCA_DESTRA_DAVANTI_PANTALONI
2.1022,3.6678,1.9151,10.0986,-0.1243,-0.3951,3.5026,1.8715,10.5884,-2.5952,0.8907,7.6726,2.77,11.266,-0.6864,3.7672,6.0197,2.4535,10.9095,0.0247,-5.3202,2.3603,0.558,-0.4436,-0.1049,0.2364,1.0233,0.6914,0.7806,0.6756,0.7628,1.129,1.0472,0.478,0.6093,0.4565,0.5819,1.2746,0.146,0.2434,-4.036,1.6668,-27.638,-16.5815,3.0499,1.3446,0.803,0.4409,0.2633,0.5972,0.9537,0.8964,0.9257,0.9399,0.9706,1.0327,0.0229,5.9088,-0.0306,0.4918,0.8469,0.3776,-0.157,0.5005,?,?,?,?,?,60.3595,1393.8361,37.3341,140.3935,0.0287,TASCA_DESTRA_DAVANTI_PANTALONI
2.1684,14.1197,3.7576,27.5443,-0.3468,-1.2524,74.196,8.6137,58.8358,-0.8413,0.967,30.8704,5.5561,22.9963,-0.4463,8.5871,52.6529,7.2562,37.1248,0.0291,-1.7313,2.2424,0.2525,-1.2952,-0.1458,0.1126,0.4362,0.6763,0.5178,1.5503,1.1871,0.7657,0.1903,0.4574,0.2682,2.4035,1.4092,0.5863,0.2638,0.9994,-6.3656,3.7883,-24.1283,-6.3692,0.6401,1.2863,0.5349,2.0097,0.8356,0.4158,0.4682,1.1978,0.7419,2.5585,1.5848,0.6194,0.0093,12.8077,0.2535,0.1313,0.5512,-0.1149,-0.3081,0.4905,?,?,?,?,?,0.1379,0.1189,0.3448,1,0,TASCA_DESTRA_DAVANTI_PANTALONI
-1.7862,28.1237,5.3032,20.35,-1.4928,-3.7962,42.4477,6.5152,23.2644,-2.5907,1.225,24.1966,4.919,20.7764,-0.4341,8.6456,39.1229,6.2548,20.8043,0.0277,0.4705,-1.4581,-0.2066,-3.0989,-0.4391,0.1417,0.814,1.0781,0.8479,1.3245,1.0416,0.7864,0.6625,1.1623,0.7189,1.7543,1.085,0.6185,0.726,1.9379,-20.5918,2.6692,-28.3624,-10.6259,1.26,0.5635,0.3815,0.4472,0.3028,0.6771,0.8747,0.9795,0.9782,1.1198,1.1182,0.9987,0.0222,13.5649,0.8634,-0.0785,-0.6263,-0.2834,-0.8346,0.5122,?,?,?,?,?,0.4061,1.0534,1.0263,4,0,TASCA_DESTRA_DAVANTI_PANTALONI
-1.7216,10.4968,3.2399,17.3918,-2.7466,-1.2519,28.5889,5.3469,31.4978,-1.6806,0.552,13.2679,3.6425,17.4942,-0.6506,6.4279,15.8722,3.984,22.2208,0.0658,1.3752,-3.1191,-0.2678,-2.2681,-0.1948,0.0859,0.6059,0.8895,0.8132,1.4679,1.3421,0.9143,0.3672,0.7911,0.6613,2.1547,1.8012,0.8359,0.6456,1.8491,-8.1447,2.8639,-12.6149,-4.4048,0.3951,0.438,0.1952,1.1086,0.494,0.4456,0.5522,0.9941,0.7827,1.8005,1.4175,0.7873,0.0227,9.635,0.3414,0.1629,-0.344,-0.6636,-0.5567,0.463,?,?,?,?,?,2,0,0,0,1,TASCA_DESTRA_DAVANTI_PANTALONI
-1.9352,12.0296,3.4684,11.6445,-2.6633,-1.8723,9.1186,3.0197,14.173,-1.6932,1.1273,27.8696,5.2792,19.0283,-0.3888,6.2379,18.6279,4.316,15.7139,0.0281,1.0336,-1.7166,-0.3102,-1.6608,-0.3002,0.1807,1.1486,0.657,0.8036,0.572,0.6997,1.2232,1.3192,0.4316,0.6458,0.3272,0.4895,1.4961,0.9501,1.5892,-18.6551,1.6727,-19.6348,-11.7388,0.604,0.232,0.1966,0.3841,0.3255,0.8474,0.8216,0.612,0.741,0.7448,0.9019,1.2109,0.015,9.7163,0.7317,-0.4686,-0.6103,-0.4885,-0.5055,0.6764,?,?,?,?,?,7.3436,87.1794,9.337,25,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.0077,0.0095,0.0974,0.4588,-1.2376,-0.0297,0.0198,0.1407,0.6068,-1.0297,-0.0018,0.0032,0.0563,0.275,-1.1604,0.1662,0.0058,0.076,0.3528,0.0579,-0.2577,-4.2187,0.0461,16.3729,-0.179,-0.0109,0.6924,1.7288,1.2811,2.4969,1.8503,0.741,0.4794,2.9888,1.6413,6.2345,3.4236,0.5491,0.8244,1.7182,-11.6937,2.0842,-14.1844,-6.8057,0.6859,1.6109,0.5475,2.3487,0.7983,0.3399,0.7561,1.6685,1.3005,2.2066,1.7199,0.7794,0.0003,0.2408,-0.2114,0.0838,-0.0558,-0.211,-0.3173,0.2241,28.1877,0,0,0,1,0.39,0.4179,0.6465,2,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.486,22.2645,4.7185,24.2267,-1.2184,-2.5768,15.7158,3.9643,19.5829,-4.2413,1.135,25.3655,5.0364,20.5452,-0.2733,7.0985,21.1219,4.5959,18.1704,0.01,-0.1886,0.4282,0.0685,-2.2703,-0.363,0.1599,1.1902,0.9369,1.0267,0.7871,0.8626,1.0959,1.4167,0.8777,1.0541,0.6196,0.7441,1.2009,0.8397,3.0173,-72.2479,3.5934,-86.0433,-23.9445,2.9229,0.6768,0.595,0.2316,0.2036,0.8791,1.2371,1.1792,1.3333,0.9532,1.0777,1.1307,0.0283,10.3979,0.4289,-0.5563,-0.3454,0.0176,-0.7038,0.4536,27.693,0.0086,0.0927,0.2095,0.9924,13.4059,20.9738,4.5797,24,0,TASCA_DESTRA_DAVANTI_PANTALONI
0.6742,3.0416,1.744,13.7908,-3.3491,-0.6551,9.7994,3.1304,23.0909,-1.24,0.3755,5.2952,2.3011,16.7371,-0.8146,3.6363,5.938,2.4368,15.5498,0.019,-1.0292,1.7951,0.1854,-1.7443,-0.1801,0.1033,0.5571,0.7579,0.7157,1.3604,1.2846,0.9443,0.3104,0.5744,0.5122,1.8506,1.6503,0.8918,0.8308,1.4134,-35.1761,1.7012,-42.3394,-24.8875,0.3076,0.3438,0.2,1.1176,0.6503,0.5819,0.5972,0.824,0.8869,1.3796,1.485,1.0764,0.0053,5.6417,-0.1621,-0.0335,-0.1327,-0.8818,-0.1737,0.2486,?,?,?,?,?,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
0.1989,0.773,0.8792,5.0539,-0.5191,0.4274,2.7485,1.6579,10.8924,-1.2828,-0.0088,1.0586,1.0289,5.6918,-0.9628,1.9338,1.0629,1.031,5.9859,0.0714,0.4655,-22.4917,0.1029,-48.3179,0.221,-0.0046,0.5303,0.8545,0.8528,1.6113,1.608,0.998,0.2813,0.7302,0.7273,2.5962,2.5858,0.996,0.2821,0.6185,-3.7533,2.1923,-13.3038,-6.0684,0.6973,1.1473,0.5161,1.6454,0.7402,0.4499,0.464,0.8879,0.8443,1.9137,1.8197,0.9509,0.0025,2.8441,-0.2536,0.064,0.1602,-0.5143,0.0244,-0.0499,?,?,?,?,?,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
1.0277,7.9771,2.8244,15.3315,-1.3187,-5.3643,82.565,9.0865,32.8726,-3.8124,1.4196,33.0762,5.7512,22.9496,-0.3358,9.4454,66.2513,8.1395,26.7563,0.0063,-0.1916,0.7239,0.1088,-3.7787,-0.5679,0.1503,0.3108,0.4911,0.347,1.5799,1.1164,0.7066,0.0966,0.2412,0.1204,2.4962,1.2462,0.4993,0.3348,1.5112,-51.0878,4.5135,-152.5805,-33.8052,0.968,0.3849,0.2456,0.3976,0.2537,0.638,0.4664,0.6681,0.573,1.4324,1.2286,0.8577,0.0289,13.1291,0.1064,-0.4078,-0.1647,-0.0769,-0.8828,0.4276,?,?,?,?,?,49.0359,134.4141,11.5937,33,0.5417,TASCA_DESTRA_DIETRO_PANTALONI
0.3902,11.5618,3.4003,18.017,-0.8665,-3.7395,65.1098,8.0691,33.0308,-3.4565,1.2247,34.4307,5.8678,23.9476,-0.4658,8.2127,59.2892,7.6999,31.278,0.0033,-0.1043,0.3186,0.0475,-3.0534,-0.4553,0.1491,0.4214,0.5795,0.4416,1.3752,1.0479,0.7621,0.1776,0.3358,0.195,1.891,1.0982,0.5807,0.3265,1.0991,-81.11,3.3663,-248.4279,-73.7988,1.3023,0.5908,0.3076,0.4537,0.2362,0.5206,0.5455,0.7524,0.576,1.3793,1.056,0.7656,0.0205,12.6632,-0.6974,0.5368,0.6091,-0.6286,-0.9254,0.7705,?,?,?,?,?,123.0933,1996.7196,44.6847,121,0.3795,TASCA_DESTRA_DIETRO_PANTALONI
-0.7566,14.1482,3.7614,20.8191,-1.847,-5.0024,58.1816,7.6277,30.9012,-3.1301,1.7471,54.9398,7.4121,32.232,-0.4035,10.1251,53.4004,7.3076,27.1081,0.029,0.1512,-0.433,-0.0747,-2.8632,-0.4941,0.1726,0.4931,0.5075,0.5147,1.0291,1.0438,1.0143,0.2432,0.2575,0.2649,1.059,1.0895,1.0288,0.5767,1.4574,-16.6689,2.5271,-28.9026,-11.437,0.9774,0.3184,0.2619,0.3258,0.268,0.8226,0.6737,0.6459,0.768,0.9587,1.1399,1.189,0.0276,14.5765,0.4102,-0.6547,-0.6878,0.0432,-0.675,0.5512,?,?,?,?,?,233.8814,16998.2148,130.3772,570,0.1231,TASCA_DESTRA_DIETRO_PANTALONI
-1.3285,21.5681,4.6441,18.8682,-1.3907,-3.5965,50.9852,7.1404,27.0878,-1.003,1.6459,30.7393,5.5443,19.9679,-0.4488,9.4704,31.0137,5.569,18.0334,0.0219,0.3694,-0.8072,-0.1403,-2.1852,-0.3798,0.1738,0.6504,0.8376,0.8339,1.2879,1.2822,0.9956,0.423,0.7016,0.6954,1.6586,1.644,0.9912,0.8092,1.7743,-27.1961,2.1928,-33.61,-15.3278,0.5836,0.5727,0.4281,0.9812,0.7335,0.7475,0.6966,0.9449,1.0463,1.3566,1.5021,1.1073,0.0214,14.7357,0.6521,0.1446,-0.5786,-0.3241,-0.7031,0.4133,?,?,?,?,?,17.4615,25.9408,5.0932,25,0.0385,TASCA_DESTRA_DIETRO_PANTALONI
1.9624,15.723,3.9652,18.4193,-0.4944,-2.3505,50.6925,7.1199,32.8038,-3.9849,1.8538,52.0579,7.2151,31.688,-0.4262,8.3458,61.6334,7.8507,33.4488,0.0396,-0.8349,1.0586,0.2351,-1.268,-0.2816,0.2221,0.5569,0.5496,0.5051,0.9868,0.9069,0.919,0.3102,0.302,0.2551,0.9738,0.8225,0.8446,0.2324,0.6436,-4.4203,2.7694,-19.0221,-6.8687,1.873,0.5547,0.3539,0.2962,0.189,0.638,0.5615,0.5813,0.5507,1.0352,0.9807,0.9474,0.0369,12.8689,-0.364,0.0586,0.3618,-0.8176,-0.9085,0.8144,?,?,?,?,?,429.9897,3820.7114,61.8119,208,0.5419,TASCA_DESTRA_DIETRO_PANTALONI
-2.6342,16.9124,4.1125,14.2563,-4.3845,-6.3807,40.1317,6.335,19.4658,-17.0034,1.9455,24.7777,4.9777,19.1329,-0.262,8.7167,57.2784,7.5682,23.3288,0.0108,0.4128,-1.354,-0.3022,-3.2797,-0.732,0.2232,0.6492,0.8262,0.5434,1.2727,0.837,0.6577,0.4214,0.6826,0.2953,1.6197,0.7006,0.4326,0.6314,2.9225,-45.6511,4.6284,-72.2973,-15.6204,2.4487,0.1746,0.1123,0.0713,0.0458,0.6429,0.7324,0.7451,0.6111,1.0174,0.8344,0.8201,0.0717,13.6319,0.869,-0.2503,-0.823,-0.5946,-0.9908,0.6736,?,?,?,?,?,7.7649,43.8107,6.619,22.6253,0.1533,TASCA_DESTRA_DIETRO_PANTALONI
3.1408,2.3004,1.5167,6.9461,-0.0432,-3.4198,20.498,4.5275,13.1635,-4.9287,3.2293,9.6827,3.1117,11.8807,-0.1199,7.1792,12.929,3.5957,11.5405,0.1282,-0.9184,0.9726,0.4375,-1.059,-0.4764,0.4498,0.335,0.4874,0.4218,1.455,1.2591,0.8654,0.1122,0.2376,0.1779,2.117,1.5854,0.7489,0.0263,0.2262,-0.1695,8.6047,-6.4476,-0.7493,2.9989,0.6276,0.503,0.2093,0.1677,0.8014,0.5277,0.5847,0.6019,1.108,1.1406,1.0295,0.056,10.8495,0.1853,0.5455,0.4329,-0.2854,-0.6812,0.8437,?,?,?,?,?,10.5577,149.7279,12.2363,40.0915,0.0937,TASCA_DESTRA_DIETRO_PANTALONI
-0.1971,0.0806,0.284,1.1718,-5.2757,0.1093,0.0978,0.3127,2.2805,-0.5425,0.0228,0.0181,0.1347,0.6477,-0.7501,0.404,0.0847,0.291,1.4499,0.0331,-1.8037,-8.6307,-0.4878,4.7851,0.2705,0.0565,0.908,2.1077,0.9758,2.3214,1.0747,0.463,0.8244,4.4425,0.9522,5.3887,1.155,0.2143,1.2282,3.5487,-19.8339,2.8893,-16.1483,-5.589,0.1263,0.5046,0.1245,3.995,0.9859,0.2468,0.5138,1.8093,0.8082,3.5211,1.5729,0.4467,0.0022,0.5786,-0.0662,-0.3448,-0.6949,-0.5453,0.4357,0.1393,?,?,?,?,?,4.1311,0.1948,0.4413,3.9881,0.5007,TASCA_DESTRA_DIETRO_PANTALONI
-0.6194,0.2767,0.526,4.6129,-1.8153,1.0462,0.8756,0.9357,4.9516,-0.7967,0.1737,0.2575,0.5074,4.334,-0.692,1.4189,0.905,0.9513,3.6154,0.0267,-0.5921,-3.5665,-0.4366,6.0238,0.7374,0.1224,0.5622,1.0366,0.5529,1.844,0.9836,0.5334,0.316,1.0746,0.3057,3.4004,0.9674,0.2845,1.3547,1.6781,-29.937,1.2387,-22.0982,-17.8397,0.5945,0.6397,0.4411,1.0759,0.7419,0.6896,0.9316,1.0644,1.2759,1.1425,1.3696,1.1988,0.0062,2.1757,-0.5971,-0.5515,-0.6739,0.312,0.8554,0.4987,?,?,?,?,?,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
-2.0516,29.2679,5.41,26.0618,-3.2785,-3.2941,71.909,8.4799,35.3106,-3.5768,0.011,50.7336,7.1228,29.3006,-0.806,10.5202,56.295,7.503,32.8994,0.01,0.6228,-185.7178,-0.195,-298.1976,-0.3131,0.0011,0.638,0.7595,0.721,1.1905,1.1302,0.9493,0.407,0.5769,0.5199,1.4174,1.2774,0.9012,0.7237,1.5272,-60.1193,2.1103,-83.0741,-39.3652,0.7895,0.3754,0.1833,0.4755,0.2322,0.4882,0.7381,0.8895,0.7922,1.2051,1.0733,0.8906,0.02,16.4018,0.8043,-0.0541,-0.695,-0.0112,-0.7448,0.2215,?,?,?,?,?,4.1598,53.8558,7.3387,25,0,TASCA_DESTRA_DIETRO_PANTALONI
0.6828,3.4014,1.8443,9.9002,-1.1981,0.4982,3.0969,1.7598,9.8761,-1.7636,0.9863,7.2309,2.689,13.3016,-0.1887,3.1191,5.6876,2.3849,11.0198,0.0251,1.3705,0.6923,0.2189,0.5051,0.1597,0.3162,1.048,0.6859,0.7733,0.6544,0.7379,1.1275,1.0983,0.4704,0.5981,0.4283,0.5445,1.2714,0.8562,2.5559,-19.0506,2.9851,-22.25,-7.4536,1.2603,0.4025,0.3985,0.3194,0.3162,0.99,1.0024,0.7443,0.8984,0.7425,0.8962,1.2071,0.0068,4.734,-0.2834,-0.1058,0.1794,0.0891,0.1295,0.7908,?,?,?,?,?,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.2139,12.9483,3.5984,14.4191,-1.4508,-2.5395,23.003,4.7961,16.6607,-1.9848,0.9666,16.8272,4.1021,36.9022,-0.2911,6.6617,20.6844,4.548,30.7856,0.0119,0.8718,-2.2903,-0.3323,-2.6271,-0.3812,0.1451,0.7503,0.8772,0.7912,1.1692,1.0546,0.902,0.5629,0.7695,0.626,1.367,1.1121,0.8135,0.7704,1.026,-23.0026,1.3317,-29.8563,-22.4203,1.054,0.2058,0.1888,0.1953,0.1792,0.9174,0.8655,0.3907,0.4684,0.4515,0.5412,1.1987,0.0188,10.6363,0.2453,-0.4214,-0.5897,-0.2389,-0.6876,0.5932,?,?,?,?,?,0.328,0.2204,0.4695,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6047,6.0158,2.4527,13.7252,-0.5451,-3.0923,9.9064,3.1475,20.4611,-1.1454,0.4374,9.5102,3.0839,25.8139,-0.2167,4.9528,11.0215,3.3199,23.5551,0.0201,-0.1955,1.3825,0.1221,-7.07,-0.6244,0.0883,0.7793,0.7953,0.7388,1.0206,0.9481,0.9289,0.6073,0.6326,0.5458,1.0417,0.8988,0.8629,0.4433,1.0532,-10.0434,2.3758,-22.6571,-9.5364,0.9314,0.4187,0.3695,0.4495,0.3968,0.8826,0.6708,0.5317,0.5827,0.7926,0.8686,1.0959,0.0167,7.3874,0.2433,0.2835,0.333,-0.1165,-0.6204,0.5221,?,?,?,?,?,6.1947,19.7252,4.4413,13,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.6608,4.7877,2.1881,8.7692,-1.565,5.0876,26.1386,5.1126,22.4934,-0.5026,0.5247,11.5725,3.4018,20.7896,-0.7547,7.7407,11.4973,3.3908,14.6352,0.079,-0.3264,-3.1649,-0.2146,9.6954,0.6573,0.0678,0.428,0.6432,0.6453,1.5029,1.5078,1.0033,0.1832,0.4137,0.4164,2.2587,2.2735,1.0065,0.7111,0.5984,-4.2621,0.8414,-5.9937,-7.1231,0.2284,0.2886,0.2151,1.2635,0.942,0.7456,0.3899,0.4218,0.5992,1.082,1.5369,1.4205,0.0288,11.25,-0.4636,0.4404,-0.2847,-0.1199,0.6555,0.1423,?,?,?,?,?,1.5027,0.25,0.5,1,0.5,TASCA_SINISTRA_DAVANTI_PANTALONI
1.7651,10.4528,3.2331,18.6454,-0.3581,3.8278,14.3526,3.7885,21.2332,-0.3884,0.282,9.9934,3.1612,13.0145,-1.0886,6.5648,9.5487,3.0901,15.7112,0.0899,0.4611,6.2587,0.2689,13.5728,0.5831,0.043,0.8534,1.0227,1.0463,1.1984,1.226,1.023,0.7283,1.046,1.0947,1.4362,1.5031,1.0466,0.8277,0.7248,-3.1688,0.8757,-3.8283,-4.3719,0.8977,2.2033,0.7953,2.4544,0.8859,0.361,0.8781,1.4327,1.1868,1.6315,1.3515,0.8284,0.0226,10.2252,0.4293,0.4238,0.4999,0.1106,0.7838,0.2467,?,?,?,?,?,2.2834,1.2726,1.1281,4,0,TASCA_SINISTRA_DAVANTI_PANTALONI
