@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.6226,7.4164,2.7233,17.4623,-0.4029,-1.2908,6.0984,2.4695,18.721,-2.4948,0.0239,6.147,2.4793,15.0675,-0.7119,3.9238,6.3196,2.5139,17.9659,0.0165,-0.4823,26.0122,0.1587,-53.9319,-0.329,0.0061,1.1028,1.0984,1.0833,0.996,0.9823,0.9862,1.2161,1.2065,1.1736,0.9921,0.965,0.9727,0.3753,0.8004,-16.6673,2.1328,-44.4156,-20.825,2.3236,1.4142,0.6814,0.6086,0.2933,0.4818,0.9328,1.1589,0.972,1.2425,1.042,0.8387,0.0104,5.948,0.0913,0.298,0.4061,0.0313,-0.5284,0.1398,0.2482,0.0346,0.1861,0.5395,0.0533,-0.1261,0.0077,0.0878,0.4467,-2.5496,0.0203,0.0611,0.2472,0.827,-0.4544,-1.9685,12.2052,-6.2004,2.1184,0.7526,0.3553,4.4878,0.5665,0.1262,-0.0947,-0.1176,1.2418,4.5285,1.0022,0.2213,1.2078,0.6524,0.5401,0.002,0.5827,-0.309,0.9267,-0.2325,1.3142,2.2082,1.486,5.4239,-0.0412,0.4202,2.118,1.4553,7.4042,-0.51,0.5559,1.311,1.145,5.1942,-1.0811,3.1279,2.3642,0.7558,1.0211,1.2978,1.271,1.0426,1.6844,1.6156,0.0859,0.0796,0.9268,1.0623,2.087,1.9645,0.7325,1.0442,1.4255,0.0107,3.4194,0.3668,0.4775,-0.4494,SINISTRA_PANTALONI
0.1868,10.7874,3.2844,20.4406,-0.8992,-0.6159,7.2774,2.6977,17.082,-1.2823,0.0326,6.6203,2.573,18.1186,-0.8904,4.158,7.8115,2.7949,14.074,0.0262,-0.3033,5.7368,0.0449,-18.9128,-0.1481,0.0078,1.2175,1.2765,1.1751,1.0485,0.9652,0.9206,1.4823,1.6294,1.381,1.0993,0.9316,0.8475,1.0083,1.134,-25.5226,1.1246,-25.3114,-22.5074,1.438,1.123,0.7447,0.7809,0.5178,0.6631,1.1966,1.1282,1.4524,0.9428,1.2137,1.2874,0.0046,6.344,0.0486,0.4044,0.1098,0.418,0.0219,0.1537,0.2006,0.0081,0.0897,0.4959,0.218,-0.0443,0.0051,0.0717,0.3016,-2.4035,0.0155,0.1697,0.4119,1.0849,-0.4284,-4.5283,12.9354,-2.8565,1.252,0.2178,0.174,1.5675,0.0474,0.0303,-0.649,-0.4248,0.6544,7.1567,0.8349,0.1167,1.6444,0.4571,0.278,0.0015,0.6186,-0.093,0.7301,-0.6444,0.8904,2.1192,1.4558,5.8127,-0.1216,-0.1793,1.7928,1.3389,7.6306,-1.4064,1.7274,4.3098,2.076,9.9858,-0.4608,-4.9652,0.5154,-0.1038,1.0872,0.7012,0.645,1.1821,0.4917,0.416,0.1413,0.2001,1.4157,1.6343,0.7581,0.4639,0.7618,0.5821,0.7641,0.014,3.6638,-0.4113,0.2687,-0.0194,SINISTRA_PANTALONI
0.5824,6.983,2.6425,19.6396,-1.9248,-0.3589,12.9214,3.5946,16.9912,-0.8124,-0.2874,8.1382,2.8528,15.7562,-0.9405,4.6915,6.5837,2.5659,15.151,0.0641,-1.6226,-2.0266,0.1241,1.2489,-0.0765,-0.0613,0.7351,0.9263,1.0299,1.2601,1.4009,1.1118,0.5404,0.8581,1.0607,1.5877,1.9627,1.2361,1.697,1.6925,-12.4479,0.9974,-7.3353,-7.3547,0.7162,0.827,0.4148,1.1546,0.5791,0.5015,1.1559,1.2465,1.2963,1.0784,1.1215,1.0399,0.0053,7.218,-0.4734,0.1997,-0.2301,0.6778,0.1316,0.0121,0.4833,0.0168,0.1295,0.5176,0.1878,0.1077,0.0117,0.108,0.4144,-0.6857,0.645,0.0034,0.0582,0.3184,0.6101,4.4871,0.7493,0.167,1.1995,2.2261,1.8559,1.4387,4.9553,3.4443,-0.7101,0.2403,-0.3384,2.5925,0.7805,0.3011,1.2491,1.6259,1.3016,0.0058,1.2735,0.9114,-0.0796,-0.2275,0.6269,1.4205,1.1918,6.21,-0.2568,-0.1503,1.1232,1.0598,6.963,-2.9829,0.0827,2.2868,1.5122,7.4661,-0.4572,-4.1708,7.5799,-1.8174,1.1246,0.7881,0.7008,1.2647,0.6211,0.4911,0.2433,0.5417,2.2261,2.8263,0.9644,0.3412,0.8919,0.8318,0.9326,0.0046,2.5174,-0.3254,0.6321,-0.0083,SINISTRA_PANTALONI
-0.1158,0.0135,0.1163,0.8546,-3.1231,0.1287,0.0229,0.1512,0.9365,-0.1659,0.0957,0.0098,0.0989,0.5418,-0.7638,0.241,0.0272,0.165,1.01,0.0305,-0.8998,-1.2097,-0.4804,1.3444,0.5339,0.3971,0.7692,1.1763,0.7051,1.5293,0.9166,0.5994,0.5917,1.3838,0.4971,2.3388,0.8402,0.3592,4.8583,2.7588,-20.3986,0.5679,-4.1987,-7.3939,0.258,0.6747,0.199,2.6149,0.7711,0.2949,0.9125,1.5772,0.8461,1.7285,0.9273,0.5365,0.0015,0.3869,-0.9143,-0.0885,-0.7674,0.4561,0.911,0.5571,0.6607,0,0.0015,0.0047,0.9929,-0.0552,0,0.0062,0.0683,?,0.6463,0,0.0017,0.0057,0.9912,-11.9766,1.0224,-0.0854,0.2484,0.902,3.6312,0.0617,0.8137,13.1857,-9.6386,1.0242,-0.1063,0,1.0225,0,0.0686,0.8257,12.0369,0.0069,1.3622,-0.9008,-0.0566,0.1433,-0.0105,0.0024,0.0489,0.2435,-2.3558,0.0184,0.0012,0.0347,0.235,-0.5411,0.0125,0.0011,0.0334,0.2275,-0.5021,-0.5667,-0.8332,1.4702,1.4074,1.4621,1.0389,1.9809,2.1378,1.0792,2.0721,2.248,1.0849,0.4759,0.4791,1.0067,1.0364,1.0704,1.0329,0.0002,0.0949,0.4265,0.6551,0.5744,SINISTRA_PANTALONI
-0.0227,0.0102,0.1011,0.5749,-2.2219,0.021,0.0167,0.1293,0.6735,-0.7874,0.0205,0.0139,0.1178,0.6115,-0.8599,0.1795,0.01,0.0998,0.5118,0.0268,-1.0833,-1.1111,-0.1266,1.0257,0.1169,0.1139,0.7819,0.8578,1.013,1.097,1.2955,1.181,0.6114,0.7357,1.0262,1.2033,1.6783,1.3947,1.3362,1.4022,-28.1706,1.0494,-21.0822,-20.0903,0.4735,0.5426,0.3393,1.146,0.7166,0.6253,0.8536,0.94,1.1233,1.1013,1.316,1.195,0.0003,0.2804,-0.7627,0.0375,-0.311,0.6149,0.2907,0.0773,0.6941,0,0.0013,0.0048,0.993,-0.0895,0,0.0012,0.0911,?,0.593,0,0.0047,0.0213,0.9648,-7.7571,1.1705,-0.1509,1.1309,0.2769,0.2448,1.279,0.0767,0.06,-7.5819,1.1865,-0.1565,0,1.1527,0,0.0531,0.2274,4.2834,0.0064,1.3766,-0.3662,0.0866,0.6743,0.0142,0.0008,0.0286,0.1527,-0.7667,0.0327,0.0016,0.0395,0.2328,-0.3152,0.015,0.0012,0.0348,0.1955,-0.4099,0.4342,0.9441,2.1745,0.7231,0.8206,1.1349,0.5228,0.6734,1.2879,1.1879,1.1665,0.982,0.4883,0.6236,1.277,0.656,0.7814,1.1913,0.0003,0.0958,0.3649,0.4343,0.7503,SINISTRA_PANTALONI
-0.0509,0.0118,0.1088,0.7505,-1.8162,0.0835,0.0273,0.1653,0.9928,-0.3302,0.0199,0.0184,0.1357,0.75,-0.4898,0.2123,0.0224,0.1498,0.8966,0.0414,-0.6087,-2.5509,-0.2395,4.1905,0.3934,0.0939,0.6583,0.802,0.7264,1.2182,1.1034,0.9057,0.4334,0.6431,0.5276,1.484,1.2174,0.8203,1.964,1.9628,-12.5057,0.9994,-6.3676,-6.3713,0.357,0.5293,0.2849,1.4826,0.798,0.5382,0.7559,1.0006,0.837,1.3238,1.1073,0.8365,0.0007,0.3324,-0.6425,-0.0102,-0.3989,0.7686,0.7261,0.624,0.6879,0,0.0017,0.0062,0.991,-0.0749,0,0.0026,0.081,?,0.5536,0.0001,0.0087,0.0272,0.952,-9.1793,1.2426,-0.1354,0.6542,0.1992,0.3045,0.4279,0.0397,0.0927,-8.4663,1.2712,-0.1501,0,1.2211,0,0.077,0.229,2.9751,0.0064,1.3164,0.4678,-0.6964,-0.657,0.0047,0.0029,0.0541,0.2307,-1.8073,0.0319,0.0066,0.0814,0.4102,-0.9819,0.0326,0.0032,0.0567,0.2457,-0.6335,0.1486,0.1454,0.9785,0.6641,0.9531,1.4353,0.441,0.9084,2.06,0.7309,1.5589,2.1328,0.3971,0.5465,1.3761,0.5625,0.9391,1.6696,0.0003,0.1681,0.589,0.4163,0.7513,SINISTRA_PANTALONI
-0.0813,0.1133,0.3366,1.8772,-1.0969,0.12,0.1844,0.4294,2.5347,-0.6884,0.0566,0.0349,0.1868,1.2638,-0.6819,0.4671,0.1385,0.3722,1.8756,0.0207,-0.6778,-1.4363,-0.1741,2.1191,0.2568,0.1212,0.7839,1.8019,0.9043,2.2986,1.1536,0.5019,0.6145,3.2467,0.8177,5.2835,1.3307,0.2519,0.9502,1.9166,-24.7466,2.0171,-26.0441,-12.9119,0.5963,1.1914,0.4674,1.9979,0.7838,0.3923,0.7406,1.4854,1.0009,2.0057,1.3514,0.6738,0.0011,0.738,-0.9571,-0.4316,0.0617,0.6705,0.0866,0.408,0.6914,0,0.003,0.0128,0.9816,-0.1189,0.0006,0.0253,0.1484,?,0.5785,0.0001,0.0097,0.0297,0.9498,-5.8167,1.1952,-0.2055,0.1188,0.3092,2.6025,0.0141,0.0956,6.773,-4.603,1.213,-0.2635,0,1.1737,0,0.0862,0.43,4.9901,0.0064,1.3888,-0.9019,-0.5532,0.6671,-0.0182,0.0266,0.1631,0.8844,-0.6662,-0.0226,0.0112,0.1059,0.6003,-0.5753,0.0872,0.0221,0.1485,0.6847,-0.2524,0.8058,-0.2091,-0.2595,1.5393,1.098,0.7133,2.3695,1.2055,0.5088,1.613,2.5624,1.5886,1.3929,0.971,0.6971,1.4733,1.2917,0.8768,0.0006,0.3228,0.7634,0.5577,0.2619,SINISTRA_PANTALONI
0.0139,1.8954,1.3767,8.6331,-1.6029,-0.1693,7.3437,2.7099,12.8403,-0.6074,-0.107,2.4861,1.5767,7.2525,-1.5827,2.9029,3.3387,1.8272,8.4135,0.0108,-0.0822,-0.1301,0.0048,1.5824,-0.0583,-0.0369,0.508,0.8732,0.7535,1.7187,1.4831,0.8629,0.2581,0.7624,0.5677,2.954,2.1996,0.7446,1.0956,1.1962,-58.0228,1.0918,-52.9577,-48.5062,0.4152,1.1811,0.39,2.8446,0.9392,0.3302,0.6723,1.1904,1.0261,1.7705,1.5262,0.862,0.0014,4.235,-0.0433,0.3738,-0.2641,0.6307,0.1281,-0.0268,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,TASCA_GIACCA_ALTA
-0.0456,1.753,1.324,7.3405,-1.4766,-0.0276,3.3423,1.8282,9.6946,-0.9039,-0.0986,1.48,1.2166,5.8085,-1.3959,2.1121,2.1269,1.4584,5.6109,0.0063,1.6526,0.4622,-0.0216,0.2797,-0.0131,-0.0467,0.7242,1.0883,0.9079,1.5028,1.2536,0.8342,0.5245,1.1845,0.8242,2.2583,1.5714,0.6958,0.9509,1.2932,-123.776,1.36,-130.1659,-95.7097,0.5821,1.2226,0.5249,2.1004,0.9018,0.4294,0.7572,1.2638,1.3083,1.669,1.7278,1.0352,0.0008,3.1618,-0.1061,0.3036,-0.1945,0.5304,-0.0961,-0.1217,0.4291,0.0165,0.1284,0.3821,0.4366,-0.0254,0.008,0.0892,0.2224,-1.671,0.2177,0.0084,0.0916,0.2906,0.0393,-16.9106,1.9711,-0.1166,1.4395,1.4008,0.9731,2.0721,1.9623,0.947,-2.1282,24.9383,-11.7181,8.1447,2.242,0.2753,1.7178,1.3147,0.7653,0.0033,0.7318,-0.9348,-0.8735,0.883,0.4788,0.397,0.6301,3.465,-0.3553,-0.4425,0.5574,0.7466,3.7064,-1.6238,-0.1317,0.7579,0.8706,4.3846,-1.496,-1.0821,-3.6348,3.359,0.8439,0.7238,0.8576,0.7122,0.5238,0.7355,0.396,0.3457,0.8728,1.8099,1.4554,0.8041,0.9349,0.7903,0.8453,0.0046,1.6634,0.2991,0.2052,0.5834,TASCA_GIACCA_ALTA
0.0098,3.6566,1.9122,14.0879,-1.0572,-0.3897,8.1291,2.8511,20.009,-2.9866,-0.2397,2.9961,1.7309,8.3818,-1.0526,3.2442,4.4663,2.1134,15.2402,0.0049,-0.0252,-0.0409,0.003,1.6256,-0.1201,-0.0739,0.6707,1.1048,0.9048,1.6472,1.3491,0.819,0.4498,1.2205,0.8187,2.7133,1.8201,0.6708,0.483,1.6844,-96.3979,3.4874,-199.5862,-57.2305,1.3644,1.677,0.4471,1.2291,0.3277,0.2666,0.7041,1.6808,0.9244,2.3872,1.3129,0.55,0.0032,4.7879,0.1027,0.4445,-0.2982,0.4786,-0.303,-0.2217,0.413,0.012,0.1097,0.3342,0.4928,0.0258,0.0057,0.0753,0.2074,-1.2959,0.2425,0.0068,0.0822,0.2768,0.0703,15.9976,1.7036,0.1065,1.4559,1.3336,0.916,2.1195,1.7784,0.8391,-2.7741,15.5134,-5.5923,7.2951,2.2134,0.3034,1.6116,1.2075,0.7493,0.0033,0.7285,-0.9844,-0.9158,0.9202,0.4474,0.5304,0.7283,3.8046,-0.4919,-0.4169,0.7723,0.8788,5.222,-1.7755,-0.0637,0.8421,0.9177,5.8405,-1.2052,-1.073,-7.0243,6.5464,0.8287,0.7937,0.9577,0.6868,0.6299,0.9171,0.3755,0.393,1.0466,1.3554,0.9629,0.7104,0.7286,0.6514,0.8941,0.0042,1.596,-0.0411,0.1399,0.679,TASCA_GIACCA_ALTA
0.0139,1.8954,1.3767,8.6331,-1.6029,-0.1693,7.3437,2.7099,12.8403,-0.6074,-0.107,2.4861,1.5767,7.2525,-1.5827,2.9029,3.3387,1.8272,8.4135,0.0108,-0.0822,-0.1301,0.0048,1.5824,-0.0583,-0.0369,0.508,0.8732,0.7535,1.7187,1.4831,0.8629,0.2581,0.7624,0.5677,2.954,2.1996,0.7446,1.0956,1.1962,-58.0228,1.0918,-52.9577,-48.5062,0.4152,1.1811,0.39,2.8446,0.9392,0.3302,0.6723,1.1904,1.0261,1.7705,1.5262,0.862,0.0014,4.235,-0.0433,0.3738,-0.2641,0.6307,0.1281,-0.0268,0.3852,0.0171,0.1306,0.3823,0.4167,0.0045,0.0053,0.0728,0.2162,-1.9924,0.2042,0.0062,0.0787,0.2382,0.1207,86.4208,1.8867,0.0218,1.7937,1.6608,0.9259,3.2173,2.7583,0.8573,-1.8973,8.3472,-4.3995,9.0721,2.4189,0.2666,1.7684,1.6047,0.9074,0.003,0.6567,-0.9773,-0.9236,0.9207,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,TASCA_GIACCA_ALTA
