@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.2576,5.511,2.3475,16.1189,-1.0539,4.058,18.1947,4.2655,23.3289,-0.5464,9.9616,4.6296,2.1517,15.1437,0.2463,11.713,6.9094,2.6286,17.5234,0.2454,-0.0635,-0.0259,-0.022,0.4074,0.3465,0.8505,0.5504,1.091,0.8931,1.9824,1.6228,0.8186,0.3029,1.1904,0.7976,3.9301,2.6333,0.67,1.0034,-1.6717,-1.4511,-1.6661,-1.4462,0.868,0.5202,0.3906,0.3379,0.7509,0.6496,0.8651,0.6909,1.0644,0.9199,1.5405,1.3313,0.8642,0.0291,16.8844,-0.065,-0.1785,-0.2478,0.1535,0.3288,0.9122,-0.0289,0.0139,0.1178,0.4841,-1.5461,0.0669,0.0341,0.1848,0.7582,-2.241,0.508,0.5198,0.721,1.9271,-0.9868,-0.4326,-0.057,0.1317,0.6375,0.1634,0.2563,0.4065,0.0267,0.0657,0.5607,0.3071,0.5478,0.8128,0.196,0.2412,0.6385,0.2512,0.3934,0.0014,1.1411,0.8868,0.9661,0.9188,12.6859,696.7841,26.3967,83.0994,-1.7426,-29.2186,75.4747,8.6876,45.4178,-17.0285,-23.8792,56.5386,7.5192,38.6978,-4.2442,-0.4342,-0.5313,1.2236,3.0384,3.5106,1.1554,9.232,12.3241,1.3349,1.2308,1.6859,1.3697,12.0273,4.1061,0.3414,1.8297,2.1474,1.1737,0.1076,81.0646,-0.4595,-0.9334,0.3906,SINISTRA_PANTALONI
0.084,5.9853,2.4465,20.4757,-1.8864,3.3861,15.9021,3.9877,19.5747,-0.4245,9.9972,6.3784,2.5255,19.392,0.143,11.4134,9.4178,3.0688,21.4974,0.1868,0.0248,0.0084,0.0074,0.3387,0.2967,0.8759,0.6135,0.9687,0.7972,1.579,1.2994,0.823,0.3764,0.9384,0.6355,2.4931,1.6885,0.6773,2.2941,-4.1356,-2.7098,-1.8027,-1.1812,0.6552,0.5162,0.3135,0.2683,0.6073,0.5198,0.856,1.046,1.0559,0.9525,1.0094,0.9106,0.9021,0.0285,16.171,-0.2674,-0.3485,-0.5212,0.142,0.3866,0.9169,0.0006,0.0176,0.1327,0.5899,-1.0366,0.1198,0.0137,0.1172,0.5355,-1.6336,0.532,0.4745,0.6888,1.9054,-0.9996,0.0053,0.0012,0.2252,1.1321,0.1926,0.1702,1.2816,0.0371,0.029,0.9038,0.3152,0.3487,1.4244,0.3039,0.2134,1.1015,0.3096,0.281,0.0015,1.1215,0.7151,0.8961,0.9213,17.0194,611.6581,24.7317,79.0787,-1.362,-27.2384,34.5673,5.8794,40.1398,?,-25.7761,4.1258,2.0312,29.6387,?,-0.6248,-0.6603,1.0567,4.2065,12.1759,2.8945,17.6947,148.2527,8.3784,1.136,1.5385,1.3543,0,0,1,1.9701,2.6681,1.3543,0.111,81.9471,-0.1044,-0.7034,0.2224,SINISTRA_PANTALONI
-0.271,10.1704,3.1891,17.7661,-1.0059,5.3602,24.9483,4.9948,25.2749,-0.2451,10.0749,14.7064,3.8349,18.6324,0.1521,12.457,24.9572,4.9957,23.7828,0.1553,-0.0506,-0.0269,-0.0218,0.532,0.4303,0.8088,0.6385,0.8316,0.6384,1.3025,0.9998,0.7676,0.4077,0.6916,0.4075,1.6964,0.9996,0.5893,1.7907,-2.6655,-2.0371,-1.4886,-1.1376,0.7643,0.4363,0.403,0.3146,0.9238,0.721,0.7805,0.7029,0.9535,0.747,1.3565,1.0627,0.7834,0.031,18.497,-0.1313,-0.4228,-0.3386,0.5214,0.7243,0.9419,0.0652,0.0183,0.1353,0.4537,-0.7335,-0.1795,0.0979,0.3129,0.9352,-1.7758,-0.1444,0.5262,0.7254,1.9357,-1.0014,-0.3631,-0.4512,1.2426,0.4323,0.1865,0.4314,0.1869,0.0348,0.1861,0.3209,0.1982,0.6178,0.7768,0.2706,0.3483,0.4851,0.2344,0.4831,0.0007,1.1792,-0.3698,0.1207,0.8402,-16.4683,1120.098,33.4679,84.2987,-1.5592,-24.7069,118.0229,10.8638,46.019,-191.0955,-15.0051,70.6992,8.4083,36.2381,-3.7565,0.6665,1.0975,1.6466,3.0807,3.9803,1.292,9.4905,15.8432,1.6694,1.1219,1.7946,1.5996,137.4968,4.3235,0.0314,1.8318,2.3262,1.2699,0.0904,75.6069,-0.5858,-0.6731,0.1376,SINISTRA_PANTALONI
-0.3155,1.1417,1.0685,5.3093,-1.2266,6.5934,4.5515,2.1334,8.2649,0.2752,10.1237,3.1888,1.7857,7.8482,0.4825,12.2401,5.1223,2.2633,8.8735,0.4865,-0.0479,-0.0312,-0.0258,0.6513,0.5387,0.8271,0.5008,0.5984,0.4721,1.1947,0.9426,0.789,0.2508,0.358,0.2229,1.4273,0.8886,0.6225,-0.9319,-0.3997,-0.3479,0.4289,0.3733,0.8704,0.2091,0.1572,0.138,0.7519,0.6599,0.8776,0.6424,0.6765,0.5983,1.0531,0.9314,0.8845,0.0325,17.6464,0.4821,0.0305,0.255,0.4357,0.8061,0.8812,-0.1515,0.0045,0.0672,0.2669,?,-0.6837,0.0002,0.0158,0.7167,?,-0.5404,0.0008,0.0284,0.5756,?,0.2216,0.2804,1.2652,4.2637,2.3702,0.5559,18.1793,5.618,0.309,0.3723,0.4636,1.2451,1,1,1,0.3723,0.4636,1.2451,0.0024,1.3756,-0.6282,0.8601,-0.6378,-41.0591,7.5292,2.7439,45.0592,?,-13.7296,10.1122,3.18,22.3785,?,30.476,12.2328,3.4975,11.5799,0.6805,2.9906,-1.3473,-0.4505,0.8629,0.7845,0.9092,0.7446,0.6155,0.8266,2.0135,-1.8272,-0.9075,1,0,0,2.0135,3.8912,1.9325,0.1423,85.2647,-0.4724,0.9683,-0.3059,SINISTRA_PANTALONI
-0.0987,0.7984,0.8935,4.9058,-0.5837,6.6472,2.6903,1.6402,7.2674,0.3367,9.7483,3.2387,1.7996,8.2367,0.4661,11.8853,4.69,2.1656,9.0608,0.4815,-0.0148,-0.0101,-0.0083,0.6819,0.5593,0.8202,0.5447,0.4965,0.4126,0.9114,0.7574,0.831,0.2968,0.2465,0.1702,0.8307,0.5736,0.6906,-0.4902,-0.2514,-0.2149,0.5129,0.4383,0.8546,0.2827,0.2008,0.1773,0.7101,0.6269,0.8828,0.675,0.5956,0.5414,0.8823,0.8021,0.909,0.0318,17.1187,0.5238,-0.069,0.1948,0.5484,0.8176,0.9291,-0.1113,0.0019,0.0432,0.1897,?,-0.7017,0.0003,0.0176,0.7302,?,-0.5046,0.001,0.0316,0.5593,?,0.1585,0.2205,1.3906,2.4575,1.3692,0.5571,6.0392,1.8746,0.3104,0.2598,0.3392,1.3056,1,1,1,0.2598,0.3392,1.3056,0.0023,1.3176,-0.678,0.9491,-0.7582,-40.4999,5.1546,2.2704,44.519,?,-12.0644,4.5732,2.1385,18.8385,?,31.0583,5.0224,2.2411,8.2794,0.7608,3.357,-1.304,-0.3884,1.0617,1.0131,0.9542,1.1271,1.0263,0.9106,2.3632,-1.6902,-0.7152,1,0,0,2.3632,5.3771,2.2753,0.1414,83.6225,-0.8285,0.898,-0.8529,SINISTRA_PANTALONI
0.0191,0.8106,0.9003,3.5838,-1.1698,7.4492,4.3691,2.0902,9.1495,0.2584,10.1993,3.5013,1.8712,8.2206,0.4588,12.7239,6.3005,2.5101,9.5521,0.4745,0.0026,0.0019,0.0015,0.7304,0.5855,0.8016,0.4307,0.4812,0.3587,1.1171,0.8327,0.7455,0.1855,0.2315,0.1287,1.2479,0.6935,0.5557,-0.6061,-0.2772,-0.224,0.4574,0.3695,0.8079,0.1339,0.1087,0.0909,0.8122,0.6787,0.8356,0.3917,0.436,0.3752,1.113,0.9579,0.8606,0.0327,18.433,0.6628,0.1778,0.4177,0.6945,0.8952,0.941,-0.2135,0.0024,0.049,0.2736,?,-0.6455,0.0008,0.0276,0.6883,?,-0.6049,0.0008,0.0281,0.639,?,0.3307,0.3529,1.0671,1.7767,1.7448,0.982,3.1567,3.0443,0.9644,0.3974,0.4281,1.0772,1,1,1,0.3974,0.4281,1.0772,0.0024,1.4638,-0.8593,0.8344,-0.9709,-42.8322,1.9632,1.4011,45.4788,?,-11.7843,5.2746,2.2966,14.6988,?,28.5692,4.0444,2.0111,6.5994,0.7936,3.6347,-1.4992,-0.4125,0.6101,0.6967,1.142,0.3722,0.4854,1.3042,3.0941,-1.7919,-0.5791,1,0,0,3.0941,6.8913,2.2273,0.1368,83.1856,0.0644,0.8393,0.1611,SINISTRA_PANTALONI
-0.3463,3.0268,1.7398,9.4999,-1.2406,7.6932,10.4751,3.2365,20.4796,0.028,10.0363,3.8672,1.9665,12.671,0.319,12.9627,9.3724,3.0614,17.7658,0.2831,-0.045,-0.0345,-0.0267,0.7665,0.5935,0.7742,0.5375,0.8847,0.5683,1.6458,1.0572,0.6424,0.289,0.7827,0.3229,2.7087,1.1177,0.4126,-8.917,-0.8862,-0.7498,0.0994,0.0841,0.8461,0.2012,0.2279,0.1711,1.1324,0.8502,0.7508,0.4639,0.7497,0.5347,1.6163,1.1528,0.7132,0.0339,18.9823,-0.7262,0.0353,-0.4598,0.3206,0.8692,0.7266,0.0047,0.01,0.1001,0.4227,-3.5305,0.2706,0.0137,0.1171,0.4621,0.2806,0.8476,0.0017,0.0407,0.2116,0.7645,0.0174,0.0055,0.3192,0.8548,2.4591,2.8769,0.7306,6.047,8.2765,-1.8273,-0.4797,0.2625,0.1452,0.1039,0.7151,0.9147,1.9979,2.1842,0.0024,1.189,-0.9666,0.6288,-0.7559,28.959,2.5714,1.6036,7.7988,0.7624,-24.5515,13.0511,3.6126,29.9393,?,-15.9152,74.7007,8.643,41.2781,-1.2411,-1.1795,-1.8196,1.5426,0.4439,0.1855,0.418,0.197,0.0344,0.1747,-0.8357,-1.0945,1.3097,0,1.7818,0,0.2605,0.1889,0.7253,0.1104,70.9494,-0.6601,-0.0476,-0.6412,TASCA_GIACCA_ALTA
-0.3588,3.1533,1.7758,10.8277,-0.7848,6.1119,8.847,2.9744,15.4271,-0.132,9.9221,3.3311,1.8251,10.9738,0.3354,12.0973,4.9192,2.2179,12.5339,0.3504,-0.0587,-0.0362,-0.0297,0.616,0.5052,0.8202,0.597,0.9729,0.8006,1.6297,1.3411,0.8229,0.3564,0.9466,0.641,2.6559,1.7985,0.6772,2.6466,-0.8595,-0.7041,-0.3248,-0.266,0.8191,0.4452,0.3674,0.3144,0.8253,0.7063,0.8558,0.7019,0.9867,0.8639,1.4058,1.2308,0.8755,0.0313,17.3817,-0.7873,0.0563,-0.3989,-0.0137,0.6764,0.6572,-0.0077,0.0091,0.0955,0.4116,-2.8851,0.2299,0.0249,0.1578,0.5471,0.1738,0.8541,0.0032,0.0568,0.2541,0.7216,-0.0337,-0.0091,0.2692,0.6054,1.6825,2.779,0.3666,2.8308,7.7228,-2.6564,-0.4642,0.1747,0.16,0.1161,0.7256,0.7522,1.6198,2.1533,0.0024,1.1545,-0.9209,0.6525,-0.858,29.6049,2.4642,1.5698,7.4387,0.7733,-27.5508,16.4692,4.0582,33.8989,?,-17.1046,160.6621,12.6753,53.1586,-1.051,-1.0746,-1.7308,1.6107,0.3868,0.1238,0.3202,0.1496,0.0153,0.1025,-0.7487,-0.9317,1.2445,0,1.2662,0,0.2194,0.1399,0.6377,0.1177,77.7139,-0.3578,0.0944,-0.3938,TASCA_GIACCA_ALTA
0.0296,0.7513,0.8668,4.2701,-0.5283,8.5724,2.447,1.5643,7.189,0.4427,9.8964,1.909,1.3817,6.9611,0.5192,13.1594,3.3628,1.8338,8.2218,0.5595,0.0035,0.003,0.0023,0.8662,0.6514,0.752,0.5541,0.6274,0.4727,1.1322,0.853,0.7534,0.307,0.3936,0.2234,1.2819,0.7277,0.5677,-0.2585,-0.1964,-0.1413,0.7598,0.5469,0.7198,0.2166,0.193,0.1497,0.891,0.6911,0.7757,0.594,0.6134,0.5194,1.0327,0.8744,0.8467,0.0355,19.1713,0.5575,0.0955,0.3774,0.5682,0.8854,0.8843,-0.0689,0.0016,0.04,0.1362,?,-0.711,0.0001,0.0074,0.7188,?,-0.5506,0.0008,0.0282,0.5917,?,0.0969,0.1252,1.2913,5.3824,1.422,0.2642,28.9706,2.0221,0.0698,0.1894,0.2301,1.2149,1,1,1,0.1894,0.2301,1.2149,0.0024,1.3306,-0.774,0.979,-0.7852,-35.7431,3.5637,1.8878,38.9389,?,-16.3795,10.9939,3.3157,20.9991,?,31.9459,2.3393,1.5295,4.921,0.8576,2.1822,-1.1189,-0.5127,0.5693,1.2343,2.1679,0.3242,1.5234,4.6997,1.8543,-1.3138,-0.7085,1,0,0,1.8543,7.9129,4.2673,0.1373,84.0686,-0.8416,0.832,-0.7974,TASCA_GIACCA_ALTA
-0.1495,0.6882,0.8296,3.635,-0.6938,8.1929,3.149,1.7745,7.6627,0.4197,9.8655,2.1269,1.4584,6.4873,0.5452,12.8881,4.3338,2.0818,9.2356,0.5243,-0.0182,-0.0152,-0.0116,0.8305,0.6357,0.7655,0.4675,0.5689,0.3985,1.2168,0.8524,0.7005,0.2186,0.3236,0.1588,1.4806,0.7266,0.4908,-0.2687,-0.1914,-0.1462,0.7126,0.5443,0.7639,0.1625,0.1504,0.1105,0.9257,0.6801,0.7347,0.4744,0.5603,0.3936,1.1812,0.8297,0.7024,0.0347,18.7519,0.6034,0.0085,0.337,0.7255,0.9287,0.928,-0.2617,0.0011,0.033,0.3419,?,-0.6358,0.0005,0.0223,0.6647,?,-0.6367,0.0007,0.0267,0.6998,?,0.4116,0.411,0.9986,1.4789,1.2329,0.8337,2.1872,1.52,0.695,0.5144,0.4886,0.9499,1,1,1,0.5144,0.4886,0.9499,0.0025,1.5343,-0.9255,0.9594,-0.9784,-37.5678,2.9106,1.706,40.4999,?,-11.9402,12.0542,3.4719,19.5587,?,30.2215,0.8173,0.904,3.241,0.8985,3.1463,-1.2431,-0.3951,0.4914,1.8872,3.8405,0.2415,3.5614,14.7494,2.0707,-1.4122,-0.682,1,0,0,2.0707,12.4962,6.0348,0.1342,79.7296,-0.7741,0.5261,-0.7905,TASCA_GIACCA_ALTA
-0.3849,5.711,2.3898,10.7231,-1.14,2.951,10.8523,3.2943,15.9316,-0.5272,9.6772,4.8057,2.1922,9.7877,0.3733,10.8855,5.3784,2.3191,11.8476,0.3403,-0.1304,-0.0398,-0.0354,0.3049,0.2711,0.889,0.7254,1.0901,1.0305,1.5027,1.4205,0.9453,0.5262,1.1884,1.0618,2.2582,2.0177,0.8935,1.0386,-0.9799,-0.9345,-0.9435,-0.8998,0.9536,0.4803,0.3209,0.279,0.668,0.5808,0.8695,0.6731,1.0956,0.9051,1.6277,1.3447,0.8261,0.0266,15.3669,-0.5233,0.2031,-0.1057,0.3008,0.5441,0.8988,-0.0427,0.0046,0.0678,0.2806,-8.2829,0.1236,0.0017,0.0412,0.173,0.0215,0.7968,0.0296,0.1721,0.571,0.3892,-0.3455,-0.0536,0.1551,1.6438,0.3936,0.2395,2.7022,0.1549,0.0573,-65.9016,-0.6882,0.0104,0.171,0.0323,0.1891,1.622,0.4914,0.303,0.0021,0.9698,0.5693,0.9384,0.6179,30.459,30.9063,5.5593,19.3802,0.5457,-17.961,374.8769,19.3617,64.1998,-1.123,-25.6303,5.2621,2.2939,28.7399,?,-1.6958,-1.1884,0.7008,0.2871,2.4235,8.4404,0.0824,5.8734,71.2407,-0.6855,-0.81,1.1816,1.4107,0,0,0.3019,0.6743,2.2338,0.1149,81.3272,0.5868,0.687,0.7139,TASCA_GIACCA_BASSA
