@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
1.1577,6.7881,2.6054,18.0174,-0.3681,-0.2543,3.7478,1.9359,11.6325,-1.2123,-0.4842,1.5896,1.2608,8.5034,-1.3262,2.7395,6.26,2.502,13.2692,0.0016,-4.5526,-2.3909,0.4226,0.5252,-0.0928,-0.1768,1.3458,2.0665,1.0413,1.5355,0.7737,0.5039,1.8112,4.2704,1.0844,2.3577,0.5987,0.2539,0.7606,1,-225.7984,1.3149,-296.8817,-225.7902,2.5045,3.6026,0.9909,1.4384,0.3956,0.275,1.5489,2.1188,1.3578,1.368,0.8767,0.6408,0.0068,3.9773,0.343,-0.2445,0.6809,-0.0428,-0.0439,-0.2826,-0.0714,0.0179,0.1339,0.4818,-1.7455,0.046,0.0449,0.2118,0.8637,-2.1186,0.4426,0.6524,0.8077,1.9058,-0.9878,-1.5528,-0.1612,0.1038,0.6321,0.1658,0.2623,0.3995,0.0275,0.0688,0.522,0.3234,0.6196,0.6336,0.183,0.2889,0.5578,0.2528,0.4532,0.0024,1.2103,0.9435,0.9455,0.9316,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0116,0.1726,0.4155,2.2926,-1.0432,-0.0067,0.1579,0.3974,2.0554,-0.7767,0.0383,0.0655,0.2559,1.5651,-0.5475,0.4982,0.1494,0.3866,1.6167,0.0139,-1.7169,0.3029,0.0233,-0.1764,-0.0135,0.0768,1.0455,1.6239,1.0748,1.5533,1.0281,0.6619,1.093,2.6371,1.1552,2.4127,1.057,0.4381,1.3028,2.114,-51.4204,1.6227,-39.4704,-24.3242,0.9699,1.1094,0.6844,1.1438,0.7056,0.6169,1.1154,1.4648,1.418,1.3132,1.2713,0.9681,0.0002,0.7601,-0.5471,-0.5866,-0.2731,0.5887,0.1688,0.4119,0.6822,0.0002,0.0127,0.0413,0.9416,0.2959,0.0003,0.0184,0.0686,0.7831,0.5903,0.0005,0.0214,0.0721,0.8825,2.3057,1.1558,0.5013,0.6889,0.5906,0.8573,0.4746,0.3488,0.7349,2.693,1.2314,0.4573,2.2397,1.1542,0.5153,0.603,0.5736,0.9514,0.0051,1.5685,-0.976,-0.9683,0.9663,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0771,0.36,0.6,3.0583,-0.7226,-0.077,0.2207,0.4697,2.4471,-1.6125,-0.0203,0.0582,0.2411,1.3136,-0.5987,0.6085,0.2809,0.53,2.2826,0.0232,-1.0006,-3.8043,0.1266,3.8019,-0.1266,-0.0333,1.2774,2.4883,1.1322,1.948,0.8863,0.455,1.6317,6.1914,1.2819,3.7945,0.7856,0.207,0.8494,2.6079,-23.6241,3.0704,-27.8135,-9.0587,1.8953,2.1606,0.7597,1.14,0.4008,0.3516,1.2497,2.3281,1.3398,1.8629,1.0721,0.5755,0.0006,0.9009,-0.8641,-0.1842,0.4664,0.3788,-0.5083,-0.019,0.1972,0.0007,0.0256,0.071,0.6771,-0.6952,0.0001,0.0081,0.7107,?,-0.3583,0.0019,0.0434,0.4308,?,-0.2837,-0.5505,1.9402,3.1747,0.5904,0.186,10.0786,0.3485,0.0346,-0.2094,-0.3454,1.6495,0,0,1,0.0999,0.1647,1.6495,0.0042,1.2507,0.7153,0.9549,0.5151,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1018,6.275,2.505,15.8383,-0.9989,0.0528,3.1957,1.7876,8.3033,-1.0237,-0.9222,5.0522,2.2477,16.5116,-0.6333,3.5008,4.3347,2.082,12.8029,0.0208,20.8714,-1.1947,0.3147,-0.0572,0.0151,-0.2634,1.4013,1.1145,1.2032,0.7953,0.8586,1.0796,1.9636,1.242,1.4476,0.6325,0.7372,1.1655,1.8843,1.2362,-29.0921,0.6561,-15.4393,-23.5333,1.9312,0.7838,0.606,0.4059,0.3138,0.7732,1.9075,0.9592,1.2371,0.5029,0.6485,1.2897,0.0075,5.1702,0.2342,0.0682,0.4017,-0.2264,0.1175,-0.1686,-0.1296,0.008,0.0896,0.2742,-7.4944,-0.3811,0.0229,0.1512,0.6897,?,-0.7696,0.0285,0.1689,0.9783,?,0.34,0.1684,0.4952,0.5927,0.5304,0.895,0.3512,0.2814,0.801,0.3507,0.2473,0.7051,0,0,1,0.3975,0.2803,0.7051,0.0045,1.2908,0.6549,-0.7302,-0.9409,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9908,4.0876,2.0218,10.3312,-3.1737,-1.1736,7.7932,2.7916,11.1721,-2.2439,0.1349,5.3821,2.3199,14.2339,-0.8457,3.1724,9.576,3.0945,12.851,0.007,0.8442,-7.3431,-0.3123,-8.6982,-0.3699,0.0425,0.7242,0.8715,0.6533,1.2033,0.9021,0.7497,0.5245,0.7595,0.4269,1.448,0.8138,0.562,1.0165,1.2045,-87.2737,1.1849,-85.8529,-72.4534,0.7187,0.321,0.1913,0.4466,0.2661,0.5959,0.9247,0.7258,0.8039,0.7849,0.8694,1.1076,0.0081,4.9149,0.8706,-0.4788,-0.6828,-0.4206,-0.7905,0.4374,0.1554,0.0633,0.2517,0.8183,-1.7569,0.2052,0.0072,0.0847,0.3497,0.1347,0.4051,0.0017,0.0415,0.2086,0.5773,0.7571,0.3835,0.5066,2.9722,6.0579,2.0382,8.8339,36.6979,4.1542,-9.577,-1.8302,0.1911,0.7344,0.6014,0.8189,2.3399,3.9228,1.6765,0.0025,0.8896,-0.1919,0.5111,0.6893,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.9814,4.0912,2.0227,8.7447,-2.6808,-1.3438,9.99,3.1607,15.7942,-1.572,0.3337,4.0517,2.0129,10.931,-0.667,3.2768,10.2759,3.2056,12.9467,0.0055,0.7303,-2.9412,-0.2995,-4.0272,-0.4101,0.1018,0.6399,1.0049,0.631,1.5702,0.986,0.6279,0.4095,1.0097,0.3981,2.4656,0.9722,0.3943,0.6598,1.4562,-89.3115,2.2071,-135.3684,-61.3325,0.3869,0.3623,0.1825,0.9365,0.4717,0.5037,0.5537,0.8,0.6754,1.4449,1.2199,0.8443,0.0089,5.123,0.8642,-0.5441,-0.7904,-0.5327,-0.7833,0.6259,0.2687,0.0412,0.203,0.8683,-1.31,0.185,0.0033,0.0577,0.2177,0.3725,0.377,0.001,0.0308,0.2047,0.5352,1.4524,0.7128,0.4908,3.5186,6.5829,1.8709,12.3804,43.3351,3.5003,-3.81,-2.0889,0.5483,1.0833,0.8535,0.7878,3.9878,4.242,1.0637,0.0026,0.8882,-0.8523,-0.0182,0.4295,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.8802,4.0654,2.0163,10.2574,-2.9658,-1.587,8.3885,2.8963,13.1348,-2.7606,0.1013,5.5325,2.3521,16.1934,-0.4998,3.3621,9.9864,3.1601,14.8244,0.0053,0.5546,-8.6881,-0.2618,-15.6649,-0.472,0.0301,0.6962,0.8572,0.638,1.2313,0.9165,0.7443,0.4846,0.7348,0.4071,1.5162,0.84,0.554,0.7956,1.4215,-97.1364,1.7868,-122.0976,-68.3314,0.7405,0.2396,0.1736,0.3235,0.2344,0.7245,0.7809,0.6334,0.6919,0.8111,0.886,1.0924,0.0095,5.0257,0.7124,-0.4864,-0.7197,-0.1922,-0.7718,0.4331,0.1819,0.0598,0.2445,0.8442,-1.5331,0.181,0.0039,0.0626,0.3474,-0.0415,0.4122,0.0048,0.0694,0.307,0.4296,1.0049,0.4412,0.4391,3.9084,3.5253,0.902,15.2755,12.4277,0.8136,36.9261,-2.2098,-0.0598,0.999,0.6192,0.6198,2.4298,2.7499,1.1317,0.0025,0.8823,-0.0581,0.2199,0.6852,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.864,10.6141,3.2579,32.0821,-0.5513,-1.6203,6.1373,2.4774,12.3767,-2.4772,0.281,6.3846,2.5268,28.3974,-0.2288,3.8638,11.6575,3.4143,30.9752,0.0062,0.5333,-3.0749,-0.2236,-5.7663,-0.4193,0.0727,1.3151,1.2894,0.9542,0.9804,0.7256,0.7401,1.7294,1.6625,0.9105,0.9613,0.5265,0.5477,1.2931,2.1566,-58.9034,1.6678,-45.5515,-27.3131,5.8101,0.8948,0.6635,0.154,0.1142,0.7415,2.5921,1.1298,1.0357,0.4358,0.3996,0.9168,0.0098,5.8329,0.3507,0.3725,-0.1572,-0.0976,-0.3772,0.5187,0.1104,0.0674,0.2596,0.8108,-1.5286,0.0516,0.0085,0.0924,0.2551,-0.8446,0.4885,0.0258,0.1606,0.5079,0.3391,2.1413,0.226,0.1056,2.8107,1.6167,0.5752,7.9002,2.6139,0.3309,4.1955,-1.8805,-0.4482,2.3183,0.4172,0.18,3.1779,1.5963,0.5023,0.0026,0.8443,0.1389,-0.3247,-0.7825,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.6543,7.3971,2.7198,17.5179,-0.4866,0.6505,6.643,2.5774,12.3156,-0.4298,-0.9872,9.7057,3.1154,28.26,-0.7305,4.179,8.1079,2.8474,19.9416,0.0085,1.0058,-0.6628,0.1566,-0.659,0.1557,-0.2362,1.0552,0.873,0.9552,0.8273,0.9052,1.0941,1.1135,0.7621,0.9123,0.6844,0.8193,1.1971,1.549,0.4806,-33.6579,0.3103,-21.7293,-70.0269,1.368,0.7216,0.5859,0.5275,0.4283,0.812,1.4224,0.6199,0.8785,0.4358,0.6176,1.4171,0.0071,6.242,0.0818,0.4337,0.4978,-0.1891,0.4,0.089,0.1529,0.0483,0.2198,0.7366,-0.3242,-0.2702,0.0067,0.0816,0.3942,?,-0.5337,0.1301,0.3607,0.9727,?,-0.5659,-0.2865,0.5062,2.6948,0.6094,0.2261,7.2621,0.3714,0.0511,0.4574,0.1854,0.4053,0,0,1,1.8684,0.7573,0.4053,0.0033,1.0156,-0.8702,0.7767,-0.9047,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.0528,5.5911,2.3646,11.1031,-0.3929,0.2431,5.639,2.3747,12.3684,-0.6373,-0.2634,2.7496,1.6582,11.6168,-0.8379,3.1789,5.1114,2.2608,10.4668,0.0099,4.3308,-3.9967,0.3312,-0.9229,0.0765,-0.0829,0.9957,1.426,1.0459,1.4321,1.0503,0.7334,0.9915,2.0334,1.0938,2.0509,1.1032,0.5379,0.6505,0.5914,-29.9909,0.909,-46.101,-50.7147,1.0552,1.2611,0.754,1.1951,0.7146,0.5979,0.8977,0.9558,1.0608,1.0647,1.1817,1.1099,0.0057,4.7988,0.4933,0.3463,0.5882,0.0194,0.3247,0.0512,0.0638,0.0158,0.1257,0.5373,-0.3233,-0.1878,0.0078,0.0886,0.4141,?,-0.7377,0.106,0.3255,0.9779,-52.1054,-0.3395,-0.0864,0.2545,1.4186,0.386,0.2721,2.0123,0.149,0.074,0.317,0.1368,0.4316,0,22.0487,0,1.2975,0.5494,0.4234,0.0039,1.0355,-0.6689,0.5027,-0.9473,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0256,0.0179,0.1338,0.6737,-0.8987,-0.0465,0.0106,0.1029,0.5583,-1.0327,0.0387,0.013,0.114,0.6863,-0.6273,0.1894,0.0099,0.0996,0.4534,0.0599,-0.5509,0.6612,0.1351,-1.2001,-0.2452,0.2043,1.2995,1.1729,1.3435,0.9026,1.0338,1.1454,1.6888,1.3757,1.8049,0.8146,1.0687,1.312,1.1243,1.2053,-11.0274,1.0721,-9.8085,-9.1491,1.2919,0.8413,0.7356,0.6512,0.5694,0.8743,1.2067,0.9816,1.4858,0.8135,1.2312,1.5136,0.0003,0.2873,-0.2004,-0.1728,0.1192,-0.2911,-0.3116,0.327,0.372,0,0.0046,0.0151,0.9603,-0.579,0,0.0039,0.5851,?,0.0552,0,0.0032,0.0144,0.7651,-0.6424,6.7376,-10.4884,1.1659,1.4373,1.2328,1.3594,2.0658,1.5197,-0.6234,7.7725,-12.4678,0,6.1926,0,0.0258,1.0463,40.6136,0.0035,1.0062,0.8948,-0.8658,-0.7382,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1325,0.0618,0.2487,1.1644,-2.1872,0.188,0.0944,0.3072,1.4365,-0.3481,0.0358,0.019,0.1377,0.9275,-0.7795,0.3993,0.0699,0.2644,1.0509,0.0571,-0.7052,-3.6974,-0.3319,5.2434,0.4707,0.0898,0.8095,1.8053,0.9406,2.2302,1.162,0.521,0.6552,3.259,0.8847,4.9739,1.3503,0.2715,2.1544,1.9667,-12.5638,0.9129,-5.8317,-6.3883,0.3428,0.7009,0.3278,2.0444,0.9562,0.4677,0.8106,1.2554,1.1081,1.5487,1.367,0.8827,0.0012,0.6016,-0.6318,-0.0312,-0.7383,-0.12,0.8565,0.0158,0.3317,0.0002,0.0134,0.0588,0.8403,-0.6143,0.0001,0.0102,0.6221,?,-0.0237,0.0022,0.0468,0.1322,-3.8428,-0.54,-14.0106,25.945,1.3182,0.2866,0.2174,1.7375,0.0821,0.0473,-0.4972,-2.9472,5.9282,0,13.4783,0,0.0945,0.4445,4.7041,0.0036,0.9887,0.7941,-0.1036,-0.5883,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0628,0.0727,0.2696,1.9646,-0.8287,-0.1225,0.0333,0.1825,1.0281,-3.8655,0.0145,0.0232,0.1524,1.0568,-0.9751,0.3172,0.0477,0.2185,1.0669,0.0226,-0.5125,4.3393,0.1979,-8.4667,-0.3862,0.0456,1.4771,1.7693,1.234,1.1978,0.8355,0.6975,2.1818,3.1303,1.5229,1.4348,0.698,0.4865,1.0899,1.7064,-36.0091,1.5656,-33.0381,-21.1029,5.0838,2.0076,0.9841,0.3949,0.1936,0.4902,1.9108,1.8589,1.8414,0.9728,0.9637,0.9906,0.0008,0.4552,-0.2423,-0.0477,0.3788,-0.486,-0.5757,0.0505,0.3236,0,0.0049,0.0234,0.9314,-0.5884,0,0.005,0.5969,?,-0.0192,0.0001,0.0084,0.037,?,-0.5501,-16.8991,30.7214,0.9778,0.5834,0.5967,0.9561,0.3404,0.356,-0.532,-8.5832,16.1325,0,0,1,0.0392,0.6324,16.1325,0.0038,0.9312,0.5579,-0.8249,-0.8443,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2721,3.4093,1.8464,14.8936,-0.6518,0.5322,3.3987,1.8435,11.5235,-0.4378,-0.7581,4.6881,2.1652,13.9959,-1.0376,2.702,5.1274,2.2644,9.7149,0.0082,0.5113,-0.359,0.1007,-0.7021,0.197,-0.2806,1.0016,0.8528,0.8154,0.8514,0.8142,0.9562,1.0031,0.7272,0.6649,0.725,0.6629,0.9143,1.6751,0.8246,-73.4693,0.4923,-43.8608,-89.0978,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.2925,1.0641,1.5331,0.8233,1.1862,1.4407,0.005,4.0515,0.0227,0.1709,-0.0494,-0.1003,0.4147,-0.4373,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2316,3.0123,1.7356,11.5185,-0.9449,0.2077,3.2414,1.8004,9.4216,-0.6392,-0.5359,4.6866,2.1649,14.1499,-2.4106,2.2706,6.1687,2.4837,11.3303,0.0031,1.115,-0.4321,0.102,-0.3875,0.0915,-0.236,0.964,0.8017,0.6988,0.8316,0.7249,0.8716,0.9293,0.6427,0.4883,0.6916,0.5255,0.7597,1.5232,0.5596,-157.5765,0.3674,-103.4521,-281.6107,1.0304,1.4275,0.5211,1.3854,0.5057,0.365,1.2226,0.814,1.0166,0.6658,0.8315,1.2489,0.0032,3.3622,0.158,0.4411,-0.0766,-0.3592,0.3387,-0.6805,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3256,3.2197,1.7943,13.1207,-1.8932,0.5445,3.3611,1.8333,10.166,-0.4884,-0.795,6.1449,2.4789,18.0274,-2.2031,2.679,6.583,2.5657,12.8876,0.0046,0.5981,-0.4096,0.1216,-0.6849,0.2032,-0.2968,0.9787,0.7239,0.6993,0.7396,0.7145,0.9661,0.9579,0.524,0.4891,0.547,0.5106,0.9334,2.5737,0.6924,-143.8345,0.269,-55.8854,-207.7222,0.664,0.8058,0.3503,1.2136,0.5275,0.4347,1.2906,0.7278,1.0181,0.5639,0.7888,1.3988,0.0052,3.8808,0.1943,0.1085,0.0088,-0.0934,0.4861,-0.4859,0.3399,0.014,0.1185,0.3769,0.4029,-0.0266,0.0128,0.1132,0.3229,-5.1768,0.0724,0.0043,0.0657,0.2631,-1.193,-12.7673,4.6948,-0.3677,1.0464,1.8036,1.7237,1.0949,3.2529,2.971,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0018,0.5183,-0.9404,-0.889,0.9655,?,?,?,?,?,TASCA_GIACCA_ALTA
0.2721,3.4093,1.8464,14.8936,-0.6518,0.5322,3.3987,1.8435,11.5235,-0.4378,-0.7581,4.6881,2.1652,13.9959,-1.0376,2.702,5.1274,2.2644,9.7149,0.0082,0.5113,-0.359,0.1007,-0.7021,0.197,-0.2806,1.0016,0.8528,0.8154,0.8514,0.8142,0.9562,1.0031,0.7272,0.6649,0.725,0.6629,0.9143,1.6751,0.8246,-73.4693,0.4923,-43.8608,-89.0978,1.125,1.3127,0.9205,1.1669,0.8183,0.7013,1.2925,1.0641,1.5331,0.8233,1.1862,1.4407,0.005,4.0515,0.0227,0.1709,-0.0494,-0.1003,0.4147,-0.4373,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,?,?,?,?,?,TASCA_GIACCA_ALTA
