@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.3404,2.3412,1.5301,5.9593,-0.7195,2.2666,4.6582,2.1583,9.2632,-0.3242,0.3404,2.3412,1.5301,5.9593,-0.7195,3.3934,3.1949,1.7874,7.8362,0.0386,0.1502,1,0.1003,6.6588,0.6679,0.1003,0.7089,1,0.856,1.4105,1.2075,0.856,0.5026,1,0.7328,1.9896,1.458,0.7328,1.0996,1,-7.9331,0.9094,-7.2143,-7.9331,0.4954,1,0.4252,2.0185,0.8583,0.4252,0.6433,1,0.7605,1.5544,1.1821,0.7605,0.0126,5.3409,0.8894,1,0.736,0.8894,0.8019,0.736,0.0779,0.0395,0.1986,0.7616,-0.7828,-0.0965,0.0548,0.2342,1.1578,-1.0579,0.4536,0.1066,0.3265,1.834,0.0148,-0.8064,0.1716,-0.2128,0.8482,0.6084,0.7172,0.7195,0.3701,0.5144,0.5618,-12.134,-21.5986,0.7593,0.2295,0.3022,0.6577,0.4153,0.6313,0.0026,0.8209,0.5399,-0.4672,-0.4219,1100,0,0,0,1,DAVANTI_PANTALONI
9.1341,0.4977,0.7055,3.0862,0.711,4.9177,1.0055,1.0027,3.0016,0.5608,9.1341,0.4977,0.7055,3.0862,0.711,13.8543,1.1056,1.0515,4.1763,0.7459,1.8574,1,0.6593,0.5384,0.355,0.6593,0.7035,1,0.6709,1.4214,0.9537,0.6709,0.495,1,0.4502,2.0203,0.9095,0.4502,1.9818,1,0.6196,0.5046,0.3127,0.6196,1.5629,1,0.65,0.6398,0.4159,0.65,1.0282,1,0.739,0.9726,0.7187,0.739,0.0727,23.1858,0.2019,1.0001,0.9361,0.2019,0.5332,0.9361,0.2146,0.064,0.253,0.8748,-0.294,0.0826,0.014,0.1184,0.4689,-0.2921,-0.0675,0.0087,0.0932,0.3877,-2.5658,2.5971,-3.1785,-1.2239,2.1363,2.7132,1.2701,4.5636,7.3615,1.6131,1.8748,0.7123,0.3799,1.8629,6.2175,3.3375,1.8656,2.2562,1.2094,0.0013,0.4851,0.859,-0.5452,-0.4253,1100,0,0,0,1,DAVANTI_PANTALONI
1.329,8.2457,2.8715,13.3753,-0.369,0.5924,8.0689,2.8406,13.1004,-0.9552,1.329,8.2457,2.8715,13.3753,-0.369,4.5455,7.7822,2.7897,13.6409,0.0174,2.2432,1,0.2924,0.4458,0.1303,0.2924,1.0109,1,1.0293,0.9892,1.0183,1.0293,1.0219,1,1.0596,0.9786,1.0368,1.0596,0.5633,1,-14.9676,1.7752,-26.5702,-14.9676,1.4581,1,0.7038,0.6858,0.4827,0.7038,1.021,1,0.9805,0.9794,0.9604,0.9805,0.0106,6.991,0.0018,1,0.7406,0.0018,-0.0667,0.7406,0.559,3.0677,1.7515,7.6456,-0.4046,-0.2847,1.6104,1.269,7.7032,-2.9983,2.0814,1.115,1.0559,3.6626,0.1299,-1.9635,0.2686,-0.1368,1.3802,1.6587,1.2018,1.905,2.7514,1.4443,0.3813,-4.029,-10.5671,2.8252,1.2931,0.4577,0.9925,2.0875,2.1032,0.0117,3.9944,-0.5517,-0.495,0.0689,1100,0,0,0,1,DAVANTI_PANTALONI
8.7784,2.9904,1.7293,8.5562,0.4236,4.753,0.7454,0.8634,3.2421,0.5143,8.7784,2.9904,1.7293,8.5562,0.4236,13.3397,5.4927,2.3436,12.23,0.4402,1.8469,1,0.6581,0.5414,0.3563,0.6581,2.003,1,0.7379,0.4993,0.3684,0.7379,4.0119,1,0.5444,0.2493,0.1357,0.5444,1.8317,1,0.6539,0.5459,0.357,0.6539,2.2238,1,0.6795,0.4497,0.3055,0.6795,2.6391,1,0.6996,0.3789,0.2651,0.6996,0.0715,22.3099,0.1081,1,0.9903,0.1081,0.2437,0.9903,0.4975,0.1523,0.3902,1.4452,-0.1555,0.2565,0.0699,0.2643,1.098,-0.1901,-0.0241,0.0908,0.3014,1.2016,-2.4425,1.9396,-20.6609,-10.6522,1.4762,1.2946,0.877,2.1791,1.6761,0.7691,1.1085,0.2281,0.2058,1.3556,3.5831,2.6431,1.3161,1.2027,0.9138,0.003,1.0377,0.7506,-0.502,-0.3184,1100,0,0,0,1,DAVANTI_PANTALONI
-4.7006,19.3065,4.3939,18.6038,-3.5731,3.1022,10.3244,3.2132,13.3444,-0.196,-4.7006,19.3065,4.3939,18.6038,-3.5731,9.0696,20.4956,4.5272,18.4722,0.1017,-1.5153,1,-0.5183,-0.66,0.342,-0.5183,1.3675,1,0.9706,0.7313,0.7097,0.9706,1.87,1,0.942,0.5348,0.5037,0.942,6.6474,1,-6.9541,0.1504,-1.0461,-6.9541,0.3646,1,0.1978,2.7427,0.5426,0.1978,1.3941,1,1.0071,0.7173,0.7224,1.0071,0.0386,13.396,0.7471,1,-0.8503,0.7471,-0.3921,-0.8503,0.2213,0.6171,0.7856,3.5995,-0.4204,0.3913,2.1889,1.4795,5.8127,-0.7395,-1.3908,4.0724,2.018,7.5612,-2.6198,0.5655,-0.1591,-0.2813,0.531,0.3893,0.7331,0.2819,0.1515,0.5375,0.4311,0.1947,0.4516,0.7584,1.2132,1.5997,0.6193,0.4761,0.7688,0.0077,3.5236,0.5368,0.2288,0.6685,1100,0,0,0,1,DAVANTI_PANTALONI
-5.1312,38.3263,6.1908,20.1304,-25.9487,-1.8295,17.4623,4.1788,14.7291,-2.2311,-5.1312,38.3263,6.1908,20.1304,-25.9487,8.6673,74.9979,8.6601,27.7292,0.0171,2.8047,1,-0.592,0.3565,-0.2111,-0.592,1.4815,1,0.7149,0.675,0.4825,0.7149,2.1948,1,0.511,0.4556,0.2328,0.511,1.9058,1,-40.2234,0.5247,-21.1054,-40.2234,0.1639,1,0.0265,6.1026,0.1616,0.0265,1.3667,1,0.726,0.7317,0.5312,0.726,0.086,14.0293,0.8539,1,-0.9893,0.8539,-0.8407,-0.9893,0.4271,1.5994,1.2647,4.6682,-0.2766,1.5946,4.4271,2.1041,7.6505,-0.1639,-1.5214,2.2625,1.5042,5.2962,-159.5556,0.2678,-0.2807,-1.0481,0.6011,0.8408,1.3988,0.3613,0.7069,1.9567,0.9388,0.1922,0.2047,0.5563,110.8519,199.2593,0.6102,0.8814,1.4445,0.0258,4.3078,-0.0941,-0.6478,-0.5731,125000,0,0,0,1,DAVANTI_PANTALONI
7.5251,11.9966,3.4636,18.2479,-0.1787,4.3591,13.0864,3.6175,15.9187,-0.2683,7.5251,11.9966,3.4636,18.2479,-0.1787,12.4529,14.261,3.7764,17.2168,0.2191,1.7263,1,0.6043,0.5793,0.35,0.6043,0.9575,1,0.9172,1.0444,0.9579,0.9172,0.9167,1,0.8412,1.0908,0.9176,0.8412,0.8215,1,-0.5727,1.2173,-0.6972,-0.5727,1.2335,1,0.7022,0.8107,0.5693,0.7022,1.1463,1,1.0599,0.8724,0.9246,1.0599,0.0625,19.9546,-0.2432,1,0.8876,-0.2432,0.1349,0.8876,-0.4842,3.7008,1.9237,7.4886,-1.131,-1.0785,4.2508,2.0617,9.911,-2.8893,-1.2955,1.0018,1.0009,4.5053,-2.6974,0.4489,0.3738,0.8326,0.9331,1.922,2.0599,0.8706,3.694,4.243,0.5398,1.2092,2.2401,1.379,2.8839,2.0913,0.7556,1.6622,2.1999,0.0095,4.8645,-0.3022,0.2114,0.2185,1100,0,0,0,1,DAVANTI_PANTALONI
7.3438,11.9944,3.4633,16.2044,-0.0333,2.588,8.8578,2.9762,12.6517,-0.4056,7.3438,11.9944,3.4633,16.2044,-0.0333,11.3314,19.0039,4.3593,19.8131,0.1082,2.8376,1,0.6481,0.3524,0.2284,0.6481,1.1637,1,0.7945,0.8594,0.6827,0.7945,1.3541,1,0.6312,0.7385,0.4661,0.6312,0.1428,1,-0.2168,7.0005,-1.5179,-0.2168,1.7423,1,0.7059,0.5739,0.4051,0.7059,1.2808,1,0.8179,0.7808,0.6386,0.8179,0.0582,17.8973,-0.0035,1,0.9677,-0.0035,0.2027,0.9677,0.4007,1.9378,1.392,6.8925,-0.2806,-1.1904,3.0099,1.7349,7.2899,-2.8916,-0.6097,1.9188,1.3852,6.4151,-1.9215,-0.3366,-0.6572,1.9526,0.8024,1.0049,1.2524,0.6438,1.0099,1.5686,0.2788,0.358,1.2838,2.8732,2.4511,0.8531,0.9455,1.0744,1.1364,0.0076,3.8587,-0.398,-0.2845,0.8379,1100,0,0,0,1,DAVANTI_PANTALONI
7.3444,3.5634,1.8877,8.7764,0.3366,6.7059,1.5738,1.2545,4.756,0.4985,7.3444,3.5634,1.8877,8.7764,0.3366,12.4765,5.8861,2.4261,12.0678,0.4138,1.0952,1,0.5887,0.9131,0.5375,0.5887,1.5047,1,0.7781,0.6646,0.5171,0.7781,2.2642,1,0.6054,0.4417,0.2674,0.6054,0.9419,1,0.5228,1.0617,0.555,0.5228,1.395,1,0.6426,0.7169,0.4607,0.6426,1.8453,1,0.7273,0.5419,0.3941,0.7273,0.0661,21.3946,0.1532,1,0.9551,0.1532,0.4374,0.9551,0.0424,0.0993,0.3151,1.0745,-1.1049,-0.0234,0.0698,0.2641,0.8449,-1.3213,0.0763,0.0938,0.3062,1.3351,-1.2054,-1.8123,0.5565,-0.3071,1.193,1.0291,0.8626,1.4233,1.0591,0.7441,1.1728,0.7729,0.659,1.4026,0.8432,0.6012,1.2718,0.8048,0.6328,0.0005,0.783,0.9101,-0.2872,-0.3689,1100,0,0,0,1,DAVANTI_PANTALONI
8.2115,3.7366,1.933,8.5015,0.39,5.4764,0.8736,0.9347,3.2302,0.5428,8.2115,3.7366,1.933,8.5015,0.39,12.903,6.7084,2.5901,11.0113,0.4645,1.4994,1,0.6364,0.6669,0.4244,0.6364,2.0682,1,0.7463,0.4835,0.3609,0.7463,4.2773,1,0.557,0.2338,0.1302,0.557,1.4175,1,0.5691,0.7055,0.4015,0.5691,1.9728,1,0.6778,0.5069,0.3436,0.6778,2.6319,1,0.7721,0.38,0.2934,0.7721,0.0702,21.8995,0.1568,1,0.9865,0.1568,0.314,0.9865,-0.1357,0.1859,0.4312,1.7891,-0.5481,-0.1271,0.0636,0.2523,1.2593,-0.6335,-0.0055,0.0847,0.291,1.0948,-1.6847,1.0671,24.6829,23.1313,1.7091,1.4816,0.8669,2.9209,2.1952,0.7516,1.297,0.922,0.7109,1.499,2.8338,1.8904,1.4207,1.6341,1.1502,0.001,0.8641,0.9193,-0.4496,-0.4435,1100,0,0,0,1,DAVANTI_PANTALONI
7.5541,2.8866,1.699,7.3851,0.4274,6.1995,0.9348,0.9669,4.0085,0.535,7.5541,2.8866,1.699,7.3851,0.4274,12.4188,5.0417,2.2454,10.3333,0.4733,1.2185,1,0.6083,0.8207,0.4992,0.6083,1.7572,1,0.7567,0.5691,0.4306,0.7567,3.0878,1,0.5725,0.3239,0.1854,0.5725,1.1952,1,0.5935,0.8367,0.4966,0.5935,1.4961,1,0.6573,0.6684,0.4394,0.6573,1.8423,1,0.7147,0.5428,0.3879,0.7147,0.065,21.3076,0.1675,1,0.9736,0.1675,0.3873,0.9736,-0.0959,0.0829,0.288,1.0606,-0.8845,-0.1474,0.0614,0.2479,0.9763,-0.8624,0.0965,0.0903,0.3005,1.2881,-1.9357,0.6511,-0.9937,-1.5263,1.1618,0.9583,0.8249,1.3497,0.9183,0.6804,1.1012,0.5861,0.5322,1.0737,1.2827,1.1946,1.0864,0.8234,0.7579,0.0011,0.7859,0.8949,-0.3241,-0.4345,1100,0,0,0,1,DAVANTI_PANTALONI
1.9763,29.3187,5.4147,29.4321,-0.2997,1.0814,10.387,3.2229,13.2729,-0.763,1.9763,29.3187,5.4147,29.4321,-0.2997,7.4383,22.6766,4.762,31.8854,0.0062,1.8276,1,0.2657,0.5472,0.1454,0.2657,1.6801,1,1.1371,0.5952,0.6768,1.1371,2.8226,1,1.2929,0.3543,0.4581,1.2929,1.1815,1,-33.9183,0.8464,-28.7085,-33.9183,3.0079,1,0.7058,0.3325,0.2346,0.7058,2.2174,1,0.9231,0.451,0.4163,0.9231,0.0162,11.5186,-0.1162,1,0.7642,-0.1162,-0.0722,0.7642,1.2013,1.5547,1.2469,5.6621,-0.1544,-0.2323,1.4464,1.2027,5.9441,-1.6167,2.4742,3.1223,1.767,6.5294,-0.1822,-5.1717,0.4855,-0.0939,1.0368,0.7057,0.6806,1.0749,0.4979,0.4633,0.2062,0.7526,3.6492,2.1591,0.8881,0.4113,0.9526,0.8672,0.9104,0.0149,4.7334,-0.2859,0.0751,-0.3076,1100,0,0,0,1,DIETRO_PANTALONI
2.2613,17.4703,4.1798,30.877,-0.2769,0.8093,10.4427,3.2315,13.2301,-0.6123,2.2613,17.4703,4.1798,30.877,-0.2769,6.1518,18.4204,4.2919,33.8269,0.0148,2.794,1,0.3676,0.3579,0.1316,0.3676,1.2934,1,0.9739,0.7731,0.7529,0.9739,1.673,1,0.9484,0.5977,0.5669,0.9484,1.3326,1,-13.1581,0.7504,-9.8743,-13.1581,2.9469,1,0.7043,0.3393,0.239,0.7043,2.3338,1,0.9128,0.4285,0.3911,0.9128,0.0177,9.6443,-0.2074,1,0.7934,-0.2074,-0.0316,0.7934,1.0618,2.2729,1.5076,6.037,-0.2557,-0.3806,1.1486,1.0717,4.594,-2.7969,2.4262,2.7909,1.6706,6.0327,-0.0063,-2.7901,0.4376,-0.1569,1.4067,0.9025,0.6415,1.9789,0.8144,0.4116,0.3633,32.7005,90.0069,3.9734,0.8019,0.2018,1.3141,1.0007,0.7615,0.0144,4.5118,-0.2052,0.3143,-0.0241,1100,0,0,0,1,DIETRO_PANTALONI
4.9888,10.1582,3.1872,15.0725,0.0596,6.677,11.1336,3.3367,15.6557,-0.1065,4.9888,10.1582,3.1872,15.0725,0.0596,10.1818,22.1374,4.705,22.0638,0.0853,0.7472,1,0.49,1.3384,0.6558,0.49,0.9552,1,0.6774,1.0469,0.7092,0.6774,0.9124,1,0.4589,1.096,0.5029,0.4589,-0.634,1,0.4643,-1.5773,-0.7324,0.4643,1.1328,1,0.6645,0.8827,0.5865,0.6645,0.9627,1,0.6831,1.0387,0.7096,0.6831,0.0528,16.7402,0.3496,1,0.913,0.3496,0.6814,0.913,0.9095,3.2208,1.7946,7.0656,-0.4036,-0.5852,1.6235,1.2742,6.0915,-1.4468,0.0098,2.2129,1.4876,6.1545,-0.6011,-1.5543,92.9726,-59.8159,1.4085,1.2064,0.8565,1.9839,1.4555,0.7336,0.564,0.8793,1.5589,2.0221,1.3096,0.6476,1.1599,1.148,0.9898,0.0059,3.5184,-0.1499,0.5151,-0.1757,1100,0,0,0,1,DIETRO_PANTALONI
8.513,3.1182,1.7659,7.7874,0.4244,5.6403,1.912,1.3827,4.3537,0.4596,8.513,3.1182,1.7659,7.7874,0.4244,13.3486,6.7169,2.5917,10.8004,0.469,1.5093,1,0.6377,0.6626,0.4225,0.6377,1.2771,1,0.6814,0.783,0.5335,0.6814,1.6309,1,0.4642,0.6132,0.2847,0.4642,1.5511,1,0.6019,0.6447,0.3881,0.6019,1.6795,1,0.6652,0.5954,0.3961,0.6652,1.7887,1,0.721,0.5591,0.4031,0.721,0.0715,22.6663,0.4899,1,0.9787,0.4899,0.6578,0.9787,0.3494,0.0929,0.3048,1.2401,-0.2299,0.4533,0.0771,0.2776,1.1781,-0.3357,-0.0762,0.0609,0.2469,1.4206,-1.7321,0.7707,-4.5834,-5.9471,1.0979,1.2347,1.1246,1.2054,1.5246,1.2648,0.7829,0.2574,0.3288,1.1431,1.9391,1.6963,1.0526,0.8729,0.8293,0.0031,1.0487,0.5644,0.1628,0.5306,1100,0,0,0,1,DIETRO_PANTALONI
7.9015,2.6146,1.617,7.466,0.443,5.7704,1.3415,1.1582,4.4977,0.4908,7.9015,2.6146,1.617,7.466,0.443,12.6244,5.3611,2.3154,10.6771,0.4784,1.3693,1,0.6259,0.7303,0.4571,0.6259,1.3961,1,0.6984,0.7163,0.5002,0.6984,1.9491,1,0.4877,0.5131,0.2502,0.4877,1.3695,1,0.6063,0.7302,0.4427,0.6063,1.5174,1,0.6548,0.659,0.4315,0.6548,1.66,1,0.6993,0.6024,0.4212,0.6993,0.0676,21.5735,0.418,1,0.973,0.418,0.6159,0.973,0.0884,0.2375,0.4873,1.4708,-0.7884,0.0312,0.0996,0.3157,1.1226,-0.615,-0.0297,0.0531,0.2304,1.1813,-1.9044,2.8313,-2.9762,-1.0512,1.5437,2.115,1.37,2.3831,4.4731,1.877,1.5167,0.8371,0.5519,1.1831,2.0219,1.7089,1.3102,1.245,0.9503,0.0005,0.8959,0.7467,-0.0258,-0.0766,1100,0,0,0,1,DIETRO_PANTALONI
7.9618,1.7507,1.3231,6.3734,0.4809,6.1117,2.9873,1.7284,5.9307,0.3924,7.9618,1.7507,1.3231,6.3734,0.4809,12.8901,4.4683,2.1138,9.59,0.4968,1.3027,1,0.6177,0.7676,0.4741,0.6177,0.7655,1,0.6259,1.3063,0.8176,0.6259,0.586,1,0.3918,1.7064,0.6685,0.3918,1.5417,1,0.6235,0.6486,0.4044,0.6235,1.2579,1,0.6442,0.795,0.5121,0.6442,1.0747,1,0.6646,0.9305,0.6184,0.6646,0.0664,22.0353,0.3788,1,0.9291,0.3788,0.6923,0.9291,0.1635,0.1293,0.3596,1.4954,-1.1278,0.2151,0.0254,0.1595,0.7103,-0.3441,-0.1537,0.0722,0.2688,1.2646,-1.1535,0.7601,-1.0637,-1.3995,2.2546,1.338,0.5935,5.0834,1.7903,0.3522,4.3588,1.1701,0.2684,1.3298,1.1967,0.8999,2.1053,1.1824,0.5617,0.0016,0.8071,0.6678,0.5624,0.6842,1100,0,0,0,1,DIETRO_PANTALONI
-2.5663,3.5734,1.8904,9.0942,-5.7749,5.5161,7.3594,2.7128,12.2649,0.0325,-2.5663,3.5734,1.8904,9.0942,-5.7749,7.1778,6.5837,2.5659,9.6567,0.2683,-0.4652,1,-0.3575,-2.1494,0.7685,-0.3575,0.6968,1,0.7367,1.4351,1.0573,0.7367,0.4856,1,0.5428,2.0595,1.1178,0.5428,-18.8409,1,-2.1887,-0.0531,0.1162,-2.1887,0.1059,1,0.1017,9.4434,0.9604,0.1017,0.7415,1,0.9418,1.3486,1.2701,0.9418,0.0353,10.8399,0.075,1,-0.5042,0.075,0.7864,-0.5042,0.5158,0.7778,0.8819,4.4006,-0.8377,1.5077,1.776,1.3327,4.9646,-0.1321,0.4153,0.1078,0.3284,1.5178,-0.3907,0.3421,1.242,3.6304,0.6618,2.6858,4.0586,0.4379,7.2137,16.4721,3.4635,4.7046,1.3583,0.546,2.1941,4.0182,0.8864,2.8994,3.2709,0.0088,2.7967,0.7943,0.3586,0.5021,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.7359,6.4936,2.5483,12.8802,-4.0597,4.509,6.6048,2.57,10.7557,-0.1567,-1.7359,6.4936,2.5483,12.8802,-4.0597,6.2302,7.1348,2.6711,14.3379,0.0513,-0.385,1,-0.2786,-2.5975,0.7237,-0.2786,0.9915,1,0.954,1.0085,0.9621,0.954,0.9832,1,0.9101,1.0171,0.9257,0.9101,7.0923,1,-13.3242,0.141,-1.8787,-13.3242,0.2738,1,0.1684,3.6528,0.6152,0.1684,1.1975,1,0.8983,0.8351,0.7502,0.8983,0.0275,9.5843,-0.113,1,-0.6859,-0.113,0.7223,-0.6859,0.7684,0.8048,0.8971,4.0022,-0.602,1.4908,1.4879,1.2198,4.1325,-0.1612,0.1084,0.1892,0.435,1.9301,-0.765,0.5154,7.0911,13.758,0.7355,2.0625,2.8043,0.5409,4.2539,7.8642,2.6209,1.7978,0.686,0.702,2.2846,3.2543,0.9685,2.0736,2.1411,0.009,2.9322,0.8552,0.2658,0.3484,1100,0,0,0,1,TASCA_GIACCA_ALTA
