@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.0062,1.4281,1.195,8.7668,-1.6432,-0.1803,5.6816,2.3836,13.7124,-0.6077,-0.1091,1.9355,1.3912,7.2669,-1.5747,2.3627,3.5071,1.8727,8.9951,0.0052,0.0345,0.0569,-0.0026,1.6517,-0.0763,-0.0462,0.5014,0.859,0.6381,1.7133,1.2728,0.7429,0.2514,0.7378,0.4072,2.9354,1.62,0.5519,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0005,3.4663,-0.0009,0.415,-0.2254,0.6317,0.0692,-0.042,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,TASCA_GIACCA_ALTA
-0.0305,1.3317,1.154,7.6347,-1.3433,-0.0854,4.4853,2.1179,10.0255,-0.9689,-0.0946,1.5353,1.2391,6.2609,-1.1764,2.2302,2.3959,1.5479,5.6109,0.0063,0.3573,0.3227,-0.0137,0.9031,-0.0383,-0.0424,0.5449,0.9313,0.7456,1.7092,1.3682,0.8005,0.2969,0.8674,0.5559,2.9214,1.8721,0.6408,0.8871,1.2932,-123.776,1.4578,-139.5238,-95.7097,0.6398,1.1326,0.577,1.7701,0.9018,0.5095,0.7615,1.2194,1.3607,1.6013,1.7868,1.1158,0.0003,3.2897,-0.0442,0.2957,-0.1481,0.6613,-0.1134,-0.1111,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,TASCA_GIACCA_ALTA
0.0058,2.6074,1.6147,14.1918,-1.0724,-0.3029,5.7371,2.3952,20.009,-2.9866,-0.1793,2.2164,1.4888,8.5168,-1.0189,2.4576,4.6449,2.1552,15.2729,0.0028,-0.0193,-0.0325,0.0024,1.6892,-0.1233,-0.073,0.6741,1.0846,0.7492,1.6089,1.1114,0.6908,0.4545,1.1764,0.5613,2.5885,1.2351,0.4772,0.4899,1.7086,-173.2653,3.4874,-353.6594,-101.4103,1.3644,1.6233,0.4471,1.1898,0.3277,0.2754,0.7093,1.6663,0.9292,2.3493,1.3101,0.5576,0.0009,3.6328,0.0887,0.4588,-0.2507,0.4827,-0.2334,-0.2061,1.0683,1.0581,1.0286,3.1319,0.089,6.9068,1.1225,1.0595,3.0135,0.6727,6.4556,3.4669,1.862,6.5458,0.1383,0.1547,0.1655,1.0699,0.9709,0.5524,0.569,0.9426,0.3052,0.3238,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.0246,14.4307,0.9147,-0.9002,-0.9792,TASCA_GIACCA_ALTA
-0.0062,1.4281,1.195,8.7668,-1.6432,-0.1803,5.6816,2.3836,13.7124,-0.6077,-0.1091,1.9355,1.3912,7.2669,-1.5747,2.3627,3.5071,1.8727,8.9951,0.0052,0.0345,0.0569,-0.0026,1.6517,-0.0763,-0.0462,0.5014,0.859,0.6381,1.7133,1.2728,0.7429,0.2514,0.7378,0.4072,2.9354,1.62,0.5519,1.0514,1.2263,-115.2893,1.1663,-109.6485,-94.0163,0.3889,1.1751,0.3668,3.0218,0.9432,0.3121,0.6393,1.2064,0.9746,1.887,1.5244,0.8079,0.0005,3.4663,-0.0009,0.415,-0.2254,0.6317,0.0692,-0.042,0.9441,1.1575,1.0759,3.7524,0.0354,6.323,2.0624,1.4361,3.9335,0.5743,6.9016,4.4381,2.1067,7.2702,0.1183,0.1493,0.1368,0.9162,0.7492,0.5107,0.6817,0.5612,0.2608,0.4647,0.0259,0.141,5.4422,0.421,0.4718,1.1207,0.954,0.5161,0.541,0.0242,14.1687,0.9314,-0.9245,-0.9703,TASCA_GIACCA_ALTA
-0.0305,1.3317,1.154,7.6347,-1.3433,-0.0854,4.4853,2.1179,10.0255,-0.9689,-0.0946,1.5353,1.2391,6.2609,-1.1764,2.2302,2.3959,1.5479,5.6109,0.0063,0.3573,0.3227,-0.0137,0.9031,-0.0383,-0.0424,0.5449,0.9313,0.7456,1.7092,1.3682,0.8005,0.2969,0.8674,0.5559,2.9214,1.8721,0.6408,0.8871,1.2932,-123.776,1.4578,-139.5238,-95.7097,0.6398,1.1326,0.577,1.7701,0.9018,0.5095,0.7615,1.2194,1.3607,1.6013,1.7868,1.1158,0.0003,3.2897,-0.0442,0.2957,-0.1481,0.6613,-0.1134,-0.1111,1.559,1.889,1.3744,3.533,0.0711,6.757,1.6575,1.2874,3.5592,0.6165,6.2606,5.3379,2.3104,7.4501,0.0641,0.2307,0.249,1.0793,1.0676,0.5949,0.5572,1.1397,0.3539,0.3105,0.0473,0.5302,11.2104,0.4099,0.4778,1.1658,0.9926,0.4742,0.4777,0.0241,14.5766,0.8686,-0.8428,-0.9796,TASCA_GIACCA_ALTA
0.0058,2.6074,1.6147,14.1918,-1.0724,-0.3029,5.7371,2.3952,20.009,-2.9866,-0.1793,2.2164,1.4888,8.5168,-1.0189,2.4576,4.6449,2.1552,15.2729,0.0028,-0.0193,-0.0325,0.0024,1.6892,-0.1233,-0.073,0.6741,1.0846,0.7492,1.6089,1.1114,0.6908,0.4545,1.1764,0.5613,2.5885,1.2351,0.4772,0.4899,1.7086,-173.2653,3.4874,-353.6594,-101.4103,1.3644,1.6233,0.4471,1.1898,0.3277,0.2754,0.7093,1.6663,0.9292,2.3493,1.3101,0.5576,0.0009,3.6328,0.0887,0.4588,-0.2507,0.4827,-0.2334,-0.2061,1.0683,1.0581,1.0286,3.1319,0.089,6.9068,1.1225,1.0595,3.0135,0.6727,6.4556,3.4669,1.862,6.5458,0.1383,0.1547,0.1655,1.0699,0.9709,0.5524,0.569,0.9426,0.3052,0.3238,0.0494,0.2913,5.8965,0.3734,0.4526,1.2121,1.0393,0.4785,0.4604,0.0246,14.4307,0.9147,-0.9002,-0.9792,TASCA_GIACCA_ALTA
-0.1999,3.6099,1.9,15.011,-0.6692,-0.8206,4.5243,2.127,12.8385,-2.3279,-0.5941,3.1907,1.7862,13.4386,-2.2633,2.9767,3.5306,1.879,12.9041,0.0038,0.2436,0.3364,-0.0671,1.3813,-0.2757,-0.1996,0.8933,1.0637,1.0112,1.1908,1.132,0.9506,0.7979,1.1314,1.0225,1.418,1.2815,0.9037,0.6701,0.6457,-123.2693,0.9635,-183.9563,-190.9179,2.3311,2.1837,0.6943,0.9368,0.2978,0.3179,1.1692,1.117,1.1633,0.9553,0.9949,1.0414,0.0028,4.5314,-0.1319,-0.4716,0.1589,0.4731,-0.5975,-0.4988,-6.5801,9.6981,3.1142,9.6696,?,3.1733,8.0823,2.8429,11.4552,-0.3066,1.7309,22.0116,4.6917,14.1137,-0.4854,-2.0736,-3.8016,1.8333,1.0954,0.6638,0.606,1.1999,0.4406,0.3672,3.5977,2.0966,0.5828,0,0,0.9227,0.8441,0.6851,0.8116,0.02,14.1,0.3177,0.8477,0.3239,TASCA_GIACCA_ALTA
-0.4386,4.1262,2.0313,18.3462,-0.6209,-0.7199,2.9498,1.7175,8.8562,-1.5121,-0.4117,2.5493,1.5966,9.8908,-1.5508,2.7141,3.1388,1.7717,12.7036,0.0144,0.6093,1.0654,-0.1616,1.7486,-0.2652,-0.1517,1.1827,1.2722,1.1466,1.0757,0.9694,0.9012,1.3988,1.6186,1.3146,1.1571,0.9398,0.8122,1.3183,1.1687,-37.793,0.8865,-28.6682,-32.3388,3.2106,2.9191,0.8781,0.9092,0.2735,0.3008,2.0716,1.8549,1.4442,0.8954,0.6971,0.7786,0.0024,4.1546,0.3033,-0.3409,-0.0263,0.6533,-0.4395,-0.5029,-6.2887,6.1453,2.479,8.9029,?,5.036,1.3702,1.1705,5.6285,0.3345,3.8352,9.0313,3.0052,10.7874,-0.149,-1.2488,-1.6398,1.3131,2.1178,0.8249,0.3895,4.4851,0.6804,0.1517,-3.1468,6.3638,-2.0223,0,0,0.9009,1.5818,0.8253,0.5218,0.023,15.4087,-0.0918,0.7198,-0.6451,TASCA_GIACCA_ALTA
0.1081,0.0101,0.1004,0.6617,-1.3651,-0.0344,0.0357,0.189,1.2848,-0.723,0.0055,0.0086,0.0925,0.6942,-1.166,0.236,0.0116,0.1075,0.8168,0.0412,-3.144,19.7021,0.4582,-6.2665,-0.1457,0.0233,0.5314,1.0851,0.9342,2.0419,1.7581,0.861,0.2824,1.1774,0.8728,4.1693,3.0908,0.7413,0.7084,1.0221,-10.8841,1.4428,-15.3645,-10.6489,0.3752,0.873,0.3284,2.3268,0.8753,0.3762,0.515,0.9533,0.8101,1.8509,1.5729,0.8498,0.0003,0.3474,0.0652,0.578,0.0768,0.2591,-0.0053,0.1218,7.5115,0.0055,0.0743,0.2733,0.964,6.299,0.0077,0.0878,0.3226,0.9505,0.2382,0.0003,0.016,0.0667,0.7483,1.1925,31.5307,26.4409,0.8469,4.6492,5.4897,0.7172,21.6151,30.1364,1.1829,36.9634,31.2471,1.1663,28.6904,24.5992,0.8472,4.099,4.8385,0.0253,14.0487,-1.0029,0.6565,-0.6578,TASCA_GIACCA_ALTA
0.1144,0.0146,0.1206,0.6316,-0.3756,0.011,0.0811,0.2848,1.6475,-0.6189,-0.0022,0.0267,0.1633,1.0584,-0.4882,0.3136,0.0371,0.1927,1.1805,0.0387,10.4019,-52.5628,0.3646,-5.0532,0.0351,-0.0069,0.4236,0.7387,0.6259,1.7439,1.4776,0.8473,0.1795,0.5457,0.3918,3.0411,2.1832,0.7179,0.2738,0.4968,-3.6323,1.814,-13.264,-7.3118,0.4512,0.6456,0.3739,1.4309,0.8287,0.5792,0.3834,0.5968,0.535,1.5566,1.3955,0.8965,0.0003,0.463,0.3609,0.6138,0.3908,0.4178,0.5046,0.4189,7.5972,0.0151,0.1231,0.3557,0.9541,6.188,0.0248,0.1576,0.4497,0.9303,-0.3053,0.029,0.1704,0.5183,?,1.2277,-24.8847,-20.2689,0.7809,0.7224,0.925,0.6098,0.5218,0.8557,1.2311,-14.2483,-11.5738,1.2004,0,0,0.7909,0.6862,0.8676,0.0266,14.0905,-0.9994,-0.8404,0.86,TASCA_GIACCA_ALTA
0.2726,0.7714,0.8783,5.7641,-0.5887,-0.1143,8.3629,2.8919,17.7962,-0.6256,-0.137,0.9364,0.9677,7.8309,-1.506,2.0505,5.9722,2.4438,10.9196,0.004,-2.3856,-1.9892,0.1329,0.8338,-0.0557,-0.0668,0.3037,0.9077,0.3594,2.9885,1.1833,0.396,0.0922,0.8238,0.1292,8.9311,1.4003,0.1568,0.3119,0.4539,-49.3136,1.4553,-158.1137,-108.6496,0.3314,1.1611,0.3309,3.5035,0.9986,0.285,0.3239,0.7361,0.5279,2.2726,1.6297,0.7171,0.0009,2.8567,0.0614,-0.0525,0.3306,0.5797,0.2454,0.0291,-1.2609,5.0596,2.2494,8.1632,?,2.5316,0.6765,0.8225,4.7933,-0.586,9.0273,0.9393,0.9692,4.0282,0.572,-0.4981,-0.1397,0.2804,2.7348,2.3209,0.8487,7.4793,5.3867,0.7202,4.6093,-1.5165,-0.329,0,0,0.3211,1.703,2.0265,1.19,0.0249,12.8838,0.9115,0.9613,0.9762,TASCA_GIACCA_BASSA
