@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1096,2.6665,1.633,7.5846,-0.4968,-0.282,1.4537,1.2057,4.9286,-0.89,-0.0313,0.5104,0.7144,3.624,-1.9712,1.9813,0.7976,0.8931,4.8505,0.1319,0.3888,3.5025,-0.0553,9.0086,-0.1423,-0.0158,1.3544,2.2858,1.8284,1.6877,1.35,0.7999,1.8343,5.2247,3.3431,2.8483,1.8225,0.6399,1.0847,1.0471,-3.4152,0.9653,-3.1484,-3.2617,1.9431,4.1544,0.9069,2.138,0.4667,0.2183,1.5389,2.0929,1.5637,1.36,1.0161,0.7471,0.0016,2.9443,0.5447,-0.0747,0.3133,-0.295,0.4403,-0.302,0,0,0,0,0,SINISTRA_PANTALONI
0.4204,2.4418,1.5626,7.4714,-0.4858,0.1112,2.045,1.43,5.4159,-0.6885,-0.562,0.4633,0.6806,3.4993,-4.5351,2.0967,1.0586,1.0289,5.2504,0.0611,3.7809,-0.748,0.2005,-0.1978,0.053,-0.268,1.0927,2.2959,1.5187,2.101,1.3898,0.6615,1.1941,5.2711,2.3066,4.4143,1.9317,0.4376,1.1062,0.8521,-7.1501,0.7703,-6.4636,-8.3914,1.5677,7.9538,0.8992,5.0734,0.5736,0.1131,1.3795,2.1351,1.423,1.5477,1.0315,0.6665,0.0037,3.1895,0.5929,-0.1712,0.5355,-0.2448,0.534,-0.4886,0,0,0,0,0,SINISTRA_PANTALONI
0.5693,1.6111,1.2693,7.0035,-0.6339,-0.0718,2.3207,1.5234,9.0401,-1.0527,0.0692,5.1327,2.2656,18.0604,-0.9545,2.5271,3.0123,1.7356,8.9407,0.0478,-7.9329,8.2222,0.2253,-1.0365,-0.0284,0.0274,0.8332,0.5603,0.7313,0.6724,0.8777,1.3053,0.6942,0.3139,0.5348,0.4521,0.7704,1.7039,0.5861,0.3081,-6.052,0.5256,-10.3257,-19.6445,0.9732,0.4639,0.4565,0.4766,0.469,0.9841,0.7747,0.3878,0.7833,0.5006,1.0111,2.02,0.0031,3.6145,0.5329,-0.1676,0.0402,0.0313,-0.022,0.3148,?,?,?,?,?,TASCA_GIACCA_ALTA
0.7718,1.7279,1.3145,9.1917,-0.7825,-0.1523,2.2406,1.4969,9.1443,-1.254,0.0173,3.5823,1.8927,15.4885,-1.2874,2.4348,2.2417,1.4972,9.1587,0.039,-5.0666,44.6746,0.317,-8.8176,-0.0626,0.0071,0.8782,0.6945,0.878,0.7909,0.9998,1.2641,0.7712,0.4824,0.7708,0.6255,0.9995,1.598,0.7932,0.4629,-10.8474,0.5836,-13.6756,-23.4341,1.271,0.7616,0.541,0.5992,0.4257,0.7105,1.0052,0.5935,1.0036,0.5904,0.9984,1.6911,0.0042,3.5947,0.4472,-0.2464,0.0739,0.1018,-0.1883,0.0935,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1331,1.4857,1.2189,7.3558,-0.7385,-0.027,1.1986,1.0948,4.7115,-0.5918,-0.2127,0.4319,0.6572,3.6823,-1.009,1.5579,0.7528,0.8677,4.5392,0.0634,-4.9373,-0.6256,0.0854,0.1267,-0.0173,-0.1365,1.1133,1.8547,1.4048,1.6659,1.2618,0.7574,1.2395,3.4399,1.9735,2.7753,1.5922,0.5737,1.7838,1.6896,-10.161,0.9471,-5.6961,-6.0139,1.4295,2.3084,0.873,1.6149,0.6107,0.3782,1.5612,1.9976,1.6205,1.2795,1.038,0.8112,0.0014,2.31,0.4289,-0.1888,0.265,-0.4809,0.6364,-0.2643,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1344,1.6077,1.268,6.0002,-0.6608,-0.0988,1.3025,1.1413,4.6146,-0.66,-0.4075,0.2944,0.5426,2.4852,-3.3457,1.6073,0.8152,0.9029,4.191,0.0466,-1.3606,-0.3297,0.0836,0.2423,-0.0614,-0.2536,1.111,2.3368,1.4044,2.1033,1.264,0.601,1.2343,5.4605,1.9722,4.4239,1.5978,0.3612,1.3011,1.2477,-11.6428,0.959,-8.9484,-9.3315,1.2997,6.3176,0.8218,4.8609,0.6323,0.1301,1.3002,2.4143,1.4317,1.8568,1.1011,0.593,0.0024,2.4112,0.4723,0.1222,0.2893,-0.2021,0.6052,-0.4502,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3299,2.7317,1.6528,9.0016,-1.2126,0.1932,4.2722,2.0669,9.5094,-0.9992,-0.1218,5.4779,2.3405,10.7617,-0.794,3.1493,2.7247,1.6507,6.7934,0.0524,1.7078,-2.7095,0.1048,-1.5865,0.0613,-0.0387,0.7996,0.7062,1.0013,0.8831,1.2522,1.4179,0.6394,0.4987,1.0025,0.7799,1.5679,2.0104,1.038,1.0358,-13.1449,0.9979,-12.6639,-12.691,0.8553,0.6782,0.5675,0.7929,0.6635,0.8368,0.9466,0.8365,1.3251,0.8836,1.3998,1.5841,0.0021,4.7723,0.3126,0.249,-0.0976,-0.2104,0.156,0.1831,0,0,0,0,0,TASCA_GIACCA_BASSA
0.5323,2.5774,1.6054,7.9013,-0.3675,-0.2945,1.801,1.342,4.8728,-0.9818,-0.4527,0.3977,0.6307,2.9476,-2.6295,2.0522,1.1395,1.0675,6.0406,0.0372,-1.8078,-1.1759,0.2594,0.6504,-0.1435,-0.2206,1.1963,2.5457,1.504,2.128,1.2572,0.5908,1.4311,6.4804,2.2619,4.5283,1.5805,0.349,0.8796,0.9944,-9.0948,1.1304,-10.3392,-9.1463,2.3498,7.1144,0.9209,3.0276,0.3919,0.1294,1.6215,2.6806,1.308,1.6531,0.8067,0.488,0.004,3.0534,0.3668,-0.5202,0.5351,-0.5311,0.1924,-0.6541,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.1434,2.5014,1.5816,7.9699,-0.4506,-0.4133,1.7157,1.3098,5.455,-0.9627,-0.0976,0.4902,0.7002,3.5642,-1.7548,2.0092,0.8714,0.9335,5.449,0.0766,0.347,1.4692,-0.0714,4.2336,-0.2057,-0.0486,1.2075,2.2589,1.6943,1.8708,1.4032,0.75,1.458,5.1025,2.8705,3.4997,1.9688,0.5626,0.9252,1.0904,-5.4757,1.1785,-5.9182,-5.0217,1.9769,4.2465,0.931,2.1481,0.471,0.2193,1.461,2.2361,1.4626,1.5305,1.0011,0.6541,0.0023,2.9996,0.5656,-0.301,0.4225,-0.2932,0.4273,-0.3166,0.0684,0.0637,0.2525,1,0,TASCA_GIACCA_BASSA
-0.0471,3.7677,1.9411,10.9032,-1.6717,0.0852,5.0881,2.2557,9.3815,-0.9051,0.0401,4.8358,2.199,12.2959,-0.5901,3.3312,2.6059,1.6143,7.8964,0.0822,-0.5529,-1.175,-0.0141,2.1252,0.0256,0.012,0.8605,0.8827,1.2024,1.0258,1.3973,1.3622,0.7405,0.7791,1.4458,1.0522,1.9526,1.8557,1.5306,1.495,-9.6435,0.9768,-6.3005,-6.4505,0.8288,0.5278,0.4743,0.6368,0.5723,0.8987,1.1622,0.8867,1.3808,0.763,1.1881,1.5572,0.0006,4.9664,0.095,-0.024,-0.3598,0.2371,0.3499,0.0595,0,0,0,0,0,TASCA_GIACCA_BASSA
-0.2482,2.8882,1.6995,8.0923,-0.4456,-0.3319,1.1197,1.0581,3.6848,-1.0184,-0.0555,0.6368,0.798,4.5767,-0.9642,1.9801,0.8987,0.948,5.5591,0.0604,0.7479,4.4695,-0.1254,5.9763,-0.1676,-0.028,1.6061,2.1296,1.7927,1.3259,1.1162,0.8418,2.5795,4.5352,3.2138,1.7581,1.2459,0.7086,1.3416,1.1103,-6.9855,0.8276,-5.2069,-6.2918,3.0663,2.4025,0.9462,0.7835,0.3086,0.3938,2.1961,1.7682,1.4557,0.8051,0.6628,0.8233,0.0022,2.9524,0.5608,-0.4015,0.4442,-0.3882,0.3509,-0.2762,0.0579,0.0545,0.2335,1,0,TASCA_GIACCA_BASSA
