@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-2.7627,3.5518,1.8846,11.183,-2.5523,-8.9422,4.6376,2.1535,15.9893,?,-2.7627,3.5518,1.8846,11.183,-2.5523,10.1025,4.9074,2.2153,16.9705,0.1349,0.309,1,-0.2735,3.2368,-0.8851,-0.2735,0.8751,1,0.8507,1.1427,0.9721,0.8507,0.7659,1,0.7238,1.3057,0.945,0.7238,0.5025,1,-3.0375,1.99,-6.0446,-3.0375,0,1,0.1605,0,0,0.1605,0.6994,1,0.659,1.4298,0.9422,0.659,0.0508,14.6788,0.0287,1,-0.4295,0.0287,-0.8947,-0.4295,-0.5282,0.0011,0.0339,0.5642,?,-0.328,0.0049,0.0704,0.4138,?,0.5948,0.0032,0.0563,0.1698,0.7424,1.6102,-0.888,-0.5515,0.4813,0.6018,1.2504,0.2316,0.3621,1.5635,1.3632,-1.1534,-0.8461,1,0,0,1.3632,3.3235,2.438,0.0045,1.451,-0.7578,-0.0815,0.53,-0.0536,0.4577,0.6765,2.7119,-0.708,0.2845,0.387,0.6221,3.7704,-0.5219,-0.0944,1.355,1.1641,4.845,-1.455,-0.1883,0.5676,-3.0143,1.0875,0.5812,0.5344,1.1826,0.3378,0.2856,0.8694,0.3915,0.4503,0.6409,0.8046,1.2554,0.7193,0.5597,0.7782,0.0016,2.0504,0.5993,0.2639,0.5927,TASCA_DESTRA_DIETRO_PANTALONI
-0.813,2.1118,1.4532,8.9181,-2.2606,-9.4066,0.9438,0.9715,12.1093,?,-0.813,2.1118,1.4532,8.9181,-2.2606,9.6887,1.1028,1.0501,5.2878,0.5791,0.0864,1,-0.0839,11.5697,-0.9709,-0.0839,1.4958,1,1.3838,0.6685,0.9251,1.3838,2.2375,1,1.915,0.4469,0.8559,1.915,0.5106,1,-0.85,1.9585,-1.6646,-0.85,0,1,0.2177,0,0,0.2177,0.7365,1,1.6865,1.3578,2.29,1.6865,0.0496,12.2395,-0.0245,1,-0.1684,-0.0245,-0.9324,-0.1684,-0.4791,0.0005,0.0227,0.5135,?,-0.3403,0.0014,0.0375,0.3836,?,0.5313,0.0016,0.0403,0.1622,0.7264,1.408,-0.9017,-0.6404,0.6053,0.5626,0.9293,0.3664,0.3165,0.8637,1.3386,-1.1927,-0.8911,1,0,0,1.3386,3.1666,2.3657,0.0041,1.3507,-0.5698,-0.8834,0.6461,0.1248,0.3508,0.5923,2.7055,-1.0652,0.0871,0.1974,0.4443,2.4332,-0.5111,-0.2992,0.9947,0.9974,3.3485,-1.2319,1.4329,-0.4173,-0.2912,1.3331,0.5939,0.4455,1.7772,0.3527,0.1985,1.6956,0.755,0.4453,0.8136,0.8732,1.0732,1.1119,0.808,0.7266,0.0018,1.6607,0.6601,-0.0666,-0.1853,TASCA_DESTRA_DIETRO_PANTALONI
6.815,8.1711,2.8585,11.5561,0.1744,-6.2003,19.7952,4.4492,13.6339,-5.8524,6.815,8.1711,2.8585,11.5561,0.1744,12.4337,12.8728,3.5879,13.8348,0.3059,-1.0992,1,0.5481,-0.9098,-0.4987,0.5481,0.6425,1,0.7967,1.5565,1.2401,0.7967,0.4128,1,0.6348,2.4226,1.5378,0.6348,-0.2097,1,0.4004,-4.7686,-1.9094,0.4004,7.0354,1,0.7022,0.1421,0.0998,0.7022,0.8476,1,0.8353,1.1798,0.9855,0.8353,0.1135,20.071,0.1399,1,0.811,0.1399,-0.4455,0.811,0.2126,0.0932,0.3052,0.9424,-0.7643,-0.5674,0.0431,0.2075,0.7621,?,0.5566,0.0117,0.108,0.3049,0.5701,-0.3747,0.382,-1.0195,1.471,2.8268,1.9217,2.1639,7.9908,3.6928,0.5357,-1.0099,-1.8851,0,0.7532,0,1.2366,3.0911,2.4997,0.0081,1.4647,0.0861,-0.8975,-0.0844,0.7057,0.4566,0.6757,2.719,-0.4944,-0.2025,13.6917,3.7002,11.6156,-1.5886,1.8409,1.5692,1.2527,4.2186,-0.1174,-3.4849,0.3834,-0.11,0.1826,0.5394,2.9539,0.0333,0.291,8.7254,0.1262,2.0288,16.0769,0.4055,0.4819,1.1886,0.2341,0.6445,2.7534,0.0196,6.0703,0.3024,0.8826,0.1351,TASCA_DESTRA_DIETRO_PANTALONI
6.6202,50.7934,7.1269,26.4787,-0.3661,0.1662,31.753,5.635,23.5657,-1.718,6.6202,50.7934,7.1269,26.4787,-0.3661,12.6229,61.6822,7.8538,27.2085,0.0558,39.8358,1,0.5245,0.0251,0.0132,0.5245,1.2648,1,0.9075,0.7907,0.7175,0.9075,1.5996,1,0.8235,0.6251,0.5148,0.8235,0.4764,1,-4.4154,2.0992,-9.269,-4.4154,2.2356,1,0.6727,0.4473,0.3009,0.6727,1.1236,1,0.9732,0.89,0.8661,0.9732,0.0483,20.1533,-0.6752,1,0.8858,-0.6752,-0.6871,0.8858,-0.1323,0.0764,0.2764,0.6506,-4.8773,-0.2248,0.0067,0.0818,0.3547,-11.3041,-0.7384,0.0294,0.1714,0.9232,?,0.5885,0.1791,0.3044,3.3811,1.6124,0.4769,11.4315,2.5999,0.2274,1.6569,0.5848,0.353,3.8402,0,0,1.8344,0.7047,0.3842,0.004,1.2032,-0.3619,-0.9887,0.3851,-0.6525,1.2179,1.1036,4.7125,-2.6308,-0.3825,5.0459,2.2463,9.2691,-2.0592,1.8899,2.1626,1.4706,4.6442,0.0839,1.7059,-0.3452,-0.2024,0.4913,0.7504,1.5275,0.2414,0.5632,2.3333,0.5473,-8.0314,-14.6751,0.4284,0.256,0.5977,0.5084,1.0147,1.9959,0.0105,4.3466,0.3269,-0.4843,-0.8017,TASCA_DESTRA_DIETRO_PANTALONI
3.6409,21.3817,4.624,18.8406,-0.1647,1.6047,6.6456,2.5779,11.0497,-0.9375,3.6409,21.3817,4.624,18.8406,-0.1647,7.4437,23.0883,4.805,20.2207,0.1164,2.2688,1,0.4891,0.4408,0.2156,0.4891,1.7937,1,0.9623,0.5575,0.5365,0.9623,3.2174,1,0.9261,0.3108,0.2878,0.9261,0.4982,1,-1.0001,2.0071,-2.0074,-1.0001,2.8365,1,0.7069,0.3525,0.2492,0.7069,1.7051,1,0.9317,0.5865,0.5465,0.9317,0.0284,11.0262,-0.749,1,0.9589,-0.749,-0.6548,0.9589,0.2679,0.0078,0.0885,0.4043,0.2962,-0.0577,0.0209,0.1446,0.3785,-2.3841,0.5463,0.0429,0.2071,0.5793,0.3541,-4.6411,0.4904,-0.1057,0.6117,0.4271,0.6982,0.3742,0.1824,0.4875,-0.638,0.5359,-0.8399,5.1355,0.6406,0.1247,1.068,0.6979,0.6535,0.0032,0.9517,-0.5422,0.6945,-0.9296,0.4481,0.4249,0.6518,3.2898,-0.3157,-0.7515,1.0956,1.0467,5.3117,-4.4364,1.7284,2.9308,1.712,6.3542,-0.3333,-0.5962,0.2592,-0.4348,0.6227,0.3808,0.6114,0.3878,0.145,0.3738,0.1821,0.4969,2.7288,2.5591,0.5247,0.205,0.6193,0.5177,0.8359,0.0102,3.3639,-0.3877,-0.0676,0.0072,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9522,0.0207,0.1438,0.782,0.9056,5.4937,0.0114,0.1068,0.4594,0.9201,7.9522,0.0207,0.1438,0.782,0.9056,12.517,0.0328,0.1811,0.9894,0.9237,1.4475,1,0.6353,0.6908,0.4389,0.6353,1.3473,1,0.794,0.7423,0.5894,0.794,1.8151,1,0.6305,0.5509,0.3474,0.6305,1.4174,1,0.6263,0.7055,0.4419,0.6263,1.4402,1,0.6388,0.6944,0.4436,0.6388,1.7021,1,0.7904,0.5875,0.4644,0.7904,0.0642,21.398,-0.1603,1.0027,0.9694,-0.1603,0.0939,0.9694,-0.1575,0,0.002,0.1611,?,-0.7555,0,0.0007,0.7569,?,-0.4631,0,0.0054,0.4735,?,0.2084,0.3401,1.6316,2.7952,0.3779,0.1352,7.8129,0.1428,0.0183,0.2128,0.3402,1.5984,1,1,1,0.2128,0.3402,1.5984,0.0046,1.3761,-0.648,0.8618,-0.8808,0.0265,0.0014,0.038,0.2126,-0.8436,0.0515,0.0029,0.054,0.266,-0.5393,0.018,0.0008,0.0285,0.1421,-0.374,0.5146,1.4708,2.858,0.7047,1.3363,1.8963,0.4966,1.7858,3.5959,1.0437,2.5154,2.41,0.6673,1.1151,1.671,0.7992,1.4962,1.8722,0.0003,0.1255,0.8078,0.2538,0.2761,TASCA_SINISTRA_DAVANTI_PANTALONI
4.2476,23.2558,4.8224,19.5547,-0.2254,1.0425,4.3354,2.0822,8.2063,-0.5562,4.2476,23.2558,4.8224,19.5547,-0.2254,7.656,29.4036,5.4225,20.2502,0.1035,4.0744,1,0.5548,0.2454,0.1362,0.5548,2.3161,1,0.8893,0.4318,0.384,0.8893,5.3642,1,0.7909,0.1864,0.1474,0.7909,1.2264,1,-1.5386,0.8154,-1.2546,-1.5386,3.0261,1,0.7065,0.3305,0.2335,0.7065,2.3829,1,0.9657,0.4197,0.4052,0.9657,0.0331,11.4622,-0.6526,1,0.9541,-0.6526,-0.5174,0.9541,0.2433,0.0125,0.1118,0.423,0.2485,-0.1034,0.0145,0.1205,0.3239,-4.1969,0.5145,0.0467,0.2162,0.5844,0.2953,-2.3531,0.473,-0.201,0.9276,0.5173,0.5577,0.8604,0.2676,0.311,-0.5348,0.5711,-1.0679,9.0329,0.6787,0.0751,1.3062,0.7238,0.5541,0.0031,0.8917,-0.3322,0.6499,-0.8987,0.4463,0.5863,0.7657,3.858,-0.3164,-0.8303,0.5959,0.772,3.0099,-5.4227,1.6175,2.1158,1.4546,5.2882,-0.1888,-0.5375,0.2759,-0.5133,0.9919,0.5264,0.5307,0.9839,0.2771,0.2816,0.3648,1.1041,3.0263,6.2539,0.6588,0.1053,1.2818,0.7295,0.5692,0.0102,3.3793,-0.3036,-0.2881,0.1146,TASCA_SINISTRA_DAVANTI_PANTALONI
3.128,35.9282,5.994,23.0206,-1.3215,3.4651,23.9326,4.8921,19.9558,-0.8656,3.128,35.9282,5.994,23.0206,-1.3215,10.43,18.5809,4.3106,17.6089,0.1629,0.9027,1,0.2999,1.1077,0.3322,0.2999,1.2252,1,1.3905,0.8162,1.1349,1.3905,1.5012,1,1.9336,0.6661,1.288,1.9336,1.4153,1,-3.8252,0.7066,-2.7027,-3.8252,0.927,1,0.4714,1.0787,0.5085,0.4714,1.1536,1,1.3073,0.8669,1.1333,1.3073,0.0302,17.2278,-0.2342,1,0.2348,-0.2342,0.1356,0.2348,0.4349,0.0441,0.21,0.4767,0.2422,0.3003,0.0224,0.1496,0.3513,0.1883,0.5383,0.0183,0.1353,0.315,0.525,1.4485,0.8079,0.5577,1.4036,1.5526,1.1062,1.97,2.4105,1.2236,1.8698,0.4377,0.2341,1.4536,0.9487,0.6527,1.3571,1.5136,1.1153,0.0041,1.2735,0.9797,0.9966,0.9863,1.6059,7.001,2.6459,9.4058,-0.0434,0.8948,1.5544,1.2468,4.3707,-0.0607,1.4357,4.8424,2.2005,6.9353,-0.0213,1.7947,1.1186,0.6233,2.1223,1.2024,0.5666,4.504,1.4458,0.321,1.5627,2.7075,1.7326,2.1878,1.3275,0.6068,2.152,1.3562,0.6302,0.0125,4.0045,0.8656,0.963,0.8565,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5344,0.0124,0.1113,0.6844,0.9114,6.3868,0.005,0.0709,0.338,0.9486,7.5344,0.0124,0.1113,0.6844,0.9114,12.4233,0.0148,0.1218,0.783,0.9382,1.1797,1,0.6065,0.8477,0.5141,0.6065,1.5683,1,0.9132,0.6376,0.5823,0.9132,2.4595,1,0.834,0.4066,0.3391,0.834,1.1293,1,0.5918,0.8855,0.5241,0.5918,1.1753,1,0.6093,0.8508,0.5184,0.6093,2.0246,1,0.874,0.4939,0.4317,0.874,0.0664,21.4555,-0.4644,1.0006,0.967,-0.4644,-0.2136,0.967,0.6364,0,0.0015,0.0048,0.9925,0.3532,0,0.0023,0.0102,0.9714,0.6718,0,0.0016,0.005,0.9927,1.8017,0.9473,0.5258,0.6538,0.9579,1.4652,0.4275,0.9176,2.1468,1.8287,0.9459,0.5173,1.7899,0.9461,0.5286,0.4702,0.9666,2.0556,0.0053,1.6614,-0.5573,-0.9697,0.5673,0.0287,0.0014,0.0369,0.2029,-0.2505,0.0401,0.002,0.0447,0.219,-0.6173,0.0078,0.0004,0.0192,0.1357,-1.1237,0.7164,3.6829,5.141,0.826,1.9184,2.3225,0.6823,3.6801,5.3938,0.4864,0.5663,1.1643,1.1987,2.5409,2.1197,0.9268,1.4961,1.6142,0.0003,0.0985,0.6575,0.2453,0.4193,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5996,0.3052,0.5524,5.4868,-1.0525,-9.7753,0.3476,0.5895,11.2297,?,-1.5996,0.3052,0.5524,5.4868,-1.0525,10.0592,0.4461,0.6679,3.9288,0.6663,0.1636,1,-0.159,6.111,-0.9718,-0.159,0.937,1,0.8271,1.0672,0.8827,0.8271,0.878,1,0.684,1.1389,0.7791,0.684,0.2505,1,-0.3586,3.9913,-1.4312,-0.3586,0,1,0.227,0,0,0.227,0.4886,1,1.3965,2.0467,2.8583,1.3965,0.0531,13.0312,0.567,1,-0.6485,0.567,-0.9777,-0.6485,-0.4028,0,0.0049,0.4127,?,0.552,0,0.0039,0.0209,0.9632,-0.5172,0.0001,0.0082,0.5293,?,-0.7298,0.7789,-1.0673,1.2654,0.5989,0.4733,1.6011,0.3586,0.224,-0.7549,0.7798,-1.033,0,1,0,19.7575,0.7798,0.0395,0.0045,1.472,-0.0809,-0.5131,0.7823,0.0333,0.0143,0.1194,0.9581,-1.3387,0.0084,0.0272,0.1648,1.349,-0.8108,-0.0671,0.0201,0.1419,0.5907,-3.7012,3.9455,-0.4961,-0.1257,0.7246,0.8414,1.1612,0.525,0.7079,1.3484,0.908,1.1794,1.2989,0.5499,3.2606,5.9297,0.7102,1.6221,2.2839,0.0004,0.2791,0.4528,0.4257,0.3517,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.705,28.6596,5.3535,20.176,-4.1572,2.7392,13.683,3.699,14.3679,-0.3198,-3.705,28.6596,5.3535,20.176,-4.1572,8.3627,36.0241,6.002,22.0333,0.0425,-1.3526,1,-0.443,-0.7393,0.3275,-0.443,1.4473,1,0.8919,0.691,0.6163,0.8919,2.0946,1,0.7956,0.4774,0.3798,0.7956,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.3594,1,0.17,2.7827,0.4731,0.17,1.4042,1,0.9157,0.7121,0.6521,0.9157,0.0313,12.5077,0.7258,1,-0.7827,0.7258,-0.2237,-0.7827,0.1512,0.0562,0.2371,0.6574,-0.9558,0.2424,0.0194,0.1392,0.381,0.2261,0.3856,0.0107,0.1037,0.3958,0.1328,0.6239,0.3922,0.6286,1.7035,2.2864,1.3422,2.9019,5.2278,1.8015,-2.8866,-5.2996,1.836,0.6828,0.7364,1.0786,1.7254,1.6608,0.9626,0.0025,0.8968,-0.9713,0.8947,-0.8199,-0.431,1.2634,1.124,4.2906,-2.6434,1.2907,2.739,1.655,6.555,-0.1664,-1.0316,2.1822,1.4772,5.1259,-8.7614,-0.334,0.4178,-1.2512,0.6792,0.7609,1.1203,0.4613,0.579,1.2552,3.3289,0.6766,0.2033,0.2095,2.2426,10.7022,0.6546,0.837,1.2788,0.009,3.2591,-0.8195,0.6909,-0.8723,TASCA_SINISTRA_DAVANTI_PANTALONI
