@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
2.4854,1.6456,1.2828,4.0788,0.0182,0.2127,1.0134,1.0067,3.9134,-1.2275,-4.1847,1.6349,1.2786,6.2859,?,5.2397,0.5734,0.7572,3.1545,0.5265,11.6833,-0.5939,0.4743,-0.0508,0.0406,-0.7987,1.2743,1.0033,1.6941,0.7873,1.3295,1.6886,1.6238,1.0065,2.87,0.6199,1.7675,2.8514,-0.0351,-0.012,0.0216,0.3431,-0.6149,-1.7924,2.3647,0,0.6237,0,0.2637,0,1.0423,0.6489,1.293,0.6226,1.2406,1.9927,0.1107,7.5482,0.7698,0.6953,-0.288,0.6354,-0.4396,-0.8504,?,?,?,?,?,4.1591,38.1338,6.1753,21,0,PANTALONI
0.0465,0.0088,0.0938,0.3817,-0.7014,0.0613,0.0136,0.1166,0.5218,-0.5714,0.0174,0.0108,0.104,0.4613,-1.0695,0.186,0.0049,0.0698,0.3425,0.1501,0.759,2.6778,0.2503,3.5282,0.3298,0.0935,0.8042,0.9018,1.3442,1.1213,1.6714,1.4905,0.6468,0.8133,1.8068,1.2574,2.7934,2.2216,0.8292,0.66,-2.6008,0.796,-3.1365,-3.9405,0.6755,1.0064,0.5566,1.4898,0.824,0.5531,0.7314,0.8274,1.1143,1.1312,1.5235,1.3468,0.0016,0.2775,0.1804,-0.2715,0.2969,-0.3726,0.5207,-0.2569,?,?,?,?,?,4.1432,0,0,0,1,PANTALONI
0.061,0.0177,0.1329,0.5369,-0.8928,0.034,0.0115,0.1072,0.4939,-0.7762,-0.0089,0.0078,0.0884,0.4398,-0.817,0.1928,0.0047,0.0688,0.2786,0.1437,1.7927,-6.88,0.3161,-3.8377,0.1763,-0.046,1.24,1.504,1.9325,1.2129,1.5584,1.2849,1.5377,2.262,3.7346,1.471,2.4287,1.651,1.1734,1.2807,-5.4186,1.0914,-4.6178,-4.2309,1.0202,1.172,0.872,1.1487,0.8547,0.744,1.0872,1.2209,1.9274,1.123,1.7729,1.5787,0.0014,0.2837,-0.2105,-0.0721,0.4055,-0.0162,0.0404,-0.0912,?,?,?,?,?,4.1432,0,0,0,1,PANTALONI
0.5822,0.9033,0.9504,4.1213,-0.0678,-0.8422,1.2635,1.1241,4.8772,-27.5101,-0.496,0.754,0.8683,4.7215,-2.653,1.3816,2.3064,1.5187,5.4859,0.0153,-0.6913,-1.1739,0.4214,1.6982,-0.6096,-0.359,0.8455,1.0945,0.6258,1.2945,0.7402,0.5718,0.7149,1.198,0.3917,1.6757,0.5478,0.3269,0.0556,0.0763,-3.0628,1.3725,-55.0982,-40.1454,22.5623,2.9863,0.6928,0.1324,0.0307,0.232,0.845,0.8729,0.7513,1.033,0.8891,0.8607,0.0223,2.1232,-0.6052,-0.6326,0.8872,0.1922,-0.8675,-0.5721,?,?,?,?,?,4.1226,0.02,0.1416,1.0569,0.791,PANTALONI
3.1194,25.7041,5.0699,17.8836,-1.1205,-2.4991,2.6387,1.6244,5.484,-10.2019,-1.4238,11.8905,3.4483,13.5824,-1.6391,7.4144,3.2636,1.8065,6.8881,0.2993,-1.2482,-2.1909,0.4207,1.7552,-0.3371,-0.192,3.1211,1.4703,2.8064,0.4711,0.8992,1.9088,9.7413,2.1617,7.876,0.2219,0.8085,3.6434,1.8921,1.1202,-3.212,0.5921,-1.6976,-2.8673,17.2273,1.6387,0.858,0.0951,0.0498,0.5236,3.261,1.3167,2.5963,0.4038,0.7962,1.9719,0.0849,11.1335,-0.206,-0.511,0.3678,-0.4887,-0.2097,-0.2146,?,?,?,?,?,1.64,2.4704,1.5718,4,0,PANTALONI
-3.8029,21.4763,4.6342,20.4317,-2.9492,-1.431,29.7355,5.453,27.4893,-0.862,0.5244,23.0158,4.7975,25.465,-0.8459,7.5569,33.9054,5.8228,19.6139,0.0704,2.6575,-7.2524,-0.5032,-2.729,-0.1894,0.0694,0.8498,0.966,0.7959,1.1366,0.9365,0.8239,0.7222,0.9331,0.6334,1.292,0.877,0.6788,1.199,1.3075,-10.2778,1.0905,-8.5721,-7.8607,0.3504,0.375,0.2452,1.0702,0.6997,0.6538,0.7433,0.8023,1.0417,1.0795,1.4015,1.2983,0.0819,11.5609,-0.2503,-0.3243,-0.7291,0.7969,0.0636,0.1917,?,?,?,?,?,0,0,0,0,0,PANTALONI
-3.4037,18.969,4.3553,22.0024,-1.9077,-0.1566,16.1181,4.0147,16.804,-2.2597,-0.3755,16.4563,4.0566,17.2277,-0.8798,6.781,17.3126,4.1608,15.8989,0.0635,21.734,9.0638,-0.5019,0.417,-0.0231,-0.0554,1.0848,1.0736,1.0467,0.9897,0.9649,0.975,1.1769,1.1527,1.0957,0.9794,0.931,0.9505,1.2392,1.7904,-13.3948,1.4448,-10.809,-7.4815,1.4678,0.8256,0.4457,0.5625,0.3037,0.5399,1.3094,1.2772,1.3839,0.9754,1.0569,1.0836,0.07,10.308,-0.234,-0.4597,-0.4982,0.1877,-0.4222,0.1406,?,?,?,?,?,0,0,0,0,0,PANTALONI
0.4137,2.7484,1.6578,5.0549,-0.9389,0.4626,5.4755,2.34,7.3519,-0.614,-0.2265,0.2381,0.4879,1.8056,-1.0923,2.8623,0.7055,0.84,3.703,0.2506,0.8943,-1.8265,0.1445,-2.0425,0.1616,-0.0791,0.7085,3.3978,1.9737,4.7958,2.7859,0.5809,0.502,11.545,3.8956,23.0002,7.761,0.3374,0.8753,2.5969,-1.9773,2.967,-2.259,-0.7614,0.5723,3.021,0.5276,5.2784,0.9219,0.1747,0.6876,2.7996,1.3651,4.0717,1.9854,0.4876,0.0132,4.1834,-0.7799,-0.8747,-0.6735,0.7413,0.5733,0.607,?,?,?,?,?,4.0472,0,0,0,1,PANTALONI
-0.0838,3.8776,1.9692,6.9735,-1.4948,0.1476,10.0779,3.1746,10.2578,-0.64,0.2552,1.0743,1.0365,3.5725,-0.3834,3.5242,2.7038,1.6443,7.3569,0.0593,-0.5675,-0.3283,-0.0238,0.5785,0.0419,0.0724,0.6203,1.8999,1.1976,3.0628,1.9306,0.6303,0.3848,3.6095,1.4342,9.3809,3.7274,0.3973,1.0438,4.2203,-9.0155,4.0432,-8.6371,-2.1362,0.4469,1.0824,0.3574,2.422,0.7998,0.3302,0.6798,1.952,0.9479,2.8713,1.3943,0.4856,0.006,5.4571,-0.9504,-0.8725,-0.4526,0.9048,0.4048,0.4489,?,?,?,?,?,4.0425,0.0002,0.014,0.0472,0.9883,PANTALONI
0.0362,0.3921,0.6262,2.8065,-1.5252,-0.1749,0.4192,0.6475,2.4556,-0.8048,0.3595,0.0493,0.2221,0.924,-0.0614,0.9105,0.1928,0.4391,2.0738,0.0922,-0.2071,0.1008,0.0398,-0.4865,-0.1921,0.3949,0.9671,2.8197,1.4261,2.9156,1.4746,0.5058,0.9353,7.9505,2.0339,8.5005,2.1746,0.2558,1.548,31.7268,-8.0496,20.495,-5.1999,-0.2537,0.8168,1.2766,0.4865,1.5629,0.5956,0.3811,1.1429,3.0372,1.3533,2.6575,1.1841,0.4456,0.0079,1.4046,-0.8016,-0.7006,-0.4647,0.5309,0.5323,0.3935,?,?,?,?,?,4.1432,0,0,0,1,PANTALONI
0.0091,0.0112,0.1057,0.4395,-1.3337,0.0243,0.0176,0.1327,0.6841,-1.0668,0.0046,0.0119,0.109,0.5116,-0.9304,0.1868,0.0065,0.0804,0.3664,0.1173,0.3731,1.9568,0.0485,5.2441,0.13,0.0248,0.7966,0.9699,1.315,1.2175,1.6509,1.3559,0.6345,0.9406,1.7293,1.4824,2.7254,1.8385,0.7114,1.0187,-5.1569,1.432,-7.2492,-5.0623,0.569,0.7106,0.4537,1.2489,0.7974,0.6385,0.6425,0.8591,1.1995,1.3371,1.867,1.3963,0.0005,0.2734,-0.0083,-0.2321,-0.0221,-0.0341,-0.034,0.1375,?,?,?,?,?,4.1432,0,0,0,1,PANTALONI
-0.0045,0.0105,0.1027,0.4119,-1.0523,-0.011,0.0141,0.1188,0.5751,-0.7652,-0.0008,0.0109,0.1043,0.4146,-1.0324,0.1762,0.0046,0.0681,0.3553,0.1045,0.4058,5.5177,-0.0255,13.596,-0.0627,-0.0046,0.8642,0.984,1.5071,1.1386,1.7439,1.5315,0.7469,0.9683,2.2713,1.2965,3.041,2.3456,0.8472,1.0029,-5.0955,1.1837,-6.0143,-5.081,0.6161,0.9839,0.5059,1.597,0.8212,0.5142,0.7163,0.9935,1.1594,1.387,1.6187,1.167,0.0002,0.2701,-0.0661,-0.0568,-0.1044,0.1406,0.1323,-0.0973,?,?,?,?,?,4.1432,0,0,0,1,PANTALONI
0.2696,1.1749,1.0839,3.9095,-0.657,1.2303,6.8028,2.6082,7.5972,-0.5371,0.1479,1.6849,1.298,5.3564,-0.9189,3.1072,1.6164,1.2714,4.7171,0.1121,0.2191,1.8234,0.0868,8.3211,0.396,0.0476,0.4156,0.8351,0.8526,2.0094,2.0515,1.021,0.1727,0.6974,0.7269,4.0376,4.2087,1.0424,0.5839,0.6043,-2.6039,1.0349,-4.4592,-4.3087,0.4774,0.8453,0.4441,1.7707,0.9304,0.5254,0.5146,0.7299,0.8288,1.4184,1.6106,1.1355,0.0249,4.3858,-0.0595,-0.133,0.4248,-0.1505,0.7508,-0.1224,?,?,?,?,?,4.1499,0.0006,0.0239,0.0983,0.9768,PANTALONI
2.6774,6.7027,2.589,9.0955,-0.1625,0.537,1.5988,1.2644,4.1967,-0.789,-3.2442,15.8454,3.9806,13.7457,-3.9812,5.2573,14.4894,3.8065,11.0586,0.0841,4.9858,-0.8253,0.5093,-0.1655,0.1021,-0.6171,2.0475,0.6504,0.6801,0.3176,0.3322,1.0457,4.1924,0.423,0.4626,0.1009,0.1103,1.0936,0.6871,0.1158,-1.2517,0.1685,-1.8217,-10.8134,3.3351,2.8352,0.648,0.8501,0.1943,0.2285,2.1673,0.6617,0.8225,0.3053,0.3795,1.243,0.0831,7.9758,0.5893,-0.664,0.8423,-0.5069,0.6159,-0.9269,?,?,?,?,?,4.2693,0.0776,0.2786,1.0337,0.8003,PANTALONI
2.003,1.5203,1.233,4.5821,-0.078,-0.7728,0.9838,0.9919,4.2404,-0.8879,-0.9518,2.1884,1.4793,5.6674,-5.1984,2.9291,1.6281,1.276,5.4831,0.1299,-2.5918,-2.1044,0.6838,0.8119,-0.2638,-0.325,1.2431,0.8335,0.9663,0.6705,0.7774,1.1594,1.5453,0.6947,0.9338,0.4496,0.6043,1.3441,0.1663,0.0698,-0.4049,0.4196,-2.4354,-5.8042,1.8924,4.6487,0.6745,2.4565,0.3564,0.1451,1.0806,0.8085,0.8357,0.7482,0.7734,1.0336,0.046,4.2744,0.3664,-0.0088,0.7355,-0.798,0.667,-0.6228,?,?,?,?,?,6.1067,1.7523,1.3238,4.2284,0.4949,PANTALONI
4.6702,4.6465,2.1556,6.9162,0.1203,-1.6606,1.9414,1.3933,4.9283,-7.4889,-0.3633,3.8639,1.9657,8.6577,-2.6392,5.699,2.6732,1.635,5.2283,0.3458,-2.8124,-12.8551,0.8195,4.5709,-0.2914,-0.0637,1.5471,1.0966,1.3184,0.7088,0.8522,1.2023,2.3934,1.2025,1.7382,0.5024,0.7262,1.4454,-0.2175,-0.1506,0.3422,0.6925,-1.5733,-2.272,13.5421,3.3047,0.9838,0.244,0.0726,0.2977,1.4034,0.7989,1.3228,0.5692,0.9426,1.6559,0.0974,7.7834,0.682,0.6167,0.8306,0.426,0.4534,0.1763,?,?,?,?,?,4.0949,0,0,0,1,PANTALONI
0.5691,3.2448,1.8013,6.5171,-0.6676,-0.3387,5.1373,2.2666,7.5532,-1.7608,0.7343,2.5784,1.6057,6.4805,-0.8202,3.1697,1.891,1.3751,5.5386,0.0828,-1.6803,0.775,0.1795,-0.4613,-0.1069,0.2317,0.7947,1.1218,1.3099,1.4115,1.6483,1.1677,0.6316,1.2584,1.7159,1.9924,2.7167,1.3635,0.5416,0.8934,-5.2153,1.6497,-9.6296,-5.8373,1.4285,1.0977,0.6472,0.7684,0.453,0.5896,0.8628,1.0057,1.1767,1.1655,1.3637,1.1701,0.0194,4.8947,-0.7518,0.2905,0.5918,-0.2286,-0.8161,0.2986,?,?,?,?,?,4.0472,0,0,0,1,PANTALONI
3.1363,9.6618,3.1083,8.9887,-0.0713,-1.9739,1.9628,1.401,5.4402,-4.2967,-0.6123,6.8067,2.609,10.2783,-1.576,4.99,7.6384,2.7638,9.0754,0.0508,-1.5889,-5.1224,0.6285,3.2239,-0.3956,-0.1227,2.2187,1.1914,1.1247,0.537,0.5069,0.944,4.9225,1.4195,1.2649,0.2884,0.257,0.8911,0.1356,0.0951,-1.2312,0.7018,-9.0825,-12.9416,8.1692,2.1028,0.8775,0.2574,0.1074,0.4173,1.6523,0.8745,0.9904,0.5293,0.5994,1.1325,0.0736,7.573,-0.3615,-0.0906,0.8865,0.1669,-0.7077,-0.2014,?,?,?,?,?,7.2736,12.8835,3.5894,14.6544,0.2204,PANTALONI
3.2428,1.9451,1.3947,5.0977,0.0909,-1.5087,1.2388,1.113,3.8164,-19.6309,-1.04,4.0762,2.019,7.1714,-1.7063,4.3826,1.9265,1.388,5.1063,0.1951,-2.1494,-3.1182,0.7399,1.4507,-0.3442,-0.2373,1.2531,0.6908,1.0048,0.5513,0.8019,1.4546,1.5702,0.4772,1.0097,0.3039,0.643,2.1159,-0.1404,-0.1127,0.4117,0.8031,-2.9331,-3.6521,30.3125,2.1161,0.8838,0.0698,0.0292,0.4177,1.3357,0.7108,0.9983,0.5322,0.7474,1.4044,0.073,6.6996,-0.1931,0.3159,0.8492,-0.5189,-0.3879,0.1123,?,?,?,?,?,4.8237,0.2929,0.5412,1.7462,0.7035,PANTALONI
1.5255,4.9677,2.2288,8.6998,-0.3043,0.887,3.5651,1.8881,7.4486,-0.9536,-3.6994,5.6238,2.3715,10.2868,?,4.9021,6.9263,2.6318,10.062,0.1263,1.7198,-0.4124,0.3112,-0.2398,0.181,-0.7547,1.1804,0.9399,0.8469,0.7962,0.7174,0.9011,1.3934,0.8833,0.7172,0.6339,0.5147,0.812,0.5582,0.1973,-1.3947,0.3535,-2.4987,-7.0694,1.7495,0,0.5792,0,0.331,0,1.168,0.8457,0.8646,0.7241,0.7403,1.0223,0.0804,7.6056,0.6202,-0.6864,0.8367,-0.199,0.3772,-0.9355,?,?,?,?,?,59.6515,2542.0056,50.4183,140.3935,0.0287,PANTALONI
4.0389,50.8892,7.1337,26.799,-0.6135,-2.8593,24.1605,4.9153,25.4917,-1.2547,-3.149,23.2283,4.8196,32.1621,-2.5667,9.9346,33.9852,5.8297,27.0658,0.0831,-1.4125,-1.2826,0.4065,0.908,-0.2878,-0.317,1.4513,1.4801,1.2237,1.0199,0.8432,0.8267,2.1063,2.1908,1.4974,1.0401,0.7109,0.6835,0.7183,0.4403,-4.1546,0.6129,-5.7837,-9.4365,1.469,1.8419,0.5627,1.2538,0.383,0.3055,1.0513,0.8332,0.9901,0.7926,0.9418,1.1883,0.0803,14.6315,-0.2998,0.0066,0.7615,-0.5725,-0.1719,-0.2638,?,?,?,?,?,0.274,0.1989,0.446,1,0,PANTALONI
4.7257,38.3566,6.1933,23.011,-0.5786,-4.3707,20.5065,4.5284,14.1535,-3.5991,-0.8668,4.3796,2.0928,8.7182,-2.204,8.9466,25.3882,5.0387,14.0678,0.0948,-1.0812,-5.4521,0.5282,5.0426,-0.4885,-0.0969,1.3676,2.9594,1.2291,2.1639,0.8987,0.4153,1.8705,8.758,1.5108,4.6823,0.8077,0.1725,0.7615,1.4064,-5.7231,1.8469,-7.5156,-4.0693,4.7365,5.3569,0.9379,1.131,0.198,0.1751,1.6258,2.6394,1.6357,1.6234,1.0061,0.6197,0.1299,12.6965,-0.3106,-0.0467,0.8404,-0.3283,-0.5127,-0.0447,?,?,?,?,?,0.8,1.76,1.3266,4,0,PANTALONI
-0.3755,8.4009,2.8984,9.8139,-1.0107,-0.8891,6.3965,2.5291,11.6367,-4.0701,1.0965,26.3999,5.1381,22.4544,-0.6578,5.9523,7.9006,2.8108,11.9851,0.1256,0.4223,-0.3425,-0.0631,-0.8109,-0.1494,0.1842,1.146,0.5641,1.0312,0.4922,0.8998,1.828,1.3134,0.3182,1.0633,0.2423,0.8096,3.3415,0.5281,0.5536,-2.8664,1.0484,-5.4281,-5.1774,2.1266,0.3604,0.3561,0.1695,0.1675,0.9882,0.8434,0.4371,0.8188,0.5182,0.9709,1.8735,0.0298,8.863,-0.4193,-0.668,0.244,0.0703,-0.4889,0.0996,?,?,?,?,?,2,0,0,0,1,PANTALONI
5.3775,45.3941,6.7375,20.1336,-0.3865,-0.8724,9.7299,3.1193,11.2972,-0.9366,-2.1385,12.6475,3.5563,17.1524,-3.9756,9.6005,9.8533,3.139,10.1955,0.3238,-6.1641,-2.5147,0.5601,0.408,-0.0909,-0.2227,2.16,1.8945,2.1464,0.8771,0.9937,1.133,4.6654,3.5892,4.607,0.7693,0.9875,1.2836,1.0272,0.4095,-1.1495,0.3987,-1.1191,-2.8073,2.4893,4.2125,0.9631,1.6922,0.3869,0.2286,1.7822,1.1738,1.9747,0.6586,1.1081,1.6823,0.1194,13.9386,-0.4665,-0.4544,0.8793,-0.1588,-0.2703,-0.6141,?,?,?,?,?,9.3878,105.3394,10.2635,25,0,PANTALONI
-0.0079,0.0074,0.0858,0.3791,-1.1101,-0.0248,0.0028,0.0526,0.2046,-1.2396,-0.0073,0.0144,0.1201,0.5053,-1.589,0.149,0.0031,0.0555,0.2929,0.1289,0.3179,1.0872,-0.053,3.4194,-0.1667,-0.0487,1.6312,0.7141,1.5448,0.4378,0.947,2.1632,2.6607,0.5099,2.3863,0.1917,0.8969,4.6796,1.7616,0.6432,-4.6012,0.3651,-2.6119,-7.154,1.9671,0.9206,0.5344,0.468,0.2716,0.5804,1.8534,0.7503,1.2944,0.4049,0.6984,1.7251,0.0005,0.2201,0.4401,0.1423,-0.1387,0.0727,-0.0358,-0.3961,28.1877,0,0,0,1,0.36,0.2304,0.48,1,0,PANTALONI
4.1085,50.1648,7.0827,24.5587,-0.4368,-1.436,7.0341,2.6522,9.7274,-2.5491,-2.5607,12.7821,3.5752,13.9601,-1.7158,9.28,9.3609,3.0596,11.7942,0.3102,-2.8611,-1.6045,0.4427,0.5608,-0.1547,-0.2759,2.6705,1.9811,2.3149,0.7418,0.8669,1.1685,7.1317,3.9246,5.359,0.5503,0.7514,1.3655,1.0686,0.8465,-1.4074,0.7921,-1.317,-1.6626,6.2365,3.3253,0.9996,0.5332,0.1603,0.3006,2.5247,1.7592,2.0823,0.6968,0.8248,1.1836,0.099,13.0666,-0.3342,0.8332,0.7951,-0.5246,-0.3033,0.6431,27.638,0.0109,0.1046,0.2095,0.9924,12.9608,34.5083,5.8744,24,0,PANTALONI
1.2086,3.3569,1.8322,10.0982,-0.7576,-0.5207,7.0934,2.6633,11.7083,-2.1533,-0.216,1.5505,1.2452,5.5835,-0.6852,3.2331,3.3263,1.8238,9.0474,0.053,-2.3212,-5.5962,0.3738,2.411,-0.161,-0.0668,0.6879,1.4714,1.0046,2.1389,1.4603,0.6827,0.4732,2.165,1.0092,4.5749,2.1326,0.4661,0.5444,1.9172,-8.5965,3.5216,-15.7902,-4.4838,1.5474,1.7341,0.6014,1.1207,0.3886,0.3468,0.8625,1.8086,1.1161,2.0969,1.2941,0.6171,0.0278,4.9438,0.136,-0.6055,0.1118,-0.4754,-0.4771,0.2069,?,?,?,?,?,0,0,0,0,0,PANTALONI
1.0703,0.7825,0.8846,3.813,-0.3123,0.178,1.0677,1.0333,4.5905,-1.0305,-0.0326,0.4726,0.6875,2.5955,-0.7343,1.6989,0.6148,0.7841,2.5718,0.1683,6.0119,-32.8575,0.63,-5.4654,0.1048,-0.0192,0.8561,1.2867,1.1282,1.503,1.3178,0.8768,0.7329,1.6557,1.2728,2.2591,1.7367,0.7688,0.3895,0.8257,-1.7438,2.1199,-4.477,-2.1118,1.2852,1.9415,0.9397,1.5106,0.7311,0.484,0.8306,1.4691,1.4826,1.7686,1.785,1.0092,0.0226,2.5854,-0.4009,0.5674,0.6572,-0.1638,-0.1588,0.404,?,?,?,?,?,0,0,0,0,0,PANTALONI
4.6902,17.9865,4.2411,16.3905,-0.1276,-7.2125,19.0933,4.3696,16.032,-6.0631,-0.5737,23.3733,4.8346,18.6203,-0.5756,10.5496,23.5064,4.8483,17.2255,0.1064,-0.6503,-8.1748,0.4446,12.5711,-0.6837,-0.0544,0.9706,0.8772,0.8747,0.9038,0.9013,0.9972,0.942,0.7695,0.7652,0.8169,0.8123,0.9943,0.1347,0.2726,-0.9039,2.0231,-6.7084,-3.3159,6.404,1.23,0.7541,0.1921,0.1177,0.6131,1.0224,0.8802,0.9515,0.861,0.9307,1.081,0.176,16.2212,-0.1685,0.7161,0.6601,-0.067,-0.7945,0.5206,?,?,?,?,?,56.8776,141.8625,11.9106,32,0.5556,PANTALONI
1.8913,7.0113,2.6479,10.5744,-0.2897,-6.4374,23.5593,4.8538,15.663,?,0.3303,27.3657,5.2312,20.8269,-0.3711,8.8515,24.7139,4.9713,15.3892,0.1538,-0.2938,5.7254,0.2137,-19.4876,-0.7273,0.0373,0.5455,0.5062,0.5326,0.9279,0.9764,1.0523,0.2976,0.2562,0.2837,0.8609,0.9533,1.1073,0.1517,0.4214,-0.8492,2.7788,-5.5995,-2.0151,0,0.5397,0.4508,0,0,0.8353,0.6751,0.5077,0.6871,0.7521,1.0178,1.3533,0.1371,13.2852,-0.2838,0.676,0.4428,-0.692,-0.9271,0.8554,?,?,?,?,?,163.1633,564.7898,23.7653,65,0.6667,PANTALONI
