@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0399,0.0949,0.308,1.5404,-0.4724,-0.0144,0.1235,0.3515,1.9247,-1.0916,0.0141,0.0676,0.2599,1.4792,-1.0337,0.4448,0.0901,0.3002,1.2635,0.0193,-2.7768,2.8275,0.0896,-1.0182,-0.0323,0.0317,0.8764,1.1852,1.0261,1.3523,1.1708,0.8658,0.7681,1.4046,1.053,1.8287,1.3709,0.7496,0.492,0.6574,-19.8368,1.336,-40.3166,-30.1766,1.1368,1.4383,0.812,1.2653,0.7143,0.5645,0.8003,1.0414,1.2192,1.3012,1.5234,1.1707,0.0001,0.6896,0.1576,0.0845,0.6215,0.995,0.126,0.0846,0.0728,0.0115,0.1073,0.6142,-0.3958,0.1278,0.0285,0.1687,0.9357,-0.493,0.0077,0.0065,0.0807,0.4539,-1.0161,0.5695,9.4004,16.5077,0.6359,1.33,2.0916,0.4044,1.7689,4.3746,0.5637,0.7612,1.3503,0.7021,1.9542,2.7835,0.6564,1.3529,2.0612,0.0004,0.3182,0.813,0.2605,0.3007,PANTALONI
0.1628,0.0753,0.2744,1.5164,-0.8437,0.0533,1.0942,1.046,5.3691,-0.7406,0.1412,0.041,0.2026,1.4818,-0.3127,0.8995,0.4508,0.6714,3.1294,0.0149,3.0572,1.153,0.181,0.3771,0.0592,0.157,0.2623,1.3545,0.4087,5.1637,1.558,0.3017,0.0688,1.8347,0.167,26.6633,2.4274,0.091,0.3037,1.9656,-14.666,6.4712,-48.2833,-7.4612,0.2666,0.7286,0.2589,2.7326,0.971,0.3553,0.2824,1.0233,0.4846,3.6233,1.7157,0.4735,0.0006,1.2118,0.2549,-0.5608,0.1704,0.0308,0.4634,0.1136,0.0751,0.0349,0.1869,0.8897,-0.3437,0.0999,0.0426,0.2065,0.8748,-0.2156,0.0253,0.0087,0.0934,0.5586,-0.3954,0.7515,2.9629,3.9427,0.9054,2.0022,2.2114,0.8198,4.009,4.8903,1.4669,1.4376,0.98,0.9201,1.6541,1.7976,1.0171,1.5927,1.566,0.0003,0.3261,0.9047,0.8514,0.7735,PANTALONI
-0.209,2.8285,1.6818,8.658,-1.0096,-0.8867,5.0791,2.2537,13.4308,-1.1105,-0.2123,4.389,2.095,18.4689,-0.4276,3.014,4.0872,2.0217,13.4131,0.0132,0.2357,0.9843,-0.0693,4.1764,-0.2942,-0.0704,0.7463,0.8028,0.8319,1.0757,1.1147,1.0363,0.5569,0.6445,0.692,1.1572,1.2427,1.0738,0.6155,0.7863,-24.2421,1.2775,-39.3864,-30.8302,0.677,0.333,0.317,0.4919,0.4682,0.9518,0.6446,0.4688,0.6455,0.7272,1.0013,1.3769,0.0024,4.6238,0.0456,-0.5019,-0.2554,0.3238,-0.3238,0.2771,0.4477,1.0181,1.009,5.8127,-0.4555,-0.4441,1.3276,1.1522,6.3799,-2.8418,0.5109,1.7116,1.3083,5.4602,-1.0143,-1.0081,0.8763,-0.8693,0.8757,0.7713,0.8807,0.7669,0.5948,0.7756,0.3855,0.6616,1.7164,2.4048,1.4733,0.6126,0.9111,1.0646,1.1684,0.0021,2.7879,-0.1476,0.1778,0.3998,PANTALONI
0.11,5.911,2.4313,14.2588,-1.0215,-0.8592,17.4458,4.1768,20.4621,-1.2026,-0.2503,6.0507,2.4598,16.9482,-0.7614,4.0185,14.0725,3.7513,12.1631,0.0068,-0.128,-0.4393,0.0274,3.4329,-0.2138,-0.0623,0.5821,0.9884,0.6481,1.698,1.1134,0.6557,0.3388,0.9769,0.42,2.8833,1.2397,0.43,0.6449,0.9835,-85.9504,1.525,-133.2743,-87.3913,0.7593,0.7331,0.5759,0.9655,0.7585,0.7857,0.6968,0.8413,1.1723,1.2073,1.6823,1.3934,0.0024,5.976,-0.6839,0.2595,0.2145,0.3747,-0.3216,-0.014,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
0.4382,3.6094,1.8999,14.6532,-0.9523,-1.0932,13.936,3.7331,17.7983,-0.9237,-0.1311,6.9683,2.6398,13.6559,-0.6532,3.8635,10.9912,3.3153,11.5715,0.0058,-0.4008,-3.3423,0.1134,8.3383,-0.283,-0.0339,0.5089,0.7197,0.5731,1.4142,1.126,0.7962,0.259,0.518,0.3284,1.9999,1.2679,0.634,0.8363,1.3247,-104.9871,1.584,-125.5339,-79.2517,0.8112,0.9086,0.6448,1.12,0.7949,0.7097,0.8233,1.073,1.2663,1.3033,1.5381,1.1801,0.0031,5.7159,-0.4707,0.4103,0.4001,0.5039,-0.3852,0.1255,-0.5163,1.1105,1.0538,4.1122,-6.1357,0.5271,1.1823,1.0873,7.3647,-0.7116,-0.2874,0.5544,0.7446,4.0791,-2.2905,-0.9795,1.7964,-1.834,0.9692,1.4153,1.4603,0.9393,2.003,2.1326,1.1549,1.2453,1.0783,0.1339,0.4649,3.471,0.5584,1.0081,1.8054,0.0021,1.8058,-0.7878,0.6556,-0.4279,PANTALONI
0.4577,7.0564,2.6564,18.739,-1.1417,-1.3847,16.7677,4.0948,25.447,-0.8772,-0.3269,8.2903,2.8793,17.8315,-0.5255,4.2412,16.3605,4.0448,14.6136,0.009,-0.3305,-1.4001,0.1079,4.2362,-0.3265,-0.0771,0.6487,0.9226,0.6567,1.4222,1.0124,0.7118,0.4208,0.8512,0.4313,2.0226,1.0249,0.5067,0.8401,1.6262,-75.5971,1.9358,-89.9907,-46.4874,0.6455,0.7486,0.5934,1.1597,0.9193,0.7927,0.7364,1.0509,1.2823,1.4271,1.7413,1.2202,0.0039,6.4643,-0.6768,0.1592,0.4634,0.4172,-0.3959,0.098,-0.4699,1.1681,1.0808,5.0212,-2.1454,0.5026,1.5987,1.2644,6.6618,-0.5016,-0.3066,1.3322,1.1542,5.8607,-2.4517,-0.9349,1.5324,-1.6391,0.8548,0.9364,1.0955,0.7307,0.8768,1.2,1.539,0.8227,0.5346,0.3598,0.9402,2.6129,0.7537,0.8568,1.1367,0.002,2.0091,-0.788,0.6734,-0.4606,PANTALONI
0.1615,6.5998,2.569,17.6749,-1.1853,-0.8074,6.7742,2.6027,19.384,-0.5003,0.3056,9.6044,3.0991,33.4533,-0.2142,3.8046,9.2749,3.0455,30.3176,0.0044,-0.2,0.5286,0.0425,-2.6423,-0.2122,0.0803,0.987,0.829,0.8436,0.8398,0.8546,1.0176,0.9743,0.6872,0.7116,0.7053,0.7304,1.0355,1.4832,1.6246,-71.1564,1.0954,-47.9765,-43.7987,0.626,0.2936,0.2656,0.4689,0.4243,0.9048,0.9118,0.5283,0.583,0.5794,0.6394,1.1034,0.0023,5.6414,-0.456,-0.1046,-0.1089,0.5002,0.0925,0.5554,-0.3566,0.5002,0.7072,3.4564,-1.4825,0.633,2.9914,1.7296,8.3612,-0.3982,-0.0169,2.7765,1.6663,8.8023,-1.3622,-0.5634,21.148,-37.5364,0.4089,0.4244,1.038,0.1672,0.1802,1.0774,0.8668,0.4066,0.4691,0.2328,0.3737,1.6048,0.4134,0.3927,0.9499,0.0019,2.8336,-0.3341,-0.2649,-0.3625,PANTALONI
0.0308,4.4291,2.1045,13.9538,-0.5843,-1.5447,6.6446,2.5777,16.4737,-1.4945,0.0858,10.3427,3.216,31.5225,-0.4605,3.8688,8.8431,2.9737,21.6785,0.0093,-0.0199,0.3584,0.0079,-18.0004,-0.3993,0.0222,0.8164,0.6544,0.7077,0.8015,0.8668,1.0815,0.6666,0.4282,0.5009,0.6424,0.7514,1.1696,0.5214,0.5178,-25.212,0.9931,-48.3512,-48.688,1.3336,0.4081,0.4025,0.306,0.3018,0.9864,0.847,0.4427,0.6437,0.5226,0.7599,1.4541,0.0041,5.8106,0.2539,-0.2994,-0.0006,0.1187,-0.312,0.4374,0.7083,1.2434,1.1151,7.1115,-0.1673,-0.1056,0.6024,0.7761,4.0182,-1.2068,0.7842,2.6201,1.6187,6.162,-0.4,-6.7051,0.9031,-0.1347,1.4367,0.6889,0.4795,2.0641,0.4746,0.2299,0.4638,0.5788,1.2482,3.3459,1.3842,0.4137,1.7698,1.1541,0.6521,0.0028,2.7438,0.0156,-0.0423,-0.1381,PANTALONI
-0.5089,1.5006,1.225,8.803,-1.3402,-0.8557,3.2752,1.8097,12.1539,-1.9689,0.1184,4.34,2.0833,12.987,-0.6095,2.5084,3.8289,1.9568,8.6975,0.0108,0.5947,-4.2991,-0.2029,-7.2285,-0.3411,0.0472,0.6769,0.588,0.626,0.8687,0.9249,1.0647,0.4582,0.3458,0.3919,0.7546,0.8554,1.1335,0.6255,1.0251,-53.0804,1.6389,-84.8639,-51.7825,0.9188,0.4662,0.4278,0.5074,0.4656,0.9177,0.7243,0.6778,1.0121,0.9359,1.3974,1.4932,0.0026,3.8019,0.1768,-0.2277,-0.1894,-0.119,-0.4667,0.2663,0.8316,2.3505,1.5331,6.805,-0.1477,-0.1664,0.4077,0.6385,3.6925,-1.5146,1.1518,1.9858,1.4092,4.4872,-0.0472,-4.9991,0.722,-0.1444,2.4012,1.088,0.4531,5.7657,1.1836,0.2053,0.3938,4.3343,11.0055,4.0378,1.3837,0.3427,1.8429,1.5165,0.8229,0.0037,2.5663,-0.2081,0.3269,-0.3471,PANTALONI
0.1792,0.0115,0.1074,0.5529,-0.2445,0.0785,0.0434,0.2082,1.2406,-0.7498,0.0565,0.0155,0.1246,0.7008,-0.5814,0.3028,0.0202,0.1421,0.6712,0.0884,2.2836,3.1749,0.5919,1.3903,0.2592,0.1864,0.5158,0.8619,0.7556,1.6708,1.4648,0.8767,0.2661,0.7428,0.5709,2.7917,2.1458,0.7686,0.2044,0.4216,-1.6685,2.0631,-8.1649,-3.9576,0.6266,1.0025,0.6034,1.5999,0.963,0.6019,0.4456,0.7889,0.8238,1.7702,1.8484,1.0442,0.0005,0.4631,-0.0445,0.6591,0.6361,0.171,0.3903,0.6022,-0.0184,0.0016,0.0395,0.267,-1.5525,0.0263,0.0019,0.044,0.2083,-0.7142,0.0117,0.0013,0.0365,0.1848,-1.0644,-0.6992,-1.5701,2.2457,0.8968,1.0822,1.2067,0.8043,1.1711,1.4561,1.8716,1.7047,0.9108,0.861,1.1688,1.3575,1.2821,1.4451,1.1272,0.0001,0.1055,0.4937,0.3314,0.5845,PANTALONI
0.181,0.0138,0.1175,0.9339,-0.5568,-0.0907,0.0812,0.285,1.4264,-1.1428,-0.0236,0.0261,0.1616,1.0954,-1.1352,0.3716,0.0246,0.1567,0.7666,0.0655,-1.9965,-7.6761,0.4871,3.8448,-0.244,-0.0635,0.4121,0.7269,0.7493,1.7638,1.8181,1.0308,0.1699,0.5284,0.5615,3.1109,3.3056,1.0626,0.4391,0.5735,-6.2205,1.3062,-14.1667,-10.8457,0.9012,1.1693,0.7313,1.2974,0.8115,0.6254,0.6548,0.8526,1.2182,1.3021,1.8606,1.4289,0.0005,0.5577,-0.0881,0.2825,0.3443,0.3163,-0.1671,0.0738,-0.0734,0.0235,0.1534,0.7402,-4.73,0.0149,0.0169,0.1302,0.8545,-1.4483,-0.1299,0.031,0.1762,0.752,-3.7956,-4.9315,0.5654,-0.1147,1.1782,0.8708,0.739,1.3883,0.7583,0.5462,1.2088,1.0267,0.8493,0.3701,0.8239,2.2259,0.8662,0.9844,1.1364,0.0004,0.3689,0.4881,0.0806,0.4213,PANTALONI
0.2382,0.019,0.1377,0.8839,-0.357,0.1008,0.1133,0.3366,2.4782,-0.7543,0.0824,0.0492,0.2217,1.7413,-0.9446,0.4492,0.0534,0.231,1.3632,0.0686,2.3622,2.8928,0.5303,1.2246,0.2245,0.1833,0.409,0.6209,0.596,1.5182,1.4571,0.9598,0.1673,0.3856,0.3552,2.3048,2.1231,0.9211,0.2182,0.2749,-2.3144,1.2598,-10.6055,-8.4186,0.4611,0.7274,0.445,1.5775,0.9652,0.6118,0.3567,0.5076,0.6484,1.4232,1.818,1.2774,0.0008,0.6763,-0.2539,0.5807,0.372,-0.0477,0.118,0.37,-0.0095,0.0019,0.0437,0.2179,-1.5203,0.0232,0.0035,0.0588,0.2809,-0.8553,0.0418,0.0068,0.0827,0.4657,-0.2984,-0.408,-0.226,0.554,0.744,0.5285,0.7104,0.5535,0.2793,0.5047,1.015,1.2281,1.21,0.571,0.241,0.4221,0.7757,0.4679,0.6032,0.0001,0.1512,0.4662,-0.0324,0.3121,PANTALONI
0.0015,2.8147,1.6777,18.807,-1.1784,-0.1742,6.5651,2.5623,15.6839,-0.9636,-0.1399,3.0933,1.7588,14.4633,-1.0828,2.7243,5.1013,2.2586,11.0678,0.0071,-0.0088,-0.011,0.0006,1.2452,-0.0639,-0.0514,0.6548,0.9539,0.7428,1.4568,1.1344,0.7787,0.4287,0.9099,0.5518,2.1224,1.2869,0.6064,1.3218,1.3531,-129.3967,1.0236,-97.8911,-95.6321,1.0809,1.2432,0.7745,1.1502,0.7166,0.623,1.1991,1.3003,1.6993,1.0844,1.4171,1.3068,0.0006,3.9779,0.0424,0.1124,-0.2558,0.4136,-0.0972,-0.0094,0.3587,0.5961,0.7721,4.2789,-0.6053,-0.2878,1.2231,1.106,6.0156,-1.9265,-0.1738,0.782,0.8843,5.8276,-1.5299,-1.2464,-2.0633,1.6554,0.6981,0.8731,1.2507,0.4874,0.7623,1.5642,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0013,1.6553,0.1908,0.0694,0.5449,GIACCA
0.0061,2.1377,1.4621,12.2786,-1.3604,-0.3135,5.7632,2.4007,15.2605,-1.6726,-0.0936,2.0489,1.4314,9.1566,-1.303,2.2442,5.0205,2.2406,10.5489,0.0024,-0.0193,-0.0647,0.0027,3.3479,-0.1397,-0.0417,0.609,1.0214,0.6525,1.6772,1.0714,0.6388,0.3709,1.0433,0.4258,2.8129,1.1479,0.4081,0.741,1.366,-283.7936,1.8435,-383.005,-207.7581,0.911,1.3083,0.492,1.4361,0.54,0.376,0.8046,1.3409,1.164,1.6666,1.4466,0.868,0.0008,3.432,0.3441,0.61,-0.1683,0.3391,-0.3084,-0.3138,0.3668,0.7829,0.8848,4.5235,-0.0863,-0.2873,1.0533,1.0263,6.9032,-2.0522,-0.1249,0.2235,0.4727,3.8559,-1.04,-1.2769,-2.9373,2.3003,0.8621,1.8717,2.171,0.7433,3.5032,4.7132,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0013,1.153,0.177,-0.2731,0.7084,GIACCA
-0.0356,2.6348,1.6232,14.4098,-1.656,-0.1259,5.1921,2.2786,15.4173,-0.8262,-0.0483,3.8852,1.9711,10.47,-0.7947,2.4704,5.6289,2.3725,10.3887,0.0069,0.2827,0.737,-0.0144,2.607,-0.051,-0.0196,0.7124,0.8235,0.6842,1.156,0.9604,0.8308,0.5075,0.6782,0.4681,1.3364,0.9224,0.6902,1.2881,1.9379,-125.3587,1.5044,-97.3198,-64.6881,0.6426,0.93,0.5187,1.4472,0.8071,0.5577,0.9346,1.3763,1.3871,1.4725,1.484,1.0078,0.0004,3.687,0.0458,0.29,-0.1913,0.2444,0.069,0.048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
0.0015,2.8147,1.6777,18.807,-1.1784,-0.1742,6.5651,2.5623,15.6839,-0.9636,-0.1399,3.0933,1.7588,14.4633,-1.0828,2.7243,5.1013,2.2586,11.0678,0.0071,-0.0088,-0.011,0.0006,1.2452,-0.0639,-0.0514,0.6548,0.9539,0.7428,1.4568,1.1344,0.7787,0.4287,0.9099,0.5518,2.1224,1.2869,0.6064,1.3218,1.3531,-129.3967,1.0236,-97.8911,-95.6321,1.0809,1.2432,0.7745,1.1502,0.7166,0.623,1.1991,1.3003,1.6993,1.0844,1.4171,1.3068,0.0006,3.9779,0.0424,0.1124,-0.2558,0.4136,-0.0972,-0.0094,0.3587,0.5961,0.7721,4.2789,-0.6053,-0.2878,1.2231,1.106,6.0156,-1.9265,-0.1738,0.782,0.8843,5.8276,-1.5299,-1.2464,-2.0633,1.6554,0.6981,0.8731,1.2507,0.4874,0.7623,1.5642,0.4074,0.4578,1.1237,1.2967,1.1572,0.8924,0.7113,0.7342,1.0323,0.0013,1.6553,0.1908,0.0694,0.5449,GIACCA
0.0061,2.1377,1.4621,12.2786,-1.3604,-0.3135,5.7632,2.4007,15.2605,-1.6726,-0.0936,2.0489,1.4314,9.1566,-1.303,2.2442,5.0205,2.2406,10.5489,0.0024,-0.0193,-0.0647,0.0027,3.3479,-0.1397,-0.0417,0.609,1.0214,0.6525,1.6772,1.0714,0.6388,0.3709,1.0433,0.4258,2.8129,1.1479,0.4081,0.741,1.366,-283.7936,1.8435,-383.005,-207.7581,0.911,1.3083,0.492,1.4361,0.54,0.376,0.8046,1.3409,1.164,1.6666,1.4466,0.868,0.0008,3.432,0.3441,0.61,-0.1683,0.3391,-0.3084,-0.3138,0.3668,0.7829,0.8848,4.5235,-0.0863,-0.2873,1.0533,1.0263,6.9032,-2.0522,-0.1249,0.2235,0.4727,3.8559,-1.04,-1.2769,-2.9373,2.3003,0.8621,1.8717,2.171,0.7433,3.5032,4.7132,0.0774,0.1828,2.3612,1.8411,2.203,1.1966,0.6553,1.1731,1.7903,0.0013,1.153,0.177,-0.2731,0.7084,GIACCA
-0.0356,2.6348,1.6232,14.4098,-1.656,-0.1259,5.1921,2.2786,15.4173,-0.8262,-0.0483,3.8852,1.9711,10.47,-0.7947,2.4704,5.6289,2.3725,10.3887,0.0069,0.2827,0.737,-0.0144,2.607,-0.051,-0.0196,0.7124,0.8235,0.6842,1.156,0.9604,0.8308,0.5075,0.6782,0.4681,1.3364,0.9224,0.6902,1.2881,1.9379,-125.3587,1.5044,-97.3198,-64.6881,0.6426,0.93,0.5187,1.4472,0.8071,0.5577,0.9346,1.3763,1.3871,1.4725,1.484,1.0078,0.0004,3.687,0.0458,0.29,-0.1913,0.2444,0.069,0.048,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.2213,4.423,2.1031,18.6412,-2.9701,0.5137,12.1628,3.4875,26.8307,-0.3308,-0.0648,1.7635,1.328,10.2114,-0.4861,3.2481,8.1163,2.8489,23.311,0.0049,-0.4308,3.4175,-0.0681,-7.9331,0.1582,-0.0199,0.603,1.5837,0.7382,2.6262,1.2242,0.4661,0.3636,2.5081,0.5449,6.8971,1.4986,0.2173,2.0911,4.1753,-120.8133,1.9967,-57.775,-28.9352,0.2329,0.6833,0.2004,2.9341,0.8606,0.2933,0.6948,1.8255,0.7997,2.6275,1.151,0.4381,0.0015,4.9319,-0.9045,-0.3206,-0.4026,0.519,0.4857,0.2618,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
