@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.0811,0.1141,0.3377,1.8857,-1.0717,7.2342,0.3053,0.5526,3.2004,0.6745,9.9724,0.0321,0.1792,1.2563,0.882,12.3301,0.2096,0.4578,2.7477,0.8108,-0.0112,-0.0081,-0.0066,0.7254,0.5867,0.8088,0.6112,1.8851,0.7377,3.084,1.2069,0.3913,0.3736,3.5536,0.5442,9.5112,1.4566,0.1531,-0.1471,-0.1039,-0.0829,0.7065,0.5634,0.7975,0.0926,0.0855,0.0627,0.9238,0.6772,0.7331,0.5892,1.501,0.6863,2.5474,1.1647,0.4572,0.0862,17.4801,-0.3942,-0.4873,-0.4449,0.7027,0.9749,0.843,-0.0182,0.0266,0.1631,0.8844,-0.6662,-0.0226,0.0112,0.1059,0.6003,-0.5753,0.0872,0.0221,0.1485,0.6847,-0.2524,0.8058,-0.2091,-0.2595,1.5393,1.098,0.7133,2.3695,1.2055,0.5088,1.613,2.5624,1.5886,1.3929,0.971,0.6971,1.4733,1.2917,0.8768,0.0006,0.3228,0.7634,0.5577,0.2619,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.027,1.8929,1.3758,8.6343,-1.7599,2.9774,12.7436,3.5698,19.4691,-0.1909,9.5437,2.4264,1.5577,7.029,0.4443,10.5632,5.43,2.3302,13.2032,0.3389,-0.0091,-0.0028,-0.0026,0.312,0.2819,0.9035,0.3854,0.8833,0.5904,2.2918,1.532,0.6685,0.1485,0.7801,0.3486,5.2522,2.3469,0.4468,1.7639,-0.9796,-0.8136,-0.5554,-0.4613,0.8306,0.1914,0.2473,0.1567,1.2923,0.8186,0.6334,0.4435,1.2284,0.654,2.7698,1.4746,0.5324,0.0685,13.8898,-0.1853,0.4794,0.056,0.2568,0.7931,0.7249,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,?,?,?,?,?,TASCA_GIACCA
-0.035,1.7662,1.329,7.3844,-1.4944,3.9331,8.8379,2.9729,14.4939,-0.1966,9.5708,1.2672,1.1257,5.7199,0.5224,10.7643,3.0722,1.7528,9.7301,0.4286,-0.0089,-0.0037,-0.0033,0.4109,0.3654,0.8891,0.447,1.1806,0.7582,2.6409,1.6961,0.6423,0.1998,1.3937,0.5749,6.9741,2.8767,0.4125,1.858,-0.707,-0.6063,-0.3805,-0.3263,0.8575,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.5095,1.291,0.7589,2.534,1.4896,0.5879,0.0709,14.45,-0.3198,0.354,-0.1005,0.0555,0.8214,0.5834,0.4788,0.397,0.6301,3.465,-0.3553,-0.4425,0.5574,0.7466,3.7064,-1.6238,-0.1317,0.7579,0.8706,4.3846,-1.496,-1.0821,-3.6348,3.359,0.8439,0.7238,0.8576,0.7122,0.5238,0.7355,0.396,0.3457,0.8728,1.8099,1.4554,0.8041,0.9349,0.7903,0.8453,0.0046,1.6634,0.2991,0.2052,0.5834,?,?,?,?,?,TASCA_GIACCA
-0.0008,3.3311,1.8251,11.3382,-1.8604,3.4592,10.3741,3.2209,15.4948,-0.2784,9.4597,2.9458,1.7163,8.6114,0.3858,10.6673,4.3104,2.0761,8.3227,0.4565,-0.0002,-0.0001,-0.0001,0.3657,0.3243,0.8868,0.5667,1.0634,0.8791,1.8766,1.5514,0.8267,0.3211,1.1308,0.7728,3.5216,2.4068,0.6834,2.1853,-1.3635,-1.0547,-0.6239,-0.4826,0.7736,0.327,0.2827,0.2588,0.8645,0.7914,0.9155,0.7317,1.3166,1.3623,1.7993,1.8617,1.0347,0.0695,14.3967,-0.0982,0.5074,0.1246,0.1784,0.7649,0.7016,0.4474,0.5304,0.7283,3.8046,-0.4919,-0.4169,0.7723,0.8788,5.222,-1.7755,-0.0637,0.8421,0.9177,5.8405,-1.2052,-1.073,-7.0243,6.5464,0.8287,0.7937,0.9577,0.6868,0.6299,0.9171,0.3755,0.393,1.0466,1.3554,0.9629,0.7104,0.7286,0.6514,0.8941,0.0042,1.596,-0.0411,0.1399,0.679,?,?,?,?,?,TASCA_GIACCA
-0.027,1.8929,1.3758,8.6343,-1.7599,2.9774,12.7436,3.5698,19.4691,-0.1909,9.5437,2.4264,1.5577,7.029,0.4443,10.5632,5.43,2.3302,13.2032,0.3389,-0.0091,-0.0028,-0.0026,0.312,0.2819,0.9035,0.3854,0.8833,0.5904,2.2918,1.532,0.6685,0.1485,0.7801,0.3486,5.2522,2.3469,0.4468,1.7639,-0.9796,-0.8136,-0.5554,-0.4613,0.8306,0.1914,0.2473,0.1567,1.2923,0.8186,0.6334,0.4435,1.2284,0.654,2.7698,1.4746,0.5324,0.0685,13.8898,-0.1853,0.4794,0.056,0.2568,0.7931,0.7249,0.5351,0.6373,0.7983,3.4447,-0.4012,-0.379,0.4285,0.6546,2.9523,-2.9289,-0.0262,0.6038,0.7771,3.261,-1.0183,-1.4119,-20.4512,14.4854,1.2195,1.0273,0.8424,1.4873,1.0554,0.7097,0.4482,0.5995,1.3377,3.2716,1.5216,0.4651,1.1668,1.0563,0.9053,0.0045,1.5808,-0.1537,0.1108,0.5164,?,?,?,?,?,TASCA_GIACCA
-0.035,1.7662,1.329,7.3844,-1.4944,3.9331,8.8379,2.9729,14.4939,-0.1966,9.5708,1.2672,1.1257,5.7199,0.5224,10.7643,3.0722,1.7528,9.7301,0.4286,-0.0089,-0.0037,-0.0033,0.4109,0.3654,0.8891,0.447,1.1806,0.7582,2.6409,1.6961,0.6423,0.1998,1.3937,0.5749,6.9741,2.8767,0.4125,1.858,-0.707,-0.6063,-0.3805,-0.3263,0.8575,0.2444,0.2472,0.1739,1.0113,0.7114,0.7034,0.5095,1.291,0.7589,2.534,1.4896,0.5879,0.0709,14.45,-0.3198,0.354,-0.1005,0.0555,0.8214,0.5834,0.4788,0.397,0.6301,3.465,-0.3553,-0.4425,0.5574,0.7466,3.7064,-1.6238,-0.1317,0.7579,0.8706,4.3846,-1.496,-1.0821,-3.6348,3.359,0.8439,0.7238,0.8576,0.7122,0.5238,0.7355,0.396,0.3457,0.8728,1.8099,1.4554,0.8041,0.9349,0.7903,0.8453,0.0046,1.6634,0.2991,0.2052,0.5834,?,?,?,?,?,TASCA_GIACCA
-0.0008,3.3311,1.8251,11.3382,-1.8604,3.4592,10.3741,3.2209,15.4948,-0.2784,9.4597,2.9458,1.7163,8.6114,0.3858,10.6673,4.3104,2.0761,8.3227,0.4565,-0.0002,-0.0001,-0.0001,0.3657,0.3243,0.8868,0.5667,1.0634,0.8791,1.8766,1.5514,0.8267,0.3211,1.1308,0.7728,3.5216,2.4068,0.6834,2.1853,-1.3635,-1.0547,-0.6239,-0.4826,0.7736,0.327,0.2827,0.2588,0.8645,0.7914,0.9155,0.7317,1.3166,1.3623,1.7993,1.8617,1.0347,0.0695,14.3967,-0.0982,0.5074,0.1246,0.1784,0.7649,0.7016,0.4474,0.5304,0.7283,3.8046,-0.4919,-0.4169,0.7723,0.8788,5.222,-1.7755,-0.0637,0.8421,0.9177,5.8405,-1.2052,-1.073,-7.0243,6.5464,0.8287,0.7937,0.9577,0.6868,0.6299,0.9171,0.3755,0.393,1.0466,1.3554,0.9629,0.7104,0.7286,0.6514,0.8941,0.0042,1.596,-0.0411,0.1399,0.679,?,?,?,?,?,TASCA_GIACCA
-0.2367,4.4645,2.1129,14.1461,-0.579,4.5064,24.4808,4.9478,21.0159,-0.4918,9.2094,4.0897,2.0223,13.5495,0.0439,11.522,5.4536,2.3353,9.2251,0.4608,-0.0525,-0.0257,-0.0205,0.4893,0.3911,0.7993,0.427,1.0448,0.9048,2.4466,2.1187,0.866,0.1824,1.0916,0.8186,5.986,4.4889,0.7499,0.7487,-8.3473,-0.658,-11.1493,-0.8788,0.0788,0.636,0.6322,0.5237,0.9941,0.8234,0.8283,0.6731,1.044,1.5334,1.551,2.2781,1.4688,0.0727,16.8142,0.0739,-0.4886,-0.3837,0.0026,0.5928,0.6397,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA
-0.4447,4.0858,2.0213,14.003,-0.6647,8.741,4.8984,2.2132,10.4659,0.2905,9.5151,2.9219,1.7094,9.9965,0.2825,13.1915,5.0316,2.2431,12.2076,0.3418,-0.0509,-0.0467,-0.0337,0.9187,0.6626,0.7213,0.9133,1.1825,0.9011,1.2948,0.9867,0.762,0.8341,1.3983,0.812,1.6764,0.9735,0.5807,-1.3051,-1.4206,-0.8818,1.0885,0.6757,0.6208,0.5703,0.6038,0.4535,1.0587,0.7952,0.7511,1.338,1.4008,1.1471,1.047,0.8573,0.8189,0.0885,19.8733,0.2805,-0.3613,-0.0363,0.2756,0.832,0.7415,0.3826,1.3672,1.1693,5.8511,-0.808,0.2494,0.8824,0.9394,5.2092,-0.7048,0.367,1.2078,1.099,6.0829,-0.3857,1.5344,1.0426,0.6794,1.2447,1.064,0.8548,1.5494,1.132,0.7306,1.2142,1.5443,1.2719,1.0591,0.7372,0.6961,1.1232,0.9619,0.8564,0.004,2.4607,-0.2142,0.552,-0.1901,?,?,?,?,?,TASCA_GIACCA
0.1212,0.0046,0.0678,0.3037,-0.2159,6.3119,0.0313,0.177,0.8182,0.8784,9.9272,0.0051,0.0712,0.4456,0.956,11.7657,0.0134,0.1158,0.6138,0.949,0.0192,0.0122,0.0103,0.6358,0.5365,0.8437,0.3827,0.9519,0.5852,2.4874,1.5291,0.6148,0.1464,0.9061,0.3424,6.187,2.3382,0.3779,-0.0091,-0.0056,-0.0047,0.6111,0.5176,0.8471,0.0371,0.0247,0.0208,0.665,0.5592,0.8409,0.3712,0.6815,0.4948,1.8359,1.333,0.7261,0.0811,16.3633,-0.0302,0.3973,0.1854,0.0657,0.8557,0.5842,-0.0009,0.0002,0.0158,0.0833,-0.7355,0.0228,0.0003,0.0185,0.1089,-0.5054,0.0032,0.0008,0.0284,0.1314,-0.6896,-0.0388,-0.2791,7.1898,0.8551,0.556,0.6502,0.7312,0.3091,0.4227,0.9654,0.6585,0.6821,0.6633,0.6173,0.9307,0.7647,0.6341,0.8293,0.0002,0.0607,0.5005,0.5207,0.3067,?,?,?,?,?,TASCA_GIACCA
0.1075,0.0121,0.1098,0.628,-0.3589,6.3975,0.0895,0.2992,1.8725,0.7479,9.9204,0.0197,0.1404,0.7496,0.9275,11.8079,0.0487,0.2206,1.0886,0.9119,0.0168,0.0108,0.0091,0.6449,0.5418,0.8401,0.3671,0.7824,0.4979,2.1309,1.3562,0.6364,0.1348,0.6121,0.2479,4.5409,1.8393,0.405,-0.0299,-0.0173,-0.0147,0.5794,0.4932,0.8513,0.0622,0.0447,0.0374,0.7185,0.6014,0.8369,0.3354,0.8378,0.5769,2.4981,1.7201,0.6886,0.0855,16.444,0.1139,0.5038,0.3553,0.208,0.8527,0.6866,-0.0927,0.0153,0.1238,0.5597,-8.714,-0.0171,0.0081,0.0898,0.4112,-2.6063,-0.0311,0.0055,0.0743,0.3589,-2.6207,5.4271,2.9806,0.5492,1.379,1.6662,1.2083,1.9016,2.7761,1.4599,1.6894,1.9328,1.1441,0.5053,0.5813,1.1504,1.361,1.5595,1.1458,0.0007,0.2176,0.6588,0.6834,0.8672,?,?,?,?,?,TASCA_GIACCA
0.2501,0.9458,0.9725,5.8854,-0.6643,0.3603,9.3639,3.06,15.5687,-0.5498,9.8566,1.2604,1.1227,6.3298,0.5112,10.3337,2.1292,1.4592,7.7745,0.4892,0.6941,0.0254,0.0242,0.0366,0.0349,0.9538,0.3178,0.8662,0.6665,2.7256,2.0971,0.7694,0.101,0.7504,0.4442,7.4291,4.3979,0.592,0.4253,-0.3548,-0.3155,-0.8343,-0.7417,0.8891,0.352,0.2731,0.2323,0.7758,0.66,0.8508,0.378,0.9298,0.757,2.4596,2.0025,0.8142,0.069,12.6114,0.1417,-0.018,0.0891,0.5702,0.7074,0.8506,0.3206,0.7165,0.8465,4.109,-0.1242,0.5602,1.0311,1.0155,3.9146,-0.133,-0.9177,2.4545,1.5667,5.7037,-34.6475,0.5723,-0.3494,-0.6104,0.8336,0.5403,0.6482,0.6949,0.2919,0.4201,0.9879,0.0819,0.0829,1.0579,22.8434,21.5938,1.0497,0.7204,0.6863,0.0078,1.9128,0.5008,-0.8261,-0.7031,?,?,?,?,?,TASCA_GIACCA
