@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.1599,0.0833,0.2885,1.877,-0.8129,-0.0992,0.0839,0.2896,1.3154,-0.8146,0.0057,0.1128,0.3358,1.5795,-0.4612,0.5006,0.0647,0.2544,1.0785,0.0759,-1.6128,28.1694,0.3194,-17.4666,-0.1981,0.0113,0.9962,0.8593,1.1342,0.8626,1.1385,1.3199,0.9924,0.7384,1.2863,0.744,1.2962,1.7421,1.4252,1.6883,-9.4967,1.1846,-6.6633,-5.6251,1.4282,0.9578,0.8871,0.6706,0.6211,0.9262,1.4269,1.1884,1.7404,0.8328,1.2197,1.4645,0.0013,0.7749,-0.5177,-0.5291,-0.0661,0.6655,0.226,0.6077,6.1733,0.0396,0.199,0.6768,0.8955,7.5501,0.0233,0.1525,0.5138,0.9343,-0.9905,0.0128,0.1131,1.2196,?,0.8177,-6.2324,-7.6223,1.3044,1.7585,1.3481,1.7015,3.0922,1.8174,0.7943,-4.7545,-5.9858,0.8287,0,0,1.3173,0.5549,0.4213,0.0695,14.7139,-0.9939,0.5907,-0.5068,?,?,?,?,?,DAVANTI_PANTALONI
0.2536,0.1598,0.3998,2.6349,-1.1567,-0.0801,0.0982,0.3134,1.9636,-0.6828,-0.2145,0.0351,0.1873,0.947,-2.117,0.5381,0.1203,0.3469,1.7976,0.0192,-3.166,-1.1824,0.4713,0.3735,-0.1489,-0.3986,1.2754,2.1339,1.1525,1.6731,0.9036,0.5401,1.6266,4.5535,1.3281,2.7993,0.8165,0.2917,1.7737,2.1972,-40.0827,1.2387,-22.5981,-18.2427,1.047,4.0214,0.6666,3.8409,0.6367,0.1658,1.3419,2.7824,1.4658,2.0736,1.0924,0.5268,0.0023,0.8246,-0.7125,-0.1403,0.2274,0.4198,0.0399,0.1104,6.7716,0.0482,0.2195,0.7646,0.89,7.0694,0.0431,0.2077,0.7222,0.9051,-0.4595,0.0308,0.1754,0.7024,?,0.9579,-14.7384,-15.3865,1.057,1.2515,1.184,1.1173,1.5662,1.4018,0.8984,-8.804,-9.8,0.9136,0,0,1.0588,1.0885,1.0281,0.0671,14.3005,-0.9978,-0.6445,0.6909,?,?,?,?,?,DAVANTI_PANTALONI
0.1952,5.1577,2.2711,12.4513,-1.0663,-0.4703,1.1485,1.0717,5.4732,-2.0447,-0.4202,5.0656,2.2507,15.3371,-0.5377,2.8366,3.7612,1.9394,10.882,0.023,-0.4151,-0.4645,0.0688,1.119,-0.1658,-0.1482,2.1192,1.0091,1.171,0.4761,0.5526,1.1605,4.491,1.0182,1.3713,0.2267,0.3053,1.3468,1.7481,1.1981,-25.0432,0.6854,-14.3257,-20.9025,3.3522,0.6042,0.541,0.1802,0.1614,0.8955,2.275,0.8118,1.1442,0.3569,0.503,1.4094,0.0046,4.1883,-0.0263,0.2788,0.313,-0.0183,-0.2572,0.2582,6.6978,3.0675,1.7514,6.087,0.2788,3.9979,1.0974,1.0476,4.4731,0.365,5.051,5.6402,2.3749,8.4911,-0.0277,1.6753,1.326,0.7915,1.6719,0.7375,0.4411,2.7951,0.5439,0.1946,0.9156,-10.2792,-11.2271,1.1983,1.0216,0.8525,1.3608,0.7169,0.5268,0.0645,15.7526,0.0233,-0.7949,-0.5966,?,?,?,?,?,DAVANTI_PANTALONI
-0.6922,3.2831,1.8119,7.597,-2.0313,-0.9196,11.3089,3.3629,12.6792,-1.3671,0.3454,8.3721,2.8935,16.3607,-0.7173,4.1248,7.3943,2.7192,10.6596,0.0181,0.7528,-2.004,-0.1678,-2.6621,-0.2229,0.0837,0.5388,0.6262,0.6663,1.1622,1.2367,1.0641,0.2903,0.3921,0.444,1.3508,1.5294,1.1322,0.6952,0.745,-25.9139,1.0716,-37.2751,-34.7855,0.4679,0.2631,0.2309,0.5622,0.4934,0.8776,0.5992,0.4643,0.7127,0.775,1.1895,1.5348,0.0084,6.1375,0.1426,-0.4012,-0.3732,0.0445,-0.3474,0.4287,-2.4495,6.4988,2.5493,7.8631,?,3.7594,20.6414,4.5433,14.1905,-1.0842,6.911,1.1341,1.0649,4.0807,0.4704,-0.6516,-0.3544,0.544,0.5611,2.3939,4.2663,0.3148,5.7305,18.2011,1.0652,-2.1697,-2.0369,0,0,0.8837,0.5541,1.9269,3.4775,0.0572,15.0453,0.6748,0.7595,0.9144,?,?,?,?,?,DIETRO_PANTALONI
-0.6036,2.7405,1.6555,8.3253,-2.2436,-1.5933,8.775,2.9623,12.9363,-1.3041,0.1371,7.376,2.7159,14.9158,-0.4838,3.9067,6.5512,2.5595,10.6204,0.0353,0.3789,-4.4029,-0.1545,-11.6212,-0.4078,0.0351,0.5588,0.6095,0.6468,1.0907,1.1574,1.0611,0.3123,0.3715,0.4183,1.1897,1.3395,1.1259,0.7865,1.1841,-14.8141,1.5055,-18.8352,-12.5112,0.4571,0.2553,0.2331,0.5585,0.51,0.9131,0.6436,0.5582,0.7839,0.8673,1.2181,1.4044,0.012,5.7971,0.6223,-0.2547,-0.5605,-0.0873,-0.508,0.4621,-1.547,5.701,2.3877,8.1175,-39.3698,5.4103,11.4349,3.3816,14.2604,-0.9577,6.8284,0.7216,0.8495,4.8094,0.4305,-0.2859,-0.2266,0.7923,0.7061,2.8108,3.9808,0.4986,7.9004,15.8465,1.1348,-2.1778,-1.9192,0.0276,0.0238,0.8626,0.5692,1.6878,2.9651,0.0614,14.5066,0.9385,0.2755,0.4612,?,?,?,?,?,DIETRO_PANTALONI
-0.9571,3.7153,1.9275,9.6847,-2.3916,-1.5766,11.8536,3.4429,15.4403,-1.5099,0.0961,10.6032,3.2563,20.337,-0.4128,4.4985,9.3467,3.0572,15.5462,0.0141,0.6071,-9.9628,-0.2128,-16.4112,-0.3505,0.0214,0.5599,0.5919,0.6305,1.0573,1.1261,1.0651,0.3134,0.3504,0.3975,1.1179,1.2682,1.1344,0.7352,1.1492,-30.6271,1.5631,-41.6562,-26.6503,0.4642,0.1984,0.1811,0.4274,0.3901,0.9128,0.6272,0.4762,0.623,0.7592,0.9932,1.3082,0.0129,6.5781,0.0372,-0.3241,-0.4206,0.0106,-0.4393,0.4949,-1.7469,4.8577,2.204,7.8645,?,3.8303,18.8553,4.3423,14.5471,-1.1462,7.3216,1.1306,1.0633,4.9133,0.4408,-0.4561,-0.2386,0.5232,0.5076,2.0728,4.0838,0.2576,4.2967,16.6776,1.0123,-2.0308,-2.0062,0,0,0.7715,0.5406,1.6006,2.9607,0.0591,14.6046,0.6652,0.4104,0.6154,?,?,?,?,?,DIETRO_PANTALONI
-0.8912,7.4219,2.7243,21.9978,-0.8258,-1.2187,5.1502,2.2694,13.0584,-1.5605,0.5896,10.395,3.2241,19.7915,-0.3388,3.9928,9.6519,3.1068,18.6647,0.0228,0.7313,-1.5116,-0.2232,-2.0669,-0.3052,0.1477,1.2005,0.845,0.8769,0.7039,0.7305,1.0378,1.4411,0.714,0.769,0.4954,0.5336,1.077,1.2502,1.9865,-22.8035,1.589,-18.2403,-11.4791,2.3625,0.815,0.6308,0.345,0.267,0.7739,1.6846,1.1115,1.1786,0.6598,0.6996,1.0604,0.0114,5.9471,-0.2817,0.0975,-0.0946,-0.1333,-0.2096,0.6465,-0.0961,9.3841,3.0633,10.3173,-1.8354,0.8642,16.8572,4.1058,14.0371,-1.2064,8.1931,2.0478,1.431,4.8992,0.4994,-0.1112,-0.0117,0.1055,0.7461,2.1407,2.8692,0.5567,4.5826,8.232,0.8702,-1.3662,-1.5701,0.572,0.3718,0.65,0.735,2.1059,2.8652,0.0576,13.9924,0.5562,0.7984,0.4836,?,?,?,?,?,DIETRO_PANTALONI
0.9672,5.3024,2.3027,11.5832,-0.4393,-1.0463,3.1495,1.7747,9.3306,-1.0893,0.3728,12.609,3.5509,26.4601,-0.6314,3.9359,7.7387,2.7819,17.2631,0.0377,-0.9244,2.5946,0.2457,-2.8067,-0.2658,0.0947,1.2975,0.6485,0.8278,0.4998,0.6379,1.2765,1.6836,0.4205,0.6852,0.2498,0.407,1.6293,0.7267,0.3452,-5.2309,0.475,-7.1981,-15.153,1.8021,0.4962,0.4486,0.2753,0.2489,0.9041,1.2414,0.4378,0.671,0.3526,0.5405,1.5328,0.0104,6.0348,0.3716,0.401,0.6294,0.132,0.147,0.4923,4.256,0.8712,0.9334,5.004,0.1858,5.027,8.2731,2.8763,8.9122,0.0357,6.0956,6.4812,2.5458,7.99,0.1008,0.8466,0.6982,0.8247,0.3245,0.3666,1.1298,0.1053,0.1344,1.2765,3.4636,1.2759,0.3684,0.665,0.6917,1.0401,0.5615,0.6263,1.1154,0.0632,15.3786,-0.0089,-0.0834,-0.9243,?,?,?,?,?,DIETRO_PANTALONI
0.3749,4.2589,2.0637,9.8265,-0.6298,-0.5377,3.7102,1.9262,8.369,-0.9252,0.3401,5.2517,2.2917,12.8886,-0.5597,3.2602,3.1376,1.7713,8.6689,0.0342,-0.6973,1.1023,0.115,-1.5808,-0.1649,0.1043,1.0714,0.9005,1.1651,0.8405,1.0874,1.2938,1.1479,0.8109,1.3574,0.7065,1.1825,1.6738,0.9441,0.821,-12.3676,0.8696,-13.0997,-15.0647,1.387,0.7297,0.6717,0.5261,0.4843,0.9206,1.1742,0.7624,1.1335,0.6493,0.9654,1.4868,0.005,4.898,0.5818,0.5766,0.3312,0.1324,0.1644,0.3584,2.3193,7.5665,2.7507,7.7211,-0.1759,2.8385,2.825,1.6808,6.265,0.0282,8.3218,3.0721,1.7528,5.7318,0.3898,0.8171,0.2787,0.3411,1.6366,1.5694,0.9589,2.6784,2.4629,0.9196,-6.3576,-0.3154,0.0496,1.0185,0.699,0.6863,1.2324,1.347,1.093,0.0619,14.0716,0.2099,-0.7432,-0.7712,?,?,?,?,?,DIETRO_PANTALONI
0.0512,0.0166,0.1286,0.6565,-0.6338,-0.0197,0.0086,0.0928,0.5492,-1.0321,-0.1522,0.0083,0.0909,0.459,-5.9168,0.2259,0.0086,0.0925,0.4628,0.0767,-2.5997,-0.3366,0.2267,0.1295,-0.0872,-0.6735,1.3864,1.4149,1.3912,1.0205,1.0034,0.9833,1.9222,2.0018,1.9354,1.0414,1.0069,0.9668,0.9128,0.6486,-6.6285,0.7105,-7.2614,-10.2198,1.4866,6.0554,0.8017,4.0733,0.5393,0.1324,1.1952,1.4303,1.4185,1.1967,1.1869,0.9918,0.0011,0.3352,-0.2763,-0.2729,0.5476,-0.3143,-0.0567,-0.6561,8.6401,0.0024,0.0494,0.1445,0.9834,4.6085,0.008,0.0892,0.2627,0.9445,0.5165,0.0021,0.0455,0.1482,0.7555,1.8748,16.7275,8.9222,0.5543,1.0865,1.9601,0.3073,1.1805,3.8419,1.9142,18.7072,9.7729,1.8385,14.3718,7.817,0.5499,0.9749,1.773,0.0672,13.7652,-1.0015,-0.6935,0.6591,?,?,?,?,?,DIETRO_PANTALONI
0.025,0.0287,0.1693,0.9355,-1.0605,-0.0826,0.0234,0.153,0.7222,-1.0829,-0.1547,0.016,0.1265,0.6161,-2.8138,0.2938,0.0132,0.1147,0.508,0.1084,-0.3027,-0.1617,0.0852,0.5341,-0.2813,-0.5267,1.1066,1.3385,1.4754,1.2096,1.3333,1.1023,1.2245,1.7916,2.1769,1.4631,1.7777,1.215,1.2823,1.0593,-7.7956,0.8261,-6.0794,-7.3594,1.3093,2.8104,0.7968,2.1465,0.6086,0.2835,1.2953,1.5184,1.8415,1.1723,1.4217,1.2128,0.0012,0.4427,0.114,-0.1678,0.1402,-0.2659,0.0604,-0.5341,8.3511,0.1704,0.4128,1.4136,0.8397,5.0739,0.4164,0.6453,2.1161,0.6697,0.2958,0.0145,0.1204,0.5111,0.1448,1.6459,28.2364,17.1556,0.6398,3.4282,5.3587,0.4093,11.7528,28.7154,1.7254,85.5322,49.5712,1.3762,14.751,10.7189,0.668,2.7657,4.1401,0.0674,13.7207,-0.9968,-0.834,0.8227,?,?,?,?,?,DIETRO_PANTALONI
0.1052,0.0743,0.2726,1.8517,-0.8101,-0.0119,0.0147,0.1212,0.7715,-2.259,-0.2403,0.009,0.095,0.6486,-52.7719,0.3671,0.0322,0.1795,0.9699,0.0822,-8.8113,-0.4378,0.2866,0.0497,-0.0325,-0.6546,2.2502,2.8699,1.5187,1.2754,0.6749,0.5292,5.0635,8.2361,2.3066,1.6266,0.4555,0.2801,1.5496,1.3019,-9.5457,0.8401,-6.1599,-7.3323,4.3209,84.8031,0.9681,19.6261,0.224,0.0114,2.4,2.8548,1.9092,1.1895,0.7955,0.6688,0.002,0.5343,-0.2634,-0.0071,0.4308,-0.3145,-0.1351,-0.3914,8.473,0.0041,0.0643,0.2559,0.9701,4.8414,0.0088,0.0937,0.4116,0.9191,0.956,0.0116,0.1078,0.3427,0.7013,1.7501,8.8626,5.064,0.6868,0.5969,0.8692,0.4716,0.3563,0.7555,1.7774,10.3316,5.8127,1.6839,7.469,4.4354,0.6219,0.7469,1.201,0.0743,14.2704,-0.9896,-0.8574,0.7904,?,?,?,?,?,DIETRO_PANTALONI
-0.209,4.3218,2.0789,14.5572,-0.7539,-0.471,4.9109,2.2161,10.0117,-1.0344,0.1521,3.5748,1.8907,13.047,-0.3906,3.0697,3.6729,1.9165,11.1655,0.0128,0.4438,-1.3739,-0.0681,-3.096,-0.1534,0.0496,0.9381,1.0995,1.0847,1.1721,1.1563,0.9866,0.88,1.209,1.1767,1.3738,1.3371,0.9733,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0037,4.6137,0.3162,0.1641,-0.2254,0.1433,-0.1064,0.2383,1.0998,2.7436,1.6564,4.7922,-0.1553,5.904,3.0449,1.745,4.8346,0.474,7.0604,4.454,2.1105,6.1146,0.3021,0.1863,0.1558,0.8362,0.9492,0.7849,0.8268,0.9011,0.616,0.6836,-0.1478,-0.2433,1.6459,0.4513,0.4734,1.0491,0.9912,0.7837,0.7907,0.0635,14.5647,0.8778,-0.8386,-0.9895,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1463,3.7322,1.9319,10.7926,-1.3161,-0.4719,4.2579,2.0635,9.3741,-1.6713,0.1871,2.374,1.5408,12.3374,-0.7605,2.6455,3.6448,1.9091,8.7038,0.0052,0.3099,-0.7816,-0.0553,-2.5218,-0.1784,0.0707,0.9362,1.2538,1.0119,1.3392,1.0808,0.8071,0.8765,1.5721,1.024,1.7936,1.1682,0.6513,1.0457,1.1507,-136.0761,1.1005,-130.1344,-118.2552,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.24,0.7598,1.077,1.4175,0.0036,3.8922,0.4741,0.421,-0.2169,-0.0797,-0.3568,0.0355,0.4988,1.9767,1.4059,4.0827,-0.1514,5.4303,1.5926,1.262,4.3988,0.515,7.7626,2.6032,1.6134,6.0996,0.2913,0.0919,0.0643,0.6995,1.1141,0.8714,0.7822,1.2412,0.7593,0.6118,-0.1149,-0.214,1.8626,0.391,0.412,1.0537,0.9281,0.6693,0.7212,0.0654,14.2919,0.8872,-0.8279,-0.9899,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.247,3.5466,1.8832,13.1818,-2.551,-0.3086,2.7772,1.6665,9.8208,-0.9219,0.097,4.8598,2.2045,15.9643,-1.1967,2.4192,5.4968,2.3445,9.6586,0.0078,0.8003,-2.545,-0.1021,-3.1799,-0.1276,0.0401,1.1301,0.8543,0.8032,0.7559,0.7108,0.9403,1.2771,0.7298,0.6452,0.5715,0.5052,0.8841,2.0101,1.0889,-125.5265,0.5417,-62.4469,-115.2824,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3648,0.6152,1.0168,1.6529,0.0028,3.5144,0.1703,0.1342,-0.3544,0.1559,-0.0039,0.1057,1.0472,2.4342,1.5602,4.2869,-0.106,6.4614,2.7753,1.6659,4.4401,0.5246,6.5056,5.793,2.4069,7.2765,0.1426,0.1621,0.161,0.9932,0.9365,0.6482,0.6922,0.8771,0.4202,0.4791,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0628,14.3501,0.9362,-0.9176,-0.9767,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.209,4.3218,2.0789,14.5572,-0.7539,-0.471,4.9109,2.2161,10.0117,-1.0344,0.1521,3.5748,1.8907,13.047,-0.3906,3.0697,3.6729,1.9165,11.1655,0.0128,0.4438,-1.3739,-0.0681,-3.096,-0.1534,0.0496,0.9381,1.0995,1.0847,1.1721,1.1563,0.9866,0.88,1.209,1.1767,1.3738,1.3371,0.9733,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0037,4.6137,0.3162,0.1641,-0.2254,0.1433,-0.1064,0.2383,1.0998,2.7436,1.6564,4.7922,-0.1553,5.904,3.0449,1.745,4.8346,0.474,7.0604,4.454,2.1105,6.1146,0.3021,0.1863,0.1558,0.8362,0.9492,0.7849,0.8268,0.9011,0.616,0.6836,-0.1478,-0.2433,1.6459,0.4513,0.4734,1.0491,0.9912,0.7837,0.7907,0.0635,14.5647,0.8778,-0.8386,-0.9895,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1463,3.7322,1.9319,10.7926,-1.3161,-0.4719,4.2579,2.0635,9.3741,-1.6713,0.1871,2.374,1.5408,12.3374,-0.7605,2.6455,3.6448,1.9091,8.7038,0.0052,0.3099,-0.7816,-0.0553,-2.5218,-0.1784,0.0707,0.9362,1.2538,1.0119,1.3392,1.0808,0.8071,0.8765,1.5721,1.024,1.7936,1.1682,0.6513,1.0457,1.1507,-136.0761,1.1005,-130.1344,-118.2552,1.3279,0.665,0.5326,0.5008,0.4011,0.801,1.1513,0.8748,1.24,0.7598,1.077,1.4175,0.0036,3.8922,0.4741,0.421,-0.2169,-0.0797,-0.3568,0.0355,0.4988,1.9767,1.4059,4.0827,-0.1514,5.4303,1.5926,1.262,4.3988,0.515,7.7626,2.6032,1.6134,6.0996,0.2913,0.0919,0.0643,0.6995,1.1141,0.8714,0.7822,1.2412,0.7593,0.6118,-0.1149,-0.214,1.8626,0.391,0.412,1.0537,0.9281,0.6693,0.7212,0.0654,14.2919,0.8872,-0.8279,-0.9899,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.247,3.5466,1.8832,13.1818,-2.551,-0.3086,2.7772,1.6665,9.8208,-0.9219,0.097,4.8598,2.2045,15.9643,-1.1967,2.4192,5.4968,2.3445,9.6586,0.0078,0.8003,-2.545,-0.1021,-3.1799,-0.1276,0.0401,1.1301,0.8543,0.8032,0.7559,0.7108,0.9403,1.2771,0.7298,0.6452,0.5715,0.5052,0.8841,2.0101,1.0889,-125.5265,0.5417,-62.4469,-115.2824,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3648,0.6152,1.0168,1.6529,0.0028,3.5144,0.1703,0.1342,-0.3544,0.1559,-0.0039,0.1057,1.0472,2.4342,1.5602,4.2869,-0.106,6.4614,2.7753,1.6659,4.4401,0.5246,6.5056,5.793,2.4069,7.2765,0.1426,0.1621,0.161,0.9932,0.9365,0.6482,0.6922,0.8771,0.4202,0.4791,-0.0838,-0.3396,4.0505,0.415,0.4568,1.1006,0.9655,0.5891,0.6102,0.0628,14.3501,0.9362,-0.9176,-0.9767,?,?,?,?,?,TASCA_GIACCA_ALTA
