@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.0032,1.883,1.3722,5.9593,-0.7195,2.5308,3.5166,1.8753,9.2632,-0.3242,-0.0032,1.883,1.3722,5.9593,-0.7195,3.3605,2.3944,1.5474,7.8362,0.0386,-0.0013,1,-0.0009,-793.6624,0.7531,-0.0009,0.7318,1,0.8868,1.3666,1.2119,0.8868,0.5355,1,0.7864,1.8675,1.4687,0.7864,1.0996,1,-7.9331,0.9094,-7.2143,-7.9331,0.4954,1,0.4252,2.0185,0.8583,0.4252,0.6433,1,0.7605,1.5544,1.1821,0.7605,0.0092,5.0622,0.6774,1,0.6081,0.6774,0.7922,0.6081,-0.4523,0.3409,0.5839,2.8567,-1.4275,2.4172,0.1297,0.3601,1.1519,0.6049,9.468,0.0099,0.0997,0.3639,0.9622,-0.1871,-0.0478,0.2553,1.6214,5.8538,3.6103,2.629,34.2675,13.0343,-0.9527,-0.1811,0.1901,0.4037,0.1221,0.3025,2.48,7.8502,3.1654,0.0354,12.4835,0.2244,0.0257,-0.942,2.221,0.1722,0.4149,1,0.6667,DAVANTI_PANTALONI
8.735,0.8361,0.9144,3.8669,0.6379,4.8148,0.8206,0.9058,3.0016,0.5608,8.735,0.8361,0.9144,3.8669,0.6379,13.2919,1.6002,1.265,5.6324,0.6572,1.8142,1,0.6572,0.5512,0.3622,0.6572,1.0094,1,0.7228,0.9907,0.7161,0.7228,1.0189,1,0.5225,0.9814,0.5128,0.5225,1.7781,1,0.6309,0.5624,0.3548,0.6309,1.5629,1,0.65,0.6398,0.4159,0.65,1.2883,1,0.6865,0.7762,0.5329,0.6865,0.0467,22.2847,0.0858,0.9999,0.9618,0.0858,0.3543,0.9618,8.5537,0.0212,0.1458,0.5334,0.9386,4.746,0.0697,0.2639,0.9516,0.8247,0.6047,0.0229,0.1513,0.5457,0.3121,1.8023,14.1458,7.8488,0.5522,0.9636,1.7449,0.305,0.9286,3.0448,1.8221,32.9364,18.0765,1.6009,10.9533,6.8421,0.5605,0.9774,1.7439,0.0345,13.9043,-0.9972,0.5666,-0.6214,4.7887,0.1666,0.4082,1,0.8,DAVANTI_PANTALONI
0.7357,6.9727,2.6406,14.0061,-0.4336,1.4936,8.5308,2.9208,14.062,-0.8353,0.7357,6.9727,2.6406,14.0061,-0.4336,4.4725,5.7858,2.4054,13.6409,0.0174,0.4926,1,0.1645,2.0301,0.3339,0.1645,0.9041,1,1.0978,1.1061,1.2143,1.0978,0.8174,1,1.2052,1.2234,1.4744,1.2052,0.6619,1,-17.5864,1.5108,-26.5702,-17.5864,1.2751,1,0.7038,0.7842,0.5519,0.7038,0.996,1,1.0268,1.004,1.0309,1.0268,0.0065,6.5855,-0.0226,1,0.6378,-0.0226,-0.0139,0.6378,0.8238,1.3552,1.1641,4.8972,-0.0975,2.0318,2.8928,1.7008,5.934,-0.5535,9.3314,0.0389,0.1973,1.6798,0.8262,0.4054,0.0883,0.2177,0.6845,5.9005,8.6207,0.4685,34.8156,74.3162,0.2058,-0.0545,-0.2647,1.1681,0.4616,0.3951,0.8253,2.9153,3.5325,0.0344,12.8099,-0.6871,-0.0708,-0.4673,0,0,0,0,0,DAVANTI_PANTALONI
8.2127,3.1081,1.763,8.9657,0.396,5.3478,1.8184,1.3485,5.0714,0.4037,8.2127,3.1081,1.763,8.9657,0.396,12.8981,5.1687,2.2735,12.23,0.4402,1.5357,1,0.6367,0.6512,0.4146,0.6367,1.3074,1,0.7755,0.7649,0.5931,0.7755,1.7093,1,0.6013,0.585,0.3518,0.6013,1.7124,1,0.6113,0.584,0.357,0.6113,1.7455,1,0.6795,0.5729,0.3893,0.6795,1.7679,1,0.7331,0.5656,0.4147,0.7331,0.046,21.7732,-0.1528,1,0.9612,-0.1528,0.1213,0.9612,8.2978,0.1404,0.3748,1.2579,0.8583,5.1235,0.3081,0.5551,1.8845,0.6871,-0.7314,0.0853,0.292,1.3763,?,1.6196,-11.3445,-7.0047,0.6751,1.2835,1.9011,0.4558,1.6474,3.6141,1.842,-5.5377,-3.0063,1.4745,0,0,0.6675,0.914,1.3693,0.0352,14.1527,-0.9943,0.8393,-0.7917,3.5576,1.1747,1.0839,3,0.4,DAVANTI_PANTALONI
-3.508,15.9204,3.99,18.6038,-3.5731,3.4667,7.4832,2.7355,13.3444,-0.196,-3.508,15.9204,3.99,18.6038,-3.5731,7.5659,18.7107,4.3256,18.4722,0.1017,-1.0119,1,-0.4637,-0.9882,0.4582,-0.4637,1.4586,1,0.9224,0.6856,0.6324,0.9224,2.1275,1,0.8509,0.47,0.3999,0.8509,6.6474,1,-6.9541,0.1504,-1.0461,-6.9541,0.3646,1,0.1978,2.7427,0.5426,0.1978,1.3941,1,1.0071,0.7173,0.7224,1.0071,0.0212,11.0791,0.7105,1,-0.8755,0.7105,-0.38,-0.8755,-2.9373,7.2391,2.6906,8.0496,?,4.6246,5.6375,2.3743,10.3884,-0.498,7.1641,1.9525,1.3973,4.0654,0.5229,-0.6351,-0.41,0.6455,1.1332,1.9255,1.6992,1.2841,3.7077,2.8873,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.0316,15.0769,0.5252,0.8874,0.0935,6.4246,0.2443,0.4943,1,0.8571,DAVANTI_PANTALONI
-3.5916,30.4569,5.5188,20.1304,-25.9487,-0.3333,16.4125,4.0512,14.7291,-2.2311,-3.5916,30.4569,5.5188,20.1304,-25.9487,6.7277,57.9749,7.6141,27.7292,0.0171,10.7767,1,-0.5339,0.0928,-0.0495,-0.5339,1.3622,1,0.7248,0.7341,0.5321,0.7248,1.8557,1,0.5253,0.5389,0.2831,0.5253,1.9058,1,-40.2234,0.5247,-21.1054,-40.2234,0.1639,1,0.0265,6.1026,0.1616,0.0265,1.3667,1,0.726,0.7317,0.5312,0.726,0.0392,10.5981,0.871,1,-0.9879,0.871,-0.8445,-0.9879,-1.4735,5.9236,2.4338,9.5488,?,0.8666,3.9257,1.9813,7.0371,-2.069,8.3587,0.9382,0.9686,3.4023,0.6508,-1.7004,-0.1763,0.1037,1.2284,2.5127,2.0456,1.5089,6.3139,4.1844,2.0128,-1.5057,-0.7481,0,0,0.2353,1.3569,2.8065,2.0683,0.0656,11.759,0.981,0.7052,0.7805,1,0,0,0,1,DAVANTI_PANTALONI
8.2807,15.1757,3.8956,18.4705,-0.1761,3.1468,12.8185,3.5803,16.5222,-0.3164,8.2807,15.1757,3.8956,18.4705,-0.1761,13.0142,20.8429,4.5654,18.0024,0.1932,2.6315,1,0.6363,0.38,0.2418,0.6363,1.0881,1,0.8533,0.9191,0.7842,0.8533,1.1839,1,0.7281,0.8447,0.615,0.7281,0.6966,1,-0.6416,1.4355,-0.921,-0.6416,1.2512,1,0.7038,0.7992,0.5625,0.7038,1.1179,1,1.026,0.8945,0.9178,1.026,0.0439,20.356,-0.2307,1,0.9334,-0.2307,0.049,0.9334,7.7143,4.349,2.0854,8.2029,0.1357,4.0261,5.9548,2.4402,8.2953,0.1464,1.7962,6.9243,2.6314,10.8031,-0.4122,1.9161,4.2947,2.2414,0.8546,0.7925,0.9273,0.7303,0.6281,0.86,0.9056,-0.4084,-0.451,0.9767,1.2407,1.2703,0.9889,0.7593,0.7679,0.0322,14.2816,-0.7837,0.162,-0.6852,0.5036,0.4311,0.6566,2,0,DAVANTI_PANTALONI
5.8707,18.0555,4.2492,23.0158,-0.3438,2.7069,7.0494,2.6551,12.6517,-0.4056,5.8707,18.0555,4.2492,23.0158,-0.3438,9.9137,21.1373,4.5975,21.91,0.0989,2.1688,1,0.5922,0.4611,0.273,0.5922,1.6004,1,0.9242,0.6248,0.5775,0.9242,2.5613,1,0.8542,0.3904,0.3335,0.8542,1.6129,1,-2.4482,0.62,-1.5179,-2.4482,1.9029,1,0.7044,0.5255,0.3702,0.7044,1.8192,1,1.0505,0.5497,0.5774,1.0505,0.0318,15.436,-0.179,1,0.926,-0.179,0.0401,0.926,5.6321,7.1616,2.6761,9.7525,-0.142,4.0428,4.2604,2.0641,6.7397,0.1541,4.6171,15.3549,3.9185,11.7132,-0.4168,1.3931,1.2198,0.8756,1.2965,0.6829,0.5267,1.681,0.4664,0.2775,-0.988,0.3519,-0.3562,1.0719,1.033,0.9637,1.447,0.8326,0.5754,0.0303,15.3134,-0.3495,-0.4399,-0.6393,0.2255,0.1746,0.4179,1,0,DAVANTI_PANTALONI
7.4566,2.9676,1.7227,8.7764,0.3366,6.78,1.7983,1.341,5.1999,0.4762,7.4566,2.9676,1.7227,8.7764,0.3366,12.6157,5.7503,2.398,12.0678,0.4138,1.0998,1,0.5911,0.9093,0.5374,0.5911,1.2846,1,0.7184,0.7784,0.5592,0.7184,1.6503,1,0.5161,0.606,0.3127,0.5161,0.9419,1,0.5228,1.0617,0.555,0.5228,1.3326,1,0.6426,0.7504,0.4823,0.6426,1.6878,1,0.7273,0.5925,0.4309,0.7273,0.0448,21.6933,0.3708,1,0.955,0.3708,0.6278,0.955,7.0925,0.1298,0.3602,1.1621,0.8513,6.7292,0.1535,0.3918,1.2795,0.8216,-0.5313,0.0203,0.1424,0.7737,?,1.054,-13.3491,-12.6653,0.9194,2.5294,2.7513,0.8452,6.3979,7.5694,1.1284,-8.596,-7.6181,1.0891,0,0,0.9082,1.502,1.6537,0.035,14.353,-0.9982,-0.1408,0.1918,0,0,0,0,0,DAVANTI_PANTALONI
8.5556,3.399,1.8436,8.5015,0.39,5.4985,0.8006,0.8948,3.6217,0.5143,8.5556,3.399,1.8436,8.5015,0.39,13.3379,6.3295,2.5159,11.0113,0.4645,1.556,1,0.6414,0.6427,0.4122,0.6414,2.0605,1,0.7328,0.4853,0.3556,0.7328,4.2457,1,0.537,0.2355,0.1265,0.537,1.4175,1,0.5691,0.7055,0.4015,0.5691,1.8692,1,0.6778,0.535,0.3626,0.6778,2.3474,1,0.7721,0.426,0.3289,0.7721,0.0485,22.6096,0.3049,1,0.9883,0.3049,0.4447,0.9883,8.1958,0.0501,0.2237,0.7828,0.9089,5.3181,0.1051,0.3242,1.1747,0.7988,-0.7239,0.0366,0.1913,1.0727,?,1.5411,-11.3219,-7.3465,0.69,1.1697,1.6951,0.4761,1.3681,2.8733,1.675,-7.2835,-4.3485,1.472,0,0,0.6663,0.7297,1.0951,0.0358,14.2377,-0.9951,0.6668,-0.5993,0,0,0,0,0,DAVANTI_PANTALONI
7.7439,2.2839,1.5112,7.3851,0.4274,6.5117,1.5397,1.2409,4.875,0.4861,7.7439,2.2839,1.5112,7.3851,0.4274,12.7981,4.6546,2.1575,10.3333,0.4733,1.1892,1,0.6051,0.8409,0.5088,0.6051,1.2179,1,0.7005,0.8211,0.5751,0.7005,1.4833,1,0.4907,0.6742,0.3308,0.4907,1.1952,1,0.5935,0.8367,0.4966,0.5935,1.3595,1,0.6573,0.7356,0.4835,0.6573,1.5149,1,0.7147,0.6601,0.4718,0.7147,0.0447,21.9994,0.3222,1,0.9586,0.3222,0.5773,0.9586,7.4934,0.1259,0.3549,1.131,0.8608,6.2267,0.1733,0.4163,1.3196,0.8035,-0.9149,0.1115,0.3339,1.4843,?,1.2034,-8.1906,-6.806,0.8525,1.0629,1.2467,0.7268,1.1297,1.5544,1.2964,-4.7118,-3.6347,1.21,0,0,0.8571,0.762,0.8891,0.0343,14.635,-0.989,0.3054,-0.1659,?,?,?,?,?,DAVANTI_PANTALONI
1.4822,20.1244,4.486,29.4321,-0.2997,1.4825,7.4845,2.7358,13.2729,-0.763,1.4822,20.1244,4.486,29.4321,-0.2997,5.7973,20.7157,4.5515,31.8854,0.0062,0.9997,1,0.2557,1.0003,0.2557,0.2557,1.6398,1,0.9856,0.6098,0.6011,0.9856,2.6888,1,0.9715,0.3719,0.3613,0.9715,1.1815,1,-33.9183,0.8464,-28.7085,-33.9183,3.0079,1,0.7058,0.3325,0.2346,0.7058,2.2174,1,0.9231,0.451,0.4163,0.9231,0.0092,8.8778,-0.1319,1,0.7269,-0.1319,-0.1451,0.7269,1.612,9.8096,3.132,9.5492,-0.1451,2.3427,0.8666,0.9309,3.7406,0.1122,8.7173,1.351,1.1623,5.4927,0.4266,0.6881,0.1849,0.2687,3.3644,2.6947,0.8009,11.3194,7.2612,0.6415,-2.5585,-0.2961,0.1157,1.9791,0.8706,0.4399,2.5529,1.7385,0.681,0.033,13.4886,-0.4266,-0.9088,0.2064,0,0,0,0,0,DIETRO_PANTALONI
1.2713,14.0317,3.7459,30.877,-0.2769,1.8025,9.6836,3.1119,13.2301,-0.6123,1.2713,14.0317,3.7459,30.877,-0.2769,5.5392,13.5461,3.6805,33.8269,0.0148,0.7053,1,0.2295,1.4178,0.3254,0.2295,1.2037,1,1.0178,0.8307,0.8455,1.0178,1.449,1,1.0359,0.6901,0.7149,1.0359,1.3326,1,-13.1581,0.7504,-9.8743,-13.1581,2.9469,1,0.7043,0.3393,0.239,0.7043,2.3338,1,0.9128,0.4285,0.3911,0.9128,0.0091,8.3237,-0.2925,1,0.783,-0.2925,-0.0928,0.783,1.2269,7.8091,2.7945,7.5445,-0.2255,2.6437,2.2395,1.4965,4.3858,-0.1426,8.7994,0.192,0.4382,2.1484,0.7683,0.4641,0.1394,0.3004,1.8674,6.3774,3.4152,3.487,40.6709,11.6635,2.5359,-0.1948,-0.0768,1.6039,0.6639,0.4139,1.7202,3.5117,2.0414,0.0332,13.9442,-0.8049,-0.8899,0.6073,0,0,0,0,0,DIETRO_PANTALONI
4.2116,12.1626,3.4875,21.177,-0.3212,4.5063,18.3885,4.2882,16.7947,-0.187,4.2116,12.1626,3.4875,21.177,-0.3212,8.7264,22.3469,4.7273,23.5758,0.0226,0.9346,1,0.4826,1.07,0.5164,0.4826,0.8133,1,0.7377,1.2296,0.9071,0.7377,0.6614,1,0.5443,1.5119,0.8229,0.5443,1.9458,1,-9.4313,0.5139,-4.8469,-9.4313,1.1328,1,0.6645,0.8827,0.5865,0.6645,1.2609,1,0.8983,0.7931,0.7124,0.8983,0.0271,14.2389,0.2941,1,0.8417,0.2941,0.6474,0.8417,3.7607,2.297,1.5156,8.3995,-0.1424,5.542,6.735,2.5952,7.5546,0.1568,6.137,4.6263,2.1509,7.0706,0.2119,0.6786,0.6128,0.9031,0.584,0.7046,1.2066,0.3411,0.4965,1.4558,-0.7453,-0.5507,0.7389,0.8206,0.8195,0.9986,1.1118,1.1879,1.0684,0.0329,15.4957,-0.112,-0.2865,-0.8967,0,0,0,0,0,DIETRO_PANTALONI
8.1666,2.9896,1.729,8.3289,0.3844,5.4681,1.5571,1.2479,4.3537,0.4596,8.1666,2.9896,1.729,8.3289,0.3844,12.8303,6.2043,2.4908,11.3243,0.4433,1.4935,1,0.6365,0.6696,0.4262,0.6365,1.3856,1,0.6942,0.7217,0.501,0.6942,1.9199,1,0.4819,0.5209,0.251,0.4819,1.4048,1,0.5768,0.7119,0.4106,0.5768,1.6795,1,0.6652,0.5954,0.3961,0.6652,1.9131,1,0.7355,0.5227,0.3845,0.7355,0.0458,21.8012,0.4428,1,0.98,0.4428,0.6116,0.98,7.8976,0.025,0.1582,0.5934,0.928,5.7928,0.0459,0.2142,0.7969,0.8695,0.1025,0.1578,0.3973,1.3777,-0.4853,1.3634,77.0435,56.5102,0.7386,0.3982,0.5391,0.5455,0.1586,0.2907,1.4399,-16.9893,-11.7991,1.3492,8.8843,6.5849,0.7447,0.4307,0.5784,0.0351,14.0467,-0.9975,-0.5043,0.466,0,0,0,0,0,DIETRO_PANTALONI
8.058,3.2756,1.8099,8.0123,0.4022,6.0214,1.3406,1.1578,4.4977,0.4908,8.058,3.2756,1.8099,8.0123,0.4022,12.9369,6.6486,2.5785,11.476,0.4394,1.3382,1,0.6229,0.7473,0.4654,0.6229,1.5631,1,0.7019,0.6397,0.449,0.7019,2.4434,1,0.4927,0.4093,0.2016,0.4927,1.2435,1,0.5994,0.8042,0.482,0.5994,1.5174,1,0.6548,0.659,0.4315,0.6548,1.7814,1,0.6982,0.5613,0.3919,0.6982,0.0464,22.1373,0.4823,1,0.9806,0.4823,0.644,0.9806,7.8631,0.0148,0.1218,0.4799,0.9406,5.8525,0.026,0.1612,0.6376,0.8971,0.0486,0.0488,0.2209,0.9,-1.0415,1.3435,161.9233,120.5195,0.7554,0.5512,0.7296,0.5707,0.3038,0.5323,1.3673,-16.5519,-12.1057,1.304,18.3265,14.0539,0.7526,0.5332,0.7085,0.0353,13.9046,-1.0016,0.3347,-0.3275,0,0,0,0,0,DIETRO_PANTALONI
8.1524,2.115,1.4543,7.1959,0.4507,5.9209,2.3316,1.527,5.9307,0.3924,8.1524,2.115,1.4543,7.1959,0.4507,13.0208,5.002,2.2365,10.6558,0.4705,1.3769,1,0.6261,0.7263,0.4547,0.6261,0.9524,1,0.6503,1.05,0.6827,0.6503,0.9071,1,0.4228,1.1024,0.4661,0.4228,1.5417,1,0.6235,0.6486,0.4044,0.6235,1.3422,1,0.651,0.7451,0.485,0.651,1.2133,1,0.6753,0.8242,0.5566,0.6753,0.0448,22.2257,0.4351,1,0.9532,0.4351,0.6857,0.9532,7.6923,0.0674,0.2596,1.0966,0.8635,6.032,0.1068,0.3268,1.3032,0.8109,0.5366,0.1505,0.388,1.1079,0.0866,1.2753,14.3349,11.2408,0.7944,0.6691,0.8423,0.631,0.4477,0.7095,1.2415,66.0538,53.2055,1.1659,6.6247,5.6823,0.8415,0.9898,1.1762,0.0339,14.2609,-0.9883,0.2333,-0.3768,0,0,0,0,0,DIETRO_PANTALONI
-1.6151,4.2484,2.0612,9.0942,-5.7749,5.027,5.5048,2.3462,12.2649,0.0325,-1.6151,4.2484,2.0612,9.0942,-5.7749,6.1554,6.6006,2.5692,10.1222,0.2331,-0.3213,1,-0.2624,-3.1124,0.8167,-0.2624,0.8785,1,0.8023,1.1383,0.9132,0.8023,0.7718,1,0.6436,1.2957,0.834,0.6436,-18.8409,1,-2.52,-0.0531,0.1337,-2.52,0.1059,1,0.1017,9.4434,0.9604,0.1017,0.7415,1,0.8984,1.3486,1.2117,0.8984,0.0197,8.8493,-0.1487,1,-0.6844,-0.1487,0.7906,-0.6844,-2.0644,3.2285,1.7968,5.7382,?,4.9303,1.5627,1.2501,4.5724,0.4369,7.5556,5.7168,2.391,9.6043,-0.0553,-0.4187,-0.2732,0.6525,1.4373,0.7515,0.5228,2.066,0.5647,0.2734,-1.6172,11.4085,-7.0545,0,0,0.8923,1.255,0.5975,0.4761,0.0331,14.5614,-0.9609,0.8975,-0.9669,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.0748,5.356,2.3143,12.8802,-4.0597,3.7929,5.7243,2.3926,10.7557,-0.1567,-1.0748,5.356,2.3143,12.8802,-4.0597,5.0107,8.0253,2.8329,14.3379,0.0513,-0.2834,1,-0.2145,-3.5291,0.757,-0.2145,0.9673,1,0.8169,1.0338,0.8446,0.8169,0.9357,1,0.6674,1.0688,0.7133,0.6674,7.0923,1,-13.3242,0.141,-1.8787,-13.3242,0.2738,1,0.1684,3.6528,0.6152,0.1684,1.1975,1,0.8983,0.8351,0.7502,0.8983,0.0146,7.5878,-0.233,1,-0.7026,-0.233,0.7873,-0.7026,-1.7196,5.1759,2.2751,6.9679,-10.4836,4.0728,3.2983,1.8161,5.3449,0.312,7.7285,8.3968,2.8977,10.1593,-0.075,-0.4222,-0.2225,0.527,1.2527,0.7851,0.6267,1.5693,0.6164,0.3928,-2.6249,8.9705,-3.4175,0.0781,0.0642,0.822,1.3036,0.6859,0.5261,0.0318,13.6989,-0.9521,0.9263,-0.9566,?,?,?,?,?,TASCA_GIACCA_ALTA
