@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
5.8018,4.7926,2.1892,9.5129,-0.1814,6.2766,0.8534,0.9238,4.0955,0.5352,5.8018,4.7926,2.1892,9.5129,-0.1814,10.7009,2.647,1.627,5.5188,0.5696,0.9244,1,0.5422,1.0818,0.5865,0.5422,2.3698,1,1.3456,0.422,0.5678,1.3456,5.616,1,1.8106,0.1781,0.3224,1.8106,-0.3099,1,-0.2001,-3.2273,0.6456,-0.2001,0.9139,1,0.628,1.0942,0.6872,0.628,2.3228,1,1.7237,0.4305,0.7421,1.7237,0.2066,17.9971,-0.6648,1,0.8752,-0.6648,-0.3448,0.8752,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4441,1.5334,1.2383,5.1499,-1.302,-9.3684,6.0567,2.461,15.827,?,-0.4441,1.5334,1.2383,5.1499,-1.302,9.5627,5.8391,2.4164,11.4255,0.2821,0.0474,1,-0.0464,21.0973,-0.9797,-0.0464,0.5032,1,0.5125,1.9874,1.0185,0.5125,0.2532,1,0.2626,3.9498,1.0373,0.2626,0.184,1,-0.6488,5.4336,-3.5254,-0.6488,0,1,0.1406,0,0,0.1406,0.3254,1,0.4507,3.0733,1.3852,0.4507,0.1841,11.4298,0.4928,1,-0.5247,0.4928,-0.9951,-0.5247,TASCA_SINISTRA_DAVANTI_PANTALONI
-9.8917,3.1387,1.7716,14.1774,?,-1.4606,3.5737,1.8904,8.3051,-4.1159,-9.8917,3.1387,1.7716,14.1774,?,14.1727,6.8121,2.61,12.9779,0.3734,6.7725,1,-0.6979,0.1477,-0.1031,-0.6979,0.9372,1,0.6788,1.0671,0.7243,0.6788,0.8783,1,0.4608,1.1386,0.5246,0.4608,2.1218,1,-1.8336,0.4713,-0.8642,-1.8336,0,1,0,0,0.0784,0,1.7071,1,1.0924,0.5858,0.6399,1.0924,0.1421,21.6202,0.421,0.9999,-0.9957,0.421,-0.4917,-0.9957,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.5463,14.3092,3.7827,19.3619,-4.6057,-5.1178,24.6791,4.9678,19.0834,-3.2151,-7.5463,14.3092,3.7827,19.3619,-4.6057,12.6325,33.8017,5.8139,22.5486,0.0385,1.4745,1,-0.5974,0.6782,-0.4051,-0.5974,0.7615,1,0.6506,1.3133,0.8545,0.6506,0.5798,1,0.4233,1.7247,0.7301,0.4233,1.0929,1,-17.6082,0.915,-16.1118,-17.6082,0.7629,1,0.1473,1.3108,0.1931,0.1473,1.0146,1,0.8587,0.9856,0.8463,0.8587,0.1184,20.8822,0.4487,1,-0.9256,0.4487,-0.7044,-0.9256,TASCA_SINISTRA_DAVANTI_PANTALONI
9.6673,9.0652,3.0109,11.0128,0.2916,1.7496,9.1549,3.0257,10.1178,-0.5241,9.6673,9.0652,3.0109,11.0128,0.2916,14.0807,18.9934,4.3581,15.0614,0.3232,5.5253,1,0.6866,0.181,0.1243,0.6866,0.9951,1,0.6909,1.0049,0.6943,0.6909,0.9902,1,0.4773,1.0099,0.482,0.4773,-1.3029,1,0.6301,-0.7675,-0.4836,0.6301,2.3418,1,0.6985,0.427,0.2983,0.6985,1.0885,1,0.7312,0.9187,0.6718,0.7312,0.1515,22.362,0.6661,1,0.9966,0.6661,0.7019,0.9966,TASCA_SINISTRA_DAVANTI_PANTALONI
3.2736,29.2449,5.4079,33.2633,-0.5069,8.7038,27.6112,5.2546,24.3512,0.0791,3.2736,29.2449,5.4079,33.2633,-0.5069,11.7659,44.8544,6.6973,35.2453,0.0911,0.3761,1,0.2782,2.6588,0.7398,0.2782,1.0292,1,0.8075,0.9717,0.7846,0.8075,1.0592,1,0.652,0.9441,0.6156,0.652,-5.3516,1,-3.1674,-0.1869,0.5919,-3.1674,0.8348,1,0.5692,1.1979,0.6819,0.5692,1.366,1,0.9438,0.7321,0.6909,0.9438,0.106,18.9417,-0.0967,1,0.1361,-0.0967,0.8982,0.1361,TASCA_SINISTRA_DAVANTI_PANTALONI
7.1606,0.1016,0.3188,1.2794,0.834,6.1317,0.0934,0.3057,1.0676,0.8402,7.1606,0.1016,0.3188,1.2794,0.834,11.8439,0.1656,0.4069,1.7524,0.8611,1.1678,1,0.6046,0.8563,0.5177,0.6046,1.043,1,0.7834,0.9588,0.7511,0.7834,1.0878,1,0.6138,0.9192,0.5642,0.6138,1.1457,1,0.592,0.8728,0.5167,0.592,1.1541,1,0.6112,0.8664,0.5296,0.6112,1.1984,1,0.7301,0.8344,0.6092,0.7301,0.1301,20.453,-0.0596,1.0002,0.9212,-0.0596,0.333,0.9212,TASCA_SINISTRA_DAVANTI_PANTALONI
7.958,0.5187,0.7202,2.5898,0.7207,6.1689,0.1427,0.3778,1.3306,0.8094,7.958,0.5187,0.7202,2.5898,0.7207,12.8483,0.8159,0.9032,3.0207,0.7918,1.29,1,0.6194,0.7752,0.4801,0.6194,1.9065,1,0.7974,0.5245,0.4182,0.7974,3.6349,1,0.6358,0.2751,0.1749,0.6358,1.1829,1,0.5818,0.8454,0.4918,0.5818,1.3284,1,0.6392,0.7528,0.4811,0.6392,1.9463,1,0.8574,0.5138,0.4405,0.8574,0.138,22.0849,-0.0146,1,0.9789,-0.0146,0.1893,0.9789,TASCA_SINISTRA_DAVANTI_PANTALONI
1.0475,3.1068,1.7626,8.5526,-0.512,8.1591,1.1653,1.0795,6.1995,0.415,1.0475,3.1068,1.7626,8.5526,-0.512,8.6816,0.7733,0.8794,4.5963,0.5954,0.1284,1,0.1207,7.7893,0.9398,0.1207,1.6328,1,2.0044,0.6124,1.2276,2.0044,2.6661,1,4.0177,0.3751,1.5069,4.0177,-0.6585,1,-0.4281,-1.5186,0.6501,-0.4281,0.5338,1,0.4979,1.8735,0.9328,0.4979,1.3796,1,1.8607,0.7249,1.3488,1.8607,0.1658,11.8625,-0.7818,1,-0.5913,-0.7818,0.7782,-0.5913,TASCA_SINISTRA_DIETRO_PANTALONI
5.1622,5.8632,2.4214,9.5227,0.1369,6.9353,4.5897,2.1423,7.2899,0.3469,5.1622,5.8632,2.4214,9.5227,0.1369,10.5071,7.3099,2.7037,12.8868,0.3017,0.7443,1,0.4913,1.3435,0.6601,0.4913,1.1303,1,0.8956,0.8848,0.7924,0.8956,1.2775,1,0.8021,0.7828,0.6279,0.8021,0.3901,1,0.2713,2.5635,0.6954,0.2713,0.9885,1,0.5979,1.0116,0.6048,0.5979,1.3063,1,0.7389,0.7655,0.5657,0.7389,0.1083,17.2596,-0.1049,1,0.812,-0.1049,0.4863,0.812,TASCA_SINISTRA_DIETRO_PANTALONI
8.798,28.8976,5.3756,18.2824,0.0496,4.0834,10.5046,3.2411,11.84,-0.2528,8.798,28.8976,5.3756,18.2824,0.0496,13.2674,63.7606,7.985,27.335,0.0477,2.1546,1,0.6631,0.4641,0.3078,0.6631,1.6586,1,0.6732,0.6029,0.4059,0.6732,2.7509,1,0.4532,0.3635,0.1648,0.4532,-0.399,1,0.6958,-2.5065,-1.7439,0.6958,2.0353,1,0.6701,0.4913,0.3292,0.6701,1.5441,1,0.6688,0.6476,0.4331,0.6688,0.1393,22.0451,0.9199,1,0.9991,0.9199,0.9301,0.9991,TASCA_SINISTRA_DIETRO_PANTALONI
5.6018,13.2971,3.6465,12.9492,0.1256,1.1856,6.9143,2.6295,11.8804,-0.489,5.6018,13.2971,3.6465,12.9492,0.1256,8.3199,28.4541,5.3342,19.1286,0.1465,4.7249,1,0.6733,0.2116,0.1425,0.6733,1.3868,1,0.6836,0.7211,0.4929,0.6836,1.9231,1,0.4673,0.52,0.243,0.4673,-0.4767,1,0.5665,-2.0977,-1.1884,0.5665,1.8561,1,0.6608,0.5388,0.356,0.6608,1.09,1,0.677,0.9175,0.6211,0.677,0.0861,13.3379,0.6771,1,0.9958,0.6771,0.695,0.9958,TASCA_SINISTRA_DIETRO_PANTALONI
8.5611,1.3305,1.1535,4.7798,0.5754,5.5231,0.1879,0.4335,1.7543,0.734,8.5611,1.3305,1.1535,4.7798,0.5754,13.3351,2.114,1.454,5.9081,0.6492,1.5501,1,0.642,0.6451,0.4142,0.642,2.6611,1,0.7933,0.3758,0.2981,0.7933,7.0814,1,0.6294,0.1412,0.0889,0.6294,1.3384,1,0.5925,0.7472,0.4427,0.5925,1.7072,1,0.6684,0.5858,0.3915,0.6684,2.7246,1,0.809,0.367,0.2969,0.809,0.1372,22.6453,-0.2241,1,0.9912,-0.2241,-0.0944,0.9912,TASCA_SINISTRA_DIETRO_PANTALONI
9.1617,0.9969,0.9984,3.3313,0.7048,4.5098,0.2056,0.4534,1.6805,0.6921,9.1617,0.9969,0.9984,3.3313,0.7048,13.7374,1.696,1.3023,4.057,0.7545,2.0315,1,0.6669,0.4922,0.3283,0.6669,2.2022,1,0.7667,0.4541,0.3481,0.7667,4.8496,1,0.5878,0.2062,0.1212,0.5878,2.1057,1,0.6378,0.4749,0.3029,0.6378,2.0677,1,0.6828,0.4836,0.3302,0.6828,1.9823,1,0.8211,0.5045,0.4142,0.8211,0.1414,22.8332,-0.2674,1,0.9925,-0.2674,-0.1484,0.9925,TASCA_SINISTRA_DIETRO_PANTALONI
7.9532,0.388,0.6229,2.8434,0.6907,5.2017,0.3185,0.5643,2.6255,0.6151,7.9532,0.388,0.6229,2.8434,0.6907,12.4161,0.4972,0.7051,3.0581,0.7802,1.529,1,0.6406,0.654,0.4189,0.6406,1.1038,1,0.8834,0.906,0.8004,0.8834,1.2183,1,0.7804,0.8208,0.6406,0.7804,1.5136,1,0.5851,0.6607,0.3866,0.5851,1.3478,1,0.6609,0.7419,0.4903,0.6609,1.083,1,0.9298,0.9234,0.8586,0.9298,0.1332,21.108,-0.4836,1,0.9503,-0.4836,-0.1906,0.9503,TASCA_SINISTRA_DIETRO_PANTALONI
1.6779,2.5468,1.5959,5.4903,-0.2239,9.9597,12.3288,3.5112,11.6257,0.3174,1.6779,2.5468,1.5959,5.4903,-0.2239,10.4856,12.3014,3.5073,11.636,0.327,0.1685,1,0.16,5.936,0.9498,0.16,0.4545,1,0.455,2.2002,1.0011,0.455,0.2066,1,0.207,4.8408,1.0022,0.207,-0.1858,1,-0.1777,-5.3826,0.9564,-0.1777,0.2634,1,0.2595,3.7969,0.9851,0.2595,0.4723,1,0.4718,2.1175,0.9991,0.4718,0.1056,13.531,-0.07,1,0.1037,-0.07,0.9827,0.1037,TASCA_GIACCA
3.0241,10.82,3.2894,15.8342,-0.4084,7.0058,11.4394,3.3822,12.7267,0.1349,3.0241,10.82,3.2894,15.8342,-0.4084,8.9642,20.0946,4.4827,19.0869,0.1063,0.4317,1,0.3374,2.3166,0.7815,0.3374,0.9726,1,0.7338,1.0282,0.7545,0.7338,0.9459,1,0.5385,1.0572,0.5693,0.5385,-2.3147,1,-2.0221,-0.432,0.8736,-2.0221,0.7643,1,0.5264,1.3085,0.6888,0.5264,1.2442,1,0.8296,0.8037,0.6668,0.8296,0.0821,14.0359,0.5252,1,0.7649,0.5252,0.9101,0.7649,TASCA_GIACCA
3.4055,6.8665,2.6204,12.1982,-0.2385,6.7875,8.4958,2.9147,9.6679,0.2184,3.4055,6.8665,2.6204,12.1982,-0.2385,8.9257,11.8262,3.4389,11.7843,0.2342,0.5017,1,0.3815,1.9931,0.7604,0.3815,0.899,1,0.762,1.1123,0.8476,0.762,0.8082,1,0.5806,1.2373,0.7184,0.5806,-0.8697,1,-0.6518,-1.1498,0.7495,-0.6518,0.7962,1,0.64,1.2559,0.8038,0.64,1.2617,1,1.0351,0.7926,0.8204,1.0351,0.0849,13.992,0.2305,1,0.7625,0.2305,0.7669,0.7625,TASCA_GIACCA
1.6779,2.5468,1.5959,5.4903,-0.2239,9.9597,12.3288,3.5112,11.6257,0.3174,1.6779,2.5468,1.5959,5.4903,-0.2239,10.4856,12.3014,3.5073,11.636,0.327,0.1685,1,0.16,5.936,0.9498,0.16,0.4545,1,0.455,2.2002,1.0011,0.455,0.2066,1,0.207,4.8408,1.0022,0.207,-0.1858,1,-0.1777,-5.3826,0.9564,-0.1777,0.2634,1,0.2595,3.7969,0.9851,0.2595,0.4723,1,0.4718,2.1175,0.9991,0.4718,0.1056,13.531,-0.07,1,0.1037,-0.07,0.9827,0.1037,TASCA_GIACCA
3.0241,10.82,3.2894,15.8342,-0.4084,7.0058,11.4394,3.3822,12.7267,0.1349,3.0241,10.82,3.2894,15.8342,-0.4084,8.9642,20.0946,4.4827,19.0869,0.1063,0.4317,1,0.3374,2.3166,0.7815,0.3374,0.9726,1,0.7338,1.0282,0.7545,0.7338,0.9459,1,0.5385,1.0572,0.5693,0.5385,-2.3147,1,-2.0221,-0.432,0.8736,-2.0221,0.7643,1,0.5264,1.3085,0.6888,0.5264,1.2442,1,0.8296,0.8037,0.6668,0.8296,0.0821,14.0359,0.5252,1,0.7649,0.5252,0.9101,0.7649,TASCA_GIACCA
3.4055,6.8665,2.6204,12.1982,-0.2385,6.7875,8.4958,2.9147,9.6679,0.2184,3.4055,6.8665,2.6204,12.1982,-0.2385,8.9257,11.8262,3.4389,11.7843,0.2342,0.5017,1,0.3815,1.9931,0.7604,0.3815,0.899,1,0.762,1.1123,0.8476,0.762,0.8082,1,0.5806,1.2373,0.7184,0.5806,-0.8697,1,-0.6518,-1.1498,0.7495,-0.6518,0.7962,1,0.64,1.2559,0.8038,0.64,1.2617,1,1.0351,0.7926,0.8204,1.0351,0.0849,13.992,0.2305,1,0.7625,0.2305,0.7669,0.7625,TASCA_GIACCA
-4.2608,12.7129,3.5655,16.1258,-3.5869,6.5511,4.2271,2.056,9.1156,0.061,-4.2608,12.7129,3.5655,16.1258,-3.5869,9.8797,11.2698,3.357,18.2137,0.0532,-0.6504,1,-0.4313,-1.5375,0.6631,-0.4313,1.7342,1,1.0621,0.5766,0.6124,1.0621,3.0074,1,1.128,0.3325,0.3751,1.128,-21.2886,1,-12.322,-0.047,0.5788,-12.322,0.3621,1,0.1828,2.7614,0.5046,0.1828,1.769,1,0.8854,0.5653,0.5005,0.8854,0.0937,16.1912,-0.1046,1,-0.7488,-0.1046,0.6437,-0.7488,TASCA_GIACCA
-8.7128,1.9169,1.3845,11.1677,?,1.0664,10.2015,3.194,9.7536,-0.5979,-8.7128,1.9169,1.3845,11.1677,?,12.8212,2.617,1.6177,6.5551,0.5886,-8.1707,1,-0.6796,-0.1224,0.0832,-0.6796,0.4335,1,0.8558,2.307,1.9744,0.8558,0.1879,1,0.7325,5.322,3.8982,0.7325,3.0601,1,-1.1908,0.3268,-0.3891,-1.1908,0,1,0,0,0.3831,0,1.145,1,1.7037,0.8734,1.4879,1.7037,0.1316,20.3525,0.3493,1,-0.9727,0.3493,-0.2138,-0.9727,TASCA_GIACCA
7.6595,0.2178,0.4667,1.8269,0.7822,5.7676,0.614,0.7836,2.9624,0.5943,7.6595,0.2178,0.4667,1.8269,0.7822,12.3099,0.1182,0.3438,1.4311,0.8908,1.328,1,0.6222,0.753,0.4685,0.6222,0.5955,1,1.3572,1.6792,2.279,1.3572,0.3547,1,1.842,2.8196,5.1938,1.842,1.5124,1,0.562,0.6612,0.3716,0.562,1.149,1,0.64,0.8703,0.557,0.64,0.6167,1,1.2766,1.6215,2.0699,1.2766,0.1411,21.0867,-0.8035,1,0.7789,-0.8035,-0.2607,0.7789,TASCA_GIACCA
7.9833,0.7329,0.8561,4.9178,0.574,5.7947,0.4526,0.6728,2.4803,0.6496,7.9833,0.7329,0.8561,4.9178,0.574,12.7132,1.34,1.1576,6.3019,0.6404,1.3777,1,0.628,0.7258,0.4558,0.628,1.2725,1,0.7396,0.7858,0.5812,0.7396,1.6194,1,0.547,0.6175,0.3378,0.547,1.4408,1,0.5905,0.6941,0.4098,0.5905,1.6307,1,0.6588,0.6132,0.404,0.6588,1.9827,1,0.7804,0.5044,0.3936,0.7804,0.1365,21.7614,0.1401,1,0.9638,0.1401,0.3984,0.9638,TASCA_GIACCA
5.9998,11.5003,3.3912,15.8342,-0.0596,-1.4233,36.9874,6.0817,18.7621,-1.7672,5.9998,11.5003,3.3912,15.8342,-0.0596,10.6537,20.5077,4.5285,23.3243,0.023,-4.2154,1,0.5632,-0.2372,-0.1336,0.5632,0.5576,1,0.7489,1.7934,1.343,0.7489,0.3109,1,0.5608,3.2162,1.8036,0.5608,0.0743,1,-1.6213,13.4596,-21.8227,-1.6213,2.2041,1,0.626,0.4537,0.284,0.626,0.8439,1,0.6789,1.1849,0.8044,0.6789,0.0896,17.0532,-0.5608,1,0.9164,-0.5608,-0.7066,0.9164,TASCA_GIACCA
7.4817,13.3204,3.6497,15.7176,0.0335,-1.4289,20.5869,4.5373,15.3105,-1.2789,7.4817,13.3204,3.6497,15.7176,0.0335,11.4873,29.2634,5.4096,20.2281,0.1294,-5.2358,1,0.6513,-0.191,-0.1244,0.6513,0.8044,1,0.6747,1.2432,0.8388,0.6747,0.647,1,0.4552,1.5455,0.7035,0.4552,-0.0633,1,0.181,-15.7957,-2.8588,0.181,2.4205,1,0.6999,0.4131,0.2892,0.6999,1.0266,1,0.777,0.9741,0.7569,0.777,0.1124,18.7278,-0.3587,1,0.9861,-0.3587,-0.436,0.9861,TASCA_GIACCA
5.9998,11.5003,3.3912,15.8342,-0.0596,-1.4233,36.9874,6.0817,18.7621,-1.7672,5.9998,11.5003,3.3912,15.8342,-0.0596,10.6537,20.5077,4.5285,23.3243,0.023,-4.2154,1,0.5632,-0.2372,-0.1336,0.5632,0.5576,1,0.7489,1.7934,1.343,0.7489,0.3109,1,0.5608,3.2162,1.8036,0.5608,0.0743,1,-1.6213,13.4596,-21.8227,-1.6213,2.2041,1,0.626,0.4537,0.284,0.626,0.8439,1,0.6789,1.1849,0.8044,0.6789,0.0896,17.0532,-0.5608,1,0.9164,-0.5608,-0.7066,0.9164,TASCA_GIACCA
7.4817,13.3204,3.6497,15.7176,0.0335,-1.4289,20.5869,4.5373,15.3105,-1.2789,7.4817,13.3204,3.6497,15.7176,0.0335,11.4873,29.2634,5.4096,20.2281,0.1294,-5.2358,1,0.6513,-0.191,-0.1244,0.6513,0.8044,1,0.6747,1.2432,0.8388,0.6747,0.647,1,0.4552,1.5455,0.7035,0.4552,-0.0633,1,0.181,-15.7957,-2.8588,0.181,2.4205,1,0.6999,0.4131,0.2892,0.6999,1.0266,1,0.777,0.9741,0.7569,0.777,0.1124,18.7278,-0.3587,1,0.9861,-0.3587,-0.436,0.9861,TASCA_GIACCA
-7.1572,41.2497,6.4226,30.2902,-21.2301,2.8244,17.0223,4.1258,13.6752,-0.2107,-7.1572,41.2497,6.4226,30.2902,-21.2301,11.4601,78.617,8.8666,39.9805,0.0235,-2.5341,1,-0.6245,-0.3946,0.2465,-0.6245,1.5567,1,0.7244,0.6424,0.4653,0.7244,2.4233,1,0.5247,0.4127,0.2165,0.5247,12.1568,1,-30.0201,0.0823,-2.4694,-30.0201,0.1206,1,0.0333,8.2899,0.2759,0.0333,2.215,1,0.7576,0.4515,0.342,0.7576,0.1106,18.5004,-0.6041,1,-0.9878,-0.6041,0.6849,-0.9878,TASCA_GIACCA
