@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.1321,2.6703,1.6341,9.3375,-1.4533,-0.344,2.9935,1.7302,7.386,-1.1338,0.0906,2.2002,1.4833,8.9394,-1.4664,2.4251,2.127,1.4584,6.8477,0.0062,0.3841,-1.4585,-0.0545,-3.7972,-0.1419,0.0374,0.9445,1.1016,1.1204,1.1664,1.1863,1.0171,0.892,1.2136,1.2554,1.3605,1.4073,1.0344,1.4094,1.0407,-129.3714,0.7384,-91.7905,-124.3096,1.0996,1.0501,0.5524,0.955,0.5024,0.526,1.2642,1.0445,1.3636,0.8262,1.0786,1.3055,0.0013,3.6748,0.5105,0.3621,-0.2185,-0.0972,-0.0121,-0.1345,16.353,21.0424,4.5872,13.7405,0.3457,-39.7465,27.0303,5.1991,53.9398,?,-100.1995,6.9385,2.6341,103.3798,?,-0.4114,-0.1632,0.3967,0.8823,1.7415,1.9738,0.7785,3.0327,3.8957,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.3747,156.2989,0.9441,-0.5741,-0.7869,0,0,0,0,0,GIACCA
-0.1474,2.0679,1.438,7.1796,-1.4399,-0.2294,1.4465,1.2027,7.0527,-0.9416,0.0308,1.2909,1.1362,9.2382,-1.6883,1.8437,1.4814,1.2171,5.9098,0.0063,0.6425,-4.7795,-0.0799,-7.4386,-0.1244,0.0167,1.1956,1.2657,1.1815,1.0586,0.9882,0.9335,1.4296,1.6019,1.396,1.1205,0.9765,0.8715,1.2388,0.7303,-113.4762,0.5895,-91.603,-155.3849,0.8101,0.8563,0.4948,1.057,0.6108,0.5778,1.018,0.7772,1.2149,0.7634,1.1934,1.5632,0.0009,2.7177,0.2927,0.2538,-0.2471,-0.0118,-0.1821,0.0244,13.3262,38.2339,6.1834,15.8997,0.2296,-41.8339,22.8517,4.7803,53.2791,?,-98.5209,8.5537,2.9247,101.3992,?,-0.3186,-0.1353,0.4246,1.2935,2.1142,1.6345,1.6731,4.4699,2.6715,-0.089,-0.0467,0.5254,0,0,1,0.2984,0.1568,0.5254,0.3707,153.6811,0.8953,-0.3543,-0.7207,0,0,0,0,0,GIACCA
-0.171,4.6564,2.1579,13.2474,-1.3673,-0.4683,3.0468,1.7455,8.794,-1.455,0.1685,2.9309,1.712,16.7269,-0.4073,2.7759,3.2053,1.7903,12.6797,0.0056,0.3651,-1.0144,-0.0616,-2.7783,-0.1687,0.0607,1.2362,1.2604,1.2053,1.0196,0.975,0.9562,1.5283,1.5887,1.4527,1.0396,0.9506,0.9144,1.4681,1.5804,-107.1097,1.0765,-72.96,-67.7729,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.792,1.0448,0.5257,0.6935,1.3192,0.0018,4.0445,0.5056,0.1678,-0.3228,0.0148,-0.2332,0.1729,15.3685,18.6085,4.3138,12.8998,0.3281,-42.2099,14.3293,3.7854,52.4399,?,-97.3019,3.613,1.9008,98.9395,?,-0.3641,-0.1579,0.4338,1.1396,2.2695,1.9915,1.2986,5.1505,3.9661,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.3696,154.8802,0.9818,-0.7062,-0.7957,0,0,0,0,0,GIACCA
-0.1321,2.6703,1.6341,9.3375,-1.4533,-0.344,2.9935,1.7302,7.386,-1.1338,0.0906,2.2002,1.4833,8.9394,-1.4664,2.4251,2.127,1.4584,6.8477,0.0062,0.3841,-1.4585,-0.0545,-3.7972,-0.1419,0.0374,0.9445,1.1016,1.1204,1.1664,1.1863,1.0171,0.892,1.2136,1.2554,1.3605,1.4073,1.0344,1.4094,1.0407,-129.3714,0.7384,-91.7905,-124.3096,1.0996,1.0501,0.5524,0.955,0.5024,0.526,1.2642,1.0445,1.3636,0.8262,1.0786,1.3055,0.0013,3.6748,0.5105,0.3621,-0.2185,-0.0972,-0.0121,-0.1345,16.353,21.0424,4.5872,13.7405,0.3457,-39.7465,27.0303,5.1991,53.9398,?,-100.1995,6.9385,2.6341,103.3798,?,-0.4114,-0.1632,0.3967,0.8823,1.7415,1.9738,0.7785,3.0327,3.8957,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.3747,156.2989,0.9441,-0.5741,-0.7869,0,0,0,0,0,GIACCA
-0.1474,2.0679,1.438,7.1796,-1.4399,-0.2294,1.4465,1.2027,7.0527,-0.9416,0.0308,1.2909,1.1362,9.2382,-1.6883,1.8437,1.4814,1.2171,5.9098,0.0063,0.6425,-4.7795,-0.0799,-7.4386,-0.1244,0.0167,1.1956,1.2657,1.1815,1.0586,0.9882,0.9335,1.4296,1.6019,1.396,1.1205,0.9765,0.8715,1.2388,0.7303,-113.4762,0.5895,-91.603,-155.3849,0.8101,0.8563,0.4948,1.057,0.6108,0.5778,1.018,0.7772,1.2149,0.7634,1.1934,1.5632,0.0009,2.7177,0.2927,0.2538,-0.2471,-0.0118,-0.1821,0.0244,13.3262,38.2339,6.1834,15.8997,0.2296,-41.8339,22.8517,4.7803,53.2791,?,-98.5209,8.5537,2.9247,101.3992,?,-0.3186,-0.1353,0.4246,1.2935,2.1142,1.6345,1.6731,4.4699,2.6715,-0.089,-0.0467,0.5254,0,0,1,0.2984,0.1568,0.5254,0.3707,153.6811,0.8953,-0.3543,-0.7207,0,0,0,0,0,GIACCA
-0.171,4.6564,2.1579,13.2474,-1.3673,-0.4683,3.0468,1.7455,8.794,-1.455,0.1685,2.9309,1.712,16.7269,-0.4073,2.7759,3.2053,1.7903,12.6797,0.0056,0.3651,-1.0144,-0.0616,-2.7783,-0.1687,0.0607,1.2362,1.2604,1.2053,1.0196,0.975,0.9562,1.5283,1.5887,1.4527,1.0396,0.9506,0.9144,1.4681,1.5804,-107.1097,1.0765,-72.96,-67.7729,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.792,1.0448,0.5257,0.6935,1.3192,0.0018,4.0445,0.5056,0.1678,-0.3228,0.0148,-0.2332,0.1729,15.3685,18.6085,4.3138,12.8998,0.3281,-42.2099,14.3293,3.7854,52.4399,?,-97.3019,3.613,1.9008,98.9395,?,-0.3641,-0.1579,0.4338,1.1396,2.2695,1.9915,1.2986,5.1505,3.9661,-0.1201,-0.0637,0.53,0,0,1,0.246,0.1304,0.53,0.3696,154.8802,0.9818,-0.7062,-0.7957,0,0,0,0,0,GIACCA
0.666,4.3732,2.0912,14.8326,-0.3884,-0.4568,2.4009,1.5495,8.7736,-0.6747,0.2639,5.3672,2.3167,16.1358,-1.5561,3.1758,2.7774,1.6665,13.4757,0.0024,-1.4579,2.5234,0.2097,-1.7309,-0.1438,0.0831,1.3496,0.9027,1.2548,0.6688,0.9298,1.3901,1.8215,0.8148,1.5746,0.4473,0.8645,1.9325,1.174,0.4225,-125.5947,0.3598,-106.9796,-297.3003,2.0391,1.6923,0.7908,0.8299,0.3878,0.4673,1.6906,0.9192,1.1007,0.5437,0.6511,1.1974,0.003,4.8662,-0.0221,-0.4164,0.4111,0.3102,0.1749,-0.0893,21.9411,176.2759,13.2769,44.4595,-0.1348,-28.4612,65.1565,8.072,40.3198,?,-0.1668,143.4046,11.9752,40.5594,-1.3311,-0.7709,-131.5027,170.5806,1.6448,1.1087,0.6741,2.7054,1.2292,0.4544,0.1309,0.228,1.7409,0,2.2518,0,1.1027,1.0962,0.9941,0.1274,60.4736,0.7846,0.5353,0.2861,0,0,0,0,0,GIACCA
0.6123,3.3818,1.839,10.104,-0.5156,-0.2253,1.9849,1.4089,8.3355,-0.7874,0.5102,5.1111,2.2608,19.8921,-1.7568,2.8855,2.8377,1.6846,12.6095,0.0207,-2.7184,1.2,0.2122,-0.4415,-0.0781,0.1768,1.3053,0.8134,1.0917,0.6232,0.8363,1.3421,1.7038,0.6617,1.1917,0.3884,0.6995,1.8011,0.9361,0.2711,-12.8878,0.2897,-13.7681,-47.5314,1.4296,0.9239,0.5178,0.6463,0.3622,0.5604,1.2122,0.5079,0.8013,0.419,0.661,1.5775,0.0028,4.2133,0.1037,-0.0045,0.4501,0.1327,0.0024,0.0523,12.4671,24.5675,4.9566,23.1583,-0.1188,-34.7135,7.188,2.681,41.5192,?,-12.2586,54.3076,7.3694,27.7786,-2.9576,-0.3591,-1.017,2.8318,1.8487,0.6726,0.3638,3.4179,0.4524,0.1324,0.0592,0.1185,2,0,2.9489,0,0.5578,0.8337,1.4946,0.1336,60.1278,0.2313,0.0228,-0.9468,0,0,0,0,0,GIACCA
0.0336,0.0081,0.09,0.4977,-0.7794,-0.0229,0.006,0.0773,0.3847,-1.252,-0.1136,0.005,0.0709,0.3723,-2.836,0.1733,0.0036,0.0602,0.2808,0.1215,-1.466,-0.2962,0.1941,0.2021,-0.1324,-0.6552,1.1639,1.2688,1.4946,1.0901,1.2841,1.178,1.3548,1.6098,2.2338,1.1883,1.6488,1.3876,1.0192,0.792,-5.6109,0.7771,-5.5052,-7.0844,1.6372,2.8818,0.875,1.7602,0.5344,0.3036,1.2936,1.3368,1.7724,1.0334,1.3701,1.3259,0.0004,0.2609,-0.3246,-0.023,0.2607,-0.3481,0.0091,-0.5933,-41.1219,0.0603,0.2457,41.6397,?,-7.2488,0.0925,0.3042,7.7988,?,-6.3828,0.0469,0.2166,6.839,?,5.6729,6.4426,1.1357,0.8075,1.1342,1.4045,0.6521,1.2864,1.9727,5.3393,6.0886,1.1403,1,1,1,5.3393,6.0886,1.1403,0.1457,54.7535,-0.4741,0.2438,-0.0273,0,0,0,0,0,GIACCA
0.0087,0.0223,0.1494,0.8441,-1.001,-0.0207,0.0133,0.1151,0.6376,-0.8293,-0.109,0.0159,0.1262,0.7285,-2.923,0.2258,0.0129,0.1135,0.6127,0.0637,-0.4231,-0.0802,0.0387,0.1895,-0.0915,-0.4827,1.2978,1.184,1.3158,0.9123,1.0139,1.1113,1.6843,1.4019,1.7314,0.8323,1.0279,1.235,1.4609,0.7779,-10.1261,0.5325,-6.9315,-13.017,1.2103,2.2715,0.6446,1.8768,0.5326,0.2838,1.3239,1.1587,1.3777,0.8752,1.0406,1.1891,0.0004,0.3435,0.0134,-0.1531,0.0641,-0.5751,0.4031,-0.6439,-41.3369,0.0711,0.2667,41.9388,?,-7.5038,0.2057,0.4535,8.6395,?,-4.5928,0.2787,0.5279,5.2185,?,5.5088,9.0005,1.6338,0.5881,0.5052,0.859,0.3459,0.2553,0.7379,4.8543,8.0365,1.6556,1,1,1,4.8543,8.0365,1.6556,0.1531,53.4336,-0.1536,-0.1591,-0.5662,0,0,0,0,0,GIACCA
-0.0371,2.5865,1.6083,8.4027,-1.0383,-0.2462,4.5034,2.1221,11.7009,-1.0863,-0.0685,0.8506,0.9223,6.7263,-0.8804,2.14,3.4276,1.8514,6.7434,0.0094,0.1507,0.542,-0.0173,3.5956,-0.1151,-0.032,0.7579,1.7438,0.8687,2.301,1.1462,0.4982,0.5743,3.0408,0.7546,5.2944,1.3139,0.2482,0.7026,1.3591,-66.9899,1.9345,-95.3494,-49.2886,0.735,1.1525,0.6056,1.568,0.8239,0.5255,0.7181,1.2492,1.2461,1.7396,1.7352,0.9975,0.0009,3.148,0.1445,0.2979,-0.2029,-0.129,0.0621,-0.1238,14.5694,32.3794,5.6903,19.0796,0.374,13.2625,6.8653,2.6202,12.059,0.4779,-51.1397,11.4951,3.3904,53.5187,?,1.0985,-0.2849,-0.2593,2.1717,1.6783,0.7728,4.7164,2.8168,0.5972,1.0326,-0.213,-0.2063,1.3195,0,0,1.5822,0.3565,0.2253,0.1923,78.9716,0.9477,0.9817,0.9802,2.8982,0.0914,0.3023,1,0.6667,GIACCA
