@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.437,0.4033,0.6351,3.4419,-1.772,-0.1036,2.0455,1.4302,6.8234,-1.366,-0.0021,1.0124,1.0062,5.3737,-0.7043,1.6805,0.839,0.916,3.7796,0.0715,4.2183,205.5265,-0.26,48.7231,-0.0616,-0.0013,0.444,0.6312,0.6933,1.4214,1.5614,1.0985,0.1972,0.3984,0.4807,2.0205,2.4381,1.2067,0.5585,0.9908,-7.5651,1.774,-13.5452,-7.6354,0.4305,0.3938,0.305,0.9147,0.7085,0.7746,0.5044,0.6405,0.9107,1.2698,1.8054,1.4218,0.0033,2.5126,-0.1697,-0.0929,-0.1146,0.4877,-0.3063,-0.0013,-0.4578,0.3389,0.5821,2.8204,-1.4729,2.4176,0.1298,0.3603,1.1519,0.6049,9.4677,0.01,0.1,0.3639,0.9622,-0.1893,-0.0484,0.2554,1.6159,5.8194,3.6013,2.6111,33.8649,12.9697,-0.9527,-0.1811,0.1901,0.3912,0.1183,0.3025,2.4485,7.7504,3.1654,0.0709,12.4848,0.2192,0.0405,-0.9412,2.2246,0.1742,0.4173,1,0.6667,DAVANTI_PANTALONI
0.1932,0.4814,0.6938,2.4024,-0.4262,-0.2642,0.9152,0.9567,3.5503,-0.6288,-0.0258,0.8271,0.9094,4.0958,-0.7188,1.4159,0.3268,0.5716,2.784,0.0953,-0.7314,-7.487,0.1365,10.2362,-0.1866,-0.0182,0.7253,0.7629,1.2138,1.052,1.6736,1.5909,0.526,0.5821,1.4733,1.1066,2.8009,2.5311,0.5239,0.4191,-2.4478,0.8001,-4.6728,-5.84,0.7728,0.7069,0.5474,0.9147,0.7083,0.7743,0.6767,0.5865,0.8629,0.8668,1.2753,1.4712,0.0023,2.1462,0.8934,0.2179,0.6569,0.5076,0.6666,0.4017,8.5531,0.0215,0.1466,0.5333,0.9386,4.7468,0.0703,0.2651,0.9516,0.8247,0.6051,0.0227,0.1506,0.5364,0.3237,1.8019,14.1361,7.8453,0.553,0.9732,1.76,0.3058,0.9471,3.0976,1.822,31.7702,17.4368,1.6009,10.9557,6.8436,0.5605,0.9942,1.7739,0.069,13.905,-0.9976,0.5657,-0.6201,4.7887,0.1666,0.4082,1,0.8,DAVANTI_PANTALONI
-0.1405,5.9219,2.4335,10.8183,-0.7745,-0.942,8.5654,2.9267,13.1872,-1.5098,-0.918,9.2113,3.035,20.4059,-1.4143,4.3206,6.7813,2.6041,11.5565,0.0347,0.1491,0.153,-0.0325,1.0261,-0.218,-0.2125,0.8315,0.8018,0.9345,0.9643,1.1239,1.1655,0.6914,0.6429,0.8733,0.9299,1.2631,1.3583,0.5952,0.395,-11.3783,0.6636,-19.1169,-28.8069,1.1603,0.7213,0.5093,0.6217,0.4389,0.706,0.8204,0.5302,0.9361,0.6462,1.1411,1.7658,0.0094,6.5069,-0.6395,0.0011,0.217,0.158,-0.2998,-0.3962,0.8279,1.3623,1.1672,4.6812,-0.1025,2.0346,2.8878,1.6993,5.9262,-0.5514,9.3304,0.0392,0.198,1.5235,0.8424,0.4069,0.0887,0.2181,0.6868,5.8963,8.5845,0.4718,34.766,73.6939,0.2065,-0.0534,-0.2587,1.1116,0.4393,0.3952,0.7899,3.0727,3.89,0.0685,12.8126,-0.6819,-0.0829,-0.4668,0,0,0,0,0,DAVANTI_PANTALONI
0.4004,1.3772,1.1736,4.4555,-0.677,0.2766,2.5774,1.6054,5.9426,-0.4874,0.0185,2.6731,1.635,8.6992,-0.4089,2.3512,1.3366,1.1561,5.4902,0.1162,1.4477,21.6054,0.1703,14.9241,0.1176,0.0079,0.731,0.7178,1.0151,0.9819,1.3886,1.4142,0.5343,0.5152,1.0304,0.9642,1.9283,1.9999,0.9237,0.7124,-2.4927,0.7712,-2.6985,-3.4989,0.665,0.4303,0.4277,0.6471,0.6432,0.994,0.7498,0.5122,0.8115,0.6831,1.0824,1.5845,0.0035,3.4368,0.6853,0.0722,0.4369,0.2798,0.607,0.6496,8.2974,0.1406,0.375,1.2579,0.8583,5.1238,0.3086,0.5556,1.8823,0.6874,-0.732,0.0851,0.2918,1.3754,?,1.6194,-11.3351,-6.9997,0.6749,1.2852,1.9042,0.4555,1.6517,3.6259,1.8411,-5.5413,-3.0098,1.4745,0,0,0.6683,0.9146,1.3686,0.0704,14.1532,-0.9943,0.8394,-0.7919,3.5612,1.1815,1.087,3,0.4,DAVANTI_PANTALONI
0.3222,5.1367,2.2664,13.3159,-0.8452,-1.4185,9.7219,3.118,20.7106,-1.3932,-0.0709,10.5427,3.2469,15.1986,-0.9309,4.6525,5.8765,2.4241,14.4232,0.0237,-0.2272,-4.545,0.0693,20.0076,-0.3049,-0.0152,0.7269,0.698,0.9349,0.9603,1.2862,1.3394,0.5284,0.4872,0.8741,0.9221,1.6544,1.794,0.5059,0.8324,-17.4136,1.6454,-34.423,-20.9206,0.8339,0.9169,0.4885,1.0994,0.5858,0.5328,0.6429,0.8761,0.9232,1.3627,1.4359,1.0538,0.0103,7.0783,-0.5254,-0.1613,0.004,0.6825,-0.2199,0.0417,-2.9373,7.2208,2.6872,8.0496,?,4.611,5.7594,2.3999,10.3884,-0.498,7.1657,1.9482,1.3958,4.0654,0.5229,-0.637,-0.4099,0.6435,1.1197,1.9252,1.7194,1.2538,3.7064,2.9563,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.063,15.0812,0.5251,0.8866,0.092,6.4196,0.2435,0.4935,1,0.8571,DAVANTI_PANTALONI
0.705,6.0697,2.4637,13.0527,-1.1967,-2.5579,14.1478,3.7614,14.4872,-10.2744,0.8357,12.2367,3.4981,13.4498,-0.3514,4.6222,18.8279,4.3391,15.2373,0.0403,-0.2756,0.8436,0.1525,-3.0607,-0.5534,0.1808,0.655,0.7043,0.5678,1.0753,0.8668,0.8062,0.429,0.496,0.3224,1.1562,0.7514,0.6499,0.5386,2.0331,-11.104,3.7748,-20.6166,-5.4616,4.6242,0.597,0.3742,0.1291,0.0809,0.6268,0.901,0.9705,0.8566,1.0771,0.9508,0.8827,0.0843,7.127,-0.5786,-0.0434,0.3804,-0.5435,-0.9575,0.688,-1.4735,5.9236,2.4338,9.5488,?,0.8666,3.9257,1.9813,7.0371,-2.069,8.3587,0.9382,0.9686,3.4023,0.6508,-1.7004,-0.1763,0.1037,1.2284,2.5127,2.0456,1.5089,6.3139,4.1844,2.0128,-1.5057,-0.7481,0,0,0.2353,1.3569,2.8065,2.0683,0.0656,11.759,0.981,0.7052,0.7805,1,0,0,0,1,DAVANTI_PANTALONI
-0.8303,4.2112,2.0521,8.6107,-1.8367,-1.4531,11.2792,3.3584,17.078,-1.6982,-0.2724,11.686,3.4185,16.5078,-1.5036,4.9068,5.9746,2.4443,12.2504,0.0094,0.5714,3.0484,-0.1692,5.335,-0.2961,-0.0555,0.611,0.6003,0.8396,0.9824,1.374,1.3986,0.3734,0.3604,0.7049,0.9652,1.8879,1.956,0.5187,0.5623,-48.1631,1.0842,-92.8541,-85.6465,0.4796,0.4604,0.2455,0.9599,0.5118,0.5332,0.5042,0.5216,0.7029,1.0345,1.3941,1.3475,0.0123,7.5292,0.4022,-0.2447,-0.2697,0.5918,-0.4787,-0.221,7.7249,4.2743,2.0674,8.1351,0.1427,4.0122,5.9098,2.431,8.2898,0.1464,1.809,6.9467,2.6357,10.8031,-0.4122,1.9254,4.2704,2.2179,0.8504,0.7844,0.9223,0.7233,0.6153,0.8507,0.9524,-0.4295,-0.451,0.9771,1.2405,1.2696,0.9813,0.753,0.7674,0.0644,14.2917,-0.7792,0.1584,-0.6877,0.5,0.4239,0.6511,2,0,DAVANTI_PANTALONI
-0.6536,4.0078,2.002,9.6743,-1.1319,-1.9967,9.0355,3.0059,16.7558,-2.0186,-0.7409,12.364,3.5163,23.949,-0.5065,4.8647,6.7048,2.5894,15.5694,0.0525,0.3273,0.8822,-0.1344,2.6951,-0.4104,-0.1523,0.666,0.5693,0.7731,0.8549,1.1609,1.358,0.4436,0.3242,0.5978,0.7308,1.3476,1.8441,0.4584,0.6379,-5.9526,1.3916,-12.9856,-9.3314,0.8175,0.2855,0.2762,0.3492,0.3378,0.9674,0.5774,0.404,0.6214,0.6996,1.0762,1.5382,0.0161,7.5404,0.4171,-0.099,-0.1291,0.6358,-0.347,-0.1077,5.6052,7.1798,2.6795,9.7525,-0.142,4.0416,4.2851,2.0701,6.7397,0.1541,4.6348,15.457,3.9315,11.7132,-0.4168,1.3869,1.2094,0.872,1.2944,0.6815,0.5265,1.6755,0.4645,0.2772,-0.988,0.3519,-0.3562,1.0719,1.033,0.9637,1.447,0.8326,0.5754,0.0603,15.315,-0.3533,-0.4344,-0.6414,0.2174,0.1701,0.4125,1,0,DAVANTI_PANTALONI
-0.0118,1.0588,1.029,4.2172,-0.5299,-0.3425,3.1888,1.7857,6.5609,-1.2851,0.187,3.3667,1.8349,8.6337,-0.4665,2.5714,1.1546,1.0745,5.7427,0.0634,0.0346,-0.0633,-0.0046,-1.8316,-0.1332,0.0727,0.5762,0.5608,0.9576,0.9732,1.6618,1.7076,0.3321,0.3145,0.917,0.9472,2.7617,2.9158,0.3959,0.5319,-3.759,1.3435,-9.4949,-7.0674,0.9601,0.4682,0.4496,0.4877,0.4683,0.9602,0.6428,0.4885,0.7344,0.7599,1.1425,1.5034,0.0028,3.7738,0.6565,0.1144,0.1512,0.6002,0.2036,0.3904,7.0914,0.1299,0.3604,1.1621,0.8513,6.7305,0.1537,0.392,1.2795,0.8216,-0.531,0.0203,0.1424,0.7737,?,1.0536,-13.3558,-12.6761,0.9195,2.5317,2.7534,0.8454,6.4095,7.5815,1.1284,-8.596,-7.6181,1.0891,0,0,0.9082,1.502,1.6537,0.0699,14.3528,-0.998,-0.1354,0.1867,0,0,0,0,0,DAVANTI_PANTALONI
0.0317,0.889,0.9429,3.8825,-0.4741,0.082,1.7938,1.3393,6.118,-0.7404,0.3878,3.2191,1.7942,7.5928,-0.4938,2.2524,0.9866,0.9933,4.7979,0.0842,0.3867,0.0818,0.0141,0.2115,0.0364,0.1722,0.704,0.5255,0.9493,0.7465,1.3484,1.8063,0.4956,0.2762,0.9011,0.5572,1.8182,3.2628,0.4798,0.4975,-2.8324,1.0369,-5.9033,-5.6932,0.7492,0.5182,0.5027,0.6916,0.671,0.9702,0.6346,0.5113,0.8092,0.8058,1.2752,1.5825,0.0029,3.1912,0.6174,-0.1695,0.0338,0.1811,0.2762,0.5429,8.1954,0.0503,0.2242,0.7815,0.9091,5.3187,0.1054,0.3246,1.1726,0.7992,-0.7241,0.0367,0.1916,1.0727,?,1.5409,-11.3186,-7.3456,0.6907,1.1701,1.6941,0.477,1.3691,2.8701,1.6743,-7.2838,-4.3505,1.4719,0,0,0.6665,0.7286,1.0931,0.0715,14.2381,-0.9953,0.6702,-0.6035,0,0,0,0,0,DAVANTI_PANTALONI
0.1878,0.8379,0.9154,4.0548,-0.3939,0.0878,2.6798,1.637,6.9509,-0.8691,0.27,2.735,1.6538,7.4394,-0.5116,2.2189,1.4448,1.202,4.8052,0.0444,2.138,0.6956,0.0846,0.3253,0.0396,0.1217,0.5592,0.5535,0.7616,0.9899,1.3619,1.3758,0.3127,0.3064,0.58,0.9798,1.8547,1.8929,0.3546,0.4551,-5.1372,1.2836,-14.489,-11.2879,0.7822,0.5911,0.5785,0.7556,0.7396,0.9788,0.5834,0.545,0.8439,0.9343,1.4465,1.5482,0.0024,3.2217,0.6129,0.097,0.196,0.5518,0.4148,0.5033,7.4927,0.1259,0.3548,1.131,0.8608,6.2273,0.1731,0.4161,1.3196,0.8035,-0.9163,0.1117,0.3342,1.4843,?,1.2032,-8.1775,-6.7964,0.8527,1.0615,1.2449,0.7271,1.1268,1.5498,1.2964,-4.7118,-3.6347,1.21,0,0,0.8571,0.762,0.8891,0.0684,14.6362,-0.989,0.3057,-0.166,?,?,?,?,?,DAVANTI_PANTALONI
-0.0978,7.3989,2.7201,15.2981,-0.9479,-1.1877,15.9802,3.9975,21.5754,-0.79,-0.0943,5.5044,2.3461,14.0981,-0.5878,4.5373,9.7254,3.1186,14.5149,0.0322,0.0823,1.0362,-0.0215,12.5898,-0.2618,-0.0208,0.6804,1.1594,0.8722,1.7039,1.2819,0.7523,0.463,1.3442,0.7608,2.9032,1.6431,0.566,0.7818,1.4264,-15.4263,1.8244,-19.7309,-10.8149,0.6516,0.8845,0.5237,1.3575,0.8037,0.592,0.7091,1.0851,1.054,1.5304,1.4864,0.9713,0.0086,7.007,-0.3199,-0.2777,0.1156,0.3429,-0.4065,0.2309,1.6004,9.7619,3.1244,9.5475,-0.1449,2.3394,0.8601,0.9274,3.7406,0.1122,8.7201,1.353,1.1632,5.4927,0.4266,0.6841,0.1835,0.2683,3.3689,2.6861,0.7973,11.3492,7.2152,0.6357,-2.5549,-0.2957,0.1157,1.9791,0.8706,0.4399,2.5524,1.7382,0.681,0.066,13.4788,-0.4393,-0.9071,0.2264,0,0,0,0,0,DIETRO_PANTALONI
-0.1925,6.9718,2.6404,12.9069,-1.0206,-0.9645,11.4795,3.3881,14.7813,-1.0313,-0.2524,5.9754,2.4445,13.5026,-1.004,4.2677,7.2449,2.6916,10.4698,0.0515,0.1995,0.7625,-0.0451,3.8213,-0.226,-0.0591,0.7793,1.0802,0.981,1.386,1.2588,0.9082,0.6073,1.1667,0.9623,1.9211,1.5845,0.8248,0.8687,0.9637,-11.4699,1.1093,-13.203,-11.9019,0.8778,0.948,0.5787,1.08,0.6592,0.6104,0.8732,0.9559,1.2328,1.0947,1.4118,1.2897,0.0073,6.6421,-0.5887,-0.4034,-0.0085,0.4184,-0.1923,0.1282,1.2337,7.8578,2.8032,7.5429,-0.2252,2.6459,2.2281,1.4927,4.3826,-0.1427,8.7952,0.1986,0.4457,2.1484,0.7683,0.4663,0.1403,0.3008,1.8779,6.2895,3.3491,3.5267,39.5581,11.2168,2.5329,-0.1946,-0.0768,1.6052,0.6639,0.4136,1.7211,3.5109,2.0399,0.0662,13.9495,-0.8011,-0.8886,0.5968,0,0,0,0,0,DIETRO_PANTALONI
-0.7155,9.5351,3.0879,17.5153,-1.0034,-1.5594,18.5445,4.3063,21.6844,-0.8693,-0.1854,18.7797,4.3336,18.2113,-0.5369,6.0461,13.2815,3.6444,15.1308,0.0678,0.4588,3.8583,-0.1183,8.4087,-0.2579,-0.0307,0.7171,0.7126,0.8473,0.9937,1.1816,1.1891,0.5142,0.5077,0.7179,0.9875,1.3963,1.414,0.8699,1.3789,-7.9767,1.585,-9.1694,-5.7851,0.7537,0.7379,0.5387,0.979,0.7147,0.7301,0.8077,0.9618,1.1576,1.1907,1.4331,1.2036,0.0125,9.3759,-0.1621,-0.5223,-0.2102,0.7143,0.2851,0.4958,3.7462,2.3067,1.5188,8.3985,-0.1424,5.5379,6.704,2.5892,7.5347,0.1573,6.1566,4.5597,2.1353,7.0091,0.2187,0.6765,0.6085,0.8995,0.5866,0.7113,1.2126,0.3441,0.5059,1.4703,-0.7444,-0.5337,0.717,0.8222,0.8195,0.9967,1.1146,1.1982,1.075,0.0659,15.5008,-0.1153,-0.2842,-0.8963,0,0,0,0,0,DIETRO_PANTALONI
-0.1382,0.9863,0.9931,4.0904,-0.7454,-1.1884,2.7921,1.6709,6.427,-1.6585,-0.2321,3.3097,1.8193,7.8105,-0.548,2.7966,0.7525,0.8675,4.2021,0.1999,0.1163,0.5952,-0.0494,5.1196,-0.4249,-0.083,0.5943,0.5459,1.1449,0.9185,1.9262,2.0972,0.3532,0.298,1.3107,0.8436,3.7104,4.3984,0.4357,0.6318,-1.6636,1.4501,-3.8184,-2.6332,0.9694,0.4645,0.4462,0.4791,0.4603,0.9607,0.6364,0.5237,0.9734,0.8229,1.5295,1.8587,0.0088,4.1018,0.4746,0.0327,-0.352,0.5355,-0.3318,0.2469,7.8967,0.0249,0.1579,0.5934,0.928,5.794,0.0457,0.2138,0.7969,0.8695,0.1047,0.1588,0.3986,1.3777,-0.4853,1.3629,75.396,55.3203,0.7387,0.3962,0.5364,0.5456,0.157,0.2877,1.4399,-16.9893,-11.7991,1.3492,8.8843,6.5849,0.7447,0.4307,0.5784,0.07,14.0483,-0.9978,-0.5027,0.4638,0,0,0,0,0,DIETRO_PANTALONI
-0.0111,0.8939,0.9455,4.9141,-0.5686,0.0901,2.2969,1.5156,6.6407,-0.6146,0.0656,3.6261,1.9042,8.2468,-0.5223,2.3966,1.0856,1.0419,4.9362,0.1113,-0.123,-0.1688,-0.0046,1.3725,0.0376,0.0274,0.6238,0.4965,0.9074,0.7959,1.4546,1.8276,0.3892,0.2465,0.8234,0.6334,2.1157,3.34,0.7047,0.6295,-2.8826,0.8934,-4.0907,-4.5789,0.7617,0.5783,0.564,0.7592,0.7405,0.9753,0.74,0.5959,0.9955,0.8052,1.3453,1.6707,0.0008,3.5052,0.3679,-0.1233,0.1741,0.5429,0.4475,0.4896,7.8635,0.0148,0.1215,0.4799,0.9406,5.8519,0.0259,0.1608,0.6376,0.8971,0.0484,0.049,0.2214,0.9,-1.0415,1.3438,162.3827,120.8426,0.7555,0.5486,0.7261,0.5708,0.301,0.5273,1.3673,-16.5519,-12.1057,1.304,18.3265,14.0539,0.7526,0.5332,0.7085,0.0705,13.9049,-1.0013,0.3293,-0.3216,0,0,0,0,0,DIETRO_PANTALONI
-0.1646,0.784,0.8855,3.5908,-1.1673,-0.8965,3.378,1.8379,7.6498,-1.2692,0.2728,3.0562,1.7482,7.5103,-0.4388,2.5714,1.5114,1.2294,5.0914,0.0661,0.1836,-0.6033,-0.064,-3.2861,-0.3487,0.1061,0.4818,0.5065,0.7202,1.0513,1.495,1.422,0.2321,0.2565,0.5187,1.1053,2.235,2.0221,0.452,0.8444,-5.3639,1.8682,-11.8671,-6.3523,0.4915,0.3174,0.3039,0.6458,0.6183,0.9575,0.4694,0.4781,0.7053,1.0186,1.5025,1.4751,0.0066,3.8229,0.5466,0.1131,-0.1441,0.7216,-0.065,0.3193,7.6921,0.0674,0.2597,1.0964,0.8636,6.0319,0.1067,0.3267,1.3032,0.8109,0.5381,0.1509,0.3885,1.1073,0.0871,1.2752,14.2937,11.2088,0.7948,0.6684,0.841,0.6317,0.4468,0.7073,1.2415,65.6721,52.8981,1.1658,6.6245,5.6823,0.8413,0.9901,1.1769,0.0675,14.2622,-0.9884,0.2298,-0.3737,0,0,0,0,0,DIETRO_PANTALONI
