@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-1.2815,2.4922,1.5787,5.3677,-1.4492,-3.394,10.6896,3.2695,10.1564,-5.2702,10.5437,3.6808,1.9185,6.8607,0.4942,11.6041,6.5389,2.5571,9.2209,0.4296,0.3776,-0.1215,-0.1104,-0.3219,-0.2925,0.9086,0.4828,0.8229,0.6174,1.7042,1.2786,0.7503,0.2331,0.6771,0.3811,2.9042,1.6348,0.5629,0.3721,-0.4738,-0.4573,-1.2735,-1.2292,0.9652,1.353,0.1616,0.1356,0.1194,0.1002,0.8391,0.5285,0.7824,0.5821,1.4804,1.1015,0.744,0.2534,16.1158,-0.7693,0.6665,0.755,-0.8551,-0.9444,0.973,17.804,192.2052,13.8638,43.8125,-0.2429,1.3551,9.3819,3.063,10.125,-0.218,-36.1065,180.6077,13.439,49.9375,?,13.1384,-0.4931,-0.0375,4.5262,1.0316,0.2279,20.4868,1.0642,0.0519,4.7241,0.1715,0.0363,4.2406,0,0,4.3272,0.8773,0.2028,0.9155,58.0355,0.8144,0.879,0.7459,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9436,2.5008,1.5814,6.3108,-0.3457,-1.8631,17.5179,4.1854,11.5142,-2.2284,8.6069,27.2159,5.2169,20.416,0.0195,10.09,23.8663,4.8853,18.2554,0.1319,-0.5065,0.1096,0.0935,-0.2165,-0.1846,0.853,0.3778,0.3031,0.3237,0.8023,0.8567,1.0679,0.1428,0.0919,0.1048,0.6437,0.734,1.1403,0.204,-3.9951,-0.5842,-19.5873,-2.8643,0.1462,1.3149,0.2252,0.223,0.1713,0.1696,0.9901,0.5481,0.3091,0.3457,0.564,0.6307,1.1184,0.1771,13.7862,-0.8288,-0.0036,0.1952,0.1398,-0.1202,0.9477,30.3654,71.3471,8.4467,21.9,0.4925,-0.2038,92.852,9.636,31.8847,-0.3389,-21.9155,328.7252,18.1308,52.274,-2.59,-148.9754,-1.3856,0.0093,0.8766,0.4659,0.5315,0.7684,0.217,0.2825,-2.6334,-0.5636,0.214,1.8121,2.9637,1.6355,0.6869,0.4189,0.61,0.749,63.4027,0.6356,0.8498,0.9315,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4607,1.1519,1.0733,6.2444,-0.3277,4.9703,3.1365,1.771,6.6483,0.232,8.6054,1.2132,1.1015,4.1949,0.5911,10.2311,1.7156,1.3098,4.9703,0.6161,0.2939,0.1697,0.1428,0.5776,0.4858,0.8411,0.606,0.9744,0.8194,1.6079,1.3521,0.8409,0.3672,0.9495,0.6714,2.5853,1.8283,0.7072,-0.7674,-0.2542,-0.1932,0.3313,0.2518,0.76,0.5433,0.4585,0.3632,0.8439,0.6686,0.7923,0.9392,1.4886,1.2563,1.5849,1.3376,0.844,0.2009,15.1053,-0.3475,-0.5522,-0.4694,0.2308,0.8055,0.7411,-28.3666,23.7976,4.8783,32.1466,?,-30.2242,18.0929,4.2536,38.6878,?,-21.8891,2.2923,1.514,24.6446,?,0.9385,1.2959,1.3808,1.1469,3.222,2.8094,1.3153,10.3814,7.8928,0.8309,1.3044,1.5698,1,1,1,0.8309,1.3044,1.5698,0.9375,80.4799,-0.9628,0.6085,-0.7689,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.4693,7.322,2.7059,9.5793,-0.5549,-12.412,9.84,3.1369,19.8584,?,9.7093,7.3814,2.7169,12.386,0.1978,16.0323,16.0558,4.007,18.0488,0.2828,-0.0378,0.0483,0.0293,-1.2784,-0.7742,0.6056,0.8626,0.996,0.6753,1.1546,0.7829,0.678,0.7441,0.9919,0.456,1.3331,0.6129,0.4597,0.1721,-1.1192,-0.4803,-6.5013,-2.7903,0.4292,0,0.399,0.2448,0,0,0.6136,0.4824,0.7734,0.5307,1.6033,1.1003,0.6863,0.3091,24.3825,0.3065,-0.3259,-0.2731,-0.9557,-0.9878,0.9846,-16.2584,3.0924,1.7585,19.2466,?,32.691,0.7729,0.8791,3.3152,0.9021,19.0044,22.3897,4.7318,16.1077,0.4083,-0.4973,-0.8555,1.7202,2.0003,0.3716,0.1858,4.0011,0.1381,0.0345,-0.6302,-1.7314,2.7475,0,0,1.2436,5.8055,1.1949,0.2058,0.8071,67.9537,-0.7169,0.9336,-0.859,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.209,2.8944,1.7013,6.9155,-0.9163,-1.9007,5.8034,2.409,10.5893,-4.0131,10.15,4.414,2.1009,11.2546,0.2819,10.6757,5.8197,2.4124,12.377,0.3065,0.1099,-0.0206,-0.0196,-0.1873,-0.178,0.9508,0.7062,0.8098,0.7052,1.1466,0.9986,0.8709,0.4987,0.6557,0.4973,1.3148,0.9972,0.7584,0.3901,-0.7486,-0.6044,-1.9189,-1.5495,0.8075,1.7084,0.2303,0.2022,0.1348,0.1184,0.8781,0.6531,0.6145,0.5587,0.9409,0.8556,0.9093,0.2066,13.9608,-0.2931,-0.0045,-0.0027,-0.7174,-0.8111,0.9784,39.9527,3.7783,1.9438,5.4184,0.8733,-8.6929,10.1684,3.1888,12.8387,-13.532,22.7529,16.4033,4.0501,10.8002,0.6211,-4.596,1.7559,-0.3821,0.6096,0.4799,0.7873,0.3716,0.2303,0.6199,-3.1228,2.1089,-0.6753,48.3903,1.4999,0.031,0.422,0.5017,1.1888,0.9358,71.4691,-0.2578,-0.9746,0.362,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0737,9.1815,3.0301,14.1041,-1.4892,-7.8761,63.9919,7.9995,32.6126,-2.5394,9.6727,26.5321,5.1509,19.2803,-0.0448,14.1162,56.0391,7.4859,28.9298,0.0303,0.0094,-0.0076,-0.0052,-0.8143,-0.5579,0.6852,0.3788,0.5883,0.4048,1.553,1.0686,0.6881,0.1435,0.3461,0.1638,2.4119,1.1419,0.4735,0.3606,10.212,-9.3328,28.3175,-25.8795,-0.9139,0.6149,0.307,0.1899,0.4993,0.3088,0.6186,0.4325,0.7315,0.4875,1.6915,1.1273,0.6665,0.2495,21.498,-0.4795,0.1604,0.1471,-0.8287,-0.8578,0.9367,37.6251,28.063,5.2975,23.1354,0.4841,6.3062,73.5944,8.5787,29.097,-0.3241,24.4265,14.4236,3.7978,13.1119,0.5842,5.9664,1.5403,0.2582,0.6175,1.3949,2.2588,0.3813,1.9456,5.1024,-3.048,1.1783,-0.3866,2.0408,1.422,0.6968,0.7951,1.7645,2.2191,0.906,71.3541,-0.9151,-0.9559,0.891,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.0048,3.7749,1.9429,7.2142,-1.755,1.4925,16.5164,4.064,14.9941,-0.7552,10.4583,8.3321,2.8865,9.6696,0.387,11.4811,9.4216,3.0695,9.2074,0.4395,-0.6732,-0.0961,-0.0875,0.1427,0.13,0.9109,0.4781,0.6731,0.633,1.4079,1.324,0.9404,0.2286,0.4531,0.4007,1.9823,1.753,0.8844,0.7123,-0.7529,-0.6366,-1.057,-0.8937,0.8455,0.3065,0.166,0.1594,0.5416,0.52,0.9602,0.4811,0.7461,0.7835,1.5506,1.6285,1.0502,0.2307,16.0359,0.5863,0.1883,0.1775,0.7727,0.7703,0.964,-39.4935,11.6131,3.4078,46.4386,?,-18.8811,25.3249,5.0324,28.7994,?,8.0177,289.8007,17.0235,37.9181,-0.5229,2.0917,-4.9258,-2.3549,0.6772,0.2002,0.2956,0.4586,0.0401,0.0874,1.6125,3.567,2.2121,1,0,0,1.6125,1.2247,0.7595,0.9675,76.0126,-0.9857,0.1804,-0.2255,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.9316,7.6132,2.7592,14.2564,-4.5859,11.5478,110.1827,10.4968,50.0725,-0.0212,9.4628,24.9958,4.9996,25.7103,0.1047,15.8622,114.9456,10.7213,49.1568,0.0731,-0.0807,-0.0984,-0.0587,1.2203,0.728,0.5966,0.2629,0.5519,0.2574,2.0995,0.9791,0.4663,0.0691,0.3046,0.0662,4.408,0.9586,0.2175,11.2392,-3.8913,-3.0175,-0.3462,-0.2685,0.7754,0.0521,0.0889,0.0481,1.7073,0.9245,0.5415,0.2847,0.5545,0.29,1.9476,1.0186,0.523,0.3183,22.8215,-0.5924,-0.5938,-0.6856,0.5664,0.9603,0.7583,-38.3636,33.9436,5.8261,47.58,?,-20.9508,14.8441,3.8528,25.3189,?,20.6814,128.9609,11.3561,37.619,-0.0432,1.8311,-1.855,-1.013,1.5122,0.513,0.3393,2.2867,0.2632,0.1151,1.8792,30.5108,16.2358,1,0,0,1.8792,1.2648,0.673,1.0289,80.0621,-0.6055,0.994,-0.6432,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.786,0.0258,0.1607,0.635,0.3923,6.514,0.3958,0.6291,2.6022,0.6698,9.5066,0.0885,0.2976,1.2323,0.8773,11.5632,0.2267,0.4761,1.8914,0.8507,0.1207,0.0827,0.068,0.6852,0.5633,0.8221,0.2554,0.54,0.3375,2.1143,1.3213,0.6249,0.0652,0.2916,0.1139,4.4703,1.7458,0.3905,0.0777,0.0465,0.038,0.5993,0.4898,0.8173,0.1326,0.1041,0.0825,0.7849,0.6221,0.7926,0.244,0.5153,0.3357,2.1116,1.3758,0.6516,0.2511,16.8066,-0.4038,0.432,-0.0584,0.2411,0.8619,0.6986,-41.9301,0.9444,0.9718,43.1396,?,-10.563,2.0863,1.4444,13.0188,?,-3.4259,0.7114,0.8434,4.4998,?,3.9695,12.2393,3.0833,0.6728,1.1522,1.7125,0.4526,1.3275,2.9327,3.3136,9.587,2.8932,1,1,1,3.3136,9.587,2.8932,0.9429,55.9189,-0.9876,-0.8852,0.8512,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6811,0.2064,0.4543,1.4775,-0.1661,5.7393,0.7667,0.8756,2.9065,0.6017,10.0385,0.3456,0.5879,1.9723,0.8239,11.6239,0.3779,0.6148,2.2825,0.8253,0.1187,0.0678,0.0586,0.5717,0.4938,0.8636,0.5188,0.7728,0.7389,1.4895,1.4243,0.9562,0.2692,0.5972,0.546,2.2186,2.0286,0.9144,-0.0479,-0.0228,-0.0195,0.4759,0.4072,0.8556,0.1736,0.1131,0.097,0.6516,0.5585,0.8571,0.5084,0.7492,0.6473,1.4737,1.2734,0.8641,0.2465,16.4892,-0.7818,0.5239,-0.0963,-0.1395,0.5729,0.7301,-43.7929,0.2371,0.487,44.339,?,-5.5053,0.5476,0.74,6.2988,?,3.118,0.8297,0.9109,3.4195,0.3294,7.9547,-14.0451,-1.7656,0.6581,0.5346,0.8124,0.4331,0.2858,0.6599,7.0392,-26.3924,-3.7493,1,0,0,7.0392,12.9665,1.842,0.9414,52.4162,0.9487,-0.8681,-0.8097,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1498,5.4938,2.3439,10.6169,-0.4046,11.5051,0.7134,0.8446,4.219,0.708,9.8664,1.278,1.1305,5.7259,0.5365,15.4031,1.2648,1.1246,5.7154,0.6949,0.0999,0.1165,0.0746,1.1661,0.7469,0.6405,2.7751,2.0733,2.0841,0.7471,0.751,1.0052,7.701,4.2986,4.3436,0.5582,0.564,1.0104,-0.2989,-0.4615,-0.2349,1.5436,0.7858,0.5091,0.5231,0.6119,0.4035,1.1697,0.7713,0.6594,2.5165,1.8542,1.8576,0.7368,0.7382,1.0018,0.304,23.4251,0.3505,0.5594,0.7746,-0.0866,0.6689,0.6422,6.3894,16.8131,4.1004,16.3,-0.8411,-39.9359,8.9139,2.9856,46.3908,?,-15.5534,62.9585,7.9346,27.2513,-3.8268,-0.16,-0.4108,2.5677,1.3734,0.5168,0.3763,1.8862,0.267,0.1416,0.1605,0.3447,2.1472,0,1.5681,0,0.3514,0.5981,1.7023,0.8666,63.4794,0.7644,-0.8577,-0.974,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2881,5.2786,2.2975,9.2458,-1.2334,9.219,5.9224,2.4336,10.181,0.3589,10.2639,7.4487,2.7292,12.9685,0.2773,14.0904,10.5318,3.2453,14.1927,0.3566,0.0313,0.0281,0.0204,0.8982,0.6543,0.7284,0.9441,0.8418,0.708,0.8917,0.7499,0.841,0.8913,0.7087,0.5012,0.7951,0.5623,0.7073,-0.8961,-1.0264,-0.6492,1.1454,0.7245,0.6325,0.2607,0.2307,0.1877,0.885,0.7199,0.8135,0.9081,0.7129,0.6514,0.7851,0.7173,0.9137,0.2936,21.4052,-0.4632,0.5396,0.0652,0.4666,0.8399,0.8669,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.1407,16.7543,4.0932,13.926,-0.8968,0.4254,15.07,3.882,17.0947,-0.7546,11.519,23.3565,4.8329,18.7827,0.145,12.9737,19.7506,4.4442,16.5803,0.2608,0.3307,0.0122,0.0108,0.0369,0.0328,0.8879,1.0544,0.847,0.921,0.8033,0.8735,1.0875,1.1118,0.7173,0.8483,0.6452,0.763,1.1826,0.8956,-2.0672,-1.1256,-2.3083,-1.2568,0.5445,0.7536,0.3342,0.3273,0.4435,0.4344,0.9794,0.8146,0.7414,0.8399,0.9101,1.031,1.1328,0.2453,18.1283,0.5616,0.5681,0.6009,0.191,0.2304,0.9552,-32.4412,21.6112,4.6488,38.6993,?,-9.9771,52.3636,7.2363,24.1196,?,-24.099,10.574,3.2518,28.2593,?,3.2516,1.3462,0.414,0.6424,1.4296,2.2253,0.4127,2.0438,4.9521,1.6045,1.3694,0.8535,1,1,1,1.6045,1.3694,0.8535,0.8857,66.5173,-0.6445,-0.6108,-0.1901,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
1.0123,2.9513,1.7179,7.0212,-0.5404,3.1439,28.4604,5.3348,20.1239,-0.2724,10.0579,18.5042,4.3016,17.5986,0.1304,11.4986,29.7671,5.4559,20.7345,0.168,0.322,0.1006,0.088,0.3126,0.2734,0.8747,0.322,0.3994,0.3149,1.2402,0.9778,0.7884,0.1037,0.1595,0.0991,1.5381,0.9561,0.6216,0.5718,-0.9333,-0.5884,-1.6322,-1.0291,0.6305,0.2882,0.2252,0.1829,0.7815,0.6347,0.8121,0.3489,0.399,0.3386,1.1435,0.9706,0.8488,0.2252,15.9987,0.0952,0.4945,0.4948,0.5506,0.7187,0.9632,-2.4574,34.0091,5.8317,18.2983,-7.0268,-7.2891,144.1187,12.0049,37.9791,-3.8321,-31.54,52.6929,7.259,36.2396,?,0.3371,0.0779,0.2311,0.4858,0.8034,1.6538,0.236,0.6454,2.7351,0.5318,0.442,0.8311,0.29,0,0,0.4818,0.5049,1.048,0.6907,45.9295,0.8198,-0.9474,-0.9062,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.5022,0.2815,0.5306,1.8855,-0.3272,10.3098,0.4987,0.7062,2.4183,0.7943,10.2288,0.8909,0.9439,3.741,0.7002,14.5461,1.2542,1.1199,4.1498,0.758,0.0487,0.0491,0.0345,1.0079,0.7088,0.7032,0.7514,0.5621,0.4738,0.7482,0.6306,0.8428,0.5645,0.316,0.2245,0.5598,0.3976,0.7103,-0.0498,-0.0532,-0.0358,1.069,0.7186,0.6722,0.1208,0.1138,0.0828,0.9423,0.6857,0.7277,0.7797,0.504,0.4543,0.6464,0.5827,0.9015,0.2966,21.1267,-0.1344,-0.3631,-0.2569,0.8576,0.9549,0.9713,-24.1324,0.0878,0.2962,24.5392,?,-40.4614,0.0658,0.2565,40.86,?,6.0299,2.4007,1.5494,4.7394,0.4475,0.5964,-4.0021,-6.7101,1.1551,0.1912,0.1655,1.3342,0.0366,0.0274,0.6006,-6.3919,-10.6431,1,0,0,0.6006,5.1777,8.6214,0.9693,70.6237,-0.7519,-0.453,0.6189,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.3246,0.5489,0.7409,2.3517,-0.5541,8.6986,0.2728,0.5223,1.9754,0.7986,10.2058,0.7618,0.8728,2.8277,0.7659,13.4417,0.8319,0.9121,3.365,0.7833,0.0373,0.0318,0.0242,0.8523,0.6471,0.7593,1.4185,0.8489,0.8123,0.5984,0.5726,0.9569,2.012,0.7206,0.6598,0.3581,0.3279,0.9156,-0.107,-0.0906,-0.0689,0.8467,0.6442,0.7608,0.1543,0.1253,0.0975,0.812,0.6318,0.778,1.1905,0.8317,0.6989,0.6986,0.587,0.8403,0.2738,19.6169,-0.0765,-0.5415,-0.4037,0.6412,0.8351,0.9572,-24.1729,0.0665,0.2578,24.6597,?,-38.6062,0.0504,0.2246,38.9389,?,12.1119,3.0213,1.7382,5.7007,0.6184,0.6261,-1.9958,-3.1875,1.1479,0.1483,0.1292,1.3177,0.022,0.0167,0.6333,-2.669,-4.2145,1,0,0,0.6333,4.3257,6.8306,0.9619,74.891,-0.0654,-0.2749,0.7953,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.7021,0.2022,0.4497,1.6722,0.0414,9.2385,0.2832,0.5322,1.6672,0.8383,9.4812,0.2264,0.4758,2.094,0.8018,13.2675,0.421,0.6489,2.534,0.8282,0.076,0.074,0.0529,0.9744,0.6963,0.7146,0.8449,0.9451,0.693,1.1185,0.8202,0.7333,0.7139,0.8932,0.4803,1.2511,0.6727,0.5377,0.0084,0.0085,0.0059,1.0202,0.7077,0.6937,0.1692,0.1651,0.1183,0.9758,0.6991,0.7165,1.003,0.7985,0.6599,0.7962,0.6579,0.8264,0.2821,19.4218,0.7026,0.5605,0.7474,0.5534,0.9006,0.8591,-23.3046,0.5872,0.7663,24.1791,?,-38.8652,0.1419,0.3767,39.5386,?,4.5656,0.3812,0.6174,2.2812,0.6309,0.5996,-5.1044,-8.5126,2.0342,1.2412,0.6102,4.1379,1.5406,0.3723,0.6115,-6.202,-10.1417,1,0,0,0.6115,10.5993,17.3324,0.9691,66.7355,-0.6368,0.842,-0.4349,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
