@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.0717,0.0225,0.1501,0.8353,-0.9046,-0.1041,0.0128,0.1131,0.5693,-2.4209,0.0352,0.0093,0.0964,0.7333,-1.907,0.222,0.0126,0.1122,0.49,0.0672,-0.6887,2.0378,0.3231,-2.9588,-0.4691,0.1585,1.3267,1.5568,1.3379,1.1734,1.0084,0.8594,1.7602,2.4236,1.79,1.3769,1.017,0.7386,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.6353,1.7386,0.8349,0.6597,0.3168,0.4802,1.4672,1.139,1.7046,0.7764,1.1619,1.4966,0.0007,0.3296,-0.3358,-0.1146,0.4347,-0.1526,-0.3765,0.0127,-0.0118,0.0033,0.0574,0.2115,-2.4172,0.0309,0.0055,0.0743,0.3535,-1.3516,0.0276,0.0032,0.057,0.2425,-0.6473,-0.3827,-0.4297,1.1228,0.7723,1.0077,1.3048,0.5964,1.0154,1.7024,0.7362,1.5701,2.1328,0.4117,0.4205,1.0215,0.5982,0.8722,1.4581,0.0002,0.1606,0.7537,0.5001,0.759,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0044,0.0152,0.1232,0.5738,-0.8327,0.0283,0.0242,0.1556,0.7065,-0.7549,-0.0836,0.0175,0.1323,0.6769,-3.9765,0.2245,0.0143,0.1196,0.6221,0.0479,-0.156,0.0528,-0.0197,-0.3385,0.126,-0.3722,0.7914,0.9309,1.0301,1.1762,1.3016,1.1066,0.6263,0.8665,1.061,1.3835,1.6941,1.2245,0.8578,0.482,-8.3365,0.5619,-9.7186,-17.2951,0.7776,2.3017,0.4792,2.9599,0.6162,0.2082,0.8121,0.8477,0.9224,1.0438,1.1358,1.0882,0.0005,0.337,-0.0214,-0.0734,-0.0069,0.0037,0.0613,-0.7678,-0.0484,0.0123,0.1109,0.4881,-2.6286,-0.0203,0.005,0.0709,0.2948,-2.5044,0.0155,0.0051,0.0714,0.2606,-1.1631,2.3837,-3.1129,-1.3059,1.563,1.5532,0.9937,2.443,2.4124,0.9875,1.6784,2.5233,1.5034,1.5991,1.1165,0.6982,1.6558,1.873,1.1311,0.0003,0.2167,0.8614,0.4731,0.6735,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.3379,3.8845,1.9709,10.6184,-1.3434,0.7675,1.862,1.3645,7.0062,-0.2835,-1.6345,6.0833,2.4664,9.8784,-4.1566,3.2278,4.786,2.1877,9.5543,0.0104,0.4403,-0.2067,0.1047,-0.4695,0.2378,-0.5064,1.4444,0.7991,0.9009,0.5532,0.6237,1.1274,2.0862,0.6385,0.8116,0.3061,0.389,1.271,3.9331,0.7645,-60.395,0.1944,-15.3557,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.5156,1.0749,1.1114,0.7092,0.7333,1.0339,0.0095,4.6937,0.0572,0.282,-0.0824,-0.49,0.7023,-0.7267,0.7991,0.7452,0.8633,3.4447,-0.4012,-0.5628,0.5293,0.7275,2.9523,-2.9289,-0.0404,0.9139,0.956,3.2866,-1.0156,-1.42,-19.7583,13.9147,1.1866,0.903,0.761,1.408,0.8155,0.5792,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.005,2.3383,0.0431,0.13,0.5577,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5209,4.7688,2.1838,9.5228,-1.1855,0.8237,1.5636,1.2504,6.2359,-0.4746,-1.7466,3.1936,1.7871,9.5627,-4.3562,3.4243,1.8006,1.3419,7.5752,0.0304,0.6324,-0.2983,0.1521,-0.4716,0.2406,-0.5101,1.7464,1.222,1.6274,0.6997,0.9319,1.3318,3.05,1.4932,2.6485,0.4896,0.8684,1.7736,2.5738,0.6642,-21.7634,0.258,-8.4556,-32.7675,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.5271,0.9958,1.2571,0.6521,0.8232,1.2624,0.0103,5.0514,-0.0656,0.3377,-0.2646,-0.2919,0.5331,-0.6798,0.7054,0.446,0.6679,3.4789,-0.3534,-0.6078,0.7289,0.8537,3.7096,-1.6201,-0.2027,1.1316,1.0638,4.4006,-1.4825,-1.1605,-3.4796,2.9984,0.7823,0.6278,0.8026,0.6119,0.3941,0.6441,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0049,2.4115,0.5827,0.3065,0.5982,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1575,8.028,2.8334,14.7356,-1.4819,0.367,1.6058,1.2672,7.3402,-1.1284,-1.4473,7.185,2.6805,17.3692,-0.9013,3.6538,5.7226,2.3922,9.6444,0.0132,0.4291,-0.1088,0.0431,-0.2536,0.1005,-0.3961,2.2359,1.057,1.1844,0.4728,0.5297,1.1205,4.9992,1.1173,1.4029,0.2235,0.2806,1.2556,2.2609,1.0685,-67.9795,0.4726,-30.0671,-63.6188,1.7216,0.6499,0.6075,0.3775,0.3528,0.9347,2.0075,0.8484,1.5279,0.4226,0.7611,1.801,0.0077,5.2931,0.2277,0.1999,-0.3178,-0.1872,0.2319,-0.5877,0.6737,0.652,0.8075,3.8719,-0.5038,-0.6215,1.0397,1.0197,5.2306,-1.78,-0.0924,1.2522,1.119,5.8981,-1.2162,-1.0841,-7.2952,6.7296,0.7919,0.7216,0.9112,0.6271,0.5207,0.8304,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0047,2.357,0.1233,0.1783,0.7039,?,?,?,?,?,TASCA_GIACCA_ALTA
0.3379,3.8845,1.9709,10.6184,-1.3434,0.7675,1.862,1.3645,7.0062,-0.2835,-1.6345,6.0833,2.4664,9.8784,-4.1566,3.2278,4.786,2.1877,9.5543,0.0104,0.4403,-0.2067,0.1047,-0.4695,0.2378,-0.5064,1.4444,0.7991,0.9009,0.5532,0.6237,1.1274,2.0862,0.6385,0.8116,0.3061,0.389,1.271,3.9331,0.7645,-60.395,0.1944,-15.3557,-79.0028,0.8301,2.3653,0.4693,2.8494,0.5654,0.1984,1.5156,1.0749,1.1114,0.7092,0.7333,1.0339,0.0095,4.6937,0.0572,0.282,-0.0824,-0.49,0.7023,-0.7267,0.7991,0.7452,0.8633,3.4447,-0.4012,-0.5628,0.5293,0.7275,2.9523,-2.9289,-0.0404,0.9139,0.956,3.2866,-1.0156,-1.42,-19.7583,13.9147,1.1866,0.903,0.761,1.408,0.8155,0.5792,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.005,2.3383,0.0431,0.13,0.5577,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5209,4.7688,2.1838,9.5228,-1.1855,0.8237,1.5636,1.2504,6.2359,-0.4746,-1.7466,3.1936,1.7871,9.5627,-4.3562,3.4243,1.8006,1.3419,7.5752,0.0304,0.6324,-0.2983,0.1521,-0.4716,0.2406,-0.5101,1.7464,1.222,1.6274,0.6997,0.9319,1.3318,3.05,1.4932,2.6485,0.4896,0.8684,1.7736,2.5738,0.6642,-21.7634,0.258,-8.4556,-32.7675,1.0303,2.4406,0.5577,2.3687,0.5413,0.2285,1.5271,0.9958,1.2571,0.6521,0.8232,1.2624,0.0103,5.0514,-0.0656,0.3377,-0.2646,-0.2919,0.5331,-0.6798,0.7054,0.446,0.6679,3.4789,-0.3534,-0.6078,0.7289,0.8537,3.7096,-1.6201,-0.2027,1.1316,1.0638,4.4006,-1.4825,-1.1605,-3.4796,2.9984,0.7823,0.6278,0.8026,0.6119,0.3941,0.6441,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0049,2.4115,0.5827,0.3065,0.5982,?,?,?,?,?,TASCA_GIACCA_ALTA
0.1575,8.028,2.8334,14.7356,-1.4819,0.367,1.6058,1.2672,7.3402,-1.1284,-1.4473,7.185,2.6805,17.3692,-0.9013,3.6538,5.7226,2.3922,9.6444,0.0132,0.4291,-0.1088,0.0431,-0.2536,0.1005,-0.3961,2.2359,1.057,1.1844,0.4728,0.5297,1.1205,4.9992,1.1173,1.4029,0.2235,0.2806,1.2556,2.2609,1.0685,-67.9795,0.4726,-30.0671,-63.6188,1.7216,0.6499,0.6075,0.3775,0.3528,0.9347,2.0075,0.8484,1.5279,0.4226,0.7611,1.801,0.0077,5.2931,0.2277,0.1999,-0.3178,-0.1872,0.2319,-0.5877,0.6737,0.652,0.8075,3.8719,-0.5038,-0.6215,1.0397,1.0197,5.2306,-1.78,-0.0924,1.2522,1.119,5.8981,-1.2162,-1.0841,-7.2952,6.7296,0.7919,0.7216,0.9112,0.6271,0.5207,0.8304,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0047,2.357,0.1233,0.1783,0.7039,?,?,?,?,?,TASCA_GIACCA_ALTA
0.9475,6.3905,2.5279,11.6741,-0.5862,0.754,9.981,3.1593,11.1987,-0.817,-0.057,9.4657,3.0766,14.4951,-1.362,4.8944,3.351,1.8306,8.5816,0.0838,1.2567,-16.6294,0.1936,-13.233,0.154,-0.0116,0.8002,0.8217,1.381,1.0269,1.7258,1.6807,0.6403,0.6751,1.9071,1.0544,2.9785,2.8248,0.8568,0.5162,-5.4936,0.6024,-6.412,-10.6434,1.1941,1.1993,0.7857,1.0043,0.658,0.6552,1.0424,0.8054,1.3604,0.7726,1.305,1.6891,0.0064,7.3536,0.3188,-0.3769,0.5834,0.4545,0.2242,-0.377,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
0.4918,6.9732,2.6407,13.0256,-0.5144,0.4143,3.3892,1.841,8.4895,-0.5898,-0.982,7.1863,2.6807,12.8922,-0.9776,3.8779,3.8884,1.9719,9.6012,0.0466,1.1871,-0.5008,0.1268,-0.4219,0.1068,-0.2532,1.4344,0.9851,1.3391,0.6867,0.9336,1.3595,2.0575,0.9703,1.7933,0.4716,0.8716,1.8481,1.4047,0.6942,-9.4245,0.4942,-6.7093,-13.5761,1.6108,1.3194,0.8541,0.8191,0.5302,0.6473,1.5343,1.0103,1.3567,0.6585,0.8842,1.3428,0.0061,5.9356,0.4272,-0.2825,0.4632,-0.0194,0.293,-0.4744,0.7668,1.258,1.1216,5.5403,-0.7119,0.0287,1.0201,1.01,5.2092,-0.7048,0.461,1.7068,1.3064,6.5315,-0.3499,26.7374,1.6635,0.0622,1.1105,0.8585,0.7731,1.2331,0.737,0.5977,1.0698,1.3607,1.2719,1.0591,0.6689,0.6315,1.0636,0.8482,0.7975,0.0046,2.8331,0.0487,0.5501,-0.0993,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0108,0.0099,0.0996,0.5,-1.295,0.0158,0.0101,0.1004,0.462,-1.177,-0.0032,0.0041,0.0642,0.3144,-0.9322,0.1395,0.005,0.071,0.3365,0.0365,-0.6809,3.3975,-0.0771,-4.9894,0.1132,-0.0227,0.9919,1.5515,1.4034,1.5642,1.4148,0.9045,0.9839,2.4071,1.9694,2.4466,2.0018,0.8182,1.1294,1.8596,-22.1088,1.6465,-19.5751,-11.8891,1.0265,1.3387,0.6238,1.3041,0.6077,0.466,1.0822,1.59,1.4859,1.4693,1.3731,0.9345,0.0001,0.2094,-0.4439,-0.2859,-0.1804,-0.1489,0.0342,0.0686,-0.0037,0.0002,0.0134,0.0609,-1.7217,0.0214,0.0002,0.0129,0.0673,-0.1719,-0.0053,0.0006,0.025,0.1164,-0.8537,-0.1713,0.6865,-4.0069,1.0394,0.5358,0.5156,1.0803,0.2871,0.2658,3.9011,0.7183,0.1841,0.3896,0.3562,0.9142,0.9048,0.5229,0.578,0.0001,0.0531,0.3605,0.425,0.3668,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0545,0.0223,0.1492,0.8418,-1.7208,0.0791,0.0178,0.1335,0.7332,-0.4552,0.0716,0.0251,0.1585,0.7576,-0.5357,0.251,0.0165,0.1286,0.7424,0.0231,-0.6885,-0.761,-0.217,1.1054,0.3152,0.2852,1.1182,0.9416,1.1608,0.8421,1.0381,1.2327,1.2504,0.8867,1.3474,0.7092,1.0776,1.5195,2.3212,2.0147,-30.3854,0.868,-13.0902,-15.0816,0.6141,0.6272,0.4071,1.0213,0.663,0.6492,1.1481,1.1112,1.1339,0.9678,0.9876,1.0204,0.0007,0.3741,-0.4702,0.1417,-0.4185,-0.4415,0.5454,0.0455,-0.0552,0.0046,0.0681,0.3845,-5.5523,-0.003,0.0082,0.0905,0.4112,-2.6063,-0.0191,0.0048,0.0693,0.3696,-2.6117,18.1185,2.8967,0.1599,0.7521,0.9818,1.3055,0.5656,0.9639,1.7043,1.0964,1.2193,1.1121,0.5147,0.5735,1.1144,0.9351,1.0405,1.1127,0.0003,0.1784,0.582,0.4729,0.868,?,?,?,?,?,TASCA_GIACCA_ALTA
-1.571,6.9357,2.6336,11.467,-3.6567,-0.3782,5.2859,2.2991,9.8699,-1.2988,-0.5855,2.2406,1.4969,9.0958,-1.9788,3.4569,5.4658,2.3379,10.5749,0.0132,4.1533,2.683,-0.4544,0.646,-0.1094,-0.1694,1.1455,1.7594,1.1265,1.5359,0.9834,0.6403,1.3121,3.0954,1.2689,2.3591,0.9671,0.4099,1.6147,1.4902,-63.6857,0.9229,-39.4401,-42.7353,0.5735,0.8064,0.2298,1.4061,0.4006,0.2849,1.1618,1.2607,1.0844,1.0851,0.9333,0.8601,0.009,5.142,0.183,0.5477,-0.7416,-0.2016,0.1591,-0.6419,0.4796,0.9702,0.985,4.1165,-0.124,0.8317,1.324,1.1506,3.9168,-0.1329,-1.3702,3.0453,1.7451,5.7401,-28.2383,0.5766,-0.35,-0.607,0.856,0.5644,0.6594,0.7328,0.3186,0.4348,0.9879,0.0819,0.0829,1.0594,18.6558,17.6102,1.051,0.7172,0.6824,0.0088,2.8307,0.4416,-0.8157,-0.6496,?,?,?,?,?,TASCA_GIACCA_BASSA
