@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-2.8403,5.7401,2.3958,12.8659,-2.2063,-3.1978,7.0522,2.6556,9.9725,-3.0342,1.8598,11.8911,3.4483,12.8571,-0.3436,6.3518,6.0896,2.4677,12.7252,0.1001,0.8882,-1.5272,-0.4472,-1.7194,-0.5035,0.2928,0.9022,0.6948,0.9709,0.7701,1.0761,1.3974,0.8139,0.4827,0.9426,0.5931,1.1581,1.9527,1.1804,2.6927,-6.2516,2.2812,-5.2963,-2.3217,1.6233,0.4193,0.2838,0.2583,0.1748,0.6767,1.2901,1.0007,1.0111,0.7756,0.7837,1.0104,0.0496,9.8483,0.8004,0.1652,-0.3505,0.3932,-0.3956,0.5408,-36.5029,130.1254,11.4073,48.8998,?,-21.6587,167.7828,12.9531,41.2186,?,-8.3935,52.6816,7.2582,32.8186,-0.7588,1.6854,4.349,2.5804,0.8807,1.5716,1.7846,0.7756,2.47,3.1848,1.1864,3.4537,2.9112,1,0,0,1.1864,1.49,1.256,0.4603,68.7432,-0.9678,-0.6604,0.7813,SINISTRA_PANTALONI
0.0435,0.0051,0.0714,0.3622,-0.4786,0.0186,0.0195,0.1396,0.6452,-0.7673,0.0128,0.011,0.1049,0.4936,-0.7599,0.1681,0.0097,0.0985,0.4361,0.0606,2.3412,3.4026,0.2588,1.4533,0.1105,0.0761,0.5118,0.6813,0.7249,1.3311,1.4164,1.064,0.2619,0.4641,0.5255,1.7719,2.0062,1.1322,0.4186,0.5501,-4.1649,1.3142,-9.9504,-7.5716,0.671,0.8734,0.5276,1.3016,0.7863,0.6041,0.5614,0.7338,0.8305,1.307,1.4793,1.1318,0.0005,0.2607,0.1793,0.1336,0.3546,0.9924,0.1087,0.1068,-15.9298,0.2336,0.4834,16.6794,?,-46.4422,0.0358,0.1893,46.7987,?,6.4026,0.0324,0.1801,0.7202,0.8947,0.343,-2.488,-7.2537,2.5537,2.6844,1.0512,6.5214,7.2062,1.105,0.3564,-2.7259,-7.6484,1,0,0,0.3564,23.1589,64.9788,0.5267,68.7745,-0.6751,-0.2903,0.1871,SINISTRA_PANTALONI
-0.0056,0.0065,0.0809,0.3913,-0.8357,0.0399,0.0439,0.2096,0.8338,-0.7552,-0.0013,0.0026,0.0509,0.2607,-1.2155,0.211,0.0102,0.1009,0.4569,0.1038,-0.1404,4.4193,-0.0265,-31.4838,0.1891,-0.006,0.386,1.5903,0.8017,4.1203,2.0772,0.5041,0.149,2.5292,0.6428,16.977,4.3146,0.2541,0.4966,1.2458,-3.3672,2.5086,-6.7804,-2.7028,0.4488,1.8119,0.4182,4.0375,0.9318,0.2308,0.4694,1.5013,0.8565,3.1987,1.8249,0.5705,0.0004,0.2872,0.4871,0.0225,0.1403,0.2674,0.1588,-0.0547,-46.5877,0.0319,0.1787,46.9788,?,-12.8158,0.0185,0.1359,12.9593,?,12.4613,0.1852,0.4304,1.4999,0.8879,3.6352,-3.7386,-1.0285,1.3151,0.4153,0.3158,1.7295,0.1725,0.0997,3.6251,-3.9548,-1.0909,1,0,0,3.6251,31.3204,8.6399,0.5144,71.8648,-0.3367,-0.1166,0.7511,SINISTRA_PANTALONI
0.7291,6.6325,2.5754,12.3427,-0.4618,0.0898,4.1488,2.0369,7.3381,-1.1124,0.2029,3.5173,1.8754,10.2715,-0.7019,3.4373,3.0642,1.7505,8.8434,0.0809,8.121,3.5927,0.2121,0.4424,0.0261,0.059,1.2644,1.3732,1.4712,1.0861,1.1636,1.0714,1.5987,1.8857,2.1645,1.1795,1.354,1.1479,1.0091,0.9205,-5.0067,0.9122,-4.9616,-5.439,2.4305,1.399,0.8775,0.5756,0.361,0.6272,1.682,1.2016,1.3957,0.7144,0.8298,1.1615,0.0079,5.0709,0.1032,-0.3828,0.4764,0.3727,-0.1165,-0.0984,-45.3519,4.5817,2.1405,47.9996,?,-5.3817,10.578,3.2524,12.8998,?,16.8062,20.8304,4.564,18.7195,0.3173,8.4271,-2.6985,-0.3202,0.6581,0.469,0.7126,0.4331,0.22,0.5078,3.721,-5.5178,-1.4829,1,0,0,3.721,2.5642,0.6891,0.5069,67.5397,-0.943,0.9458,-0.9923,SINISTRA_PANTALONI
2.4183,8.0275,2.8333,10.7341,-0.4921,-6.3238,22.6266,4.7567,14.5572,-10.6653,2.5038,19.2001,4.3818,17.4016,-0.4599,9.0361,20.3096,4.5066,13.9335,0.0847,-0.3824,0.9659,0.2676,-2.5257,-0.6998,0.2771,0.5956,0.6466,0.6287,1.0856,1.0555,0.9723,0.3548,0.4181,0.3953,1.1785,1.1141,0.9454,0.266,0.6458,-2.745,2.428,-10.3207,-4.2506,5.7649,0.6035,0.4726,0.1047,0.082,0.783,0.7374,0.6168,0.7704,0.8365,1.0448,1.2489,0.0752,13.3843,-0.659,0.5346,0.8236,0.0598,-0.8549,0.4031,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
2.4466,11.3677,3.3716,11.8355,-0.5049,-7.5052,12.1506,3.4858,12.8857,-19.8849,1.999,28.05,5.2962,15.4562,-0.437,10.288,12.0344,3.4691,13.6041,0.2086,-0.326,1.2239,0.2378,-3.7545,-0.7295,0.1943,0.9672,0.6366,0.9719,0.6582,1.0048,1.5267,0.9356,0.4053,0.9446,0.4332,1.0097,2.3308,0.3236,0.8448,-1.1076,2.6102,-3.4222,-1.3111,12.747,0.7312,0.4575,0.0574,0.0359,0.6257,0.9185,0.7657,0.87,0.8337,0.9472,1.1361,0.0848,15.6226,-0.7985,0.6819,0.941,-0.2282,-0.7688,0.7753,28.7581,42.4376,6.5144,19.6198,0.5083,-4.1136,202.7166,14.2379,52.6184,-0.5802,-31.3362,91.0221,9.5405,38.2797,?,-6.9909,-0.9177,0.1313,0.4575,0.6828,1.4924,0.2093,0.4662,2.2271,-1.0497,-0.5298,0.5047,1.1982,0,0,0.3729,0.5125,1.3746,0.4451,73.0624,0.9168,0.7609,0.9173,SINISTRA_PANTALONI
3.0777,8.0292,2.8336,13.1783,-0.7055,-6.6095,23.7727,4.8757,19.607,-2.8541,1.3921,25.3415,5.034,17.073,-0.2328,9.6129,19.8303,4.4531,15.1703,0.1267,-0.4657,2.2109,0.3202,-4.7479,-0.6876,0.1448,0.5812,0.5629,0.6363,0.9686,1.0949,1.1305,0.3377,0.3168,0.4049,0.9381,1.1988,1.2779,0.3755,1.6909,-2.4768,4.5036,-6.5969,-1.4648,1.5189,0.5579,0.4448,0.3673,0.2929,0.7972,0.6721,0.7719,0.8687,1.1484,1.2925,1.1254,0.0773,14.5439,-0.8563,0.1592,0.7825,0.0704,-0.6967,0.5673,29.0849,59.1014,7.6877,25.9796,0.3651,7.2232,351.4969,18.7483,50.9384,-0.2358,-25.4874,150.6353,12.2734,38.6993,?,4.0266,-1.1411,-0.2834,0.4101,0.6264,1.5276,0.1681,0.3923,2.3334,-1.537,-0.386,0.2512,0.9927,0,0,0.51,0.6713,1.3163,0.4098,69.6372,-0.2673,0.0248,0.949,SINISTRA_PANTALONI
1.0785,18.4051,4.2901,17.2762,-0.9217,-6.1662,8.26,2.874,12.8413,?,3.066,17.0699,4.1316,16.7355,-0.4319,9.0593,10.2481,3.2013,13.5908,0.1163,-0.1749,0.3518,0.1191,-2.0112,-0.6806,0.3384,1.4927,1.0384,1.3401,0.6956,0.8978,1.2906,2.2282,1.0782,1.796,0.4839,0.806,1.6657,0.6453,1.6415,-4.6312,2.5439,-7.1771,-2.8213,0,0.7692,0.5845,0,0,0.7599,1.3454,1.0323,1.2712,0.7673,0.9449,1.2314,0.0734,14.1175,-0.5763,-0.0846,0.2973,-0.3097,-0.8358,0.6402,27.0946,110.4979,10.5118,30.481,0.2338,11.8972,133.6499,11.5607,36.5982,-0.0218,-27.1887,201.1965,14.1844,44.8196,?,2.2774,-0.9965,-0.4376,0.9093,0.7411,0.815,0.8268,0.5492,0.6643,-11.9256,-0.2075,0.0174,1.1106,0,0,0.8329,0.6801,0.8166,0.423,66.4164,0.7272,0.8446,0.9756,SINISTRA_PANTALONI
0.842,4.4398,2.1071,10.1575,-1.1798,4.837,7.0813,2.6611,9.9813,-0.0567,0.7282,4.3866,2.0944,8.9881,-0.696,5.978,4.8065,2.1924,8.6118,0.1332,0.1741,1.1563,0.1409,6.6423,0.8091,0.1218,0.7918,1.006,0.9611,1.2706,1.2138,0.9553,0.627,1.0121,0.9237,1.6143,1.4733,0.9126,10.2591,1.4905,-4.1534,0.1453,-0.4048,-2.7866,0.4933,0.8793,0.469,1.7823,0.9507,0.5334,1.0177,1.1301,1.1795,1.1105,1.159,1.0437,0.0522,8.6453,0.6884,0.3731,0.498,0.4701,0.9153,0.4861,-28.0456,0.3446,0.587,28.6194,?,-15.8714,50.1482,7.0815,27.5986,?,-26.0916,21.193,4.6036,32.1594,?,1.7671,1.0749,0.6083,0.0829,0.1275,1.5383,0.0069,0.0163,2.3663,1.037,0.8899,0.8582,1,1,1,1.037,0.8899,0.8582,0.4365,70.0086,0.2189,-0.1657,-0.9978,SINISTRA_PANTALONI
1.2481,5.402,2.3242,10.0059,-0.7942,2.9451,14.1719,3.7646,15.5149,-0.7092,1.9388,16.1393,4.0174,13.804,-0.3829,6.5441,6.8785,2.6227,12.4647,0.0856,0.4238,0.6438,0.1907,1.5191,0.45,0.2963,0.6174,0.5785,0.8862,0.9371,1.4354,1.5318,0.3812,0.3347,0.7853,0.8781,2.0603,2.3463,0.688,1.1588,-3.7949,1.6842,-5.5157,-3.275,0.6144,0.5587,0.4091,0.9094,0.6659,0.7322,0.6449,0.7249,0.8027,1.1239,1.2447,1.1074,0.0382,10.2623,0.737,0.4506,0.4147,0.6649,0.5346,0.7378,-32.7904,5.9356,2.4363,37.9791,?,7.044,50.0173,7.0723,22.4991,-0.3941,-26.4725,6.2881,2.5076,29.5792,?,-4.6551,1.2387,-0.2661,0.3445,0.9716,2.8203,0.1187,0.9439,7.9543,5.9717,1.284,0.215,0,1,0,1.688,1.284,0.7606,0.436,67.8667,0.012,-0.948,0.2294,SINISTRA_PANTALONI
-0.0357,0.0066,0.0815,0.401,-1.7095,-0.0622,0.0199,0.141,0.772,-1.1375,-0.0061,0.0124,0.1112,0.5033,-1.3225,0.1874,0.0089,0.0945,0.3967,0.0771,0.5743,5.9035,-0.1907,10.2793,-0.332,-0.0323,0.5782,0.7326,0.862,1.2671,1.491,1.1767,0.3343,0.5367,0.7431,1.6055,2.223,1.3846,0.6159,0.8829,-7.6342,1.4335,-12.3954,-8.647,0.4098,0.683,0.3443,1.6667,0.8403,0.5041,0.5195,0.7968,1.0109,1.5339,1.9461,1.2687,0.0007,0.2722,-0.4027,0.6952,-0.0063,-0.0795,-0.4737,-0.22,-46.316,0.0594,0.2438,46.8597,?,0.841,0.0376,0.194,0.7812,0.3146,-7.9836,0.0125,0.1117,8.2199,?,-55.0699,5.8014,-0.1053,1.2563,2.1828,1.7375,1.5784,4.7648,3.0188,-130.6808,5.7008,-0.0436,0,1,0,59.9805,5.7008,0.095,0.4797,55.1406,-0.2423,-0.389,0.3424,SINISTRA_PANTALONI
-0.276,0.0304,0.1743,0.821,-5.5823,1.1013,0.2113,0.4597,1.5666,0.1917,0.0283,0.0291,0.1705,0.8155,-0.855,1.1588,0.2177,0.4666,1.648,0.1964,-0.2507,-9.7632,-0.2382,38.9508,0.9503,0.0244,0.3791,1.0218,0.3734,2.6955,0.9852,0.3655,0.1437,1.044,0.1395,7.2659,0.9706,0.1336,-1.8739,1.8523,-1.7284,-0.9885,0.9223,-0.9331,0.0644,0.2837,0.0608,4.4086,0.945,0.2144,0.5241,1.0067,0.4982,1.9209,0.9506,0.4949,0.0117,1.5177,-0.3366,-0.1071,-0.4043,0.5674,0.9964,0.5546,-46.1891,0.0468,0.2162,46.4996,?,-5.1697,3.2574,1.8048,8.519,?,-6.2659,0.3009,0.5485,7.4997,?,8.9347,7.3715,0.825,0.1198,0.3942,3.2903,0.0144,0.1554,10.8258,5.4584,6.2002,1.1359,1,1,1,5.4584,6.2002,1.1359,0.4835,57.6247,-0.5135,-0.7575,0.8731,SINISTRA_PANTALONI
-0.0109,0.0084,0.0917,0.4241,-0.8972,-0.0902,0.025,0.158,0.6731,-1.9823,-0.0153,0.0171,0.1306,0.6157,-0.9483,0.2203,0.0104,0.1019,0.4668,0.1013,0.1204,0.7106,-0.0493,5.9013,-0.4096,-0.0694,0.5803,0.7018,0.8999,1.2095,1.5509,1.2823,0.3367,0.4925,0.8098,1.4628,2.4052,1.6442,0.4483,0.6691,-3.8109,1.4928,-8.5015,-5.6951,0.9903,0.7072,0.4303,0.7141,0.4345,0.6084,0.63,0.6887,0.9084,1.0931,1.4418,1.319,0.001,0.3317,-0.3857,0.7394,0.0961,-0.5846,-0.5408,0.2939,-46.0832,0.0471,0.2169,46.4996,?,-0.0346,0.119,0.345,1.2573,-1.3343,-8.4117,0.0305,0.1746,8.699,?,1330.1772,5.4785,0.0041,0.6288,1.2423,1.9757,0.3954,1.5434,3.9033,64.7006,5.3454,0.0826,0,1,0,36.983,5.3454,0.1445,0.5323,54.7866,0.124,0.6622,-0.3244,SINISTRA_PANTALONI
0.4641,7.32,2.7055,12.7571,-2.0977,4.8894,8.7185,2.9527,13.4932,-0.0275,-0.0462,5.781,2.4044,12.0523,-1.4874,6.2708,6.6205,2.573,11.4774,0.1748,0.0949,-10.0436,0.074,-105.8222,0.7797,-0.0074,0.9163,1.1253,1.0515,1.2281,1.1476,0.9345,0.8396,1.2662,1.1057,1.5081,1.3169,0.8732,23.925,1.1987,-3.5529,0.0501,-0.1485,-2.964,0.3136,0.8499,0.2961,2.7103,0.9442,0.3484,0.9454,1.0585,1.1115,1.1196,1.1756,1.0501,0.0506,9.0172,-0.3688,-0.3672,-0.5461,0.4076,0.8853,0.3963,-15.2892,11.3613,3.3707,19.3787,?,-38.3033,24.1314,4.9124,47.1588,?,-107.0805,9.8859,3.1442,112.7396,?,0.3992,0.1428,0.3577,0.6862,1.072,1.5624,0.4708,1.1493,2.441,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,1.183,160.6731,0.4653,-0.6664,-0.961,TASCA_GIACCA_ALTA
1.8943,4.3978,2.0971,10.2461,-0.6806,2.6365,31.4632,5.6092,18.998,-0.3684,-0.4276,4.3588,2.0878,7.1834,-0.9604,6.1111,13.5962,3.6873,12.7782,0.0909,0.7185,-4.4296,0.31,-6.1651,0.4314,-0.07,0.3739,1.0045,0.5687,2.6867,1.5212,0.5662,0.1398,1.0089,0.3235,7.2183,2.3141,0.3206,0.8113,1.1791,-3.2489,1.4534,-4.0048,-2.7555,0.4391,1.6639,0.4338,3.7889,0.9878,0.2607,0.5393,1.4264,0.8018,2.6447,1.4868,0.5622,0.0338,8.6427,-0.032,0.3395,0.0932,0.1523,0.8756,0.2532,-3.5212,71.8677,8.4775,26.3992,-1.4309,-30.0048,35.9273,5.9939,45.2393,?,-111.7038,9.0517,3.0086,114.119,?,0.1174,0.0315,0.2686,1.4143,2.8177,1.9923,2.0004,7.9397,3.9691,0.3435,0.1362,0.3964,0,0,1,0.5835,0.2313,0.3964,1.193,149.2735,0.9291,-0.7363,-0.8964,TASCA_GIACCA_ALTA
1.3664,6.787,2.6052,14.4111,-0.7444,4.2406,17.1153,4.1371,18.1844,-0.2695,1.1104,7.7493,2.7838,10.3633,-0.3863,6.5481,9.8571,3.1396,14.5418,0.1251,0.3222,1.2305,0.2087,3.8189,0.6476,0.1696,0.6297,0.9359,0.8298,1.4861,1.3177,0.8867,0.3965,0.8758,0.6885,2.2086,1.7363,0.7862,1.593,2.1296,-2.9585,1.3368,-1.8572,-1.3892,0.5767,1.1051,0.497,1.9161,0.8618,0.4498,0.7925,1.3906,0.991,1.7547,1.2505,0.7127,0.0469,9.6948,-0.198,-0.0717,-0.0482,0.3541,0.8306,0.4376,-10.5789,32.3928,5.6915,19.0186,-5.8938,-43.446,22.1805,4.7096,51.4786,?,-104.6449,14.8513,3.8537,109.7992,?,0.2435,0.1011,0.4152,1.2085,1.4769,1.2221,1.4604,2.1811,1.4935,0.3159,0.1481,0.4688,0,0,1,0.3694,0.1732,0.4688,1.1612,158.8545,0.6363,-0.7131,-0.9924,TASCA_GIACCA_ALTA
0.4641,7.32,2.7055,12.7571,-2.0977,4.8894,8.7185,2.9527,13.4932,-0.0275,-0.0462,5.781,2.4044,12.0523,-1.4874,6.2708,6.6205,2.573,11.4774,0.1748,0.0949,-10.0436,0.074,-105.8222,0.7797,-0.0074,0.9163,1.1253,1.0515,1.2281,1.1476,0.9345,0.8396,1.2662,1.1057,1.5081,1.3169,0.8732,23.925,1.1987,-3.5529,0.0501,-0.1485,-2.964,0.3136,0.8499,0.2961,2.7103,0.9442,0.3484,0.9454,1.0585,1.1115,1.1196,1.1756,1.0501,0.0506,9.0172,-0.3688,-0.3672,-0.5461,0.4076,0.8853,0.3963,-15.2892,11.3613,3.3707,19.3787,?,-38.3033,24.1314,4.9124,47.1588,?,-107.0805,9.8859,3.1442,112.7396,?,0.3992,0.1428,0.3577,0.6862,1.072,1.5624,0.4708,1.1493,2.441,0.4109,0.1719,0.4183,1,1,1,0.4109,0.1719,0.4183,1.183,160.6731,0.4653,-0.6664,-0.961,TASCA_GIACCA_ALTA
