@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.0537,5.1377,2.2667,14.3553,-1.646,-0.1113,8.4295,2.9034,15.3556,-0.8323,-0.1006,7.1297,2.6702,10.3896,-0.8058,3.8232,6.1054,2.4709,10.0504,0.0171,0.4824,0.5339,-0.014,1.1069,-0.0291,-0.0263,0.7807,0.8489,0.9173,1.0873,1.175,1.0806,0.6095,0.7206,0.8415,1.1823,1.3807,1.1678,1.2803,1.9262,-51.1964,1.5044,-39.9876,-26.5796,0.6474,0.943,0.5306,1.4566,0.8196,0.5627,0.9349,1.3817,1.4283,1.478,1.5279,1.0338,0.0016,5.6411,-0.0872,0.2493,-0.291,0.169,0.1207,0.0829,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.1556,4.4259,2.1038,18.6412,-2.9701,0.6055,15.9672,3.9959,25.4634,-0.3549,-0.1857,2.6366,1.6238,9.0172,-0.5441,3.37,12.0977,3.4782,22.9741,0.0193,-0.257,0.8377,-0.0462,-3.2602,0.1797,-0.0551,0.5265,1.2956,0.6049,2.4609,1.1488,0.4668,0.2772,1.6787,0.3658,6.0561,1.3198,0.2179,2.0911,4.389,-30.8309,2.0989,-14.7439,-7.0246,0.2498,0.804,0.2004,3.2183,0.8023,0.2493,0.7321,2.0673,0.8114,2.8239,1.1083,0.3925,0.0067,5.1327,-0.8641,-0.2586,-0.6211,0.5539,0.6533,0.3529,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,GIACCA
-0.1748,2.9779,1.7257,8.3896,-1.1474,0.3384,7.2174,2.6865,13.0359,-0.8985,-0.1847,2.3846,1.5442,9.6993,-1.4715,3.0168,3.6583,1.9127,8.023,0.0416,-0.5166,0.9464,-0.0579,-1.8321,0.1122,-0.0612,0.6423,1.1175,0.9022,1.7397,1.4046,0.8074,0.4126,1.2488,0.814,3.0267,1.9729,0.6518,0.7266,0.7763,-12.8825,1.0683,-17.7299,-16.5956,0.569,0.9955,0.4667,1.7496,0.8203,0.4688,0.6436,0.865,1.0457,1.344,1.6248,1.2089,0.0045,4.5973,-0.8429,-0.0173,-0.1704,0.2268,0.1412,-0.0056,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,0,0,GIACCA
0.0941,0.0077,0.0878,0.43,-0.6017,0.1171,0.0356,0.1886,1.0049,-0.478,0.0448,0.0091,0.0951,0.4319,-0.6382,0.253,0.0129,0.1137,0.5956,0.1275,0.8035,2.0991,0.3721,2.6125,0.4631,0.1772,0.4657,0.9232,0.7723,1.9824,1.6583,0.8365,0.2169,0.8524,0.5965,3.9298,2.7501,0.6998,0.497,0.9599,-1.8553,1.9314,-3.7329,-1.9327,0.3948,1.0181,0.3932,2.5785,0.9959,0.3862,0.4279,0.9954,0.7219,2.3264,1.6872,0.7252,0.0017,0.3772,-0.0834,0.6429,0.2771,0.1434,0.6003,0.4893,-0.0028,0.0009,0.0298,0.1164,-1.0207,0.0282,0.0014,0.0367,0.1517,-0.6368,0.0144,0.0012,0.0344,0.1463,-0.4606,-0.0982,-0.1917,1.9521,0.8103,0.8648,1.0673,0.6566,0.7479,1.139,0.9966,1.2745,1.2788,0.6218,0.5751,0.9249,0.7676,0.7956,1.0365,0.0003,0.0921,0.7227,0.6655,0.8783,0,0,0,0,0,GIACCA
0.115,0.0058,0.076,0.3274,-0.2579,-0.0102,0.0138,0.1176,0.6522,-0.9114,0.0035,0.0069,0.0829,0.4922,-0.9139,0.1872,0.0048,0.0691,0.3644,0.0986,-11.3218,32.4501,0.6141,-2.8662,-0.0542,0.0189,0.6465,0.9172,1.0997,1.4188,1.701,1.1989,0.4179,0.8413,1.2093,2.0129,2.8935,1.4375,0.2158,0.2855,-1.6827,1.3231,-7.7968,-5.8928,0.7628,1.0121,0.6437,1.3268,0.8439,0.636,0.502,0.6651,0.8983,1.325,1.7895,1.3506,0.0012,0.2775,-0.4104,0.5165,0.4588,-0.0894,-0.1973,0.1895,0.0089,0.0002,0.0145,0.0641,-0.4655,0.0306,0.0005,0.0215,0.1111,-0.4294,0.0284,0.0005,0.022,0.0908,-0.3754,0.2914,0.3132,1.0747,0.6736,0.6602,0.9802,0.4537,0.4359,0.9607,0.61,0.8214,1.3467,0.5627,0.6625,1.1773,0.5769,0.7059,1.2235,0.0004,0.0773,0.7182,0.4531,0.5426,0,0,0,0,0,GIACCA
0.7869,5.4176,2.3276,14.2554,-1.3018,-3.2231,28.2745,5.3174,24.2915,-6.2975,0.259,13.332,3.6513,17.3085,-0.6275,5.7081,25.5161,5.0513,20.9685,0.015,-0.2441,3.0387,0.1379,-12.4465,-0.5647,0.0454,0.4377,0.6375,0.4608,1.4563,1.0527,0.7228,0.1916,0.4064,0.2123,2.1208,1.1081,0.5225,0.3846,1.2081,-25.266,3.1413,-65.6945,-20.9131,1.8605,0.5823,0.2909,0.313,0.1564,0.4996,0.5868,0.8236,0.6799,1.4034,1.1585,0.8255,0.0347,8.3223,-0.1011,-0.1131,0.1144,-0.2012,-0.8966,0.2757,0.358,0.975,0.9874,5.1579,-0.4255,-1.3273,2.2749,1.5083,7.7983,-3.0822,2.3142,7.9733,2.8237,7.9468,-0.0537,-0.2697,0.1547,-0.5736,0.6547,0.3497,0.5341,0.4286,0.1223,0.2853,0.2615,3.7996,14.5306,1.8941,0.4798,0.2533,0.6614,0.6491,0.9813,0.028,4.4543,0.2764,0.6216,-0.2829,?,?,?,?,?,GIACCA
1.5427,7.8583,2.8033,12.2381,-0.2531,-2.8835,32.162,5.6712,23.6657,-5.2262,0.0168,15.1725,3.8952,21.3984,-0.64,5.6444,34.0277,5.8333,23.07,0.0092,-0.535,91.898,0.2733,-171.7673,-0.5109,0.003,0.4943,0.7197,0.4806,1.4559,0.9722,0.6677,0.2443,0.5179,0.2309,2.1198,0.9452,0.4459,0.1244,0.296,-11.5478,2.3788,-92.8103,-39.0151,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5305,1.106,1.0258,0.9275,0.0344,8.7257,-0.3859,-0.129,0.5449,-0.3714,-0.909,0.3743,0.5064,1.5651,1.2511,8.8889,-0.4372,-1.5934,4.1796,2.0444,5.881,-60.5196,1.7237,6.5227,2.554,7.7513,-0.0064,-0.3178,0.2938,-0.9244,0.6119,0.4899,0.8005,0.3745,0.24,0.6408,0.4674,54.5909,116.8068,64.6988,0.8031,0.0124,1.5114,1.1468,0.7587,0.0253,4.0386,-0.1988,0.5154,-0.7567,0,0,0,0,0,GIACCA
0.7869,5.4176,2.3276,14.2554,-1.3018,-3.2231,28.2745,5.3174,24.2915,-6.2975,0.259,13.332,3.6513,17.3085,-0.6275,5.7081,25.5161,5.0513,20.9685,0.015,-0.2441,3.0387,0.1379,-12.4465,-0.5647,0.0454,0.4377,0.6375,0.4608,1.4563,1.0527,0.7228,0.1916,0.4064,0.2123,2.1208,1.1081,0.5225,0.3846,1.2081,-25.266,3.1413,-65.6945,-20.9131,1.8605,0.5823,0.2909,0.313,0.1564,0.4996,0.5868,0.8236,0.6799,1.4034,1.1585,0.8255,0.0347,8.3223,-0.1011,-0.1131,0.1144,-0.2012,-0.8966,0.2757,0.358,0.975,0.9874,5.1579,-0.4255,-1.3273,2.2749,1.5083,7.7983,-3.0822,2.3142,7.9733,2.8237,7.9468,-0.0537,-0.2697,0.1547,-0.5736,0.6547,0.3497,0.5341,0.4286,0.1223,0.2853,0.2615,3.7996,14.5306,1.8941,0.4798,0.2533,0.6614,0.6491,0.9813,0.028,4.4543,0.2764,0.6216,-0.2829,?,?,?,?,?,GIACCA
1.5427,7.8583,2.8033,12.2381,-0.2531,-2.8835,32.162,5.6712,23.6657,-5.2262,0.0168,15.1725,3.8952,21.3984,-0.64,5.6444,34.0277,5.8333,23.07,0.0092,-0.535,91.898,0.2733,-171.7673,-0.5109,0.003,0.4943,0.7197,0.4806,1.4559,0.9722,0.6677,0.2443,0.5179,0.2309,2.1198,0.9452,0.4459,0.1244,0.296,-11.5478,2.3788,-92.8103,-39.0151,2.5694,0.7485,0.4194,0.2913,0.1632,0.5604,0.5171,0.5719,0.5305,1.106,1.0258,0.9275,0.0344,8.7257,-0.3859,-0.129,0.5449,-0.3714,-0.909,0.3743,0.5064,1.5651,1.2511,8.8889,-0.4372,-1.5934,4.1796,2.0444,5.881,-60.5196,1.7237,6.5227,2.554,7.7513,-0.0064,-0.3178,0.2938,-0.9244,0.6119,0.4899,0.8005,0.3745,0.24,0.6408,0.4674,54.5909,116.8068,64.6988,0.8031,0.0124,1.5114,1.1468,0.7587,0.0253,4.0386,-0.1988,0.5154,-0.7567,0,0,0,0,0,GIACCA
-0.1945,12.6579,3.5578,19.4727,-1.324,-1.8037,9.5545,3.091,13.9959,-3.1718,-0.0577,21.4904,4.6358,25.9961,-1.1311,5.323,18.6633,4.3201,19.8428,0.0329,0.1078,3.3732,-0.0365,31.2848,-0.3389,-0.0108,1.151,0.7675,0.8235,0.6668,0.7155,1.0731,1.3248,0.589,0.6782,0.4446,0.5119,1.1515,1.0426,0.804,-16.4335,0.7712,-15.7627,-20.4392,2.4975,0.6869,0.4084,0.275,0.1635,0.5945,1.3913,0.7491,0.9813,0.5384,0.7053,1.3101,0.0183,8.3883,0.4696,0.7158,-0.109,0.1807,-0.7391,-0.0223,0.3974,3.0702,1.7522,8.4755,-0.5609,-1.0053,6.7399,2.5961,11.5912,-7.1159,0.1574,3.7048,1.9248,8.4509,-0.6431,-0.3954,2.5257,-6.3881,0.6749,0.9103,1.3488,0.4555,0.8287,1.8193,0.2997,0.9208,3.0726,3.8019,1.0557,0.2777,0.7312,1.0029,1.3716,0.011,4.4008,-0.8061,0.4437,-0.646,0,0,0,0,0,GIACCA
