@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-2.6603,7.9465,2.819,7.6152,-8.3278,-1.9414,2.4649,1.57,5.3965,-18.7357,-1.6349,1.0233,1.0116,4.0273,-205.2,4.1544,7.6948,2.7739,7.6224,0.0745,1.3703,1.6272,-0.6404,1.1874,-0.4673,-0.3935,1.7955,2.7866,1.0162,1.552,0.566,0.3647,3.2238,7.7653,1.0327,2.4087,0.3203,0.133,1.3271,1.6964,-11.0805,1.2783,-8.3494,-6.5318,2.9857,41.8,0.0991,14,0.0332,0.0024,1.4111,1.8909,0.9991,1.34,0.708,0.5284,0.1671,6.5655,0.7445,0.6773,-0.9605,0.7299,-0.8823,-0.7797,0.3675,0.757,0.87,3.6065,-0.2158,1.6254,2.4849,1.5764,4.7965,-0.1523,-1.9044,0.7022,0.838,3.3084,?,0.2261,-0.193,-0.8535,0.5519,1.0383,1.8812,0.3046,1.078,3.5387,1.0096,0.1935,0.1917,0.7127,0,0,0.7519,1.0901,1.4498,0.0291,4.3442,0.3829,-0.5805,-0.672,12.2184,78.0787,8.8362,24,0,SINISTRA_PANTALONI
-0.4559,6.1977,2.4895,14.7071,-2.3121,-0.9164,4.8018,2.1913,8.7833,-1.0645,-0.3858,28.8485,5.3711,19.9843,-0.9027,5.6483,9.1415,3.0235,12.9728,0.1033,0.4975,1.1818,-0.0807,2.3756,-0.1622,-0.0683,1.1361,0.4635,0.8234,0.408,0.7248,1.7764,1.2907,0.2148,0.678,0.1664,0.5253,3.1558,2.267,1.0828,-6.8708,0.4777,-3.0308,-6.3453,1.0437,0.4228,0.3069,0.4051,0.2941,0.726,1.6744,0.7359,1.1337,0.4395,0.6771,1.5405,0.0109,7.9617,0.3793,-0.0912,-0.3524,0.3274,-0.1264,0.3563,0.2608,2.5141,1.5856,8.2124,-2.0335,1.346,8.1105,2.8479,11.298,-0.4875,-0.8642,3.1767,1.7823,5.7918,-3.9088,0.1938,-0.3018,-1.5575,0.5568,0.8896,1.5978,0.31,0.7914,2.5531,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0162,4.8942,0.0925,0.2881,-0.7151,33.1138,163.2937,12.7786,45.0137,0.0843,SINISTRA_PANTALONI
0.0749,3.3197,1.822,10.4375,-1.7268,-0.8837,2.2654,1.5051,7.1984,-1.3911,0.9067,3.6936,1.9219,9.2341,-0.2473,2.6301,3.9696,1.9924,7.8069,0.0136,-0.0847,0.0826,0.0285,-0.9747,-0.336,0.3447,1.2105,0.948,0.9145,0.7832,0.7554,0.9646,1.4654,0.8988,0.8363,0.6133,0.5707,0.9305,1.5783,3.61,-61.2603,2.2872,-38.8133,-16.9698,1.2714,0.517,0.4836,0.4067,0.3804,0.9354,1.45,1.1303,1.337,0.7795,0.9221,1.1828,0.0127,3.9175,-0.7654,-0.3111,-0.3333,0.1086,-0.1076,0.6387,1.0272,1.6412,1.2811,4.9509,-0.1538,0.9867,1.7975,1.3407,6.3525,-0.1849,1.22,2.7453,1.6569,5.8014,-0.1926,1.041,0.8419,0.8088,0.9555,0.7732,0.8092,0.913,0.5978,0.6548,0.6656,0.7042,1.058,0.8004,0.8821,1.1021,0.7794,0.8534,1.095,0.0188,3.7776,0.7939,0.6307,0.6233,4.0472,0,0,0,1,SINISTRA_PANTALONI
0.1715,3.1747,1.7818,7.4789,-0.5566,0.088,4.3183,2.0781,11.9823,-1.2426,0.3773,5.156,2.2707,10.9162,-0.643,3.1586,2.8521,1.6888,7.1863,0.0643,1.9496,0.4545,0.0543,0.2331,0.0278,0.1195,0.8574,0.7847,1.055,0.9152,1.2305,1.3445,0.7352,0.6157,1.1131,0.8375,1.5141,1.8078,0.4028,0.626,-5.4184,1.5542,-13.4523,-8.6557,0.8993,0.7231,0.6256,0.8042,0.6957,0.8652,0.6242,0.6851,1.0407,1.0977,1.6674,1.519,0.0042,4.6551,0.5263,0.3182,0.1974,0.2903,-0.0587,0.416,-0.0841,0.7848,0.8859,3.1581,-1.5025,0.36,0.7737,0.8796,3.6154,-0.7919,0.2082,0.3178,0.5637,3.2114,-0.6331,-0.2335,-0.4039,1.7294,1.0072,1.5715,1.5603,1.0144,2.4697,2.4345,1.1868,1.5231,1.2834,0.6255,0.6417,1.026,0.8735,0.9834,1.1258,0.0042,1.9642,0.3814,-0.4973,-0.2409,4.2079,0.249,0.499,3.803,0.5126,SINISTRA_PANTALONI
-0.2091,5.3706,2.3174,10.4347,-0.7678,0.371,3.9213,1.9802,11.5228,-1.2255,0.321,7.9189,2.8141,18.5776,-1.3355,3.5961,4.5635,2.1362,10.2526,0.0449,-0.5635,-0.6513,-0.0581,1.1559,0.1032,0.0893,1.1703,0.8235,1.0848,0.7037,0.927,1.3173,1.3696,0.6782,1.1768,0.4952,0.8593,1.7353,0.7143,0.4266,-9.4082,0.5973,-13.172,-22.0531,1.14,0.7421,0.5499,0.6509,0.4824,0.741,0.9056,0.5617,1.0178,0.6203,1.1239,1.812,0.0054,5.4837,0.0263,-0.3783,0.0779,-0.1478,0.0444,0.003,0.3918,1.0503,1.0248,3.7234,-0.76,0.6608,1.0231,1.0115,5.332,-0.2402,0.053,1.3313,1.1538,4.5384,-1.5731,0.593,7.399,12.4776,1.0132,0.8882,0.8766,1.0266,0.7889,0.7684,1.5569,0.5795,0.3722,0.4921,1.1994,2.4375,0.6983,0.8204,1.1749,0.0078,2.7084,0.0507,0.1117,-0.3282,0,0,0,0,0,SINISTRA_PANTALONI
0.601,18.3018,4.2781,21.3309,-1.1156,-0.6679,8.6571,2.9423,14.2004,-1.5221,-0.0925,23.4149,4.8389,32.2902,-0.8135,6.1121,13.8323,3.7192,18.5335,0.0489,-0.8999,-6.4987,0.0983,7.2218,-0.1093,-0.0151,1.454,0.8841,1.1503,0.608,0.7911,1.3011,2.1141,0.7816,1.3231,0.3697,0.6259,1.6928,1.3125,0.7766,-11.8112,0.5917,-8.999,-15.2094,1.7908,0.5663,0.5174,0.3162,0.2889,0.9138,1.5021,0.6606,1.1509,0.4398,0.7662,1.7423,0.009,9.0037,0.2485,0.1157,0.0988,0.0883,-0.0697,-0.0292,0.4188,1.4058,1.1857,4.9475,-0.9714,0.7373,2.6943,1.6414,6.2784,-0.6033,-0.751,7.9165,2.8136,10.5241,-1.162,0.568,-0.5576,-0.9818,0.7223,0.4214,0.5834,0.5218,0.1776,0.3403,1.0319,0.431,0.4177,0.6409,0.5156,0.8044,0.788,0.4701,0.5966,0.0113,4.9572,0.6187,-0.3784,-0.7975,0,0,0,0,0,SINISTRA_PANTALONI
0.5547,6.6003,2.5691,14.0153,-0.3178,-0.7868,3.2548,1.8041,8.8526,-1.8579,-0.3026,8.5338,2.9213,22.4871,-0.3059,3.8363,4.6904,2.1657,16.8925,0.0598,-0.7049,-1.8327,0.1446,2.5999,-0.2051,-0.0789,1.424,0.8794,1.1863,0.6176,0.833,1.3489,2.0279,0.7734,1.4072,0.3814,0.6939,1.8194,0.5874,0.6418,-3.1455,1.0927,-5.3551,-4.901,3.4333,0.6176,0.5919,0.1799,0.1724,0.9584,1.5832,0.6233,0.8297,0.3937,0.5241,1.3312,0.0111,5.6119,0.3739,0.1257,0.4519,-0.0812,-0.0989,0.5217,0.569,1.5658,1.2513,5.1312,-0.623,-0.4476,1.2823,1.1324,6.1256,-3.2489,1.9252,3.0205,1.738,7.2098,-0.4901,-1.271,0.2955,-0.2325,1.105,0.72,0.6516,1.2211,0.5184,0.4245,0.4205,0.8306,1.9752,2.1929,0.6534,0.298,0.8377,0.7117,0.8496,0.0226,4.1103,-0.219,-0.0309,0.3919,1.967,0.2517,0.5017,2,0.3333,SINISTRA_PANTALONI
0.0404,18.1259,4.2575,31.5683,-0.7659,-0.7353,14.6909,3.8329,23.265,-0.3842,0.428,10.25,3.2016,21.1038,-0.2937,4.9865,18.9268,4.3505,22.9946,0.0277,-0.055,0.0944,0.0081,-1.7182,-0.1475,0.0858,1.1108,1.3298,0.9786,1.1972,0.881,0.7359,1.2338,1.7684,0.9577,1.4333,0.7762,0.5416,2.1204,2.8578,-20.932,1.3478,-9.8718,-7.3245,1.0636,1.0959,0.7559,1.0303,0.7107,0.6898,1.3569,1.4959,1.3729,1.1024,1.0118,0.9178,0.0092,7.2846,-0.0759,-0.2861,-0.0563,0.432,0.7045,0.605,-0.1687,1.6312,1.2772,5.9291,-1.401,-1.8161,3.6444,1.909,7.7374,-2.5067,-0.833,2.9127,1.7067,9.0352,-1.1547,0.0929,0.2026,2.1803,0.669,0.7484,1.1186,0.4476,0.56,1.2512,0.6255,0.7145,1.1423,1.1192,0.5889,0.5262,0.7663,0.6562,0.8564,0.0216,4.7137,0.3969,0.1857,0.4067,1.1183,0.8355,0.914,2,0,SINISTRA_PANTALONI
0.2068,0.3686,0.6072,2.8936,-0.6552,-0.2545,0.1135,0.337,1.4472,-2.4367,-0.1884,0.3818,0.6179,1.9181,-1.7575,0.9568,0.0916,0.3026,1.5203,0.1586,-0.8124,-1.0976,0.2161,1.3511,-0.266,-0.1969,1.8019,0.9826,2.0065,0.5453,1.1136,2.042,3.2467,0.9656,4.0261,0.2974,1.2401,4.1697,1.1163,0.9369,-3.9974,0.8394,-3.581,-4.2664,4.1514,2.5132,0.9675,0.6054,0.2331,0.385,1.9994,1.5086,1.9033,0.7545,0.9519,1.2617,0.0042,1.4309,0.4022,0.5807,0.1864,0.1183,0.2367,-0.2855,0.2643,0.0279,0.1671,0.7455,-0.2533,0.1848,0.0121,0.1102,0.3888,-0.0777,-0.0422,0.0323,0.1798,0.8022,-1.2499,1.4302,-6.2552,-4.3737,1.5159,0.929,0.6129,2.2978,0.8631,0.3756,5.3751,0.3381,0.0629,1.6489,1.6685,1.0119,1.9176,0.9294,0.4847,0.0036,0.6091,-0.1143,-0.0469,0.2817,0,0,0,0,0,SINISTRA_PANTALONI
0.2058,0.5483,0.7405,3.0286,-0.7353,-0.4857,0.2101,0.4584,1.7207,-2.4223,-0.8327,0.1632,0.404,1.8523,-10.7875,1.3261,0.1347,0.367,1.5089,0.2327,-0.4238,-0.2472,0.1552,0.5832,-0.3662,-0.6279,1.6155,1.8331,2.0178,1.1347,1.249,1.1008,2.6098,3.3602,4.0716,1.2875,1.5601,1.2117,1.0537,0.757,-2.8047,0.7184,-2.6617,-3.7048,3.4712,11.1061,0.8875,3.1995,0.2557,0.0799,1.7601,1.635,2.0071,0.9289,1.1403,1.2276,0.0106,2.0465,-0.0017,-0.0438,0.3042,0.1542,-0.4648,-0.6674,0.2466,0.1394,0.3734,1.4014,-0.4048,0.3596,0.06,0.2449,0.8855,0.0187,0.0037,0.0493,0.222,0.9784,-0.9292,0.6857,67.0059,97.7167,1.5245,1.6823,1.1035,2.324,2.8302,1.2178,-23.9927,0.8569,-0.0357,1.1056,1.967,1.7792,1.5826,1.4323,0.905,0.0047,0.8815,0.9169,-0.1977,-0.178,?,?,?,?,?,SINISTRA_PANTALONI
-0.3724,6.2902,2.508,11.5591,-0.7604,-0.7307,1.6579,1.2876,5.9793,-2.8654,0.7615,7.8952,2.8098,12.361,-0.5946,3.5299,4.6359,2.1531,7.8518,0.034,0.5096,-0.489,-0.1055,-0.9596,-0.207,0.2157,1.9478,0.8926,1.1648,0.4582,0.598,1.305,3.7941,0.7967,1.3568,0.21,0.3576,1.7031,1.1264,1.0832,-18.0895,0.9616,-16.059,-16.6995,4.2448,0.8471,0.8079,0.1996,0.1903,0.9537,1.9332,0.9351,1.4722,0.4837,0.7615,1.5743,0.0112,5.1612,-0.2782,-0.7135,-0.0315,0.0179,-0.4042,0.2122,-0.4386,4.9831,2.2323,8.5971,-0.8212,0.1181,2.8266,1.6813,7.9107,-0.6615,-0.3198,4.0112,2.0028,8.9222,-0.6462,-3.7148,1.3716,-0.3692,1.3277,1.1146,0.8395,1.7629,1.2423,0.7047,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0056,4.3064,0.8875,0.9354,0.8471,4.1432,0,0,0,1,SINISTRA_PANTALONI
0.2274,6.5348,2.5563,13.0288,-0.5238,-0.9127,3.5841,1.8932,8.8202,-1.2985,0.3207,8.0044,2.8292,12.58,-0.6338,3.9521,3.4921,1.8687,8.0972,0.109,-0.2491,0.709,0.0575,-2.8464,-0.231,0.0811,1.3503,0.9036,1.368,0.6692,1.0131,1.514,1.8233,0.8164,1.8713,0.4478,1.0264,2.2921,0.8988,0.9178,-4.5227,1.0211,-5.0319,-4.928,2.2282,1.1104,0.9409,0.4984,0.4223,0.8473,1.4771,1.0357,1.609,0.7011,1.0893,1.5536,0.0108,6.0578,0.2459,0.3536,0.3564,0.0906,0.0768,0.1245,0.0593,1.6143,1.2706,6.1192,-0.9008,-0.6747,1.4892,1.2203,4.9625,-2.0611,-0.9306,0.4937,0.7026,3.8014,-1.3986,-0.0879,-0.0638,0.725,1.0412,1.8083,1.7368,1.084,3.27,3.0166,0.8679,1.3083,1.5074,1.9858,2.0312,1.0229,1.2331,1.6097,1.3054,0.0124,3.2995,0.2797,0.2458,0.5297,0,0,0,0,0,SINISTRA_PANTALONI
0.4566,19.791,4.4487,18.4203,-0.4753,-1.3888,6.8129,2.6101,11.8292,-2.2803,1.573,9.3282,3.0542,15.4668,-0.2234,5.4746,10.5723,3.2515,15.3369,0.0575,-0.3288,0.2903,0.0834,-0.8829,-0.2537,0.2873,1.7044,1.4566,1.3682,0.8546,0.8027,0.9393,2.9049,2.1216,1.872,0.7304,0.6444,0.8823,0.7217,2.101,-6.3383,2.9113,-8.7828,-3.0168,3.4624,0.9876,0.7673,0.2852,0.2216,0.7769,1.5572,1.191,1.201,0.7648,0.7713,1.0085,0.0228,7.9789,0.419,0.5226,0.5991,0.211,-0.047,0.7609,2.0136,3.7356,1.9328,6.9748,-0.0135,1.2053,2.5765,1.6051,6.5742,-0.1514,1.841,2.5844,1.6076,4.9229,-0.0519,1.6706,1.0937,0.6547,1.2041,1.2023,0.9985,1.4499,1.4455,0.9969,0.1076,0.3832,3.5618,1.2052,1.4704,1.22,1.0609,1.4168,1.3354,0.0317,5.3058,0.1899,0.2669,-0.1264,0,0,0,0,0,SINISTRA_PANTALONI
0.4148,7.801,2.793,15.8984,-0.3933,-0.9656,3.1054,1.7622,8.9735,-1.4063,0.054,9.0047,3.0008,13.7477,-1.11,3.8741,6.0097,2.4515,12.387,0.0207,-0.4296,7.6796,0.1071,-17.877,-0.2492,0.0139,1.585,0.9308,1.1393,0.5873,0.7188,1.2241,2.5121,0.8663,1.2981,0.3449,0.5167,1.4984,0.8558,0.6206,-17.1089,0.7251,-19.9915,-27.5696,3.0597,1.7513,0.902,0.5724,0.2948,0.5151,1.7717,1.1564,1.2835,0.6527,0.7244,1.1098,0.0112,5.8122,0.3496,0.6621,0.5636,0.1177,0.0973,0.2302,0.8342,1.6855,1.2983,5.692,-0.3588,-0.4511,1.4739,1.214,6.0583,-1.3864,1.9199,1.7982,1.341,6.7131,-0.6183,-1.8494,0.4345,-0.2349,1.0694,0.9682,0.9054,1.1436,0.9373,0.8197,0.427,0.586,1.3723,1.6501,1.0098,0.612,0.9395,0.8479,0.9025,0.023,4.2934,-0.3736,-0.0277,-0.1428,0,0,0,0,0,SINISTRA_PANTALONI
-0.2049,0.9209,0.9596,4.8087,-0.7218,0.0846,0.467,0.6834,2.8075,-0.8501,0.1534,0.5465,0.7392,4.1233,-1.1597,1.2693,0.396,0.6293,2.5627,0.0881,-2.4224,-1.3354,-0.1614,0.5512,0.0666,0.1209,1.4043,1.2981,1.525,0.9244,1.086,1.1748,1.972,1.6852,2.3257,0.8546,1.1794,1.3801,1.5626,0.9104,-8.1408,0.5826,-5.2097,-8.9417,1.8405,1.4629,0.9938,0.7948,0.54,0.6793,1.7128,1.1662,1.8764,0.6809,1.0955,1.609,0.0028,1.8744,-0.1846,-0.2455,0.0093,0.3706,0.5225,0.3022,-0.3032,0.1261,0.355,1.8735,-3.9278,-0.1222,0.1011,0.3179,1.4313,-1.0434,0.0066,0.049,0.2213,1.0051,-0.5256,2.4808,-45.6238,-18.3906,1.1167,1.6043,1.4366,1.247,2.5738,2.064,2.0432,4.3123,2.1106,0.5428,0.5771,1.0632,1.309,1.864,1.424,0.0034,0.8091,0.6555,0.7282,0.5771,0,0,0,0,0,SINISTRA_PANTALONI
0.2391,0.5219,0.7224,3.349,-0.4537,-0.2356,0.2845,0.5334,2.1249,-0.9442,-0.0216,0.3267,0.5716,2.0826,-0.4385,1.0285,0.1885,0.4342,1.9339,0.1694,-1.0148,-11.0578,0.2324,10.896,-0.229,-0.021,1.3543,1.2638,1.6637,0.9332,1.2285,1.3164,1.8341,1.5972,2.7679,0.8708,1.5091,1.733,1.0129,1.6465,-2.6505,1.6255,-2.6167,-1.6098,2.1078,1.5912,0.9895,0.7549,0.4694,0.6218,1.5761,1.6081,1.7317,1.0203,1.0988,1.0769,0.0035,1.5305,-0.218,-0.4333,0.3935,0.5821,0.4472,0.397,-0.3398,0.0206,0.1437,0.7349,?,-0.0994,0.0201,0.1416,0.5031,-5.5638,0.0078,0.0153,0.1236,0.5074,-0.8497,3.4206,-43.6775,-12.769,1.0144,1.1622,1.1457,1.0291,1.3507,1.3126,1.7234,3.1533,1.8297,0,0,0.2794,1.4608,1.4485,0.9916,0.0037,0.5547,0.4529,0.1653,-0.041,0,0,0,0,0,SINISTRA_PANTALONI
-0.1922,1.4073,1.1863,6.1124,-0.7072,0.2115,0.5594,0.7479,2.9587,-0.3564,0.5167,0.1968,0.4436,1.8665,-0.0943,1.3039,0.8121,0.9012,3.4678,0.0589,-0.9084,-0.372,-0.1474,0.4094,0.1622,0.3963,1.5861,2.6742,1.3164,1.686,0.83,0.4923,2.5158,7.1512,1.7329,2.8426,0.6888,0.2423,3.2568,15.7447,-11.6725,4.8345,-3.5841,-0.7414,1.6415,2.0991,0.9717,1.2788,0.592,0.4629,2.0659,3.2748,1.7626,1.5852,0.8532,0.5382,0.0063,1.9791,-0.305,-0.3262,-0.0057,0.6216,0.8143,0.5195,-0.2616,0.0919,0.3031,1.2187,-6.3168,-0.1631,0.0938,0.3063,1.3747,-0.9992,-0.0082,0.0396,0.1989,0.9303,-0.6724,1.6034,31.9175,19.9055,0.9897,1.5238,1.5396,0.9796,2.322,2.3704,1.5314,2.8128,1.8368,0.2422,0.2994,1.2361,0.8866,1.31,1.4776,0.0033,0.7211,0.5209,0.4999,0.5976,0,0,0,0,0,SINISTRA_PANTALONI
