@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.0049,1.8797,1.371,5.7855,-0.6694,2.5506,3.3782,1.838,9.168,-0.3105,0.0049,1.8797,1.371,5.7855,-0.6694,3.3453,2.4518,1.5658,7.7479,0.0494,0.0019,1,0.0015,519.0391,0.7624,0.0015,0.7459,1,0.8756,1.3406,1.1738,0.8756,0.5564,1,0.7667,1.7972,1.3779,0.7667,1.0678,1,-5.763,0.9365,-5.3968,-5.763,0.4954,1,0.4252,2.0185,0.8583,0.4252,0.6311,1,0.7467,1.5847,1.1833,0.7467,0.0185,5.04,0.6686,1,0.6153,0.6686,0.8155,0.6153,0.0454,0.0004,0.0197,0.0991,-0.0894,-0.1201,0.0004,0.0208,0.1471,?,-0.9736,0.0002,0.0131,0.9863,?,-0.3781,-0.0466,0.1233,0.9494,1.5078,1.5882,0.9014,2.2736,2.5222,0.0553,0.0082,0.1491,0,0,1,0.6739,0.1005,0.1491,0.0071,1.1393,0.1878,-0.8392,-0.4859,-0.4578,0.3389,0.5821,2.8204,-1.4729,2.4176,0.1298,0.3603,1.1519,0.6049,9.4677,0.01,0.1,0.3639,0.9622,-0.1893,-0.0484,0.2554,1.6159,5.8194,3.6013,2.6111,33.8649,12.9697,-0.9527,-0.1811,0.1901,0.3912,0.1183,0.3025,2.4485,7.7504,3.1654,0.0709,12.4848,0.2192,0.0405,-0.9412,SINISTRA_PANTALONI
8.7315,0.8428,0.918,3.8276,0.6416,4.818,0.8275,0.9097,3.0016,0.5608,8.7315,0.8428,0.918,3.8276,0.6416,13.2887,1.6137,1.2703,5.6195,0.6578,1.8122,1,0.6571,0.5518,0.3626,0.6571,1.0092,1,0.7227,0.9909,0.7161,0.7227,1.0185,1,0.5222,0.9819,0.5128,0.5222,1.7883,1,0.6345,0.5592,0.3548,0.6345,1.5629,1,0.6505,0.6398,0.4162,0.6505,1.2752,1,0.6811,0.7842,0.5342,0.6811,0.0933,22.281,0.0873,1,0.9617,0.0873,0.3561,0.9617,-0.1226,0.001,0.032,0.1586,?,-0.673,0.0001,0.0103,0.6953,?,-0.4621,0.0002,0.0147,0.4814,?,0.1821,0.2652,1.4565,3.1108,2.1707,0.6978,9.677,4.7121,0.4869,0.2281,0.3294,1.4443,1,1,1,0.2281,0.3294,1.4443,0.0058,1.2577,-0.9261,0.8818,-0.9507,8.5531,0.0215,0.1466,0.5333,0.9386,4.7468,0.0703,0.2651,0.9516,0.8247,0.6051,0.0227,0.1506,0.5364,0.3237,1.8019,14.1361,7.8453,0.553,0.9732,1.76,0.3058,0.9471,3.0976,1.822,31.7702,17.4368,1.6009,10.9557,6.8436,0.5605,0.9942,1.7739,0.069,13.905,-0.9976,0.5657,-0.6201,SINISTRA_PANTALONI
0.6824,6.6879,2.5861,12.535,-0.4941,1.4611,8.2853,2.8784,13.7574,-0.8576,0.6824,6.6879,2.5861,12.535,-0.4941,4.3785,5.5559,2.3571,11.4348,0.04,0.467,1,0.1558,2.1411,0.3337,0.1558,0.8984,1,1.0972,1.113,1.2212,1.0972,0.8072,1,1.2037,1.2389,1.4913,1.2037,0.6527,1,-8.6952,1.532,-13.3213,-8.6952,1.1328,1,0.7043,0.8828,0.6218,0.7043,0.9112,1,1.0962,1.0975,1.2031,1.0962,0.0125,6.4419,-0.0226,1,0.6183,-0.0226,-0.0241,0.6183,0.0206,0.008,0.0893,0.2794,-1.2364,0.0911,0.0075,0.0868,0.4498,-1.4742,0.3492,0.6906,0.831,1.9817,-1.0015,0.2257,0.0589,0.2608,1.0289,0.1075,0.1045,1.0586,0.0116,0.0109,0.5765,0.1558,0.2703,0.6873,0.1262,0.1836,0.6213,0.141,0.227,0.0026,1.1015,0.7449,0.9745,0.8244,0.8279,1.3623,1.1672,4.6812,-0.1025,2.0346,2.8878,1.6993,5.9262,-0.5514,9.3304,0.0392,0.198,1.5235,0.8424,0.4069,0.0887,0.2181,0.6868,5.8963,8.5845,0.4718,34.766,73.6939,0.2065,-0.0534,-0.2587,1.1116,0.4393,0.3952,0.7899,3.0727,3.89,0.0685,12.8126,-0.6819,-0.0829,-0.4668,SINISTRA_PANTALONI
8.2193,3.1241,1.7675,8.9038,0.3977,5.3546,1.8283,1.3522,4.9976,0.4072,8.2193,3.1241,1.7675,8.9038,0.3977,12.9097,5.2033,2.2811,12.0089,0.4463,1.535,1,0.6367,0.6515,0.4148,0.6367,1.3072,1,0.7749,0.765,0.5928,0.7749,1.7087,1,0.6004,0.5852,0.3514,0.6004,1.7124,1,0.6074,0.584,0.3547,0.6074,1.7534,1,0.6816,0.5703,0.3887,0.6816,1.7816,1,0.7414,0.5613,0.4162,0.7414,0.0921,21.7933,-0.1483,1,0.9613,-0.1483,0.1254,0.9613,-0.0956,0.0028,0.0524,0.1943,-3.8506,-0.7247,0.0002,0.0146,0.7535,?,-0.4292,0.0015,0.0389,0.4726,?,0.1319,0.2227,1.6886,3.5855,1.3496,0.3764,12.8558,1.8214,0.1417,0.2047,0.3263,1.5942,0,0,1,0.2578,0.4111,1.5942,0.0061,1.2524,-0.7848,0.6985,-0.2334,8.2974,0.1406,0.375,1.2579,0.8583,5.1238,0.3086,0.5556,1.8823,0.6874,-0.732,0.0851,0.2918,1.3754,?,1.6194,-11.3351,-6.9997,0.6749,1.2852,1.9042,0.4555,1.6517,3.6259,1.8411,-5.5413,-3.0098,1.4745,0,0,0.6683,0.9146,1.3686,0.0704,14.1532,-0.9943,0.8394,-0.7919,SINISTRA_PANTALONI
-3.5492,15.9156,3.9894,18.6038,-3.5731,3.4232,7.0574,2.6566,13.3444,-0.196,-3.5492,15.9156,3.9894,18.6038,-3.5731,7.5152,19.3223,4.3957,18.4722,0.1017,-1.0368,1,-0.4723,-0.9645,0.4555,-0.4723,1.5017,1,0.9076,0.6659,0.6044,0.9076,2.2552,1,0.8237,0.4434,0.3652,0.8237,6.6474,1,-6.9541,0.1504,-1.0461,-6.9541,0.3646,1,0.1978,2.7427,0.5426,0.1978,1.3941,1,1.0071,0.7173,0.7224,1.0071,0.0425,11.0551,0.7111,1,-0.8893,0.7111,-0.405,-0.8893,-0.0724,0.0264,0.1624,0.4186,-5.6504,0.3115,0.0058,0.0759,0.3282,0.2873,0.8543,0.0063,0.0796,0.3155,0.6547,-0.2325,-0.0847,0.3646,2.139,2.0403,0.9538,4.5754,4.1627,0.9098,-2.6876,-0.5943,0.2211,0.1367,0.0689,0.5039,1.2754,1.3266,1.0401,0.0064,1.2969,-0.2876,0.868,0.1941,-2.9373,7.2208,2.6872,8.0496,?,4.611,5.7594,2.3999,10.3884,-0.498,7.1657,1.9482,1.3958,4.0654,0.5229,-0.637,-0.4099,0.6435,1.1197,1.9252,1.7194,1.2538,3.7064,2.9563,2.3309,-1.8065,-0.775,0,0,0.8139,0.7749,1.98,2.5553,0.063,15.0812,0.5251,0.8866,0.092,SINISTRA_PANTALONI
-3.5916,30.4569,5.5188,20.1304,-25.9487,-0.3333,16.4125,4.0512,14.7291,-2.2311,-3.5916,30.4569,5.5188,20.1304,-25.9487,6.7277,57.9749,7.6141,27.7292,0.0171,10.7767,1,-0.5339,0.0928,-0.0495,-0.5339,1.3622,1,0.7248,0.7341,0.5321,0.7248,1.8557,1,0.5253,0.5389,0.2831,0.5253,1.9058,1,-40.2234,0.5247,-21.1054,-40.2234,0.1639,1,0.0265,6.1026,0.1616,0.0265,1.3667,1,0.726,0.7317,0.5312,0.726,0.0392,10.5981,0.871,1,-0.9879,0.871,-0.8445,-0.9879,-0.0959,0.0511,0.226,0.6361,-8.5265,0.1558,0.0038,0.0619,0.209,0.309,0.7799,0.0432,0.2079,0.6808,0.2432,-0.6154,-0.1229,0.1997,3.6531,1.087,0.2976,13.3451,1.1817,0.0885,-6.0922,-2.6026,0.4272,0.2208,0.0742,0.3362,3.0439,0.9345,0.307,0.0062,1.0983,-0.961,0.914,-0.9334,-1.4735,5.9236,2.4338,9.5488,?,0.8666,3.9257,1.9813,7.0371,-2.069,8.3587,0.9382,0.9686,3.4023,0.6508,-1.7004,-0.1763,0.1037,1.2284,2.5127,2.0456,1.5089,6.3139,4.1844,2.0128,-1.5057,-0.7481,0,0,0.2353,1.3569,2.8065,2.0683,0.0656,11.759,0.981,0.7052,0.7805,SINISTRA_PANTALONI
8.2825,14.9219,3.8629,18.0992,-0.1525,3.1253,12.7944,3.5769,16.3008,-0.3168,8.2825,14.9219,3.8629,18.0992,-0.1525,12.9961,20.7075,4.5506,18.0024,0.1932,2.6502,1,0.6373,0.3773,0.2405,0.6373,1.0799,1,0.8489,0.926,0.786,0.8489,1.1663,1,0.7206,0.8574,0.6179,0.7206,0.6106,1,-0.5555,1.6377,-0.9097,-0.5555,1.2687,1,0.7038,0.7882,0.5548,0.7038,1.1103,1,1.0054,0.9006,0.9055,1.0054,0.0878,20.3148,-0.2311,1,0.9348,-0.2311,0.0474,0.9348,-0.2994,0.1417,0.3764,1.1651,-0.9265,-0.2269,0.1241,0.3522,1.1364,-1.0073,-0.5093,0.2582,0.5081,1.5882,-1.3966,1.3198,0.5879,0.4454,1.0687,0.7408,0.6932,1.1421,0.5488,0.4806,0.9825,0.6054,0.6162,1.0683,0.9126,0.8543,1.0252,0.7336,0.7155,0.0046,1.5912,0.9685,0.9503,0.9072,7.7249,4.2743,2.0674,8.1351,0.1427,4.0122,5.9098,2.431,8.2898,0.1464,1.809,6.9467,2.6357,10.8031,-0.4122,1.9254,4.2704,2.2179,0.8504,0.7844,0.9223,0.7233,0.6153,0.8507,0.9524,-0.4295,-0.451,0.9771,1.2405,1.2696,0.9813,0.753,0.7674,0.0644,14.2917,-0.7792,0.1584,-0.6877,SINISTRA_PANTALONI
5.8127,18.0783,4.2519,23.0158,-0.3438,2.6745,7.0912,2.6629,12.1887,-0.3738,5.8127,18.0783,4.2519,23.0158,-0.3438,9.8555,20.8448,4.5656,21.91,0.0989,2.1734,1,0.5898,0.4601,0.2714,0.5898,1.5967,1,0.9313,0.6263,0.5833,0.9313,2.5494,1,0.8673,0.3922,0.3402,0.8673,1.7755,1,-2.4482,0.5632,-1.3788,-2.4482,1.9304,1,0.7044,0.518,0.3649,0.7044,1.8883,1,1.0505,0.5296,0.5563,1.0505,0.0626,15.3483,-0.1758,1,0.9189,-0.1758,0.0417,0.9189,-0.1906,0.0982,0.3134,1.1247,-0.9708,-0.1132,0.1163,0.3411,1.1569,-0.9538,-0.3671,0.5429,0.7368,1.9014,-1.0019,1.6832,0.5192,0.3085,0.919,0.4254,0.4629,0.8446,0.181,0.2143,0.981,0.5822,0.5935,0.9638,0.6008,0.6234,0.9722,0.5915,0.6084,0.0031,1.4785,0.9708,0.7872,0.861,5.6052,7.1798,2.6795,9.7525,-0.142,4.0416,4.2851,2.0701,6.7397,0.1541,4.6348,15.457,3.9315,11.7132,-0.4168,1.3869,1.2094,0.872,1.2944,0.6815,0.5265,1.6755,0.4645,0.2772,-0.988,0.3519,-0.3562,1.0719,1.033,0.9637,1.447,0.8326,0.5754,0.0603,15.315,-0.3533,-0.4344,-0.6414,SINISTRA_PANTALONI
7.4602,2.9952,1.7307,8.7764,0.3366,6.7809,1.811,1.3458,5.1999,0.4762,7.4602,2.9952,1.7307,8.7764,0.3366,12.6202,5.8216,2.4128,12.0678,0.4138,1.1002,1,0.5911,0.9089,0.5373,0.5911,1.286,1,0.7173,0.7776,0.5578,0.7173,1.6538,1,0.5145,0.6047,0.3111,0.5145,0.9419,1,0.5228,1.0617,0.555,0.5228,1.3326,1,0.6426,0.7504,0.4823,0.6426,1.6878,1,0.7273,0.5925,0.4309,0.7273,0.0896,21.7014,0.3771,1,0.9554,0.3771,0.632,0.9554,-0.0907,0.0014,0.0372,0.1512,?,-0.7193,0,0.0063,0.7305,?,-0.532,0.0001,0.0088,0.5479,?,0.1261,0.1705,1.352,5.8566,4.2143,0.7196,34.3,17.7604,0.5178,0.207,0.276,1.3334,1,1,1,0.207,0.276,1.3334,0.0064,1.3421,-0.6123,-0.0794,-0.2016,7.0914,0.1299,0.3604,1.1621,0.8513,6.7305,0.1537,0.392,1.2795,0.8216,-0.531,0.0203,0.1424,0.7737,?,1.0536,-13.3558,-12.6761,0.9195,2.5317,2.7534,0.8454,6.4095,7.5815,1.1284,-8.596,-7.6181,1.0891,0,0,0.9082,1.502,1.6537,0.0699,14.3528,-0.998,-0.1354,0.1867,SINISTRA_PANTALONI
8.5688,3.3683,1.8353,8.3789,0.3935,5.4946,0.7966,0.8925,3.6015,0.5157,8.5688,3.3683,1.8353,8.3789,0.3935,13.3521,6.2915,2.5083,10.8231,0.4688,1.5595,1,0.6418,0.6412,0.4115,0.6418,2.0563,1,0.7317,0.4863,0.3558,0.7317,4.2284,1,0.5354,0.2365,0.1266,0.5354,1.4171,1,0.5691,0.7057,0.4016,0.5691,1.8575,1,0.6781,0.5384,0.365,0.6781,2.3265,1,0.7742,0.4298,0.3328,0.7742,0.0971,22.6321,0.313,1,0.9884,0.313,0.4514,0.9884,-0.1718,0.0022,0.047,0.2515,?,-0.7106,0.0002,0.0157,0.73,?,-0.4939,0.0004,0.0209,0.5253,?,0.2418,0.3479,1.4388,2.9967,2.2473,0.7499,8.9799,5.0505,0.5624,0.3445,0.4788,1.3896,1,1,1,0.3445,0.4788,1.3896,0.0064,1.3763,-0.9173,0.8854,-0.77,8.1954,0.0503,0.2242,0.7815,0.9091,5.3187,0.1054,0.3246,1.1726,0.7992,-0.7241,0.0367,0.1916,1.0727,?,1.5409,-11.3186,-7.3456,0.6907,1.1701,1.6941,0.477,1.3691,2.8701,1.6743,-7.2838,-4.3505,1.4719,0,0,0.6665,0.7286,1.0931,0.0715,14.2381,-0.9953,0.6702,-0.6035,SINISTRA_PANTALONI
7.7361,2.2894,1.5131,7.3851,0.4274,6.5061,1.5292,1.2366,4.8667,0.4865,7.7361,2.2894,1.5131,7.3851,0.4274,12.7859,4.6516,2.1567,10.3333,0.4733,1.1891,1,0.605,0.841,0.5088,0.605,1.2236,1,0.7016,0.8173,0.5734,0.7016,1.4971,1,0.4922,0.668,0.3288,0.4922,1.1952,1,0.5935,0.8367,0.4966,0.5935,1.3607,1,0.6573,0.7349,0.4831,0.6573,1.5175,1,0.7147,0.659,0.471,0.7147,0.089,21.9782,0.3162,1,0.9587,0.3162,0.5719,0.9587,-0.0946,0.0033,0.0574,0.1846,?,-0.7309,0.0002,0.0145,0.7575,?,-0.4931,0.0002,0.0151,0.5143,?,0.1295,0.1919,1.4823,3.9546,3.8,0.9609,15.6386,14.4402,0.9234,0.2437,0.3589,1.4728,1,1,1,0.2437,0.3589,1.4728,0.0062,1.3187,-0.6579,0.8087,-0.8759,7.4927,0.1259,0.3548,1.131,0.8608,6.2273,0.1731,0.4161,1.3196,0.8035,-0.9163,0.1117,0.3342,1.4843,?,1.2032,-8.1775,-6.7964,0.8527,1.0615,1.2449,0.7271,1.1268,1.5498,1.2964,-4.7118,-3.6347,1.21,0,0,0.8571,0.762,0.8891,0.0684,14.6362,-0.989,0.3057,-0.166,SINISTRA_PANTALONI
1.4547,20.3507,4.5112,29.4321,-0.2997,1.4693,7.4925,2.7372,12.5327,-0.6811,1.4547,20.3507,4.5112,29.4321,-0.2997,5.7763,21.2193,4.6064,31.7833,0.0094,0.9901,1,0.2518,1.01,0.2544,0.2518,1.6481,1,0.9793,0.6068,0.5942,0.9793,2.7161,1,0.9591,0.3682,0.3531,0.9591,1.3366,1,-22.4564,0.7482,-16.8017,-22.4564,3.0376,1,0.7058,0.3292,0.2323,0.7058,2.3484,1,0.926,0.4258,0.3943,0.926,0.0182,8.8364,-0.1415,1,0.723,-0.1415,-0.1626,0.723,-0.0514,0.0164,0.1281,0.4841,-1.5461,0.0202,0.0352,0.1876,0.7405,-2.4244,0.384,0.6205,0.7877,1.9269,-0.9869,-2.5458,-0.1339,0.0526,0.6828,0.1626,0.2382,0.4662,0.0265,0.0567,0.5607,0.3071,0.5478,0.8792,0.196,0.223,0.6537,0.2512,0.3843,0.0028,1.1364,0.8834,0.9632,0.9228,1.6004,9.7619,3.1244,9.5475,-0.1449,2.3394,0.8601,0.9274,3.7406,0.1122,8.7201,1.353,1.1632,5.4927,0.4266,0.6841,0.1835,0.2683,3.3689,2.6861,0.7973,11.3492,7.2152,0.6357,-2.5549,-0.2957,0.1157,1.9791,0.8706,0.4399,2.5524,1.7382,0.681,0.066,13.4788,-0.4393,-0.9071,0.2264,SINISTRA_PANTALONI
