@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1036,0.0047,0.0683,0.3281,-4.4922,13.0095,0.0182,0.1349,0.6314,0.9527,9.8673,0.0119,0.1091,0.4674,0.9538,16.3287,0.0292,0.171,0.7576,0.9547,-0.008,-0.0105,-0.0063,1.3184,0.7967,0.6043,0.5064,0.6263,0.3996,1.2366,0.789,0.6381,0.2565,0.3922,0.1597,1.5292,0.6226,0.4071,-0.0211,-0.0278,-0.0168,1.3192,0.7965,0.6038,0.0045,0.0059,0.0036,1.3206,0.7982,0.6044,0.5196,0.7019,0.4331,1.3509,0.8334,0.617,0.3474,22.9853,0.1309,0.1741,0.147,0.9431,0.9938,0.9763,0.0287,0.0027,0.0516,0.1805,-0.6742,0.0585,0.0031,0.056,0.2179,-0.3097,0.0224,0.0004,0.0189,0.0694,-0.1444,0.4897,1.281,2.6159,0.921,2.725,2.9588,0.8482,7.4255,8.7547,1.4107,8.2997,5.8833,0.6481,1.7772,2.7422,0.8284,2.6,3.1385,0.0015,0.1383,0.7531,0.1947,0.499,SINISTRA_PANTALONI
0.1434,0.0075,0.0868,0.4054,-0.0758,7.2169,0.0219,0.1479,0.6514,0.9137,9.8714,0.0024,0.0495,0.2376,0.9762,12.2299,0.0111,0.1054,0.4012,0.9677,0.0199,0.0145,0.0117,0.7311,0.5901,0.8072,0.5867,1.755,0.8232,2.9913,1.4032,0.4691,0.3442,3.0801,0.6777,8.9477,1.9689,0.22,-0.0041,-0.0029,-0.0024,0.7081,0.5728,0.809,0.0499,0.0378,0.0303,0.7565,0.6067,0.802,0.6223,1.7063,1.0102,2.742,1.6234,0.5921,0.2496,17.2336,0.2987,-0.1121,0.2143,0.2649,0.9318,0.5999,-0.015,0.0013,0.0356,0.1495,-1.3752,-0.0017,0.0015,0.0392,0.1677,-0.7689,-0.0017,0.0002,0.0126,0.062,-1.1642,8.7047,8.7157,1.0013,0.9074,2.8122,3.0994,0.8233,7.9087,9.6061,1.1878,2.598,2.1873,0.6641,2.1994,3.3118,0.8917,2.4138,2.7069,0.0003,0.0733,0.5888,0.0532,0.3346,SINISTRA_PANTALONI
-0.6553,3.2888,1.8135,8.6935,-0.9905,4.6888,4.5687,2.1375,9.6173,-0.0492,9.9968,3.5303,1.8789,10.0809,0.3131,11.3733,4.3871,2.0945,9.0736,0.4713,-0.1398,-0.0656,-0.0576,0.469,0.4123,0.879,0.8484,0.9652,0.8658,1.1376,1.0205,0.897,0.7199,0.9316,0.7496,1.2941,1.0414,0.8047,9.5982,-0.9412,-0.5348,-0.0981,-0.0557,0.5682,0.4765,0.2976,0.2545,0.6246,0.5341,0.8552,0.904,0.8624,0.9581,0.954,1.0599,1.111,0.2304,16.0602,0.0619,-0.6916,-0.5389,0.354,0.7002,0.8989,0.2091,0.6849,0.8276,3.2343,-1.2854,-1.0714,2.1875,1.479,5.8127,-4.2239,-0.9653,1.0944,1.0461,3.5803,-3.3096,-0.1952,-0.2166,1.1098,0.5596,0.7911,1.4138,0.3131,0.6258,1.9989,0.387,0.6616,1.7094,1.2718,1.7034,1.3394,0.5564,0.9033,1.6235,0.0304,3.3831,0.1975,-0.1282,0.6753,SINISTRA_PANTALONI
0.7461,21.4523,4.6317,14.2185,-0.9732,-2.7176,14.4308,3.7988,12.4519,-2.0727,9.9459,15.8787,3.9848,16.4905,0.1302,12.0128,14.3191,3.7841,15.8994,0.2113,-0.2746,0.075,0.0621,-0.2732,-0.2262,0.8279,1.2192,1.1623,1.224,0.9533,1.0039,1.0531,1.4866,1.351,1.4982,0.9088,1.0078,1.1089,0.8349,-2.8399,-1.6466,-3.4015,-1.9722,0.5798,1.7782,0.3801,0.3575,0.2137,0.201,0.9405,1.1419,0.8622,0.8943,0.7551,0.7832,1.0372,0.2154,18.185,-0.7639,0.2279,0.3667,0.1227,-0.1149,0.9533,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,SINISTRA_PANTALONI
1.8381,10.93,3.3061,14.3852,-0.9451,-3.2651,13.2522,3.6404,12.2036,-1.9304,9.3119,22.1322,4.7045,13.4304,0.2339,11.0323,25.3538,5.0353,13.9549,0.2566,-0.5629,0.1974,0.1666,-0.3506,-0.296,0.8441,0.9082,0.7027,0.6566,0.7738,0.723,0.9343,0.8248,0.4939,0.4311,0.5988,0.5227,0.8729,0.8695,-1.7049,-1.4508,-1.9609,-1.6686,0.851,1.7758,0.4219,0.3939,0.2376,0.2218,0.9338,1.1788,1.0711,1.0308,0.9087,0.8745,0.9624,0.2091,16.7478,-0.7808,0.5834,0.6944,-0.1849,-0.3396,0.9758,-2.1138,0.8708,0.9332,4.0417,-6.9908,1.588,2.7684,1.6639,7.3647,-0.7116,-1.2215,0.6985,0.8358,2.8394,?,-1.3311,1.7305,-1.3,0.5608,1.1165,1.9908,0.3145,1.2466,3.9633,1.1549,1.2453,1.0783,0.1175,0,0,0.5488,1.4234,2.5937,0.0607,5.2339,-0.9119,0.127,-0.1966,SINISTRA_PANTALONI
2.1464,22.2363,4.7155,17.8617,-1.0159,-4.3844,24.2941,4.9289,19.8952,-1.5434,9.1982,22.1404,4.7054,16.4524,0.2245,12.431,22.5774,4.7516,16.1912,0.2466,-0.4895,0.2333,0.1727,-0.4767,-0.3527,0.7399,0.9567,1.0022,0.9924,1.0475,1.0373,0.9903,0.9153,1.0043,0.9849,1.0973,1.076,0.9806,0.7456,-1.8901,-1.6985,-2.535,-2.2781,0.8986,1.1327,0.4176,0.4123,0.3687,0.364,0.9872,0.8978,1.0857,1.1032,1.2093,1.2288,1.0161,0.2169,19.4811,-0.663,0.1059,0.3374,0.2257,-0.125,0.878,-1.3553,1.8037,1.343,4.0759,-5.2604,1.5104,4.1922,2.0475,6.6501,-0.5015,-1.5357,2.9068,1.7049,5.3064,-3.6403,-0.8973,0.8825,-0.9835,0.6559,0.7877,1.2009,0.4303,0.6205,1.4422,1.5419,0.8227,0.5336,0.147,0.5693,3.873,0.6129,0.7681,1.2532,0.053,5.5993,-0.7852,0.8154,-0.36,SINISTRA_PANTALONI
0.2312,22.0636,4.6972,17.6006,-1.163,-4.2831,4.666,2.1601,9.8059,-95.5538,11.6058,13.8994,3.7282,15.4422,0.2083,13.3956,14.2803,3.7789,14.8727,0.2528,-0.054,0.0199,0.0173,-0.369,-0.3197,0.8664,2.1745,1.2599,1.243,0.5794,0.5716,0.9866,4.7286,1.5874,1.545,0.3357,0.3267,0.9733,0.9752,-2.3289,-1.8805,-2.3883,-1.9284,0.8074,80.1241,0.4172,0.4088,0.0052,0.0051,0.9799,1.7949,1.1398,1.1834,0.635,0.6593,1.0383,0.2578,19.7391,-0.4095,-0.2569,-0.249,-0.0631,-0.3322,0.9269,-0.4563,0.7469,0.8643,3.3347,-1.6245,2.5201,5.3308,2.3089,8.3527,-0.3988,-2.134,3.2643,1.8067,6.3286,-3.9597,-0.1811,0.2138,-1.1809,0.3743,0.4783,1.2779,0.1401,0.2288,1.6331,0.8668,0.4085,0.4713,0.2128,0.9957,4.6797,0.3992,0.5269,1.3198,0.0695,6.1127,-0.7846,-0.6432,0.4247,SINISTRA_PANTALONI
0.4295,3.4686,1.8624,8.5932,-1.1236,5.8187,11.1864,3.3446,11.9888,-0.0692,9.9586,2.5408,1.594,7.3894,0.4733,12.0101,6.1695,2.4838,9.1253,0.4387,0.0738,0.0431,0.0358,0.5843,0.4845,0.8292,0.5568,1.1684,0.7498,2.0982,1.3465,0.6417,0.3101,1.3652,0.5622,4.4026,1.8132,0.4118,5.8585,-0.6846,-0.6374,-0.1169,-0.1088,0.9311,0.3609,0.2884,0.2489,0.7991,0.6897,0.863,0.7168,1.1629,0.9417,1.6224,1.3138,0.8098,0.2405,17.3018,0.5689,0.2212,0.3995,0.4722,0.8447,0.8557,1.0592,0.3431,0.5857,2.1458,-0.053,-0.3566,0.2153,0.4641,1.8735,-4.1173,-0.6506,0.1312,0.3622,1.7325,-37.8038,-2.9699,-1.6281,0.5482,1.2622,1.6173,1.2813,1.5931,2.6156,1.6418,0.0716,0.064,0.8931,5.5665,45.6446,8.1999,1.1454,1.2386,1.0814,0.0269,2.1576,0.1555,0.2573,0.2063,SINISTRA_PANTALONI
-0.8465,4.1294,2.0321,8.5293,-1.4068,1.1062,5.4743,2.3397,9.9869,-0.871,10.652,11.3612,3.3706,12.0891,0.3275,11.2253,10.3626,3.2191,12.3165,0.3388,-0.7652,-0.0795,-0.0754,0.1038,0.0985,0.9489,0.8685,0.6029,0.6313,0.6941,0.7268,1.0471,0.7543,0.3635,0.3985,0.4818,0.5283,1.0964,1.0723,-0.8467,-0.7899,-0.7896,-0.7366,0.933,0.6639,0.1971,0.1902,0.2969,0.2865,0.9651,0.854,0.7055,0.6925,0.8261,0.8109,0.9815,0.2192,14.6286,0.4926,-0.0624,-0.0733,0.2937,0.2844,0.9901,3.0282,2.4745,1.5731,5.3481,0.0942,-0.2261,0.7897,0.8887,3.6925,-1.5146,1.8493,2.4164,1.5545,4.3088,-0.0055,-13.3923,1.6375,-0.1223,1.7702,1.0119,0.5717,3.1334,1.024,0.3268,-0.2502,-23.4659,93.7947,4.021,1.3779,0.3427,1.4484,1.2412,0.857,0.0726,5.6164,-0.621,0.2481,-0.2872,SINISTRA_PANTALONI
0.0998,0.0066,0.081,0.3721,-0.3286,4.5805,0.0182,0.1349,0.5743,0.8815,9.9695,0.0137,0.117,0.4982,0.9512,10.9729,0.0148,0.1218,0.5411,0.9518,0.0218,0.01,0.0091,0.4595,0.4174,0.9086,0.6004,0.6923,0.6651,1.1531,1.1078,0.9608,0.3604,0.4792,0.4424,1.3296,1.2273,0.9231,-0.0215,-0.0095,-0.0086,0.4399,0.4003,0.91,0.0578,0.0274,0.025,0.4747,0.4322,0.9105,0.6479,0.7469,0.6877,1.1527,1.0613,0.9207,0.2239,14.6592,-0.335,0.6904,0.4562,0.0247,0.4789,0.8897,-0.0126,0.0007,0.0262,0.0951,-1.547,0.0211,0.0012,0.0346,0.1421,-0.4036,-0.0026,0.0015,0.0381,0.1698,-0.9438,-0.5981,4.823,-8.0643,0.7566,0.6875,0.9087,0.5724,0.4726,0.8257,1.4135,0.7002,0.4954,0.3688,0.4272,1.1584,0.6692,0.5597,0.8365,0.0005,0.0853,0.6804,0.5008,0.8729,SINISTRA_PANTALONI
0.1991,0.012,0.1095,0.4817,-0.0599,5.8805,0.2838,0.5328,1.6079,0.7601,9.8997,0.0274,0.1656,0.8019,0.922,11.5249,0.1247,0.3531,1.3276,0.8918,0.0339,0.0201,0.0173,0.594,0.5102,0.859,0.2055,0.6611,0.3101,3.2165,1.509,0.4691,0.0422,0.437,0.0962,10.3456,2.2769,0.2201,-0.0053,-0.0029,-0.0025,0.5374,0.4655,0.8661,0.0678,0.0442,0.037,0.6519,0.5461,0.8377,0.2996,0.6007,0.3628,2.0051,1.2111,0.604,0.235,15.9813,-0.0186,0.2638,0.0951,0.3939,0.927,0.7106,0.0361,0.0029,0.0535,0.1762,-0.3757,0.1003,0.0167,0.1294,0.4593,-0.3532,-0.3031,0.0154,0.1239,0.5834,?,0.3597,-0.119,-0.3309,0.4134,0.4316,1.0439,0.1709,0.1863,1.0898,0.4014,0.0825,0.2055,0.3775,0,0,0.3837,0.3021,0.7873,0.0066,0.4784,-0.2622,-0.4583,0.701,SINISTRA_PANTALONI
0.2432,0.0083,0.0913,0.4267,0.0536,4.7282,0.0265,0.1629,0.6588,0.8694,9.9815,0.0164,0.1281,0.5871,0.943,11.0492,0.011,0.105,0.4536,0.9599,0.0514,0.0244,0.022,0.4737,0.4279,0.9034,0.5608,0.7131,0.8701,1.2716,1.5516,1.2201,0.3145,0.5085,0.757,1.617,2.4073,1.4887,0.0055,0.0025,0.0022,0.4518,0.4039,0.894,0.0894,0.0438,0.0399,0.4901,0.446,0.9101,0.6477,0.7269,0.9407,1.1222,1.4524,1.2942,0.2511,14.9529,-0.292,0.6545,0.5448,-0.4637,0.1491,0.806,-0.0147,0.0013,0.0361,0.1474,-1.2279,0.0334,0.0017,0.0408,0.1389,-0.5159,0.0191,0.002,0.0445,0.1848,-0.5474,-0.4399,-0.7699,1.7503,0.8867,0.8128,0.9166,0.7863,0.6606,0.8402,1.7191,1.2428,0.7229,0.7223,0.5541,0.7671,1.0615,0.7977,0.7514,0.0009,0.1152,0.7717,0.6248,0.8391,SINISTRA_PANTALONI
-0.7411,5.6254,2.3718,12.5072,-4.5616,5.0834,13.5065,3.6751,15.0578,-0.0961,8.2896,4.4199,2.1024,10.7486,0.1728,10.4084,10.3238,3.2131,14.4959,0.2155,-0.1458,-0.0894,-0.0712,0.6132,0.4884,0.7964,0.6454,1.1282,0.7382,1.7481,1.1438,0.6543,0.4165,1.2727,0.5449,3.0558,1.3083,0.4281,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1637,0.1731,0.1217,1.0572,0.7435,0.7033,0.8306,1.1636,0.8628,1.4009,1.0388,0.7415,0.199,15.3376,-0.3666,-0.3167,-0.5259,0.3957,0.7545,0.8706,0.7768,1.2162,1.1028,4.2789,-0.6053,0.0172,2.276,1.5086,4.595,-1.2354,-0.0835,2.2882,1.5127,5.8276,-1.5299,45.0798,-9.3014,-0.2063,0.731,0.729,0.9973,0.5344,0.5315,0.9947,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.0159,3.6406,0.4857,0.3266,0.5088,TASCA_GIACCA_ALTA
0.0031,6.3828,2.5264,11.3504,-1.6056,2.1899,26.7704,5.174,17.7562,-0.4021,8.9179,5.3063,2.3035,9.0747,0.3394,10.82,5.7115,2.3899,8.4032,0.4435,0.0014,0.0003,0.0003,0.2456,0.2024,0.8242,0.4883,1.0968,1.0571,2.2461,2.165,0.9639,0.2384,1.2029,1.1175,5.0451,4.6871,0.929,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.1874,15.0158,-0.1741,0.6126,0.2557,-0.2471,0.5737,0.559,1.3652,1.6712,1.2928,4.5235,-0.0863,-0.8263,3.2676,1.8077,6.8285,-2.0378,-0.5067,0.6832,0.8266,3.8559,-1.04,-1.6521,-2.6941,1.6307,0.7152,1.564,2.1869,0.5114,2.446,4.7825,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0342,3.9288,0.6059,0.0456,0.6974,TASCA_GIACCA_ALTA
-0.5604,6.869,2.6209,14.4537,-1.6194,6.2343,25.1923,5.0192,18.4191,-0.205,9.0459,5.762,2.4004,8.6415,0.4195,11.9693,15.5683,3.9457,13.5321,0.3382,-0.0899,-0.062,-0.0468,0.6892,0.5209,0.7558,0.5222,1.0918,0.6642,2.091,1.2721,0.6084,0.2727,1.1921,0.4412,4.3722,1.6182,0.3701,2.8512,-1.4311,-1.2923,-0.5019,-0.4532,0.903,0.361,0.3707,0.2699,1.0268,0.7475,0.728,0.7847,1.6726,1.0681,2.1315,1.3611,0.6386,0.2245,17.7528,-0.0372,0.087,-0.0446,0.5067,0.8627,0.8002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.7411,5.6254,2.3718,12.5072,-4.5616,5.0834,13.5065,3.6751,15.0578,-0.0961,8.2896,4.4199,2.1024,10.7486,0.1728,10.4084,10.3238,3.2131,14.4959,0.2155,-0.1458,-0.0894,-0.0712,0.6132,0.4884,0.7964,0.6454,1.1282,0.7382,1.7481,1.1438,0.6543,0.4165,1.2727,0.5449,3.0558,1.3083,0.4281,7.7698,-4.5673,-2.577,-0.5878,-0.3317,0.5642,0.1637,0.1731,0.1217,1.0572,0.7435,0.7033,0.8306,1.1636,0.8628,1.4009,1.0388,0.7415,0.199,15.3376,-0.3666,-0.3167,-0.5259,0.3957,0.7545,0.8706,0.7768,1.2162,1.1028,4.2789,-0.6053,0.0172,2.276,1.5086,4.595,-1.2354,-0.0835,2.2882,1.5127,5.8276,-1.5299,45.0798,-9.3014,-0.2063,0.731,0.729,0.9973,0.5344,0.5315,0.9947,0.6353,0.4578,0.7206,1.2967,1.1572,0.8924,0.9312,0.7342,0.7885,0.0159,3.6406,0.4857,0.3266,0.5088,TASCA_GIACCA_ALTA
0.0031,6.3828,2.5264,11.3504,-1.6056,2.1899,26.7704,5.174,17.7562,-0.4021,8.9179,5.3063,2.3035,9.0747,0.3394,10.82,5.7115,2.3899,8.4032,0.4435,0.0014,0.0003,0.0003,0.2456,0.2024,0.8242,0.4883,1.0968,1.0571,2.2461,2.165,0.9639,0.2384,1.2029,1.1175,5.0451,4.6871,0.929,1.3736,-1.5003,-1.0443,-1.0922,-0.7602,0.6961,0.344,0.3171,0.2885,0.9219,0.8386,0.9097,0.6392,1.2508,1.3507,1.9567,2.113,1.0799,0.1874,15.0158,-0.1741,0.6126,0.2557,-0.2471,0.5737,0.559,1.3652,1.6712,1.2928,4.5235,-0.0863,-0.8263,3.2676,1.8077,6.8285,-2.0378,-0.5067,0.6832,0.8266,3.8559,-1.04,-1.6521,-2.6941,1.6307,0.7152,1.564,2.1869,0.5114,2.446,4.7825,0.0785,0.1828,2.3302,1.8525,2.203,1.1892,0.6624,1.1731,1.7709,0.0342,3.9288,0.6059,0.0456,0.6974,TASCA_GIACCA_ALTA
-0.5604,6.869,2.6209,14.4537,-1.6194,6.2343,25.1923,5.0192,18.4191,-0.205,9.0459,5.762,2.4004,8.6415,0.4195,11.9693,15.5683,3.9457,13.5321,0.3382,-0.0899,-0.062,-0.0468,0.6892,0.5209,0.7558,0.5222,1.0918,0.6642,2.091,1.2721,0.6084,0.2727,1.1921,0.4412,4.3722,1.6182,0.3701,2.8512,-1.4311,-1.2923,-0.5019,-0.4532,0.903,0.361,0.3707,0.2699,1.0268,0.7475,0.728,0.7847,1.6726,1.0681,2.1315,1.3611,0.6386,0.2245,17.7528,-0.0372,0.087,-0.0446,0.5067,0.8627,0.8002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0805,5.7461,2.3971,13.5567,-3.905,5.9364,29.0899,5.3935,25.8658,0.0191,9.5802,3.5579,1.8862,10.2094,0.3964,11.9273,23.1619,4.8127,24.0686,0.2431,-0.0136,-0.0084,-0.0068,0.6197,0.4977,0.8032,0.4444,1.2708,0.4981,2.8594,1.1207,0.3919,0.1975,1.615,0.2481,8.1761,1.2559,0.1536,-21.3808,-1.6095,-1.3959,0.0753,0.0653,0.8673,0.1048,0.1634,0.0869,1.559,0.8293,0.5319,0.5241,1.3279,0.5633,2.5335,1.0747,0.4242,0.23,17.1996,-0.7942,-0.4369,-0.7271,0.7566,0.9592,0.883,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
