@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-2.2912,6.0148,2.4525,6.6214,-10.5852,-0.5327,1.7634,1.3279,5.1793,-1.9624,1.2756,8.4042,2.899,8.7533,-0.2642,4.0466,6.9681,2.6397,7.333,0.0773,4.3013,-1.7961,-0.5662,-0.4176,-0.1316,0.3152,1.8469,0.846,0.9291,0.4581,0.5031,1.0982,3.411,0.7157,0.8632,0.2098,0.2531,1.2061,1.7633,3.3068,-9.8532,1.8753,-5.5878,-2.9796,0.3269,0.0825,0.0719,0.2525,0.22,0.8712,1.2784,0.7564,0.903,0.5917,0.7063,1.1937,0.1216,6.0793,-0.0477,-0.6446,-0.8715,-0.5067,-0.3284,0.899,0.3675,0.757,0.87,3.6065,-0.2158,1.6254,2.4849,1.5764,4.7965,-0.1523,-1.9044,0.7022,0.838,3.3084,?,0.2261,-0.193,-0.8535,0.5519,1.0383,1.8812,0.3046,1.078,3.5387,1.0096,0.1935,0.1917,0.7127,0,0,0.7519,1.0901,1.4498,0.0291,4.3442,0.3829,-0.5805,-0.672,?,?,?,?,?,DAVANTI_PANTALONI
0.3113,4.6992,2.1678,11.0186,-1.5326,-0.6917,17.6655,4.203,17.9567,-1.0031,-0.088,28.3377,5.3233,20.244,-0.8384,6.4686,9.4421,3.0728,12.0595,0.1113,-0.45,-3.536,0.0481,7.8579,-0.1069,-0.0136,0.5158,0.4072,0.7055,0.7896,1.3678,1.7324,0.266,0.1658,0.4977,0.6234,1.8709,3.0012,0.7415,0.7222,-4.4137,0.974,-5.9522,-6.1111,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.9137,0.887,1.489,1.6787,0.0076,9.6103,-0.8066,-0.2969,-0.0684,0.5334,0.0052,0.2636,0.2608,2.5141,1.5856,8.2124,-2.0335,1.346,8.1105,2.8479,11.298,-0.4875,-0.8642,3.1767,1.7823,5.7918,-3.9088,0.1938,-0.3018,-1.5575,0.5568,0.8896,1.5978,0.31,0.7914,2.5531,1.4868,1.1937,0.8029,0.3564,2.2945,6.4372,0.7269,1.4179,1.9507,0.0162,4.8942,0.0925,0.2881,-0.7151,?,?,?,?,?,DAVANTI_PANTALONI
0.033,4.4408,2.1073,11.0286,-1.4648,-1.4742,8.2798,2.8775,16.1278,-1.0667,-0.0047,3.2042,1.79,8.9098,-0.6845,3.4749,6.0243,2.4544,9.4192,0.0101,-0.0224,-7.0943,0.0095,316.8661,-0.4242,-0.0013,0.7324,1.1773,0.8586,1.6075,1.1724,0.7293,0.5363,1.3859,0.7371,2.5841,1.3744,0.5319,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.0147,5.34,-0.2404,-0.7325,-0.2979,0.6241,-0.3114,0.1145,1.0272,1.6412,1.2811,4.9509,-0.1538,0.9867,1.7975,1.3407,6.3525,-0.1849,1.22,2.7453,1.6569,5.8014,-0.1926,1.041,0.8419,0.8088,0.9555,0.7732,0.8092,0.913,0.5978,0.6548,0.6656,0.7042,1.058,0.8004,0.8821,1.1021,0.7794,0.8534,1.095,0.0188,3.7776,0.7939,0.6307,0.6233,?,?,?,?,?,DAVANTI_PANTALONI
0.3608,5.5792,2.362,9.4235,-0.5693,0.1351,6.4447,2.5386,14.463,-1.0018,-0.1846,5.2026,2.2809,12.3789,-1.1993,3.5818,4.5797,2.14,9.9737,0.0541,2.6711,-1.9545,0.1007,-0.7317,0.0377,-0.0515,0.9304,1.0356,1.1037,1.113,1.1863,1.0658,0.8657,1.0724,1.2182,1.2388,1.4072,1.136,0.4723,0.5064,-5.9948,1.0722,-12.6933,-11.838,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9448,1.1684,1.4501,1.2412,0.0042,5.6969,0.2731,-0.4209,0.4061,-0.9082,0.0217,-0.0797,-0.0841,0.7848,0.8859,3.1581,-1.5025,0.36,0.7737,0.8796,3.6154,-0.7919,0.2082,0.3178,0.5637,3.2114,-0.6331,-0.2335,-0.4039,1.7294,1.0072,1.5715,1.5603,1.0144,2.4697,2.4345,1.1868,1.5231,1.2834,0.6255,0.6417,1.026,0.8735,0.9834,1.1258,0.0042,1.9642,0.3814,-0.4973,-0.2409,?,?,?,?,?,DAVANTI_PANTALONI
-0.7169,5.685,2.3843,14.4403,-1.4056,0.4544,6.1859,2.4871,15.6414,-1.309,-0.172,5.8354,2.4157,13.2519,-1.1939,3.7246,4.5837,2.1409,11.8181,0.0181,-1.5778,4.1669,-0.1925,-2.641,0.122,-0.0462,0.9587,0.987,1.1137,1.0296,1.1617,1.1283,0.919,0.9742,1.2403,1.0601,1.3496,1.2731,0.9515,1.17,-38.7745,1.2296,-40.7496,-33.141,0.8861,0.9938,0.4987,1.1215,0.5628,0.5019,0.9232,1.0897,1.2219,1.1803,1.3235,1.1213,0.0044,5.8563,-0.8393,-0.3019,-0.2623,-0.0947,0.1406,-0.2291,0.3936,1.0599,1.0295,3.7395,-0.7543,0.6676,1.0336,1.0167,5.4164,-0.2356,0.0495,1.3401,1.1576,4.5438,-1.5761,0.5895,7.9501,13.4858,1.0126,0.8893,0.8782,1.0254,0.7909,0.7713,1.5569,0.5784,0.3715,0.4863,1.2085,2.4853,0.6904,0.823,1.1921,0.0039,2.7235,0.0485,0.1158,-0.3265,?,?,?,?,?,DAVANTI_PANTALONI
-0.0024,11.0177,3.3193,19.9663,-0.7669,-0.8623,31.3046,5.5951,33.0185,-1.0136,-0.2006,21.4443,4.6308,24.946,-1.1662,6.7296,19.2622,4.3889,20.1027,0.0307,0.0028,0.0122,-0.0004,4.2989,-0.1281,-0.0298,0.5933,0.7168,0.7563,1.2082,1.2748,1.0551,0.352,0.5138,0.572,1.4598,1.6252,1.1133,0.5214,0.6453,-13.6005,1.2376,-26.0848,-21.0772,0.6891,0.9813,0.5449,1.4239,0.7906,0.5552,0.6047,0.8004,0.9932,1.3236,1.6425,1.2409,0.0044,10.4148,-0.7165,-0.1216,-0.0434,-0.413,-0.1863,0.0931,0.4216,1.3977,1.1822,5.0319,-1.005,0.7381,2.6845,1.6384,6.2784,-0.6033,-0.7546,7.8844,2.8079,10.5455,-1.1664,0.5712,-0.5588,-0.9782,0.7216,0.421,0.5835,0.5207,0.1773,0.3405,1.0676,0.4442,0.4161,0.6409,0.5156,0.8044,0.8015,0.4772,0.5954,0.0057,4.9519,0.617,-0.3814,-0.8022,?,?,?,?,?,DAVANTI_PANTALONI
-0.3581,3.968,1.992,12.4268,-1.3615,-1.4241,6.0807,2.4659,11.8926,-1.2464,0.0824,9.9279,3.1509,19.7315,-0.2404,4.2123,4.3958,2.0966,16.1113,0.0344,0.2514,-4.3472,-0.085,-17.2903,-0.3381,0.0196,0.8078,0.6322,0.9501,0.7826,1.1761,1.5028,0.6526,0.3997,0.9027,0.6125,1.3833,2.2585,1.0858,1.8735,-12.4686,1.7255,-11.4835,-6.6554,0.994,0.3308,0.3154,0.3328,0.3173,0.9533,1.0449,0.6298,0.7713,0.6027,0.7382,1.2247,0.0081,6.6369,0.5864,0.0401,-0.3617,0.6201,-0.2096,0.3266,0.5675,1.5475,1.244,5.2306,-0.6544,-0.4736,1.3524,1.1629,6.1256,-3.2489,1.9209,3.0233,1.7388,7.2098,-0.4901,-1.1982,0.2954,-0.2466,1.0697,0.7154,0.6688,1.1442,0.5119,0.4473,0.4417,0.8725,1.9752,2.1929,0.6534,0.298,0.8539,0.7255,0.8496,0.0113,4.1279,-0.2225,-0.0368,0.406,?,?,?,?,?,DAVANTI_PANTALONI
0.131,7.091,2.6629,16.7999,-2.2148,-0.7366,63.7068,7.9817,51.6231,-0.3783,-0.4767,16.2456,4.0306,27.0629,-0.3411,6.6344,43.8151,6.6193,39.0159,0.0119,-0.1778,-0.2748,0.0197,1.5451,-0.111,-0.0719,0.3336,0.6607,0.4023,1.9803,1.2058,0.6089,0.1113,0.4365,0.1618,3.9215,1.454,0.3708,0.8168,1.6814,-24.6887,2.0586,-30.2265,-14.6832,0.1395,0.259,0.1324,1.856,0.9485,0.5111,0.3254,0.6208,0.4306,1.9075,1.3231,0.6936,0.0048,9.5359,-0.5006,-0.3809,-0.5823,0.4389,0.6569,0.6122,-0.1802,1.6184,1.2721,5.9793,-1.4213,-1.821,3.6446,1.9091,7.7374,-2.5067,-0.8347,2.9925,1.7299,9.3193,-1.0814,0.0989,0.2159,2.1816,0.6664,0.7354,1.1036,0.444,0.5408,1.2179,0.6346,0.7249,1.1423,1.1192,0.5515,0.4928,0.7728,0.6416,0.8303,0.0109,4.7334,0.403,0.1878,0.4021,?,?,?,?,?,DAVANTI_PANTALONI
0.2845,0.3006,0.5483,1.7892,-0.5369,-0.4596,0.424,0.6511,3.0452,-1.0717,-0.0115,0.3158,0.5619,2.6623,-0.7118,1.1071,0.1071,0.3273,1.5365,0.171,-0.6191,-24.6804,0.257,39.8665,-0.4151,-0.0104,0.8421,0.9758,1.6754,1.1587,1.9895,1.717,0.7091,0.9521,2.807,1.3426,3.9583,2.9482,0.3968,0.5646,-1.9727,1.423,-4.972,-3.494,0.792,0.7485,0.6282,0.9451,0.7931,0.8392,0.5875,0.672,1.1645,1.1438,1.9819,1.7327,0.003,1.6301,0.4262,-0.4129,0.1928,-0.0936,-0.2463,0.0551,0.2633,0.0277,0.1664,0.7455,-0.2533,0.1854,0.0122,0.1102,0.3888,-0.0777,-0.0417,0.0324,0.1801,0.8054,-1.2387,1.4201,-6.3133,-4.4455,1.5096,0.9239,0.612,2.279,0.8535,0.3745,5.3751,0.3381,0.0629,1.6489,1.6536,1.0028,1.9176,0.9257,0.4828,0.0018,0.6083,-0.1064,-0.0368,0.283,?,?,?,?,?,DAVANTI_PANTALONI
0.9044,0.172,0.4148,1.8556,-0.126,-0.9698,0.8213,0.9063,3.2328,-2.9669,-0.1664,0.3887,0.6234,2.8623,-1.2589,1.681,0.3424,0.5851,2.1956,0.1755,-0.9326,-5.4354,0.538,5.8285,-0.5769,-0.099,0.4576,0.6653,0.7089,1.4537,1.5489,1.0655,0.2094,0.4426,0.5025,2.1131,2.3991,1.1353,0.0859,0.1301,-0.4442,1.5157,-5.174,-3.4135,2.0222,1.3006,0.6189,0.6431,0.306,0.4759,0.574,0.6483,0.8452,1.1294,1.4724,1.3037,0.0072,2.5045,-0.3891,0.106,0.5706,0.0599,-0.9147,-0.0678,0.245,0.1368,0.3699,1.4014,-0.4048,0.3594,0.0587,0.2422,0.8855,0.0187,0.0006,0.0482,0.2195,0.9784,-0.9292,0.6816,385.7585,565.9188,1.5272,1.685,1.1033,2.3323,2.8391,1.2173,-23.9927,0.8569,-0.0357,1.1056,1.967,1.7792,1.5826,1.4323,0.905,0.0024,0.8779,0.9158,-0.2339,-0.2124,?,?,?,?,?,DAVANTI_PANTALONI
0.7157,10.4281,3.2293,14.7046,-0.8966,-1.5365,3.1981,1.7883,6.1919,-6.344,0.1305,2.4897,1.5779,6.7334,-0.8974,3.6887,5.3998,2.3238,7.866,0.0343,-0.4658,5.486,0.194,-11.7779,-0.4166,0.0354,1.8058,2.0466,1.3897,1.1334,0.7696,0.679,3.2607,4.1885,1.9312,1.2845,0.5923,0.4611,1.2996,2.1827,-24.892,1.6795,-19.1532,-11.404,9.1957,2.1848,0.9519,0.2376,0.1035,0.4357,2.3748,2.1838,1.8694,0.9196,0.7872,0.856,0.017,5.6017,-0.2365,-0.1447,0.152,0.3694,-0.7318,0.0704,-0.4386,4.9831,2.2323,8.5971,-0.8212,0.1181,2.8266,1.6813,7.9107,-0.6615,-0.3198,4.0112,2.0028,8.9222,-0.6462,-3.7148,1.3716,-0.3692,1.3277,1.1146,0.8395,1.7629,1.2423,0.7047,1.2308,1.1068,0.8993,0.9915,0.871,0.8785,1.0868,0.9636,0.8866,0.0056,4.3064,0.8875,0.9354,0.8471,?,?,?,?,?,DIETRO_PANTALONI
0.3318,6.4208,2.5339,13.4444,-0.8344,-1.0799,7.8553,2.8027,14.147,-1.3306,-0.1334,8.5566,2.9252,15.5092,-0.9118,4.3453,5.245,2.2902,10.3948,0.0534,-0.3073,-2.4882,0.0764,8.0971,-0.2485,-0.0307,0.9041,0.8662,1.1064,0.9581,1.2238,1.2773,0.8174,0.7504,1.2242,0.918,1.4977,1.6314,0.7571,0.8267,-10.4349,1.0919,-13.7821,-12.622,1.2074,0.9035,0.6674,0.7483,0.5528,0.7388,0.9503,0.8669,1.2934,0.9122,1.361,1.492,0.0062,6.7093,-0.401,0.2717,-0.0599,0.7094,0.0338,0.0893,0.047,1.6158,1.2711,6.5358,-1.0302,-0.679,1.4982,1.224,5.0148,-2.0472,-0.9255,0.5179,0.7196,3.8869,-1.33,-0.0692,-0.0508,0.7337,1.0385,1.7664,1.7009,1.0785,3.12,2.893,0.9844,1.4948,1.5185,1.9561,1.9298,0.9865,1.3033,1.6815,1.2902,0.0062,3.3132,0.2524,0.2513,0.53,?,?,?,?,?,DIETRO_PANTALONI
0.0656,10.075,3.1741,14.0819,-0.8694,-1.8602,17.7776,4.2164,17.8948,-2.0131,0.5167,14.2296,3.7722,18.7836,-0.574,5.7697,12.5244,3.539,14.6648,0.0257,-0.0353,0.127,0.0114,-3.6002,-0.3224,0.0896,0.7528,0.8414,0.8969,1.1177,1.1914,1.0659,0.5667,0.708,0.8044,1.2493,1.4194,1.1362,0.5478,0.9561,-16.9114,1.7454,-30.8733,-17.6882,1.2684,0.6312,0.5005,0.4977,0.3946,0.7928,0.7869,0.7497,0.9602,0.9527,1.2203,1.2809,0.0103,9.0185,0.2995,0.5245,0.0388,-0.1318,-0.7544,0.4327,2.0242,3.7514,1.9369,6.9748,-0.0135,1.2011,2.5659,1.6019,6.5742,-0.1514,1.846,2.5704,1.6032,4.9229,-0.0519,1.6853,1.0965,0.6506,1.2091,1.2081,0.9991,1.462,1.4595,0.9983,0.1076,0.3832,3.5618,1.2052,1.4704,1.22,1.0609,1.4168,1.3354,0.016,5.3162,0.1909,0.2635,-0.1292,?,?,?,?,?,DIETRO_PANTALONI
0.6901,1.9483,1.3958,7.02,-0.5331,-0.4857,9.278,3.046,18.0663,-0.5029,-0.1226,12.7959,3.5771,17.6231,-0.6992,4.2718,6.5015,2.5498,14.6734,0.0208,-1.4209,-5.629,0.1616,3.9615,-0.1137,-0.0287,0.4582,0.3902,0.5474,0.8515,1.1946,1.4029,0.21,0.1523,0.2997,0.7251,1.4271,1.9682,0.4038,0.3366,-7.8239,0.8337,-19.377,-23.2429,0.3809,0.4415,0.3056,1.159,0.8022,0.6921,0.3886,0.3983,0.4784,1.0251,1.2312,1.201,0.0046,6.3342,-0.2744,0.3663,0.1244,0.5262,0.3855,0.2871,0.8381,1.6751,1.2942,5.6963,-0.3598,-0.4414,1.4887,1.2201,6.0583,-1.3864,1.9134,1.8387,1.356,6.7419,-0.614,-1.8986,0.438,-0.2307,1.0608,0.9545,0.8998,1.1252,0.911,0.8096,0.4282,0.5876,1.3723,1.6501,1.0028,0.6077,0.9402,0.8449,0.8986,0.0115,4.2995,-0.3694,-0.0273,-0.1727,?,?,?,?,?,DIETRO_PANTALONI
0.194,0.6495,0.8059,4.2272,-0.8184,-0.0019,0.6894,0.8303,3.1164,-0.7276,-0.1109,0.6817,0.8257,3.8049,-0.5094,1.3011,0.3776,0.6145,2.9628,0.0478,-104.1345,-1.7497,0.1491,0.0168,-0.0014,-0.0852,0.9706,0.9761,1.3114,1.0056,1.3511,1.3436,0.9421,0.9527,1.7199,1.0113,1.8255,1.8052,1.4496,1.4817,-12.7919,1.0221,-8.8245,-8.6336,1.2887,0.9222,0.7471,0.7156,0.5797,0.8102,1.3564,1.111,1.4267,0.819,1.0518,1.2842,0.0012,2.023,0.4348,-0.1095,0.2455,0.7244,0.4235,0.3172,-0.2986,0.1234,0.3513,1.8938,-3.9811,-0.119,0.1013,0.3183,1.4388,-1.0324,0.0085,0.0487,0.2207,1.0126,-0.5197,2.5097,-35.1497,-14.0054,1.1036,1.5916,1.4421,1.218,2.5332,2.0797,2.071,4.3709,2.1106,0.5371,0.5706,1.0625,1.3163,1.8703,1.4209,0.0017,0.8026,0.6482,0.72,0.5754,?,?,?,?,?,DIETRO_PANTALONI
-0.1545,0.4848,0.6963,2.3887,-0.5845,-0.2128,0.4452,0.6672,2.6035,-0.8922,0.1035,0.425,0.6519,2.8332,-0.3566,1.1102,0.2024,0.4499,2.0464,0.1704,0.726,-1.4925,-0.1392,-2.0558,-0.1917,0.0933,1.0436,1.068,1.5476,1.0234,1.483,1.4491,1.0891,1.1407,2.3952,1.0474,2.1993,2.0999,0.7178,1.1832,-2.0969,1.6483,-2.9212,-1.7723,1.0956,0.7218,0.6112,0.6588,0.5578,0.8467,0.9175,0.8431,1.1673,0.9189,1.2723,1.3845,0.0015,1.6854,0.5894,-0.2421,0.1752,0.5333,0.4434,0.5861,-0.3407,0.0211,0.1453,0.7403,?,-0.0998,0.0203,0.1424,0.5031,-5.5638,0.0072,0.0153,0.1237,0.5095,-0.8575,3.4127,-47.446,-13.9029,1.02,1.1747,1.1516,1.0405,1.3799,1.3262,1.7359,3.1474,1.8131,0,0,0.2794,1.4715,1.453,0.9874,0.0018,0.5563,0.4498,0.1742,-0.0413,?,?,?,?,?,DIETRO_PANTALONI
0.5206,0.2038,0.4515,1.9309,-0.0885,0.1129,0.6991,0.8361,3.5715,-0.3143,-0.0687,0.9487,0.974,4.9881,-0.4611,1.1676,0.7768,0.8814,4.233,0.0282,4.6129,-7.5764,0.4459,-1.6424,0.0967,-0.0589,0.5399,0.4635,0.5122,0.8584,0.9487,1.1051,0.2915,0.2148,0.2624,0.7369,0.8999,1.2213,0.1838,0.0997,-1.2797,0.5426,-6.9631,-12.8335,0.6528,0.5196,0.4073,0.796,0.6239,0.7838,0.5406,0.3871,0.4561,0.716,0.8437,1.1784,0.0029,1.8191,0.3699,-0.0279,0.4471,0.7494,0.8178,0.6223,-0.2598,0.0907,0.3012,1.223,-6.1588,-0.1621,0.0934,0.3055,1.3747,-0.9992,-0.0073,0.0394,0.1985,0.9314,-0.6711,1.603,35.6973,22.2697,0.9858,1.5173,1.5392,0.9718,2.3023,2.3691,1.5314,2.8128,1.8368,0.2485,0.3065,1.2337,0.8897,1.3131,1.4759,0.0016,0.7182,0.5169,0.4903,0.5973,?,?,?,?,?,DIETRO_PANTALONI
