@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-0.7953,2.7571,1.6605,8.85,-1.6463,5.3294,19.7048,4.439,16.5089,-0.0099,8.6234,1.6778,1.2953,6.5596,0.44,10.8008,10.8802,3.2985,13.2032,0.3389,-0.1492,-0.0922,-0.0736,0.618,0.4934,0.7984,0.3741,1.2819,0.5034,3.427,1.3458,0.3927,0.1399,1.6433,0.2534,11.7444,1.8111,0.1542,34.1618,-1.0681,-0.8136,-0.0313,-0.0238,0.7618,0.2046,0.2855,0.1675,1.3955,0.8186,0.5866,0.5361,1.3492,0.6703,2.5167,1.2504,0.4968,0.1048,15.2732,-0.1858,-0.1136,-0.286,0.6103,0.926,0.8366,0.8514,0.9282,0.9634,3.4447,-0.4012,-0.3042,0.4686,0.6845,2.7888,-2.7114,0.2179,1.383,1.176,3.2866,-1.0156,-2.7992,3.907,-1.3958,1.4074,0.8192,0.5821,1.9808,0.6711,0.3388,0.4841,0.5956,1.2304,3.2716,1.5076,0.4608,1.2352,1.0481,0.8486,0.0096,2.6995,0.6303,0.3912,0.5726,TASCA_GIACCA_ALTA
-1.0814,2.2521,1.5007,7.3844,-1.4944,7.0886,8.7343,2.9554,11.3637,0.1154,8.9619,1.6948,1.3019,6.2436,0.5005,11.7793,5.6617,2.3794,9.661,0.4326,-0.1526,-0.1207,-0.0918,0.791,0.6018,0.7608,0.5078,1.1527,0.6307,2.2701,1.2421,0.5471,0.2578,1.3288,0.3978,5.1534,1.5427,0.2994,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2305,0.2368,0.1739,1.0276,0.7544,0.7342,0.6498,1.1827,0.7644,1.8201,1.1762,0.6463,0.1183,17.483,0.1338,0.0788,0.0505,0.5465,0.9109,0.8259,0.9863,0.5164,0.7186,2.8145,-0.0949,-0.1235,0.7284,0.8535,3.7096,-1.6201,-0.1786,1.9097,1.3819,4.4006,-1.4825,-7.9882,-5.5234,0.6914,0.842,0.52,0.6176,0.7089,0.2704,0.3814,0.1064,0.0929,0.8728,1.8156,1.45,0.7987,0.7587,0.6396,0.843,0.0104,2.7373,0.6184,0.4372,0.8056,TASCA_GIACCA_ALTA
-0.7336,7.8601,2.8036,14.2512,-1.0723,4.9445,15.3755,3.9212,21.1461,-0.7447,8.2699,2.0477,1.431,6.468,0.452,10.6682,4.8519,2.2027,8.533,0.4428,-0.1484,-0.0887,-0.0688,0.5979,0.4635,0.7752,0.715,1.9592,1.2728,2.7402,1.7802,0.6496,0.5112,3.8385,1.62,7.5088,3.169,0.422,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.5827,0.449,1.027,0.7914,0.7707,0.6739,2.2033,1.6701,3.2693,2.4781,0.758,0.0996,15.7323,-0.1639,0.4407,-0.1369,-0.0943,0.6657,0.467,0.9137,0.9224,0.9604,3.8719,-0.5038,-0.6798,1.7015,1.3044,5.2306,-1.78,-0.1048,2.2064,1.4854,5.8981,-1.2162,-1.3441,-8.7205,6.4881,0.7363,0.6466,0.8782,0.5421,0.4181,0.7712,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0118,3.3686,0.3503,0.3407,0.8173,TASCA_GIACCA_ALTA
-0.7953,2.7571,1.6605,8.85,-1.6463,5.3294,19.7048,4.439,16.5089,-0.0099,8.6234,1.6778,1.2953,6.5596,0.44,10.8008,10.8802,3.2985,13.2032,0.3389,-0.1492,-0.0922,-0.0736,0.618,0.4934,0.7984,0.3741,1.2819,0.5034,3.427,1.3458,0.3927,0.1399,1.6433,0.2534,11.7444,1.8111,0.1542,34.1618,-1.0681,-0.8136,-0.0313,-0.0238,0.7618,0.2046,0.2855,0.1675,1.3955,0.8186,0.5866,0.5361,1.3492,0.6703,2.5167,1.2504,0.4968,0.1048,15.2732,-0.1858,-0.1136,-0.286,0.6103,0.926,0.8366,0.8514,0.9282,0.9634,3.4447,-0.4012,-0.3042,0.4686,0.6845,2.7888,-2.7114,0.2179,1.383,1.176,3.2866,-1.0156,-2.7992,3.907,-1.3958,1.4074,0.8192,0.5821,1.9808,0.6711,0.3388,0.4841,0.5956,1.2304,3.2716,1.5076,0.4608,1.2352,1.0481,0.8486,0.0096,2.6995,0.6303,0.3912,0.5726,TASCA_GIACCA_ALTA
-1.0814,2.2521,1.5007,7.3844,-1.4944,7.0886,8.7343,2.9554,11.3637,0.1154,8.9619,1.6948,1.3019,6.2436,0.5005,11.7793,5.6617,2.3794,9.661,0.4326,-0.1526,-0.1207,-0.0918,0.791,0.6018,0.7608,0.5078,1.1527,0.6307,2.2701,1.2421,0.5471,0.2578,1.3288,0.3978,5.1534,1.5427,0.2994,-2.9854,-0.707,-0.6006,0.2368,0.2012,0.8495,0.2305,0.2368,0.1739,1.0276,0.7544,0.7342,0.6498,1.1827,0.7644,1.8201,1.1762,0.6463,0.1183,17.483,0.1338,0.0788,0.0505,0.5465,0.9109,0.8259,0.9863,0.5164,0.7186,2.8145,-0.0949,-0.1235,0.7284,0.8535,3.7096,-1.6201,-0.1786,1.9097,1.3819,4.4006,-1.4825,-7.9882,-5.5234,0.6914,0.842,0.52,0.6176,0.7089,0.2704,0.3814,0.1064,0.0929,0.8728,1.8156,1.45,0.7987,0.7587,0.6396,0.843,0.0104,2.7373,0.6184,0.4372,0.8056,TASCA_GIACCA_ALTA
-0.7336,7.8601,2.8036,14.2512,-1.0723,4.9445,15.3755,3.9212,21.1461,-0.7447,8.2699,2.0477,1.431,6.468,0.452,10.6682,4.8519,2.2027,8.533,0.4428,-0.1484,-0.0887,-0.0688,0.5979,0.4635,0.7752,0.715,1.9592,1.2728,2.7402,1.7802,0.6496,0.5112,3.8385,1.62,7.5088,3.169,0.422,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.5827,0.449,1.027,0.7914,0.7707,0.6739,2.2033,1.6701,3.2693,2.4781,0.758,0.0996,15.7323,-0.1639,0.4407,-0.1369,-0.0943,0.6657,0.467,0.9137,0.9224,0.9604,3.8719,-0.5038,-0.6798,1.7015,1.3044,5.2306,-1.78,-0.1048,2.2064,1.4854,5.8981,-1.2162,-1.3441,-8.7205,6.4881,0.7363,0.6466,0.8782,0.5421,0.4181,0.7712,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0118,3.3686,0.3503,0.3407,0.8173,TASCA_GIACCA_ALTA
-0.0237,2.0667,1.4376,6.0209,-1.2373,8.5089,7.4004,2.7204,11.231,0.22,8.6147,3.2037,1.7899,6.4292,0.4458,12.4009,5.5034,2.3459,9.337,0.4621,-0.0028,-0.0027,-0.0019,0.9877,0.6862,0.6947,0.5285,0.8032,0.6128,1.5198,1.1596,0.763,0.2793,0.6451,0.3755,2.3099,1.3447,0.5821,-1.0514,-0.6438,-0.4151,0.6123,0.3948,0.6448,0.1869,0.232,0.155,1.2411,0.8295,0.6683,0.5361,0.9365,0.6448,1.7469,1.2028,0.6886,0.1288,18.3361,-0.3172,-0.4296,-0.4855,0.1027,0.7999,0.6701,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.6519,3.7809,1.9445,10.1446,-2.1827,9.6635,5.8395,2.4165,8.701,0.4101,9.3275,1.7877,1.3371,4.7889,0.5909,13.7489,3.1859,1.7849,7.4829,0.5813,-0.0675,-0.0699,-0.0474,1.036,0.7029,0.6784,0.8047,1.4543,1.0894,1.8073,1.3539,0.7491,0.6475,2.1149,1.1868,3.2664,1.8329,0.5611,-1.1501,-1.0059,-0.6698,0.8746,0.5824,0.6659,0.2161,0.2723,0.1784,1.2601,0.8254,0.655,1.1659,2.1184,1.3557,1.8169,1.1628,0.64,0.1386,20.6004,0.3627,-0.4444,0.0117,-0.2815,0.7965,0.3442,0.765,1.5952,1.263,4.8834,-0.8932,-0.0374,1.8954,1.3767,5.2092,-0.7048,1.1781,2.3024,1.5174,6.5315,-0.3499,-20.4286,0.6493,-0.0318,0.9174,0.8324,0.9073,0.8417,0.6929,0.8232,1.0698,1.3607,1.2719,0.8442,0.5331,0.6315,0.9375,0.7477,0.7975,0.0145,4.1068,0.0292,0.918,-0.0653,TASCA_GIACCA_ALTA
0.1233,0.0035,0.0589,0.3128,-0.2522,6.3452,0.0246,0.1567,0.6551,0.9006,9.928,0.0037,0.0608,0.317,0.9687,11.784,0.0114,0.1068,0.5284,0.9561,0.0194,0.0124,0.0105,0.6391,0.5385,0.8425,0.3758,0.9694,0.5513,2.5793,1.4668,0.5687,0.1413,0.9397,0.3039,6.6527,2.1515,0.3234,-0.0106,-0.0064,-0.0055,0.6056,0.5157,0.8515,0.0379,0.0247,0.0207,0.6514,0.5475,0.8405,0.4774,0.9866,0.592,2.0664,1.2399,0.6,0.1215,16.3985,-0.2204,0.4847,0.0645,0.202,0.8815,0.636,0.0011,0.0001,0.0093,0.0385,-1.2581,0.0215,0.0002,0.0138,0.0555,-0.1618,0.0125,0.0003,0.0184,0.0993,-0.5816,0.0505,0.0865,1.713,0.6705,0.5055,0.7539,0.4496,0.2555,0.5683,2.7692,0.5865,0.2118,0.3562,0.2711,0.7612,0.6923,0.3871,0.5591,0.0003,0.0462,0.5943,0.5874,0.6651,TASCA_GIACCA_ALTA
0.1004,0.0095,0.0974,0.4398,-0.2843,6.6343,0.062,0.249,1.3904,0.8142,9.9303,0.0128,0.1133,0.5302,0.9483,11.9456,0.0218,0.1477,0.6812,0.9449,0.0151,0.0101,0.0084,0.6681,0.5554,0.8313,0.391,0.8594,0.6595,2.1976,1.6864,0.7674,0.1529,0.7385,0.4349,4.8296,2.8441,0.5889,-0.016,-0.01,-0.0083,0.6262,0.5218,0.8333,0.0458,0.0334,0.0277,0.7294,0.6056,0.8303,0.3163,0.8295,0.6456,2.6223,2.0411,0.7784,0.1298,16.6792,-0.0122,0.62,0.3878,-0.2647,0.7855,0.3885,-0.0532,0.004,0.0635,0.251,-3.2772,-0.018,0.013,0.1141,0.4027,-2.8174,-0.0063,0.008,0.0893,0.3696,-2.6117,2.9627,8.3899,2.8319,0.5567,0.7115,1.2779,0.3099,0.5062,1.6331,0.6471,0.7197,1.1121,0.5563,0.5735,1.0309,0.6233,0.6792,1.0896,0.0006,0.2147,0.8531,0.723,0.9436,TASCA_GIACCA_ALTA
0.6669,2.4222,1.5563,5.8854,-0.6643,0.4276,15.2289,3.9024,15.5254,-0.4918,9.684,2.7235,1.6503,7.8583,0.4027,10.4893,4.7573,2.1811,7.7745,0.4892,1.5595,0.0689,0.0636,0.0442,0.0408,0.9232,0.3988,0.9431,0.7136,2.3647,1.7892,0.7566,0.1591,0.8894,0.5092,5.5917,3.2012,0.5725,0.4589,-0.4434,-0.3155,-0.9662,-0.6874,0.7115,0.3398,0.2688,0.2323,0.7911,0.6838,0.8643,0.3791,0.7489,0.757,1.9757,1.997,1.0108,0.1023,13.6452,0.0134,-0.1237,-0.0065,0.4729,0.7833,0.8545,0.9227,1.5315,1.2375,4.1165,-0.124,1.6353,1.3513,1.1624,3.9168,-0.1329,-2.7433,2.3141,1.5212,5.5437,?,0.5642,-0.3363,-0.5961,1.0646,0.8135,0.7642,1.1334,0.6618,0.5839,0.9879,0.0819,0.0829,1.0594,0,0,1.051,0.7426,0.7065,0.035,5.4869,0.2042,-0.8399,-0.2287,TASCA_GIACCA_BASSA
