@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.6061,3.6255,1.9041,7.4354,-0.895,3.2455,14.1048,3.7556,13.2272,-0.4397,-0.0533,2.9261,1.7106,6.3895,-1.1448,5.2587,3.906,1.9764,7.5162,0.2153,0.1868,-11.3744,0.1153,-60.9028,0.6172,-0.0101,0.507,1.1131,0.9634,2.1955,1.9003,0.8655,0.257,1.239,0.9282,4.8203,3.611,0.7491,0.8694,1.0297,-1.7031,1.1844,-1.9591,-1.654,0.4271,1.3171,0.4097,3.0841,0.9592,0.311,0.5621,1.1637,0.9893,2.0701,1.7598,0.8501,0.0688,7.348,-0.7559,-0.1174,-0.5593,0.0931,0.7562,0.1142,-0.4379,0.0115,0.1073,0.5864,?,0.4472,0.0015,0.0382,0.1432,0.734,0.4609,0.003,0.0544,0.2048,0.6187,-0.9792,-0.9502,0.9704,2.8081,1.9728,0.7026,7.8853,3.892,0.4936,-1.4839,-1.7647,1.1892,0,0,1.0024,4.0955,2.8637,0.6992,0.0162,1.3461,-0.8376,0.8302,-0.9949,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-4.5691,2.0531,1.4329,6.3928,?,-1.0068,3.8113,1.9523,6.6894,-1.7326,3.5364,3.4492,1.8572,7.1741,-0.1729,6.518,1.2262,1.1074,4.1298,0.5068,4.5382,-1.292,-0.701,-0.2847,-0.1545,0.5426,0.7339,0.7715,1.2939,1.0512,1.763,1.6771,0.5387,0.5952,1.6743,1.105,3.1082,2.8128,1.5072,6.0435,-1.5066,4.0097,-0.9996,-0.2493,0,0,0,0.4002,0.2924,0.7305,0.9557,0.8911,1.5479,0.9324,1.6198,1.7371,0.1333,10.0512,-0.4325,0.2468,-0.4365,-0.7346,-0.4586,0.6899,0.2371,0.0002,0.0151,0.0783,0.7093,0.427,0.026,0.1614,0.5173,0.1574,-0.4366,0.0116,0.1078,0.6353,?,0.5552,-0.543,-0.9781,0.0934,0.1398,1.4966,0.0087,0.0196,2.2397,1.9776,-0.3008,-0.1521,0.4388,0,0,0.1513,0.1232,0.8142,0.0149,1.1006,0.621,-0.6413,-0.9608,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.0195,2.8314,1.6827,6.6099,-0.7409,-4.2389,29.3321,5.4159,14.8056,-5.6631,0.7501,37.6216,6.1336,23.1503,-0.4567,8.002,24.2841,4.9279,14.7286,0.1132,-0.0046,0.026,0.0024,-5.6508,-0.5297,0.0937,0.3107,0.2743,0.3415,0.883,1.099,1.2447,0.0965,0.0753,0.1166,0.7797,1.2079,1.5492,0.2236,0.3876,-1.4962,1.7337,-6.6926,-3.8603,1.7087,0.2389,0.2286,0.1398,0.1338,0.9568,0.4464,0.2855,0.4488,0.6395,1.0052,1.5718,0.0861,11.224,-0.8624,0.279,0.6968,-0.3242,-0.8312,0.683,-0.1226,0.0327,0.181,0.5404,-11.5817,0.2008,0.0211,0.1453,0.3966,0.1245,0.6408,0.0196,0.1399,0.4682,0.37,-0.6108,-0.1914,0.3133,1.2455,1.2939,1.0389,1.5512,1.6743,1.0794,-8.8172,-1.8091,0.2052,0.0948,0.0578,0.6095,1.3627,1.1543,0.847,0.0137,0.9835,-0.9678,0.9756,-0.9131,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
6.3154,6.285,2.507,11.2181,0.0343,0.4091,6.0265,2.4549,10.1778,-0.5155,1.8745,0.8082,0.899,3.9115,-0.1531,7.1679,5.3073,2.3038,9.6617,0.1839,15.4382,3.369,0.8811,0.2182,0.0571,0.2615,1.0212,2.7886,1.0882,2.7307,1.0656,0.3902,1.0429,7.7764,1.1842,7.4566,1.1355,0.1523,-0.1151,-0.7676,0.1831,6.6664,-1.5898,-0.2385,1.7298,3.4246,0.9812,1.9798,0.5672,0.2865,1.1022,2.868,1.1611,2.602,1.0534,0.4048,0.132,10.2915,0.1009,-0.4807,0.9724,-0.6343,0.2203,-0.5279,0.5935,0.0006,0.0238,0.0781,0.8791,-0.3226,0.0023,0.0484,0.3693,?,0.0101,0.017,0.1305,0.4685,-1.7804,-1.8397,58.972,-32.0547,0.491,0.1821,0.3708,0.2411,0.0331,0.1375,-1.5365,-1.8915,1.231,0,3.8309,0,0.2114,0.1666,0.7883,0.0135,1.0292,0.8784,-0.852,-0.8903,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.696,11.3934,3.3754,11.2759,-0.5743,-0.3398,9.396,3.0653,14.527,-1.0169,0.3806,7.7339,2.781,12.7151,-1.1489,4.7913,6.3119,2.5123,9.7053,0.0937,-2.0485,1.8289,0.1453,-0.8928,-0.0709,0.0794,1.1012,1.2137,1.3435,1.1022,1.2201,1.1069,1.2126,1.4732,1.8051,1.2149,1.4886,1.2253,0.5616,0.6051,-4.0976,1.0774,-7.2962,-6.7718,0.9944,1.2105,0.6688,1.2172,0.6726,0.5525,0.7762,0.8868,1.1618,1.1425,1.4968,1.3101,0.0169,7.44,0.2806,-0.3503,0.2218,-0.9494,-0.0307,0.0601,-0.6744,0.0017,0.0409,0.7493,?,0.4176,0.0005,0.0227,0.072,0.8362,-0.3019,0.0032,0.0562,0.3954,?,-1.6149,2.234,-1.3834,1.8044,0.7283,0.4036,3.2558,0.5304,0.1629,-2.0383,1.8948,-0.9296,0,1,0,10.4076,1.8948,0.1821,0.0166,1.3939,0.6836,-0.9878,-0.6055,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.9217,2.3713,1.5399,12.3064,-1.6964,-1.3386,4.8287,2.1974,13.0826,-1.0246,1.0742,4.0534,2.0133,10.9039,-0.7115,3.3775,3.6408,1.9081,10.1743,0.0798,-0.6885,0.858,0.2729,-1.2462,-0.3963,0.318,0.7008,0.7649,0.807,1.0914,1.1516,1.0551,0.4911,0.585,0.6513,1.1913,1.3262,1.1133,1.1694,1.708,-8.7759,1.4606,-7.5045,-5.138,0.7063,0.7164,0.4128,1.0142,0.5844,0.5762,0.9407,1.1286,1.2096,1.1998,1.2858,1.0717,0.0197,5.3713,-0.8923,0.4999,0.2516,-0.6516,-0.5376,0.335,-0.719,0.0021,0.0456,0.7839,?,0.2763,0.0006,0.0245,0.0932,0.7102,0.5639,0.0032,0.0569,0.1976,0.6843,-2.6025,-1.275,0.4899,1.8586,0.8015,0.4312,3.4543,0.6424,0.186,-3.4332,-1.8307,0.5332,0,0,0.5138,8.4142,3.9678,0.4716,0.0096,1.5592,0.8754,0.9108,0.8964,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.5616,14.2587,3.7761,19.8662,-0.9959,-3.012,63.5219,7.9701,36.1064,-0.9589,0.7365,31.3467,5.5988,20.6036,-0.9217,9.3923,30.8418,5.5535,20.7325,0.0529,-0.1865,0.7625,0.0598,-4.0896,-0.3207,0.0784,0.4738,0.6744,0.6799,1.4235,1.4351,1.0082,0.2245,0.4549,0.4623,2.0264,2.0596,1.0164,0.5609,1.0031,-8.5642,1.7885,-15.2699,-8.5377,0.54,0.9284,0.4547,1.7192,0.842,0.4898,0.5502,0.9642,0.9582,1.7524,1.7415,0.9938,0.0315,14.4193,-0.788,0.4322,0.062,-0.7954,-0.3628,0.4212,-0.6739,0.0018,0.0426,0.751,?,0.2537,0.0006,0.0242,0.0941,0.6757,0.4488,0.017,0.1304,0.5002,0.192,-2.656,-1.5014,0.5653,1.7605,0.327,0.1857,3.0993,0.1069,0.0345,-3.8281,-6.3185,1.6506,0,0,0.469,7.9771,1.5013,0.1882,0.0085,1.3764,0.8087,0.9591,0.8194,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.1073,8.3225,2.8849,8.7384,-1.7476,-3.2011,11.5056,3.392,12.4823,-3.6726,1.468,11.2574,3.3552,11.6806,-0.4198,6.2079,6.1753,2.485,9.9371,0.1219,0.3459,-0.7543,-0.1784,-2.1806,-0.5156,0.2365,0.8505,0.8598,1.1609,1.011,1.365,1.3502,0.7233,0.7393,1.3477,1.022,1.8632,1.823,0.5665,1.6092,-4.0295,2.8406,-7.1128,-2.5039,1.1905,0.3866,0.281,0.3247,0.2361,0.727,0.7001,0.7481,0.8794,1.0686,1.2561,1.1754,0.0406,9.3718,0.9259,0.3937,-0.743,0.4719,-0.7318,0.0334,-0.3507,0.0034,0.0587,0.4398,?,-0.3791,0.0195,0.1395,0.5312,?,-0.6995,0.0034,0.0581,0.8321,?,0.9249,0.5013,0.542,0.4205,1.0097,2.4013,0.1768,1.0194,5.7662,0.8278,0.5285,0.6384,1,1,1,0.8278,0.5285,0.6384,0.0096,1.4293,0.8279,-0.746,-0.9156,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1054,7.1962,2.6826,15.0488,-1.6154,4.8524,152.6528,12.3553,51.6352,-0.0886,1.1095,26.4228,5.1403,26.3064,-0.1939,8.3431,142.6628,11.9442,48.1108,0.021,0.2278,0.9963,0.1325,4.3735,0.5816,0.133,0.2171,0.5219,0.2246,2.4036,1.0344,0.4304,0.0471,0.2723,0.0504,5.7773,1.07,0.1852,2.2119,2.1752,-8.9903,0.9834,-4.0645,-4.1331,0.1213,0.2611,0.1171,2.1528,0.9652,0.4483,0.2914,0.5721,0.3128,1.9628,1.0733,0.5468,0.0548,11.5244,-0.6235,-0.6719,-0.615,0.6208,0.9676,0.728,0.2105,0.0114,0.1069,0.3096,0.1897,-0.7433,0.0034,0.0579,0.8106,?,-0.4611,0.0044,0.0661,0.512,?,-0.2832,-0.4565,1.6121,1.8448,1.6165,0.8762,3.4034,2.613,0.7678,-0.0894,-0.1415,1.5831,0,0,1,0.3819,0.6046,1.5831,0.0097,1.4148,0.9549,0.7088,0.5553,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
0.3697,0.1869,0.4323,1.432,-0.2148,0.0413,0.3992,0.6318,2.576,-0.8425,-0.4393,0.1355,0.3681,1.3505,-44.1934,0.9337,0.1812,0.4256,1.3852,0.1428,8.9426,-0.8415,0.3959,-0.0941,0.0443,-0.4705,0.6842,1.1744,1.0157,1.7163,1.4845,0.8649,0.4682,1.3791,1.0317,2.9457,2.2036,0.7481,0.2149,0.1917,-1.0969,0.892,-5.1036,-5.7216,0.8432,39.45,0.7295,46.7871,0.8652,0.0185,0.5559,1.0604,1.0338,1.9075,1.8597,0.9749,0.0063,1.3588,0.1219,-0.4821,0.7218,-0.1667,0.1575,-0.6347,0.4137,0.0004,0.0192,0.0536,0.8801,-0.6032,0.0002,0.0134,0.6219,?,-0.084,0.0001,0.0101,0.104,?,-0.6858,-4.9249,7.1809,1.4322,1.9077,1.3321,2.0511,3.6395,1.7744,-0.6321,-3.7789,5.9783,0,0,1,0.0861,0.5149,5.9783,0.0081,1.1008,0.9748,0.8273,0.77,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.5237,0.1813,0.4258,1.4207,-9.5119,0.1393,0.7738,0.8796,2.9361,-0.6979,0.2275,0.4026,0.6345,2.1237,-0.6156,1.2153,0.2261,0.4755,1.8868,0.1326,-3.7583,-2.3019,-0.4309,0.6125,0.1147,0.1872,0.4841,0.671,0.8954,1.3863,1.8499,1.3344,0.2343,0.4503,0.8018,1.9217,3.422,1.7807,1.0653,1.5887,-4.459,1.4914,-4.1858,-2.8067,0.0782,0.1028,0.0621,1.3156,0.795,0.6043,0.4839,0.669,0.753,1.3825,1.5561,1.1256,0.0063,1.8659,-0.7088,0.7096,-0.6427,-0.2221,0.8081,-0.1527,0.3009,0.0001,0.0095,0.0266,0.9145,-0.6316,0,0.0045,0.6415,?,-0.1948,0,0.0058,0.2053,?,-0.4764,-1.5446,3.2421,2.1156,1.6301,0.7705,4.4758,2.6572,0.5937,-0.4428,-1.3837,3.125,0,0,1,0.0414,0.1294,3.125,0.0078,1.1273,-0.835,-0.4124,0.6826,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.002,5.5222,2.3499,11.3202,-1.0342,-0.3369,1.3512,1.1624,5.8301,-2.4723,0.6522,1.8007,1.3419,5.2397,-0.8424,2.7423,1.6927,1.301,6.7993,0.0922,0.0059,-0.003,-0.0007,-0.5165,-0.1228,0.2378,2.0216,1.7512,1.8062,0.8662,0.8934,1.0314,4.087,3.0667,3.2624,0.7503,0.7982,1.0638,1.3864,2.4022,-8.3375,1.7326,-6.0137,-3.4708,3.3144,1.9568,0.743,0.5904,0.2242,0.3797,1.9417,2.1605,1.6649,1.1127,0.8575,0.7706,0.0147,4.0739,-0.1716,0.7892,-0.0209,0.1033,-0.3819,-0.0436,0.3592,0.0001,0.0097,0.0323,0.9124,0.3593,0.0047,0.0682,0.2431,0.5438,0.7093,0.0004,0.0197,0.0712,0.9066,0.9996,0.5064,0.5066,0.1424,0.4926,3.4584,0.0203,0.2426,11.9603,1.1606,0.4868,0.4195,0.6917,0.4838,0.6993,0.1329,0.4538,3.4159,0.0175,1.4278,-0.9201,-0.8919,0.8963,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-1.7827,12.2294,3.4971,12.1305,-2.6983,1.7079,8.5453,2.9232,12.6859,-0.2967,1.1779,7.3753,2.7158,13.2352,-0.4689,5.0113,10.519,3.2433,11.6688,0.0677,-1.0438,-1.5135,-0.3557,1.45,0.3408,0.235,1.1963,1.2877,1.0782,1.0764,0.9013,0.8373,1.4311,1.6582,1.1626,1.1586,0.8124,0.7011,3.0487,2.0949,-10.4418,0.6871,-3.425,-4.9843,0.3353,0.364,0.2621,1.0857,0.7816,0.7199,0.9562,0.9165,1.0396,0.9585,1.0872,1.1342,0.0294,7.6212,-0.5231,0.4949,-0.5574,0.441,0.9058,0.3151,0.5259,0.0065,0.0806,0.2237,0.6547,0.1027,0.0004,0.021,0.0741,0.4666,0.6259,0.0113,0.1065,0.3439,0.5592,5.1196,0.8403,0.1641,3.8301,0.7565,0.1975,14.6698,0.5723,0.039,6.5394,0.9719,0.1486,4.6612,0.8302,0.1781,3.018,0.6505,0.2155,0.0089,1.2546,0.3434,-0.9927,-0.3188,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
2.16,8.4026,2.8987,10.7821,-0.5882,-1.1732,39.514,6.286,20.4458,-1.1036,3.6441,26.0518,5.1041,18.1051,-0.2931,9.3264,6.3087,2.5117,11.4807,0.2575,-1.8411,0.5927,0.2316,-0.3219,-0.1258,0.3907,0.4611,0.5679,1.1541,1.2316,2.5027,2.0321,0.2126,0.3225,1.3319,1.5167,6.2634,4.1295,0.3723,0.9731,-1.0028,2.614,-2.6938,-1.0306,0.6985,0.4849,0.4391,0.6942,0.6286,0.9055,0.5273,0.5955,0.9392,1.1293,1.7809,1.577,0.0468,12.92,0.4844,0.6072,0.3355,0.494,0.2015,0.6836,0.3585,0.0305,0.1746,0.4614,0.1681,-0.336,0.0065,0.0805,0.4168,?,-0.0575,0.0723,0.2689,0.8835,-1.5225,-1.0671,-6.2361,5.8441,2.1695,0.6492,0.2992,4.7067,0.4215,0.0895,-0.2237,-0.1748,0.7816,0,1.5835,0,1.107,0.5222,0.4717,0.0053,0.9267,0.5586,0.9836,0.6512,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.5144,5.4402,2.3324,9.5363,-1.29,1.769,18.2921,4.2769,18.2289,-0.407,0.4566,25.0743,5.0074,20.1229,-0.6081,6.0294,16.0553,4.0069,17.1735,0.0408,-0.2908,-1.1264,-0.0853,3.8741,0.2934,0.0757,0.5454,0.4658,0.5821,0.8541,1.0674,1.2497,0.2974,0.217,0.3388,0.7295,1.1393,1.5617,1.0187,0.706,-7.3606,0.693,-7.2253,-10.4265,0.3214,0.3328,0.2326,1.0353,0.7236,0.6989,0.5231,0.4739,0.5553,0.9059,1.0615,1.1717,0.0204,9.3701,-0.7388,0.054,-0.5448,0.6025,0.7846,0.4935,0.2783,0.0127,0.1128,0.3411,0.3353,-0.0205,0.0108,0.1041,0.342,-0.85,0.8017,0.0043,0.0655,0.2369,0.7308,-13.562,0.3471,-0.0256,1.0842,1.7211,1.5875,1.1755,2.9623,2.5201,-1.0949,0.2676,-0.2444,2.7755,0.5832,0.2101,0.9972,1.4399,1.4439,0.0091,1.1695,0.9513,0.4627,0.5137,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.8509,0.4475,0.669,2.1328,-0.0722,0.4892,0.7908,0.8893,3.1831,-0.4041,0.2164,1.1988,1.0949,4.0853,-0.5143,1.7026,0.5484,0.7406,2.9155,0.1762,1.7394,3.9328,0.4998,2.261,0.2873,0.1271,0.7522,0.611,0.9033,0.8122,1.2008,1.4784,0.5659,0.3733,0.816,0.6597,1.442,2.1857,0.1567,0.1035,-0.2301,0.6603,-1.4688,-2.2246,0.8775,0.7373,0.5621,0.8403,0.6406,0.7623,0.67,0.5221,0.7315,0.7792,1.0918,1.4013,0.0104,2.5785,0.1362,-0.1748,0.403,0.8857,0.6987,0.5661,0.6586,0.0001,0.008,0.0223,0.9668,0.2222,0.0001,0.0085,0.0252,0.8926,0.7009,0.0001,0.0093,0.0258,0.9637,2.9638,0.9396,0.317,0.9406,0.8587,0.9129,0.8847,0.7373,0.8334,3.0977,0.9457,0.3053,2.8597,0.9427,0.3297,0.8831,0.8626,0.9768,0.0102,1.5816,0.857,-0.9944,-0.8415,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
