@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
3.6513,15.1392,3.8909,14.793,-0.0568,-1.4339,32.945,5.7398,15.6071,-2.9384,3.6513,15.1392,3.8909,14.793,-0.0568,8.171,25.1776,5.0177,16.894,0.1525,-2.5463,1,0.4469,-0.3927,-0.1755,0.4469,0.6779,1,0.7754,1.4752,1.1439,0.7754,0.4595,1,0.6013,2.1761,1.3085,0.6013,0.0683,1,-0.2616,14.647,-3.8314,-0.2616,3.5323,1,0.7022,0.2831,0.1988,0.7022,0.9478,1,0.8756,1.055,0.9238,0.8756,0.0267,12.639,-0.6458,1,0.9398,-0.6458,-0.838,0.9398,26.3737,328.5506,18.126,40.6131,0.0926,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
5.8972,0.2269,0.4763,2.4061,0.6826,-7.5376,0.1796,0.4238,8.6875,?,5.8972,0.2269,0.4763,2.4061,0.6826,11.2623,0.1618,0.4022,2.1327,0.8331,-0.7824,1,0.5236,-1.2782,-0.6693,0.5236,1.124,1,1.1843,0.8897,1.0536,1.1843,1.2633,1,1.4025,0.7916,1.1102,1.4025,-0.5956,1,0.4859,-1.6789,-0.8158,0.4859,0,1,0.5931,0,0,0.5931,0.277,1,1.1282,3.6106,4.0735,1.1282,0.0559,19.3319,0.6389,0.9999,0.8612,0.6389,0.1639,0.8612,4.1846,0.3439,0.5864,6.2178,0.3915,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
3.5074,6.6487,2.5785,20.5974,-0.2896,-8.0905,2.9779,1.7257,15.4701,?,3.5074,6.6487,2.5785,20.5974,-0.2896,9.9987,6.3602,2.522,17.6366,0.2298,-0.4335,1,0.3508,-2.3067,-0.8091,0.3508,1.4942,1,1.0224,0.6693,0.6843,1.0224,2.2326,1,1.0454,0.4479,0.4682,1.0454,0.299,1,-0.8791,3.3449,-2.9404,-0.8791,0,1,0.6976,0,0,0.6976,1.3314,1,1.1679,0.7511,0.8772,1.1679,0.0482,15.2801,0.3255,1,0.8079,0.3255,-0.1799,0.8079,0,0,0,0,0,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
3.0523,37.6472,6.1357,26.4263,-0.3634,2.4506,20.3919,4.5157,21.0687,-1.4347,3.0523,37.6472,6.1357,26.4263,-0.3634,8.6862,44.8747,6.6989,26.2077,0.0904,1.2455,1,0.3514,0.8029,0.2821,0.3514,1.3587,1,0.9159,0.736,0.6741,0.9159,1.8462,1,0.8389,0.5417,0.4544,0.8389,0.5673,1,-2.7038,1.7627,-4.7659,-2.7038,2.2399,1,0.6727,0.4464,0.3003,0.6727,1.2543,1,1.0083,0.7973,0.8039,1.0083,0.0256,12.9503,-0.7501,1,0.9195,-0.7501,-0.7581,0.9195,2.6392,30.7152,5.5421,25,0,1100,0,0,0,1,TASCA_DESTRA_DIETRO_PANTALONI
1.6559,14.8579,3.8546,19.1144,-0.1816,2.607,6.3191,2.5138,12.9373,-0.7044,1.6559,14.8579,3.8546,19.1144,-0.1816,5.7959,14.7225,3.837,20.8881,0.0872,0.6352,1,0.2857,1.5744,0.4498,0.2857,1.5334,1,1.0046,0.6522,0.6551,1.0046,2.3513,1,1.0092,0.4253,0.4292,1.0092,0.5494,1,-1.4717,1.8201,-2.6787,-1.4717,2.1312,1,0.7069,0.4692,0.3317,0.7069,1.4775,1,0.9151,0.6768,0.6194,0.9151,0.0184,8.2133,-0.5271,1,0.9467,-0.5271,-0.4428,0.9467,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.1742,12.3338,3.512,22.6123,-0.3124,1.9761,7.6992,2.7747,14.243,-0.7899,1.1742,12.3338,3.512,22.6123,-0.3124,4.8687,15.3247,3.9147,23.5542,0.0344,0.5942,1,0.2412,1.6829,0.4059,0.2412,1.2657,1,0.8971,0.7901,0.7088,0.8971,1.602,1,0.8048,0.6242,0.5024,0.8048,0.8563,1,-6.4114,1.1679,-7.4877,-6.4114,2.1653,1,0.7063,0.4618,0.3262,0.7063,1.5876,1,0.96,0.6299,0.6047,0.96,0.0139,7.0737,-0.4767,1,0.8455,-0.4767,-0.4316,0.8455,0.6398,0.2305,0.4801,1,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.665,14.979,3.8703,27.7575,-0.1399,2.8999,5.0727,2.2523,12.979,-0.2955,1.665,14.979,3.8703,27.7575,-0.1399,5.7889,15.473,3.9336,32.2577,0.0638,0.5741,1,0.2876,1.7417,0.5009,0.2876,1.7184,1,0.9839,0.5819,0.5726,0.9839,2.9529,1,0.9681,0.3387,0.3278,0.9681,1.1507,1,-1.5504,0.869,-1.3473,-1.5504,2.4306,1,0.7068,0.4114,0.2908,0.7068,2.1387,1,0.8605,0.4676,0.4024,0.8605,0.0197,8.551,-0.2679,1,0.9281,-0.2679,-0.146,0.9281,6.3,10.0837,3.1755,13,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.4801,29.3771,5.4201,30.0724,-0.1111,1.0382,12.7682,3.5733,15.4248,-1.3074,5.4801,29.3771,5.4201,30.0724,-0.1111,9.7541,37.5226,6.1256,37.0065,0.0339,5.2785,1,0.5618,0.1894,0.1064,0.5618,1.5168,1,0.8848,0.6593,0.5833,0.8848,2.3008,1,0.7829,0.4346,0.3403,0.7829,0.344,1,-2.3183,2.9069,-6.7392,-2.3183,4.0488,1,0.7066,0.247,0.1745,0.7066,1.9496,1,0.8126,0.5129,0.4168,0.8126,0.0418,15.6881,-0.4614,1,0.9602,-0.4614,-0.4493,0.9602,1.8342,0.3094,0.5563,2,0.3333,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.1551,26.7429,5.1714,27.0398,-0.2221,1.8146,18.2518,4.2722,22.1315,-0.461,6.1551,26.7429,5.1714,27.0398,-0.2221,10.9255,31.4337,5.6066,30.3931,0.0299,3.3921,1,0.5634,0.2948,0.1661,0.5634,1.2105,1,0.9224,0.8261,0.762,0.9224,1.4652,1,0.8508,0.6825,0.5806,0.8508,0.7038,1,-5.2547,1.4209,-7.4667,-5.2547,1.4606,1,0.7062,0.6847,0.4835,0.7062,1.2218,1,0.8897,0.8185,0.7282,0.8897,0.0475,17.1971,-0.1734,1,0.9055,-0.1734,-0.0161,0.9055,1.5989,1.4167,1.1902,4,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.4226,0.4956,0.704,4.556,0.5572,5.8873,0.6508,0.8067,3.8407,0.5292,7.4226,0.4956,0.704,4.556,0.5572,12.0491,1.3111,1.145,7.1647,0.564,1.2608,1,0.616,0.7932,0.4886,0.616,0.8727,1,0.6148,1.1459,0.7045,0.6148,0.7616,1,0.378,1.3131,0.4963,0.378,1.3284,1,0.6186,0.7528,0.4657,0.6186,1.2615,1,0.6262,0.7927,0.4964,0.6262,1.1862,1,0.6359,0.843,0.5361,0.6359,0.0651,20.7325,0.5795,0.9999,0.9572,0.5795,0.7901,0.9572,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.1384,1.5694,1.2527,6.1057,0.4355,6.2759,0.7813,0.8839,3.5349,0.584,7.1384,1.5694,1.2527,6.1057,0.4355,11.9563,2.2673,1.5057,7.537,0.5534,1.1374,1,0.597,0.8792,0.5249,0.597,1.4173,1,0.832,0.7056,0.587,0.832,2.0086,1,0.6922,0.4979,0.3446,0.6922,0.9494,1,0.5045,1.0533,0.5313,0.5045,1.273,1,0.641,0.7855,0.5035,0.641,1.7273,1,0.8101,0.5789,0.469,0.8101,0.0643,20.5526,-0.12,1,0.9398,-0.12,0.2236,0.9398,1.8973,0.9138,0.9559,3,0.25,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.8637,0.0466,0.2158,1.9436,0.7893,5.5734,0.0195,0.1396,1.0521,0.8227,7.8637,0.0466,0.2158,1.9436,0.7893,12.4414,0.0631,0.2511,2.1243,0.8475,1.4109,1,0.6321,0.7088,0.448,0.6321,1.5456,1,0.8592,0.647,0.5559,0.8592,2.3888,1,0.7382,0.4186,0.309,0.7382,1.4907,1,0.6167,0.6708,0.4137,0.6167,1.5539,1,0.6622,0.6435,0.4262,0.6622,1.8473,1,0.9149,0.5413,0.4953,0.9149,0.0638,21.3009,-0.4721,1.001,0.9775,-0.4721,-0.2727,0.9775,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.2343,0.4254,0.6522,3.8264,0.638,5.1932,0.3833,0.6191,2.2221,0.6387,8.2343,0.4254,0.6522,3.8264,0.638,12.772,0.6881,0.8295,4.9973,0.6884,1.5856,1,0.6447,0.6307,0.4066,0.6447,1.0535,1,0.7863,0.9492,0.7463,0.7863,1.1098,1,0.6182,0.901,0.557,0.6182,1.7169,1,0.611,0.5825,0.3559,0.611,1.7187,1,0.6592,0.5818,0.3836,0.6592,1.722,1,0.7657,0.5807,0.4447,0.7657,0.0682,21.6619,-0.178,1,0.959,-0.178,0.1072,0.959,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
9.1336,0.0242,0.1554,1.4389,0.8599,3.8185,0.0465,0.2157,2.1292,0.6102,9.1336,0.0242,0.1554,1.4389,0.8599,13.4707,0.0614,0.2478,2.4016,0.8451,2.3919,1,0.678,0.4181,0.2835,0.678,0.7208,1,0.6272,1.3874,0.8701,0.6272,0.5195,1,0.3933,1.9249,0.7571,0.3933,2.6504,1,0.6741,0.3773,0.2544,0.6741,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6758,1,0.5992,1.4797,0.8866,0.5992,0.0709,22.0857,0.4485,0.9988,0.9738,0.4485,0.6416,0.9738,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.8646,17.9703,4.2391,19.262,-0.2296,1.9316,4.9562,2.2263,9.844,-0.4244,1.8646,17.9703,4.2391,19.262,-0.2296,5.6907,19.1969,4.3814,20.3571,0.0811,0.9653,1,0.3277,1.0359,0.3394,0.3277,1.9042,1,0.9675,0.5252,0.5081,0.9675,3.6258,1,0.9361,0.2758,0.2582,0.9361,1.2264,1,-2.0019,0.8154,-1.6324,-2.0019,2.2667,1,0.7071,0.4412,0.312,0.7071,1.9567,1,0.9462,0.5111,0.4836,0.9462,0.0178,8.342,-0.4125,1,0.9346,-0.4125,-0.3789,0.9346,?,?,?,?,?,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.7103,26.1386,5.1126,22.3755,-0.2178,1.8158,8.677,2.9457,13.1087,-0.8704,5.7103,26.1386,5.1126,22.3755,-0.2178,10.1284,26.8832,5.1849,24.5301,0.0561,3.1449,1,0.5638,0.318,0.1793,0.5638,1.7356,1,0.9861,0.5762,0.5681,0.9861,3.0124,1,0.9723,0.332,0.3228,0.9723,0.656,1,-2.7434,1.5244,-4.182,-2.7434,2.6216,1,0.707,0.3814,0.2697,0.707,1.7069,1,0.9122,0.5859,0.5344,0.9122,0.045,15.59,-0.3713,1,0.9307,-0.3713,-0.177,0.9307,0.7554,1,1,3,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.7253,9.1995,3.0331,17.0601,-0.1834,1.8458,13.8367,3.7198,15.889,-0.8476,1.7253,9.1995,3.0331,17.0601,-0.1834,5.5908,10.3387,3.2154,18.8541,0.08,0.9347,1,0.3086,1.0698,0.3301,0.3086,0.8154,1,0.9433,1.2264,1.1569,0.9433,0.6649,1,0.8898,1.5041,1.3383,0.8898,0.3627,1,-1.6129,2.7573,-4.4472,-1.6129,1.6764,1,0.7035,0.5965,0.4196,0.7035,1.0737,1,0.9048,0.9314,0.8427,0.9048,0.0159,8.1777,-0.6616,1,0.9225,-0.6616,-0.554,0.9225,4.5938,33.7516,5.8096,18,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
6.5726,27.5198,5.2459,28.2229,-0.3624,3.0924,20.64,4.5431,23.5681,-0.2265,6.5726,27.5198,5.2459,28.2229,-0.3624,11.3151,43.6082,6.6036,27.6436,0.0564,2.1254,1,0.5809,0.4705,0.2733,0.5809,1.1547,1,0.7944,0.866,0.688,0.7944,1.3333,1,0.6311,0.75,0.4733,0.6311,1.725,1,-4.5395,0.5797,-2.6316,-4.5395,1.078,1,0.7071,0.9276,0.6559,0.7071,1.1975,1,1.021,0.8351,0.8526,1.021,0.0527,17.5443,-0.1424,1,0.8579,-0.1424,0.2494,0.8579,2.9892,0.3762,0.6134,3,0.25,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.4015,2.0447,1.4299,6.765,-0.952,2.4038,2.6793,1.6369,9.168,-0.3105,-0.4015,2.0447,1.4299,6.765,-0.952,3.303,1.9596,1.3998,7.7479,0.0494,-0.167,1,-0.1216,-5.9867,0.7278,-0.1216,0.8736,1,1.0215,1.1447,1.1693,1.0215,0.7631,1,1.0435,1.3104,1.3673,1.0435,1.5187,1,-8.1963,0.6584,-5.3968,-8.1963,0.4954,1,0.4252,2.0185,0.8583,0.4252,0.7379,1,0.8731,1.3552,1.1833,0.8731,0.0134,5.0814,0.6459,1,0.4629,0.6459,0.7612,0.4629,2.1685,0.1401,0.3743,1,0.6667,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.4128,21.2294,4.6075,23.0206,-1.3215,3.4014,12.0758,3.475,19.8321,-0.8587,1.4128,21.2294,4.6075,23.0206,-1.3215,6.9223,22.1785,4.7094,18.0725,0.1408,0.4154,1,0.2041,2.4075,0.4914,0.2041,1.3259,1,0.9784,0.7542,0.7379,0.9784,1.758,1,0.9572,0.5688,0.5445,0.9572,1.4302,1,-4.424,0.6992,-3.0933,-4.424,0.9294,1,0.4714,1.076,0.5072,0.4714,1.1608,1,1.2738,0.8615,1.0974,1.2738,0.0212,10.6511,-0.2171,1,0.4118,-0.2171,0.1102,0.4118,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.8197,0.8895,0.9431,5.5724,0.5631,4.6499,0.3338,0.5777,2.5172,0.5619,8.8197,0.8895,0.9431,5.5724,0.5631,13.3328,1.544,1.2426,7.303,0.6102,1.8968,1,0.6615,0.5272,0.3488,0.6615,1.6325,1,0.759,0.6126,0.4649,0.759,2.6651,1,0.5761,0.3752,0.2162,0.5761,2.2247,1,0.6281,0.4495,0.2824,0.6281,2.2199,1,0.6807,0.4505,0.3066,0.6807,2.2137,1,0.763,0.4517,0.3447,0.763,0.0748,22.2892,-0.1535,1,0.9878,-0.1535,0.0012,0.9878,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9719,0.0402,0.2005,1.0462,0.8751,5.7247,0.0691,0.2629,1.2092,0.8145,7.9719,0.0402,0.2005,1.0462,0.8751,12.649,0.0279,0.167,1.3385,0.9008,1.3925,1,0.6302,0.7181,0.4526,0.6302,0.7628,1,1.2005,1.3109,1.5738,1.2005,0.5819,1,1.4413,1.7185,2.4769,1.4413,1.3815,1,0.6032,0.7239,0.4366,0.6032,1.2857,1,0.6209,0.7778,0.4829,0.6209,0.8652,1,0.7816,1.1559,0.9034,0.7816,0.0662,21.6685,-0.8111,0.9986,0.8979,-0.8111,-0.4764,0.8979,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.1332,1.4856,1.2189,6.2592,0.4776,5.7377,1.2791,1.131,5.3213,0.4523,8.1332,1.4856,1.2189,6.2592,0.4776,12.8983,3.1028,1.7615,7.885,0.5667,1.4175,1,0.6306,0.7055,0.4448,0.6306,1.0777,1,0.6919,0.9279,0.6421,0.6919,1.1614,1,0.4788,0.861,0.4123,0.4788,1.302,1,0.555,0.7681,0.4262,0.555,1.2331,1,0.6585,0.8109,0.534,0.6585,1.1762,1,0.7938,0.8502,0.6749,0.7938,0.0691,22.004,0.2755,1,0.9478,0.2755,0.5657,0.9478,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.7469,0.7826,0.8847,3.8645,0.6381,5.1523,1.2615,1.1232,3.7538,0.5016,8.7469,0.7826,0.8847,3.8645,0.6381,13.4443,1.6407,1.2809,5.6138,0.6584,1.6977,1,0.6506,0.589,0.3832,0.6506,0.7877,1,0.6907,1.2696,0.8768,0.6907,0.6204,1,0.477,1.6118,0.7689,0.477,1.8033,1,0.6298,0.5545,0.3493,0.6298,1.4176,1,0.6498,0.7054,0.4584,0.6498,1.0295,1,0.6884,0.9714,0.6687,0.6884,0.0705,22.6461,0.1312,0.9999,0.9381,0.1312,0.4653,0.9381,4.8421,0.133,0.3646,1,0.8,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
1.5722,10.391,3.2235,21.4912,-0.149,2.02,3.5846,1.8933,9.7726,-0.2315,1.5722,10.391,3.2235,21.4912,-0.149,4.604,12.1942,3.492,26.042,0.0155,0.7783,1,0.3415,1.2849,0.4388,0.3415,1.7026,1,0.9231,0.5873,0.5422,0.9231,2.8988,1,0.8521,0.345,0.294,0.8521,1.5176,1,-6.8153,0.6589,-4.4908,-6.8153,2.3569,1,0.7071,0.4243,0.3,0.7071,2.1991,1,0.8252,0.4547,0.3753,0.8252,0.0162,6.9436,-0.1782,1,0.9071,-0.1782,-0.0316,0.9071,3.4677,0.249,0.499,1,0.75,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
0.6897,5.5401,2.3538,14.0061,-0.4336,1.7778,6.9277,2.632,14.062,-0.8353,0.6897,5.5401,2.3538,14.0061,-0.4336,4.0988,5.3202,2.3066,13.6409,0.0174,0.388,1,0.1683,2.5776,0.4338,0.1683,0.8943,1,1.0205,1.1182,1.1411,1.0205,0.7997,1,1.0413,1.2505,1.3021,1.0413,0.6619,1,-17.5864,1.5108,-26.5702,-17.5864,1.2751,1,0.7038,0.7842,0.5519,0.7038,0.996,1,1.0268,1.004,1.0309,1.0268,0.0109,5.9751,-0.0409,1,0.6135,-0.0409,-0.0323,0.6135,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
5.3519,21.8695,4.6765,21.0948,-0.1244,2.6903,15.3005,3.9116,18.098,-0.4115,5.3519,21.8695,4.6765,21.0948,-0.1244,9.3503,36.1344,6.0112,26.2051,0.0124,1.9894,1,0.5724,0.5027,0.2877,0.5724,1.1955,1,0.778,0.8364,0.6507,0.778,1.4293,1,0.6052,0.6996,0.4234,0.6052,0.4424,1,-7.0733,2.2606,-15.9897,-7.0733,1.4632,1,0.707,0.6834,0.4832,0.707,1.1656,1,0.805,0.8579,0.6906,0.805,0.0434,14.6246,-0.0296,1,0.9521,-0.0296,0.202,0.9521,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5213,0.0139,0.1177,0.6927,0.9104,6.4079,0.0052,0.072,0.3844,0.942,7.5213,0.0139,0.1177,0.6927,0.9104,12.4184,0.016,0.1264,0.783,0.9382,1.1738,1,0.6057,0.852,0.516,0.6057,1.6339,1,0.9314,0.612,0.5701,0.9314,2.6697,1,0.8675,0.3746,0.325,0.8675,1.1282,1,0.5918,0.8864,0.5246,0.5918,1.1673,1,0.6099,0.8567,0.5225,0.6099,1.8019,1,0.8847,0.555,0.491,0.8847,0.0664,21.4504,-0.533,0.9979,0.9692,-0.533,-0.3033,0.9692,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9316,0.6182,0.7862,4.1133,0.6149,5.9665,0.1927,0.439,1.7174,0.7493,7.9316,0.6182,0.7862,4.1133,0.6149,12.7166,1.1357,1.0657,5.6708,0.6557,1.3293,1,0.6237,0.7523,0.4692,0.6237,1.791,1,0.7378,0.5583,0.4119,0.7378,3.2078,1,0.5443,0.3117,0.1697,0.5443,1.2794,1,0.608,0.7816,0.4752,0.608,1.5591,1,0.6484,0.6414,0.4159,0.6484,2.395,1,0.7253,0.4175,0.3029,0.7253,0.0679,21.8296,0.3109,0.9999,0.983,0.3109,0.4794,0.983,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.882,0.0047,0.0686,0.3737,0.9588,4.5008,0.0069,0.0833,0.4118,0.9125,8.882,0.0047,0.0686,0.3737,0.9588,13.3435,0.0059,0.077,0.4418,0.9675,1.9734,1,0.6656,0.5067,0.3373,0.6656,0.8238,1,0.8908,1.2138,1.0813,0.8908,0.6787,1,0.7936,1.4734,1.1693,0.7936,2.0267,1,0.6627,0.4934,0.327,0.6627,1.9288,1,0.6686,0.5185,0.3467,0.6686,0.9075,1,0.8459,1.1019,0.9321,0.8459,0.0702,22.2649,-0.62,1.0056,0.9666,-0.62,-0.369,0.9666,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.2382,0.8562,0.9253,5.0035,0.5777,5.1563,0.7847,0.8858,4.2335,0.4627,8.2382,0.8562,0.9253,5.0035,0.5777,12.7647,1.8843,1.3727,6.8301,0.614,1.5977,1,0.6454,0.6259,0.404,0.6454,1.0446,1,0.6741,0.9573,0.6453,0.6741,1.0912,1,0.4544,0.9164,0.4164,0.4544,1.8771,1,0.6299,0.5327,0.3356,0.6299,1.5036,1,0.6695,0.6651,0.4453,0.6695,1.1819,1,0.7326,0.8461,0.6198,0.7326,0.0657,21.6328,0.3545,1,0.9677,0.3545,0.5781,0.9677,0,0,0,0,0,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
8.4414,2.7054,1.6448,8.9442,0.3975,5.3015,1.6156,1.2711,5.0607,0.405,8.4414,2.7054,1.6448,8.9442,0.3975,13.1522,4.6675,2.1604,12.23,0.4402,1.5923,1,0.6418,0.628,0.4031,0.6418,1.294,1,0.7613,0.7728,0.5883,0.7613,1.6746,1,0.5796,0.5972,0.3461,0.5796,1.7133,1,0.6135,0.5837,0.3581,0.6135,1.7455,1,0.6795,0.5729,0.3893,0.6795,1.7674,1,0.7313,0.5658,0.4138,0.7313,0.0702,22.1844,-0.0568,1,0.9627,-0.0568,0.2111,0.9627,3.9194,1.2677,1.1259,3,0.4,1100,0,0,0,1,TASCA_SINISTRA_DAVANTI_PANTALONI
