@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.3982,5.0932,2.2568,17.6286,-1.0653,-8.8176,23.4723,4.8448,25.5614,-101.3286,9.9983,9.7699,3.1257,16.6671,0.1518,13.8108,25.4722,5.047,26.6968,0.1211,0.0452,-0.0398,-0.0288,-0.8819,-0.6385,0.7239,0.4658,0.722,0.4472,1.55,0.9599,0.6193,0.217,0.5213,0.1999,2.4025,0.9215,0.3836,0.3592,-3.0493,-2.4712,-8.4881,-6.8789,0.8104,34.1696,0.4344,0.281,0.0127,0.0082,0.6469,0.6897,1.0577,0.6603,1.5336,0.9575,0.6243,0.0913,20.3921,0.266,0.2744,-0.0338,-0.5511,-0.8893,0.8605,-93.4747,24.5873,4.9586,100.75,?,-10.027,287.0854,16.9436,58.9375,-3.0299,-4.3609,93.8551,9.6879,30.625,-1.7684,9.3223,21.4349,2.2993,0.2927,0.5118,1.7489,0.0856,0.262,3.0588,2.2736,5.1502,2.2652,0,0,1.322,1.7094,3.2898,1.9245,0.6446,115.6751,0.923,0.6012,0.4719,?,?,?,?,?,DAVANTI_PANTALONI
-0.0542,8.1114,2.8481,15.3834,-1.0526,6.0829,21.532,4.6403,21.9175,-0.6023,9.7996,11.6759,3.417,16.0625,0.159,12.6828,13.502,3.6745,15.032,0.2249,-0.0089,-0.0055,-0.0043,0.6207,0.4796,0.7727,0.6138,0.8335,0.7751,1.358,1.2628,0.9299,0.3767,0.6947,0.6008,1.8442,1.5947,0.8648,0.9575,-2.5975,-1.8086,-2.7127,-1.8888,0.6963,0.5479,0.3924,0.3864,0.7162,0.7053,0.9848,0.7019,0.9577,1.0234,1.3645,1.4581,1.0686,0.079,18.5011,-0.0809,0.0367,-0.0828,-0.2538,0.2346,0.8519,-9.2173,483.0311,21.978,56.5521,-6.1,-36.8858,135.3058,11.6321,46.5408,?,-12.9761,146.4749,12.1027,34.3964,-1.8764,0.2499,0.7103,2.8426,1.8894,1.816,0.9611,3.5699,3.2977,0.9237,1.044,2.1654,2.0742,0,0.6661,0,1.2151,1.6441,1.3531,0.2752,70.1886,-0.8573,-0.9883,0.8507,?,?,?,?,?,DAVANTI_PANTALONI
0.1674,0.0081,0.0899,0.4469,-0.258,6.1484,0.0279,0.1671,0.7624,0.883,9.6266,0.0042,0.0649,0.3515,0.9641,11.4251,0.0093,0.0964,0.4763,0.9593,0.0272,0.0174,0.0147,0.6387,0.5381,0.8426,0.5376,1.3841,0.9326,2.5746,1.7347,0.6738,0.289,1.9157,0.8697,6.6283,3.0091,0.454,-0.0159,-0.0097,-0.0082,0.6093,0.5121,0.8405,0.0545,0.0363,0.0303,0.6653,0.5564,0.8363,0.5862,1.2714,0.9383,2.1691,1.6008,0.738,0.0762,15.9447,-0.3163,0.1011,-0.227,-0.1761,0.8286,0.4062,38.2089,0.0248,0.1576,0.63,0.9836,-15.4089,0.0907,0.3012,15.863,?,15.1935,0.0043,0.0656,0.311,0.9799,-2.4797,2.5148,-1.0142,0.5231,2.4021,4.5917,0.2737,5.77,21.0841,-2.3831,2.4905,-1.0451,0,2.4811,0,0.0397,2.0257,51.0065,0.2927,68.8113,0.7703,-0.3838,-0.3244,71.6245,0.0131,0.1146,0.2797,0.9961,DAVANTI_PANTALONI
-0.0024,7.4067,2.7215,17.1996,-1.6606,7.6246,13.172,3.6293,18.5993,-0.4704,9.417,10.7859,3.2842,17.8132,0.0535,13.0844,6.9773,2.6415,17.5748,0.0818,-0.0003,-0.0003,-0.0002,0.8097,0.5827,0.7197,0.7499,0.8287,1.0303,1.1051,1.374,1.2433,0.5623,0.6867,1.0616,1.2212,1.8878,1.5459,1.804,-10.6591,-6.8579,-5.9084,-3.8014,0.6434,0.5111,0.3435,0.3378,0.6721,0.6609,0.9833,0.9247,0.9656,0.9786,1.0441,1.0583,1.0136,0.0802,19.2691,0.4983,-0.1502,-0.0151,0.1415,0.4405,0.8562,-24.3976,49.2001,7.0143,41.687,?,-18.8027,87.7342,9.3667,42.45,-2.9588,6.2839,250.2196,15.8183,55.327,-0.106,1.2976,-3.8826,-2.9922,0.7489,0.4434,0.5921,0.5608,0.1966,0.3506,1.3139,7.861,5.9828,0,0,0.2144,0.982,0.7535,0.7673,0.2082,55.1119,-0.7177,-0.9227,0.534,73.1358,0,0.0001,0,1,DAVANTI_PANTALONI
0.011,3.0825,1.7557,11.3774,-1.4366,-11.4193,18.2468,4.2716,26.6608,-16.1989,9.3309,6.8292,2.6133,18.9981,-0.0488,15.0351,19.5721,4.424,28.7012,0.0758,-0.001,0.0012,0.0007,-1.2238,-0.7595,0.6206,0.411,0.6718,0.3969,1.6346,0.9655,0.5907,0.1689,0.4514,0.1575,2.6719,0.9323,0.3489,0.2671,7.5883,-2.8509,28.4058,-10.672,-0.3757,3.0122,0.2578,0.1504,0.0856,0.0499,0.5833,0.4267,0.5989,0.3964,1.4033,0.9289,0.6619,0.1024,22.0293,-0.0839,-0.1818,-0.0387,-0.9147,-0.9738,0.9557,28.9306,33.8426,5.8174,25.0198,0.3317,31.0526,14.5959,3.8205,13.8,0.6429,-9.1017,67.3478,8.2066,27.5375,-24.5262,0.9317,-3.1786,-3.4117,1.5227,0.7089,0.4655,2.3186,0.5025,0.2167,0.5,-0.4694,-0.9388,0.9689,34.7044,35.8175,1.813,0.9086,0.5011,0.3014,69.1465,-0.8152,0.6453,-0.1124,?,?,?,?,?,DIETRO_PANTALONI
0.2197,0.7782,0.8821,4.5743,-0.7121,-11.0346,5.5817,2.3626,20.8242,?,9.8661,1.5173,1.2318,7.7539,0.4491,14.8727,5.828,2.4141,17.1964,0.3162,-0.0199,0.0223,0.0148,-1.1184,-0.7419,0.6634,0.3734,0.7161,0.3654,1.918,0.9786,0.5102,0.1394,0.5129,0.1335,3.6786,0.9577,0.2604,0.0914,-0.3009,-0.2393,-3.2937,-2.6188,0.7951,0,0.1898,0.1062,0,0,0.5597,0.2197,0.5899,0.266,2.6856,1.211,0.4509,0.1035,21.587,-0.117,0.0448,0.0993,-0.7427,-0.9706,0.8791,24.6701,8.2666,2.8752,15.6586,0.4942,35.7744,5.4715,2.3391,9.1812,0.7723,-8.2273,29.4475,5.4266,21.7194,?,0.6896,-2.9986,-4.3483,1.2292,0.5298,0.4311,1.5109,0.2807,0.1858,0.4914,-0.7044,-1.4337,0.7678,0,0,1.7055,0.7209,0.4227,0.3093,68.6717,-0.5629,0.1177,0.7334,?,?,?,?,?,DIETRO_PANTALONI
-0.6009,7.3634,2.7136,16.9943,-2.4911,-2.0273,49.2425,7.0173,31.7973,-3.0378,9.8396,20.8371,4.5648,22.7101,0.0515,12.0648,33.1715,5.7595,24.4786,0.1802,0.2964,-0.0611,-0.0498,-0.206,-0.168,0.8156,0.3867,0.5945,0.4711,1.5373,1.2184,0.7926,0.1495,0.3534,0.222,2.3632,1.4845,0.6282,0.5069,-9.8336,-2.2532,-19.3992,-4.445,0.2291,0.6181,0.2033,0.163,0.3289,0.2637,0.8018,0.5345,0.7483,0.6942,1.4001,1.299,0.9278,0.0689,15.9483,0.4503,-0.4317,-0.516,0.034,-0.6816,0.6464,-9.3465,96.1435,9.8053,30.2399,?,-5.4993,60.2363,7.7612,37.4985,-0.4535,-34.9522,92.4787,9.6166,41.0995,?,1.6996,0.2674,0.1573,1.2634,1.0196,0.8071,1.5961,1.0396,0.6514,2.5848,0.7358,0.2846,0,1,0,0.8064,0.7358,0.9124,0.2507,53.1257,-0.7474,-0.9227,0.9342,?,?,?,?,?,DIETRO_PANTALONI
0.7421,9.1948,3.0323,15.7928,-0.7004,3.6684,143.6851,11.9869,50.7977,-2.2625,9.5243,20.5121,4.529,21.9412,0.0387,14.5298,66.9973,8.1852,39.3237,0.0536,0.2023,0.0779,0.0511,0.3852,0.2525,0.6555,0.253,0.6695,0.3705,2.6467,1.4645,0.5533,0.064,0.4483,0.1372,7.0049,2.1446,0.3062,0.1847,-7.3743,-2.9211,-39.9334,-15.8182,0.3961,0.5965,0.4069,0.2235,0.6822,0.3747,0.5493,0.3109,0.7198,0.4016,2.3152,1.2918,0.558,0.0706,22.0568,-0.5765,0.11,0.1588,-0.426,-0.5961,0.9469,7.4859,110.3552,10.505,35.759,-1.1516,-27.2625,39.5877,6.2919,31.6177,-104.7194,-17.0814,17.5491,4.1892,23.3398,?,-0.2746,-0.4382,1.596,1.6696,2.5077,1.5019,2.7876,6.2884,2.2558,0.6111,0.82,1.3419,55.5714,0,0,1.131,1.5321,1.3547,0.2278,56.3902,-0.8761,0.7698,-0.4485,?,?,?,?,?,DIETRO_PANTALONI
-0.6365,13.268,3.6425,22.4492,-2.1194,-0.2846,49.2214,7.0158,31.2746,-2.4772,9.7769,37.4548,6.12,30.2799,0.0017,12.1609,48.13,6.9376,32.8474,0.0449,2.2368,-0.0651,-0.0523,-0.0291,-0.0234,0.804,0.5192,0.5952,0.525,1.1464,1.0113,0.8822,0.2696,0.3542,0.2757,1.3142,1.0227,0.7782,0.6846,-294.8051,-9.8774,-430.6426,-14.4286,0.0335,0.8001,0.2373,0.2093,0.2965,0.2615,0.882,0.7178,0.7414,0.6834,1.0328,0.9521,0.9218,0.0671,17.1881,0.6646,-0.3393,-0.5427,0.0979,-0.3585,0.8586,-10.4948,41.6257,6.4518,26.5198,?,-8.3559,96.3108,9.8138,42.5385,-0.4926,-24.2865,60.097,7.7522,29.4586,?,1.256,0.4321,0.3441,0.6574,0.8323,1.2659,0.4322,0.6926,1.6026,1.8889,0.9002,0.4766,0,1,0,0.6234,0.9002,1.444,0.19,47.0608,-0.5339,-0.8227,0.9129,?,?,?,?,?,DIETRO_PANTALONI
0.3233,15.7872,3.9733,19.7543,-0.6272,1.31,90.4811,9.5122,29.8789,-1.1501,9.9701,20.609,4.5397,19.9587,0.0578,14.1199,28.7297,5.36,25.3136,0.0759,0.2468,0.0324,0.0229,0.1314,0.0928,0.7061,0.4177,0.8752,0.7413,2.0953,1.7747,0.847,0.1745,0.766,0.5495,4.3904,3.1494,0.7173,0.4764,-6.2242,-3.6625,-13.065,-7.6878,0.5884,0.8736,0.5731,0.4432,0.656,0.5073,0.7733,0.6611,0.9898,0.7804,1.497,1.1804,0.7885,0.0689,21.6835,-0.3527,0.4469,0.5565,-0.3411,-0.4172,0.9586,-17.3302,112.096,10.5875,39.299,?,-21.1931,541.3436,23.2668,71.8781,-1.062,-22.7236,43.3605,6.5849,29.6387,?,0.8177,0.7627,0.9326,0.455,1.6079,3.5334,0.2071,2.5852,12.4847,1.0616,1.3259,1.249,0,1,0,0.5467,1.3259,2.4251,0.2437,70.2351,-0.5154,-0.9626,0.6636,?,?,?,?,?,DIETRO_PANTALONI
0.3169,13.8679,3.724,22.0728,-1.1952,-2.3884,52.9318,7.2754,35.4662,-5.5995,10.3112,32.1814,5.6729,27.9743,0.0504,12.1178,64.2669,8.0167,40.1927,0.0358,-0.1327,0.0307,0.0261,-0.2316,-0.1971,0.8509,0.5119,0.6565,0.4645,1.2825,0.9075,0.7076,0.262,0.4309,0.2158,1.6448,0.8236,0.5007,0.3994,-8.0933,-8.0516,-20.2652,-20.1608,0.9948,1.871,0.3413,0.2412,0.1824,0.1289,0.7067,0.6224,0.789,0.5492,1.2678,0.8824,0.696,0.073,16.7763,-0.0836,-0.2882,-0.0746,-0.7368,-0.895,0.9438,12.1918,151.7735,12.3196,43.625,-1.059,19.8569,42.7223,6.5362,31.3125,0.1827,-62.2293,2.0488,1.4314,65.1875,?,0.614,-0.1959,-0.3191,1.8848,8.6069,4.5664,3.5526,74.0786,20.8522,-3.2054,0.3442,-0.1074,0.553,0,0,1.3932,0.6692,0.4803,0.4583,98.7366,0.2692,0.4123,0.8846,?,?,?,?,?,DIETRO_PANTALONI
-0.6137,8.9462,2.991,15.2216,-1.1641,1.8725,95.8612,9.7909,30.0193,-1.812,9.6722,12.5482,3.5423,16.6545,0.1943,13.8729,22.3332,4.7258,24.1338,0.1506,-0.3278,-0.0635,-0.0442,0.1936,0.135,0.6972,0.3055,0.8444,0.6329,2.764,2.0718,0.7496,0.0933,0.7129,0.4006,7.6394,4.2923,0.5619,0.4233,-2.0385,-1.914,-4.8159,-4.5217,0.9389,0.6589,0.3403,0.2476,0.5164,0.3757,0.7276,0.5071,0.914,0.6307,1.8025,1.2439,0.6901,0.0658,21.0262,0.2843,0.2483,0.0031,-0.4138,-0.571,0.9269,-22.1753,108.3326,10.4083,44.9466,?,-21.825,402.6583,20.0663,64.6469,-1.5477,-16.9447,267.1842,16.3458,53.9962,-1.5173,1.0161,1.3087,1.288,0.5187,0.6368,1.2276,0.269,0.4055,1.507,1.1445,1.381,1.2067,0,0,1.183,0.6953,0.8324,1.1973,0.2362,71.6416,-0.8601,-0.5714,0.8139,?,?,?,?,?,DIETRO_PANTALONI
0.0944,4.8111,2.1934,9.7366,-1.1153,-4.329,70.68,8.4071,25.7697,-3.0806,9.8111,4.7847,2.1874,8.1441,0.4352,13.0816,24.1551,4.9148,17.1531,0.2838,-0.0218,0.0096,0.0072,-0.4412,-0.3309,0.75,0.2609,1.0028,0.4463,3.8434,1.7106,0.4451,0.0681,1.0055,0.1992,14.772,2.9261,0.1981,0.2639,-0.8181,-0.7552,-3.1002,-2.862,0.9232,0.7289,0.3192,0.1922,0.438,0.2637,0.602,0.3778,1.1955,0.5676,3.1642,1.5023,0.4748,0.071,19.0924,0.497,-0.3207,-0.587,-0.6612,-0.8879,0.8754,-4.5751,677.6922,26.0325,73.2,-1.6859,7.7151,462.4118,21.5038,54.3112,-0.3882,-23.2492,207.0543,14.3894,45.2838,-27.4156,-0.593,0.1968,-0.3318,1.2106,1.8091,1.4944,1.4656,3.273,2.2333,3.0251,1.0516,0.3476,0.6966,17.1015,24.5494,1.3478,1.6165,1.1994,0.165,65.7773,-0.1986,-0.5889,0.7126,?,?,?,?,?,DIETRO_PANTALONI
0.4249,0.0296,0.172,0.995,-0.0163,-7.1129,0.2639,0.5137,9.7105,?,9.6946,0.0308,0.1754,1.0015,0.9029,12.0379,0.1705,0.4129,3.1076,0.7804,-0.0597,0.0438,0.0353,-0.7337,-0.5909,0.8053,0.3349,0.9809,0.4167,2.9289,1.2441,0.4248,0.1122,0.9622,0.1736,8.5787,1.5478,0.1804,0.0016,-0.0017,-0.0014,-1.0425,-0.8793,0.8435,0,0.0949,0.0692,0,0,0.729,0.1025,0.9935,0.3202,9.6959,3.1247,0.3223,0.0797,17.2326,0.0457,-0.1137,-0.0565,-0.6179,-0.9631,0.8045,-7.4468,0.6901,0.8307,9.9117,?,39.375,0.5,0.7071,2.6618,0.9338,9.6593,3.7451,1.9352,6.6785,0.5288,-0.1891,-0.7709,4.0764,1.1748,0.4293,0.3654,1.3801,0.1843,0.1335,-0.2639,-1.3223,5.0106,0,0,2.8376,3.7236,1.4841,0.3986,0.273,56.4811,0.7952,-0.8976,-0.9212,?,?,?,?,?,DIETRO_PANTALONI
0.0184,1.0854,1.0418,11.2251,-1.1133,-6.2692,6.9027,2.6273,16.5242,?,9.5107,1.91,1.382,13.7769,0.2254,11.5839,5.4668,2.3381,18.1701,0.2262,-0.0029,0.0019,0.0016,-0.6592,-0.5412,0.821,0.3965,0.7538,0.4456,1.9011,1.1237,0.5911,0.1572,0.5683,0.1985,3.614,1.2626,0.3494,0.3579,-1.4751,-1.1132,-4.1221,-3.1106,0.7546,0,0.2986,0.2262,0,0,0.7574,0.6793,0.8148,0.6178,1.1994,0.9094,0.7582,0.077,16.313,-0.0431,-0.1497,-0.0235,-0.4335,-0.9039,0.7669,-14.8169,13.577,3.6847,22.0367,?,56.8034,12.619,3.5523,12.7518,0.7892,-0.6748,131.7228,11.4771,33.3542,-0.7169,-0.2608,21.9568,-84.1756,1.0373,0.321,0.3095,1.0759,0.1031,0.0958,-0.4617,1.5823,-3.4271,0,0,3.1131,1.7281,0.6607,0.3823,0.3967,82.4573,0.7302,-0.5388,-0.9285,?,?,?,?,?,DIETRO_PANTALONI
-0.5984,25.9104,5.0902,29.6916,-1.8523,3.1859,66.0683,8.1282,37.6648,-1.7078,9.6765,31.2061,5.5862,30.3993,-0.2545,13.8905,34.382,5.8636,25.9776,0.1388,-0.1878,-0.0618,-0.0431,0.3292,0.2294,0.6966,0.6262,0.9112,0.8681,1.455,1.3862,0.9527,0.3922,0.8303,0.7536,2.1172,1.9216,0.9076,0.8117,3.1266,-4.6054,3.8519,-5.6738,-1.473,0.7484,0.4296,0.3451,0.574,0.4611,0.8033,0.7883,0.9767,1.143,1.239,1.4499,1.1702,0.0704,20.7321,0.6357,0.0886,-0.3086,0.1083,-0.3126,0.7121,-22.2748,218.1939,14.7714,49.2172,?,-27.193,512.4009,22.6363,70.9503,-1.7026,-18.5987,110.1731,10.4963,35.405,-3.8471,0.8191,1.1977,1.4621,0.6526,1.4073,2.1566,0.4258,1.9805,4.6509,1.1011,1.7515,1.5906,0,0,3.5941,0.6937,1.3901,2.004,0.2743,75.3759,-0.8934,-0.8108,0.9217,?,?,?,?,?,DIETRO_PANTALONI
0.1965,0.8061,0.8978,5.7034,-1.1516,0.4866,7.5089,2.7402,14.1603,-1.0058,9.9252,3.9578,1.9894,11.7296,0.3491,10.3325,4.2968,2.0729,11.4184,0.3671,0.4039,0.0198,0.019,0.049,0.0471,0.9606,0.3276,0.4513,0.4331,1.3774,1.3219,0.9597,0.1073,0.2037,0.1876,1.8972,1.7476,0.9211,0.4299,-0.4852,-0.4609,-1.1286,-1.072,0.9498,0.3755,0.1471,0.1469,0.3918,0.3913,0.9988,0.4028,0.4862,0.4995,1.2072,1.2401,1.0273,0.0695,12.8007,-0.2076,-0.0584,-0.0183,0.2537,0.2777,0.9696,3.3974,130.7321,11.4338,39.3585,-2.1844,-1.3812,14.3847,3.7927,17.3386,-5.0217,-31.9355,8.0299,2.8337,33.5999,?,-2.4598,-0.1064,0.0432,3.0147,4.0349,1.3384,9.0883,16.2807,1.7914,1.8672,0.8035,0.4303,4.2925,0,0,2.27,1.1714,0.516,0.2248,46.1671,0.6603,-0.6245,-0.5276,?,?,?,?,?,DAVANTI_PANTALONI
