@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.2202,0.0201,0.1416,0.6282,-0.1482,-0.1876,0.0167,0.1291,0.5163,-8.3305,-0.1791,0.0161,0.1267,0.6049,-4.6859,0.379,0.0249,0.1577,0.6379,0.122,-1.1739,-1.2296,0.5809,1.0475,-0.4949,-0.4725,1.0966,1.1176,0.8982,1.0192,0.8191,0.8036,1.2025,1.2491,0.8067,1.0388,0.6709,0.6458,0.1759,0.1627,-0.915,0.9246,-5.2012,-5.6251,9.8878,5.1427,0.7531,0.5201,0.0762,0.1464,1.2168,1.0385,0.9848,0.8535,0.8094,0.9483,0.0036,0.6057,-0.4389,-0.3218,0.8477,0.1111,-0.7044,-0.5612,0.6718,0,0.0026,0.008,0.9881,0.3104,0,0.0028,0.0106,0.9664,0.6091,0,0.0022,0.0085,0.9861,2.1642,1.1029,0.5096,0.9441,1.1809,1.2508,0.8913,1.3944,1.5646,2.1822,1.1021,0.505,2.1344,1.0999,0.5153,0.7576,0.9425,1.244,0.0102,1.5913,-0.3434,0.3579,-0.0121,1100,0,0,0,1,SINISTRA_PANTALONI
0.1983,0.0264,0.1626,0.7406,-0.0491,-0.0801,0.012,0.1094,0.5143,-3.8868,-0.2742,0.0188,0.1371,0.6561,-21.0968,0.3741,0.0381,0.1953,0.8008,0.0527,-2.4766,-0.7232,0.53,0.292,-0.214,-0.7329,1.4854,1.1857,0.8324,0.7982,0.5604,0.702,2.2063,1.4059,0.6928,0.6372,0.314,0.4928,0.0847,0.0553,-0.7784,0.653,-9.1868,-14.0681,6.7077,23.7756,0.8351,3.5445,0.1245,0.0351,1.44,1.1288,0.9248,0.7839,0.6422,0.8193,0.0036,0.5765,-0.8277,-0.5404,0.8906,0.4211,-0.7603,-0.8425,0.2153,0,0.0024,0.0078,0.9645,-0.694,0,0.006,0.7004,?,-0.3224,0,0.0025,0.3284,?,-0.3102,-0.6677,2.1528,0.4028,0.9604,2.3843,0.1622,0.9223,5.6847,-0.3026,-0.6454,2.1326,0,0,1,0.0111,0.0238,2.1326,0.0082,1.2317,0.9725,-0.8197,-0.9179,1100,0,0,0,1,SINISTRA_PANTALONI
0.4427,6.3074,2.5115,12.7034,-0.9975,-0.5449,1.4831,1.2178,5.2996,-2.0759,-0.5846,4.8854,2.2103,12.1439,-0.8062,3.2232,3.1217,1.7668,7.091,0.0326,-0.8125,-0.7573,0.1374,0.932,-0.169,-0.1814,2.0622,1.1363,1.4215,0.551,0.6893,1.251,4.2528,1.2911,2.0205,0.3036,0.4751,1.565,1.7736,1.1704,-26.5163,0.6599,-14.9502,-22.6562,3.6912,0.9459,0.8676,0.2562,0.235,0.9172,2.3971,1.0461,1.7915,0.4364,0.7474,1.7126,0.0095,4.7557,-0.0975,0.323,0.3933,-0.0053,-0.3334,0.0318,-0.1853,0.0011,0.033,0.2418,?,-0.5189,0.0068,0.0826,0.6923,?,-0.609,0.0019,0.0432,0.7555,?,0.3571,0.3043,0.8521,0.3992,0.7635,1.9124,0.1594,0.5829,3.6575,0.3493,0.3201,0.9164,1,1,1,0.3493,0.3201,0.9164,0.0086,1.3131,-0.0657,0.3149,-0.6393,1100,0,0,0,1,SINISTRA_PANTALONI
-1.1766,2.634,1.623,7.5389,-1.9591,-1.5497,12.2264,3.4966,12.6358,-1.3247,0.56,12.6845,3.5615,16.4573,-0.7274,4.7134,9.428,3.0705,10.5203,0.0277,0.7592,-2.1011,-0.2496,-2.7674,-0.3288,0.1188,0.4641,0.4557,0.5286,0.9818,1.1388,1.1599,0.2154,0.2077,0.2794,0.9639,1.2968,1.3454,0.6932,0.7202,-16.6408,1.039,-24.0063,-23.1057,0.4687,0.2674,0.2355,0.5705,0.5023,0.8805,0.5966,0.4581,0.7166,0.7678,1.2011,1.5643,0.0211,7.0141,-0.3745,-0.5521,-0.37,0.099,-0.2872,0.4328,0.0296,0.0936,0.3059,0.818,-1.7568,0.2458,0.0113,0.1064,0.3531,0.1263,0.41,0.0034,0.0584,0.2086,0.5774,0.1204,0.0722,0.5996,2.8739,5.2399,1.8233,8.2595,27.4567,3.3243,-10.2156,-1.8293,0.1791,0.7343,0.6012,0.8188,2.3168,3.9217,1.6927,0.005,0.9314,0.084,0.6855,0.7359,1100,0,0,0,1,SINISTRA_PANTALONI
-0.8045,3.2627,1.8063,8.055,-2.2345,-2.1428,10.2377,3.1996,12.9438,-1.2544,0.3107,11.5457,3.3979,15.0865,-0.4719,4.889,6.4795,2.5455,10.6652,0.0393,0.3755,-2.5895,-0.1646,-6.8968,-0.4383,0.0635,0.5645,0.5316,0.7096,0.9417,1.257,1.3349,0.3187,0.2826,0.5035,0.8867,1.58,1.7819,0.7726,1.1505,-12.7649,1.4891,-16.5215,-11.0953,0.4337,0.243,0.2243,0.5602,0.5172,0.9233,0.6223,0.5339,0.7553,0.858,1.2136,1.4146,0.0241,7.3387,0.5027,-0.2835,-0.6301,-0.0728,-0.4773,0.569,0.168,0.0651,0.2552,0.8602,-1.3387,0.2232,0.0037,0.0605,0.1971,0.4318,0.3893,0.0015,0.0389,0.2048,0.5346,0.7527,0.4315,0.5733,4.2154,6.5683,1.5582,17.7693,43.1429,2.428,-3.2863,-2.0928,0.6368,1.0601,0.8357,0.7884,4.3635,4.1997,0.9625,0.005,0.8999,-0.8297,0.2594,0.2603,1100,0,0,0,1,SINISTRA_PANTALONI
-1.3221,3.7586,1.9387,10.3301,-2.765,-2.2679,13.7723,3.7111,15.9852,-1.4065,0.1405,17.1141,4.1369,20.3081,-0.4144,5.5597,10.6456,3.2628,14.987,0.0493,0.583,-9.4126,-0.2378,-16.1458,-0.4079,0.0253,0.5224,0.4686,0.5942,0.8971,1.1374,1.2679,0.2729,0.2196,0.3531,0.8047,1.2937,1.6076,0.812,1.2749,-9.7688,1.5701,-12.0303,-7.6623,0.413,0.1911,0.1741,0.4627,0.4214,0.9108,0.6462,0.5087,0.6893,0.7871,1.0666,1.355,0.0277,8.1141,-0.2768,-0.4167,-0.4063,0.0076,-0.4031,0.6005,0.0346,0.0753,0.2745,0.8429,-1.5392,0.1941,0.0074,0.0863,0.3474,-0.0415,0.4381,0.0082,0.0907,0.307,0.4296,0.1782,0.0789,0.4429,3.1816,3.0277,0.9516,10.1223,9.1668,0.9056,36.9261,-2.2098,-0.0598,0.9951,0.6168,0.6198,2.426,2.7456,1.1317,0.005,0.88,0.0887,0.6063,0.6697,1100,0,0,0,1,SINISTRA_PANTALONI
-1.0897,10.6911,3.2697,21.9978,-0.8258,-1.5242,6.4696,2.5435,13.0584,-1.5605,1.1816,13.9005,3.7283,19.7915,-0.3388,5.0362,10.604,3.2564,18.436,0.0348,0.7149,-0.9222,-0.2164,-1.2899,-0.3026,0.2346,1.2855,0.877,1.0041,0.6822,0.7811,1.1449,1.6525,0.7691,1.0082,0.4654,0.6101,1.3109,1.2502,1.9865,-14.9612,1.589,-11.9673,-7.5313,2.3625,0.815,0.6308,0.345,0.267,0.7739,1.6846,1.1115,1.1932,0.6598,0.7083,1.0735,0.0233,7.56,-0.3808,0.1345,-0.0395,-0.0857,-0.1163,0.6418,-0.0723,0.0667,0.2583,0.6795,-2.589,-0.0168,0.0067,0.082,0.2544,-0.8495,0.6127,0.0189,0.1375,0.5079,0.3391,4.3113,-0.118,-0.0274,3.1499,1.8788,0.5965,9.9221,3.5299,0.3558,4.1955,-1.8805,-0.4482,1.3766,0.2463,0.1789,2.6713,1.3377,0.5008,0.0065,0.9112,-0.9108,0.5596,-0.4554,1100,0,0,0,1,SINISTRA_PANTALONI
1.2839,5.0898,2.2561,11.609,-0.4793,-0.8484,4.2047,2.0505,7.8397,-1.6056,0.3284,13.8203,3.7176,21.2372,-1.0799,4.2605,7.4394,2.7275,11.1769,0.0852,-1.5133,3.9099,0.3014,-2.5837,-0.1991,0.0771,1.1002,0.6069,0.8271,0.5516,0.7518,1.363,1.2105,0.3683,0.6842,0.3042,0.5652,1.8577,0.7786,0.3411,-3.612,0.4381,-4.6393,-10.5891,2.6083,0.7686,0.6423,0.2947,0.2463,0.8357,1.4808,0.5466,1.0387,0.3691,0.7014,1.9001,0.0167,6.5113,0.256,0.3026,0.533,0.0286,0.0735,0.2819,0.3269,0.0277,0.1666,0.6614,-0.189,-0.3409,0.0026,0.051,0.3942,?,-0.1913,0.0095,0.0974,0.5744,?,-0.9589,-1.7093,1.7825,3.2665,1.7094,0.5233,10.6698,2.9221,0.2739,0.2666,0.183,0.6863,0,0,1,1.6776,1.1514,0.6863,0.0054,0.8745,-0.8324,0.6865,-0.7903,1100,0,0,0,1,SINISTRA_PANTALONI
0.3791,4.4382,2.1067,9.8265,-0.6298,-0.7873,1.6101,1.2689,6.7659,-1.4657,0.5306,7.2681,2.6959,12.8886,-0.5597,3.2797,3.6051,1.8987,8.5686,0.0454,-0.4815,0.7145,0.1156,-1.4837,-0.24,0.1618,1.6603,0.7814,1.1095,0.4707,0.6683,1.4199,2.7565,0.6106,1.2311,0.2215,0.4466,2.016,0.9441,0.821,-9.3228,0.8696,-9.8747,-11.3559,2.1973,0.7297,0.6717,0.3321,0.3057,0.9206,1.4524,0.7624,1.1468,0.525,0.7896,1.5042,0.0104,4.9594,0.3502,0.6379,0.4209,0.1578,0.2376,0.4602,0.0491,0.0306,0.1748,0.5358,-0.3252,-0.2423,0.0094,0.0972,0.4142,?,-0.5225,0.1145,0.3384,0.9613,-57.8797,-0.2026,-0.0939,0.4637,1.7991,0.5167,0.2872,3.2368,0.267,0.0825,0.3175,0.1391,0.4383,0,24.7666,0,1.2938,0.5574,0.4308,0.0059,0.9064,-0.9423,0.7727,-0.9125,1100,0,0,0,1,SINISTRA_PANTALONI
0.0342,0.0136,0.1166,0.5712,-0.718,-0.0161,0.0078,0.0885,0.49,-1.1675,-0.1608,0.006,0.0774,0.3956,-75.815,0.2178,0.0073,0.0852,0.4317,0.1386,-2.1199,-0.2124,0.1568,0.1002,-0.074,-0.7384,1.3173,1.5066,1.3677,1.1437,1.0383,0.9078,1.7354,2.2699,1.8707,1.308,1.078,0.8241,0.9045,0.6114,-3.4372,0.676,-3.8,-5.6214,1.4709,64.5639,0.6634,43.8951,0.451,0.0103,1.1658,1.444,1.3231,1.2386,1.1349,0.9163,0.0017,0.3226,-0.2403,-0.4361,0.4733,-0.1153,-0.101,-0.718,0.3683,0,0.003,0.0098,0.9738,-0.5826,0,0.002,0.5851,?,0.0575,0,0.0024,0.0081,0.8687,-0.632,6.408,-10.1386,1.5479,1.2692,0.8199,2.3961,1.6108,0.6723,-0.6234,6.8454,-10.9807,0,6.1071,0,0.0168,1.2209,72.6746,0.0071,1.0084,0.9047,-0.7303,-0.5472,1100,0,0,0,1,SINISTRA_PANTALONI
0.0101,0.0348,0.1866,0.9175,-1.1043,-0.0843,0.027,0.1642,0.7222,-1.0829,-0.1674,0.0197,0.1404,0.6161,-2.8138,0.3215,0.0133,0.1154,0.4939,0.1332,-0.1194,-0.0601,0.0313,0.5036,-0.2622,-0.5206,1.1362,1.3288,1.6163,1.1695,1.4225,1.2163,1.291,1.7658,2.6124,1.3678,2.0236,1.4795,1.2823,1.0593,-6.3437,0.8261,-4.9472,-5.9887,1.2574,2.6991,0.7652,2.1465,0.6086,0.2835,1.2704,1.4892,1.8578,1.1723,1.4624,1.2475,0.0019,0.4849,0.0334,-0.1958,0.1351,-0.2402,0.0123,-0.5395,0.3302,0.0003,0.0183,0.0588,0.8403,-0.6107,0.0002,0.0134,0.6221,?,-0.066,0.0007,0.0271,0.1059,-103.7794,-0.5407,-5.0048,9.2553,1.3707,0.6757,0.493,1.8787,0.4566,0.243,-0.4972,-2.9472,5.9282,0,363.9966,0,0.0945,0.5549,5.8716,0.0072,1.0069,0.9346,-0.5157,-0.6947,1100,0,0,0,1,SINISTRA_PANTALONI
0.0749,0.0854,0.2922,1.8517,-0.8101,-0.0202,0.017,0.1303,0.7273,-2.7778,-0.2351,0.0093,0.0962,0.6486,-52.7719,0.3691,0.0367,0.1916,0.9699,0.0822,-3.7151,-0.3184,0.2028,0.0857,-0.0546,-0.637,2.243,3.0378,1.5253,1.3543,0.68,0.5021,5.0313,9.228,2.3266,1.8341,0.4624,0.2521,1.5496,1.3019,-9.5457,0.8401,-6.1599,-7.3323,5.3134,84.8031,0.9681,15.9604,0.1822,0.0114,2.5459,2.8548,1.9092,1.1213,0.7499,0.6688,0.0028,0.532,-0.2429,0.0517,0.3495,-0.3328,-0.1484,-0.3223,0.3211,0,0.0018,0.0074,0.9771,-0.593,0,0.0024,0.5969,?,-0.0121,0,0.0031,0.0173,?,-0.5415,-26.5004,48.9385,0.7598,0.5894,0.7757,0.5773,0.3473,0.6017,-0.532,-18.3557,34.5002,0,0,1,0.0125,0.4305,34.5002,0.0077,0.9262,0.6423,-0.8191,-0.5007,1100,0,0,0,1,SINISTRA_PANTALONI
-0.2842,5.1576,2.271,14.5572,-0.7539,-0.6333,4.3535,2.0865,10.0117,-1.0344,0.2262,5.2779,2.2974,13.047,-0.3906,3.324,4.2728,2.0671,11.1655,0.0128,0.4487,-1.2563,-0.0855,-2.7997,-0.1905,0.0681,1.0884,0.9885,1.0987,0.9082,1.0094,1.1114,1.1847,0.9772,1.2071,0.8249,1.0189,1.2352,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0075,5.0503,0.0528,0.1541,-0.2814,0.1439,-0.1326,0.2447,0.3802,0.0151,0.1227,0.3752,0.3638,-0.0984,0.0115,0.1072,0.3245,-2.8164,0.0683,0.01,0.1,0.339,-0.5191,-3.8651,5.5632,-1.4393,1.1444,1.2273,1.0724,1.3097,1.5063,1.1501,-0.8958,-1.8521,2.0675,6.935,2.6425,0.381,1.1561,1.1067,0.9573,0.0041,0.5998,-0.8516,-0.8603,0.9488,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2111,4.2997,2.0736,10.7926,-1.3161,-0.7241,3.1752,1.7819,7.765,-3.0867,0.2695,3.4892,1.868,12.3374,-0.7605,2.6548,4.5579,2.1349,8.6552,0.0107,0.2916,-0.7833,-0.0795,-2.6864,-0.2727,0.1015,1.1637,1.1101,0.9713,0.9539,0.8346,0.8749,1.3541,1.2323,0.9433,0.91,0.6966,0.7655,1.0457,1.1507,-65.4769,1.1005,-62.6179,-56.9019,2.4524,0.665,0.5326,0.2711,0.2172,0.801,1.3899,0.8748,1.2469,0.6294,0.8971,1.4254,0.0083,3.9439,0.2382,0.4428,-0.2638,-0.1724,-0.5211,0.0398,0.3138,0.0088,0.0937,0.3228,0.4317,-0.0607,0.0136,0.1168,0.3171,-5.9501,0.0178,0.0059,0.0767,0.2309,-1.8372,-5.1743,17.6078,-3.4029,0.8028,1.2215,1.5216,0.6444,1.492,2.3152,-0.9034,-1.6402,1.8155,12.4507,6.9796,0.5606,1.018,1.3979,1.3732,0.0033,0.4858,-0.8838,-0.8563,0.9839,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3548,5.2782,2.2974,13.1818,-2.551,-0.4185,4.1251,2.031,9.8208,-0.9219,0.1163,7.2474,2.6921,15.9643,-1.1967,3.4728,4.9049,2.2147,9.5697,0.0169,0.8477,-3.051,-0.1022,-3.599,-0.1205,0.0335,1.1312,0.8534,1.0374,0.7544,0.9171,1.2156,1.2795,0.7283,1.0761,0.5692,0.841,1.4776,2.0101,1.0889,-57.6007,0.5417,-28.6552,-52.9,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3775,0.6152,1.0262,1.6682,0.0057,5.0516,0.1636,0.1364,-0.3943,0.1589,0.0724,0.1266,0.4205,0.0146,0.1209,0.3727,0.4056,-0.1003,0.0144,0.1201,0.3231,-5.1749,0.0356,0.0057,0.0755,0.2632,-1.1917,-4.1928,11.8263,-2.8206,1.0061,1.6009,1.5911,1.0123,2.5628,2.5317,-0.9394,-1.7771,1.8917,11.9857,5.2214,0.4356,1.1537,1.4161,1.2274,0.0044,0.6182,-0.8921,-0.8387,0.9572,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2842,5.1576,2.271,14.5572,-0.7539,-0.6333,4.3535,2.0865,10.0117,-1.0344,0.2262,5.2779,2.2974,13.047,-0.3906,3.324,4.2728,2.0671,11.1655,0.0128,0.4487,-1.2563,-0.0855,-2.7997,-0.1905,0.0681,1.0884,0.9885,1.0987,0.9082,1.0094,1.1114,1.1847,0.9772,1.2071,0.8249,1.0189,1.2352,1.2292,1.7075,-43.1401,1.3891,-35.0958,-25.2657,1.6866,0.8846,0.7338,0.5245,0.4351,0.8295,1.454,1.1158,1.3038,0.7674,0.8967,1.1685,0.0075,5.0503,0.0528,0.1541,-0.2814,0.1439,-0.1326,0.2447,0.3802,0.0151,0.1227,0.3752,0.3638,-0.0984,0.0115,0.1072,0.3245,-2.8164,0.0683,0.01,0.1,0.339,-0.5191,-3.8651,5.5632,-1.4393,1.1444,1.2273,1.0724,1.3097,1.5063,1.1501,-0.8958,-1.8521,2.0675,6.935,2.6425,0.381,1.1561,1.1067,0.9573,0.0041,0.5998,-0.8516,-0.8603,0.9488,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.2111,4.2997,2.0736,10.7926,-1.3161,-0.7241,3.1752,1.7819,7.765,-3.0867,0.2695,3.4892,1.868,12.3374,-0.7605,2.6548,4.5579,2.1349,8.6552,0.0107,0.2916,-0.7833,-0.0795,-2.6864,-0.2727,0.1015,1.1637,1.1101,0.9713,0.9539,0.8346,0.8749,1.3541,1.2323,0.9433,0.91,0.6966,0.7655,1.0457,1.1507,-65.4769,1.1005,-62.6179,-56.9019,2.4524,0.665,0.5326,0.2711,0.2172,0.801,1.3899,0.8748,1.2469,0.6294,0.8971,1.4254,0.0083,3.9439,0.2382,0.4428,-0.2638,-0.1724,-0.5211,0.0398,0.3138,0.0088,0.0937,0.3228,0.4317,-0.0607,0.0136,0.1168,0.3171,-5.9501,0.0178,0.0059,0.0767,0.2309,-1.8372,-5.1743,17.6078,-3.4029,0.8028,1.2215,1.5216,0.6444,1.492,2.3152,-0.9034,-1.6402,1.8155,12.4507,6.9796,0.5606,1.018,1.3979,1.3732,0.0033,0.4858,-0.8838,-0.8563,0.9839,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3548,5.2782,2.2974,13.1818,-2.551,-0.4185,4.1251,2.031,9.8208,-0.9219,0.1163,7.2474,2.6921,15.9643,-1.1967,3.4728,4.9049,2.2147,9.5697,0.0169,0.8477,-3.051,-0.1022,-3.599,-0.1205,0.0335,1.1312,0.8534,1.0374,0.7544,0.9171,1.2156,1.2795,0.7283,1.0761,0.5692,0.841,1.4776,2.0101,1.0889,-57.6007,0.5417,-28.6552,-52.9,0.7265,0.5108,0.3814,0.7031,0.5249,0.7466,1.3422,0.8257,1.3775,0.6152,1.0262,1.6682,0.0057,5.0516,0.1636,0.1364,-0.3943,0.1589,0.0724,0.1266,0.4205,0.0146,0.1209,0.3727,0.4056,-0.1003,0.0144,0.1201,0.3231,-5.1749,0.0356,0.0057,0.0755,0.2632,-1.1917,-4.1928,11.8263,-2.8206,1.0061,1.6009,1.5911,1.0123,2.5628,2.5317,-0.9394,-1.7771,1.8917,11.9857,5.2214,0.4356,1.1537,1.4161,1.2274,0.0044,0.6182,-0.8921,-0.8387,0.9572,1100,0,0,0,1,TASCA_GIACCA_ALTA
