@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.1573,19.2476,4.3872,25.3436,-0.8325,-0.2723,53.4052,7.3079,44.6092,-0.5321,0.3116,15.7952,3.9743,20.2901,-0.6803,8.114,22.8076,4.7757,29.7801,0.0274,0.5777,-0.5048,-0.0194,-0.8738,-0.0336,0.0384,0.6003,1.1039,0.9186,1.8388,1.5302,0.8322,0.3604,1.2186,0.8439,3.3811,2.3416,0.6925,0.7432,1.4016,-13.7149,1.886,-18.4551,-9.7854,0.475,1.1453,0.4517,2.4112,0.9509,0.3944,0.5681,1.2491,0.851,2.1986,1.498,0.6813,0.0022,12.2664,-0.1746,-0.1095,0.0139,-0.4836,0.0962,0.3208,8.3423,418.5405,20.4583,67.1036,-1.1359,36.4327,40.7753,6.3856,20.256,0.5718,-20.1192,40.545,6.3675,38.5239,?,0.229,-0.4146,-1.8108,3.2038,3.2129,1.0028,10.2646,10.3229,1.0057,-1.3194,0.9264,-0.7021,0.6641,0,0,3.3128,1.7419,0.5258,0.2166,76.3466,-0.365,-0.3034,0.4572,DAVANTI_PANTALONI
-0.2985,0.5194,0.7207,2.7975,-0.7689,-0.9292,3.3105,1.8195,6.8859,-0.7618,-0.626,3.1675,1.7797,6.9919,-0.6703,2.6595,1.2687,1.1264,5.2527,0.0919,0.3212,0.4768,-0.1122,1.4843,-0.3494,-0.2354,0.3961,0.4049,0.6398,1.0223,1.6153,1.5801,0.1569,0.164,0.4093,1.0451,2.6093,2.4966,0.4084,0.4334,-2.2862,1.0611,-5.5979,-5.2755,0.4046,0.3778,0.2734,0.9337,0.6757,0.7236,0.4063,0.4001,0.5326,0.9849,1.3109,1.3311,0.0116,4.1737,0.6158,0.4016,0.0188,0.9598,0.2599,0.2542,14.0335,1.2297,1.1089,4.3,0.7244,-36.7173,0.1502,0.3875,37.8115,?,-24.4388,1.3022,1.1412,26.4643,?,-0.3822,-0.5742,1.5024,2.8617,0.9718,0.3396,8.1892,0.9443,0.1153,-0.2989,-0.4271,1.4288,0,0,1,0.1137,0.1625,1.4288,0.4629,75.1895,0.3819,0.4742,-0.5533,DAVANTI_PANTALONI
0.2101,0.3737,0.6114,2.7356,-0.4473,-0.4539,11.073,3.3276,12.7511,-0.9017,-0.4208,9.0899,3.0149,11.5549,-0.6657,4.1042,4.1193,2.0296,9.2496,0.043,-0.4628,-0.4992,0.0512,1.0785,-0.1106,-0.1025,0.1837,0.2028,0.3012,1.1037,1.6395,1.4855,0.0338,0.0411,0.0907,1.2182,2.6881,2.2067,0.1398,0.1831,-2.0345,1.3093,-14.5486,-11.1117,0.2819,0.2725,0.1956,0.9665,0.6937,0.7177,0.2145,0.2367,0.2957,1.1035,1.3785,1.2492,0.0065,6.1827,0.489,0.3703,-0.1365,0.9882,0.1917,0.2167,5.2866,0.6699,0.8185,3,0.5457,-40.919,0.6561,0.81,42.409,?,-23.3313,3.6831,1.9192,25.6384,?,-0.1292,-0.2266,1.7538,1.0105,0.4265,0.4221,1.0211,0.1819,0.1781,-0.085,-0.1405,1.6541,0,0,1,0.0707,0.117,1.6541,0.4693,69.5369,0.2256,-0.0676,-0.9369,DAVANTI_PANTALONI
-0.2901,0.2057,0.4536,1.7791,-2.1379,-0.462,0.6881,0.8295,3.9747,-0.7442,-0.2685,0.4157,0.6448,3.1607,-0.5992,1.0989,0.4717,0.6868,2.9573,0.0218,0.6278,1.0804,-0.264,1.7208,-0.4204,-0.2443,0.5468,0.7035,0.6605,1.2866,1.2078,0.9388,0.299,0.4949,0.4362,1.6552,1.4589,0.8814,0.7148,1.0235,-18.374,1.432,-25.7069,-17.9517,0.2488,0.2869,0.1875,1.153,0.7538,0.6538,0.4476,0.5629,0.6016,1.2575,1.344,1.0688,0.006,1.7196,0.2737,0.192,-0.4946,0.9889,-0.1786,-0.1141,13.7371,3.1294,1.769,7.1,0.6283,-43.1899,0.3974,0.6304,44.248,?,-6.0349,12.2217,3.4959,11.7695,-10.7961,-0.3181,-2.2763,7.1567,2.8062,0.506,0.1803,7.8749,0.2561,0.0325,-0.2713,-1.1143,4.1078,0,19.1467,0,0.1605,0.6033,3.7596,0.4527,63.0907,0.6253,0.7436,-0.0204,DAVANTI_PANTALONI
0.266,0.0114,0.1066,0.5613,-0.0319,-0.2825,0.0623,0.2496,1.284,-2.8945,-0.2036,0.0148,0.1215,0.6316,-3.2004,0.5009,0.0295,0.1719,0.8228,0.2007,-0.9417,-1.3066,0.5311,1.3875,-0.564,-0.4065,0.4269,0.8772,0.6199,2.0547,1.4518,0.7066,0.1823,0.7696,0.3842,4.2218,2.1079,0.4993,0.0182,0.036,-0.084,1.9829,-4.6186,-2.3292,1.65,3.6178,0.5284,2.1925,0.3203,0.1461,0.4372,0.8887,0.6822,2.0328,1.5604,0.7676,0.0044,0.7884,0.1154,0.0536,0.2795,0.2749,-0.794,-0.451,44.6134,0.0339,0.1841,0.9,0.98,2.669,0.0091,0.0954,0.4087,0.8567,-15.4527,0.0612,0.2474,16.037,?,16.7154,-2.8871,-0.1727,1.9304,0.7441,0.3855,3.7264,0.5537,0.1486,18.0998,-2.7563,-0.1523,15.821,0,0,2.2023,0.0561,0.0255,0.4729,62.7351,0.1877,-0.142,0.1354,DAVANTI_PANTALONI
0.2634,0.0119,0.1093,0.6101,-0.0154,-0.2957,0.0534,0.231,1.2507,-2.3085,-0.2198,0.0119,0.1092,0.5401,-6.009,0.4974,0.0349,0.1869,0.9335,0.0961,-0.8905,-1.1982,0.5294,1.3455,-0.5945,-0.4419,0.4731,1.0008,0.5848,2.1154,1.2361,0.5843,0.2238,1.0016,0.342,4.4748,1.5279,0.3415,0.0106,0.02,-0.0933,1.8848,-8.7914,-4.6645,1.5894,7.7979,0.5818,4.9061,0.366,0.0746,0.4878,1.1297,0.6536,2.3158,1.3398,0.5786,0.0045,0.804,-0.4163,-0.0875,0.6512,0.4581,-0.8693,-0.5454,40.9955,0.0243,0.156,0.6,0.9855,-10.2857,0.0163,0.1278,10.6351,?,6.2166,0.0775,0.2783,1.2389,0.8173,-3.9857,6.5945,-1.6546,1.2211,0.5605,0.459,1.4912,0.3142,0.2107,-3.8273,7.3467,-1.9196,0,6.0926,0,0.0564,0.4843,8.5844,0.4272,57.4977,0.0704,0.148,0.2144,DAVANTI_PANTALONI
0.1504,2.0654,1.4371,7.3495,-1.0055,-1.0989,5.7038,2.3883,9.8388,-2.5607,0.1633,1.819,1.3487,6.0334,-0.495,2.9395,2.2043,1.4847,6.3477,0.1071,-0.1369,0.9211,0.0512,-6.7282,-0.3738,0.0556,0.6018,1.0656,0.968,1.7708,1.6086,0.9084,0.3621,1.1354,0.937,3.1356,2.5875,0.8252,0.5208,1.8444,-4.8417,3.5418,-9.2975,-2.6251,1.3263,0.9081,0.5155,0.6847,0.3887,0.5677,0.747,1.2181,1.1578,1.6307,1.55,0.9505,0.0111,4.2661,0.2887,0.1389,-0.1809,-0.2456,-0.7646,0.4359,-24.1757,45.0296,6.7104,36.3965,?,43.3483,23.8295,4.8816,15.6315,0.6765,1.5835,1.4861,1.2191,4.3361,-0.2476,-0.5577,-15.2677,27.3757,1.3746,5.5046,4.0044,1.8897,30.3003,16.0348,-1.1136,42.293,-37.9785,0,0,13.9015,2.3284,8.3938,3.605,0.4917,69.22,0.9868,0.8123,0.7588,DAVANTI_PANTALONI
-0.0141,2.7404,1.6554,7.1966,-0.9218,-0.3022,3.2487,1.8024,8.3775,-1.3026,-0.6597,3.1377,1.7714,8.5313,-1.9698,2.6633,2.5606,1.6002,6.664,0.0229,0.0467,0.0214,-0.0053,0.4581,-0.1135,-0.2477,0.9184,0.9346,1.0345,1.0175,1.1264,1.107,0.8435,0.8734,1.0702,1.0354,1.2687,1.2254,0.7283,0.61,-22.0525,0.8375,-30.2773,-36.1513,1.0293,1.3036,0.5491,1.2665,0.5334,0.4212,0.859,0.8436,1.0799,0.982,1.2571,1.2802,0.0072,4.2075,0.8536,0.2382,0.0752,0.6263,-0.0786,-0.2911,-22.749,42.7138,6.5356,36.4965,?,-26.472,23.5227,4.85,33.1118,?,-19.6177,393.5653,19.8385,65.2483,-1.0676,0.8594,1.1596,1.3494,1.3475,0.3294,0.2445,1.8159,0.1085,0.0598,1.1022,1.0833,0.9828,1,0,0,1.1022,0.5593,0.5075,0.3964,75.8788,-0.4554,-0.8723,0.7718,DAVANTI_PANTALONI
0.1741,1.1252,1.0608,3.5119,-0.8393,0.0437,1.7878,1.3371,6.9998,-0.5797,-0.3919,2.2337,1.4946,6.0405,-1.0204,2.1408,0.7494,0.8657,4.2494,0.0891,3.9869,-0.4442,0.0813,-0.1114,0.0204,-0.1831,0.7933,0.7098,1.2254,0.8946,1.5446,1.7265,0.6294,0.5038,1.5016,0.8004,2.3858,2.9808,0.6239,0.5253,-3.8544,0.842,-6.1782,-7.3377,0.4309,0.6386,0.4093,1.4821,0.9498,0.6409,0.5017,0.5814,0.8264,1.1588,1.6472,1.4215,0.0043,3.2807,0.1613,-0.7505,0.0487,-0.0538,0.3282,-0.2432,-16.7243,98.4672,9.9231,34.5965,?,10.7652,20.2896,4.5044,12.873,0.3365,-40.2496,39.1623,6.258,46.2866,?,-1.5535,0.4155,-0.2675,2.203,1.5857,0.7198,4.8531,2.5143,0.5181,-5.299,0.7474,-0.1411,0,1,0,2.6875,0.7474,0.2781,0.4445,67.7391,-0.8218,-0.9802,0.8624,DAVANTI_PANTALONI
-0.0403,3.8814,1.9701,7.598,-1.1526,-0.4391,3.4615,1.8605,6.8712,-1.4009,0.0913,10.8,3.2863,12.6044,-1.6305,4.003,2.3221,1.5238,7.1237,0.1097,0.0918,-0.4412,-0.0101,-4.807,-0.1097,0.0228,1.0589,0.5995,1.2929,0.5661,1.2209,2.1566,1.1213,0.3594,1.6715,0.3205,1.4907,4.651,1.0147,0.5207,-4.6359,0.5132,-4.5687,-8.9029,1.2334,0.7367,0.4411,0.5973,0.3577,0.5989,1.1058,0.6028,1.0666,0.5451,0.9646,1.7694,0.0045,6.1745,-0.8623,-0.6826,-0.0122,0.5459,-0.1795,-0.3477,-7.0901,278.349,16.6838,44,-2.6975,-2.5702,58.0997,7.6223,24.3057,-1.47,-32.0702,12.5849,3.5475,36.7255,?,2.7586,0.2211,0.0801,2.1888,4.703,2.1486,4.7909,22.1178,4.6166,2.2191,0.8741,0.3939,1.2093,0,0,1.8103,1.1981,0.6618,0.3262,54.7089,-0.8487,-0.7369,0.8975,DAVANTI_PANTALONI
-0.3955,1.9111,1.3824,5.6957,-1.617,-0.9626,3.3503,1.8304,9.8643,-4.4189,0.5054,3.922,1.9804,7.6495,-0.3258,2.613,3.6939,1.922,9.2064,0.0323,0.4108,-0.7824,-0.1513,-1.9046,-0.3684,0.1934,0.7553,0.6981,0.7193,0.9243,0.9524,1.0304,0.5704,0.4873,0.5174,0.8542,0.907,1.0617,0.4375,1.8722,-11.4641,4.2792,-26.2031,-6.1234,1.1956,0.3772,0.2288,0.3155,0.1913,0.6065,0.5774,0.7446,0.6187,1.2895,1.0715,0.8309,0.0115,4.0225,0.5329,-0.1246,-0.4062,-0.6234,-0.8456,0.7922,-32.0285,43.5006,6.5955,45.9345,?,26.7142,60.2965,7.7651,28.4002,0.1978,14.7521,5.5592,2.3578,12.8463,0.2854,-1.1989,-2.1711,1.8109,0.8494,2.7973,3.2934,0.7214,7.8249,10.8462,-6.561,-8.9519,1.3644,0,0,1.9692,1.6174,3.5757,2.2108,0.438,73.4948,0.9862,0.6588,0.7453,DAVANTI_PANTALONI
0.1025,1.5048,1.2267,6.8492,-0.992,-0.254,5.4458,2.3336,9.4087,-1.045,-0.2226,5.5665,2.3593,11.1893,-1.5001,3.2192,2.2785,1.5095,8.2053,0.066,-0.4038,-0.4607,0.0319,1.1409,-0.0789,-0.0691,0.5257,0.5199,0.8127,0.9891,1.546,1.563,0.2763,0.2703,0.6604,0.9783,2.3901,2.443,0.7094,0.508,-5.8838,0.7161,-8.2941,-11.5817,0.7474,0.7683,0.3914,1.028,0.5237,0.5094,0.728,0.6121,0.8347,0.8409,1.1467,1.3637,0.0035,4.8231,0.32,0.2287,-0.0951,0.3588,0.0953,-0.1659,-15.5767,131.0895,11.4494,36.5,-2.883,5.792,237.5128,15.4115,47.6188,-0.546,-28.4489,96.5862,9.8278,40.7847,?,-2.6894,0.5475,-0.2036,0.7429,1.165,1.5681,0.5519,1.3572,2.4591,1.6113,0.6645,0.4124,0.3052,0,0,0.7665,0.8949,1.1676,0.3262,60.3979,0.0132,-0.4055,-0.2567,DAVANTI_PANTALONI
-0.2414,2.6976,1.6424,7.0215,-0.8449,-0.6742,0.7724,0.8788,3.873,-3.6403,-0.4975,3.8622,1.9652,7.168,-1.5363,2.541,1.6358,1.279,4.7218,0.0958,0.358,0.4852,-0.095,1.3553,-0.2653,-0.1958,1.8689,0.8357,1.2842,0.4472,0.6871,1.5366,3.4926,0.6985,1.6491,0.2,0.4722,2.361,1.0584,0.7406,-6.4273,0.6998,-6.0729,-8.6783,4.5597,1.3467,0.7288,0.2953,0.1598,0.5412,1.8129,0.9796,1.487,0.5403,0.8202,1.5181,0.0086,3.9395,-0.6186,0.5669,0.1849,-0.0366,-0.5769,-0.1683,-85.7616,98.1505,9.9071,99.3546,?,59.6901,68.8922,8.3001,22.4361,0.6952,-30.6033,191.3242,13.832,44.6189,?,-1.4368,2.8024,-1.9504,1.1936,0.7162,0.6001,1.4247,0.513,0.3601,-1.9413,2.2267,-1.147,0,1,0,4.4283,2.2267,0.5028,1.078,176.0551,-0.7988,-0.9534,0.9331,DAVANTI_PANTALONI
0.2731,2.3848,1.5443,7.7143,-0.5516,-0.3038,5.0031,2.2368,9.9298,-1.4142,-0.4538,4.6911,2.1659,9.2481,-1.7053,3.103,2.8234,1.6803,7.9479,0.0411,-0.8991,-0.6019,0.088,0.6694,-0.0979,-0.1463,0.6904,0.713,0.919,1.0327,1.3312,1.289,0.4767,0.5084,0.8447,1.0665,1.772,1.6615,0.4715,0.4705,-8.042,0.9978,-17.0558,-17.0938,1.2087,1.4544,0.5998,1.2032,0.4962,0.4124,0.7769,0.8342,0.9706,1.0737,1.2494,1.1636,0.006,4.7456,-0.2065,0.2318,-0.0432,0.5656,-0.2056,-0.2664,-50.1111,91.6561,9.5737,64.3546,?,11.9827,9.0016,3.0003,7.7739,0.4971,-9.7441,95.1178,9.7528,28.6072,-1.5666,-4.1819,5.1427,-1.2297,3.1909,0.9816,0.3076,10.1821,0.9636,0.0946,-8.375,3.6855,-0.4401,0,0,1.3869,8.2783,2.2496,0.2717,0.5192,74.8881,0.9669,-0.9152,-0.8194,DAVANTI_PANTALONI
0.1894,9.1041,3.0173,25.9524,-0.847,0.3819,111.4601,10.5575,61.8975,-0.5956,-0.7608,33.8431,5.8175,22.3841,-0.9204,9.9984,55.2001,7.4297,40.6532,0.0147,0.496,-0.249,0.0189,-0.502,0.0382,-0.0761,0.2858,0.5187,0.4061,1.8148,1.421,0.783,0.0817,0.269,0.1649,3.2934,2.0192,0.6131,0.5151,1.1094,-19.6078,2.1537,-38.0656,-17.6749,0.3622,1.2055,0.3406,3.3281,0.9402,0.2825,0.4193,1.1594,0.6384,2.7652,1.5226,0.5506,0.005,14.1506,0.3322,-0.1623,0.3261,-0.0813,0.1418,0.1594,-29.1793,14.8889,3.8586,39.4547,?,-6.2148,429.9674,20.7357,63.7878,-0.8162,-28.8202,81.3231,9.0179,39.0717,?,4.6951,1.0125,0.2156,0.1861,0.4279,2.2994,0.0346,0.1831,5.2872,1.3763,1.0098,0.7337,0,1,0,0.6185,1.0098,1.6326,0.143,76.8992,-0.6481,-0.5876,0.644,DAVANTI_PANTALONI
-1.1254,16.9963,4.1227,17.2352,-1.0494,-2.3731,21.517,4.6386,18.4725,-2.3531,-0.1325,14.8825,3.8578,17.3464,-0.7901,6.7464,14.7972,3.8467,16.3382,0.0166,0.4742,8.4924,-0.1668,17.9072,-0.3518,-0.0196,0.8888,1.0687,1.0717,1.2024,1.2059,1.0029,0.7899,1.142,1.1486,1.4458,1.4541,1.0058,0.6808,1.1527,-32.0473,1.6931,-47.0737,-27.8025,1.5266,0.8679,0.5062,0.5685,0.3316,0.5833,0.933,0.9936,1.0549,1.0649,1.1306,1.0617,0.0133,10.5544,0.8916,0.1634,-0.5423,0.3056,-0.7057,0.0222,-21.2844,70.9415,8.4227,40.2649,?,-25.7177,109.1378,10.4469,41.0461,-3.6637,-19.8623,61.2783,7.828,30.2719,-4.184,0.8276,1.0716,1.2948,0.8062,1.076,1.3345,0.65,1.1577,1.781,1.2487,1.648,1.3198,0,0,1.5072,0.981,1.3301,1.3559,0.1972,68.1251,-0.9381,-0.8805,0.9703,DAVANTI_PANTALONI
-0.6867,6.0448,2.4586,17.5465,-1.0404,-0.3368,24.5565,4.9555,28.613,-1.5157,0.3723,13.1088,3.6206,16.6649,-0.693,5.444,14.7965,3.8466,19.2181,0.0258,2.0387,-1.8443,-0.1261,-0.9046,-0.0619,0.0684,0.4961,0.6791,0.6392,1.3687,1.2883,0.9412,0.2462,0.4611,0.4085,1.8733,1.6596,0.8859,0.519,1.3115,-17.5703,2.5271,-33.8544,-13.3966,0.7561,0.8736,0.4359,1.1555,0.5766,0.499,0.6132,1.0529,0.913,1.717,1.4889,0.8671,0.0088,8.1362,0.2026,0.3169,-0.0626,-0.7415,-0.4297,0.4324,-90.4272,9.0032,3.0005,97.1875,?,1.0709,22.831,4.7782,27.375,-0.8718,-0.3131,77.5754,8.8077,28,-1.5311,-84.4422,288.7716,-3.4198,0.628,0.3407,0.5425,0.3943,0.1161,0.2943,7.6225,5.738,0.7528,0,0,1.322,3.5502,3.471,0.9777,0.9323,101.4285,0.948,0.2838,0.1488,DAVANTI_PANTALONI
0.0449,3.8773,1.9691,8.104,-0.6409,-1.7608,12.8659,3.5869,14.1907,-1.3744,-0.1357,18.0308,4.2463,16.1833,-0.6926,5.2223,10.6221,3.2592,10.5675,0.0044,-0.0255,-0.3312,0.0086,12.9796,-0.3372,-0.026,0.549,0.4637,0.6042,0.8447,1.1006,1.3029,0.3014,0.215,0.365,0.7136,1.2112,1.6975,0.3853,0.478,-67.3867,1.2405,-174.8857,-140.9852,0.8264,0.5166,0.4653,0.6251,0.563,0.9008,0.5711,0.5008,0.7669,0.8769,1.3429,1.5314,0.0095,7.9608,0.7459,-0.0168,-0.0219,0.2967,-0.3286,0.1506,-17.2978,535.6247,23.1436,56.3919,-6.2252,-33.932,178.1153,13.346,46.5408,?,-8.8531,169.5966,13.0229,34.23,-1.8624,0.5098,1.9539,3.8328,1.7341,1.7771,1.0248,3.0072,3.1582,1.0502,1.044,2.1816,2.0897,0,0.6527,0,1.2117,1.6474,1.3596,0.2005,70.0764,-0.8416,-0.9862,0.829,DAVANTI_PANTALONI
