@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.8679,2.1921,1.4806,5.8825,-0.3589,-2.2021,17.7267,4.2103,17.9567,-1.0031,-1.1086,26.6249,5.1599,20.244,-0.8384,6.4734,11.4697,3.3867,12.0595,0.1113,-0.3941,-0.7828,0.1341,1.9863,-0.3402,-0.1713,0.3517,0.2869,0.4372,0.816,1.2432,1.5236,0.1237,0.0823,0.1911,0.6658,1.5455,2.3213,0.1728,0.1683,-1.0284,0.974,-5.9522,-6.1111,0.4829,0.3931,0.319,0.8141,0.6606,0.8115,0.3276,0.2906,0.4878,0.887,1.489,1.6787,0.0523,9.3561,-0.7063,-0.0158,0.5376,0.5347,-0.3649,-0.02,-3.743,11.9641,3.4589,9.0604,?,0.525,2.8472,1.6874,6.0456,-2.3846,7.6905,7.9934,2.8273,8.8134,0.0952,-7.1296,-0.4867,0.0683,2.0499,1.2234,0.5968,4.202,1.4967,0.3562,2.1271,-9.7673,-4.5917,0,0,0.1834,1.4987,1.028,0.686,0.1714,12.9811,0.7483,0.9379,0.9115,SINISTRA_PANTALONI
1.4127,0.9326,0.9657,4.7141,-0.0536,-2.8615,3.3848,1.8398,6.671,-5.7158,-1.1578,1.1754,1.0841,4.0667,-8.1121,3.7274,3.1237,1.7674,7.0204,0.0618,-0.4937,-1.2202,0.379,2.4714,-0.7677,-0.3106,0.5249,0.8908,0.5464,1.697,1.041,0.6134,0.2755,0.7935,0.2986,2.8798,1.0836,0.3763,0.0422,0.0662,-0.5183,1.5683,-12.2806,-7.8307,4.5045,10.0258,0.598,2.2257,0.1328,0.0596,0.7066,1.1592,0.6715,1.6404,0.9502,0.5793,0.0679,5.7035,-0.4975,-0.5174,0.6803,0.6962,-0.9404,-0.8141,4.6207,5.0257,2.2418,7.6621,-0.1446,8.2586,0.9381,0.9686,2.6568,0.7278,0.804,0.069,0.2627,1.622,0.1878,0.5595,5.7474,10.2721,2.3146,8.5323,3.6863,5.3573,72.7996,13.5889,-0.1362,-2.5812,18.9465,0.6858,3.3521,4.8879,2.8839,4.7238,1.638,0.1899,13.7498,-0.9459,-0.1634,-0.0981,SINISTRA_PANTALONI
0.4372,7.2619,2.6948,9.4235,-0.5693,0.2254,9.8508,3.1386,14.463,-1.0018,-0.0951,7.3859,2.7177,12.3789,-1.1993,4.2213,6.9303,2.6325,9.9536,0.056,1.9396,-4.5971,0.1036,-2.3701,0.0534,-0.0225,0.8586,0.9916,1.0236,1.1549,1.1922,1.0323,0.7372,0.9832,1.0479,1.3337,1.4214,1.0657,0.4723,0.5064,-5.7906,1.0722,-12.261,-11.4348,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9467,1.1684,1.453,1.2437,0.0098,6.71,0.3197,-0.321,0.4075,-0.951,-0.0604,0.0271,-0.3444,0.103,0.3209,1.0827,-3.2547,-9.4065,0.0516,0.2272,9.7615,?,-2.594,0.7553,0.8691,3.8561,?,0.0366,0.1328,3.6263,1.4125,0.3692,0.2614,1.995,0.1363,0.0683,0.0848,0.2148,2.5314,0,0,1,0.1109,0.2808,2.5314,0.1914,12.4,-0.8739,0.9005,-0.9899,SINISTRA_PANTALONI
-0.2755,4.1754,2.0434,11.9855,-2.3781,-0.0618,5.5564,2.3572,11.6503,-0.7198,0.2626,4.1049,2.0261,11.3107,-0.8726,3.2708,3.2874,1.8131,11.2345,0.0666,4.4558,-1.0492,-0.0842,-0.2355,-0.0189,0.0803,0.8669,1.0085,1.127,1.1634,1.3001,1.1175,0.7515,1.0172,1.2701,1.3536,1.6902,1.2487,1.7303,1.6009,-10.531,0.9252,-6.0861,-6.5781,0.5238,0.5874,0.2948,1.1215,0.5628,0.5019,1.0288,1.0597,1.0669,1.03,1.037,1.0068,0.0077,5.0596,-0.9305,0.1596,-0.5066,-0.3006,0.2938,-0.1397,-9.4336,0.166,0.4074,9.8047,?,-0.9642,1.4003,1.1834,3.937,?,-1.8919,1.102,1.0498,3.3126,?,9.7842,4.9864,0.5096,0.3443,0.3881,1.1273,0.1185,0.1506,1.2707,2.4904,2.9598,1.1885,1,1,1,2.4904,2.9598,1.1885,0.1934,12.2897,-0.9724,-0.8257,0.7149,SINISTRA_PANTALONI
-0.0126,8.8813,2.9801,13.7452,-1.7062,-1.265,36.5781,6.048,29.7204,-0.8125,-0.2104,24.6219,4.962,19.1272,-1.1613,7.1194,21.0405,4.587,18.9409,0.0355,0.01,0.0601,-0.0018,6.0135,-0.1777,-0.0295,0.4928,0.6006,0.6497,1.2188,1.3185,1.0818,0.2428,0.3607,0.4221,1.4856,1.7385,1.1702,0.6505,0.8432,-12.424,1.2963,-19.1,-14.7341,0.3098,0.5739,0.2586,1.8529,0.835,0.4506,0.4625,0.7186,0.7257,1.5538,1.5691,1.0098,0.0256,10.8931,-0.6694,0.226,-0.3291,-0.7258,0.0035,0.0833,-8.3056,1.8799,1.3711,9.6396,?,-4.4959,4.0004,2.0001,8.5942,?,-0.424,0.914,0.956,2.9217,-2.1525,1.8474,19.5903,10.6043,0.6855,1.4342,2.0921,0.4699,2.0569,4.377,1.1216,4.8321,4.308,1,0,0,1.1216,3.2993,2.9415,0.1891,13.6387,-0.9424,-0.8829,0.9319,SINISTRA_PANTALONI
-1.0806,3.7802,1.9443,6.7532,-2.1452,-1.3207,7.2322,2.6893,9.3806,-1.9891,0.5619,8.1387,2.8528,9.3779,-0.6773,4.3831,3.1668,1.7796,6.7957,0.106,0.8182,-1.9233,-0.2465,-2.3506,-0.3013,0.1282,0.723,0.6815,1.0926,0.9427,1.5112,1.6031,0.5227,0.4645,1.1937,0.8886,2.2837,2.57,0.7379,1.2163,-5.7141,1.6484,-7.744,-4.6979,0.6842,0.384,0.2825,0.5613,0.4128,0.7355,0.7199,0.7201,0.9937,1.0003,1.3804,1.38,0.0391,6.9906,0.8225,0.1908,-0.6191,0.582,-0.4975,-0.0177,8.0368,1.6197,1.2727,3.2349,0.6553,1.9665,2.5131,1.5853,4.2823,-0.0731,4.1081,6.6583,2.5804,6.0193,0.2116,4.0868,1.9563,0.4787,0.8028,0.4932,0.6144,0.6445,0.2433,0.3774,-21.0786,3.8072,-0.1806,2.3517,1.2292,0.5227,0.7554,0.5374,0.7114,0.2008,14.1823,0.8832,-0.9774,-0.9445,SINISTRA_PANTALONI
-0.9279,7.3255,2.7066,13.9444,-4.8829,0.9464,102.9496,10.1464,48.0902,-0.284,-0.4957,25.1682,5.0168,25.6952,-0.3659,7.9715,73.9005,8.5965,37.9928,0.029,-0.9805,1.8721,-0.1164,-1.9093,0.1187,-0.0622,0.2668,0.5395,0.3148,2.0225,1.1803,0.5836,0.0712,0.2911,0.0991,4.0905,1.3931,0.3406,1.0881,1.6814,-10.1953,1.5453,-9.3701,-6.0635,0.0633,0.126,0.0606,1.9909,0.9572,0.4808,0.29,0.5427,0.367,1.8716,1.2658,0.6763,0.0301,11.2727,-0.5776,-0.5891,-0.667,0.572,0.7874,0.6631,4.0122,0.3557,0.5964,2.8275,0.5162,8.6009,0.1457,0.3818,1.6489,0.8225,-2.1986,0.7561,0.8696,3.1883,?,0.4665,-1.8249,-3.912,1.5622,0.6858,0.439,2.4403,0.4704,0.1928,0.395,-0.9464,-2.396,0.6293,0,0,1.7148,0.8869,0.5172,0.2073,14.8118,-0.8773,-0.1739,0.6114,SINISTRA_PANTALONI
0.786,0.0277,0.1663,0.7388,0.3654,-0.1961,0.5331,0.7302,3.0438,-1.0707,-0.3739,0.093,0.305,1.2968,-5.8347,1.1546,0.1167,0.3416,1.2066,0.3489,-4.0072,-2.1019,0.6807,0.5245,-0.1699,-0.3238,0.2278,0.5453,0.4869,2.3941,2.1377,0.8929,0.0519,0.2974,0.2371,5.7315,4.5697,0.7973,-0.2703,-0.3842,0.6578,1.4217,-2.4338,-1.7118,0.792,6.1359,0.6282,7.7473,0.7931,0.1024,0.2427,0.5697,0.6123,2.3473,2.5226,1.0747,0.0194,1.7763,-0.2506,0.4061,0.5075,0.1314,-0.2477,-0.2385,7.321,0.0189,0.1376,0.3541,0.9529,6.4837,0.0249,0.1577,0.4083,0.9386,-0.6968,0.0058,0.0761,0.8288,?,1.1291,-10.5064,-9.3048,0.8725,1.808,2.0723,0.7612,3.269,4.2945,1.1478,-8.6509,-7.5366,1.1306,0,0,0.8673,0.4272,0.4926,0.2131,14.5015,-0.9983,-0.0929,0.1549,SINISTRA_PANTALONI
0.6879,0.2056,0.4534,1.5563,-0.1539,-0.8897,1.0329,1.0163,3.1599,-3.2584,0.125,0.3461,0.5883,1.9275,-0.5393,1.5574,0.4394,0.6629,2.1956,0.1755,-0.7731,5.5036,0.4417,-7.1187,-0.5713,0.0803,0.4461,0.7708,0.684,1.7276,1.5332,0.8875,0.199,0.5941,0.4679,2.9847,2.3509,0.7876,0.0859,0.3074,-0.4442,3.5804,-5.174,-1.4451,1.8176,1.0771,0.5065,0.5926,0.2787,0.4702,0.4925,0.8074,0.7089,1.6394,1.4392,0.8779,0.0241,2.3229,-0.8049,0.5133,0.9195,-0.1504,-0.9293,0.3609,7.3654,0.0132,0.115,0.354,0.9533,6.4653,0.0193,0.1388,0.429,0.9353,0.2073,0.0462,0.2148,0.6376,-0.1883,1.1392,35.5375,31.1948,0.8279,0.5351,0.6463,0.6854,0.2863,0.4177,1.1641,-71.4903,-61.415,1.1421,14.1191,12.362,0.8252,0.5551,0.6727,0.2086,14.0566,-0.9986,0.9445,-0.9533,SINISTRA_PANTALONI
1.221,5.7197,2.3916,10.8114,-0.3945,-0.5149,1.0153,1.0076,4.7644,-4.6509,0.0402,1.2582,1.1217,5.4908,-1.2705,2.6024,2.9783,1.7258,7.866,0.0343,-2.3715,30.375,0.4692,-12.8085,-0.1978,0.0154,2.3735,2.1322,1.3858,0.8983,0.5839,0.65,5.6334,4.5461,1.9204,0.807,0.3409,0.4224,0.7799,0.9954,-10.9511,1.2763,-14.0415,-11.0019,9.1957,3.206,0.9519,0.3486,0.1035,0.2969,2.2692,1.969,1.3744,0.8677,0.6057,0.698,0.0265,3.7821,-0.3252,0.525,0.6786,0.2475,-0.507,0.0393,1.7835,0.2041,0.4518,2.117,0.3914,8.3668,0.1546,0.3932,1.3014,0.8572,4.6701,0.8811,0.9387,3.5247,0.364,0.2132,0.3819,1.7916,1.149,0.4813,0.4189,1.3202,0.2316,0.1755,0.1742,0.675,3.8746,0.3816,0.6277,1.645,1.6268,0.6006,0.3692,0.1949,14.8204,0.1927,-0.5563,-0.9216,SINISTRA_PANTALONI
0.4224,5.1419,2.2676,9.6186,-1.258,-0.6824,5.9437,2.438,11.4735,-0.9186,0.26,7.3195,2.7055,12.8827,-0.5881,3.8385,4.3827,2.0935,8.9117,0.0816,-0.6189,1.6242,0.11,-2.6243,-0.1778,0.0677,0.9301,0.8381,1.0832,0.9011,1.1645,1.2923,0.8651,0.7025,1.1732,0.812,1.3562,1.6701,0.9755,1.1233,-6.7675,1.1515,-6.9374,-6.0246,0.7123,0.5251,0.439,0.7372,0.6163,0.836,0.8383,0.7466,1.0793,0.8906,1.2875,1.4456,0.0183,5.8959,-0.1855,0.5883,-0.0034,0.6314,0.4542,0.4877,5.1752,0.2006,0.4479,1.683,0.7124,6.9751,1.3195,1.1487,3.0555,0.6519,4.0258,2.9969,1.7311,4.5799,0.2242,0.742,1.2855,1.7326,0.3899,0.2587,0.6636,0.152,0.0669,0.4403,0.7288,3.1504,4.3228,0.6668,0.9914,1.4867,0.5508,0.3675,0.6672,0.2037,16.1761,-0.7666,0.7407,-0.9975,SINISTRA_PANTALONI
0.1181,17.3268,4.1625,14.0819,-0.8694,-4.9473,12.6306,3.5539,15.1365,-3.759,1.5748,22.9783,4.7936,18.6249,-0.5607,8.329,10.5334,3.2455,12.0045,0.1909,-0.0239,0.075,0.0142,-3.1415,-0.594,0.1891,1.1712,0.8684,1.2826,0.7414,1.095,1.477,1.3718,0.754,1.6449,0.5497,1.1991,2.1815,0.5478,0.9788,-2.313,1.7868,-4.2225,-2.3632,2.3684,0.6312,0.5077,0.2665,0.2144,0.8044,0.9303,0.7561,1.173,0.8127,1.2609,1.5515,0.1105,13.1825,0.4078,0.5598,0.0051,0.0208,-0.7639,0.3759,5.8197,0.4812,0.6937,1.9679,0.7091,6.2023,0.7082,0.8416,2.3823,0.6727,4.3611,3.6019,1.8979,5.0691,0.2728,0.9383,1.3345,1.4222,0.8243,0.3655,0.4434,0.6795,0.1336,0.1966,0.9797,2.5227,2.5751,0.9294,0.9705,1.0443,0.826,0.3882,0.47,0.2034,16.383,0.7898,-0.9271,-0.9445,SINISTRA_PANTALONI
1.0144,2.9276,1.711,6.9192,-0.5451,-0.397,7.5189,2.7421,11.5949,-0.8918,-0.028,19.2011,4.3819,17.6231,-0.6992,4.9936,5.899,2.4288,11.3302,0.0717,-2.5549,-36.2249,0.2031,14.1785,-0.0795,-0.0056,0.624,0.3905,0.7045,0.6258,1.129,1.8042,0.3894,0.1525,0.4963,0.3916,1.2746,3.255,0.4466,0.3366,-2.7893,0.7537,-6.2457,-8.2862,0.7307,0.4318,0.3669,0.5909,0.5022,0.8497,0.5968,0.3926,0.6107,0.6579,1.0234,1.5554,0.0232,7.5403,-0.2251,0.5072,0.2393,0.5706,0.3027,0.1654,4.9252,1.25,1.118,3.6944,0.5162,2.0831,3.1119,1.764,5.2917,0.0832,7.7888,2.4808,1.5751,4.7861,0.4647,2.3643,0.6323,0.2675,0.6338,0.7098,1.12,0.4017,0.5039,1.2544,8.205,0.9485,0.1156,1.3229,0.854,0.6455,0.6981,0.7719,1.1056,0.201,14.7971,0.8468,-0.9397,-0.9549,SINISTRA_PANTALONI
0.5009,0.275,0.5244,1.8578,-0.3056,0.4226,0.4004,0.6328,2.338,-0.303,0.2328,0.8989,0.9481,3.7833,-0.5126,1.2637,0.4612,0.6791,2.6179,0.1404,1.1853,2.1517,0.3964,1.8153,0.3344,0.1842,0.8288,0.5531,0.7722,0.6674,0.9318,1.3961,0.6869,0.306,0.5964,0.4454,0.8682,1.9492,0.7997,0.3392,-1.0168,0.4241,-1.2716,-2.9981,0.7931,0.5689,0.4672,0.7173,0.5892,0.8213,0.7946,0.4911,0.7097,0.618,0.8931,1.4452,0.0145,1.9382,-0.0987,-0.3788,0.1554,0.8839,0.7297,0.6327,8.3581,0.002,0.045,0.1785,0.9789,5.1108,0.0068,0.0822,0.3202,0.9393,0.3299,0.0744,0.2727,0.7414,-0.2048,1.6354,25.3373,15.4932,0.5476,0.165,0.3013,0.2999,0.0272,0.0908,1.6699,-65.5999,-39.2832,1.6024,13.7256,8.5659,0.5576,0.2408,0.4319,0.2,13.8232,-0.9865,0.4016,-0.5373,SINISTRA_PANTALONI
0.2951,0.5404,0.7351,2.3165,-0.5366,0.2724,0.3142,0.5605,2.1727,-0.5791,0.2413,0.741,0.8608,2.7956,-0.3556,1.2366,0.2859,0.5347,1.966,0.1967,1.0834,1.2227,0.2386,1.1286,0.2203,0.1952,1.3115,0.854,1.3749,0.6512,1.0484,1.6099,1.7199,0.7293,1.8903,0.424,1.0991,2.5918,1.0153,1.1032,-1.68,1.0866,-1.6547,-1.5228,1.0956,0.731,0.6159,0.6672,0.5622,0.8426,1.0662,0.8286,1.1783,0.7772,1.1052,1.422,0.0096,1.8543,0.1895,-0.5521,0.0596,0.5404,0.6755,0.7236,8.8175,0.004,0.0632,0.2428,0.9727,4.2884,0.0161,0.127,0.486,0.8947,-0.0753,0.005,0.071,0.2564,-1.9649,2.0561,-117.1146,-56.959,0.4978,0.8909,1.7898,0.2478,0.7937,3.2035,2.0958,-50.9063,-24.2891,1.9277,102.8355,53.3452,0.4997,0.9469,1.895,0.2001,13.2019,-1.0009,0.2837,-0.272,SINISTRA_PANTALONI
0.7041,0.1923,0.4385,1.6629,0.0626,-0.1349,0.2995,0.5472,1.8825,-0.8304,-0.532,0.2253,0.4747,2.115,-2.9101,1.1636,0.1599,0.3999,1.3806,0.3252,-5.2186,-1.3234,0.6051,0.2536,-0.1159,-0.4572,0.8013,0.9237,1.0965,1.1529,1.3684,1.187,0.642,0.8533,1.2022,1.3291,1.8726,1.4089,-0.13,-0.0705,0.1668,0.5426,-1.2834,-2.3654,1.7248,3.2796,0.867,1.9015,0.5027,0.2644,0.8833,0.7863,1.2044,0.8901,1.3635,1.5319,0.019,1.8218,0.555,0.4847,0.6735,0.3807,0.445,-0.1453,8.5232,0.0025,0.0497,0.1505,0.9825,4.8439,0.0073,0.0853,0.2525,0.9492,-0.0339,0.0516,0.2272,0.722,-1.3271,1.7596,-251.5553,-142.9646,0.5825,0.2186,0.3753,0.3394,0.0478,0.1408,1.7917,-20.5127,-11.4486,1.7309,27.7069,16.0068,0.5961,0.2084,0.3497,0.2086,13.5764,-0.9996,0.8349,-0.8424,SINISTRA_PANTALONI
-0.0353,0.9079,0.9529,5.1038,-0.7521,0.4486,23.6581,4.864,15.6988,-0.6089,0.5508,11.7245,3.4241,11.1306,-0.5255,5.3091,8.6103,2.9343,10.9092,0.1036,-0.0787,-0.0641,-0.0067,0.8144,0.0845,0.1038,0.1959,0.2783,0.3247,1.4205,1.6576,1.1669,0.0384,0.0774,0.1054,2.0178,2.7477,1.3617,0.3687,0.5714,-1.7379,1.5496,-4.7133,-3.0415,0.2985,0.3992,0.2394,1.3373,0.8018,0.5996,0.3251,0.4585,0.4678,1.4104,1.439,1.0203,0.0145,7.687,-0.2261,-0.2216,-0.4284,0.8872,0.673,0.6468,1.4989,0.0674,0.2595,0.7768,0.5851,9.6449,0.003,0.0551,0.1805,0.9815,0.7843,0.2178,0.4667,1.4127,-0.1238,0.1554,1.9111,12.2974,4.7137,0.5561,0.118,22.2193,0.3093,0.0139,0.1145,-7.04,-61.4593,0.1921,1.4894,7.7517,4.3026,0.5498,0.1278,0.1998,11.9579,-0.8608,0.2665,-0.7051,TASCA_GIACCA_ALTA
-0.5086,9.05,3.0083,14.0033,-1.5172,0.3353,12.2664,3.5023,15.5966,-1.1667,-1.3561,20.7904,4.5596,20.5159,-1.4267,6.1486,6.5113,2.5517,12.4447,0.1105,-1.5171,0.3751,-0.0827,-0.2472,0.0545,-0.2206,0.8589,0.6598,1.1789,0.7681,1.3725,1.7869,0.7378,0.4353,1.3899,0.59,1.8839,3.193,1.005,0.6997,-5.4613,0.6963,-5.4342,-7.8047,0.7728,0.658,0.3976,0.8514,0.5145,0.6043,0.8978,0.6826,1.1252,0.7602,1.2533,1.6486,0.0297,9.2617,0.2206,-0.0535,-0.1387,0.1599,0.2448,0.0108,4.147,0.1059,0.3253,1.2047,0.7415,7.3748,0.2458,0.4958,1.7906,0.7837,4.8909,0.3183,0.5642,1.8068,0.6839,0.5623,0.8479,1.5079,0.6563,0.5766,0.8787,0.4307,0.3325,0.7721,0.5328,0.8842,1.6597,0.563,0.8154,1.4483,0.6728,0.6667,0.991,0.1955,16.4127,-0.8085,0.6175,-0.9578,TASCA_GIACCA_ALTA
