@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
8.4438,0.0319,0.1786,0.8891,0.8994,5.2905,0.021,0.145,0.5939,0.8938,8.4438,0.0319,0.1786,0.8891,0.8994,13.0623,0.0429,0.2071,0.9626,0.9287,1.596,1,0.6464,0.6266,0.405,0.6464,1.2315,1,0.8626,0.812,0.7004,0.8626,1.5167,1,0.7441,0.6593,0.4906,0.7441,1.5886,1,0.6339,0.6295,0.399,0.6339,1.5789,1,0.6546,0.6334,0.4146,0.6546,1.497,1,0.9236,0.668,0.617,0.9236,0.2779,22.178,-0.4991,1.0001,0.9694,-0.4991,-0.2706,0.9694,0,0,0,0,0,1100,0,0,0,1,SINISTRA_PANTALONI
9.0551,0.0128,0.113,0.4475,0.9518,4.2267,0.019,0.1379,0.6677,0.8523,9.0551,0.0128,0.113,0.4475,0.9518,13.4861,0.0231,0.1519,0.6329,0.9541,2.1423,1,0.6714,0.4668,0.3134,0.6714,0.8189,1,0.7438,1.2211,0.9082,0.7438,0.6706,1,0.5532,1.4912,0.8249,0.5532,2.292,1,0.6711,0.4363,0.2928,0.6711,2.0525,1,0.6728,0.4872,0.3278,0.6728,0.6702,1,0.7071,1.492,1.055,0.7071,0.2809,22.3368,-0.1452,1.0008,0.9591,-0.1452,0.1391,0.9591,0,0,0,0,0,1100,0,0,0,1,SINISTRA_PANTALONI
1.4054,3.827,1.9563,9.1859,-0.7204,7.5341,3.7195,1.9286,7.1566,0.4184,1.4054,3.827,1.9563,9.1859,-0.7204,8.2612,3.8385,1.9592,7.0372,0.4371,0.1865,1,0.1701,5.3607,0.912,0.1701,1.0143,1,0.9985,0.9859,0.9844,0.9985,1.0289,1,0.997,0.9719,0.969,0.997,-0.7471,1,-0.704,-1.3384,0.9423,-0.704,0.4339,1,0.4271,2.3046,0.9843,0.4271,1.2836,1,1.3053,0.7791,1.017,1.3053,0.159,11.8024,0.0213,1,0.1573,0.0213,0.9353,0.1573,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.8292,3.666,1.9147,8.3682,-0.3296,8.3139,2.4647,1.5699,7.0352,0.4176,1.8292,3.666,1.9147,8.3682,-0.3296,9.0869,3.0393,1.7434,6.7885,0.4616,0.22,1,0.2013,4.5451,0.9149,0.2013,1.2196,1,1.0983,0.8199,0.9005,1.0983,1.4874,1,1.2062,0.6723,0.8109,1.2062,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.5211,1,0.4992,1.9192,0.958,0.4992,1.1895,1,1.2327,0.8407,1.0363,1.2327,0.1777,12.6825,0.1209,1,0.5565,0.1209,0.8415,0.5565,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.375,9.0796,3.0132,14.356,-0.7102,7.0942,1.9693,1.4033,6.696,0.3055,1.375,9.0796,3.0132,14.356,-0.7102,8.4488,2.855,1.6897,7.2004,0.4113,0.1938,1,0.1627,5.1596,0.8397,0.1627,2.1472,1,1.7833,0.4657,0.8305,1.7833,4.6105,1,3.1802,0.2169,0.6898,3.1802,-2.024,1,-1.185,-0.4941,0.5854,-1.185,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.144,1,1.9938,0.4664,0.9299,1.9938,0.1501,12.5978,-0.1473,1,0.1042,-0.1473,0.4354,0.1042,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.4054,3.827,1.9563,9.1859,-0.7204,7.5341,3.7195,1.9286,7.1566,0.4184,1.4054,3.827,1.9563,9.1859,-0.7204,8.2612,3.8385,1.9592,7.0372,0.4371,0.1865,1,0.1701,5.3607,0.912,0.1701,1.0143,1,0.9985,0.9859,0.9844,0.9985,1.0289,1,0.997,0.9719,0.969,0.997,-0.7471,1,-0.704,-1.3384,0.9423,-0.704,0.4339,1,0.4271,2.3046,0.9843,0.4271,1.2836,1,1.3053,0.7791,1.017,1.3053,0.159,11.8024,0.0213,1,0.1573,0.0213,0.9353,0.1573,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.8292,3.666,1.9147,8.3682,-0.3296,8.3139,2.4647,1.5699,7.0352,0.4176,1.8292,3.666,1.9147,8.3682,-0.3296,9.0869,3.0393,1.7434,6.7885,0.4616,0.22,1,0.2013,4.5451,0.9149,0.2013,1.2196,1,1.0983,0.8199,0.9005,1.0983,1.4874,1,1.2062,0.6723,0.8109,1.2062,-0.4113,1,-0.3564,-2.4313,0.8667,-0.3564,0.5211,1,0.4992,1.9192,0.958,0.4992,1.1895,1,1.2327,0.8407,1.0363,1.2327,0.1777,12.6825,0.1209,1,0.5565,0.1209,0.8415,0.5565,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
1.375,9.0796,3.0132,14.356,-0.7102,7.0942,1.9693,1.4033,6.696,0.3055,1.375,9.0796,3.0132,14.356,-0.7102,8.4488,2.855,1.6897,7.2004,0.4113,0.1938,1,0.1627,5.1596,0.8397,0.1627,2.1472,1,1.7833,0.4657,0.8305,1.7833,4.6105,1,3.1802,0.2169,0.6898,3.1802,-2.024,1,-1.185,-0.4941,0.5854,-1.185,0.8707,1,0.6863,1.1485,0.7882,0.6863,2.144,1,1.9938,0.4664,0.9299,1.9938,0.1501,12.5978,-0.1473,1,0.1042,-0.1473,0.4354,0.1042,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
-6.223,10.6654,3.2658,11.321,-5151.3335,5.0257,3.3105,1.8195,8.073,-0.0029,-6.223,10.6654,3.2658,11.321,-5151.3335,10.8253,10.1635,3.188,10.1226,0.3676,-1.2382,1,-0.5749,-0.8076,0.4643,-0.5749,1.7949,1,1.0244,0.5571,0.5707,1.0244,3.2217,1,1.0494,0.3104,0.3257,1.0494,492.5578,1,-1.9235,0.002,-0.0039,-1.9235,0.0003,1,0.0001,3663.6667,0.5029,0.0001,1.4023,1,1.1184,0.7131,0.7975,1.1184,0.2156,17.4729,0.6764,1,-0.9797,0.6764,-0.5939,-0.9797,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
-6.8517,8.1632,2.8571,11.0187,-24.944,5.478,4.2811,2.0691,7.441,0.2366,-6.8517,8.1632,2.8571,11.0187,-24.944,11.8382,4.3638,2.089,7.1561,0.5313,-1.2508,1,-0.5788,-0.7995,0.4627,-0.5788,1.3809,1,1.3677,0.7242,0.9905,1.3677,1.9068,1,1.8707,0.5244,0.981,1.8707,-4.5937,1,-1.3059,-0.2177,0.2843,-1.3059,0.0436,1,0.0278,22.9502,0.6384,0.0278,1.4808,1,1.5398,0.6753,1.0398,1.5398,0.2272,19.216,0.8862,1,-0.9202,0.8862,-0.7601,-0.9202,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
7.6532,0.0068,0.0825,0.3737,0.9525,6.3256,0.0068,0.0824,0.3785,0.9416,7.6532,0.0068,0.0825,0.3737,0.9525,12.5367,0.0083,0.091,0.4007,0.9686,1.2099,1,0.6105,0.8265,0.5046,0.6105,1.001,1,0.9061,0.999,0.9052,0.9061,1.0021,1,0.8211,0.9979,0.8194,0.8211,1.2267,1,0.6062,0.8152,0.4942,0.6062,1.2128,1,0.6165,0.8246,0.5083,0.6165,0.9874,1,0.9327,1.0127,0.9446,0.9327,0.2558,21.632,-0.4288,0.9997,0.9145,-0.4288,-0.0193,0.9145,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
7.5069,0.0263,0.1621,0.7724,0.9022,6.5032,0.0098,0.0991,0.4713,0.9301,7.5069,0.0263,0.1621,0.7724,0.9022,12.4511,0.0324,0.1799,0.8169,0.9369,1.1543,1,0.6029,0.8663,0.5223,0.6029,1.635,1,0.9011,0.6116,0.5511,0.9011,2.6732,1,0.812,0.3741,0.3037,0.812,1.1363,1,0.5877,0.8801,0.5173,0.5877,1.1714,1,0.6103,0.8537,0.521,0.6103,1.6389,1,0.9456,0.6102,0.577,0.9456,0.2707,21.5171,-0.4128,1.0003,0.9648,-0.4128,-0.1574,0.9648,0,0,0,0,0,1100,0,0,0,1,TASCA_GIACCA_ALTA
-4.668,13.0864,3.6175,12.5257,?,1.2457,2.599,1.6121,7.203,-0.4191,-4.668,13.0864,3.6175,12.5257,?,6.9404,25.7354,5.073,17.2944,0.0394,-3.7473,1,-0.6726,-0.2669,0.1795,-0.6726,2.2439,1,0.7131,0.4456,0.3178,0.7131,5.0353,1,0.5085,0.1986,0.101,0.5085,5.8883,1,-17.6689,0.1698,-3.0007,-17.6689,0,1,0,0,0.2819,0,1.739,1,0.7243,0.5751,0.4165,0.7243,0.14,10.8964,-0.3692,1,-0.9934,-0.3692,0.4389,-0.9934,2.6875,0.2148,0.4635,1,0.6667,1100,0,0,0,1,TASCA_GIACCA_BASSA
