@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
8.5999,0.8211,0.9061,4.1061,0.6024,6.5574,4.0985,2.0245,5.9307,0.3924,8.5999,0.8211,0.9061,4.1061,0.6024,13.9402,2.3282,1.5258,5.8539,0.6659,1.3115,1,0.6169,0.7625,0.4704,0.6169,0.4476,1,0.5939,2.2342,1.3268,0.5939,0.2003,1,0.3527,4.9916,1.7604,0.3527,1.6247,1,0.5332,0.6155,0.3282,0.5332,1.0582,1,0.5894,0.945,0.557,0.5894,0.6924,1,0.7014,1.4443,1.0131,0.7014,0.1424,23.7573,0.0974,1.0001,0.7695,0.0974,0.7083,0.7695,?,?,?,?,?,0,0,0,0,0,DIETRO_PANTALONI
-3.2007,4.8806,2.2092,9.0942,-5.7749,6.6249,9.6225,3.102,12.2649,0.0325,-3.2007,4.8806,2.2092,9.0942,-5.7749,8.7676,6.8917,2.6252,9.5934,0.2731,-0.4831,1,-0.3651,-2.0698,0.7556,-0.3651,0.7122,1,0.8415,1.4041,1.1816,0.8415,0.5072,1,0.7082,1.9716,1.3962,0.7082,-18.8409,1,-2.1503,-0.0531,0.1141,-2.1503,0.1059,1,0.1017,9.4434,0.9604,0.1017,0.7415,1,0.948,1.3486,1.2785,0.948,0.0854,13.3035,0.1441,1,-0.4756,0.1441,0.7689,-0.4756,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-3.386,4.6094,2.1469,12.4327,-4.9256,5.7135,6.1835,2.4867,10.3701,-0.1152,-3.386,4.6094,2.1469,12.4327,-4.9256,8.1203,5.037,2.2443,12.3196,0.1849,-0.5926,1,-0.417,-1.6874,0.7036,-0.417,0.8634,1,0.9566,1.1582,1.108,0.9566,0.7454,1,0.9151,1.3415,1.2276,0.9151,9.6447,1,-3.699,0.1037,-0.3835,-3.699,0.2256,1,0.1388,4.4319,0.6152,0.1388,1.1989,1,1.0092,0.8341,0.8418,1.0092,0.0793,12.8973,0.0721,1,-0.6629,0.0721,0.6141,-0.6629,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
6.0659,0.8244,0.908,3.899,0.4863,6.685,0.32,0.5657,2.9207,0.6658,6.0659,0.8244,0.908,3.899,0.4863,10.9151,1.1088,1.053,5.1533,0.6277,0.9074,1,0.5557,1.1021,0.6125,0.5557,1.6051,1,0.8623,0.623,0.5372,0.8623,2.5764,1,0.7435,0.3881,0.2886,0.7435,0.6344,1,0.4248,1.5764,0.6697,0.4248,0.8685,1,0.5483,1.1514,0.6314,0.5483,1.335,1,0.7566,0.7491,0.5668,0.7566,0.1169,18.8168,0.0474,1,0.9438,0.0474,0.3725,0.9438,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
7.9239,0.1397,0.3738,1.6115,0.8188,5.8162,0.2751,0.5245,2.3054,0.6467,7.9239,0.1397,0.3738,1.6115,0.8188,12.6351,0.3107,0.5574,2.4984,0.82,1.3624,1,0.6271,0.734,0.4603,0.6271,0.7125,1,0.6705,1.4034,0.941,0.6705,0.5077,1,0.4496,1.9696,0.8856,0.4496,1.7257,1,0.6399,0.5795,0.3708,0.6399,1.363,1,0.6408,0.7337,0.4701,0.6408,0.699,1,0.645,1.4306,0.9227,0.645,0.1358,21.6639,0.1598,1,0.9128,0.1598,0.5489,0.9128,?,?,?,?,?,?,?,?,?,?,TASCA_GIACCA_ALTA
-2.7379,3.3188,1.8218,8.0373,-11.8178,0.0209,5.0234,2.2413,7.1554,-1.1675,-2.7379,3.3188,1.8218,8.0373,-11.8178,4.74,4.1869,2.0462,8.7091,0.1756,-131.1163,1,-0.5776,-0.0076,0.0044,-0.5776,0.8128,1,0.8903,1.2303,1.0954,0.8903,0.6607,1,0.7927,1.5136,1.1998,0.7927,1.9227,1,-3.9953,0.5201,-2.078,-3.9953,0.1899,1,0.0594,5.2647,0.3125,0.0594,1.1233,1,0.9229,0.8903,0.8216,0.9229,0.0408,7.5369,0.2027,1,-0.956,0.2027,-0.2514,-0.956,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
8.6853,2.5071,1.5834,6.8959,0.4512,5.2686,0.6267,0.7916,3.4789,0.5293,8.6853,2.5071,1.5834,6.8959,0.4512,13.378,5.2965,2.3014,9.7602,0.4881,1.6485,1,0.6492,0.6066,0.3938,0.6492,2.0001,1,0.688,0.5,0.344,0.688,4.0004,1,0.4734,0.25,0.1183,0.4734,1.4491,1,0.6091,0.6901,0.4203,0.6091,1.7001,1,0.659,0.5882,0.3876,0.659,1.9822,1,0.7065,0.5045,0.3564,0.7065,0.1407,22.6392,0.7579,1,0.9959,0.7579,0.8138,0.9959,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
7.3091,0.7068,0.8407,3.1671,0.6502,4.6281,0.4413,0.6643,2.5732,0.5878,7.3091,0.7068,0.8407,3.1671,0.6502,11.3556,1.1716,1.0824,4.2269,0.6872,1.5793,1,0.6437,0.6332,0.4076,0.6437,1.2656,1,0.7767,0.7902,0.6138,0.7767,1.6016,1,0.6033,0.6244,0.3767,0.6033,1.6047,1,0.6339,0.6232,0.395,0.6339,1.4506,1,0.67,0.6894,0.4619,0.67,1.2308,1,0.7493,0.8125,0.6088,0.7493,0.1192,19.2463,-0.1485,1,0.9605,-0.1485,0.1309,0.9605,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
-6.9067,18.0352,4.2468,15.8356,?,0.7311,2.282,1.5106,9.0383,-1.7678,-6.9067,18.0352,4.2468,15.8356,?,9.9232,35.8231,5.9852,20.6693,0.0773,-9.4471,1,-0.696,-0.1059,0.0737,-0.696,2.8112,1,0.7095,0.3557,0.2524,0.7095,7.9031,1,0.5035,0.1265,0.0637,0.5035,2.7432,1,-9.1418,0.3645,-3.3326,-9.1418,0,1,0,0,0.1458,0,1.7521,1,0.7661,0.5708,0.4373,0.7661,0.1042,15.099,0.3606,1,-0.9995,0.3606,-0.353,-0.9995,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
7.2087,2.3071,1.5189,6.4484,0.4586,6.2323,1.2431,1.1149,2.9636,0.6224,7.2087,2.3071,1.5189,6.4484,0.4586,11.9833,5.0317,2.2431,9.0991,0.5062,1.1567,1,0.6016,0.8646,0.5201,0.6016,1.3623,1,0.6771,0.734,0.497,0.6771,1.856,1,0.4585,0.5388,0.247,0.4585,1.1182,1,0.5854,0.8943,0.5236,0.5854,1.5176,1,0.6463,0.6589,0.4259,0.6463,2.1759,1,0.7087,0.4596,0.3257,0.7087,0.1258,20.6498,0.6031,1,0.9774,0.6031,0.7573,0.9774,?,?,?,?,?,0,0,0,0,0,TASCA_GIACCA_BASSA
