@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
3.5748,6.8125,2.6101,20.5974,-0.2896,-8.0922,3.1177,1.7657,15.4701,?,3.5748,6.8125,2.6101,20.5974,-0.2896,10.0635,6.5121,2.5519,19.305,0.1718,-0.4418,1,0.3552,-2.2637,-0.8041,0.3552,1.4782,1,1.0228,0.6765,0.6919,1.0228,2.1851,1,1.0461,0.4576,0.4788,1.0461,0.299,1,-1.1545,3.3449,-3.8618,-1.1545,0,1,0.6852,0,0,0.6852,1.3314,1,1.0669,0.7511,0.8013,1.0669,0.0243,15.3303,0.3626,1,0.8426,0.3626,-0.1098,0.8426,-0.5493,0.0039,0.0626,0.6655,?,-0.2497,0.0111,0.1055,0.4408,?,0.0099,0.0029,0.0542,0.2134,-1.4973,2.1999,-55.4277,-25.1956,0.5938,1.1555,1.9461,0.3526,1.3352,3.7873,1.5095,5.2022,3.4462,1,0,0,1.5095,3.1191,2.0663,0.0015,0.8461,0.3939,0.0378,0.8762,3.612,3.4953,1.8696,5.7299,0.2328,-8.3226,0.6502,0.8064,9.6311,?,2.3725,4.088,2.0219,5.6959,-0.1813,-0.434,1.5224,-3.5079,2.3185,0.9247,0.3988,5.3754,0.855,0.1591,-0.1805,-1.9889,11.0172,0,1.5489,0,0.5949,1.006,1.6909,0.0239,14.4144,0.7295,-0.6964,-0.0559,TASCA_DESTRA_DIETRO_PANTALONI
1.6497,14.6647,3.8295,27.8182,-0.1424,2.909,5.1981,2.2799,18.0385,-0.1963,1.6497,14.6647,3.8295,27.8182,-0.1424,5.7774,15.0551,3.8801,32.3019,0.0625,0.5671,1,0.2856,1.7633,0.5035,0.2856,1.6796,1,0.987,0.5954,0.5876,0.987,2.8212,1,0.9741,0.3545,0.3453,0.9741,1.1712,1,-1.6105,0.8538,-1.3751,-1.6105,1.615,1,0.7068,0.6192,0.4376,0.7068,1.5422,1,0.8612,0.6484,0.5584,0.8612,0.0098,8.5264,-0.2652,1,0.9229,-0.2652,-0.1277,0.9229,0.0653,0.005,0.0706,0.2475,-0.9982,-0.2218,0.0129,0.1135,0.7011,?,-0.7152,0.0671,0.259,0.8918,?,-0.2945,-0.0913,0.3101,0.6221,0.2727,0.4383,0.387,0.0744,0.1921,0.1763,0.1386,0.7862,0,0,1,0.353,0.2775,0.7862,0.002,1.0276,0.7185,-0.8913,-0.9293,1.5762,9.8701,3.1417,10.7263,-0.1179,3.0609,1.9242,1.3872,6.1455,-0.1905,8.3895,2.1118,1.4532,9.2463,0.0031,0.515,0.1879,0.3649,2.2648,2.1619,0.9545,5.1295,4.6738,0.9112,1.1506,-38.7906,-33.712,1.8587,1.0344,0.5565,1.7454,1.1601,0.6646,0.0239,13.9191,-0.6502,-0.8447,0.4867,TASCA_SINISTRA_DAVANTI_PANTALONI
9.1204,0.0253,0.1591,2.6624,0.7408,3.7978,0.0509,0.2255,3.93,0.2806,9.1204,0.0253,0.1591,2.6624,0.7408,13.4472,0.0631,0.2513,4.6342,0.7011,2.4015,1,0.6782,0.4164,0.2824,0.6782,0.7053,1,0.633,1.4179,0.8976,0.633,0.4974,1,0.4007,2.0105,0.8057,0.4007,4.9661,1,0.7,0.2014,0.141,0.7,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6775,1,0.5745,1.4761,0.848,0.5745,0.0354,22.0387,0.4898,1.0037,0.9773,0.4898,0.6662,0.9773,0.3959,0,0.0049,0.0146,0.964,-0.6303,0,0.0069,0.6394,?,0.1091,0.0002,0.015,0.0477,0.6327,-0.6281,3.6273,-5.7746,0.7053,0.3244,0.4599,0.4975,0.1052,0.2115,-0.609,4.7407,-7.7839,0,3.1117,0,0.0228,0.3052,13.4105,0.002,1.1353,0.9942,0.9769,0.9829,8.9908,0.0029,0.0541,0.1804,0.9801,3.767,0.0105,0.1026,0.3479,0.913,-1.0592,0.0091,0.0952,1.1947,?,2.3867,-8.4884,-3.5565,0.5272,0.5681,1.0776,0.2779,0.3227,1.1611,2.4296,-7.4278,-3.0572,2.2634,0,0,0.5185,0.151,0.2912,0.0258,13.8171,-0.9936,0.9532,-0.935,TASCA_SINISTRA_DAVANTI_PANTALONI
1.7337,9.6785,3.111,20.9199,-0.1572,1.8549,13.7551,3.7088,15.8914,-0.8473,1.7337,9.6785,3.111,20.9199,-0.1572,5.6123,11.0666,3.3267,23.9997,0.0633,0.9346,1,0.3089,1.0699,0.3305,0.3089,0.8388,1,0.9352,1.1921,1.1149,0.9352,0.7036,1,0.8746,1.4212,1.2429,0.8746,0.3899,1,-1.7538,2.5645,-4.4976,-1.7538,2.1015,1,0.7056,0.4759,0.3358,0.7056,1.3164,1,0.8717,0.7596,0.6621,0.8717,0.008,8.1857,-0.6521,1,0.9255,-0.6521,-0.54,0.9255,0.142,0.0062,0.079,0.2784,-0.2995,-0.1529,0.0159,0.1259,0.3992,?,-0.1585,0.1296,0.36,1.1294,-0.5109,-0.9287,-0.8961,0.9648,0.6274,0.2194,0.3497,0.3936,0.0481,0.1223,0.1608,0.168,1.0452,0,0.2866,0,0.6975,0.2465,0.3534,0.0007,0.6757,0.8867,-0.899,-0.9382,1.5517,5.9721,2.4438,7.0137,-0.0487,2.17,9.8521,3.1388,9.763,-1.2397,8.5171,0.6824,0.8261,2.7803,0.6971,0.7151,0.1822,0.2548,0.7786,2.9583,3.7997,0.6062,8.7516,14.4374,0.0603,-0.0509,-0.8446,1.5343,0.7287,0.4749,0.7184,2.5226,3.5115,0.0233,13.9183,-0.7911,-0.956,0.9008,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9717,0.0406,0.2014,1.0462,0.8751,5.7153,0.0708,0.2661,1.7591,0.7301,7.9717,0.0406,0.2014,1.0462,0.8751,12.6444,0.0289,0.1699,1.7647,0.8692,1.3948,1,0.6304,0.7169,0.452,0.6304,0.757,1,1.1856,1.321,1.5663,1.1856,0.573,1,1.4057,1.7452,2.4532,1.4057,1.5411,1,0.6251,0.6489,0.4056,0.6251,1.2857,1,0.6209,0.7778,0.4829,0.6209,0.5947,1,0.5928,1.6815,0.9968,0.5928,0.0332,21.6586,-0.7961,1.0001,0.8941,-0.7961,-0.4471,0.8941,-0.1416,0,0.0059,0.1525,?,-0.7308,0,0.0007,0.7318,?,-0.4875,0.0001,0.0116,0.512,?,0.1938,0.2904,1.4989,8.8599,0.5117,0.0578,78.4972,0.2619,0.0033,0.2084,0.2979,1.4292,1,1,1,0.2084,0.2979,1.4292,0.0023,1.3599,0.6547,-0.9726,-0.7956,7.8899,0.0291,0.1707,0.6092,0.9249,5.7188,0.057,0.2388,0.8384,0.8658,-1.0608,0.0022,0.047,1.1237,?,1.3796,-7.4375,-5.3909,0.7149,3.6317,5.0803,0.511,13.189,25.8094,1.3866,-6.6717,-4.8117,1.298,0,0,0.7266,0.5421,0.7461,0.0257,14.6695,-0.9991,-0.972,0.9748,TASCA_SINISTRA_DAVANTI_PANTALONI
8.8832,0.0048,0.0694,0.3737,0.9588,4.5014,0.0068,0.0822,0.4416,0.9068,8.8832,0.0048,0.0694,0.3737,0.9588,13.3452,0.0061,0.0784,0.4418,0.9675,1.9734,1,0.6656,0.5067,0.3373,0.6656,0.8435,1,0.8848,1.1856,1.0491,0.8848,0.7114,1,0.7829,1.4056,1.1005,0.7829,2.0267,1,0.6627,0.4934,0.327,0.6627,1.9167,1,0.6686,0.5217,0.3488,0.6686,0.8464,1,0.8459,1.1815,0.9994,0.8459,0.0351,22.2677,-0.6098,1.0021,0.968,-0.6098,-0.3698,0.968,-0.6228,0,0.0026,0.6282,?,-0.3637,0,0.0023,0.3659,?,-0.6916,0,0.001,0.6937,?,1.7125,0.9006,0.5259,1.1401,2.674,2.3455,1.2997,7.1504,5.5014,1.7167,0.9055,0.5275,1,1,1,1.7167,0.9055,0.5275,0.0026,1.6781,-0.889,-0.8558,0.3848,8.7189,0.0014,0.038,0.1209,0.9862,4.4706,0.005,0.071,0.2254,0.9509,-0.3959,0.0014,0.0373,0.4392,?,1.9503,-22.023,-11.2922,0.5349,1.018,1.9033,0.2861,1.0364,3.6226,1.985,-19.7125,-9.9307,1.9138,0,0,0.5365,0.2753,0.5133,0.0258,13.5854,-1.007,0.9324,-0.9283,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.7637,13.7517,3.7083,14.0588,-13.9796,2.1112,0.5493,0.7412,3.869,-0.0802,-1.7637,13.7517,3.7083,14.0588,-13.9796,4.6872,16.7609,4.094,17.7323,0.0608,-0.8354,1,-0.3763,-1.197,0.4504,-0.3763,5.0034,1,0.9058,0.1999,0.181,0.9058,25.0338,1,0.8205,0.0399,0.0328,0.8205,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.262,1,0.0497,3.8163,0.1897,0.0497,3.6337,1,0.7928,0.2752,0.2182,0.7928,0.0188,7.0627,0.2681,1,-0.9833,0.2681,-0.1777,-0.9833,0.1696,0.0365,0.1911,0.6502,0.0852,-0.0284,0.022,0.1485,0.5048,-0.2839,-0.6624,0.002,0.0448,0.6905,?,-5.965,-0.2561,0.0429,1.2867,4.261,3.3115,1.6557,18.1561,10.9661,-0.5423,-0.0877,0.1617,1.8077,0,0,1.288,0.9417,0.7311,0.0039,0.9581,0.9936,0.9901,0.993,-0.3627,2.6368,1.6238,6.3691,-9.6918,2.0616,0.047,0.2167,0.873,0.6256,8.9696,0.9182,0.9582,4.5234,0.5273,-0.176,-0.0404,0.2298,7.4917,1.6946,0.2262,56.1262,2.8716,0.0512,-3.9572,-1.144,0.2891,0.2554,0.0622,0.2437,7.2953,1.408,0.193,0.0529,12.0967,0.6821,0.9588,0.6394,TASCA_SINISTRA_DAVANTI_PANTALONI
5.8379,26.2003,5.1186,47.4646,-1.5242,0.267,2.6291,1.6215,7.5053,-1.1335,5.8379,26.2003,5.1186,47.4646,-1.5242,9.8695,25.8558,5.0849,40.1536,0.0094,21.8678,1,0.5915,0.0457,0.027,0.5915,3.1568,1,1.0066,0.3168,0.3189,1.0066,9.9653,1,1.0133,0.1003,0.1017,1.0133,7.1877,1,-75.2995,0.1391,-10.4761,-75.2995,5.3452,1,0.4639,0.1871,0.0868,0.4639,6.3241,1,1.1821,0.1581,0.1869,1.1821,0.0215,15.0722,-0.1487,1,0.2014,-0.1487,-0.2144,0.2014,0.6385,0.2321,0.4818,1.9242,-0.9951,-0.2144,0.0315,0.1776,0.7685,-1.0048,0.3801,0.0574,0.2395,0.9148,-0.0895,-2.9786,1.6798,-0.564,2.7128,2.0116,0.7415,7.3594,4.0465,0.5498,2.4918,12.767,5.1235,2.5161,1.1487,0.4565,2.504,2.1035,0.8401,0.002,1.4054,-0.9437,-0.0882,0.1168,5.3481,9.5685,3.0933,12.9446,-0.334,0.8683,0.6917,0.8317,4.0075,-0.1697,-4.2994,38.1129,6.1736,18.2158,-1.166,6.1594,-1.2439,-0.202,3.7194,0.5011,0.1347,13.8341,0.2511,0.0181,5.574,0.3306,0.0593,2.8322,1.1538,0.4074,3.2301,0.7106,0.22,0.018,13.895,0.0118,0.2662,0.5182,TASCA_SINISTRA_DAVANTI_PANTALONI
6.0172,0.0854,0.2922,1.2854,0.8036,7.8074,0.0604,0.2457,1.1569,0.8641,6.0172,0.0854,0.2922,1.2854,0.8036,11.5566,0.0457,0.2138,1.0804,0.91,0.7707,1,0.5207,1.2975,0.6756,0.5207,1.189,1,1.3669,0.841,1.1496,1.3669,1.4138,1,1.8685,0.7073,1.3215,1.8685,0.715,1,0.4814,1.3986,0.6733,0.4814,0.7689,1,0.5452,1.3006,0.7091,0.5452,1.1111,1,1.1897,0.9,1.0708,1.1897,0.0308,19.8418,-0.7251,0.9999,0.8426,-0.7251,-0.2405,0.8426,0.6189,0,0.0028,0.0163,0.9738,0.3546,0.0001,0.01,0.0331,0.9089,0.6401,0.0001,0.0118,0.0371,0.9434,1.7452,0.9669,0.554,0.2822,0.2393,0.8478,0.0796,0.0572,0.7188,1.8407,0.9829,0.534,1.7179,0.9522,0.5543,0.4934,0.4402,0.8922,0.0026,1.6136,0.1629,-0.5703,0.5574,5.8058,0.0931,0.3052,0.8675,0.8601,7.8907,0.05,0.2236,0.634,0.9229,-0.1758,0.0256,0.1599,0.7456,-0.8909,0.7358,-33.0194,-44.8765,1.3647,1.9082,1.3983,1.8623,3.6414,1.9553,0.7024,-15.1833,-21.615,0.7538,15.7265,20.8642,1.3683,1.1635,0.8503,0.0261,13.9234,-0.9996,-0.4289,0.4248,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5275,0.0156,0.1249,0.8546,0.8928,6.4304,0.0071,0.0844,0.5653,0.9157,7.5275,0.0156,0.1249,0.8546,0.8928,12.4376,0.0215,0.1465,0.9363,0.9276,1.1706,1,0.6052,0.8542,0.517,0.6052,1.4806,1,0.8528,0.6754,0.576,0.8528,2.1923,1,0.7273,0.4561,0.3317,0.7273,1.1594,1,0.593,0.8625,0.5115,0.593,1.1891,1,0.6161,0.841,0.5182,0.6161,1.5116,1,0.9127,0.6616,0.6038,0.9127,0.0327,21.4854,-0.254,0.9963,0.9587,-0.254,0.0376,0.9587,0.6291,0,0.0031,0.0108,0.983,0.3569,0,0.0026,0.0099,0.9727,0.6772,0,0.003,0.0116,0.9831,1.7625,0.929,0.5271,1.1952,1.0223,0.8553,1.4284,1.0451,0.7316,1.7753,0.9255,0.5213,1.7567,0.9256,0.5269,1.0936,0.931,0.8513,0.0026,1.6632,-0.5673,-0.942,0.4042,7.4109,0.0012,0.0353,0.2276,0.9699,6.4059,0.0016,0.0394,0.2541,0.9609,-0.4547,0.004,0.0629,0.5494,?,1.1569,-16.2968,-14.0866,0.8947,0.5609,0.6269,0.8006,0.3146,0.393,1.176,-13.347,-11.3492,1.1651,0,0,0.8959,0.4142,0.4624,0.0258,14.2715,-1.0141,0.4425,-0.3514,TASCA_SINISTRA_DAVANTI_PANTALONI
-6.3814,8.971,2.9952,21.6971,-6.9814,-7.0135,5.5525,2.3564,14.2775,?,-6.3814,8.971,2.9952,21.6971,-6.9814,11.9431,11.4904,3.3897,24.0895,0.11,0.9099,1,-0.5343,1.0991,-0.5872,-0.5343,1.2711,1,0.8836,0.7867,0.6951,0.8836,1.6157,1,0.7807,0.6189,0.4832,0.7807,1.3293,1,-6.3714,0.7523,-4.7931,-6.3714,0,1,0.1004,0,0,0.1004,1.5197,1,0.9007,0.658,0.5927,0.9007,0.0295,19.8916,-0.136,1,-0.8685,-0.136,-0.2902,-0.8685,-0.4822,0.0034,0.0587,0.5794,?,0.411,0.0035,0.0596,0.2015,0.6098,0.0319,0.0121,0.1098,0.3589,-0.8562,-1.1731,-15.1209,12.8893,0.9851,0.5343,0.5424,0.9704,0.2855,0.2942,-1.8401,3.4995,-1.9018,0,0,2.6702,2.876,1.6142,0.5613,0.0016,0.9939,0.1391,-0.5449,0.4768,-6.4589,1.7282,1.3146,8.4321,?,-6.8316,1.0271,1.0135,8.5434,?,1.7962,1.8023,1.3425,4.7763,-0.1026,0.9455,-3.5959,-3.8034,1.2972,0.9792,0.7549,1.6827,0.9589,0.5699,0.987,18.9787,19.2293,1,0,0,0.987,1.7654,1.7887,0.0247,15.1421,-0.9214,0.6831,-0.4141,TASCA_SINISTRA_DIETRO_PANTALONI
3.5221,14.9015,3.8602,17.3124,-0.1647,2.7412,5.6769,2.3826,11.5472,-0.2836,3.5221,14.9015,3.8602,17.3124,-0.1647,6.5655,24.699,4.9698,22.1292,0.0187,1.2849,1,0.5365,0.7783,0.4175,0.5365,1.6202,1,0.7767,0.6172,0.4794,0.7767,2.6249,1,0.6033,0.381,0.2298,0.6033,0.9598,1,-5.7967,1.0419,-6.0395,-5.7967,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7823,0.667,0.5218,0.7823,0.0154,10.4548,0.3598,1,0.9635,0.3598,0.5031,0.9635,0.2089,0.0312,0.1766,0.5526,0.0304,-0.1284,0.0064,0.0802,0.4469,-2.551,-0.0378,0.0606,0.2461,0.9519,-0.6739,-1.6264,-5.5324,3.4016,2.2012,0.7174,0.3259,4.8453,0.5147,0.1062,-0.0539,-0.0452,0.8377,4.5285,1.0022,0.2213,1.2365,0.5805,0.4695,0.0007,0.5462,-0.2164,0.8503,-0.2835,2.8583,4.9309,2.2206,7.6473,-0.0188,3.3843,3.9624,1.9906,7.4971,0.0513,7.8849,5.4734,2.3395,6.9486,0.2771,0.8446,0.3625,0.4292,1.1155,0.9491,0.8508,1.2444,0.9009,0.7239,-0.3471,-0.0528,0.1523,0.9499,0.7809,0.8221,1.02,1.1005,1.0789,0.0245,14.1362,0.6515,-0.9056,-0.8633,TASCA_SINISTRA_DIETRO_PANTALONI
