@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
-0.0797,2.9628,1.7213,8.8887,-0.9788,-0.2642,8.5702,2.9275,13.7513,-1.3481,0.1804,8.4563,2.908,14.0616,-0.9506,4.0729,3.5096,1.8734,8.6629,0.0584,0.3015,-0.4415,-0.0196,-1.4643,-0.0649,0.0443,0.588,0.5919,0.9188,1.0067,1.5627,1.5522,0.3457,0.3504,0.8442,1.0135,2.4419,2.4095,0.5569,0.6416,-8.1875,1.1521,-14.7021,-12.7614,0.767,0.6231,0.4883,0.8124,0.6366,0.7836,0.6464,0.6321,1.0261,0.9779,1.5874,1.6232,0.0017,6.1124,0.3695,0.0569,-0.1017,-0.03,-0.2556,0.326,0.2586,0.0034,0.0586,0.2493,0.4465,-0.1756,0.0175,0.1323,0.3823,?,-0.1598,0.0045,0.0672,0.3482,?,-1.473,-1.618,1.0985,0.4428,0.8716,1.9684,0.1961,0.7597,3.8748,-0.5261,-0.5775,1.0977,0,0,1,0.6523,0.716,1.0977,0.0018,0.594,-0.639,-0.1709,0.6427,TASCA_GIACCA
-0.0821,3.0453,1.7451,14.1169,-2.7092,0.0176,49.2506,7.0179,59.6104,-0.3288,0.2859,26.6658,5.1639,39.4258,-0.4157,6.4371,37.6145,6.1331,52.4179,0.0145,-4.6747,-0.2872,-0.0128,0.0614,0.0027,0.0444,0.2487,0.3379,0.2845,1.359,1.1443,0.842,0.0618,0.1142,0.081,1.847,1.3094,0.7089,0.6991,0.8906,-13.3426,1.274,-19.0855,-14.9808,0.0848,0.1367,0.0716,1.6109,0.8434,0.5236,0.2368,0.3581,0.2693,1.512,1.1372,0.7521,0.0015,9.3408,-0.2351,-0.1403,-0.2984,0.7437,0.6563,0.5782,0.503,0.0181,0.1345,0.4239,0.3584,-0.2821,0.0012,0.0348,0.354,?,-0.1338,0.0039,0.0627,0.2441,-21.6879,-1.7829,-3.7582,2.1079,3.8707,2.1457,0.5543,14.9822,4.6039,0.3073,-0.6688,-1.0145,1.5169,0,61.3972,0,1.1975,1.7364,1.45,0.0031,0.9193,-0.2156,-0.768,0.0516,TASCA_GIACCA
-0.021,4.0041,2.001,15.9335,-2.1698,-0.0974,9.1493,3.0248,16.4507,-1.1765,0.2107,15.184,3.8967,16.6964,-0.714,4.7192,6.1207,2.474,11.1482,0.0619,0.2154,-0.0996,-0.0044,-0.4622,-0.0206,0.0446,0.6615,0.5135,0.8088,0.7762,1.2226,1.575,0.4376,0.2637,0.6542,0.6026,1.4948,2.4808,1.2266,1.5681,-14.8398,1.2785,-12.0986,-9.4633,0.665,0.516,0.423,0.7759,0.6361,0.8197,0.9686,0.9543,1.4292,0.9853,1.4756,1.4977,0.0012,7.0277,0.3574,0.2045,-0.1121,-0.0852,-0.1122,0.3667,0.2858,0.006,0.0771,0.2541,0.4405,-0.118,0.0133,0.1155,0.3132,?,-0.0796,0.0006,0.025,0.162,?,-2.421,-3.5905,1.483,0.6682,3.087,4.6198,0.4465,9.5295,21.3427,-0.6389,-1.2351,1.9332,0,0,1,0.8114,1.5685,1.9332,0.0016,0.4834,-0.9526,-0.5666,0.5543,TASCA_GIACCA
-0.0797,2.9628,1.7213,8.8887,-0.9788,-0.2642,8.5702,2.9275,13.7513,-1.3481,0.1804,8.4563,2.908,14.0616,-0.9506,4.0729,3.5096,1.8734,8.6629,0.0584,0.3015,-0.4415,-0.0196,-1.4643,-0.0649,0.0443,0.588,0.5919,0.9188,1.0067,1.5627,1.5522,0.3457,0.3504,0.8442,1.0135,2.4419,2.4095,0.5569,0.6416,-8.1875,1.1521,-14.7021,-12.7614,0.767,0.6231,0.4883,0.8124,0.6366,0.7836,0.6464,0.6321,1.0261,0.9779,1.5874,1.6232,0.0017,6.1124,0.3695,0.0569,-0.1017,-0.03,-0.2556,0.326,0.2586,0.0034,0.0586,0.2493,0.4465,-0.1756,0.0175,0.1323,0.3823,?,-0.1598,0.0045,0.0672,0.3482,?,-1.473,-1.618,1.0985,0.4428,0.8716,1.9684,0.1961,0.7597,3.8748,-0.5261,-0.5775,1.0977,0,0,1,0.6523,0.716,1.0977,0.0018,0.594,-0.639,-0.1709,0.6427,TASCA_GIACCA
-0.7324,2.0937,1.447,8.1777,-1.8563,0.0817,4.434,2.1057,11.5094,-0.8456,-0.0328,2.0016,1.4148,6.8046,-1.0527,2.5272,2.6866,1.6391,7.143,0.0188,-8.9667,22.3559,-0.2898,-2.4932,0.0323,-0.013,0.6872,1.0227,0.8828,1.4884,1.2847,0.8632,0.4722,1.046,0.7793,2.2153,1.6504,0.745,1.0079,1.523,-38.8281,1.5111,-38.525,-25.4948,0.4591,0.8637,0.3933,1.8812,0.8566,0.4554,0.7105,1.2018,1.1448,1.6914,1.6113,0.9526,0.0039,3.9151,-0.716,-0.3214,-0.2206,0.6645,0.0836,-0.0838,-0.0771,0.0181,0.1344,0.4675,-13.7026,0.2038,0.0468,0.2164,0.7968,-0.2751,0.588,0.5328,0.7299,1.9718,-1.0006,-0.3783,-0.1311,0.3466,0.621,0.1841,0.2965,0.3857,0.0339,0.0879,2.5345,0.4418,0.1743,0.0509,0.0323,0.634,0.5867,0.2371,0.4041,0.0033,1.2781,-0.8409,-0.2124,0.6977,TASCA_GIACCA
0.0211,3.9106,1.9775,9.8548,-0.8734,-0.7722,4.8549,2.2034,13.8442,-0.9203,-0.3638,1.8455,1.3585,6.4139,-1.1079,2.9347,2.7278,1.6516,7.9839,0.0606,-0.0273,-0.058,0.0072,2.1226,-0.2631,-0.124,0.8975,1.4557,1.1973,1.6219,1.3341,0.8225,0.8055,2.119,1.4336,2.6306,1.7798,0.6766,0.6925,1.3629,-8.9166,1.9681,-12.876,-6.5425,0.7296,1.7288,0.6189,2.3694,0.8483,0.358,0.7118,1.5365,1.2343,2.1585,1.734,0.8034,0.0046,4.3316,0.5603,-0.0726,0.0108,0.014,-0.2538,-0.1182,0.3632,0.0313,0.1768,0.4405,0.2765,0.2221,0.0599,0.2447,0.7406,-0.03,-0.283,0.0019,0.0433,0.3531,?,1.6353,-1.2834,-0.7848,0.7228,4.0805,5.6455,0.5224,16.6506,31.8712,-7.8141,-0.4769,0.061,0.8468,0,0,0.5948,1.2476,2.0973,0.0027,0.8729,0.8718,0.3582,-0.0001,TASCA_GIACCA
-0.2007,0.8681,0.9317,4.6289,-1.1667,-0.0034,1.089,1.0436,5.853,-1.099,0.1258,0.7027,0.8383,5.2573,-0.3968,1.357,0.8745,0.9351,4.0573,0.0646,58.2933,-1.5954,-0.1479,-0.0274,-0.0025,0.0927,0.8928,1.1114,0.9963,1.2449,1.116,0.8964,0.7971,1.2353,0.9927,1.5498,1.2454,0.8036,0.8133,1.669,-8.8926,2.052,-10.9334,-5.3282,0.7662,0.5676,0.4925,0.7408,0.6429,0.8677,0.7909,0.8805,1.1409,1.1133,1.4426,1.2958,0.0014,2.0164,-0.5394,0.4321,-0.079,0.2598,0.279,0.3595,0.5719,0.0053,0.0728,0.2348,0.6417,-0.3456,0.0138,0.1176,0.5388,?,0.2836,0.0116,0.1077,0.4028,0.1208,-1.6548,2.0163,-1.2185,0.6188,0.6761,1.0926,0.3829,0.4571,1.1938,-0.7806,7.5973,-9.7322,0,1.4303,0,0.4358,0.5829,1.3374,0.0042,1.2011,0.9626,0.9875,0.9753,TASCA_GIACCA
0.462,0.5114,0.7151,3.049,-0.4992,0.288,1.0548,1.0271,4.7346,-0.5122,0.0434,1.0441,1.0218,5.8891,-0.7095,1.411,0.9176,0.9579,4.4907,0.0263,1.6042,10.6481,0.3274,6.6376,0.2041,0.0308,0.6963,0.6999,0.7465,1.0052,1.0722,1.0667,0.4848,0.4898,0.5573,1.0103,1.1495,1.1378,0.6331,0.4154,-8.3859,0.6561,-13.2459,-20.1877,0.6496,0.5904,0.441,0.9088,0.6789,0.747,0.644,0.5177,0.679,0.804,1.0543,1.3114,0.0029,2.1666,0.1284,-0.0052,0.2128,0.8766,0.6691,0.5673,0.6867,0.0022,0.0468,0.1421,0.8074,0.1936,0.0145,0.1202,0.4309,-0.1,0.6487,0.002,0.0442,0.1614,0.7719,3.5472,1.0586,0.2984,0.3889,1.0569,2.7177,0.1512,1.117,7.3858,-15.2066,1.0908,-0.0717,1.8834,1.0428,0.5537,0.3297,0.8804,2.6703,0.0052,1.5317,-0.9362,-0.8932,0.99,TASCA_GIACCA
-0.2506,4.8226,2.1961,12.1801,-1.8871,-1.4683,15.3949,3.9236,19.768,-2.8459,-0.183,11.9603,3.4584,16.1822,-0.6552,4.8193,11.2046,3.3473,15.4988,0.0669,0.1707,1.3692,-0.052,8.0222,-0.3047,-0.038,0.5597,0.635,0.6561,1.1345,1.1722,1.0332,0.3133,0.4032,0.4304,1.2872,1.374,1.0674,0.5443,1.2429,-7.1676,2.2836,-13.1696,-5.767,0.8208,0.4315,0.254,0.5258,0.3095,0.5886,0.6162,0.7527,0.7859,1.2216,1.2755,1.0441,0.0078,6.9301,0.5294,-0.0128,-0.4279,-0.029,-0.8483,0.1407,0.166,0.0114,0.1066,0.5101,-1.383,-0.1379,0.0231,0.1521,0.6036,?,-0.2267,0.007,0.0836,0.5164,-1.3747,-1.204,-0.7321,0.6081,0.7012,1.2756,1.8191,0.4917,1.6271,3.3092,0.4905,0.9902,2.0189,0,0.9843,0,0.8452,0.9877,1.1687,0.0016,0.5669,0.6841,-0.8875,-0.7961,TASCA_GIACCA
-0.1468,5.4424,2.3329,13.3931,-1.5436,-1.0569,8.7011,2.9498,21.9436,-0.6207,0.0361,7.6283,2.7619,13.8365,-0.6987,3.9848,7.033,2.652,13.7501,0.0523,0.1389,-4.0698,-0.0368,-29.2948,-0.2652,0.0091,0.7909,0.8447,0.8797,1.068,1.1123,1.0415,0.6255,0.7134,0.7738,1.1406,1.2372,1.0846,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0056,6.0459,0.5271,0.2796,-0.2249,0.2229,-0.4055,0.2027,0.2092,0.0166,0.129,0.5034,-0.6006,-0.1638,0.0259,0.1608,0.5182,?,-0.2079,0.0188,0.1372,0.7314,-0.7055,-1.2769,-1.0063,0.7881,0.802,0.9403,1.1723,0.6432,0.8841,1.3744,0.3645,0.6243,1.7128,0,0.7333,0,0.9713,0.6882,0.7085,0.0018,0.6431,0.7308,-0.8963,-0.4754,TASCA_GIACCA
-0.2506,4.8226,2.1961,12.1801,-1.8871,-1.4683,15.3949,3.9236,19.768,-2.8459,-0.183,11.9603,3.4584,16.1822,-0.6552,4.8193,11.2046,3.3473,15.4988,0.0669,0.1707,1.3692,-0.052,8.0222,-0.3047,-0.038,0.5597,0.635,0.6561,1.1345,1.1722,1.0332,0.3133,0.4032,0.4304,1.2872,1.374,1.0674,0.5443,1.2429,-7.1676,2.2836,-13.1696,-5.767,0.8208,0.4315,0.254,0.5258,0.3095,0.5886,0.6162,0.7527,0.7859,1.2216,1.2755,1.0441,0.0078,6.9301,0.5294,-0.0128,-0.4279,-0.029,-0.8483,0.1407,0.166,0.0114,0.1066,0.5101,-1.383,-0.1379,0.0231,0.1521,0.6036,?,-0.2267,0.007,0.0836,0.5164,-1.3747,-1.204,-0.7321,0.6081,0.7012,1.2756,1.8191,0.4917,1.6271,3.3092,0.4905,0.9902,2.0189,0,0.9843,0,0.8452,0.9877,1.1687,0.0016,0.5669,0.6841,-0.8875,-0.7961,TASCA_GIACCA
-0.1468,5.4424,2.3329,13.3931,-1.5436,-1.0569,8.7011,2.9498,21.9436,-0.6207,0.0361,7.6283,2.7619,13.8365,-0.6987,3.9848,7.033,2.652,13.7501,0.0523,0.1389,-4.0698,-0.0368,-29.2948,-0.2652,0.0091,0.7909,0.8447,0.8797,1.068,1.1123,1.0415,0.6255,0.7134,0.7738,1.1406,1.2372,1.0846,0.9672,1.4281,-10.7172,1.4766,-11.0811,-7.5045,0.3889,0.6465,0.3629,1.6623,0.9332,0.5614,0.6103,0.968,0.974,1.5859,1.5959,1.0063,0.0056,6.0459,0.5271,0.2796,-0.2249,0.2229,-0.4055,0.2027,0.2092,0.0166,0.129,0.5034,-0.6006,-0.1638,0.0259,0.1608,0.5182,?,-0.2079,0.0188,0.1372,0.7314,-0.7055,-1.2769,-1.0063,0.7881,0.802,0.9403,1.1723,0.6432,0.8841,1.3744,0.3645,0.6243,1.7128,0,0.7333,0,0.9713,0.6882,0.7085,0.0018,0.6431,0.7308,-0.8963,-0.4754,TASCA_GIACCA
-0.061,7.473,2.7337,22.6363,-0.6904,-0.9408,28.1031,5.3012,35.5229,-0.5921,-0.1611,7.4904,2.7369,18.8316,-0.9125,4.1479,26.7762,5.1746,24.1231,0.0004,0.0649,0.3789,-0.0147,5.8413,-0.2268,-0.0388,0.5157,0.9988,0.5283,1.937,1.0245,0.5289,0.2659,0.9977,0.2791,3.7519,1.0496,0.2797,0.6998,1.0289,-884.7417,1.4703,-1264.2446,-859.8729,0.6002,1.36,0.5549,2.266,0.9245,0.408,0.6372,1.202,0.9384,1.8863,1.4726,0.7806,0.0051,6.2479,0.2263,0.4182,0.3099,0.6077,0.3906,0.1084,0.2038,0.0046,0.0678,0.3036,0.2106,0.041,0.0453,0.2127,0.7903,-0.2771,-0.4153,0.1126,0.3355,1.0117,-12.3766,4.964,-0.4906,-0.0988,0.3188,0.2022,0.6341,0.1017,0.0409,0.402,-0.4723,-0.0865,0.1832,0.6215,5.0849,8.1811,0.3842,0.3001,0.7811,0.0025,0.7726,0.7604,0.8243,0.6274,TASCA_GIACCA
