@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.1565,0.0149,0.1219,0.6282,-0.1482,-0.1189,0.0133,0.1152,0.3847,-5.123,-0.1053,0.0052,0.072,0.3687,-2.4655,0.2669,0.0118,0.1087,0.4854,0.1454,-1.3166,-1.4863,0.5865,1.1289,-0.4455,-0.3946,1.0584,1.693,1.1217,1.5996,1.0599,0.6626,1.1201,2.8662,1.2583,2.5588,1.1234,0.439,0.2519,0.3092,-0.9818,1.2272,-3.897,-3.1757,8.708,5.1427,0.9633,0.5906,0.1106,0.1873,1.633,1.7039,1.2943,1.0435,0.7926,0.7596,0.0024,0.4068,-0.256,0.0707,0.7742,0.0138,-0.6764,-0.2098,6.3859,0.0039,0.0622,0.2161,0.9666,7.3759,0.0028,0.0532,0.1863,0.9751,-0.9892,0.0002,0.0153,1.0193,?,0.8658,-6.4557,-7.4565,1.1691,4.0631,3.4753,1.3669,16.509,12.0776,0.8578,-6.143,-7.161,0.8654,0,0,1.16,0.212,0.1827,0.1043,14.7511,-1.0049,0.2255,-0.2017,1100,0,0,0,1,DAVANTI_PANTALONI
0.101,0.0044,0.0665,0.2969,-0.1613,-0.0241,0.005,0.0709,0.2846,-1.7046,-0.1722,0.0066,0.0813,0.4058,-12.6673,0.2276,0.0047,0.0683,0.3434,0.0931,-4.1938,-0.5868,0.4438,0.1399,-0.1058,-0.7563,0.9374,0.8179,0.9734,0.8725,1.0384,1.1902,0.8787,0.6689,0.9475,0.7613,1.0783,1.4165,0.2299,0.1097,-1.1699,0.477,-5.0881,-10.6675,2.4294,8.6112,0.6752,3.5445,0.2779,0.0784,1.0432,0.7317,0.8647,0.7014,0.8289,1.1817,0.0021,0.3381,-0.4072,0.1517,0.3449,-0.2468,-0.104,-0.8108,6.9206,0.0002,0.013,0.0436,0.9937,6.9155,0.0002,0.015,0.0523,0.9925,-0.671,0.0006,0.0246,0.7024,?,1.0007,-10.3142,-10.3065,0.8651,0.5274,0.6096,0.7483,0.2781,0.3717,1.0031,-9.8305,-9.8,1.0018,0,0,0.8326,0.062,0.0745,0.1011,14.5071,-0.962,-0.8079,0.8542,1100,0,0,0,1,DAVANTI_PANTALONI
0.1186,4.3728,2.0911,12.4492,-1.0667,-0.7285,1.039,1.0193,4.129,-2.7582,-0.0059,3.9029,1.9756,10.2827,-0.4978,2.5707,3.2507,1.803,7.1747,0.0323,-0.1628,-20.1965,0.0461,124.084,-0.2834,-0.0023,2.0515,1.0585,1.1598,0.516,0.5653,1.0957,4.2088,1.1204,1.3452,0.2662,0.3196,1.2006,2.1204,1.88,-26.8576,0.8867,-12.6665,-14.2857,5.4827,0.8775,0.8125,0.16,0.1482,0.926,3.015,1.2107,1.7351,0.4015,0.5755,1.4332,0.0077,3.6976,0.0527,0.3629,-0.0247,-0.2008,-0.5311,0.2061,8.1072,0.169,0.4111,1.6213,0.8079,4.5124,1.272,1.1278,3.7537,0.4671,2.6107,1.8077,1.3445,4.5752,-0.0527,1.7966,3.1054,1.7284,0.3645,0.3058,0.8388,0.1329,0.0935,0.7037,2.0726,-29.7821,-14.3691,1.1983,1.9421,1.6207,0.4319,0.3544,0.8204,0.1004,15.244,-0.9455,0.928,-0.9856,1100,0,0,0,1,DAVANTI_PANTALONI
-1.8787,2.9936,1.7302,7.3791,-2.2247,-2.2508,21.0248,4.5853,12.7582,-1.3472,2.1837,16.6602,4.0817,16.4573,-0.7274,7.2276,1.8038,1.3431,5.3655,0.5058,0.8347,-0.8604,-0.2599,-1.0307,-0.3114,0.3021,0.3773,0.4239,1.2883,1.1234,3.4141,3.0391,0.1424,0.1797,1.6596,1.262,11.6558,9.2362,0.6952,0.7346,-0.9272,1.0566,-1.3337,-1.2622,0.421,0.2402,0.2108,0.5705,0.5007,0.8776,0.5784,0.4484,1.3753,0.7752,2.3778,3.0672,0.0381,10.6791,-0.6329,-0.3811,-0.235,0.1466,-0.0208,0.7651,-5.7986,1.8238,1.3505,7.8631,?,-1.1,25.695,5.069,13.5007,-1.2065,5.7118,1.1894,1.0906,3.2835,0.5247,5.2716,-1.0152,-0.1926,0.2664,1.2383,4.648,0.071,1.5334,21.6041,1.0652,-2.1697,-2.037,0,0,0.8858,0.5824,2.3948,4.1117,0.0856,16.1355,-0.1012,-0.0121,0.8527,1100,0,0,0,1,DIETRO_PANTALONI
-1.8222,1.9621,1.4008,6.3966,-9.0261,-4.3354,4.4013,2.0979,12.3266,-1.4629,0.8108,20.8635,4.5677,15.1131,-0.4745,6.82,3.4884,1.8677,7.8144,0.2961,0.4203,-2.2474,-0.2672,-5.347,-0.6357,0.1189,0.6677,0.3067,0.75,0.4593,1.1233,2.4456,0.4458,0.094,0.5625,0.211,1.2617,5.9809,0.7865,1.1841,-1.752,1.5055,-2.2276,-1.4797,0.1275,0.0622,0.0575,0.4883,0.4508,0.9233,0.5189,0.4233,0.8186,0.8156,1.5774,1.934,0.0497,10.2712,-0.5097,-0.3766,-0.5979,0.0189,0.1036,0.8954,-4.2076,6.2222,2.4944,7.9164,?,2.1471,17.2161,4.1492,14.0126,-0.9915,6.9526,2.0583,1.4347,4.8249,0.4286,-1.9596,-0.6052,0.3088,0.6012,1.7387,2.8921,0.3614,3.0229,8.3641,1.1348,-2.1871,-1.9274,0,0,0.8332,0.565,1.6407,2.9042,0.0876,15.2906,0.9029,0.6014,0.7572,1100,0,0,0,1,DIETRO_PANTALONI
-1.987,4.2567,2.0632,9.0598,-5.1489,-3.8664,20.541,4.5322,15.9852,-1.4065,1.16,24.0713,4.9063,18.2022,-0.2645,7.79,8.4274,2.903,12.7221,0.1932,0.5139,-1.713,-0.2551,-3.3333,-0.4963,0.1489,0.4552,0.4205,0.7107,0.9238,1.5612,1.6901,0.2072,0.1768,0.5051,0.8533,2.4374,2.8563,0.812,1.9924,-2.4898,2.4536,-3.0662,-1.2496,0.2218,0.1024,0.0934,0.4615,0.4212,0.9128,0.5668,0.4977,0.7121,0.8782,1.2565,1.4308,0.0474,11.2288,-0.7332,-0.4539,-0.3027,0.0764,-0.1521,0.8443,-4.1088,5.4268,2.3295,7.8684,?,-0.7733,23.834,4.882,12.5761,-1.6162,6.8639,2.297,1.5156,4.6114,0.4565,5.3131,-0.5986,-0.1127,0.4772,1.5371,3.2212,0.2277,2.3626,10.3762,1.0128,-2.0318,-2.0062,0,0,0.5666,0.6257,1.7063,2.7272,0.0837,15.376,0.1437,0.4889,0.8731,1100,0,0,0,1,DIETRO_PANTALONI
-1.711,13.8797,3.7255,14.6118,-2.2684,-2.1574,9.4426,3.0729,11.5156,-2.2374,2.0377,15.3109,3.9129,15.6689,-0.4698,6.5439,7.5443,2.7467,10.2089,0.1449,0.7931,-0.8397,-0.2615,-1.0588,-0.3297,0.3114,1.2124,0.9521,1.3564,0.7853,1.1188,1.4246,1.4699,0.9065,1.8398,0.6167,1.2516,2.0295,1.2743,2.0248,-5.8615,1.589,-4.6,-2.8949,1.2568,0.4194,0.3745,0.3337,0.2979,0.8929,1.2689,0.9325,1.4313,0.7349,1.128,1.5348,0.0361,9.6793,-0.8289,-0.1593,-0.3768,-0.1481,-0.0426,0.6651,-3.4518,7.108,2.6661,8.8399,-3.11,-3.7612,6.7913,2.606,7.7674,-83.1656,7.2395,3.8034,1.9502,4.8995,0.4994,0.9178,-0.4768,-0.5195,1.0231,1.3671,1.3363,1.0466,1.8689,1.7856,0.8715,-1.3684,-1.5701,23.306,0.2197,0.0094,1.1381,1.8043,1.5853,0.0932,14.8617,0.6156,0.7424,0.9475,1100,0,0,0,1,DIETRO_PANTALONI
0.7162,2.4225,1.5565,7.2812,-1.0685,-0.5724,2.4625,1.5692,6.2468,-1.9064,-0.0239,3.8265,1.9561,9.4653,-0.5137,2.795,1.7407,1.3193,6.4411,0.095,-1.2512,-29.9909,0.2562,23.9693,-0.2048,-0.0085,0.9919,0.7957,1.1797,0.8022,1.1894,1.4827,0.9838,0.6331,1.3917,0.6435,1.4147,2.1983,0.9179,1.1709,-5.5652,1.2756,-6.0628,-4.7531,1.6377,0.5629,0.4946,0.3437,0.302,0.8786,1.1656,0.7693,1.1304,0.66,0.9698,1.4695,0.0098,4.2191,0.5305,-0.0944,0.003,-0.3066,-0.3691,0.5827,4.1293,0.2,0.4472,1.7087,0.6486,8.0892,0.7748,0.8802,2.9449,0.6814,3.1755,2.6269,1.6208,4.8388,0.156,0.5105,1.3004,2.5474,0.5081,0.2759,0.5431,0.2581,0.0761,0.2949,0.5009,3.5258,7.0394,0.5261,0.8481,1.612,0.5802,0.3531,0.6086,0.1013,15.394,-0.9244,0.938,-0.9822,1100,0,0,0,1,DIETRO_PANTALONI
0.7618,7.0059,2.6469,9.9504,-0.6503,-0.5313,2.6969,1.6422,7.1962,-1.3961,1.0998,11.2166,3.3491,12.9389,-0.5563,4.3839,3.7733,1.9425,8.5686,0.0454,-1.4339,0.6927,0.1738,-0.4831,-0.1212,0.2509,1.6117,0.7903,1.3626,0.4903,0.8454,1.7241,2.5977,0.6246,1.8567,0.2404,0.7147,2.9726,0.9352,0.8477,-9.627,0.9065,-10.2944,-11.3559,2.0076,0.7252,0.6717,0.3612,0.3346,0.9262,1.3827,0.769,1.1613,0.5562,0.8398,1.51,0.0147,6.5901,0.2954,0.6068,0.4628,0.0925,0.2295,0.4821,5.3368,1.2309,1.1095,2.8112,0.5719,3.6289,5.8136,2.4111,6.2794,0.0281,6.5456,4.5747,2.1389,5.3959,0.4042,1.4706,0.8153,0.5544,0.4601,0.5187,1.1273,0.2117,0.2691,1.2708,20.6734,1.0259,0.0496,1.0163,0.7251,0.7134,0.4477,0.521,1.1637,0.0938,15.5113,0.9952,-0.9732,-0.9724,1100,0,0,0,1,DIETRO_PANTALONI
0.0066,0.0152,0.1232,0.5052,-1.0164,-0.001,0.0044,0.0662,0.2815,-1.4499,-0.1167,0.0036,0.0598,0.3333,-6.1601,0.1828,0.0034,0.0585,0.3018,0.1545,-6.3305,-0.0567,0.0362,0.009,-0.0057,-0.6388,1.8612,2.06,2.1074,1.1068,1.1323,1.023,3.464,4.2436,4.441,1.2251,1.282,1.0465,1.5286,0.8879,-4.6179,0.5809,-3.0209,-5.2008,2.1806,5.3814,0.702,2.4679,0.3219,0.1304,1.7947,1.5155,1.6741,0.8444,0.9328,1.1047,0.0012,0.2744,-0.1204,-0.4377,0.1684,-0.1938,-0.0818,-0.3981,8.6972,0.0001,0.0088,0.0317,0.9964,4.5034,0.0003,0.018,0.0638,0.9859,0.4974,0.0002,0.0131,0.0448,0.9122,1.9312,17.4841,9.0533,0.4886,0.6726,1.3765,0.2387,0.4523,1.8948,1.9394,18.6333,9.6078,1.9191,17.0602,8.8896,0.4971,0.708,1.4242,0.1001,13.698,-0.9891,0.7721,-0.8183,1100,0,0,0,1,DIETRO_PANTALONI
0.0096,0.0156,0.1249,0.6239,-1.4532,-0.0536,0.032,0.179,0.7688,-0.9546,-0.2058,0.0162,0.1274,0.5871,-7.2479,0.3108,0.0126,0.1123,0.47,0.1698,-0.1798,-0.0468,0.031,0.2603,-0.1724,-0.6624,0.6978,0.98,1.1116,1.4045,1.5931,1.1343,0.4869,0.9605,1.2358,1.9725,2.5379,1.2866,0.9843,0.7164,-3.8453,0.7278,-3.9065,-5.3678,0.6466,3.5729,0.4493,5.5259,0.6948,0.1257,0.8115,1.0627,1.3275,1.3095,1.6358,1.2492,0.0022,0.4678,0.2734,-0.2257,0.0189,-0.3737,0.1609,-0.6999,7.8578,0.06,0.245,0.8428,0.8978,5.8388,0.1058,0.3252,1.1099,0.8267,0.3995,0.0133,0.1153,0.3557,0.4056,1.3458,19.6712,14.6168,0.7533,2.1248,2.8207,0.5675,4.5149,7.9564,1.3977,30.4965,21.8198,1.2871,13.7791,10.7058,0.7594,2.3698,3.1207,0.101,14.0961,-0.9985,-0.7099,0.675,1100,0,0,0,1,DIETRO_PANTALONI
0.0809,0.0258,0.1606,0.7533,-0.788,-0.0283,0.0038,0.0618,0.2718,-1.426,-0.2297,0.005,0.0709,0.4061,?,0.2967,0.0067,0.082,0.3747,0.2743,-2.8557,-0.3524,0.2728,0.1234,-0.0955,-0.7741,2.599,2.2652,1.9598,0.8716,0.754,0.8652,6.7548,5.1311,3.8407,0.7596,0.5686,0.7485,2.0776,0.8175,-2.3436,0.3935,-1.128,-2.8668,3.7597,0,0.8159,0,0.217,0,2.771,1.8549,2.0104,0.6694,0.7255,1.0838,0.0028,0.4295,-0.4065,-0.0734,0.4834,-0.2502,0.0594,-0.6391,8.5341,0.0002,0.0152,0.057,0.9934,4.7475,0.0008,0.0289,0.1095,0.9771,0.8941,0.0002,0.0141,0.0548,0.9404,1.7976,9.5448,5.3098,0.5272,1.0777,2.0443,0.2779,1.1614,4.1791,1.8202,9.8527,5.4129,1.7905,9.3272,5.2093,0.52,1.0397,1.9994,0.1114,14.1757,-1.0242,0.4613,-0.5484,1100,0,0,0,1,DIETRO_PANTALONI
-1.3517,4.5212,2.1263,9.482,-3.3465,-0.9494,4.4837,2.1175,10.0117,-1.0344,-0.8067,5.0134,2.2391,13.6125,-0.4509,3.696,3.7375,1.9333,10.864,0.0395,1.4237,1.6755,-0.3657,1.1769,-0.2569,-0.2183,1.0042,0.9496,1.0999,0.9457,1.0953,1.1582,1.0084,0.9018,1.2097,0.8943,1.1996,1.3414,1.4341,1.7258,-16.3503,1.2034,-11.4008,-9.474,0.4433,0.2325,0.1929,0.5245,0.4351,0.8295,0.9471,0.6966,0.8728,0.7355,0.9215,1.253,0.019,5.5568,-0.3552,-0.0658,-0.7276,0.0909,0.0496,0.1756,3.0462,0.3242,0.5694,2.0075,0.516,8.1263,0.5283,0.7268,2.1429,0.7669,4.3295,1.242,1.1144,3.5447,0.4275,0.3749,0.7036,1.877,0.7833,0.5109,0.6522,0.6136,0.261,0.4254,0.3037,0.8085,2.6626,0.4513,0.6699,1.4844,0.9368,0.5663,0.6045,0.1,15.502,-0.7672,0.6198,-0.9693,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3906,8.1861,2.8611,11.329,-1.2316,-1.5646,4.1656,2.041,7.6739,-3.2422,0.2201,6.8305,2.6135,12.8563,-0.8145,4.3816,2.6331,1.6227,7.5193,0.1405,0.2496,-1.7746,-0.0891,-7.1088,-0.3571,0.0502,1.4018,1.0947,1.7632,0.7809,1.2578,1.6106,1.9652,1.1985,3.1089,0.6099,1.582,2.5941,1.0661,1.0834,-5.0849,1.0163,-4.7698,-4.6933,2.8064,0.7165,0.5803,0.2553,0.2068,0.8099,1.4763,0.8812,1.5067,0.5969,1.0206,1.7098,0.0168,6.4842,0.2077,0.4305,-0.3725,-0.2868,-0.3551,0.0381,2.3406,0.6826,0.8262,2.7531,0.2236,6.8025,1.8181,1.3484,4.1513,0.5423,6.1756,3.7715,1.942,5.9135,0.2978,0.3441,0.379,1.1015,0.6127,0.4254,0.6943,0.3754,0.181,0.4821,0.1612,0.3162,1.9614,0.391,0.4211,1.077,0.6632,0.4656,0.702,0.0977,15.3187,0.7238,-0.6803,-0.9907,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.0077,6.6783,2.5842,13.0562,-3.105,-0.4148,6.4295,2.5357,9.8208,-0.9219,-0.4516,6.9819,2.6423,16.3138,-1.2448,4.0952,4.7108,2.1704,9.3818,0.0669,2.4295,2.2312,-0.2461,0.9184,-0.1013,-0.1103,1.0192,0.978,1.1907,0.9596,1.1683,1.2174,1.0387,0.9565,1.4177,0.9209,1.3648,1.4821,2.0963,1.0917,-14.6867,0.5208,-7.0059,-13.4534,0.6224,0.4376,0.3163,0.7031,0.5082,0.7228,1.3294,0.8003,1.3917,0.602,1.0468,1.7389,0.012,5.9371,0.0754,-0.0737,-0.4994,-0.0513,0.1579,0.0518,3.0939,0.1658,0.4071,1.869,0.5178,8.4671,0.4955,0.7039,2.1596,0.7688,3.4846,2.0952,1.4475,4.6162,0.2077,0.3654,0.8879,2.4299,0.5784,0.2813,0.4863,0.3345,0.0791,0.2365,0.2795,1.6591,5.9356,0.415,0.6653,1.6032,0.8655,0.4049,0.4678,0.0986,15.0456,-0.2574,0.0998,-0.9752,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.3517,4.5212,2.1263,9.482,-3.3465,-0.9494,4.4837,2.1175,10.0117,-1.0344,-0.8067,5.0134,2.2391,13.6125,-0.4509,3.696,3.7375,1.9333,10.864,0.0395,1.4237,1.6755,-0.3657,1.1769,-0.2569,-0.2183,1.0042,0.9496,1.0999,0.9457,1.0953,1.1582,1.0084,0.9018,1.2097,0.8943,1.1996,1.3414,1.4341,1.7258,-16.3503,1.2034,-11.4008,-9.474,0.4433,0.2325,0.1929,0.5245,0.4351,0.8295,0.9471,0.6966,0.8728,0.7355,0.9215,1.253,0.019,5.5568,-0.3552,-0.0658,-0.7276,0.0909,0.0496,0.1756,3.0462,0.3242,0.5694,2.0075,0.516,8.1263,0.5283,0.7268,2.1429,0.7669,4.3295,1.242,1.1144,3.5447,0.4275,0.3749,0.7036,1.877,0.7833,0.5109,0.6522,0.6136,0.261,0.4254,0.3037,0.8085,2.6626,0.4513,0.6699,1.4844,0.9368,0.5663,0.6045,0.1,15.502,-0.7672,0.6198,-0.9693,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.3906,8.1861,2.8611,11.329,-1.2316,-1.5646,4.1656,2.041,7.6739,-3.2422,0.2201,6.8305,2.6135,12.8563,-0.8145,4.3816,2.6331,1.6227,7.5193,0.1405,0.2496,-1.7746,-0.0891,-7.1088,-0.3571,0.0502,1.4018,1.0947,1.7632,0.7809,1.2578,1.6106,1.9652,1.1985,3.1089,0.6099,1.582,2.5941,1.0661,1.0834,-5.0849,1.0163,-4.7698,-4.6933,2.8064,0.7165,0.5803,0.2553,0.2068,0.8099,1.4763,0.8812,1.5067,0.5969,1.0206,1.7098,0.0168,6.4842,0.2077,0.4305,-0.3725,-0.2868,-0.3551,0.0381,2.3406,0.6826,0.8262,2.7531,0.2236,6.8025,1.8181,1.3484,4.1513,0.5423,6.1756,3.7715,1.942,5.9135,0.2978,0.3441,0.379,1.1015,0.6127,0.4254,0.6943,0.3754,0.181,0.4821,0.1612,0.3162,1.9614,0.391,0.4211,1.077,0.6632,0.4656,0.702,0.0977,15.3187,0.7238,-0.6803,-0.9907,1100,0,0,0,1,TASCA_GIACCA_ALTA
-1.0077,6.6783,2.5842,13.0562,-3.105,-0.4148,6.4295,2.5357,9.8208,-0.9219,-0.4516,6.9819,2.6423,16.3138,-1.2448,4.0952,4.7108,2.1704,9.3818,0.0669,2.4295,2.2312,-0.2461,0.9184,-0.1013,-0.1103,1.0192,0.978,1.1907,0.9596,1.1683,1.2174,1.0387,0.9565,1.4177,0.9209,1.3648,1.4821,2.0963,1.0917,-14.6867,0.5208,-7.0059,-13.4534,0.6224,0.4376,0.3163,0.7031,0.5082,0.7228,1.3294,0.8003,1.3917,0.602,1.0468,1.7389,0.012,5.9371,0.0754,-0.0737,-0.4994,-0.0513,0.1579,0.0518,3.0939,0.1658,0.4071,1.869,0.5178,8.4671,0.4955,0.7039,2.1596,0.7688,3.4846,2.0952,1.4475,4.6162,0.2077,0.3654,0.8879,2.4299,0.5784,0.2813,0.4863,0.3345,0.0791,0.2365,0.2795,1.6591,5.9356,0.415,0.6653,1.6032,0.8655,0.4049,0.4678,0.0986,15.0456,-0.2574,0.0998,-0.9752,1100,0,0,0,1,TASCA_GIACCA_ALTA
