@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-1.2314,8.0457,2.8365,11.8378,-6.5346,-1.6492,3.0291,1.7404,6.0096,-3.0585,-1.979,21.7739,4.6663,19.812,-0.9178,5.4594,11.1963,3.3461,12.9728,0.1033,0.7467,0.6222,-0.2255,0.8333,-0.3021,-0.3625,1.6298,0.6079,0.8477,0.373,0.5201,1.3945,2.6561,0.3695,0.7186,0.1391,0.2705,1.9447,2.267,1.0828,-6.8708,0.4777,-3.0308,-6.3453,1.0611,0.1521,0.1086,0.1433,0.1024,0.7141,1.9698,0.5975,0.9125,0.3033,0.4632,1.5272,0.0571,7.7911,0.3959,-0.5628,-0.7374,0.1997,-0.5102,0.0243,-0.1226,0.0327,0.181,0.5404,-11.5817,0.2008,0.0211,0.1453,0.3966,0.1245,0.6408,0.0196,0.1399,0.4682,0.37,-0.6108,-0.1914,0.3133,1.2455,1.2939,1.0389,1.5512,1.6743,1.0794,-8.8172,-1.8091,0.2052,0.0948,0.0578,0.6095,1.3627,1.1543,0.847,0.0137,0.9835,-0.9678,0.9756,-0.9131,30.7717,267.0545,16.3418,45.0137,0.0843,SINISTRA_PANTALONI
1.0532,0.6192,0.7869,3.9485,-0.0316,-1.9112,1.1785,1.0856,4.5263,-12.3737,0.1487,0.9211,0.9598,3.7481,-0.9551,2.4928,1.2888,1.1353,5.206,0.0776,-0.5511,7.0829,0.4225,-12.8528,-0.7667,0.0597,0.7248,0.8199,0.6931,1.1311,0.9563,0.8454,0.5254,0.6722,0.4804,1.2794,0.9144,0.7147,0.0288,0.066,-0.2758,2.2872,-9.5621,-4.1807,11.3096,1.9966,0.6782,0.1765,0.06,0.3397,0.8723,1.0535,0.7585,1.2076,0.8694,0.72,0.0437,3.8278,-0.5934,-0.3622,0.7615,-0.0689,-0.9434,-0.0848,0.5935,0.0006,0.0238,0.0781,0.8791,-0.3226,0.0023,0.0484,0.3693,?,0.0101,0.017,0.1305,0.4685,-1.7804,-1.8397,58.972,-32.0547,0.491,0.1821,0.3708,0.2411,0.0331,0.1375,-1.5365,-1.8915,1.231,0,3.8309,0,0.2114,0.1666,0.7883,0.0135,1.0292,0.8784,-0.852,-0.8903,4.0472,0,0,0,1,SINISTRA_PANTALONI
-0.1125,1.5745,1.2548,5.5051,-0.7959,0.0505,6.1943,2.4888,11.9823,-1.2426,0.4788,8.9378,2.9896,10.9162,-0.643,3.5918,4.05,2.0125,7.1863,0.0643,-2.227,-0.235,-0.0313,0.1055,0.0141,0.1333,0.5042,0.4197,0.6235,0.8325,1.2367,1.4856,0.2542,0.1762,0.3888,0.693,1.5295,2.2069,0.3675,0.5711,-4.9434,1.5542,-13.4523,-8.6557,0.5737,0.4614,0.3991,0.8042,0.6957,0.8652,0.4594,0.5043,0.7661,1.0977,1.6674,1.519,0.0097,5.255,0.53,0.3175,0.1007,0.2016,-0.1722,0.4306,-0.6744,0.0017,0.0409,0.7493,?,0.4176,0.0005,0.0227,0.072,0.8362,-0.3019,0.0032,0.0562,0.3954,?,-1.6149,2.234,-1.3834,1.8044,0.7283,0.4036,3.2558,0.5304,0.1629,-2.0383,1.8948,-0.9296,0,1,0,10.4076,1.8948,0.1821,0.0166,1.3939,0.6836,-0.9878,-0.6055,4.2064,0.3393,0.5825,3.803,0.5126,SINISTRA_PANTALONI
-0.4939,3.6998,1.9235,9.7586,-1.5165,-0.3448,3.5889,1.8944,7.2075,-1.2084,0.4906,6.1431,2.4785,17.56,-0.1533,3.0628,4.6545,2.1574,14.9638,0.0414,1.4324,-1.0069,-0.1613,-0.7029,-0.1126,0.1602,1.0153,0.7761,0.8916,0.7643,0.8781,1.1488,1.0309,0.6023,0.7949,0.5842,0.7711,1.3198,1.4911,2.5191,-9.1061,1.6894,-6.1068,-3.6148,1.1882,0.2547,0.2484,0.2144,0.2091,0.9754,1.354,0.5557,0.6521,0.4104,0.4817,1.1735,0.0155,4.5441,-0.024,0.2445,-0.0228,-0.2065,-0.3094,0.821,-0.7189,0.0021,0.046,0.7839,?,0.2763,0.0006,0.0248,0.0932,0.7102,0.5636,0.0033,0.0576,0.1975,0.6843,-2.6016,-1.2756,0.4903,1.8536,0.7995,0.4313,3.4358,0.6391,0.186,-3.4332,-1.8307,0.5332,0,0,0.5138,8.4142,3.9688,0.4717,0.0191,1.5588,0.8757,0.9092,0.8934,0,0,0,0,0,SINISTRA_PANTALONI
0.9415,18.1077,4.2553,17.0099,-0.687,-0.657,10.9188,3.3044,13.3569,-1.3723,-0.7983,22.2015,4.7118,28.9937,-0.6283,6.4045,12.1654,3.4879,18.5335,0.0489,-1.4331,-1.1793,0.147,0.8229,-0.1026,-0.1246,1.2878,0.9031,1.22,0.7013,0.9474,1.3509,1.6584,0.8156,1.4885,0.4918,0.8975,1.825,0.8965,0.6192,-7.2739,0.6906,-8.1132,-11.7479,1.7908,0.5663,0.5174,0.3162,0.2889,0.9138,1.2735,0.5867,0.9178,0.4607,0.7207,1.5644,0.028,9.4222,0.4822,0.3838,0.2889,0.1095,-0.0838,0.191,-0.6736,0.0018,0.0424,0.7504,?,0.2539,0.0006,0.0239,0.0935,0.6778,0.4501,0.0165,0.1284,0.49,0.2084,-2.6527,-1.4965,0.5642,1.7714,0.33,0.1863,3.1378,0.1089,0.0347,-3.8161,-5.8158,1.524,0,0,0.4686,8.0292,1.5312,0.1907,0.017,1.3776,0.8075,0.9596,0.817,0,0,0,0,0,SINISTRA_PANTALONI
1.3554,5.2591,2.2933,8.6624,-0.3271,-0.3988,4.6038,2.1456,8.8526,-1.8579,-0.9423,4.5882,2.142,10.1239,-1.0844,3.9,2.1251,1.4578,5.667,0.1594,-3.3985,-1.4384,0.3475,0.4232,-0.1023,-0.2416,1.0688,1.0706,1.5731,1.0017,1.4719,1.4694,1.1424,1.1462,2.4748,1.0034,2.1664,2.1591,0.371,0.4053,-1.9866,1.0927,-5.3551,-4.901,2.1073,1.3439,0.9682,0.6378,0.4595,0.7204,0.9785,0.8556,1.5286,0.8744,1.5621,1.7865,0.0369,5.6909,0.3493,0.2343,0.3079,-0.1311,-0.3485,0.1765,-0.3505,0.0035,0.0588,0.4398,?,-0.378,0.0193,0.1389,0.5312,?,-0.7002,0.0035,0.059,0.8321,?,0.9272,0.5006,0.5399,0.4231,0.9959,2.354,0.179,0.9918,5.5414,0.8278,0.5285,0.6384,1,1,1,0.8278,0.5285,0.6384,0.0189,1.4287,0.8237,-0.7309,-0.9131,1.9348,0.5392,0.7343,2,0.3333,SINISTRA_PANTALONI
-0.7034,27.1202,5.2077,31.5683,-0.7659,-0.0966,25.0065,5.0006,23.265,-0.3842,1.6788,11.5968,3.4054,19.9519,-0.2231,5.9022,32.2095,5.6753,22.9946,0.0277,7.2842,-0.419,-0.1192,-0.0575,-0.0164,0.2844,1.0414,1.5292,0.9176,1.4684,0.8811,0.6,1.0845,2.3386,0.842,2.1563,0.7764,0.36,2.1204,3.7625,-20.932,1.7744,-9.8718,-5.5634,1.0636,1.0959,0.7559,1.0303,0.7107,0.6898,1.3569,1.5822,1.3729,1.1661,1.0118,0.8677,0.0388,8.6227,-0.0286,-0.4189,-0.1341,0.5682,0.8175,0.6794,0.2108,0.0116,0.1076,0.3096,0.1897,-0.7431,0.0034,0.0581,0.8106,?,-0.4599,0.0046,0.0678,0.5115,?,-0.2836,-0.4582,1.6157,1.8519,1.5869,0.8569,3.4297,2.5182,0.7342,-0.0894,-0.1417,1.5848,0,0,1,0.3819,0.6053,1.5848,0.0191,1.4138,0.9552,0.7111,0.559,0.2766,0.2001,0.4473,1,0,SINISTRA_PANTALONI
-0.2094,0.1618,0.4023,1.5356,-2.9917,-0.4002,0.1138,0.3373,1.3398,-3.2345,-0.754,0.0464,0.2153,1.2673,?,1.0202,0.0536,0.2315,0.8019,0.4583,0.5232,0.2777,-0.2053,0.5308,-0.3923,-0.739,1.1927,1.8684,1.7378,1.5665,1.457,0.9301,1.4226,3.4909,3.0198,2.4539,2.1227,0.8651,1.1246,0.9081,-1.6967,0.8075,-1.5087,-1.8683,1.2159,0,0.2599,0,0.2138,0,1.1462,1.2117,1.9149,1.0572,1.6707,1.5804,0.0191,1.5289,-0.3548,0.2781,-0.5129,-0.7287,0.0782,-0.5475,0.4137,0.0004,0.0193,0.0535,0.8802,-0.6032,0.0002,0.0135,0.6219,?,-0.084,0.0001,0.0103,0.104,?,-0.6859,-4.9254,7.1808,1.4295,1.8742,1.311,2.0436,3.5125,1.7188,-0.6322,-3.7793,5.9783,0,0,1,0.0861,0.5146,5.9783,0.016,1.1009,0.9748,0.8291,0.7762,0,0,0,0,0,SINISTRA_PANTALONI
0.5139,0.5985,0.7736,2.5363,-0.4533,-0.3718,0.2182,0.4671,1.5173,-2.0178,-0.5911,0.1197,0.346,1.2985,-7.263,1.2267,0.1833,0.4281,1.5089,0.2327,-1.382,-0.8693,0.4189,0.629,-0.3031,-0.4819,1.6562,2.2359,1.807,1.35,1.091,0.8082,2.7431,4.9993,3.2652,1.8225,1.1903,0.6531,0.7797,0.6931,-1.7289,0.8889,-2.2173,-2.4944,3.4712,11.1061,0.8875,3.1995,0.2557,0.0799,1.6716,1.9533,1.6809,1.1685,1.0055,0.8605,0.0184,1.9646,-0.2426,-0.7604,0.9034,0.5315,-0.465,-0.8298,0.3008,0.0001,0.0096,0.0265,0.9147,-0.6316,0,0.0045,0.6415,?,-0.1949,0,0.0059,0.2053,?,-0.4763,-1.5438,3.2414,2.11,1.6334,0.7741,4.4522,2.6681,0.5993,-0.4428,-1.3837,3.125,0,0,1,0.0413,0.1291,3.125,0.0155,1.1273,-0.8372,-0.4206,0.6888,?,?,?,?,?,SINISTRA_PANTALONI
-0.7637,2.8478,1.6875,6.7692,-2.8107,-0.2298,1.0526,1.026,5.9793,-2.8654,1.029,5.6847,2.3843,11.2582,-0.4523,2.7926,3.4813,1.8658,7.8518,0.034,3.3231,-0.7422,-0.2735,-0.2233,-0.0823,0.3685,1.6448,0.7078,0.9044,0.4303,0.5499,1.2779,2.7054,0.501,0.818,0.1852,0.3024,1.6329,1.1264,1.4239,-18.0895,1.2641,-16.059,-12.7042,1.1483,0.2292,0.2186,0.1996,0.1903,0.9537,1.1321,0.6013,0.8621,0.5311,0.7615,1.4338,0.026,3.9325,-0.3485,-0.3463,-0.6516,-0.3538,-0.2508,0.6018,0.3592,0.0001,0.0097,0.0323,0.9124,0.3593,0.0047,0.0682,0.2431,0.5438,0.7093,0.0004,0.0197,0.0712,0.9066,0.9996,0.5064,0.5066,0.1424,0.4926,3.4584,0.0203,0.2426,11.9603,1.1606,0.4868,0.4195,0.6917,0.4838,0.6993,0.1329,0.4538,3.4159,0.0175,1.4278,-0.9201,-0.8919,0.8963,4.1432,0,0,0,1,SINISTRA_PANTALONI
-0.1047,4.5094,2.1235,8.5092,-0.6998,-0.2668,2.5934,1.6104,5.8641,-0.5282,0.8276,8.0187,2.8317,11.7439,-0.711,3.5497,3.2884,1.8134,7.6216,0.1562,0.3925,-0.1266,-0.0295,-0.3224,-0.0752,0.2331,1.3186,0.7499,1.171,0.5687,0.8881,1.5616,1.7388,0.5624,1.3713,0.3234,0.7887,2.4385,1.7284,0.7179,-2.4832,0.4153,-1.4367,-3.4591,1.3046,0.7293,0.5542,0.559,0.4248,0.7599,1.4511,0.7246,1.1165,0.4993,0.7694,1.5409,0.019,5.4736,0.3234,0.505,0.3019,0.258,0.6069,0.3325,0.526,0.0066,0.081,0.2235,0.655,0.103,0.0004,0.0211,0.0741,0.4666,0.6257,0.0116,0.1075,0.3439,0.5592,5.1094,0.8407,0.1645,3.8451,0.7537,0.196,14.7844,0.5681,0.0384,6.5423,0.9724,0.1486,4.6612,0.8302,0.1781,3.0154,0.6499,0.2155,0.0175,1.2547,0.3293,-0.9926,-0.3034,0,0,0,0,0,SINISTRA_PANTALONI
2.8619,23.16,4.8125,16.6065,-0.3474,-2.2659,6.8808,2.6231,10.5513,-3.5411,2.8615,14.4147,3.7967,15.5566,-0.2461,7.3747,11.5825,3.4033,13.9447,0.1285,-1.263,1.0001,0.3881,-0.7919,-0.3073,0.388,1.8346,1.2676,1.4141,0.6909,0.7708,1.1156,3.3659,1.6067,1.9996,0.4773,0.5941,1.2445,0.5204,1.3935,-2.0823,2.678,-4.0015,-1.4942,5.3044,0.9872,0.7703,0.1861,0.1452,0.7802,1.5739,1.0675,1.1909,0.6783,0.7567,1.1156,0.0987,10.9066,0.8457,0.4588,0.6422,0.5528,0.4707,0.8093,0.3564,0.0306,0.1749,0.4614,0.1681,-0.3374,0.0063,0.0791,0.4161,?,-0.0617,0.0725,0.2692,0.8788,-1.543,-1.0563,-5.7789,5.471,2.2112,0.6496,0.2938,4.8895,0.422,0.0863,-0.224,-0.1748,0.7804,0,1.6048,0,1.1087,0.525,0.4735,0.0105,0.9267,0.558,0.9839,0.6476,0,0,0,0,0,SINISTRA_PANTALONI
0.6261,10.4249,3.2288,12.3125,-0.6587,-0.9894,2.9291,1.7115,8.2422,-1.4831,0.0601,14.4094,3.796,14.4645,-1.007,4.7948,6.1478,2.4795,10.0445,0.0629,-0.6327,10.4149,0.1306,-16.4602,-0.2064,0.0125,1.8866,0.8506,1.3022,0.4509,0.6902,1.531,3.5591,0.7235,1.6957,0.2033,0.4764,2.3438,0.9932,0.6737,-7.2502,0.6783,-7.2996,-10.7615,2.2363,1.03,0.6925,0.4606,0.3097,0.6724,1.4938,0.8512,1.2258,0.5698,0.8206,1.44,0.0249,7.1724,0.1566,0.7753,0.4741,0.096,0.0769,0.1903,0.2786,0.0129,0.1137,0.3391,0.3366,-0.0207,0.0109,0.1046,0.3406,-0.8565,0.8007,0.0044,0.066,0.2369,0.7308,-13.434,0.348,-0.0259,1.0865,1.7228,1.5857,1.1805,2.9681,2.5143,-1.0949,0.2676,-0.2444,2.7859,0.5809,0.2085,0.9954,1.4314,1.438,0.018,1.1699,0.949,0.4681,0.5237,0,0,0,0,0,SINISTRA_PANTALONI
0.0425,1.3544,1.1638,4.8087,-0.7218,0.3324,0.1495,0.3866,1.4024,-0.2016,0.4718,0.2372,0.4871,1.7874,-0.2481,1.2969,0.3941,0.6277,2.3324,0.1701,0.1279,0.0901,0.0328,0.7045,0.2563,0.3638,3.0099,2.3894,1.8539,0.7938,0.6159,0.7759,9.0597,5.7092,3.437,0.6302,0.3794,0.602,8.5689,5.6735,-4.218,0.6621,-0.4922,-0.7434,2.393,1.9503,0.9938,0.815,0.4153,0.5096,3.429,2.6904,2.0617,0.7846,0.6013,0.7663,0.0121,1.8429,-0.26,-0.3278,0.2833,0.3437,0.3786,0.3052,0.6586,0.0001,0.008,0.0223,0.9669,0.2222,0.0001,0.0085,0.0252,0.8927,0.7009,0.0001,0.0093,0.0258,0.9637,2.9638,0.9397,0.3171,0.9422,0.8592,0.9119,0.8877,0.7382,0.8315,3.0973,0.9458,0.3053,2.8598,0.9427,0.3296,0.8835,0.8618,0.9755,0.0201,1.5816,0.8607,-0.9907,-0.8445,0,0,0,0,0,SINISTRA_PANTALONI
0.2085,1.0042,1.0021,3.349,-0.4537,0.1377,0.23,0.4795,1.829,-0.6735,0.3115,0.4131,0.6428,2.0826,-0.4385,1.251,0.2417,0.4916,1.831,0.2136,1.5142,0.6693,0.1666,0.442,0.11,0.249,2.0897,1.559,2.0384,0.7461,0.9755,1.3075,4.3667,2.4306,4.155,0.5566,0.9515,1.7094,1.4201,1.6465,-2.1021,1.1594,-1.4802,-1.2767,2.1078,1.5912,0.9895,0.7549,0.4694,0.6218,1.8311,1.6081,1.8291,0.8782,0.9989,1.1374,0.0081,1.802,-0.3238,-0.5213,0.5215,0.3165,0.3089,0.1607,0.666,0.0001,0.0092,0.0314,0.954,0.244,0.0007,0.0259,0.0908,0.6905,0.7005,0,0.0029,0.0112,0.9841,2.7291,0.9507,0.3484,0.3539,3.1159,8.8039,0.1253,9.709,77.5085,3.2073,0.9357,0.2917,2.3216,0.9653,0.4158,0.3454,2.7995,8.1043,0.0203,1.6105,-0.9672,-0.5682,0.3591,0,0,0,0,0,SINISTRA_PANTALONI
-0.7563,0.5015,0.7082,3.1171,-3.9477,0.2644,0.4184,0.6469,2.7899,-0.4256,0.713,0.1699,0.4122,1.5751,0.0904,1.3417,0.4399,0.6633,2.827,0.191,-2.8608,-1.0608,-0.5637,0.3708,0.197,0.5314,1.0948,1.718,1.0677,1.5693,0.9753,0.6215,1.1985,2.9515,1.1401,2.4626,0.9512,0.3863,2.9862,-15.8812,-3.7254,-5.3183,-1.2475,0.2346,0.3219,0.3638,0.1803,1.1301,0.56,0.4955,1.1173,1.979,1.1026,1.7713,0.9869,0.5572,0.0228,2.0732,-0.6458,0.1418,-0.6992,0.373,0.8045,0.4788,0.6899,0.0001,0.0111,0.0337,0.9522,0.1591,0.0002,0.0126,0.036,0.8039,0.6762,0.0002,0.0133,0.0382,0.9451,4.3354,1.0202,0.2353,0.8838,0.8409,0.9514,0.7812,0.7071,0.9051,4.5453,1.0204,0.2245,3.8371,1.0127,0.2639,0.9343,0.8804,0.9423,0.0208,1.5253,-0.925,-0.9952,0.8979,0,0,0,0,0,SINISTRA_PANTALONI
0.1918,2.1099,1.4526,5.5632,-0.8981,0.5425,12.5836,3.5473,11.3568,-0.5031,0.1488,2.2606,1.5035,5.5097,-0.4152,3.848,2.5006,1.5813,6.2996,0.1749,0.3535,1.2884,0.0498,3.6451,0.141,0.0387,0.4095,0.9661,0.9186,2.3593,2.2433,0.9508,0.1677,0.9334,0.8438,5.5665,5.0322,0.904,0.6925,1.6283,-1.9714,2.3514,-2.8468,-1.2107,0.3879,0.7529,0.3839,1.9407,0.9896,0.5099,0.4899,1.0097,0.8831,2.0612,1.8028,0.8746,0.0121,5.3553,-0.2023,0.6078,-0.223,-0.1761,0.661,-0.017,0.6146,0.0005,0.0213,0.0714,0.8911,-0.2845,0.0005,0.0223,0.3203,?,-0.2028,0.0001,0.0105,0.2264,?,-2.16,-3.0313,1.4033,0.9535,2.0338,2.133,0.9092,4.1365,4.5495,-1.8241,-2.5806,1.4147,0,0,1,0.223,0.3154,1.4147,0.0144,1.1019,0.4382,0.8368,0.7182,0,0,0,0,0,TASCA_GIACCA_ALTA
-1.2457,11.3554,3.3698,15.1041,-1.0879,-0.4176,9.1749,3.029,11.5703,-0.6721,-0.8693,16.5413,4.0671,20.4928,-2.1957,5.738,6.6286,2.5746,13.6353,0.0987,2.9831,1.433,-0.2171,0.4804,-0.0728,-0.1515,1.1125,0.8285,1.3088,0.7448,1.1765,1.5797,1.2377,0.6865,1.7131,0.5547,1.3841,2.4954,1.6921,0.5589,-5.2717,0.3303,-3.1154,-9.4317,1.0455,1.1281,0.4782,1.079,0.4574,0.4239,1.3054,0.737,1.1077,0.5646,0.8486,1.5029,0.0315,8.8236,0.5152,0.2989,-0.2318,0.4159,0.0656,-0.1631,0.4002,0.0012,0.0342,0.1196,0.7366,-0.2978,0.0002,0.0134,0.3132,?,-0.1092,0.0004,0.0208,0.162,?,-1.3442,-3.6661,2.7273,2.5454,1.6467,0.6469,6.4789,2.7117,0.4185,-1.0683,-2.0652,1.9332,0,0,1,0.382,0.7384,1.9332,0.0102,0.8072,-0.0144,-0.4102,0.3642,0,0,0,0,0,TASCA_GIACCA_ALTA
