@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-1.5937,6.8583,2.6188,14.2763,-1.2874,-8.5872,5.5512,2.3561,15.9893,?,-1.5937,6.8583,2.6188,14.2763,-1.2874,9.66,4.7708,2.1842,14.3089,0.2705,0.1856,1,-0.165,5.3883,-0.8889,-0.165,1.1115,1,1.199,0.8997,1.0787,1.199,1.2355,1,1.4376,0.8094,1.1636,1.4376,0.5025,1,-1.5141,1.99,-3.013,-1.5141,0,1,0.3182,0,0,0.3182,0.8929,1,0.9977,1.12,1.1174,0.9977,0.0617,13.6564,0.3912,1,-0.4922,0.3912,-0.8706,-0.4922,-0.4742,0.0067,0.082,0.5642,?,-0.334,0.004,0.0634,0.414,?,0.6204,0.004,0.063,0.249,0.6627,1.4198,-0.7643,-0.5383,1.2931,1.3019,1.0068,1.6722,1.695,1.0136,1.3627,-1.1534,-0.8464,1,0,0,1.3627,2.2658,1.6627,0.0059,1.4286,-0.3083,0.567,0.403,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
-0.7926,2.2249,1.4916,8.9038,-3.1285,-9.2106,1.6111,1.2693,12.6365,?,-0.7926,2.2249,1.4916,8.9038,-3.1285,9.492,2.0536,1.433,10.5819,0.3317,0.086,1,-0.0835,11.6212,-0.9704,-0.0835,1.1751,1,1.0409,0.851,0.8857,1.0409,1.381,1,1.0834,0.7241,0.7845,1.0834,0.5339,1,-1.2845,1.8729,-2.4058,-1.2845,0,1,0.1362,0,0,0.1362,0.7046,1,0.8414,1.4192,1.1942,0.8414,0.0649,11.8999,0.3281,1,-0.4829,0.3281,-0.9588,-0.4829,-0.4616,0.0019,0.0434,0.5135,?,-0.3333,0.0015,0.0383,0.3834,?,0.5483,0.002,0.0448,0.2022,0.6814,1.3849,-0.842,-0.608,1.1342,0.9696,0.8549,1.2864,0.9402,0.7308,1.3394,-1.1874,-0.8866,1,0,0,1.3394,2.539,1.8957,0.0055,1.3432,0.3294,0.3277,0.7358,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
4.9208,13.6509,3.6947,14.7273,-0.0521,-3.0181,33.7529,5.8097,15.6071,-2.9384,4.9208,13.6509,3.6947,14.7273,-0.0521,9.7576,23.3822,4.8355,16.6497,0.1647,-1.6304,1,0.5043,-0.6133,-0.3093,0.5043,0.636,1,0.7641,1.5724,1.2015,0.7641,0.4044,1,0.5838,2.4726,1.4435,0.5838,0.0626,1,-0.2221,15.9667,-3.5463,-0.2221,3.5323,1,0.7022,0.2831,0.1988,0.7022,0.9436,1,0.8845,1.0597,0.9374,0.8845,0.0502,15.5455,-0.5178,1,0.9138,-0.5178,-0.7844,0.9138,0.1915,0.0638,0.2526,0.9424,-0.7643,-0.3345,0.1394,0.3734,0.9371,-4.3528,0.5951,0.011,0.1047,0.3049,0.5701,-0.5725,0.3217,-0.562,0.6765,2.4138,3.5679,0.4577,5.8266,12.73,0.5357,-1.0099,-1.8851,3.0508,0.7532,0.2469,1.0056,3.0911,3.074,0.0047,1.2972,-0.0751,-0.8219,0.4415,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
4.3868,44.8694,6.6985,26.4787,-0.3661,1.7094,27.1012,5.2059,23.5657,-1.718,4.3868,44.8694,6.6985,26.4787,-0.3661,10.1072,56.096,7.4897,27.2085,0.0558,2.5662,1,0.434,0.3897,0.1691,0.434,1.2867,1,0.8944,0.7772,0.6951,0.8944,1.6556,1,0.7999,0.604,0.4831,0.7999,0.4764,1,-4.4154,2.0992,-9.269,-4.4154,2.2356,1,0.6727,0.4473,0.3009,0.6727,1.1236,1,0.9732,0.89,0.8661,0.9732,0.0444,15.4105,-0.7545,1,0.915,-0.7545,-0.7639,0.915,-0.0606,0.0609,0.2467,0.6506,-4.8768,-0.2349,0.0045,0.0673,0.3481,-14.6244,-0.806,0.0286,0.169,0.954,?,0.2579,0.0751,0.2914,3.6644,1.4597,0.3984,13.4281,2.1308,0.1587,1.6567,0.5659,0.3416,4.9682,0,0,1.8687,0.6819,0.3649,0.0058,1.2271,-0.3966,-0.9729,0.4191,?,?,?,?,?,TASCA_DESTRA_DIETRO_PANTALONI
2.2958,19.525,4.4187,19.2096,-0.1917,2.2163,7.4748,2.734,13.0516,-0.6856,2.2958,19.525,4.4187,19.2096,-0.1917,6.5642,18.8904,4.3463,20.8083,0.0875,1.0359,1,0.3498,0.9653,0.3376,0.3498,1.6162,1,1.0167,0.6187,0.629,1.0167,2.6121,1,1.0336,0.3828,0.3957,1.0336,0.5821,1,-1.548,1.718,-2.6596,-1.548,2.0818,1,0.7069,0.4803,0.3395,0.7069,1.4718,1,0.9232,0.6794,0.6272,0.9232,0.0275,9.6421,-0.5236,1,0.9459,-0.5236,-0.4433,0.9459,0.233,0.0078,0.0886,0.4167,0.2745,-0.0106,0.0183,0.1354,0.3785,-2.3846,0.4683,0.0411,0.2027,0.5885,0.3437,-21.923,0.4975,-0.0227,0.6544,0.4371,0.6679,0.4283,0.191,0.4461,-0.5913,0.5116,-0.8652,5.1362,0.6405,0.1247,1.1009,0.708,0.6431,0.0037,0.8206,-0.6664,0.7929,-0.9441,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9048,0.0247,0.1572,0.782,0.9056,5.5454,0.0143,0.1196,0.482,0.9165,7.9048,0.0247,0.1572,0.782,0.9056,12.4801,0.0361,0.1899,0.9894,0.9237,1.4255,1,0.6334,0.7015,0.4443,0.6334,1.3144,1,0.8277,0.7608,0.6297,0.8277,1.7276,1,0.6851,0.5788,0.3966,0.6851,1.4174,1,0.6263,0.7055,0.4419,0.6263,1.4345,1,0.6388,0.6971,0.4453,0.6388,1.6222,1,0.7904,0.6164,0.4872,0.7904,0.0855,21.3551,-0.3018,1.002,0.9649,-0.3018,-0.04,0.9649,-0.1585,0,0.0022,0.1622,?,-0.7557,0,0.0007,0.7574,?,-0.4674,0.0001,0.0075,0.4784,?,0.2097,0.339,1.6169,2.9939,0.2953,0.0986,8.9634,0.0872,0.0097,0.2141,0.3389,1.5831,1,1,1,0.2141,0.3389,1.5831,0.0062,1.3816,-0.2428,0.8385,-0.085,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
2.6538,21.3478,4.6204,19.262,-0.2296,1.6398,6.0622,2.4622,9.844,-0.4244,2.6538,21.3478,4.6204,19.262,-0.2296,6.5669,22.4079,4.7337,20.3571,0.0811,1.6184,1,0.4041,0.6179,0.2497,0.4041,1.8765,1,0.9761,0.5329,0.5201,0.9761,3.5214,1,0.9527,0.284,0.2705,0.9527,1.2264,1,-2.0019,0.8154,-1.6324,-2.0019,2.2667,1,0.7071,0.4412,0.312,0.7071,1.9567,1,0.9462,0.5111,0.4836,0.9462,0.0297,9.7653,-0.389,1,0.9293,-0.389,-0.3418,0.9293,0.2062,0.0111,0.1053,0.4332,0.2284,-0.0471,0.0157,0.1255,0.3262,-4.0432,0.4221,0.0477,0.2183,0.5901,0.2884,-4.3777,0.4885,-0.1116,0.8392,0.4822,0.5746,0.7042,0.2325,0.3302,-0.4903,0.5361,-1.0934,8.6793,0.677,0.078,1.3279,0.7341,0.5528,0.0034,0.7382,-0.5413,0.7547,-0.9346,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
1.9664,26.3441,5.1327,22.7932,-1.3041,3.4359,15.8952,3.9869,19.9558,-0.8656,1.9664,26.3441,5.1327,22.7932,-1.3041,8.0796,22.8423,4.7794,17.6176,0.1606,0.5723,1,0.2434,1.7473,0.4253,0.2434,1.2874,1,1.0739,0.7768,0.8342,1.0739,1.6574,1,1.1533,0.6034,0.6959,1.1533,1.3933,1,-3.8273,0.7177,-2.7469,-3.8273,0.9248,1,0.4713,1.0813,0.5097,0.4713,1.1422,1,1.2938,0.8755,1.1327,1.2938,0.0318,12.8107,-0.2117,1,0.3961,-0.2117,0.0985,0.3961,0.3399,0.0474,0.2178,0.4825,0.233,0.228,0.0254,0.1592,0.351,0.1884,0.4732,0.0207,0.1438,0.3253,0.5094,1.4905,0.7183,0.4819,1.368,1.5146,1.1072,1.8713,2.2939,1.2258,1.7988,0.4339,0.2412,1.4546,0.9486,0.6522,1.3747,1.4832,1.0789,0.0045,1.041,0.9873,0.9974,0.9918,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5383,0.0124,0.1115,0.6332,0.9179,6.3956,0.0051,0.0712,0.3392,0.9484,7.5383,0.0124,0.1115,0.6332,0.9179,12.4326,0.0153,0.1236,0.7382,0.9417,1.1787,1,0.6063,0.8484,0.5144,0.6063,1.5657,1,0.902,0.6387,0.5761,0.902,2.4516,1,0.8137,0.4079,0.3319,0.8137,1.1359,1,0.5941,0.8803,0.523,0.5941,1.1736,1,0.6095,0.852,0.5193,0.6095,1.8667,1,0.8578,0.5357,0.4595,0.8578,0.0888,21.4721,-0.4271,0.9982,0.9622,-0.4271,-0.1708,0.9622,0.6382,0,0.0031,0.0119,0.9816,0.3489,0,0.0065,0.0181,0.9494,0.671,0,0.0021,0.0098,0.9855,1.8293,0.9512,0.52,0.4863,1.4724,3.0279,0.2365,2.1681,9.1681,1.8714,0.9529,0.5092,1.8099,0.9566,0.5285,0.6567,1.2112,1.8442,0.0071,1.6581,-0.9074,-0.9002,0.6935,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.8293,0.8945,0.9458,7.6469,-1.8606,-9.6412,1.0214,1.0106,12.6496,?,-1.8293,0.8945,0.9458,7.6469,-1.8606,10.0627,1.1976,1.0944,7.2293,0.4768,0.1897,1,-0.1818,5.2705,-0.9581,-0.1818,0.9358,1,0.8642,1.0686,0.9235,0.8642,0.8758,1,0.7469,1.1418,0.8528,0.7469,0.3932,1,-0.755,2.5433,-1.9201,-0.755,0,1,0.1935,0,0,0.1935,0.6045,1,1.0578,1.6542,1.7498,1.0578,0.0703,13.3814,0.2525,1,-0.5522,0.2525,-0.9237,-0.5522,-0.4071,0.0001,0.0115,0.4351,?,0.5526,0.0001,0.0074,0.04,0.9297,-0.4914,0.0019,0.043,0.5293,?,-0.7366,0.8284,-1.1245,1.557,0.2681,0.1722,2.4244,0.0719,0.0296,-0.8222,0.822,-0.9997,0,1,0,10.8691,0.822,0.0756,0.0059,1.451,0.479,-0.3725,0.2474,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-2.4346,23.1574,4.8122,19.4667,-5.078,3.6353,11.214,3.3487,14.3679,-0.3198,-2.4346,23.1574,4.8122,19.4667,-5.078,7.5062,26.2552,5.124,22.0333,0.0425,-0.6697,1,-0.3243,-1.4932,0.4843,-0.3243,1.437,1,0.9392,0.6959,0.6535,0.9392,2.065,1,0.882,0.4843,0.4271,0.882,4.6714,1,-16.6424,0.2141,-3.5626,-16.6424,0.2942,1,0.1392,3.399,0.4731,0.1392,1.3549,1,0.8835,0.7381,0.6521,0.8835,0.0353,10.7603,0.7664,1,-0.7791,0.7664,-0.2705,-0.7791,0.1992,0.0425,0.2063,0.657,-0.9559,0.2032,0.0161,0.1271,0.3823,0.2233,0.4049,0.0081,0.0899,0.3985,0.1351,0.9801,0.4918,0.5018,1.6231,2.2953,1.4142,2.6344,5.2684,1.9998,-2.921,-5.1574,1.7656,0.6824,0.729,1.0684,1.7183,1.6487,0.9595,0.0035,0.8864,-0.9677,0.9061,-0.8334,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.0406,2.5867,1.6083,8.3658,-1.6726,-9.8429,1.7988,1.3412,15.1847,?,-0.0406,2.5867,1.6083,8.3658,-1.6726,10.0917,2.0161,1.4199,9.622,0.4304,0.0041,1,-0.004,242.4071,-0.9753,-0.004,1.1992,1,1.1327,0.8339,0.9446,1.1327,1.438,1,1.283,0.6954,0.8922,1.283,0.3448,1,-0.72,2.9003,-2.0882,-0.72,0,1,0.1853,0,0,0.1853,0.5509,1,0.8694,1.8151,1.5781,0.8694,0.0693,12.3439,0.3049,1,-0.4982,0.3049,-0.9588,-0.4982,-0.5238,0.0019,0.0439,0.5744,?,0.439,0.0007,0.0261,0.1177,0.7756,-0.4654,0.0024,0.0491,0.5352,?,-1.1933,1.1254,-0.9431,1.6802,0.8948,0.5326,2.8229,0.8008,0.2837,-1.4127,1.0733,-0.7598,0,1,0,4.8826,1.0733,0.2198,0.0058,1.4282,0.969,0.7829,0.7334,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.4695,8.1239,2.8502,18.9918,-2.5209,2.2795,11.3606,3.3705,13.3848,-0.4338,-3.4695,8.1239,2.8502,18.9918,-2.5209,6.9121,9.1028,3.0171,17.6005,0.0887,-1.5221,1,-0.502,-0.657,0.3298,-0.502,0.8456,1,0.9447,1.1825,1.1172,0.9447,0.7151,1,0.8925,1.3984,1.248,0.8925,3.3581,1,-7.9421,0.2978,-2.3651,-7.9421,0.5778,1,0.2793,1.7307,0.4834,0.2793,1.4189,1,1.079,0.7048,0.7605,1.079,0.0378,10.8737,0.5438,1,-0.7135,0.5438,-0.1085,-0.7135,0.032,0.0445,0.211,0.7946,-1.5347,0.2326,0.0038,0.0619,0.2865,0.3026,0.5212,0.016,0.1267,0.4912,0.2924,0.1377,0.0615,0.4464,3.4105,1.6656,0.4884,11.6316,2.7741,0.2385,-3.8711,-2.3708,0.6124,0.7632,0.4516,0.5917,2.774,1.6177,0.5831,0.004,0.9139,-0.793,-0.115,0.009,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-3.9233,18.7138,4.3259,12.1051,-20.7931,0.6503,5.9599,2.4413,8.8298,-1.4392,-3.9233,18.7138,4.3259,12.1051,-20.7931,7.0181,25.3408,5.034,14.9158,0.1046,-6.0326,1,-0.559,-0.1658,0.0927,-0.559,1.772,1,0.8594,0.5643,0.485,0.8594,3.14,1,0.7385,0.3185,0.2352,0.7385,2.2169,1,-6.6264,0.4511,-2.989,-6.6264,0.1534,1,0.0333,6.5172,0.2173,0.0333,1.3709,1,0.8116,0.7294,0.592,0.8116,0.0426,10.6088,0.9257,1,-0.9852,0.9257,-0.937,-0.9852,-0.0799,0.0469,0.2166,0.5489,-3.655,0.2369,0.0281,0.1677,0.4485,0.1711,0.6048,0.0424,0.2059,0.7155,0.0268,-0.3373,-0.1321,0.3916,1.2912,1.0516,0.8145,1.6672,1.1059,0.6633,-4.6551,-21.8432,4.6923,0.2179,0.1604,0.7359,1.224,0.7672,0.6268,0.005,1.0324,-0.9912,0.8615,-0.917,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.5288,5.5986,2.3661,9.5157,-90.4676,2.9201,6.5606,2.5614,8.7815,-0.8304,-1.5288,5.5986,2.3661,9.5157,-90.4676,5.1554,4.3812,2.0931,12.1296,0.1251,-0.5236,1,-0.2966,-1.91,0.5664,-0.2966,0.9238,1,1.1304,1.0825,1.2237,1.1304,0.8534,1,1.2779,1.1718,1.4974,1.2779,2.3624,1,-5.4254,0.4233,-2.2966,-5.4254,0.0217,1,0.0075,46.1151,0.346,0.0075,1.0836,1,0.7845,0.9228,0.724,0.7845,0.0242,6.7021,0.9358,1,-0.882,0.9358,-0.7234,-0.882,0.0683,0.0185,0.1362,0.4882,-2.5714,0.2311,0.0002,0.0129,0.0508,0.808,0.7127,0.0096,0.0978,0.3781,0.5042,0.2955,0.0958,0.3243,10.5544,1.393,0.132,111.3944,1.9403,0.0174,-1.6431,-0.9144,0.5565,0.5163,0.1793,0.3472,9.6045,1.2914,0.1345,0.005,1.0847,-0.6491,0.998,-0.6173,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-0.8389,4.6104,2.1472,11.7432,-6.8061,3.2826,5.2783,2.2974,9.4478,-1.005,-0.8389,4.6104,2.1472,11.7432,-6.8061,4.7134,4.4661,2.1133,13.8592,0.0846,-0.2556,1,-0.178,-3.9128,0.6964,-0.178,0.9346,1,1.016,1.07,1.0871,1.016,0.8735,1,1.0323,1.1449,1.1818,1.0323,2.1621,1,-7.9955,0.4625,-3.698,-7.9955,0.3193,1,0.0994,3.1323,0.3112,0.0994,1.243,1,0.8473,0.8045,0.6817,0.8473,0.0233,5.8879,0.8854,1,-0.9143,0.8854,-0.7193,-0.9143,0.1477,0.008,0.0892,0.5458,-1.021,0.2092,0.0026,0.0511,0.2685,0.3245,0.674,0.0036,0.06,0.3377,0.5205,0.7062,0.2192,0.3104,1.746,1.4861,0.8512,3.0484,2.2086,0.7245,-2.1382,-0.7521,0.3518,0.6795,0.3834,0.5643,2.0327,1.6161,0.7951,0.0048,1.0503,-0.9756,0.7524,-0.7487,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-7.878,5.972,2.4438,16.3745,?,-6.2347,8.1984,2.8633,12.7064,-10.889,-7.878,5.972,2.4438,16.3745,?,13.2343,7.992,2.827,20.315,0.1486,1.2636,1,-0.5953,0.7914,-0.4711,-0.5953,0.8535,1,0.8644,1.1717,1.0128,0.8644,0.7284,1,0.7472,1.3728,1.0258,0.7472,1.407,1,-4.6191,0.7107,-3.2829,-4.6191,0,1,0,0,0.0448,0,1.2887,1,0.806,0.776,0.6255,0.806,0.0869,22.0075,-0.2552,1,-0.8656,-0.2552,-0.2387,-0.8656,-0.2697,0.0252,0.1587,0.4495,?,0.593,0.0036,0.0602,0.1848,0.7388,-0.2292,0.0063,0.0793,0.3578,-17.9665,-0.4549,1.1771,-2.5876,2.639,2.0017,0.7585,6.9641,4.0069,0.5754,-0.8598,1.3263,-1.5425,0,0,37.5103,2.4322,1.2564,0.5166,0.0047,1.0921,0.8509,0.2077,0.5635,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
2.4232,18.6595,4.3197,19.2786,-0.2051,2.7151,3.4708,1.863,11.177,-0.5853,2.4232,18.6595,4.3197,19.2786,-0.2051,6.3259,19.8884,4.4596,20.5136,0.1091,0.8925,1,0.3831,1.1204,0.4292,0.3831,2.3187,1,0.9686,0.4313,0.4177,0.9686,5.3762,1,0.9382,0.186,0.1745,0.9382,0.7952,1,-1.3056,1.2576,-1.6419,-1.3056,2.269,1,0.6947,0.4407,0.3062,0.6947,1.7248,1,0.9398,0.5798,0.5449,0.9398,0.0312,9.5535,-0.112,1,0.9585,-0.112,-0.0205,0.9585,-0.0951,0.0215,0.1465,0.479,-1.7747,0.0083,0.052,0.2281,0.8641,-2.1215,0.2686,0.757,0.8701,1.9058,-0.9879,-11.4278,-0.3542,0.031,0.6422,0.1684,0.2622,0.4124,0.0284,0.0687,0.5217,0.3235,0.6201,0.6236,0.1801,0.2888,0.5543,0.2513,0.4534,0.002,1.2393,0.941,0.9417,0.9302,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
6.3554,0.1643,0.4054,2.1269,0.7009,7.4788,0.1438,0.3792,1.4639,0.8277,6.3554,0.1643,0.4054,2.1269,0.7009,11.7091,0.0851,0.2918,1.8079,0.8537,0.8498,1,0.5428,1.1768,0.6387,0.5428,1.0691,1,1.3893,0.9354,1.2995,1.3893,1.1429,1,1.9302,0.875,1.6888,1.9302,0.7088,1,0.4724,1.4108,0.6665,0.4724,0.8371,1,0.5754,1.1947,0.6874,0.5754,1.4528,1,1.1764,0.6883,0.8097,1.1764,0.0829,20.1896,-0.7416,1,0.8212,-0.7416,-0.2273,0.8212,0.6763,0.0001,0.0083,0.0315,0.9549,0.305,0.0001,0.0101,0.0427,0.8649,0.5998,0.0002,0.0153,0.0464,0.9244,2.2172,1.1275,0.5085,0.8157,0.5401,0.6622,0.6653,0.2917,0.4385,2.4383,1.1757,0.4822,2.2085,1.1381,0.5153,0.7372,0.6785,0.9203,0.0068,1.581,-0.9533,-0.9355,0.9357,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
