@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.0568,2.4957,1.5798,13.642,-2.5033,-12.6517,10.0886,3.1763,25.1107,?,9.6908,4.8655,2.2058,15.5884,0.1394,16.0293,14.4918,3.8068,27.3169,0.1203,-0.0045,0.0059,0.0035,-1.3055,-0.7893,0.6046,0.4974,0.7162,0.415,1.44,0.8344,0.5794,0.2474,0.5129,0.1722,2.0735,0.6962,0.3357,0.3882,-3.8596,-2.6083,-9.9421,-6.719,0.6758,0,0.215,0.1254,0,0,0.5833,0.5433,0.8751,0.4994,1.6109,0.9192,0.5707,0.083,23.3885,0.0577,-0.2367,-0.1583,-0.9453,-0.9867,0.9815,-0.5282,0.0011,0.0339,0.5642,?,-0.328,0.0049,0.0704,0.4138,?,0.5948,0.0032,0.0563,0.1698,0.7424,1.6102,-0.888,-0.5515,0.4813,0.6018,1.2504,0.2316,0.3621,1.5635,1.3632,-1.1534,-0.8461,1,0,0,1.3632,3.3235,2.438,0.0045,1.451,-0.7578,-0.0815,0.53,31.4687,26.192,5.1178,14.9399,0.601,30.7143,19.63,4.4306,13.8,0.6429,-3.8324,11.4383,3.3821,13.678,-11.6789,1.0246,-8.2111,-8.0143,1.1551,1.5132,1.31,1.3343,2.2899,1.7162,0.9058,-1.7858,-1.9715,0.9689,34.7044,35.8175,1.0826,1.0923,1.0089,0.2299,66.1109,-0.9774,0.2521,-0.0745,PANTALONI
0.2207,0.8711,0.9333,5.4801,-0.4534,-11.3165,2.4793,1.5746,17.0634,?,9.9166,0.976,0.9879,5.3328,0.5813,15.1018,2.7139,1.6474,9.1524,0.5422,-0.0195,0.0223,0.0146,-1.1412,-0.7494,0.6567,0.5927,0.9447,0.5665,1.5938,0.9558,0.5997,0.3513,0.8925,0.321,2.5402,0.9136,0.3596,0.1002,-0.2309,-0.1577,-2.3049,-1.574,0.6829,0,0.2961,0.1886,0,0,0.637,0.3212,1.0276,0.5988,3.1997,1.8644,0.5827,0.0788,21.9442,-0.2722,0.2339,0.3045,-0.5452,-0.9412,0.7943,-0.4791,0.0005,0.0227,0.5135,?,-0.3403,0.0014,0.0375,0.3836,?,0.5313,0.0016,0.0403,0.1622,0.7264,1.408,-0.9017,-0.6404,0.6053,0.5626,0.9293,0.3664,0.3165,0.8637,1.3386,-1.1927,-0.8911,1,0,0,1.3386,3.1666,2.3657,0.0041,1.3507,-0.5698,-0.8834,0.6461,24.9218,12.2263,3.4966,15.6586,0.4942,36.643,4.3879,2.0947,7.7408,0.808,-5.1314,1.0281,1.014,6.839,?,0.6801,-4.8568,-7.141,1.6692,3.4485,2.0659,2.7863,11.8919,4.2679,0.4696,-2.2372,-4.7637,0.7678,0,0,2.0229,2.2896,1.1319,0.2336,66.6961,-0.9575,-0.413,0.6155,PANTALONI
0.0512,7.1223,2.6688,9.7366,-1.1153,-8.7247,46.9476,6.8518,22.4771,-6.4365,10.2979,6.0401,2.4577,8.1441,0.4352,14.6127,28.7495,5.3619,17.1531,0.2838,-0.0059,0.005,0.0035,-0.8472,-0.5971,0.7047,0.3895,1.0859,0.4977,2.7879,1.2779,0.4584,0.1517,1.1792,0.2477,7.7726,1.633,0.2101,0.2639,-0.8181,-0.7552,-3.1002,-2.862,0.9232,1.5229,0.3192,0.1922,0.2096,0.1262,0.602,0.4332,1.1955,0.5676,2.7599,1.3104,0.4748,0.1336,21.7488,0.7255,-0.3475,-0.6454,-0.6872,-0.9409,0.8748,0.2126,0.0932,0.3052,0.9424,-0.7643,-0.5674,0.0431,0.2075,0.7621,?,0.5566,0.0117,0.108,0.3049,0.5701,-0.3747,0.382,-1.0195,1.471,2.8268,1.9217,2.1639,7.9908,3.6928,0.5357,-1.0099,-1.8851,0,0.7532,0,1.2366,3.0911,2.4997,0.0081,1.4647,0.0861,-0.8975,-0.0844,-16.1912,590.3842,24.2978,73.2,-1.6859,18.456,342.118,18.4964,49.9234,-0.2761,-17.0728,190.0078,13.7843,45.2838,-27.4156,-0.8773,0.9484,-1.081,1.3136,1.7627,1.3418,1.7257,3.1072,1.8005,4.254,1.0516,0.2472,0.6966,17.1015,24.5494,1.4662,1.6165,1.1025,0.2961,64.3817,0.4761,-0.3617,0.5142,PANTALONI
-0.7048,37.32,6.109,29.9542,-1.8068,0.3353,70.5297,8.3982,37.6929,-1.7044,9.5726,45.9844,6.7812,30.3993,-0.2545,14.0543,48.5555,6.9682,26.0484,0.1365,-2.1019,-0.0736,-0.0502,0.035,0.0239,0.6811,0.7274,0.9009,0.8767,1.2385,1.2052,0.9732,0.5291,0.8116,0.7686,1.5338,1.4526,0.947,0.8117,3.1266,-4.6846,3.8519,-5.7714,-1.4983,0.7657,0.4404,0.3538,0.5752,0.4621,0.8033,0.7947,0.9854,1.1499,1.2399,1.447,1.167,0.0495,21.3109,0.6924,0.1105,-0.2733,0.1336,-0.2966,0.7151,-0.1323,0.0764,0.2764,0.6506,-4.8773,-0.2248,0.0067,0.0818,0.3547,-11.3041,-0.7384,0.0294,0.1714,0.9232,?,0.5885,0.1791,0.3044,3.3811,1.6124,0.4769,11.4315,2.5999,0.2274,1.6569,0.5848,0.353,3.8402,0,0,1.8344,0.7047,0.3842,0.004,1.2032,-0.3619,-0.9887,0.3851,-29.1137,183.6721,13.5526,49.2172,?,-19.2983,586.7914,24.2238,67.7322,-1.58,-16.6449,154.7583,12.4402,35.405,-3.8471,1.5086,1.7491,1.1594,0.5595,1.0894,1.9472,0.313,1.1868,3.7917,1.1865,1.7515,1.4761,0,0,3.5941,0.7266,1.3901,1.9131,0.1994,76.1345,-0.8743,-0.8851,0.9422,PANTALONI
0.2605,1.0326,1.0161,5.9619,-1.0493,0.2157,4.0948,2.0236,12.0839,-1.9644,9.8507,5.3629,2.3158,12.1246,0.3413,10.1168,5.2911,2.3002,11.8839,0.3573,1.2076,0.0264,0.0257,0.0219,0.0213,0.9737,0.5022,0.4388,0.4418,0.8738,0.8797,1.0068,0.2522,0.1925,0.1951,0.7635,0.7739,1.0136,0.3812,-0.4859,-0.462,-1.2747,-1.2118,0.9507,0.7137,0.1581,0.1573,0.2215,0.2204,0.9954,0.4934,0.4917,0.5017,0.9966,1.0168,1.0203,0.0519,12.2768,-0.2464,0.0067,0.0804,0.0801,-0.0316,0.9837,0.2679,0.0078,0.0885,0.4043,0.2962,-0.0577,0.0209,0.1446,0.3785,-2.3841,0.5463,0.0429,0.2071,0.5793,0.3541,-4.6411,0.4904,-0.1057,0.6117,0.4271,0.6982,0.3742,0.1824,0.4875,-0.638,0.5359,-0.8399,5.1355,0.6406,0.1247,1.068,0.6979,0.6535,0.0032,0.9517,-0.5422,0.6945,-0.9296,-0.0033,156.6167,12.5147,39.3585,-2.1844,-3.2222,10.275,3.2055,15.419,-15.0652,-31.6401,10.4555,3.2335,33.5999,?,0.001,0.0001,0.1018,3.9042,3.8703,0.9913,15.2425,14.9794,0.9827,1.8672,0.8035,0.4303,12.8776,0,0,2.5526,1.1714,0.4589,0.1674,46.4721,0.5496,-0.6152,-0.5391,PANTALONI
0.0296,0.0142,0.1191,0.5444,-0.7489,6.3455,0.0334,0.1827,0.89,0.8695,9.8761,0.0159,0.126,0.6882,0.9327,11.7407,0.0238,0.1542,0.6996,0.9427,0.0047,0.003,0.0025,0.6425,0.5405,0.8412,0.652,0.9451,0.7721,1.4496,1.1843,0.817,0.4251,0.8931,0.5962,2.1013,1.4026,0.6675,-0.0393,-0.0244,-0.0203,0.6215,0.5157,0.8297,0.0456,0.0304,0.0255,0.6666,0.559,0.8386,0.6117,0.7911,0.7782,1.2932,1.2722,0.9837,0.0602,16.3218,-0.0003,-0.2271,-0.1547,0.1344,0.7315,0.7754,-0.1575,0,0.002,0.1611,?,-0.7555,0,0.0007,0.7569,?,-0.4631,0,0.0054,0.4735,?,0.2084,0.3401,1.6316,2.7952,0.3779,0.1352,7.8129,0.1428,0.0183,0.2128,0.3402,1.5984,1,1,1,0.2128,0.3402,1.5984,0.0046,1.3761,-0.648,0.8618,-0.8808,-31.269,0.1277,0.3574,31.9794,?,-3.6875,0.1748,0.4181,4.6188,?,30.8284,0.1014,0.3185,1.3809,0.9565,8.4797,-1.0143,-0.1196,0.8548,1.1223,1.3129,0.7307,1.2595,1.7237,6.9237,-1.0534,-0.1521,1,0,0,6.9237,23.158,3.3448,0.226,65.7849,-0.7088,0.3759,-0.5595,PANTALONI
0.1682,1.3045,1.1421,5.7536,-1.2851,-0.0714,2.6719,1.6346,11.4836,-0.5933,10.1404,7.702,2.7753,13.7363,0.3066,10.3212,8.0135,2.8308,14.6983,0.2928,-2.3538,0.0166,0.0163,-0.007,-0.0069,0.9825,0.6987,0.4115,0.4035,0.589,0.5774,0.9804,0.4882,0.1694,0.1628,0.3469,0.3334,0.9611,0.7567,-0.5328,-0.5318,-0.7041,-0.7028,0.9982,0.3494,0.1271,0.1212,0.3638,0.3468,0.9532,0.501,0.4189,0.3914,0.836,0.7813,0.9346,0.0551,12.2224,-0.33,0.1317,0.1147,0.4411,0.4438,0.9973,0.2433,0.0125,0.1118,0.423,0.2485,-0.1034,0.0145,0.1205,0.3239,-4.1969,0.5145,0.0467,0.2162,0.5844,0.2953,-2.3531,0.473,-0.201,0.9276,0.5173,0.5577,0.8604,0.2676,0.311,-0.5348,0.5711,-1.0679,9.0329,0.6787,0.0751,1.3062,0.7238,0.5541,0.0031,0.8917,-0.3322,0.6499,-0.8987,-1.485,127.2494,11.2805,37.0789,-2.5931,0.0396,22.4328,4.7363,20.0394,-2.34,-32.2052,18.3436,4.2829,35.2188,?,-37.5241,0.0461,-0.0012,2.3817,2.6338,1.1059,5.6725,6.937,1.2229,1.906,0.7598,0.3986,1.72,0,0,1.8503,1.0528,0.569,0.1752,44.6647,0.8837,-0.7242,-0.8482,PANTALONI
-0.0637,8.9676,2.9946,17.4767,-0.6766,4.4121,47.3036,6.8778,22.1578,-0.691,10.0291,69.0003,8.3066,41.9598,-0.2407,14.3415,39.6459,6.2965,31.6051,0.0685,-0.0144,-0.0064,-0.0044,0.4399,0.3076,0.6993,0.4354,0.3605,0.4756,0.828,1.0923,1.3192,0.1896,0.13,0.2262,0.6856,1.1932,1.7404,0.779,0.8663,-3.0334,1.1121,-3.8941,-3.5016,0.7955,0.3082,0.3072,0.3875,0.3862,0.9967,0.7887,0.4165,0.553,0.5281,0.7011,1.3276,0.0589,19.4778,-0.3738,0.128,0.3175,0.0264,0.0133,0.8578,0.4349,0.0441,0.21,0.4767,0.2422,0.3003,0.0224,0.1496,0.3513,0.1883,0.5383,0.0183,0.1353,0.315,0.525,1.4485,0.8079,0.5577,1.4036,1.5526,1.1062,1.97,2.4105,1.2236,1.8698,0.4377,0.2341,1.4536,0.9487,0.6527,1.3571,1.5136,1.1153,0.0041,1.2735,0.9797,0.9966,0.9863,2.1796,168.0631,12.9639,32.6385,-0.8758,-18.8813,266.5038,16.3249,37.9791,-18.7854,-7.6064,486.5246,22.0573,49.9176,-1.8591,-0.1154,-0.2865,2.4823,0.7941,0.5877,0.7401,0.6306,0.3454,0.5478,0.4226,0.4695,1.1109,9.0644,0.9966,0.1099,0.8594,0.6538,0.7608,0.1101,53.8314,0.8239,-0.9477,-0.9615,PANTALONI
-0.1183,0.0164,0.1281,0.5772,-3.1367,11.7683,0.012,0.1096,0.539,0.9554,9.9012,0.0056,0.0747,0.4723,0.9531,15.3805,0.0137,0.1171,0.6026,0.9617,-0.0101,-0.0119,-0.0077,1.1886,0.7651,0.6437,1.169,1.7162,1.0943,1.468,0.9361,0.6376,1.3667,2.9453,1.1975,2.1551,0.8762,0.4066,-0.0379,-0.0456,-0.029,1.2022,0.7634,0.635,0.0116,0.0139,0.0089,1.1994,0.7684,0.6407,1.071,1.2221,0.9579,1.1411,0.8944,0.7838,0.0822,21.8076,0.3339,-0.0467,0.2104,0.5567,0.943,0.81,0.6364,0,0.0015,0.0048,0.9925,0.3532,0,0.0023,0.0102,0.9714,0.6718,0,0.0016,0.005,0.9927,1.8017,0.9473,0.5258,0.6538,0.9579,1.4652,0.4275,0.9176,2.1468,1.8287,0.9459,0.5173,1.7899,0.9461,0.5286,0.4702,0.9666,2.0556,0.0053,1.6614,-0.5573,-0.9697,0.5673,-14.438,0.0331,0.1819,14.8193,?,-32.7808,0.0286,0.1692,33.0597,?,11.9471,0.02,0.1413,0.6592,0.9461,0.4404,-1.2085,-2.7438,1.0747,1.2872,1.1977,1.1551,1.657,1.4345,0.4483,-1.2797,-2.8549,1,0,0,0.4483,22.4815,50.1528,0.2019,59.1658,-0.4294,-0.307,0.1417,PANTALONI
-0.0111,1.0094,1.0047,15.5512,-0.7979,-12.3685,0.5693,0.7545,15.7699,?,9.9279,0.3754,0.6127,3.6892,0.6796,15.8944,0.8649,0.93,7.056,0.6452,0.0009,-0.0011,-0.0007,-1.2458,-0.7782,0.6246,1.3315,1.6399,1.0803,1.2316,0.8113,0.6588,1.773,2.6893,1.1671,1.5168,0.6583,0.434,0.4376,-0.882,-0.5379,-2.0154,-1.229,0.6098,0,0.7512,0.4349,0,0,0.5789,0.9861,4.2154,2.204,4.2746,2.235,0.5228,0.0839,22.6203,-0.3379,-0.2053,0.1213,-0.6792,-0.9392,0.8202,-0.4028,0,0.0049,0.4127,?,0.552,0,0.0039,0.0209,0.9632,-0.5172,0.0001,0.0082,0.5293,?,-0.7298,0.7789,-1.0673,1.2654,0.5989,0.4733,1.6011,0.3586,0.224,-0.7549,0.7798,-1.033,0,1,0,19.7575,0.7798,0.0395,0.0045,1.472,-0.0809,-0.5131,0.7823,-10.5547,0.7222,0.8498,11.6989,?,42.0069,0.2571,0.507,2.1606,0.9503,-8.1776,0.3403,0.5833,9.0591,?,-0.2513,1.2907,-5.1368,1.676,1.4568,0.8692,2.8091,2.1223,0.7555,-0.283,1.2914,-4.5632,0,1,0,5.4145,1.2914,0.2385,0.2332,60.7392,0.8204,0.5743,0.5523,PANTALONI
0.5296,4.4846,2.1177,8.8103,-0.5675,1.515,14.3335,3.786,12.6171,-0.2673,9.5868,16.1051,4.0131,16.369,0.1504,10.5028,19.0987,4.3702,16.4956,0.1623,0.3496,0.0552,0.0504,0.158,0.1442,0.9128,0.5594,0.5277,0.4846,0.9434,0.8663,0.9183,0.3129,0.2785,0.2348,0.89,0.7505,0.8433,1.1987,-1.1009,-0.9978,-0.9184,-0.8324,0.9064,0.5645,0.2917,0.2854,0.5168,0.5056,0.9784,0.6983,0.5382,0.5341,0.7708,0.7649,0.9923,0.0514,14.1758,-0.5041,0.046,0.017,0.4992,0.6205,0.9806,0.1512,0.0562,0.2371,0.6574,-0.9558,0.2424,0.0194,0.1392,0.381,0.2261,0.3856,0.0107,0.1037,0.3958,0.1328,0.6239,0.3922,0.6286,1.7035,2.2864,1.3422,2.9019,5.2278,1.8015,-2.8866,-5.2996,1.836,0.6828,0.7364,1.0786,1.7254,1.6608,0.9626,0.0025,0.8968,-0.9713,0.8947,-0.8199,23.2005,94.8816,9.7407,27.24,0.3505,-8.2025,201.2173,14.1851,50.8774,-0.5334,-34.0706,120.2971,10.968,41.0995,?,-2.8285,-0.681,0.2408,0.6867,0.8881,1.2933,0.4715,0.7887,1.6727,-0.8305,-0.3576,0.4306,1.264,0,0,0.5354,0.6628,1.2379,0.2224,72.5684,0.7584,0.8334,0.9826,PANTALONI
