@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.433,0.0298,0.1725,1.0026,-0.0108,-0.5789,0.1903,0.4362,3.5472,-4.179,-0.1134,0.03,0.1731,0.9559,-0.8907,0.8137,0.1233,0.3512,2.7707,0.0468,-0.748,-3.8203,0.5322,5.107,-0.7114,-0.1393,0.3955,0.9967,0.4913,2.52,1.242,0.4929,0.1564,0.9935,0.2413,6.3505,1.5426,0.2429,0.0038,0.0239,-0.079,6.3563,-21.0483,-3.3114,1.4481,1.9618,0.3412,1.3547,0.2356,0.1739,0.2826,1.0489,0.3619,3.7109,1.2803,0.345,0.0049,1.2092,0.0724,-0.1142,0.2455,-0.6687,-0.8511,0.542,-0.4757,0.0002,0.0137,0.5125,?,-0.391,0.0001,0.0106,0.4125,?,0.0378,0.0003,0.0173,0.0678,-0.2738,1.2167,-12.6014,-10.3572,1.2905,0.7898,0.612,1.6654,0.6238,0.3746,1.2424,35.1582,28.2987,1,0,0,1.2424,7.5575,6.083,0.0041,0.9053,0.9254,0.9798,0.916,0.1329,0.0162,0.1272,0.5542,-0.04,0.0607,0.0098,0.0989,0.5255,-0.6217,0.0437,0.008,0.0894,0.3762,-0.3026,2.1886,3.0412,1.3895,1.2854,1.4215,1.1059,1.6523,2.0207,1.223,0.1058,0.2439,2.3049,1.6447,1.845,1.1218,1.0548,1.4731,1.3966,0.001,0.2878,0.1124,0.5221,-0.1648,DIETRO_PANTALONI
0.0269,1.0899,1.044,11.76,-1.0008,-0.0485,2.9139,1.707,13.8041,-1.246,0.026,1.857,1.3627,14.2549,-0.7239,1.4144,3.864,1.9657,10.9297,0.0038,-0.5546,1.0371,0.019,-1.8699,-0.0343,0.0184,0.6116,0.7661,0.5311,1.2527,0.8684,0.6932,0.374,0.5869,0.2821,1.5692,0.7541,0.4806,0.7681,0.9827,-142.6065,1.2794,-185.6566,-145.1173,0.9563,0.7108,0.5358,0.7433,0.5602,0.7537,0.8519,0.825,1.076,0.9684,1.263,1.3042,0.0002,2.1742,-0.0382,-0.2104,0.1446,-0.7518,-0.1579,0.0144,-0.5512,0.0047,0.0688,0.6655,?,-0.2006,0.0047,0.0683,0.3355,?,0.0352,0.0007,0.0263,0.112,-0.3105,2.7484,-15.6772,-5.7041,1.0072,2.6187,2.6,1.0145,6.8577,6.76,1.9834,25.0898,12.6498,1,0,0,1.9834,5.9439,2.9968,0.002,0.7925,0.8637,0.3981,0.7162,0.2929,0.899,0.9482,7.1628,-0.2828,0.1445,0.1141,0.3377,2.6714,-1.1917,0.1814,0.5298,0.7278,4.1774,-0.6711,2.0273,1.6146,0.7964,2.8073,1.3027,0.464,7.8809,1.697,0.2153,1.0871,0.9412,0.8658,4.5811,2.2337,0.4876,2.6813,1.7147,0.6395,0.0013,1.2511,0.2901,-0.31,0.2757,DIETRO_PANTALONI
-0.4826,25.4785,5.0476,29.2277,-1.7119,-1.8745,56.2277,7.4985,38.8232,-2.2431,-0.0657,32.3047,5.6837,29.6111,-1.0376,7.7986,56.9432,7.5461,31.9305,0.0056,0.2575,7.3409,-0.0619,28.5133,-0.2404,-0.0084,0.6731,0.8881,0.6689,1.3193,0.9937,0.7532,0.4531,0.7887,0.4474,1.7405,0.9874,0.5673,0.6871,1.2236,-101.9798,1.7808,-148.4214,-83.3448,0.9003,0.7416,0.3356,0.8237,0.3728,0.4526,0.7528,0.9871,0.9154,1.3111,1.2159,0.9274,0.007,12.2361,0.8811,0.1024,-0.3322,0.3369,-0.5182,0.055,-0.0617,0.0613,0.2475,0.6506,-4.8773,-0.2344,0.0047,0.0683,0.3547,-11.3041,-0.8052,0.0287,0.1694,0.954,?,0.2633,0.0767,0.2911,3.6224,1.4613,0.4034,13.122,2.1353,0.1627,1.6569,0.5659,0.3416,3.8402,0,0,1.8344,0.682,0.3718,0.0029,1.2269,-0.403,-0.9732,0.4247,-0.4534,0.9106,0.9543,4.7125,-2.6308,-0.1006,3.541,1.8817,9.2691,-2.0592,1.4554,1.8329,1.3538,4.7018,0.0725,4.5092,-0.3115,-0.0691,0.5071,0.7049,1.3899,0.2572,0.4968,1.9319,0.5473,-9.2919,-16.9784,0.4284,0.256,0.5977,0.5084,1.0023,1.9714,0.0053,3.3083,0.3672,-0.5437,-0.7933,DIETRO_PANTALONI
0.2107,0.6687,0.8177,5.1058,-0.8139,-0.3897,6.7106,2.5905,11.645,-0.952,-0.1361,3.9009,1.9751,12.1418,-0.4397,2.8826,3.1854,1.7848,8.2856,0.02,-0.5406,-1.5481,0.0731,2.8636,-0.1352,-0.0472,0.3157,0.414,0.4582,1.3116,1.4514,1.1066,0.0996,0.1714,0.2099,1.7202,2.1066,1.2246,0.4034,0.6178,-13.5787,1.5315,-33.6619,-21.9793,0.4718,0.3338,0.3329,0.7074,0.7056,0.9975,0.4385,0.4205,0.6162,0.9591,1.4055,1.4654,0.0016,4.0162,-0.4272,0.0098,0.0928,0.259,0.0082,0.3339,0.2325,0.0077,0.0879,0.4168,0.2745,-0.0107,0.0184,0.1356,0.3785,-2.3841,0.4679,0.0409,0.2022,0.5886,0.3437,-21.7696,0.497,-0.0228,0.6479,0.4345,0.6706,0.4198,0.1888,0.4497,-0.5913,0.5116,-0.8653,5.1355,0.6406,0.1247,1.101,0.7081,0.6431,0.0018,0.8199,-0.6663,0.7896,-0.9454,0.3278,0.3138,0.5602,3.2898,-0.3157,-0.4649,0.8966,0.9469,5.3117,-4.4364,1.1625,2.5947,1.6108,6.3542,-0.3333,-0.7051,0.282,-0.3999,0.5916,0.3478,0.5878,0.35,0.1209,0.3455,0.1821,0.4969,2.7288,2.5591,0.5247,0.205,0.6193,0.5177,0.8359,0.0045,2.3188,-0.4595,0.0957,-0.2067,DAVANTI_PANTALONI
-0.4734,4.26,2.064,10.4059,-0.7033,-1.3317,8.6205,2.9361,17.2589,-2.1639,-0.3308,8.8,2.9665,33.4122,-0.3964,3.8097,9.2739,3.0453,24.0235,0.0179,0.3555,1.4312,-0.1243,4.0259,-0.3496,-0.0868,0.703,0.6958,0.6778,0.9897,0.9641,0.9741,0.4942,0.4841,0.4594,0.9796,0.9295,0.9489,0.364,0.453,-9.8191,1.2445,-26.9747,-21.6754,1.1199,0.2553,0.2497,0.228,0.223,0.9782,0.6029,0.3114,0.4332,0.5165,0.7184,1.3908,0.0052,5.8317,-0.5766,-0.2969,0.2928,0.3832,-0.5358,-0.0667,-0.0825,0.0273,0.1653,0.6559,-1.7066,0.1306,0.0124,0.1116,0.4853,-0.7259,0.5368,0.5879,0.7667,1.9264,-0.9564,-0.6316,-0.1537,0.2433,1.4816,0.2156,0.1455,2.1952,0.0465,0.0212,2.026,0.4391,0.2167,0.8618,0.2461,0.2856,1.3514,0.3405,0.2519,0.002,1.2041,0.8637,0.945,0.8714,0.1413,0.6405,0.8003,4.406,-1.5246,-0.4507,1.2474,1.1169,6.0295,-2.1611,0.7799,4.2699,2.0664,7.7716,-0.2885,-0.3135,0.1812,-0.578,0.7166,0.3873,0.5405,0.5134,0.15,0.2921,0.6455,1.529,2.3688,0.915,0.2894,0.3162,0.7307,0.5669,0.7758,0.0033,2.9857,-0.1811,-0.3726,-0.2116,DAVANTI_PANTALONI
-0.1498,2.9805,1.7264,14.2673,-0.658,-0.4836,2.7401,1.6553,16.2676,-0.485,-0.1849,5.7758,2.4033,25.3823,-0.2955,2.4343,5.861,2.4209,20.3873,0.0012,0.3097,0.8101,-0.0615,2.6161,-0.1987,-0.0759,1.0429,0.7183,0.7131,0.6888,0.6837,0.9927,1.0877,0.516,0.5085,0.4744,0.4675,0.9855,1.0657,0.978,-232.5878,0.9177,-218.2491,-237.8171,0.7855,0.4392,0.4216,0.5591,0.5367,0.9599,0.877,0.5621,0.6998,0.6409,0.7979,1.245,0.0019,3.759,0.379,0.2581,0.2851,0.1092,-0.1687,0.3134,0.049,0.0056,0.0746,0.2475,-0.9982,-0.2528,0.0132,0.115,0.7011,?,-0.6578,0.0759,0.2756,0.8901,?,-0.1939,-0.0745,0.3843,0.6483,0.2706,0.4174,0.4203,0.0732,0.1742,0.1763,0.1389,0.7876,0,0,1,0.353,0.278,0.7876,0.0025,0.9934,0.6545,-0.8718,-0.9199,0.4522,0.9004,0.9489,5.9248,-0.3778,-0.4327,1.1274,1.0618,6.3094,-3.6085,1.288,1.929,1.3889,6.1673,-0.341,-1.0451,0.3511,-0.336,0.8937,0.6832,0.7645,0.7987,0.4668,0.5844,0.3289,1.036,3.1503,3.141,0.935,0.2977,0.9391,0.9607,1.023,0.005,2.6602,-0.277,-0.1185,0.0681,DAVANTI_PANTALONI
0.7382,3.4273,1.8513,9.175,-0.7842,-1.963,15.5381,3.9418,28.9527,-0.6332,-0.1891,14.8341,3.8515,23.2221,-0.4616,5.3141,9.994,3.1613,22.9512,0.0382,-0.3761,-3.9031,0.1389,10.3789,-0.3694,-0.0356,0.4697,0.4807,0.5856,1.0235,1.2469,1.2183,0.2206,0.231,0.3429,1.0475,1.5547,1.4843,0.3593,0.5499,-4.42,1.5306,-12.3033,-8.0384,0.2901,0.3237,0.2155,1.1158,0.7429,0.6658,0.3169,0.3951,0.3998,1.2468,1.2615,1.0118,0.0075,8.0447,-0.6156,0.0969,0.2207,0.0893,-0.3213,0.2958,0.4054,0.0277,0.1666,0.5487,0.1824,-0.393,0.0183,0.1354,0.6064,-35.2702,0.4037,0.0776,0.2785,0.8441,-0.103,-1.0316,1.0041,-0.9734,1.2307,0.5981,0.486,1.5146,0.3577,0.2362,-0.2076,-1.5529,7.4817,40.1389,0.8769,0.0218,0.9048,0.65,0.7184,0.0025,1.2101,-0.7995,-0.6621,0.413,-0.5426,1.1818,1.0871,5.9334,-1.6032,-1.0853,2.8857,1.6987,7.0132,-1.7259,-0.1474,5.9122,2.4315,9.4998,-0.6681,0.4999,3.6803,7.3616,0.6399,0.4471,0.6986,0.4095,0.1999,0.4881,0.8229,0.9604,1.167,0.8859,0.4002,0.4518,0.846,0.6246,0.7383,0.0044,4.6965,-0.1748,0.242,-0.0982,DAVANTI_PANTALONI
-0.8545,6.2921,2.5084,18.6184,-0.7517,-1.4933,11.483,3.3887,21.4217,-0.9112,0.5006,12.958,3.5997,25.4773,-0.3642,4.9275,9.6635,3.1086,19.0324,0.0364,0.5722,-1.7069,-0.1734,-2.9829,-0.3031,0.1016,0.7402,0.6968,0.8069,0.9414,1.0901,1.158,0.548,0.4856,0.6511,0.8862,1.1883,1.3409,0.7823,1.1746,-11.1065,1.5015,-14.1971,-9.4553,0.9483,0.5691,0.5381,0.6002,0.5675,0.9455,0.8691,0.7308,0.9782,0.8408,1.1255,1.3386,0.0064,7.2921,0.5283,-0.0811,-0.3136,0.1944,-0.0998,0.4011,-0.137,0.0055,0.0745,0.2778,?,-0.501,0.0144,0.12,0.6635,?,-0.4318,0.0312,0.1765,0.6957,?,0.2735,0.3173,1.1601,0.6209,0.4219,0.6795,0.3855,0.178,0.4618,0.4187,0.3993,0.9537,1,1,1,0.4187,0.3993,0.9537,0.0024,1.0698,-0.5971,-0.3729,0.4131,0.1263,0.8141,0.9023,5.1067,-0.6218,-0.3902,2.7529,1.6592,6.5977,-1.3525,-0.374,4.6636,2.1595,10.8275,-0.5135,-0.3237,-0.3378,1.0434,0.5438,0.4178,0.7683,0.2957,0.1746,0.5903,0.5162,0.533,1.0326,1.1227,0.4401,0.392,0.774,0.4716,0.6094,0.002,3.7769,-0.0057,0.2711,0.0744,DAVANTI_PANTALONI
-0.3194,0.1574,0.3967,1.4568,-3.055,-0.3203,1.4258,1.1941,6.2937,-0.9165,-0.0277,0.9529,0.9762,5.1308,-0.6119,1.334,0.962,0.9808,4.5702,0.0055,0.9971,11.5401,-0.2394,11.5737,-0.2401,-0.0207,0.3323,0.4064,0.4045,1.2232,1.2174,0.9952,0.1104,0.1652,0.1636,1.4963,1.4821,0.9905,0.3647,0.5635,-43.3986,1.5452,-119.0097,-77.0175,0.1094,0.1129,0.0782,1.0317,0.7146,0.6927,0.2315,0.2839,0.3188,1.2267,1.3771,1.1227,0.0016,2.04,-0.0902,-0.2704,-0.384,0.9753,-0.031,0.0525,0.6526,0.0001,0.0084,0.0323,0.9516,0.3673,0.0002,0.0132,0.0492,0.8773,0.6493,0,0.0047,0.0156,0.9762,1.7768,1.005,0.5656,0.6396,1.7964,2.8087,0.4091,3.2272,7.8889,1.8044,0.9904,0.5489,1.6635,1.016,0.6107,0.6563,2.0668,3.1494,0.0036,1.6691,-0.8777,-0.7173,0.3038,-0.0886,0.0308,0.1756,0.799,-2.0414,-0.0553,0.0275,0.1658,0.8278,-1.9272,0.0282,0.0121,0.1101,0.6483,-1.3186,1.6035,-3.1436,-1.9605,1.059,1.5948,1.506,1.1214,2.5434,2.268,0.984,1.4544,1.4781,0.9289,0.9394,1.0113,0.9652,1.2323,1.2768,0.0004,0.386,0.7868,-0.3312,-0.3222,DAVANTI_PANTALONI
0.2163,0.9783,0.9891,4.0267,-0.3867,-0.5526,1.4767,1.2152,5.2427,-1.2736,-0.1034,1.1485,1.0717,5.543,-0.7313,1.7675,0.8423,0.9177,3.6285,0.0076,-0.3914,-2.0923,0.1224,5.3451,-0.3126,-0.0585,0.8139,0.9229,1.0777,1.1339,1.3241,1.1678,0.6625,0.8518,1.1615,1.2857,1.7533,1.3636,0.3823,0.4796,-40.4545,1.2543,-105.8112,-84.3568,1.2593,0.907,0.7942,0.7202,0.6307,0.8756,0.7681,0.7265,1.1097,0.9458,1.4448,1.5276,0.0022,2.578,0.4069,-0.131,0.4108,0.6979,0.1406,0.2065,-0.0417,0.0162,0.1271,0.3756,-0.8998,-0.7323,0.0004,0.0207,0.7579,?,-0.4578,0.0078,0.0884,0.5626,?,0.0569,0.0911,1.5995,6.1469,1.439,0.2341,37.7839,2.0707,0.0548,0.2347,0.3162,1.3473,0,0,1,0.4955,0.6676,1.3473,0.0031,1.3114,-0.6928,0.9925,-0.6934,0.5709,0.0928,0.3047,1.2978,-0.1683,0.3947,0.1221,0.3495,1.2369,-0.4461,-0.0969,0.0312,0.1768,0.8224,-2.9528,1.4464,-5.8895,-4.0719,0.8719,1.7237,1.977,0.7602,2.9711,3.9084,0.49,0.3043,0.6211,1.2987,5.3385,4.1107,1.0492,1.5779,1.5039,0.0025,1.201,0.9334,-0.5604,-0.5654,DAVANTI_PANTALONI
0.017,0.0133,0.1152,0.5507,-0.7694,-0.2609,0.0254,0.1593,0.8273,-3.0962,0.0197,0.017,0.1303,0.7028,-0.8409,0.3304,0.0152,0.1235,0.6289,0.0405,-0.0651,0.8622,0.0514,-13.2427,-0.7897,0.0596,0.7232,0.884,0.9331,1.2223,1.2902,1.0555,0.523,0.7815,0.8706,1.4941,1.6645,1.1141,0.3829,0.7459,-9.0095,1.948,-23.529,-12.0783,1.5408,0.8152,0.4748,0.5291,0.3081,0.5824,0.6656,0.7835,0.8756,1.1772,1.3155,1.1175,0.0009,0.4718,0.0639,-0.2256,-0.0142,0.0081,-0.8275,0.1154,-0.1584,0,0.0022,0.1622,?,-0.7557,0,0.0007,0.7574,?,-0.4673,0.0001,0.0076,0.4784,?,0.2097,0.339,1.617,3.0325,0.2971,0.098,9.1962,0.0883,0.0096,0.2141,0.3389,1.5831,1,1,1,0.2141,0.3389,1.5831,0.0031,1.3815,-0.3184,0.8391,-0.032,0.0149,0.0015,0.0382,0.2126,-0.8436,0.0499,0.0026,0.051,0.266,-0.5393,0.0174,0.0009,0.0299,0.1474,-0.4256,0.2997,0.8605,2.8715,0.7487,1.2771,1.7057,0.5605,1.6309,2.9096,1.0437,2.2101,2.1175,0.6673,1.1151,1.671,0.7992,1.442,1.8043,0.0002,0.1176,0.7429,0.2724,0.3964,DAVANTI_PANTALONI
