@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_R_STD NUMERIC 
@ATTRIBUTE X_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_R_STD NUMERIC 
@ATTRIBUTE Y_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_R_STD NUMERIC 
@ATTRIBUTE Z_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_NO_G_R_STD NUMERIC 
@ATTRIBUTE |V|_NO_G_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_NO_G_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_R_Y_NO_G_R_Z_NO_G_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Y_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_Z_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_R_|V|_NO_G_R NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
0.0944,0.0181,0.1345,0.8035,-0.4304,-0.0766,0.0321,0.1792,1.2365,-1.0889,0.0002,0.0185,0.136,0.8238,-0.6991,0.2474,0.0223,0.1493,0.841,0.0275,-1.2326,489.8229,0.3816,-397.3847,-0.3096,0.0008,0.7502,0.9884,0.9005,1.3174,1.2003,0.9111,0.5629,0.9769,0.8109,1.7356,1.4407,0.8301,0.3751,0.7133,-10.1638,1.9017,-27.0991,-14.2497,0.949,1.1586,0.6495,1.2209,0.6844,0.5606,0.6498,0.9754,0.9554,1.501,1.4702,0.9795,0.0007,0.386,-0.6926,-0.0035,0.4525,0.714,-0.2324,0.1114,-20.9933,0.7355,0.8576,22.6196,?,-29.5465,0.2593,0.5092,30.5389,?,-9.5779,0.0266,0.1632,9.8999,?,0.7105,2.1919,3.0849,1.6841,5.2565,3.1213,2.8361,27.6304,9.7425,0.7407,2.2848,3.0848,1,1,1,0.7407,2.2848,3.0848,0.2026,60.1177,-0.8575,0.0983,-0.079,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0841,1.1404,1.0679,5.1543,-1.2938,0.0604,0.8811,0.9387,5.0316,-0.7813,0.0135,0.6617,0.8134,5.412,-1.5616,1.1314,1.4139,1.1891,4.3765,0.0078,-1.3919,-6.2376,-0.0744,4.4814,0.0534,0.0119,1.1377,1.3128,0.8981,1.1539,0.7894,0.6841,1.2943,1.7234,0.8065,1.3316,0.6232,0.468,1.3173,0.8812,-84.1038,0.6689,-63.8445,-95.444,0.7955,1.0636,0.5094,1.337,0.6404,0.4789,1.0244,0.9524,1.1777,0.9297,1.1497,1.2366,0.0005,1.7408,-0.7163,0.4614,-0.2599,0.2839,0.1359,-0.1103,-25.2112,6.0987,2.4696,28.0197,?,-26.1905,5.0061,2.2374,29.9393,?,-10.0402,0.4747,0.689,12.2391,?,0.9626,2.511,2.6086,1.1037,3.5844,3.2475,1.2183,12.8481,10.5462,0.9359,2.2894,2.4462,1,1,1,0.9359,2.2894,2.4462,0.1985,61.4418,-0.9664,-0.7872,0.6704,1100,0,0,0,1,TASCA_SINISTRA_DIETRO_PANTALONI
0.0649,1.6591,1.2881,10.0415,-1.4463,1.3747,8.934,2.989,17.7528,-0.3758,0.1501,1.9638,1.4014,6.9186,-0.72,2.7658,6.8237,2.6122,13.3623,0.0085,0.0472,0.4326,0.0235,9.1608,0.497,0.0543,0.4309,0.9192,0.4931,2.1329,1.1442,0.5365,0.1857,0.8448,0.2431,4.5493,1.3093,0.2878,1.2242,2.0499,-51.9663,1.6744,-42.4476,-25.3502,0.3181,1.0204,0.3046,3.2078,0.9575,0.2985,0.5656,1.4514,0.7515,2.566,1.3286,0.5178,0.0071,3.9413,-0.0835,0.3494,-0.1529,0.5128,0.6875,0.2534,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,1100,0,0,0,1,TASCA_GIACCA
0.0917,1.8179,1.3483,8.1498,-1.6111,1.4621,8.0205,2.8321,12.7916,-0.6365,0.1597,1.8753,1.3694,7.1592,-0.6201,3.0569,4.5405,2.1308,7.7813,0.0124,0.0627,0.5745,0.03,9.1567,0.4783,0.0522,0.4761,0.9846,0.6328,2.0681,1.3291,0.6427,0.2267,0.9694,0.4004,4.277,1.7664,0.413,1.0107,1.835,-51.3124,1.8156,-50.7687,-27.9626,0.3993,0.7063,0.3961,1.7688,0.992,0.5608,0.6371,1.1384,1.0474,1.7867,1.6439,0.9201,0.0076,4.3617,-0.0559,0.2771,-0.171,0.6243,0.519,0.1824,15.0936,37.9148,6.1575,16.4398,0.2238,-40.5655,21.5938,4.6469,53.2791,?,-98.5545,6.3009,2.5102,101.3992,?,-0.3721,-0.1531,0.4116,1.3251,2.453,1.8512,1.7558,6.0174,3.4271,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.5548,154.2136,0.9179,-0.3052,-0.6363,1100,0,0,0,1,TASCA_GIACCA
-0.0431,3.1223,1.767,14.7419,-1.3162,1.1016,8.5642,2.9265,19.8806,-1.0698,-0.0045,1.9959,1.4127,7.9052,-1.0363,2.8277,6.9021,2.6272,10.8821,0.0045,-0.0391,9.4907,-0.0153,-242.4378,0.3896,-0.0016,0.6038,1.2507,0.6726,2.0715,1.1139,0.5377,0.3646,1.5644,0.4524,4.291,1.2408,0.2892,0.8152,2.0822,-168.8767,2.5542,-207.153,-81.1036,0.6627,1.6395,0.5822,2.4742,0.8786,0.3551,0.7415,1.8648,1.3547,2.5149,1.8269,0.7264,0.0057,4.0721,-0.0376,0.3731,-0.2806,0.344,0.5123,-0.0562,16.3621,17.1201,4.1376,13.62,0.3162,-41.5371,12.3527,3.5146,52.4399,?,-97.5339,3.016,1.7367,98.9395,?,-0.3939,-0.1678,0.4259,1.1773,2.3825,2.0238,1.3859,5.6764,4.0957,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.5529,155.4332,0.9801,-0.726,-0.8087,1100,0,0,0,1,TASCA_GIACCA
0.0649,1.6591,1.2881,10.0415,-1.4463,1.3747,8.934,2.989,17.7528,-0.3758,0.1501,1.9638,1.4014,6.9186,-0.72,2.7658,6.8237,2.6122,13.3623,0.0085,0.0472,0.4326,0.0235,9.1608,0.497,0.0543,0.4309,0.9192,0.4931,2.1329,1.1442,0.5365,0.1857,0.8448,0.2431,4.5493,1.3093,0.2878,1.2242,2.0499,-51.9663,1.6744,-42.4476,-25.3502,0.3181,1.0204,0.3046,3.2078,0.9575,0.2985,0.5656,1.4514,0.7515,2.566,1.3286,0.5178,0.0071,3.9413,-0.0835,0.3494,-0.1529,0.5128,0.6875,0.2534,17.4048,18.9641,4.3548,13.7405,0.3457,-38.8134,22.6439,4.7586,53.9398,?,-100.399,5.2361,2.2883,103.3798,?,-0.4484,-0.1734,0.3866,0.9151,1.9031,2.0796,0.8375,3.6218,4.3246,-0.1346,-0.0702,0.5218,0,0,1,0.2547,0.1329,0.5218,0.5621,156.6172,0.9463,-0.5764,-0.779,1100,0,0,0,1,TASCA_GIACCA
0.0917,1.8179,1.3483,8.1498,-1.6111,1.4621,8.0205,2.8321,12.7916,-0.6365,0.1597,1.8753,1.3694,7.1592,-0.6201,3.0569,4.5405,2.1308,7.7813,0.0124,0.0627,0.5745,0.03,9.1567,0.4783,0.0522,0.4761,0.9846,0.6328,2.0681,1.3291,0.6427,0.2267,0.9694,0.4004,4.277,1.7664,0.413,1.0107,1.835,-51.3124,1.8156,-50.7687,-27.9626,0.3993,0.7063,0.3961,1.7688,0.992,0.5608,0.6371,1.1384,1.0474,1.7867,1.6439,0.9201,0.0076,4.3617,-0.0559,0.2771,-0.171,0.6243,0.519,0.1824,15.0936,37.9148,6.1575,16.4398,0.2238,-40.5655,21.5938,4.6469,53.2791,?,-98.5545,6.3009,2.5102,101.3992,?,-0.3721,-0.1531,0.4116,1.3251,2.453,1.8512,1.7558,6.0174,3.4271,-0.089,-0.0467,0.5254,0,0,1,0.3086,0.1621,0.5254,0.5548,154.2136,0.9179,-0.3052,-0.6363,1100,0,0,0,1,TASCA_GIACCA
-0.0431,3.1223,1.767,14.7419,-1.3162,1.1016,8.5642,2.9265,19.8806,-1.0698,-0.0045,1.9959,1.4127,7.9052,-1.0363,2.8277,6.9021,2.6272,10.8821,0.0045,-0.0391,9.4907,-0.0153,-242.4378,0.3896,-0.0016,0.6038,1.2507,0.6726,2.0715,1.1139,0.5377,0.3646,1.5644,0.4524,4.291,1.2408,0.2892,0.8152,2.0822,-168.8767,2.5542,-207.153,-81.1036,0.6627,1.6395,0.5822,2.4742,0.8786,0.3551,0.7415,1.8648,1.3547,2.5149,1.8269,0.7264,0.0057,4.0721,-0.0376,0.3731,-0.2806,0.344,0.5123,-0.0562,16.3621,17.1201,4.1376,13.62,0.3162,-41.5371,12.3527,3.5146,52.4399,?,-97.5339,3.016,1.7367,98.9395,?,-0.3939,-0.1678,0.4259,1.1773,2.3825,2.0238,1.3859,5.6764,4.0957,-0.1201,-0.0637,0.53,0,0,1,0.2597,0.1377,0.53,0.5529,155.4332,0.9801,-0.726,-0.8087,1100,0,0,0,1,TASCA_GIACCA
1.0562,11.3916,3.3751,18.9879,-0.365,0.9281,8.7253,2.9539,13.0118,-0.8285,0.9908,3.4847,1.8667,13.4961,-1.0849,4.6468,4.9675,2.2288,15.7414,0.0376,1.138,1.066,0.2273,0.9368,0.1997,0.2132,1.1426,1.8081,1.5143,1.5824,1.3253,0.8375,1.3056,3.2691,2.2932,2.5039,1.7565,0.7015,0.8611,0.7229,-8.2656,0.8395,-9.5986,-11.4337,1.9549,2.149,0.8505,1.0993,0.4351,0.3958,1.4593,1.4069,1.2062,0.9641,0.8266,0.8574,0.0091,6.9742,0.0821,0.0059,0.513,0.2467,0.3364,0.2215,13.4547,349.9274,18.7063,53.8788,-0.3752,-27.9197,49.9277,7.066,40.3198,?,-6.3568,221.6608,14.8883,42.5995,-1.4483,-0.4819,-2.1166,4.3921,2.6474,1.2564,0.4746,7.0087,1.5787,0.2252,0.3646,0.5833,1.6,0,2.2518,0,1.3363,1.2648,0.9465,0.1683,61.1336,0.3631,0.7941,0.1007,1100,0,0,0,1,TASCA_GIACCA
1.6026,7.1577,2.6754,22.1534,-0.3834,0.8333,4.3182,2.078,9.3989,-0.6274,0.4224,3.066,1.751,10.7903,-0.8878,3.6095,4.9546,2.2259,17.1226,0.0199,1.923,3.7936,0.444,1.9727,0.2309,0.117,1.2875,1.5279,1.2019,1.1868,0.9336,0.7866,1.6576,2.3346,1.4447,1.4084,0.8716,0.6188,1.6945,1.21,-17.6938,0.7141,-10.4416,-14.623,2.7727,2.8016,0.9166,1.0104,0.3306,0.3272,2.357,2.0531,1.2938,0.8711,0.5489,0.6302,0.0096,5.6289,0.4933,-0.173,0.6712,0.5971,0.4691,0.0215,6.4527,130.2184,11.4113,37.3184,-0.8029,-33.307,13.4307,3.6648,41.5192,?,-14.8309,60.9601,7.8077,31.9778,-3.5559,-0.1937,-0.4351,2.2458,3.1138,1.4615,0.4694,9.6956,2.1361,0.2203,0.4003,0.6659,1.6635,0,2.9489,0,0.8988,1.167,1.2984,0.1909,60.8796,-0.6124,0.5459,-0.9123,1100,0,0,0,1,TASCA_GIACCA
0.035,0.0123,0.1111,0.6837,-0.7366,-0.1263,0.0708,0.2661,1.2278,-1.4383,-0.0032,0.0095,0.0974,0.7322,-1.4514,0.2834,0.0295,0.1718,0.7107,0.0316,-0.277,-11.0469,0.1234,39.8862,-0.4457,-0.0112,0.4174,1.1402,0.6465,2.7319,1.5491,0.567,0.1742,1.3,0.418,7.4635,2.3998,0.3215,0.4004,0.6689,-12.4962,1.6706,-31.2118,-18.6824,0.7818,1.318,0.5364,1.6859,0.6861,0.407,0.5568,0.9337,0.962,1.6769,1.7277,1.0303,0.0007,0.3925,-0.3019,0.4735,0.2449,0.244,-0.6274,-0.1647,-41.066,0.097,0.3115,41.6397,?,-7.4809,0.2471,0.4971,8.7585,?,-6.2731,0.0845,0.2908,6.839,?,5.4894,6.5464,1.1925,0.6266,1.0713,1.7096,0.3927,1.1476,2.9227,4.7542,6.0886,1.2807,1,1,1,4.7542,6.0886,1.2807,0.2176,54.82,-0.3497,0.0687,-0.5551,1100,0,0,0,1,TASCA_GIACCA
-0.0605,0.0254,0.1595,0.7438,-1.119,0.082,0.1085,0.3294,1.8641,-0.5493,0.0043,0.0276,0.1661,0.9822,-0.5144,0.3556,0.0455,0.2134,1.1806,0.0223,-0.7386,-13.936,-0.1703,18.8683,0.2305,0.0122,0.4841,0.96,0.7475,1.9829,1.5439,0.7786,0.2344,0.9216,0.5587,3.9319,2.3836,0.6062,0.5943,1.1773,-14.618,1.981,-24.5971,-12.4162,0.2917,0.5412,0.2907,1.8551,0.9964,0.5371,0.399,0.7573,0.63,1.8979,1.5789,0.8319,0.0006,0.5128,0.1523,0.5077,0.0778,0.3659,0.523,0.2786,-41.2694,0.0704,0.2653,41.9388,?,-7.4513,0.1836,0.4285,8.6395,?,-4.6878,0.2427,0.4927,5.3391,?,5.5385,8.8036,1.5895,0.6191,0.5384,0.8697,0.3833,0.2899,0.7563,4.8543,7.8551,1.6182,1,1,1,4.8543,7.8551,1.6182,0.2293,53.4085,-0.0207,-0.2472,-0.5141,1100,0,0,0,1,TASCA_GIACCA
-0.5204,1.6716,1.2929,9.2863,-4.4714,-0.0407,8.2819,2.8778,18.5984,-0.5575,0.1611,1.5421,1.2418,9.9332,-0.8245,2.0866,7.44,2.7276,13.1544,0.0014,12.7904,-3.2297,-0.2494,-0.2525,-0.0195,0.0772,0.4493,1.0411,0.474,2.3175,1.0551,0.4553,0.2018,1.084,0.2247,5.3707,1.1132,0.2073,1.14,1.6906,-400.8812,1.483,-351.646,-237.1203,0.1421,0.3117,0.1288,2.1934,0.9065,0.4133,0.4993,0.9349,0.7059,1.8723,1.4139,0.7551,0.0029,3.0254,-0.2116,-0.6347,-0.6778,0.5767,0.3135,0.4722,13.9265,24.6505,4.9649,19.0796,0.374,13.0195,5.1471,2.2687,12.059,0.4779,-51.593,8.8354,2.9724,53.5187,?,1.0697,-0.2699,-0.2524,2.1884,1.6703,0.7633,4.7892,2.79,0.5826,1.0326,-0.213,-0.2063,1.3195,0,0,1.5822,0.3565,0.2253,0.2895,78.539,0.9448,0.9806,0.9758,1100,0,0,0,1,TASCA_GIACCA
