@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-0.0053,1.8767,1.3699,8.85,-1.6463,3.0562,12.6604,3.5581,19.4691,-0.1909,9.5889,2.4929,1.5789,7.4947,0.4075,10.6229,5.4713,2.3391,13.2032,0.3389,-0.0017,-0.0006,-0.0005,0.3187,0.2877,0.9027,0.385,0.8676,0.5857,2.2536,1.5212,0.675,0.1482,0.7528,0.343,5.0785,2.314,0.4556,1.7639,-1.0681,-0.8136,-0.6055,-0.4613,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.4546,1.1808,0.6703,2.5977,1.4746,0.5676,0.0346,13.9713,-0.2068,0.4395,0.029,0.2687,0.7967,0.7288,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,?,?,?,?,?,GIACCA
-0.0427,1.7612,1.3271,7.6979,-1.3513,4.0002,9.1338,3.0222,15.2266,-0.1854,9.5922,1.3856,1.1771,6.2436,0.5005,10.8177,3.2712,1.8087,9.7428,0.4278,-0.0107,-0.0044,-0.0039,0.417,0.3698,0.8867,0.4391,1.1274,0.7337,2.5675,1.671,0.6508,0.1928,1.271,0.5384,6.5918,2.7922,0.4236,1.858,-0.707,-0.6073,-0.3805,-0.3269,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5056,1.2329,0.7901,2.4388,1.5629,0.6408,0.0357,14.5667,-0.3082,0.3469,-0.0895,0.0991,0.8293,0.6011,0.4794,0.4003,0.6327,3.4789,-0.3534,-0.4371,0.5596,0.7481,3.7096,-1.6201,-0.1312,0.7651,0.8747,4.4006,-1.4825,-1.0967,-3.655,3.3327,0.8457,0.7233,0.8552,0.7152,0.5231,0.7314,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0023,1.6643,0.2991,0.2046,0.5884,?,?,?,?,?,GIACCA
0.0066,3.4816,1.8659,14.2512,-1.0723,3.4938,10.5987,3.2556,21.1461,-0.7447,9.4777,2.9906,1.7293,8.6858,0.3805,10.7139,4.3161,2.0775,8.533,0.4428,0.0019,0.0007,0.0006,0.3686,0.3261,0.8846,0.5731,1.079,0.8981,1.8826,1.5671,0.8324,0.3285,1.1642,0.8067,3.544,2.4557,0.6929,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0348,14.482,-0.0974,0.4717,0.0986,0.1772,0.7316,0.6977,0.4505,0.5372,0.7329,3.8719,-0.5038,-0.4167,0.7806,0.8835,5.2306,-1.78,-0.0608,0.84,0.9165,5.8981,-1.2162,-1.081,-7.4071,6.8521,0.8295,0.7997,0.964,0.6881,0.6395,0.9294,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0021,1.6024,-0.0379,0.1394,0.6796,?,?,?,?,?,GIACCA
-0.0053,1.8767,1.3699,8.85,-1.6463,3.0562,12.6604,3.5581,19.4691,-0.1909,9.5889,2.4929,1.5789,7.4947,0.4075,10.6229,5.4713,2.3391,13.2032,0.3389,-0.0017,-0.0006,-0.0005,0.3187,0.2877,0.9027,0.385,0.8676,0.5857,2.2536,1.5212,0.675,0.1482,0.7528,0.343,5.0785,2.314,0.4556,1.7639,-1.0681,-0.8136,-0.6055,-0.4613,0.7618,0.2046,0.2644,0.1675,1.2923,0.8186,0.6334,0.4546,1.1808,0.6703,2.5977,1.4746,0.5676,0.0346,13.9713,-0.2068,0.4395,0.029,0.2687,0.7967,0.7288,0.5353,0.6363,0.7977,3.4447,-0.4012,-0.3767,0.4222,0.6498,2.9523,-2.9289,-0.0273,0.6099,0.7809,3.2866,-1.0156,-1.4209,-19.6249,13.8111,1.2276,1.0214,0.8321,1.5069,1.0433,0.6924,0.4482,0.5956,1.329,3.2716,1.5076,0.4608,1.1668,1.0481,0.8983,0.0023,1.5799,-0.1547,0.1036,0.5194,?,?,?,?,?,GIACCA
-0.0427,1.7612,1.3271,7.6979,-1.3513,4.0002,9.1338,3.0222,15.2266,-0.1854,9.5922,1.3856,1.1771,6.2436,0.5005,10.8177,3.2712,1.8087,9.7428,0.4278,-0.0107,-0.0044,-0.0039,0.417,0.3698,0.8867,0.4391,1.1274,0.7337,2.5675,1.671,0.6508,0.1928,1.271,0.5384,6.5918,2.7922,0.4236,1.858,-0.707,-0.6073,-0.3805,-0.3269,0.859,0.2549,0.2619,0.1923,1.0276,0.7544,0.7342,0.5056,1.2329,0.7901,2.4388,1.5629,0.6408,0.0357,14.5667,-0.3082,0.3469,-0.0895,0.0991,0.8293,0.6011,0.4794,0.4003,0.6327,3.4789,-0.3534,-0.4371,0.5596,0.7481,3.7096,-1.6201,-0.1312,0.7651,0.8747,4.4006,-1.4825,-1.0967,-3.655,3.3327,0.8457,0.7233,0.8552,0.7152,0.5231,0.7314,0.396,0.3457,0.8728,1.8156,1.45,0.7987,0.9378,0.7905,0.843,0.0023,1.6643,0.2991,0.2046,0.5884,?,?,?,?,?,GIACCA
0.0066,3.4816,1.8659,14.2512,-1.0723,3.4938,10.5987,3.2556,21.1461,-0.7447,9.4777,2.9906,1.7293,8.6858,0.3805,10.7139,4.3161,2.0775,8.533,0.4428,0.0019,0.0007,0.0006,0.3686,0.3261,0.8846,0.5731,1.079,0.8981,1.8826,1.5671,0.8324,0.3285,1.1642,0.8067,3.544,2.4557,0.6929,0.817,-1.3825,-1.0874,-1.6921,-1.331,0.7866,0.5674,0.4905,0.449,0.8645,0.7914,0.9155,0.6739,1.6407,1.6701,2.4346,2.4781,1.0179,0.0348,14.482,-0.0974,0.4717,0.0986,0.1772,0.7316,0.6977,0.4505,0.5372,0.7329,3.8719,-0.5038,-0.4167,0.7806,0.8835,5.2306,-1.78,-0.0608,0.84,0.9165,5.8981,-1.2162,-1.081,-7.4071,6.8521,0.8295,0.7997,0.964,0.6881,0.6395,0.9294,0.3873,0.4008,1.0347,1.3685,0.9675,0.707,0.7402,0.6565,0.8868,0.0021,1.6024,-0.0379,0.1394,0.6796,?,?,?,?,?,GIACCA
-0.2621,4.4752,2.1155,14.9457,-0.6682,4.5043,24.5696,4.9568,21.3261,-0.4812,9.2435,3.9796,1.9949,13.5495,0.0439,11.5524,5.3672,2.3167,9.884,0.4306,-0.0582,-0.0284,-0.0227,0.4873,0.3899,0.8001,0.4268,1.0604,0.9131,2.4847,2.1396,0.8611,0.1821,1.1245,0.8338,6.1738,4.5778,0.7415,0.8641,-9.634,-0.801,-11.1493,-0.9269,0.0831,0.6223,0.6322,0.5161,1.016,0.8295,0.8164,0.7008,1.103,1.5121,1.5739,2.1576,1.3708,0.0365,16.8441,0.0824,-0.4876,-0.384,-0.0012,0.5996,0.6392,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,GIACCA
-0.4945,3.9402,1.985,15.369,-0.8271,8.7047,4.8398,2.2,10.4659,0.2905,9.5197,2.9549,1.719,9.9965,0.2825,13.1658,5.0362,2.2441,12.2076,0.3418,-0.0568,-0.0519,-0.0376,0.9144,0.6612,0.7231,0.9023,1.1548,0.8845,1.2798,0.9803,0.766,0.8141,1.3335,0.7824,1.6379,0.961,0.5867,-1.6239,-1.7676,-1.0973,1.0885,0.6757,0.6208,0.5703,0.6038,0.4535,1.0587,0.7952,0.7511,1.4685,1.5374,1.259,1.047,0.8573,0.8189,0.0444,19.8223,0.2717,-0.363,-0.0702,0.2753,0.8223,0.7564,0.3859,1.3651,1.1684,5.8511,-0.808,0.2484,0.8746,0.9352,5.2092,-0.7048,0.3708,1.2248,1.1067,6.5315,-0.3499,1.5538,1.0409,0.6699,1.2493,1.0557,0.845,1.5608,1.1145,0.7141,1.2142,1.5443,1.2719,1.0591,0.6689,0.6315,1.1232,0.8958,0.7975,0.002,2.4558,-0.2087,0.5515,-0.1834,?,?,?,?,?,GIACCA
0.1196,0.0048,0.0694,0.3178,-0.2472,6.3132,0.0319,0.1785,0.8487,0.8739,9.9281,0.005,0.0711,0.4456,0.956,11.7671,0.0139,0.118,0.6278,0.9478,0.0189,0.012,0.0102,0.6359,0.5365,0.8437,0.3889,0.9772,0.5883,2.5128,1.5127,0.602,0.1512,0.9549,0.3461,6.3143,2.2884,0.3624,-0.0107,-0.0065,-0.0055,0.6079,0.5153,0.8477,0.0379,0.0252,0.0212,0.665,0.559,0.8405,0.3744,0.713,0.5061,1.9044,1.3517,0.7098,0.0406,16.3642,-0.0614,0.358,0.1366,0.1019,0.8617,0.5886,-0.0007,0.0002,0.0158,0.0876,-0.7848,0.0232,0.0003,0.0185,0.1111,-0.4909,0.0034,0.0008,0.0283,0.1324,-0.6802,-0.0302,-0.2063,6.8396,0.8502,0.5563,0.6544,0.7228,0.3095,0.4282,1.053,0.7183,0.6821,0.6586,0.6225,0.9452,0.7885,0.6613,0.8387,0.0001,0.0607,0.4866,0.5184,0.3009,?,?,?,?,?,GIACCA
0.1079,0.0117,0.1082,0.6378,-0.3801,6.3982,0.087,0.295,1.9271,0.7424,9.9189,0.0191,0.1383,0.7627,0.9263,11.8069,0.0472,0.2172,1.1011,0.9109,0.0169,0.0109,0.0091,0.6451,0.5419,0.8401,0.3669,0.7826,0.4983,2.1329,1.3579,0.6367,0.1346,0.6125,0.2483,4.5492,1.8439,0.4053,-0.0316,-0.0183,-0.0156,0.5794,0.4934,0.8515,0.0618,0.0446,0.0374,0.7229,0.6053,0.8374,0.3309,0.8362,0.5792,2.5268,1.7502,0.6927,0.0428,16.442,0.1649,0.5578,0.4216,0.2039,0.8528,0.6858,-0.0929,0.0156,0.1247,0.5608,-8.5554,-0.0168,0.008,0.0895,0.4112,-2.6063,-0.0311,0.0056,0.0747,0.3696,-2.6117,5.5417,2.992,0.5399,1.3942,1.6703,1.1981,1.9437,2.7899,1.4354,1.6894,1.8787,1.1121,0.5147,0.5735,1.1144,1.3636,1.5173,1.1127,0.0004,0.2182,0.6539,0.6863,0.8626,?,?,?,?,?,GIACCA
0.2701,0.9697,0.9848,5.8854,-0.6643,0.3806,9.3548,3.0586,16.7049,-0.6051,9.8367,1.2433,1.115,7.8583,0.4027,10.3205,2.0338,1.4261,7.7745,0.4892,0.7096,0.0275,0.0262,0.0387,0.0369,0.9531,0.322,0.8832,0.6905,2.743,2.1447,0.7819,0.1037,0.78,0.4768,7.5243,4.5997,0.6113,0.373,-0.4434,-0.3155,-1.1888,-0.8458,0.7115,0.3398,0.2688,0.2323,0.7911,0.6838,0.8643,0.3523,0.7489,0.757,2.1258,2.1487,1.0108,0.0346,12.5725,0.1244,-0.0766,0.0542,0.573,0.7125,0.8271,0.318,0.6992,0.8362,4.1165,-0.124,0.5599,1.0306,1.0152,3.9168,-0.1329,-0.9122,2.45,1.5652,5.7401,-28.2383,0.5679,-0.3486,-0.6138,0.8237,0.5342,0.6486,0.6785,0.2854,0.4207,0.9879,0.0819,0.0829,1.0594,18.6558,17.6102,1.051,0.7172,0.6824,0.0039,1.9074,0.4966,-0.8272,-0.7039,?,?,?,?,?,GIACCA
