@RELATION WhereIsSmartphone
@ATTRIBUTE XL_AVERAGE NUMERIC 
@ATTRIBUTE XL_VARIANCE NUMERIC 
@ATTRIBUTE XL_STD NUMERIC 
@ATTRIBUTE XL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_AVERAGE NUMERIC 
@ATTRIBUTE YL_VARIANCE NUMERIC 
@ATTRIBUTE YL_STD NUMERIC 
@ATTRIBUTE YL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_AVERAGE NUMERIC 
@ATTRIBUTE ZL_VARIANCE NUMERIC 
@ATTRIBUTE ZL_STD NUMERIC 
@ATTRIBUTE ZL_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_STD NUMERIC 
@ATTRIBUTE |V|L_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_XL_YL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_STD_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_YL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_YL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_ZL NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_|V|L NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_|V|L NUMERIC 
@ATTRIBUTE XL_YL_ZL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_YL_ZL_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_YL NUMERIC 
@ATTRIBUTE CORRELATION_XL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_XL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_YL_ZL NUMERIC 
@ATTRIBUTE CORRELATION_YL_|V|L NUMERIC 
@ATTRIBUTE CORRELATION_ZL_|V|L NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_AVERAGE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_VARIANCE NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_STD NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE RELATIVE_HUMIDITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.3238,7.4576,2.7309,17.69,-0.6108,-1.1425,4.9585,2.2268,13.9723,-1.446,-0.1058,9.5177,3.0851,28.2944,-2.407,4.0907,6.6216,2.5732,21.682,0.0442,-0.2834,-3.0592,0.0792,10.7947,-0.2793,-0.0259,1.2264,0.8852,1.0613,0.7218,0.8654,1.1989,1.504,0.7835,1.1263,0.521,0.7488,1.4374,0.8121,0.3356,-6.6843,0.4132,-8.2311,-19.9197,1.9226,1.3224,0.4841,0.6878,0.2518,0.3661,1.2661,0.6252,0.8159,0.4938,0.6444,1.305,0.0032,6.2418,0.2554,0.041,0.4329,0.2303,-0.2456,-0.3817,0,0,0,0,0,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.2079,0.0514,0.2268,1.3286,-0.4948,-0.1161,0.096,0.3098,2.1992,-1.0971,-0.2385,0.0444,0.2106,2.3304,-0.6671,0.4638,0.0902,0.3004,1.8101,0.0369,-1.7906,-0.8717,0.4482,0.4868,-0.2503,-0.5141,0.732,1.0768,0.755,1.471,1.0314,0.7011,0.5359,1.1596,0.5701,2.1639,1.0638,0.4916,0.3823,0.4716,-6.3455,1.2337,-16.6002,-13.4551,0.8476,0.6358,0.4729,0.7502,0.558,0.7438,0.6041,0.5701,0.734,0.9437,1.215,1.2875,0.0009,0.7319,-0.7388,0.0758,0.5483,-0.2737,-0.3561,-0.2115,0,0,0,0,0,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0934,0.0244,0.1561,0.9659,-0.3802,-0.0723,0.0164,0.1282,0.8676,-1.8464,-0.1288,0.01,0.1,0.7091,-1.5255,0.2583,0.0146,0.121,0.7157,0.0351,-1.2909,-0.7253,0.3616,0.5619,-0.2801,-0.4985,1.2173,1.5601,1.29,1.2817,1.0597,0.8268,1.4817,2.434,1.664,1.6427,1.123,0.6836,0.4727,0.6212,-10.2205,1.314,-21.6196,-16.4527,2.2959,2.4926,0.9435,1.0857,0.4109,0.3785,1.1133,1.3622,1.3495,1.2236,1.2122,0.9907,0.0005,0.3893,-0.1062,-0.0879,0.6031,-0.4067,-0.0749,-0.3812,0,0,0,0,0,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
0.0733,0.024,0.155,0.9311,-0.8972,-0.0496,0.011,0.105,0.6166,-1.0638,-0.1624,0.0125,0.112,0.7129,-3.5908,0.2601,0.0141,0.1189,0.6797,0.0363,-1.477,-0.451,0.2816,0.3053,-0.1907,-0.6245,1.4754,1.384,1.3034,0.938,0.8834,0.9418,2.1769,1.9155,1.6988,0.8799,0.7804,0.8869,1.3854,0.7897,-17.2145,0.57,-12.4255,-21.7992,1.6428,3.1607,0.6959,1.924,0.4236,0.2202,1.5101,1.3061,1.3699,0.8649,0.9071,1.0488,0.0005,0.3951,-0.0418,-0.4474,0.6149,-0.1089,0.0265,-0.678,0,0,0,0,0,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0678,1.0578,1.0285,6.6593,-2.3757,0.2126,0.5497,0.7414,3.8575,-0.3853,-0.3039,0.121,0.3478,2.0409,-2.6576,0.9605,0.948,0.9737,4.8109,0.0162,-0.3191,0.2233,-0.0706,-0.6996,0.2213,-0.3164,1.3872,2.9571,1.0563,2.1317,0.7615,0.3572,1.9243,8.7447,1.1158,4.5443,0.5798,0.1276,4.3682,3.1605,-59.0429,0.7235,-13.5167,-18.6816,0.7084,3.5355,0.4034,4.9906,0.5694,0.1141,1.7263,3.263,1.3842,1.8901,0.8018,0.4242,0.001,1.3976,-0.3892,0.2018,-0.563,-0.1315,0.6761,-0.2058,0,0,0,0,0,?,?,?,?,?,TASCA_SINISTRA_DIETRO_PANTALONI
-0.1096,2.1135,1.4538,9.3375,-1.4533,-0.2774,2.4978,1.5804,7.386,-1.1338,0.0654,1.6693,1.292,8.9394,-1.4664,2.0057,2.351,1.5333,6.8477,0.0062,0.3952,-1.6762,-0.0546,-4.2418,-0.1383,0.0326,0.9199,1.1252,0.9482,1.2232,1.0307,0.8426,0.8462,1.2661,0.899,1.4963,1.0624,0.71,1.4094,1.0407,-129.3714,0.7384,-91.7905,-124.3096,1.0996,1.0501,0.5524,0.955,0.5024,0.526,1.2642,1.0445,1.3636,0.8262,1.0786,1.3055,0.0008,3.0282,0.5409,0.3581,-0.2071,-0.0826,-0.0718,-0.0941,0.067,0.0625,0.25,1,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1237,2.0464,1.4305,7.1796,-1.4399,-0.1966,2.206,1.4852,7.1783,-0.9761,0.022,0.9847,0.9923,9.2382,-1.6883,1.9194,1.6073,1.2678,5.9098,0.0063,0.6291,-5.6124,-0.0644,-8.9218,-0.1025,0.0115,0.9631,1.4416,1.1284,1.4967,1.1715,0.7827,0.9276,2.0781,1.2732,2.2402,1.3725,0.6127,1.1949,0.7303,-113.4762,0.6112,-94.9649,-155.3849,0.8101,0.8563,0.4948,1.057,0.6108,0.5778,1.0002,0.7772,1.2149,0.777,1.2146,1.5632,0.0006,2.8139,0.5197,0.2644,-0.1939,0.0523,-0.1297,0.0208,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1294,3.4981,1.8703,13.2474,-1.3673,-0.3526,2.3255,1.5249,8.794,-1.455,0.1266,2.2124,1.4874,16.7269,-0.4073,2.1386,3.6196,1.9025,12.7182,0.0026,0.3672,-1.0226,-0.0605,-2.7851,-0.1649,0.0592,1.2265,1.2574,0.9831,1.0252,0.8015,0.7818,1.5043,1.5812,0.9664,1.0511,0.6425,0.6112,1.4681,1.5804,-232.3248,1.0765,-158.2529,-147.0019,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.792,1.0416,0.5257,0.6914,1.3152,0.001,3.1147,0.5062,0.1647,-0.2847,0.0074,-0.2641,0.1683,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1096,2.1135,1.4538,9.3375,-1.4533,-0.2774,2.4978,1.5804,7.386,-1.1338,0.0654,1.6693,1.292,8.9394,-1.4664,2.0057,2.351,1.5333,6.8477,0.0062,0.3952,-1.6762,-0.0546,-4.2418,-0.1383,0.0326,0.9199,1.1252,0.9482,1.2232,1.0307,0.8426,0.8462,1.2661,0.899,1.4963,1.0624,0.71,1.4094,1.0407,-129.3714,0.7384,-91.7905,-124.3096,1.0996,1.0501,0.5524,0.955,0.5024,0.526,1.2642,1.0445,1.3636,0.8262,1.0786,1.3055,0.0008,3.0282,0.5409,0.3581,-0.2071,-0.0826,-0.0718,-0.0941,0.067,0.0625,0.25,1,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1237,2.0464,1.4305,7.1796,-1.4399,-0.1966,2.206,1.4852,7.1783,-0.9761,0.022,0.9847,0.9923,9.2382,-1.6883,1.9194,1.6073,1.2678,5.9098,0.0063,0.6291,-5.6124,-0.0644,-8.9218,-0.1025,0.0115,0.9631,1.4416,1.1284,1.4967,1.1715,0.7827,0.9276,2.0781,1.2732,2.2402,1.3725,0.6127,1.1949,0.7303,-113.4762,0.6112,-94.9649,-155.3849,0.8101,0.8563,0.4948,1.057,0.6108,0.5778,1.0002,0.7772,1.2149,0.777,1.2146,1.5632,0.0006,2.8139,0.5197,0.2644,-0.1939,0.0523,-0.1297,0.0208,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1294,3.4981,1.8703,13.2474,-1.3673,-0.3526,2.3255,1.5249,8.794,-1.455,0.1266,2.2124,1.4874,16.7269,-0.4073,2.1386,3.6196,1.9025,12.7182,0.0026,0.3672,-1.0226,-0.0605,-2.7851,-0.1649,0.0592,1.2265,1.2574,0.9831,1.0252,0.8015,0.7818,1.5043,1.5812,0.9664,1.0511,0.6425,0.6112,1.4681,1.5804,-232.3248,1.0765,-158.2529,-147.0019,1.5622,0.4708,0.4389,0.3014,0.2809,0.9321,1.5064,0.792,1.0416,0.5257,0.6914,1.3152,0.001,3.1147,0.5062,0.1647,-0.2847,0.0074,-0.2641,0.1683,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5695,3.9494,1.9873,14.8326,-0.3884,-0.3539,2.9318,1.7122,9.2786,-0.7711,0.1838,4.3399,2.0833,16.1358,-1.5561,3.0295,2.5268,1.5896,13.4757,0.0024,-1.6091,3.099,0.188,-1.926,-0.1168,0.0607,1.1606,0.9539,1.2502,0.8219,1.0772,1.3106,1.3471,0.91,1.563,0.6755,1.1603,1.7176,1.0273,0.4225,-125.5947,0.4112,-122.262,-297.3003,2.0391,1.6923,0.7908,0.8299,0.3878,0.4673,1.5986,0.9192,1.1007,0.575,0.6885,1.1974,0.0019,4.5748,0.1516,-0.3654,0.3653,0.2307,0.098,-0.0958,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.5773,2.9008,1.7032,10.104,-0.5156,-0.2377,1.6914,1.3005,8.3355,-0.7874,0.362,4.5675,2.1372,19.8921,-1.7568,2.6345,2.74,1.6553,12.7155,0.0125,-2.4289,1.5946,0.2191,-0.6565,-0.0902,0.1374,1.3096,0.7969,1.0289,0.6085,0.7857,1.2911,1.715,0.6351,1.0587,0.3703,0.6173,1.6669,0.9361,0.2711,-21.3904,0.2897,-22.8515,-78.89,1.4296,0.9239,0.5178,0.6463,0.3622,0.5604,1.2122,0.5079,0.7946,0.419,0.6555,1.5644,0.0019,3.8669,0.0111,0.033,0.4143,0.0595,-0.0192,-0.0037,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0334,0.0111,0.1054,0.729,-1.5826,-0.0276,0.0085,0.0921,0.6651,-0.6782,-0.0999,0.01,0.0999,0.7186,-1.0078,0.1879,0.0061,0.0781,0.5122,0.0516,-1.2094,-0.3344,0.1778,0.2765,-0.147,-0.5316,1.1441,1.055,1.3493,0.9221,1.1793,1.2789,1.309,1.113,1.8206,0.8503,1.3908,1.6357,1.662,1.2385,-16.0283,0.7452,-9.6439,-12.9413,0.7122,0.7887,0.5226,1.1073,0.7338,0.6627,1.0961,1.0145,1.4232,0.9255,1.2985,1.4029,0.0003,0.2832,-0.1268,-0.3467,0.0368,-0.4011,0.1212,-0.1644,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0077,0.0249,0.1579,0.8929,-0.9686,-0.0192,0.0192,0.1386,0.8376,-0.5269,-0.1169,0.0223,0.1493,0.8196,-2.7233,0.2485,0.0188,0.137,0.8169,0.0486,-0.3994,-0.0655,0.0308,0.164,-0.0771,-0.4703,1.1394,1.0573,1.1522,0.928,1.0112,1.0897,1.2981,1.1178,1.3275,0.8611,1.0226,1.1875,1.52,0.7329,-10.536,0.4821,-6.9315,-14.3763,0.8269,2.0604,0.5283,2.4918,0.6389,0.2564,1.0661,1.0894,1.0931,1.0219,1.0253,1.0033,0.0003,0.3785,0.1391,-0.2426,0.1697,-0.67,0.5537,-0.6534,0,0,0,0,0,?,?,?,?,?,TASCA_GIACCA_ALTA
0.0125,1.9498,1.3964,8.4027,-1.0383,-0.1803,3.3889,1.8409,11.7009,-1.0863,-0.0564,0.6464,0.804,6.7263,-0.8804,1.6707,3.2298,1.7972,6.7691,0.0056,-0.0691,-0.2211,0.0075,3.1994,-0.1079,-0.0337,0.7585,1.7367,0.777,2.2896,1.0243,0.4474,0.5754,3.0162,0.6037,5.2423,1.0492,0.2001,0.7026,1.3591,-112.1242,1.9345,-159.5908,-82.4967,0.735,1.1525,0.6056,1.568,0.8239,0.5255,0.7181,1.2492,1.2413,1.7396,1.7286,0.9937,0.0005,2.457,0.1473,0.2977,-0.2073,-0.1272,0.0271,-0.1214,2.9237,0.0705,0.2655,1,0.6667,?,?,?,?,?,TASCA_GIACCA_BASSA
