@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
-0.1759,0.0154,0.1239,0.5907,-5.1231,-0.037,0.0184,0.1356,0.6218,-0.9896,0.0135,0.0106,0.1031,0.4705,-0.7207,0.2568,0.011,0.1047,0.4527,0.0919,4.7583,-12.9864,-0.6853,-2.7292,-0.144,0.0528,0.9141,1.2025,1.1842,1.3155,1.2955,0.9848,0.8355,1.446,1.4023,1.7306,1.6784,0.9698,1.598,2.5079,-10.791,1.5694,-6.7527,-4.3028,0.3087,0.3528,0.1935,1.1429,0.627,0.5486,0.95,1.2554,1.305,1.3215,1.3737,1.0395,0.0019,0.3836,-0.0967,-0.1963,-0.6618,0.9866,-0.0502,0.039,0.6718,0,0.0026,0.008,0.9881,0.3104,0,0.0028,0.0106,0.9664,0.6091,0,0.0022,0.0085,0.9861,2.1642,1.1029,0.5096,0.9441,1.1809,1.2508,0.8913,1.3944,1.5646,2.1822,1.1021,0.505,2.1344,1.0999,0.5153,0.7576,0.9425,1.244,0.0102,1.5913,-0.3434,0.3579,-0.0121,DAVANTI_PANTALONI
0.2291,0.0147,0.1212,0.5712,-0.0483,-0.3288,0.0933,0.3054,1.3925,-6.9198,0.0957,0.0044,0.0661,0.3748,-0.2018,0.4556,0.0745,0.2729,1.1756,0.058,-0.6969,2.3933,0.5029,-3.4344,-0.7216,0.2101,0.3968,1.8343,0.444,4.6232,1.1191,0.2421,0.1574,3.3646,0.1972,21.3741,1.2524,0.0586,0.0216,0.4182,-0.3635,19.333,-16.8028,-0.8691,3.0993,1.7473,0.4366,0.5638,0.1409,0.2499,0.4102,1.5241,0.4859,3.7153,1.1845,0.3188,0.0042,0.6718,-0.3399,0.3704,0.5407,-0.4582,-0.9516,0.5617,0.2153,0,0.0024,0.0078,0.9645,-0.694,0,0.006,0.7004,?,-0.3224,0,0.0025,0.3284,?,-0.3102,-0.6677,2.1528,0.4028,0.9604,2.3843,0.1622,0.9223,5.6847,-0.3026,-0.6454,2.1326,0,0,1,0.0111,0.0238,2.1326,0.0082,1.2317,0.9725,-0.8197,-0.9179,DAVANTI_PANTALONI
-0.4966,3.7289,1.931,8.658,-1.0096,-1.3529,6.4979,2.5491,10.1589,-1.9774,-0.1788,5.5298,2.3516,10.8145,-0.9958,3.7419,3.864,1.9657,8.0167,0.0245,0.3671,2.7781,-0.1327,7.5685,-0.3616,-0.0478,0.7575,0.8212,0.9824,1.084,1.2968,1.1963,0.5739,0.6743,0.9651,1.1751,1.6817,1.4311,0.6447,0.8061,-21.6203,1.2504,-33.5356,-26.8201,1.2627,0.7951,0.5243,0.6297,0.4152,0.6594,0.8523,0.8006,1.08,0.9394,1.2672,1.349,0.0151,5.7215,0.259,-0.5876,-0.4063,0.1432,-0.5927,0.1202,-0.1853,0.0011,0.033,0.2418,?,-0.5189,0.0068,0.0826,0.6923,?,-0.609,0.0019,0.0432,0.7555,?,0.3571,0.3043,0.8521,0.3992,0.7635,1.9124,0.1594,0.5829,3.6575,0.3493,0.3201,0.9164,1,1,1,0.3493,0.3201,0.9164,0.0086,1.3131,-0.0657,0.3149,-0.6393,DAVANTI_PANTALONI
0.1463,11.6148,3.408,14.0555,-1.0181,-1.7461,26.3998,5.1381,20.4621,-1.2026,-0.5405,10.8266,3.2904,16.7981,-0.7734,6.0194,15.9704,3.9963,11.6766,0.0239,-0.0838,-0.2707,0.0243,3.2305,-0.2901,-0.0898,0.6633,1.0358,0.8528,1.5615,1.2857,0.8234,0.44,1.0728,0.7273,2.4384,1.653,0.6779,0.6347,0.9679,-24.8334,1.525,-39.1284,-25.6575,0.7497,0.7353,0.5822,0.9808,0.7766,0.7918,0.6869,0.8367,1.2037,1.2181,1.7524,1.4386,0.0191,9.1667,-0.7573,0.2815,0.2763,0.2827,-0.3068,0.07,0.0296,0.0936,0.3059,0.818,-1.7568,0.2458,0.0113,0.1064,0.3531,0.1263,0.41,0.0034,0.0584,0.2086,0.5774,0.1204,0.0722,0.5996,2.8739,5.2399,1.8233,8.2595,27.4567,3.3243,-10.2156,-1.8293,0.1791,0.7343,0.6012,0.8188,2.3168,3.9217,1.6927,0.005,0.9314,0.084,0.6855,0.7359,DIETRO_PANTALONI
0.8524,6.8502,2.6173,14.4352,-0.9807,-1.9843,22.1154,4.7027,17.7983,-0.9237,-0.1677,13.0804,3.6167,13.6559,-0.6532,6.1913,8.4055,2.8992,10.9757,0.0482,-0.4296,-5.0813,0.1377,11.8293,-0.3205,-0.0271,0.5565,0.7237,0.9028,1.3003,1.6221,1.2475,0.3097,0.5237,0.815,1.6907,2.6311,1.5562,0.8363,1.3247,-12.8594,1.584,-15.3761,-9.7072,0.7877,0.8822,0.632,1.12,0.8023,0.7163,0.811,1.0571,1.3152,1.3033,1.6216,1.2442,0.0226,9.2379,-0.4665,0.4468,0.415,0.4778,-0.3241,0.2753,0.168,0.0651,0.2552,0.8602,-1.3387,0.2232,0.0037,0.0605,0.1971,0.4318,0.3893,0.0015,0.0389,0.2048,0.5346,0.7527,0.4315,0.5733,4.2154,6.5683,1.5582,17.7693,43.1429,2.428,-3.2863,-2.0928,0.6368,1.0601,0.8357,0.7884,4.3635,4.1997,0.9625,0.005,0.8999,-0.8297,0.2594,0.2603,DIETRO_PANTALONI
0.8996,13.3939,3.6598,18.739,-1.1417,-2.612,25.2528,5.0252,24.969,-0.9093,-0.5839,15.647,3.9556,17.8028,-0.5231,6.7649,16.5023,4.0623,13.7943,0.0507,-0.3444,-1.5407,0.133,4.4732,-0.3861,-0.0863,0.7283,0.9252,0.9009,1.2704,1.237,0.9737,0.5304,0.856,0.8116,1.6139,1.5303,0.9482,0.8401,1.6338,-13.5609,1.9449,-16.1428,-8.3002,0.6691,0.7486,0.6021,1.1188,0.9,0.8044,0.7505,1.0526,1.3585,1.4025,1.8101,1.2906,0.0297,10.516,-0.7224,0.1799,0.5183,0.37,-0.3079,0.2458,0.0346,0.0753,0.2745,0.8429,-1.5392,0.1941,0.0074,0.0863,0.3474,-0.0415,0.4381,0.0082,0.0907,0.307,0.4296,0.1782,0.0789,0.4429,3.1816,3.0277,0.9516,10.1223,9.1668,0.9056,36.9261,-2.2098,-0.0598,0.9951,0.6168,0.6198,2.426,2.7456,1.1317,0.005,0.88,0.0887,0.6063,0.6697,DIETRO_PANTALONI
0.4518,12.6152,3.5518,17.6749,-1.1853,-1.174,7.5275,2.7436,14.5545,-0.759,0.9974,14.9057,3.8608,24.0086,-0.3259,5.3214,9.3081,3.0509,18.7217,0.0335,-0.3849,0.453,0.0849,-1.1771,-0.2206,0.1874,1.2946,0.92,1.1642,0.7106,0.8993,1.2655,1.6759,0.8463,1.3553,0.505,0.8087,1.6014,1.5265,1.6246,-14.7737,1.0643,-9.6781,-9.0936,0.9775,0.4467,0.4175,0.4569,0.4272,0.9348,1.2144,0.7362,0.9441,0.6062,0.7774,1.2824,0.0169,7.9444,-0.5726,-0.1447,-0.2034,0.5183,0.2713,0.5568,-0.0723,0.0667,0.2583,0.6795,-2.589,-0.0168,0.0067,0.082,0.2544,-0.8495,0.6127,0.0189,0.1375,0.5079,0.3391,4.3113,-0.118,-0.0274,3.1499,1.8788,0.5965,9.9221,3.5299,0.3558,4.1955,-1.8805,-0.4482,1.3766,0.2463,0.1789,2.6713,1.3377,0.5008,0.0065,0.9112,-0.9108,0.5596,-0.4554,DIETRO_PANTALONI
0.3513,7.2105,2.6852,13.6033,-0.6085,-2.0466,10.398,3.2246,14.3774,-2.1895,0.2515,11.4392,3.3822,20.2733,-0.9616,5.0327,8.0955,2.8453,10.9075,0.0902,-0.1717,1.397,0.0698,-8.1376,-0.4067,0.05,0.8327,0.7939,0.9438,0.9534,1.1333,1.1887,0.6934,0.6303,0.8907,0.909,1.2844,1.413,0.5214,0.5178,-4.7564,0.9931,-9.1218,-9.1854,1.8761,0.8183,0.7054,0.4362,0.376,0.862,0.9462,0.671,1.2472,0.7092,1.3181,1.8587,0.0223,7.6419,0.3345,-0.3658,-0.0377,-0.0006,-0.402,0.2262,0.3269,0.0277,0.1666,0.6614,-0.189,-0.3409,0.0026,0.051,0.3942,?,-0.1913,0.0095,0.0974,0.5744,?,-0.9589,-1.7093,1.7825,3.2665,1.7094,0.5233,10.6698,2.9221,0.2739,0.2666,0.183,0.6863,0,0,1,1.6776,1.1514,0.6863,0.0054,0.8745,-0.8324,0.6865,-0.7903,DIETRO_PANTALONI
-0.6602,2.5853,1.6079,8.5899,-1.4207,-1.5179,3.6453,1.9093,11.3731,-1.8586,0.2914,7.4938,2.7375,12.0851,-0.4977,3.54,4.0179,2.0045,8.2391,0.0629,0.435,-2.2654,-0.1865,-5.2082,-0.4288,0.0823,0.8421,0.5874,0.8022,0.6975,0.9525,1.3657,0.7092,0.345,0.6434,0.4864,0.9073,1.8651,0.6818,1.2552,-9.1105,1.8412,-13.3629,-7.2579,0.8919,0.4398,0.4036,0.4931,0.4525,0.9177,0.7553,0.7108,1.0426,0.9411,1.3804,1.4668,0.0172,5.3805,0.314,-0.165,-0.2296,-0.3414,-0.4618,0.3664,0.0491,0.0306,0.1748,0.5358,-0.3252,-0.2423,0.0094,0.0972,0.4142,?,-0.5225,0.1145,0.3384,0.9613,-57.8797,-0.2026,-0.0939,0.4637,1.7991,0.5167,0.2872,3.2368,0.267,0.0825,0.3175,0.1391,0.4383,0,24.7666,0,1.2938,0.5574,0.4308,0.0059,0.9064,-0.9423,0.7727,-0.9125,DIETRO_PANTALONI
0.1475,0.0094,0.0967,0.4959,-0.2644,0.0569,0.0296,0.1721,1.0746,-0.7326,0.0146,0.0099,0.0996,0.5377,-0.9203,0.249,0.0121,0.1099,0.5475,0.1408,2.5929,10.1164,0.5923,3.9015,0.2284,0.0585,0.5619,0.9712,0.8796,1.7284,1.5654,0.9057,0.3157,0.9432,0.7736,2.9873,2.4504,0.8203,0.2282,0.4025,-1.1562,1.7634,-5.0659,-2.8728,0.6323,1.4007,0.6155,2.2151,0.9734,0.4394,0.4615,0.9223,0.9058,1.9986,1.9627,0.982,0.0016,0.3732,-0.4081,0.5647,0.4942,0.0532,0.0756,0.3714,0.3683,0,0.003,0.0098,0.9738,-0.5826,0,0.002,0.5851,?,0.0575,0,0.0024,0.0081,0.8687,-0.632,6.408,-10.1386,1.5479,1.2692,0.8199,2.3961,1.6108,0.6723,-0.6234,6.8454,-10.9807,0,6.1071,0,0.0168,1.2209,72.6746,0.0071,1.0084,0.9047,-0.7303,-0.5472,DIETRO_PANTALONI
0.182,0.0203,0.1425,0.6756,-0.2858,-0.0911,0.0983,0.3135,1.3235,-0.9883,-0.043,0.0341,0.1848,0.8977,-1.0871,0.4148,0.0239,0.1547,0.6382,0.1032,-1.9984,-4.2273,0.4386,2.1154,-0.2195,-0.1038,0.4546,0.7715,0.9216,1.697,2.0272,1.1946,0.2067,0.5952,0.8494,2.8796,4.1097,1.4272,0.2282,0.3211,-2.0436,1.4069,-8.9533,-6.3637,0.7894,1.2216,0.7383,1.5475,0.9353,0.6044,0.5105,0.7526,1.0586,1.4743,2.0737,1.4065,0.0021,0.6242,-0.0826,0.3296,0.3928,0.2732,-0.1663,0.1094,0.3302,0.0003,0.0183,0.0588,0.8403,-0.6107,0.0002,0.0134,0.6221,?,-0.066,0.0007,0.0271,0.1059,-103.7794,-0.5407,-5.0048,9.2553,1.3707,0.6757,0.493,1.8787,0.4566,0.243,-0.4972,-2.9472,5.9282,0,363.9966,0,0.0945,0.5549,5.8716,0.0072,1.0069,0.9346,-0.5157,-0.6947,DIETRO_PANTALONI
0.2367,0.0154,0.1242,0.6554,-0.1173,0.0427,0.0897,0.2995,1.5761,-2.0864,0.0344,0.0604,0.2458,1.6693,-0.8641,0.419,0.0491,0.2215,1.0563,0.0934,5.5496,6.8909,0.565,1.2417,0.1018,0.082,0.4148,0.5054,0.5609,1.2182,1.3521,1.1099,0.1721,0.2554,0.3146,1.4841,1.8282,1.2319,0.0646,0.0889,-0.6317,1.3769,-9.7848,-7.1063,1.1487,0.6551,0.5035,0.5703,0.4383,0.7685,0.4158,0.3926,0.6205,0.9442,1.4921,1.5803,0.0028,0.625,-0.4639,0.6761,0.458,-0.385,-0.3488,0.2792,0.3211,0,0.0018,0.0074,0.9771,-0.593,0,0.0024,0.5969,?,-0.0121,0,0.0031,0.0173,?,-0.5415,-26.5004,48.9385,0.7598,0.5894,0.7757,0.5773,0.3473,0.6017,-0.532,-18.3557,34.5002,0,0,1,0.0125,0.4305,34.5002,0.0077,0.9262,0.6423,-0.8191,-0.5007,DIETRO_PANTALONI
-0.0374,5.2324,2.2875,18.807,-1.1784,-0.4151,7.9045,2.8115,15.5728,-0.9772,-0.294,5.5982,2.3661,14.4333,-1.0875,3.7008,5.2997,2.3021,10.9789,0.015,0.0901,0.1273,-0.0101,1.4122,-0.1122,-0.0794,0.8136,0.9668,0.9936,1.1883,1.2213,1.0278,0.662,0.9347,0.9873,1.412,1.4915,1.0563,1.3218,1.3531,-60.7312,1.0236,-45.9443,-44.8841,1.0961,1.2486,0.7745,1.1391,0.7066,0.6203,1.2077,1.303,1.713,1.079,1.4184,1.3146,0.0053,5.4662,-0.0916,0.054,-0.3162,0.2815,-0.1524,0.0176,0.3802,0.0151,0.1227,0.3752,0.3638,-0.0984,0.0115,0.1072,0.3245,-2.8164,0.0683,0.01,0.1,0.339,-0.5191,-3.8651,5.5632,-1.4393,1.1444,1.2273,1.0724,1.3097,1.5063,1.1501,-0.8958,-1.8521,2.0675,6.935,2.6425,0.381,1.1561,1.1067,0.9573,0.0041,0.5998,-0.8516,-0.8603,0.9488,TASCA_GIACCA_ALTA
-0.0295,3.3286,1.8244,11.3673,-1.6493,-0.6625,7.8556,2.8028,15.2605,-1.6726,-0.2466,3.3102,1.8194,8.9985,-1.2632,2.971,6.168,2.4836,9.9448,0.0093,0.0446,0.1198,-0.0099,2.6859,-0.223,-0.083,0.6509,1.0028,0.7346,1.5405,1.1285,0.7326,0.4237,1.0056,0.5397,2.3731,1.2736,0.5367,0.741,1.409,-75.8419,1.9016,-102.3555,-53.8273,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.143,1.6959,1.5345,0.9048,0.0073,4.4708,0.1247,0.5527,-0.2324,0.1398,-0.4187,-0.4022,0.3138,0.0088,0.0937,0.3228,0.4317,-0.0607,0.0136,0.1168,0.3171,-5.9501,0.0178,0.0059,0.0767,0.2309,-1.8372,-5.1743,17.6078,-3.4029,0.8028,1.2215,1.5216,0.6444,1.492,2.3152,-0.9034,-1.6402,1.8155,12.4507,6.9796,0.5606,1.018,1.3979,1.3732,0.0033,0.4858,-0.8838,-0.8563,0.9839,TASCA_GIACCA_ALTA
-0.0537,5.1377,2.2667,14.3553,-1.646,-0.1113,8.4295,2.9034,15.3556,-0.8323,-0.1006,7.1297,2.6702,10.3896,-0.8058,3.8232,6.1054,2.4709,10.0504,0.0171,0.4824,0.5339,-0.014,1.1069,-0.0291,-0.0263,0.7807,0.8489,0.9173,1.0873,1.175,1.0806,0.6095,0.7206,0.8415,1.1823,1.3807,1.1678,1.2803,1.9262,-51.1964,1.5044,-39.9876,-26.5796,0.6474,0.943,0.5306,1.4566,0.8196,0.5627,0.9349,1.3817,1.4283,1.478,1.5279,1.0338,0.0016,5.6411,-0.0872,0.2493,-0.291,0.169,0.1207,0.0829,0.4205,0.0146,0.1209,0.3727,0.4056,-0.1003,0.0144,0.1201,0.3231,-5.1749,0.0356,0.0057,0.0755,0.2632,-1.1917,-4.1928,11.8263,-2.8206,1.0061,1.6009,1.5911,1.0123,2.5628,2.5317,-0.9394,-1.7771,1.8917,11.9857,5.2214,0.4356,1.1537,1.4161,1.2274,0.0044,0.6182,-0.8921,-0.8387,0.9572,TASCA_GIACCA_ALTA
-0.0374,5.2324,2.2875,18.807,-1.1784,-0.4151,7.9045,2.8115,15.5728,-0.9772,-0.294,5.5982,2.3661,14.4333,-1.0875,3.7008,5.2997,2.3021,10.9789,0.015,0.0901,0.1273,-0.0101,1.4122,-0.1122,-0.0794,0.8136,0.9668,0.9936,1.1883,1.2213,1.0278,0.662,0.9347,0.9873,1.412,1.4915,1.0563,1.3218,1.3531,-60.7312,1.0236,-45.9443,-44.8841,1.0961,1.2486,0.7745,1.1391,0.7066,0.6203,1.2077,1.303,1.713,1.079,1.4184,1.3146,0.0053,5.4662,-0.0916,0.054,-0.3162,0.2815,-0.1524,0.0176,0.3802,0.0151,0.1227,0.3752,0.3638,-0.0984,0.0115,0.1072,0.3245,-2.8164,0.0683,0.01,0.1,0.339,-0.5191,-3.8651,5.5632,-1.4393,1.1444,1.2273,1.0724,1.3097,1.5063,1.1501,-0.8958,-1.8521,2.0675,6.935,2.6425,0.381,1.1561,1.1067,0.9573,0.0041,0.5998,-0.8516,-0.8603,0.9488,TASCA_GIACCA_ALTA
-0.0295,3.3286,1.8244,11.3673,-1.6493,-0.6625,7.8556,2.8028,15.2605,-1.6726,-0.2466,3.3102,1.8194,8.9985,-1.2632,2.971,6.168,2.4836,9.9448,0.0093,0.0446,0.1198,-0.0099,2.6859,-0.223,-0.083,0.6509,1.0028,0.7346,1.5405,1.1285,0.7326,0.4237,1.0056,0.5397,2.3731,1.2736,0.5367,0.741,1.409,-75.8419,1.9016,-102.3555,-53.8273,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.143,1.6959,1.5345,0.9048,0.0073,4.4708,0.1247,0.5527,-0.2324,0.1398,-0.4187,-0.4022,0.3138,0.0088,0.0937,0.3228,0.4317,-0.0607,0.0136,0.1168,0.3171,-5.9501,0.0178,0.0059,0.0767,0.2309,-1.8372,-5.1743,17.6078,-3.4029,0.8028,1.2215,1.5216,0.6444,1.492,2.3152,-0.9034,-1.6402,1.8155,12.4507,6.9796,0.5606,1.018,1.3979,1.3732,0.0033,0.4858,-0.8838,-0.8563,0.9839,TASCA_GIACCA_ALTA
-0.0537,5.1377,2.2667,14.3553,-1.646,-0.1113,8.4295,2.9034,15.3556,-0.8323,-0.1006,7.1297,2.6702,10.3896,-0.8058,3.8232,6.1054,2.4709,10.0504,0.0171,0.4824,0.5339,-0.014,1.1069,-0.0291,-0.0263,0.7807,0.8489,0.9173,1.0873,1.175,1.0806,0.6095,0.7206,0.8415,1.1823,1.3807,1.1678,1.2803,1.9262,-51.1964,1.5044,-39.9876,-26.5796,0.6474,0.943,0.5306,1.4566,0.8196,0.5627,0.9349,1.3817,1.4283,1.478,1.5279,1.0338,0.0016,5.6411,-0.0872,0.2493,-0.291,0.169,0.1207,0.0829,0.4205,0.0146,0.1209,0.3727,0.4056,-0.1003,0.0144,0.1201,0.3231,-5.1749,0.0356,0.0057,0.0755,0.2632,-1.1917,-4.1928,11.8263,-2.8206,1.0061,1.6009,1.5911,1.0123,2.5628,2.5317,-0.9394,-1.7771,1.8917,11.9857,5.2214,0.4356,1.1537,1.4161,1.2274,0.0044,0.6182,-0.8921,-0.8387,0.9572,TASCA_GIACCA_ALTA
