@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {DAVANTI_PANTALONI,TASCA_GIACCA_BASSA,DIETRO_PANTALONI,TASCA_GIACCA_ALTA}
@DATA
0.0415,0.0939,0.3064,1.5404,-0.4724,-0.0125,0.123,0.3508,1.9223,-1.0889,0.0153,0.0673,0.2594,1.4777,-1.0317,0.4437,0.0895,0.2992,1.2276,0.0199,-3.3144,2.7231,0.0936,-0.8216,-0.0283,0.0344,0.8735,1.1812,1.0241,1.3523,1.1725,0.867,0.763,1.3952,1.0489,1.8286,1.3747,0.7518,0.4932,0.6587,-19.8368,1.3355,-40.2188,-30.1157,1.1368,1.4383,0.8352,1.2653,0.7347,0.5807,0.8013,1.0424,1.2548,1.3009,1.5659,1.2037,0.0002,0.6877,0.1509,0.0787,0.6252,0.9952,0.123,0.0807,0.6822,0.0002,0.0127,0.0413,0.9416,0.2959,0.0003,0.0184,0.0686,0.7831,0.5903,0.0005,0.0214,0.0721,0.8825,2.3057,1.1558,0.5013,0.6889,0.5906,0.8573,0.4746,0.3488,0.7349,2.693,1.2314,0.4573,2.2397,1.1542,0.5153,0.603,0.5736,0.9514,0.0051,1.5685,-0.976,-0.9683,0.9663,DAVANTI_PANTALONI
0.1633,0.077,0.2775,1.4526,-0.9146,0.0579,1.0937,1.0458,5.2224,-0.6931,0.1391,0.0424,0.2059,1.4578,-0.2914,0.9007,0.4512,0.6717,3.1043,0.0228,2.8204,1.1742,0.1813,0.4163,0.0643,0.1544,0.2654,1.3483,0.4132,5.0803,1.5569,0.3065,0.0704,1.8178,0.1707,25.809,2.4239,0.0939,0.3246,2.1094,-9.5836,6.4985,-29.5243,-4.5433,0.246,0.6721,0.2388,2.7326,0.971,0.3553,0.2782,0.9965,0.4679,3.5824,1.6823,0.4696,0.0011,1.2116,0.2484,-0.5554,0.1721,0.0385,0.4679,0.1219,0.1972,0.0007,0.0256,0.071,0.6771,-0.6952,0.0001,0.0081,0.7107,?,-0.3583,0.0019,0.0434,0.4308,?,-0.2837,-0.5505,1.9402,3.1747,0.5904,0.186,10.0786,0.3485,0.0346,-0.2094,-0.3454,1.6495,0,0,1,0.0999,0.1647,1.6495,0.0042,1.2507,0.7153,0.9549,0.5151,DAVANTI_PANTALONI
-0.1947,2.8874,1.6992,8.5383,-0.9912,-0.8936,4.9896,2.2337,13.4308,-1.1105,-0.2346,4.3014,2.074,15.5744,-0.5508,3.0111,4.0033,2.0008,11.0016,0.0174,0.2179,0.8299,-0.0647,3.8092,-0.2968,-0.0779,0.7607,0.8193,0.8493,1.077,1.1164,1.0366,0.5787,0.6713,0.7213,1.16,1.2464,1.0745,0.6014,0.7683,-21.8211,1.2775,-36.283,-28.401,0.6738,0.427,0.383,0.6337,0.5684,0.8969,0.6357,0.5482,0.7761,0.8624,1.2208,1.4157,0.0049,4.6141,0.0463,-0.5012,-0.2298,0.3172,-0.3363,0.2572,-0.1296,0.008,0.0896,0.2742,-7.4944,-0.3811,0.0229,0.1512,0.6897,?,-0.7696,0.0285,0.1689,0.9783,?,0.34,0.1684,0.4952,0.5927,0.5304,0.895,0.3512,0.2814,0.801,0.3507,0.2473,0.7051,0,0,1,0.3975,0.2803,0.7051,0.0045,1.2908,0.6549,-0.7302,-0.9409,DAVANTI_PANTALONI
0.1159,5.9122,2.4315,14.0555,-1.0181,-0.9554,16.2934,4.0365,20.4621,-1.2026,-0.2953,5.9342,2.436,16.7981,-0.7734,3.8603,14.2514,3.7751,11.8554,0.0089,-0.1213,-0.3925,0.03,3.2357,-0.2475,-0.0765,0.6024,0.9981,0.6441,1.657,1.0692,0.6453,0.3629,0.9963,0.4148,2.7457,1.1433,0.4164,0.6347,0.9679,-66.4826,1.525,-104.7526,-68.6889,0.7497,0.7353,0.5822,0.9808,0.7766,0.7918,0.6869,0.8367,1.1856,1.2181,1.726,1.4169,0.0053,5.7849,-0.704,0.2543,0.2074,0.3641,-0.3224,-0.0102,0.1554,0.0633,0.2517,0.8183,-1.7569,0.2052,0.0072,0.0847,0.3497,0.1347,0.4051,0.0017,0.0415,0.2086,0.5773,0.7571,0.3835,0.5066,2.9722,6.0579,2.0382,8.8339,36.6979,4.1542,-9.577,-1.8302,0.1911,0.7344,0.6014,0.8189,2.3399,3.9228,1.6765,0.0025,0.8896,-0.1919,0.5111,0.6893,DIETRO_PANTALONI
0.4463,3.5565,1.8859,14.5469,-0.9381,-1.1982,14.2295,3.7722,17.0773,-0.9621,-0.1991,6.9091,2.6285,13.6256,-0.6495,3.9306,10.9198,3.3045,11.5715,0.0058,-0.3725,-2.242,0.1135,6.019,-0.3048,-0.0506,0.4999,0.7175,0.5707,1.4351,1.1415,0.7954,0.2499,0.5148,0.3257,2.0595,1.3031,0.6327,0.8409,1.3124,-103.4262,1.5607,-122.9965,-78.8061,0.8624,0.9086,0.6448,1.0537,0.7478,0.7097,0.8518,1.0676,1.2571,1.2533,1.4758,1.1775,0.0068,5.8077,-0.4696,0.4075,0.3894,0.51,-0.3861,0.1214,0.2687,0.0412,0.203,0.8683,-1.31,0.185,0.0033,0.0577,0.2177,0.3725,0.377,0.001,0.0308,0.2047,0.5352,1.4524,0.7128,0.4908,3.5186,6.5829,1.8709,12.3804,43.3351,3.5003,-3.81,-2.0889,0.5483,1.0833,0.8535,0.7878,3.9878,4.242,1.0637,0.0026,0.8882,-0.8523,-0.0182,0.4295,DIETRO_PANTALONI
0.4652,6.9475,2.6358,18.739,-1.1417,-1.3339,16.4245,4.0527,24.969,-0.9093,-0.3098,8.3534,2.8902,17.8028,-0.5231,4.1437,16.6469,4.0801,14.3887,0.0098,-0.3487,-1.5016,0.1123,4.3061,-0.3219,-0.0748,0.6504,0.912,0.646,1.4022,0.9933,0.7084,0.423,0.8317,0.4173,1.9662,0.9866,0.5018,0.8401,1.6338,-70.2263,1.9449,-83.5972,-42.9834,0.6691,0.7486,0.6021,1.1188,0.9,0.8044,0.7505,1.0526,1.3023,1.4025,1.7353,1.2373,0.0076,6.3381,-0.6881,0.1462,0.468,0.4256,-0.4077,0.0976,0.1819,0.0598,0.2445,0.8442,-1.5331,0.181,0.0039,0.0626,0.3474,-0.0415,0.4122,0.0048,0.0694,0.307,0.4296,1.0049,0.4412,0.4391,3.9084,3.5253,0.902,15.2755,12.4277,0.8136,36.9261,-2.2098,-0.0598,0.999,0.6192,0.6198,2.4298,2.7499,1.1317,0.0025,0.8823,-0.0581,0.2199,0.6852,DIETRO_PANTALONI
0.1546,6.6032,2.5697,17.5662,-1.1862,-0.9417,6.2515,2.5003,19.384,-0.5003,0.2499,10.316,3.2118,33.4142,-0.2128,3.7143,10.3477,3.2168,30.3176,0.0044,-0.1641,0.6186,0.0416,-3.7689,-0.2535,0.0673,1.0278,0.8001,0.7988,0.7785,0.7773,0.9985,1.0563,0.6401,0.6381,0.606,0.6041,0.9969,1.4745,1.6259,-70.7418,1.1027,-47.9765,-43.5085,0.6219,0.2916,0.2639,0.4689,0.4243,0.9048,0.9062,0.5257,0.5794,0.5801,0.6394,1.1021,0.0052,5.5241,-0.4625,-0.1129,-0.1267,0.5255,0.1405,0.6028,0.1104,0.0674,0.2596,0.8108,-1.5286,0.0516,0.0085,0.0924,0.2551,-0.8446,0.4885,0.0258,0.1606,0.5079,0.3391,2.1413,0.226,0.1056,2.8107,1.6167,0.5752,7.9002,2.6139,0.3309,4.1955,-1.8805,-0.4482,2.3183,0.4172,0.18,3.1779,1.5963,0.5023,0.0026,0.8443,0.1389,-0.3247,-0.7825,DIETRO_PANTALONI
0.0124,4.483,2.1173,13.655,-0.5504,-1.5574,6.6599,2.5807,15.9694,-1.4181,0.0894,9.539,3.0885,25.4014,-0.4219,3.8529,8.2709,2.8759,17.955,0.0112,-0.0079,0.1384,0.0032,-17.415,-0.4042,0.0232,0.8204,0.6855,0.7362,0.8356,0.8973,1.0739,0.6731,0.47,0.542,0.6982,0.8052,1.1533,0.5176,0.6432,-23.7483,1.2426,-45.8805,-36.9226,1.3336,0.493,0.485,0.3697,0.3637,0.9838,0.8551,0.5376,0.7605,0.6287,0.8894,1.4147,0.0083,5.7857,0.2685,-0.2971,0.0119,0.1115,-0.3296,0.4104,0.1529,0.0483,0.2198,0.7366,-0.3242,-0.2702,0.0067,0.0816,0.3942,?,-0.5337,0.1301,0.3607,0.9727,?,-0.5659,-0.2865,0.5062,2.6948,0.6094,0.2261,7.2621,0.3714,0.0511,0.4574,0.1854,0.4053,0,0,1,1.8684,0.7573,0.4053,0.0033,1.0156,-0.8702,0.7767,-0.9047,DIETRO_PANTALONI
-0.5086,1.476,1.2149,8.313,-1.21,-0.8672,3.195,1.7874,12.1539,-1.9689,0.1179,4.4332,2.1055,12.7791,-0.6256,2.5036,3.8611,1.965,8.4429,0.0111,0.5864,-4.3144,-0.2031,-7.3569,-0.3464,0.0471,0.6797,0.577,0.6183,0.8489,0.9097,1.0715,0.462,0.3329,0.3823,0.7207,0.8275,1.1482,0.5647,0.9254,-47.9216,1.6389,-84.8639,-51.7825,0.9188,0.4785,0.4406,0.5208,0.4795,0.9207,0.684,0.6505,0.9846,0.9511,1.4395,1.5136,0.0052,3.8008,0.1763,-0.2198,-0.1966,-0.1105,-0.4585,0.2814,0.0638,0.0158,0.1257,0.5373,-0.3233,-0.1878,0.0078,0.0886,0.4141,?,-0.7377,0.106,0.3255,0.9779,-52.1054,-0.3395,-0.0864,0.2545,1.4186,0.386,0.2721,2.0123,0.149,0.074,0.317,0.1368,0.4316,0,22.0487,0,1.2975,0.5494,0.4234,0.0039,1.0355,-0.6689,0.5027,-0.9473,DIETRO_PANTALONI
0.1819,0.0119,0.1089,0.513,-0.2686,0.0844,0.0419,0.2046,1.1634,-0.6408,0.0575,0.0153,0.1238,0.7008,-0.5814,0.3039,0.0202,0.1421,0.6452,0.103,2.1546,3.1606,0.5983,1.4669,0.2777,0.1893,0.5323,0.8793,0.7666,1.6519,1.4401,0.8718,0.2834,0.7732,0.5877,2.7287,2.074,0.7601,0.2391,0.4216,-1.4657,1.7634,-6.1304,-3.4765,0.5703,0.9125,0.5621,1.5999,0.9857,0.6161,0.441,0.732,0.7951,1.66,1.8031,1.0862,0.0011,0.4648,-0.0557,0.6604,0.632,0.1644,0.4377,0.5967,0.372,0,0.0046,0.0151,0.9603,-0.579,0,0.0039,0.5851,?,0.0552,0,0.0032,0.0144,0.7651,-0.6424,6.7376,-10.4884,1.1659,1.4373,1.2328,1.3594,2.0658,1.5197,-0.6234,7.7725,-12.4678,0,6.1926,0,0.0258,1.0463,40.6136,0.0035,1.0062,0.8948,-0.8658,-0.7382,DIETRO_PANTALONI
0.1761,0.0133,0.1152,0.6756,-0.2858,-0.0938,0.0775,0.2785,1.3942,-1.0945,-0.022,0.0249,0.1578,0.9806,-0.9114,0.3633,0.024,0.1549,0.7279,0.0687,-1.8777,-8.0168,0.4846,4.2694,-0.2581,-0.0605,0.4136,0.7299,0.7437,1.7647,1.7981,1.0189,0.1711,0.5328,0.5532,3.114,3.2332,1.0383,0.2061,0.3211,-2.7963,1.5582,-13.568,-8.7077,0.7894,1.0242,0.6723,1.2974,0.8516,0.6564,0.4846,0.689,0.9281,1.4218,1.9153,1.3471,0.001,0.5441,-0.0789,0.2905,0.3348,0.3331,-0.2076,0.045,0.3317,0.0002,0.0134,0.0588,0.8403,-0.6143,0.0001,0.0102,0.6221,?,-0.0237,0.0022,0.0468,0.1322,-3.8428,-0.54,-14.0106,25.945,1.3182,0.2866,0.2174,1.7375,0.0821,0.0473,-0.4972,-2.9472,5.9282,0,13.4783,0,0.0945,0.4445,4.7041,0.0036,0.9887,0.7941,-0.1036,-0.5883,DIETRO_PANTALONI
0.2388,0.0195,0.1395,0.8509,-0.3064,0.1023,0.1136,0.3371,2.4279,-0.782,0.0789,0.0503,0.2242,1.6693,-0.8641,0.45,0.0545,0.2335,1.3381,0.0698,2.3346,3.027,0.5305,1.2966,0.2273,0.1753,0.4138,0.6222,0.5974,1.5036,1.4435,0.9601,0.1713,0.3872,0.3569,2.2607,2.0838,0.9217,0.1873,0.2579,-1.9863,1.3769,-10.6044,-7.7015,0.4781,0.7274,0.4528,1.5214,0.9471,0.6225,0.3505,0.5098,0.6359,1.4544,1.8145,1.2475,0.0015,0.6748,-0.2656,0.567,0.3684,-0.0448,0.1076,0.3852,0.3236,0,0.0049,0.0234,0.9314,-0.5884,0,0.005,0.5969,?,-0.0192,0.0001,0.0084,0.037,?,-0.5501,-16.8991,30.7214,0.9778,0.5834,0.5967,0.9561,0.3404,0.356,-0.532,-8.5832,16.1325,0,0,1,0.0392,0.6324,16.1325,0.0038,0.9312,0.5579,-0.8249,-0.8443,DIETRO_PANTALONI
0.0029,2.8873,1.6992,18.3411,-1.2259,-0.1,6.2735,2.5047,15.5343,-0.9449,-0.109,2.9662,1.7223,13.7646,-0.9822,2.6646,5.0486,2.2469,11.0191,0.0071,-0.0292,-0.0268,0.0011,0.9179,-0.0375,-0.0409,0.6784,0.9866,0.7562,1.4543,1.1147,0.7665,0.4602,0.9734,0.5719,2.115,1.2426,0.5875,1.3384,1.481,-128.4725,1.1066,-95.9894,-86.7462,1.0316,1.1866,0.7425,1.1502,0.7197,0.6257,1.1807,1.3325,1.6645,1.1286,1.4098,1.2492,0.0008,3.8934,0.0415,0.1128,-0.2804,0.4063,-0.0787,-0.0117,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,TASCA_GIACCA_ALTA
-0.0117,2.0883,1.4451,11.3673,-1.6493,-0.3298,5.904,2.4298,15.2605,-1.6726,-0.1093,2.1065,1.4514,8.9985,-1.2632,2.27,5.0667,2.2509,10.0082,0.003,0.0353,0.1066,-0.0051,3.0171,-0.1453,-0.0481,0.5947,0.9957,0.642,1.6742,1.0795,0.6448,0.3537,0.9914,0.4122,2.8028,1.1653,0.4157,0.741,1.409,-236.325,1.9016,-318.9419,-167.7271,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.1358,1.6959,1.5248,0.8991,0.0018,3.4829,0.3311,0.6313,-0.1736,0.3609,-0.3208,-0.3175,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,TASCA_GIACCA_ALTA
-0.0335,2.5079,1.5836,12.901,-2.294,-0.148,5.0433,2.2457,15.0252,-0.7797,-0.0506,3.9109,1.9776,10.4388,-0.7894,2.4505,5.4826,2.3415,10.3887,0.0069,0.2267,0.6623,-0.0137,2.9216,-0.0604,-0.0207,0.7052,0.8008,0.6763,1.1356,0.9591,0.8446,0.4973,0.6413,0.4574,1.2895,0.9199,0.7133,1.3648,1.951,-125.3587,1.4295,-91.8495,-64.2535,0.4639,0.6713,0.3744,1.4472,0.8071,0.5577,0.8586,1.2359,1.2418,1.4394,1.4463,1.0048,0.0008,3.6558,0.0641,0.2869,-0.1632,0.2313,0.0722,0.0585,0.3399,0.014,0.1185,0.3769,0.4029,-0.0266,0.0128,0.1132,0.3229,-5.1768,0.0724,0.0043,0.0657,0.2631,-1.193,-12.7673,4.6948,-0.3677,1.0464,1.8036,1.7237,1.0949,3.2529,2.971,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0018,0.5183,-0.9404,-0.889,0.9655,TASCA_GIACCA_ALTA
0.0029,2.8873,1.6992,18.3411,-1.2259,-0.1,6.2735,2.5047,15.5343,-0.9449,-0.109,2.9662,1.7223,13.7646,-0.9822,2.6646,5.0486,2.2469,11.0191,0.0071,-0.0292,-0.0268,0.0011,0.9179,-0.0375,-0.0409,0.6784,0.9866,0.7562,1.4543,1.1147,0.7665,0.4602,0.9734,0.5719,2.115,1.2426,0.5875,1.3384,1.481,-128.4725,1.1066,-95.9894,-86.7462,1.0316,1.1866,0.7425,1.1502,0.7197,0.6257,1.1807,1.3325,1.6645,1.1286,1.4098,1.2492,0.0008,3.8934,0.0415,0.1128,-0.2804,0.4063,-0.0787,-0.0117,0.3007,0.0142,0.119,0.3754,0.3637,-0.0083,0.014,0.1182,0.3248,-2.8055,0.1425,0.0106,0.1028,0.3407,-0.5256,-36.036,2.1105,-0.0586,1.0071,1.1586,1.1504,1.0143,1.3423,1.3233,-0.8959,-1.8278,2.0402,6.9113,2.6416,0.3822,1.1556,1.1018,0.9534,0.0017,0.5602,-0.9211,-0.9261,0.9751,TASCA_GIACCA_ALTA
-0.0117,2.0883,1.4451,11.3673,-1.6493,-0.3298,5.904,2.4298,15.2605,-1.6726,-0.1093,2.1065,1.4514,8.9985,-1.2632,2.27,5.0667,2.2509,10.0082,0.003,0.0353,0.1066,-0.0051,3.0171,-0.1453,-0.0481,0.5947,0.9957,0.642,1.6742,1.0795,0.6448,0.3537,0.9914,0.4122,2.8028,1.1653,0.4157,0.741,1.409,-236.325,1.9016,-318.9419,-167.7271,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.1358,1.6959,1.5248,0.8991,0.0018,3.4829,0.3311,0.6313,-0.1736,0.3609,-0.3208,-0.3175,0.2792,0.0056,0.075,0.3257,0.4266,-0.007,0.0098,0.0988,0.3196,-5.6339,0.0475,0.0039,0.0621,0.232,-1.812,-39.7589,5.8792,-0.1479,0.7596,1.2083,1.5908,0.577,1.4601,2.5307,-0.8927,-1.6208,1.8155,11.789,6.884,0.5839,1.0189,1.4036,1.3776,0.0015,0.4276,-0.9093,-0.887,0.9843,TASCA_GIACCA_ALTA
-0.0335,2.5079,1.5836,12.901,-2.294,-0.148,5.0433,2.2457,15.0252,-0.7797,-0.0506,3.9109,1.9776,10.4388,-0.7894,2.4505,5.4826,2.3415,10.3887,0.0069,0.2267,0.6623,-0.0137,2.9216,-0.0604,-0.0207,0.7052,0.8008,0.6763,1.1356,0.9591,0.8446,0.4973,0.6413,0.4574,1.2895,0.9199,0.7133,1.3648,1.951,-125.3587,1.4295,-91.8495,-64.2535,0.4639,0.6713,0.3744,1.4472,0.8071,0.5577,0.8586,1.2359,1.2418,1.4394,1.4463,1.0048,0.0008,3.6558,0.0641,0.2869,-0.1632,0.2313,0.0722,0.0585,0.3399,0.014,0.1185,0.3769,0.4029,-0.0266,0.0128,0.1132,0.3229,-5.1768,0.0724,0.0043,0.0657,0.2631,-1.193,-12.7673,4.6948,-0.3677,1.0464,1.8036,1.7237,1.0949,3.2529,2.971,-0.94,-1.7773,1.8907,12.0774,5.2625,0.4357,1.1675,1.4328,1.2273,0.0018,0.5183,-0.9404,-0.889,0.9655,TASCA_GIACCA_ALTA
