@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
0.3113,4.6992,2.1678,11.0186,-1.5326,-0.6917,17.6655,4.203,17.9567,-1.0031,-0.088,28.3377,5.3233,20.244,-0.8384,6.4686,9.4421,3.0728,12.0595,0.1113,-0.45,-3.536,0.0481,7.8579,-0.1069,-0.0136,0.5158,0.4072,0.7055,0.7896,1.3678,1.7324,0.266,0.1658,0.4977,0.6234,1.8709,3.0012,0.7415,0.7222,-4.4137,0.974,-5.9522,-6.1111,0.4853,0.3951,0.3206,0.8141,0.6606,0.8115,0.6136,0.5443,0.9137,0.887,1.489,1.6787,0.0076,9.6103,-0.8066,-0.2969,-0.0684,0.5334,0.0052,0.2636,-2.2048,9.209,3.0346,9.8851,-10.9851,-0.0262,2.8713,1.6945,6.0456,-2.3846,8.6253,4.8963,2.2128,8.8569,0.0948,84.0799,-0.2556,-0.003,1.7909,1.3714,0.7658,3.2073,1.8808,0.5864,2.1271,-9.7673,-4.5917,0.4617,0.0843,0.1826,1.6351,1.1161,0.6826,0.089,12.5191,0.3019,0.9127,0.4788,33.1138,163.2937,12.7786,45.0137,0.0843,PANTALONI
0.033,4.4408,2.1073,11.0286,-1.4648,-1.4742,8.2798,2.8775,16.1278,-1.0667,-0.0047,3.2042,1.79,8.9098,-0.6845,3.4749,6.0243,2.4544,9.4192,0.0101,-0.0224,-7.0943,0.0095,316.8661,-0.4242,-0.0013,0.7324,1.1773,0.8586,1.6075,1.1724,0.7293,0.5363,1.3859,0.7371,2.5841,1.3744,0.5319,0.7874,1.8103,-68.4268,2.2992,-86.9051,-37.7976,0.5734,0.8459,0.4703,1.4754,0.8202,0.5559,0.6838,1.2378,1.1709,1.8101,1.7122,0.9459,0.0147,5.34,-0.2404,-0.7325,-0.2979,0.6241,-0.3114,0.1145,1.3619,13.4827,3.6719,10.107,-0.5098,7.1018,3.2149,1.793,5.2964,0.4574,3.9292,11.8083,3.4363,8.3071,0.0432,0.1918,0.3466,1.8075,2.0479,1.0686,0.5218,4.1939,1.1418,0.2723,-0.7644,-9.1014,11.907,0.6858,0.771,1.1243,1.9083,1.2167,0.6376,0.0823,14.323,0.3485,-0.7723,-0.8608,4.0472,0,0,0,1,PANTALONI
0.3608,5.5792,2.362,9.4235,-0.5693,0.1351,6.4447,2.5386,14.463,-1.0018,-0.1846,5.2026,2.2809,12.3789,-1.1993,3.5818,4.5797,2.14,9.9737,0.0541,2.6711,-1.9545,0.1007,-0.7317,0.0377,-0.0515,0.9304,1.0356,1.1037,1.113,1.1863,1.0658,0.8657,1.0724,1.2182,1.2388,1.4072,1.136,0.4723,0.5064,-5.9948,1.0722,-12.6933,-11.838,0.8312,1.0669,0.5695,1.2836,0.6852,0.5338,0.6516,0.7612,0.9448,1.1684,1.4501,1.2412,0.0042,5.6969,0.2731,-0.4209,0.4061,-0.9082,0.0217,-0.0797,-0.2872,0.2661,0.5159,1.9513,-2.0078,-9.4368,0.0769,0.2773,9.8019,?,-2.2714,1.6008,1.2652,4.1795,-18.2293,0.0304,0.1265,4.1546,1.8603,0.4077,0.2192,3.4608,0.1663,0.048,0.1329,0.3288,2.4739,0,2.9848,0,0.1991,0.4669,2.3453,0.0961,12.2278,-0.864,0.8869,-0.9515,4.2079,0.249,0.499,3.803,0.5126,PANTALONI
-0.7324,5.491,2.3433,13.4295,-1.3265,0.4589,6.093,2.4684,12.7903,-1.4966,-0.1211,5.6255,2.3718,11.7323,-1.5953,3.6821,4.4132,2.1008,9.8761,0.0216,-1.5959,6.047,-0.1989,-3.7892,0.1246,-0.0329,0.9493,0.988,1.1154,1.0407,1.175,1.129,0.9012,0.9761,1.2442,1.0831,1.3806,1.2747,0.9987,1.0618,-35.188,1.0632,-35.2346,-33.141,1.1267,1.2769,0.5719,1.1333,0.5076,0.4479,1.05,1.1447,1.3598,1.0902,1.2951,1.1879,0.0088,5.8065,-0.8359,-0.3587,-0.2024,-0.0428,0.1098,-0.2585,-9.3466,0.2006,0.4479,9.8047,?,-1.427,2.0646,1.4369,5.0843,?,-0.1062,4.4985,2.121,6.4405,-1.059,6.5498,88.0192,13.4385,0.3117,0.2112,0.6775,0.0972,0.0446,0.459,1.9284,2.9598,1.5348,1,0,0,1.9284,1.5223,0.7894,0.0955,12.5858,-0.9649,0.1432,-0.2448,0,0,0,0,0,PANTALONI
-0.046,11.1366,3.3372,19.9663,-0.7669,-0.7474,32.2624,5.68,33.0185,-1.0136,-0.218,20.5899,4.5376,22.2878,-0.9354,6.6461,20.4272,4.5196,20.0424,0.0336,0.0615,0.2108,-0.0069,3.4277,-0.1125,-0.0328,0.5875,0.7354,0.7384,1.2518,1.2567,1.004,0.3452,0.5409,0.5452,1.5669,1.5794,1.008,0.5214,0.8045,-12.424,1.543,-23.8284,-15.4431,0.6891,0.9813,0.5449,1.4239,0.7906,0.5552,0.6047,0.8958,0.9962,1.4815,1.6474,1.112,0.0078,10.2642,-0.7424,-0.0687,-0.0691,-0.4283,-0.1284,0.056,-8.7034,1.4854,1.2188,9.7504,?,-3.5946,4.9993,2.2359,8.7378,?,0.0964,1.0373,1.0185,3.5524,-1.3248,2.4212,-90.3175,-37.3026,0.5451,1.1967,2.1954,0.2971,1.432,4.8198,1.1159,4.8166,4.3164,1,0,0,1.1159,2.7447,2.4597,0.0942,13.1871,-0.9231,-0.8857,0.9151,0,0,0,0,0,PANTALONI
-0.3615,3.998,1.9995,10.1713,-2.3829,-1.372,5.9544,2.4402,10.2846,-1.5443,0.1637,10.5146,3.2426,19.7315,-0.2404,4.1904,4.9479,2.2244,16.0418,0.0386,0.2635,-2.2088,-0.0863,-8.383,-0.3274,0.0391,0.8194,0.6166,0.8989,0.7525,1.097,1.4578,0.6714,0.3802,0.808,0.5663,1.2034,2.1251,1.1477,1.8735,-11.1239,1.6323,-9.692,-5.9376,0.7438,0.189,0.1802,0.2541,0.2423,0.9533,0.989,0.5155,0.634,0.5212,0.6411,1.23,0.0157,6.6011,0.5815,0.0203,-0.3577,0.6116,-0.2104,0.3882,5.6909,9.1385,3.023,9.626,-0.0261,2.9502,4.089,2.0221,6.2984,-0.049,5.9259,6.7272,2.5937,7.3614,0.1799,1.929,0.9604,0.4979,1.495,1.1655,0.7796,2.2349,1.3584,0.6078,0.8314,-0.1514,-0.1821,1.5624,1.0451,0.6689,1.5283,1.3076,0.8556,0.0959,14.6215,-0.5098,-0.8086,-0.0042,1.967,0.2517,0.5017,2,0.3333,PANTALONI
0.1172,7.2149,2.6861,16.7611,-2.2313,-0.7706,62.2435,7.8895,50.4878,-0.348,-0.4307,16.2959,4.0368,25.6952,-0.3659,6.6396,42.4627,6.5163,37.9928,0.029,-0.152,-0.272,0.0176,1.7894,-0.1161,-0.0649,0.3405,0.6654,0.4122,1.9544,1.2107,0.6195,0.1159,0.4427,0.1699,3.8196,1.4658,0.3838,0.8879,1.6814,-10.1953,1.8936,-11.4822,-6.0635,0.1385,0.2757,0.1326,1.9909,0.9572,0.4808,0.332,0.6523,0.4412,1.9649,1.3289,0.6763,0.0096,9.5212,-0.4549,-0.3395,-0.5459,0.429,0.6481,0.6049,5.8648,4.0297,2.0074,5.7981,0.3423,6.6281,6.8498,2.6172,8.6452,0.0692,-0.3497,6.8543,2.6181,8.5209,-0.5979,0.8848,-16.7689,-18.9513,0.767,0.7667,0.9997,0.5883,0.5879,0.9993,4.6942,-0.9464,-0.2016,0.9491,1.6531,1.7417,0.6707,0.6804,1.0146,0.0952,14.6398,-0.8771,0.7989,-0.9455,1.1183,0.8355,0.914,2,0,PANTALONI
0.2812,0.298,0.5459,1.6391,-0.5554,-0.4529,0.4141,0.6435,2.9852,-1.1173,-0.0086,0.3114,0.558,2.6344,-0.6938,1.0963,0.1057,0.3252,1.5039,0.1823,-0.6208,-32.6825,0.2564,52.6434,-0.4131,-0.0078,0.8482,0.9782,1.6786,1.1532,1.979,1.716,0.7195,0.9569,2.8177,1.33,3.9163,2.9446,0.3715,0.5424,-1.7459,1.4598,-4.6993,-3.219,0.7474,0.6775,0.573,0.9065,0.7666,0.8457,0.5491,0.6222,1.0898,1.1332,1.9849,1.7517,0.0059,1.6145,0.429,-0.411,0.2005,-0.1023,-0.2381,0.0634,7.2617,0.0152,0.1232,0.4047,0.9462,6.5482,0.0196,0.14,0.4635,0.9309,-0.715,0.0126,0.1123,0.8444,?,1.109,-10.1568,-9.1588,0.8799,1.097,1.2467,0.7743,1.2035,1.5542,1.1397,-8.4308,-7.3971,1.1213,0,0,0.8731,0.4793,0.5489,0.1077,14.5249,-0.9962,-0.0319,0.1119,0,0,0,0,0,PANTALONI
0.8964,0.1775,0.4212,1.8556,-0.126,-0.9695,0.8105,0.9003,3.1599,-3.2584,-0.1664,0.3901,0.6246,2.8474,-1.2739,1.6755,0.3419,0.5847,2.1956,0.1755,-0.9245,-5.3874,0.535,5.8271,-0.5787,-0.0993,0.4679,0.6745,0.7204,1.4415,1.5397,1.0681,0.2189,0.4549,0.519,2.0778,2.3706,1.1409,0.0859,0.1301,-0.4442,1.5157,-5.174,-3.4135,2.2209,1.3161,0.6189,0.5926,0.2787,0.4702,0.5872,0.6517,0.8452,1.1098,1.4392,1.2969,0.0143,2.4983,-0.3919,0.0981,0.5764,0.0592,-0.9175,-0.07,7.3766,0.017,0.1306,0.414,0.9458,6.4541,0.0237,0.1538,0.4833,0.9271,0.0199,0.0598,0.2446,0.7724,-0.4394,1.1429,370.0233,323.7483,0.8489,0.5339,0.6289,0.7207,0.285,0.3955,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8567,0.536,0.6257,0.1054,14.0297,-0.9995,0.3085,-0.3308,?,?,?,?,?,PANTALONI
0.7157,10.4281,3.2293,14.7046,-0.8966,-1.5365,3.1981,1.7883,6.1919,-6.344,0.1305,2.4897,1.5779,6.7334,-0.8974,3.6887,5.3998,2.3238,7.866,0.0343,-0.4658,5.486,0.194,-11.7779,-0.4166,0.0354,1.8058,2.0466,1.3897,1.1334,0.7696,0.679,3.2607,4.1885,1.9312,1.2845,0.5923,0.4611,1.2996,2.1827,-24.892,1.6795,-19.1532,-11.404,9.1957,2.1848,0.9519,0.2376,0.1035,0.4357,2.3748,2.1838,1.8694,0.9196,0.7872,0.856,0.017,5.6017,-0.2365,-0.1447,0.152,0.3694,-0.7318,0.0704,3.5911,5.7133,2.3902,6.452,0.1742,7.7929,0.8232,0.9073,3.2232,0.6464,3.4638,4.075,2.0187,5.651,0.0035,0.4608,1.0368,2.2498,2.6345,1.1841,0.4495,6.9406,1.402,0.202,0.231,67.8731,293.7836,0.8571,1.3778,1.6075,2.0017,1.1417,0.5704,0.0925,14.8478,-0.8541,-0.9331,0.6566,4.1432,0,0,0,1,PANTALONI
0.3975,6.3822,2.5263,12.7972,-0.7461,-1.1028,7.7288,2.7801,14.057,-1.3506,-0.0932,8.5616,2.926,15.5092,-0.9118,4.3304,5.3025,2.3027,10.3948,0.0534,-0.3604,-4.2624,0.0918,11.8264,-0.2547,-0.0215,0.9087,0.8634,1.0971,0.9501,1.2073,1.2707,0.8258,0.7454,1.2036,0.9027,1.4576,1.6146,0.677,0.7392,-9.3305,1.0919,-13.7821,-12.622,1.2256,0.9035,0.6674,0.7372,0.5446,0.7388,0.9104,0.8251,1.2311,0.9064,1.3523,1.492,0.0128,6.6698,-0.3992,0.2773,-0.0111,0.7047,0.023,0.1171,5.836,0.8046,0.897,3.4914,0.5443,6.0819,1.6865,1.2986,4.8084,0.4522,4.5555,1.8996,1.3783,4.5799,0.2242,0.9596,1.2811,1.3351,0.6907,0.6508,0.9422,0.4771,0.4236,0.8878,1.0507,3.1504,2.9984,0.8729,1.2977,1.4867,0.7261,0.7623,1.0499,0.103,16.4735,-0.8651,0.4177,-0.7908,0,0,0,0,0,PANTALONI
0.0956,10.1207,3.1813,13.7154,-0.8207,-1.7677,17.5787,4.1927,17.372,-2.1014,0.5322,14.1611,3.7631,18.6396,-0.581,5.7271,12.4777,3.5324,14.6648,0.0257,-0.0541,0.1796,0.0167,-3.3216,-0.3086,0.0929,0.7588,0.8454,0.9006,1.1142,1.1869,1.0653,0.5757,0.7147,0.8111,1.2413,1.4088,1.1349,0.5252,0.9026,-15.965,1.7184,-30.3952,-17.6882,1.3448,0.6389,0.5005,0.4751,0.3721,0.7833,0.7895,0.7358,0.9353,0.932,1.1846,1.271,0.0197,8.9272,0.2978,0.5217,0.0321,-0.1348,-0.7565,0.426,3.6292,6.09,2.4678,6.7903,-0.0034,6.0509,0.4285,0.6546,2.4031,0.6703,5.9462,4.512,2.1242,6.1585,0.2359,0.5998,0.6103,1.0176,3.7698,1.1618,0.3082,14.2111,1.3497,0.095,-0.0047,-0.0122,2.5694,0.9284,0.8396,0.9043,2.8256,1.1026,0.3902,0.0982,15.6279,0.4459,-0.8605,-0.7737,0,0,0,0,0,PANTALONI
0.695,1.998,1.4135,6.9217,-0.5116,-0.5697,8.905,2.9841,18.0663,-0.5029,-0.0941,12.1336,3.4833,16.4856,-0.7805,4.1809,6.3732,2.5245,14.6734,0.0208,-1.2198,-7.3887,0.1662,6.0572,-0.1363,-0.0225,0.4737,0.4058,0.5599,0.8567,1.1821,1.3798,0.2244,0.1647,0.3135,0.7339,1.3973,1.9039,0.3875,0.3242,-7.5089,0.8366,-19.377,-23.1617,0.3809,0.4945,0.3056,1.2983,0.8022,0.6179,0.3831,0.4199,0.4717,1.0959,1.2312,1.1235,0.0096,6.1957,-0.2607,0.3787,0.1263,0.5186,0.3939,0.2724,3.4913,4.2781,2.0683,8.335,-0.0953,2.3114,2.3658,1.5381,5.5513,0.042,8.3803,1.5863,1.2595,5.0703,0.4502,1.5105,0.4166,0.2758,1.3447,1.6422,1.2213,1.8083,2.697,1.4915,-2.9778,-0.1747,0.0587,1.3132,0.8252,0.6284,1.5014,1.6439,1.0949,0.1007,14.2672,-0.1812,-0.6724,-0.5493,0,0,0,0,0,PANTALONI
0.1957,0.655,0.8093,4.1325,-0.7777,0.0057,0.6982,0.8356,3.0811,-0.7172,-0.1131,0.6796,0.8244,3.7833,-0.5126,1.3061,0.3781,0.6149,2.7213,0.1065,34.4543,-1.7311,0.1498,-0.0502,0.0043,-0.0866,0.9686,0.9817,1.3162,1.0136,1.3589,1.3407,0.9381,0.9638,1.7324,1.0274,1.8467,1.7975,1.4048,1.4101,-5.5757,1.0037,-3.969,-3.9542,1.2956,0.9294,0.7633,0.7173,0.5892,0.8213,1.3412,1.0923,1.5186,0.8144,1.1322,1.3903,0.0024,2.0353,0.4257,-0.1147,0.2309,0.7273,0.4164,0.3108,8.3507,0.0017,0.0408,0.1789,0.9788,5.1298,0.0054,0.0737,0.3205,0.9392,0.0856,0.1079,0.3284,0.9617,-0.5629,1.6279,97.5747,59.9395,0.5537,0.1242,0.2243,0.3065,0.0154,0.0503,1.6701,-23.8685,-14.2918,1.6025,13.7266,8.5659,0.5582,0.186,0.3333,0.101,13.7521,-0.9868,0.2145,-0.3342,0,0,0,0,0,PANTALONI
-0.1534,0.4861,0.6972,2.3771,-0.5769,-0.215,0.4427,0.6654,2.6035,-0.8922,0.1018,0.4168,0.6456,2.7956,-0.3556,1.1084,0.1972,0.4441,1.9777,0.1919,0.7132,-1.5072,-0.1384,-2.1133,-0.194,0.0918,1.0479,1.08,1.5701,1.0307,1.4984,1.4538,1.098,1.1664,2.4651,1.0623,2.2451,2.1135,0.7084,1.1859,-1.8511,1.6741,-2.613,-1.5609,1.0956,0.731,0.6159,0.6672,0.5622,0.8426,0.9131,0.8503,1.202,0.9313,1.3164,1.4135,0.0029,1.6811,0.5942,-0.2391,0.1817,0.5294,0.4369,0.5794,8.7293,0.0099,0.0994,0.2764,0.9689,4.4563,0.0369,0.1921,0.544,0.8836,-0.2016,0.0232,0.1524,0.6042,-5.9064,1.9589,-43.303,-22.106,0.5177,0.6527,1.2608,0.268,0.426,1.5896,2.0874,-16.6768,-7.9893,1.9035,101.6602,53.4059,0.5082,0.4575,0.9003,0.1011,13.3982,-0.9992,0.7369,-0.7165,0,0,0,0,0,PANTALONI
0.5156,0.2062,0.454,1.9011,-0.0899,0.1141,0.704,0.8391,3.501,-0.3119,-0.0696,0.9485,0.9739,4.9581,-0.4523,1.1687,0.7765,0.8812,4.2011,0.0284,4.5172,-7.4065,0.4412,-1.6396,0.0977,-0.0596,0.5411,0.4662,0.5152,0.8615,0.9522,1.1052,0.2928,0.2173,0.2655,0.7423,0.9066,1.2214,0.1883,0.1015,-1.2781,0.5391,-6.7865,-12.5889,0.6537,0.5109,0.4034,0.7817,0.6172,0.7896,0.543,0.3834,0.4525,0.7061,0.8334,1.1802,0.0057,1.8181,0.3782,-0.0261,0.4476,0.7481,0.8199,0.6245,8.4559,0.0072,0.0846,0.287,0.9666,4.9562,0.0204,0.143,0.4849,0.9067,-0.1506,0.055,0.2345,0.7804,-1.4967,1.7061,-56.1562,-32.9147,0.5915,0.3606,0.6097,0.3498,0.1301,0.3718,1.7627,-17.7622,-10.0768,1.6535,27.5037,16.6337,0.5919,0.3678,0.6214,0.1054,13.6668,-0.9999,0.6216,-0.6096,0,0,0,0,0,PANTALONI
-0.0949,2.2215,1.4905,11.5645,-2.0845,0.5538,57.4525,7.5797,54.3261,-0.2338,0.6009,25.0324,5.0032,31.971,-0.1363,5.6801,53.1201,7.2884,51.3386,0.0153,-0.1714,-0.158,-0.0167,0.9216,0.0975,0.1058,0.1966,0.2979,0.2045,1.515,1.04,0.6865,0.0387,0.0887,0.0418,2.2951,1.0816,0.4712,0.7593,2.0383,-9.8254,2.6846,-12.9403,-4.8203,0.0851,0.1332,0.0719,1.565,0.8446,0.5397,0.2129,0.3617,0.2253,1.6992,1.0582,0.6227,0.0085,8.3439,-0.4512,-0.493,-0.4601,0.9513,0.8636,0.8595,1.6835,0.477,0.6906,2.3597,0.3074,9.5734,0.0385,0.1961,0.6141,0.937,0.8945,0.3764,0.6136,2.4716,-0.0662,0.1759,1.8821,10.7028,3.5216,1.1256,0.3196,12.4015,1.267,0.1022,0.1147,-6.8217,-59.4996,0.3494,1.4698,4.2062,3.8427,0.9547,0.2484,0.1006,12.1644,-0.963,0.4991,-0.67,0,0,0,0,0,GIACCA
-0.1686,6.9554,2.6373,14.0033,-1.5172,-0.1051,11.7919,3.4339,16.3108,-1.2659,-0.1253,19.6332,4.4309,21.5389,-1.2727,5.5907,7.1798,2.6795,12.9904,0.0715,1.6038,1.3454,-0.0302,0.8389,-0.0188,-0.0224,0.768,0.5952,0.9842,0.775,1.2816,1.6536,0.5898,0.3543,0.9687,0.6006,1.6424,2.7345,0.9262,0.6997,-8.4423,0.7555,-9.1148,-12.0647,0.7728,0.587,0.3976,0.7595,0.5145,0.6774,0.8585,0.6501,1.078,0.7573,1.2556,1.6581,0.0023,8.3917,0.2818,0.127,-0.1067,-0.1168,-0.0809,0.3085,2.9299,2.3024,1.5174,4.345,0.0677,6.4021,1.4437,1.2016,3.6359,0.5607,6.3321,2.7297,1.6522,4.7237,0.4528,0.4576,0.4627,1.0111,1.2628,0.9184,0.7273,1.5948,0.8435,0.5289,0.068,0.0807,1.1875,0.563,0.5399,0.9589,1.195,0.9198,0.7697,0.0947,15.6641,0.8618,-0.8949,-0.9884,0,0,0,0,0,GIACCA
