@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.3669,4.7252,2.1738,11.1143,-1.3699,-0.7392,13.6239,3.6911,13.4573,-1.4425,9.6668,28.7442,5.3614,20.416,0.0195,10.7294,26.1015,5.109,18.2554,0.1319,-0.4963,0.038,0.0342,-0.0765,-0.0689,0.901,0.5889,0.4054,0.4255,0.6885,0.7225,1.0494,0.3468,0.1644,0.181,0.474,0.522,1.1012,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.8512,0.2252,0.223,0.2646,0.262,0.9901,0.8259,0.5444,0.6088,0.6592,0.7372,1.1184,0.097,14.3864,-0.8163,-0.269,-0.1961,0.2695,0.1075,0.9686,-2.2048,9.209,3.0346,9.8851,-10.9851,-0.0262,2.8713,1.6945,6.0456,-2.3846,8.6253,4.8963,2.2128,8.8569,0.0948,84.0799,-0.2556,-0.003,1.7909,1.3714,0.7658,3.2073,1.8808,0.5864,2.1271,-9.7673,-4.5917,0.4617,0.0843,0.1826,1.6351,1.1161,0.6826,0.089,12.5191,0.3019,0.9127,0.4788,?,?,?,?,?,SINISTRA_PANTALONI
0.1521,4.1066,2.0265,11.1047,-1.3612,5.3442,7.9171,2.8137,17.2015,-0.0449,9.8098,3.3928,1.8419,9.2081,0.397,11.5389,7.087,2.6621,14.0485,0.3622,0.0285,0.0155,0.0132,0.5448,0.4631,0.8502,0.7202,1.1002,0.7612,1.5276,1.0569,0.6919,0.5187,1.2104,0.5794,2.3335,1.1171,0.4787,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.1117,16.6788,-0.246,-0.755,-0.6579,0.4385,0.8009,0.8678,1.3619,13.4827,3.6719,10.107,-0.5098,7.1018,3.2149,1.793,5.2964,0.4574,3.9292,11.8083,3.4363,8.3071,0.0432,0.1918,0.3466,1.8075,2.0479,1.0686,0.5218,4.1939,1.1418,0.2723,-0.7644,-9.1014,11.907,0.6858,0.771,1.1243,1.9083,1.2167,0.6376,0.0823,14.323,0.3485,-0.7723,-0.8608,?,?,?,?,?,SINISTRA_PANTALONI
0.3522,5.6132,2.3692,9.5793,-0.5549,-12.1706,6.1282,2.4755,19.8584,?,9.6215,5.1953,2.2793,12.386,0.1978,15.7291,10.3497,3.2171,18.0488,0.2828,-0.0289,0.0366,0.0224,-1.2649,-0.7738,0.6117,0.9571,1.0394,0.7364,1.0861,0.7695,0.7085,0.916,1.0804,0.5424,1.1796,0.5921,0.502,0.1721,-1.1192,-0.4803,-6.5013,-2.7903,0.4292,0,0.399,0.2448,0,0,0.6136,0.4824,0.7734,0.5307,1.6033,1.1003,0.6863,0.1536,23.7705,0.2302,-0.4271,-0.28,-0.8938,-0.9783,0.9607,-0.2872,0.2661,0.5159,1.9513,-2.0078,-9.4368,0.0769,0.2773,9.8019,?,-2.2714,1.6008,1.2652,4.1795,-18.2293,0.0304,0.1265,4.1546,1.8603,0.4077,0.2192,3.4608,0.1663,0.048,0.1329,0.3288,2.4739,0,2.9848,0,0.1991,0.4669,2.3453,0.0961,12.2278,-0.864,0.8869,-0.9515,?,?,?,?,?,SINISTRA_PANTALONI
-0.5925,4.9376,2.2221,13.7542,-1.2543,-2.068,7.5442,2.7467,13.1382,-3.2764,9.5203,5.9771,2.4448,12.1372,0.2256,10.3226,7.1669,2.6771,13.4386,0.247,0.2865,-0.0622,-0.0574,-0.2172,-0.2003,0.9223,0.809,0.9089,0.83,1.1235,1.026,0.9132,0.6545,0.8261,0.689,1.2622,1.0526,0.834,0.7603,-2.1649,-1.7356,-2.8475,-2.2829,0.8017,1.9859,0.3893,0.3418,0.196,0.1721,0.8781,1.0469,1.1332,1.0235,1.0825,0.9776,0.9032,0.0986,13.9539,-0.219,-0.273,-0.1944,-0.4611,-0.7019,0.9115,-9.3466,0.2006,0.4479,9.8047,?,-1.427,2.0646,1.4369,5.0843,?,-0.1062,4.4985,2.121,6.4405,-1.059,6.5498,88.0192,13.4385,0.3117,0.2112,0.6775,0.0972,0.0446,0.459,1.9284,2.9598,1.5348,1,0,0,1.9284,1.5223,0.7894,0.0955,12.5858,-0.9649,0.1432,-0.2448,?,?,?,?,?,SINISTRA_PANTALONI
0.0461,11.9956,3.4635,18.0567,-0.9222,-6.1528,56.1784,7.4952,36.718,-1.7002,9.6158,23.0676,4.8029,24.9703,-0.1908,13.4128,41.661,6.4545,27.7481,0.042,-0.0075,0.0048,0.0034,-0.6399,-0.4587,0.7169,0.4621,0.7211,0.5366,1.5606,1.1612,0.7441,0.2135,0.52,0.2879,2.4354,1.3485,0.5537,0.3747,2.1653,-7.1296,5.7789,-19.028,-3.2927,0.6908,0.448,0.3243,0.6485,0.4695,0.724,0.4918,0.7231,0.6507,1.4705,1.3233,0.8999,0.1142,20.091,-0.5214,-0.1467,0.0591,-0.5384,-0.7443,0.8035,-8.7034,1.4854,1.2188,9.7504,?,-3.5946,4.9993,2.2359,8.7378,?,0.0964,1.0373,1.0185,3.5524,-1.3248,2.4212,-90.3175,-37.3026,0.5451,1.1967,2.1954,0.2971,1.432,4.8198,1.1159,4.8166,4.3164,1,0,0,1.1159,2.7447,2.4597,0.0942,13.1871,-0.9231,-0.8857,0.9151,?,?,?,?,?,SINISTRA_PANTALONI
-0.3746,3.99,1.9975,10.9091,-1.1344,3.7503,19.2783,4.3907,18.1735,-0.5543,10.0245,9.8712,3.1418,14.506,0.2727,11.7905,8.8195,2.9698,14.8624,0.2794,-0.0999,-0.0374,-0.0318,0.3741,0.3181,0.8502,0.4549,0.6358,0.6726,1.3975,1.4785,1.0579,0.207,0.4042,0.4524,1.953,2.1859,1.1192,0.8946,-1.066,-1.006,-1.1916,-1.1246,0.9437,0.4371,0.2563,0.2478,0.5862,0.5669,0.967,0.6003,0.752,0.734,1.2528,1.2228,0.976,0.1177,16.7158,0.5333,0.0493,0.1104,0.1411,0.4212,0.9154,5.6909,9.1385,3.023,9.626,-0.0261,2.9502,4.089,2.0221,6.2984,-0.049,5.9259,6.7272,2.5937,7.3614,0.1799,1.929,0.9604,0.4979,1.495,1.1655,0.7796,2.2349,1.3584,0.6078,0.8314,-0.1514,-0.1821,1.5624,1.0451,0.6689,1.5283,1.3076,0.8556,0.0959,14.6215,-0.5098,-0.8086,-0.0042,?,?,?,?,?,SINISTRA_PANTALONI
0.1459,7.4101,2.7222,16.8813,-2.2607,7.0608,84.0609,9.1685,57.5822,-0.1744,9.5829,16.2571,4.032,25.7103,0.1047,13.4418,68.7534,8.2918,49.1568,0.0731,0.0207,0.0152,0.0109,0.7368,0.5253,0.7129,0.2969,0.6751,0.3283,2.2739,1.1057,0.4863,0.0882,0.4558,0.1078,5.1707,1.2226,0.2365,1.3687,-3.8913,-3.0175,-2.843,-2.2046,0.7754,0.1056,0.1803,0.0976,1.7073,0.9245,0.5415,0.2932,0.6566,0.3434,2.2397,1.1714,0.523,0.128,19.4093,-0.5339,-0.3357,-0.5535,0.3662,0.86,0.7246,5.8648,4.0297,2.0074,5.7981,0.3423,6.6281,6.8498,2.6172,8.6452,0.0692,-0.3497,6.8543,2.6181,8.5209,-0.5979,0.8848,-16.7689,-18.9513,0.767,0.7667,0.9997,0.5883,0.5879,0.9993,4.6942,-0.9464,-0.2016,0.9491,1.6531,1.7417,0.6707,0.6804,1.0146,0.0952,14.6398,-0.8771,0.7989,-0.9455,?,?,?,?,?,SINISTRA_PANTALONI
0.2913,0.2966,0.5446,1.7943,-0.5287,6.3329,0.3185,0.5643,2.6664,0.6644,9.8553,0.3179,0.5638,2.644,0.7687,11.7448,0.3109,0.5576,2.2972,0.8238,0.046,0.0296,0.0248,0.6426,0.5392,0.8391,0.965,0.9659,0.9767,1.0009,1.0121,1.0112,0.9313,0.933,0.954,1.0018,1.0244,1.0226,-0.1176,-0.0706,-0.0578,0.6008,0.4915,0.8181,0.1477,0.1027,0.09,0.6951,0.6094,0.8767,0.673,0.6787,0.7811,1.0085,1.1607,1.1509,0.1288,16.7368,0.3314,-0.4006,-0.135,-0.0209,0.5463,0.8252,7.2617,0.0152,0.1232,0.4047,0.9462,6.5482,0.0196,0.14,0.4635,0.9309,-0.715,0.0126,0.1123,0.8444,?,1.109,-10.1568,-9.1588,0.8799,1.097,1.2467,0.7743,1.2035,1.5542,1.1397,-8.4308,-7.3971,1.1213,0,0,0.8731,0.4793,0.5489,0.1077,14.5249,-0.9962,-0.0319,0.1119,?,?,?,?,?,SINISTRA_PANTALONI
0.8974,0.1806,0.425,1.8457,-0.1287,5.713,0.6789,0.824,2.9065,0.6017,9.7565,0.3798,0.6163,2.8463,0.7459,11.3746,0.4903,0.7002,3.2691,0.7498,0.1571,0.092,0.0789,0.5856,0.5023,0.8577,0.5158,0.6896,0.607,1.337,1.1767,0.8801,0.2661,0.4756,0.3684,1.7875,1.3847,0.7747,-0.0479,-0.0252,-0.0215,0.5257,0.4482,0.8526,0.2241,0.146,0.1251,0.6516,0.5585,0.8571,0.635,0.6485,0.5646,1.0212,0.8891,0.8707,0.122,16.3823,-0.3386,0.1123,-0.0874,0.0787,0.6489,0.8082,7.3766,0.017,0.1306,0.414,0.9458,6.4541,0.0237,0.1538,0.4833,0.9271,0.0199,0.0598,0.2446,0.7724,-0.4394,1.1429,370.0233,323.7483,0.8489,0.5339,0.6289,0.7207,0.285,0.3955,1.1743,-30.6292,-26.0823,1.1512,14.231,12.362,0.8567,0.536,0.6257,0.1054,14.0297,-0.9995,0.3085,-0.3308,?,?,?,?,?,SINISTRA_PANTALONI
0.7487,10.4928,3.2393,14.4792,-0.9156,10.3045,2.4805,1.575,7.5405,0.4781,9.9332,2.5521,1.5975,6.8931,0.4875,14.7758,2.6132,1.6166,7.3762,0.6063,0.0727,0.0754,0.0507,1.0374,0.6974,0.6723,2.0567,2.0277,2.0038,0.9859,0.9743,0.9882,4.2302,4.1115,4.0152,0.9719,0.9492,0.9766,-1.0017,-1.0554,-0.6093,1.0536,0.6083,0.5774,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.9202,2.1005,1.963,1.0939,1.0223,0.9345,0.1433,22.8848,-0.0373,-0.1708,-0.1006,-0.0101,0.5761,0.7656,3.5911,5.7133,2.3902,6.452,0.1742,7.7929,0.8232,0.9073,3.2232,0.6464,3.4638,4.075,2.0187,5.651,0.0035,0.4608,1.0368,2.2498,2.6345,1.1841,0.4495,6.9406,1.402,0.202,0.231,67.8731,293.7836,0.8571,1.3778,1.6075,2.0017,1.1417,0.5704,0.0925,14.8478,-0.8541,-0.9331,0.6566,?,?,?,?,?,SINISTRA_PANTALONI
0.3637,6.9057,2.6279,13.7259,-0.7875,8.5189,9.4081,3.0673,13.7339,0.1351,9.9075,8.5858,2.9302,15.0872,0.1592,13.4769,14.1353,3.7597,18.3794,0.1667,0.0427,0.0367,0.027,0.8599,0.6321,0.7351,0.8567,0.8968,0.699,1.0468,0.8158,0.7794,0.734,0.8043,0.4885,1.0958,0.6656,0.6074,-2.8185,-2.1172,-1.6441,0.7512,0.5833,0.7765,0.4836,0.428,0.3481,0.885,0.7199,0.8135,0.9994,0.9098,0.7468,0.9103,0.7472,0.8209,0.1406,20.5629,-0.5536,0.3518,-0.0777,0.4916,0.8172,0.8883,5.836,0.8046,0.897,3.4914,0.5443,6.0819,1.6865,1.2986,4.8084,0.4522,4.5555,1.8996,1.3783,4.5799,0.2242,0.9596,1.2811,1.3351,0.6907,0.6508,0.9422,0.4771,0.4236,0.8878,1.0507,3.1504,2.9984,0.8729,1.2977,1.4867,0.7261,0.7623,1.0499,0.103,16.4735,-0.8651,0.4177,-0.7908,?,?,?,?,?,SINISTRA_PANTALONI
0.0546,9.8227,3.1341,13.4741,-0.8535,4.9386,30.139,5.4899,21.1374,-0.5062,10.4867,14.4312,3.7988,18.8757,0.1343,13.2715,12.6253,3.5532,16.2836,0.2677,0.0111,0.0052,0.0041,0.4709,0.3721,0.7902,0.5709,0.825,0.8821,1.4451,1.5451,1.0691,0.3259,0.6807,0.778,2.0885,2.3872,1.143,0.8734,-2.1191,-1.0426,-2.4262,-1.1937,0.492,0.518,0.3334,0.3269,0.6436,0.6312,0.9806,0.6375,0.7138,0.8275,1.1198,1.2981,1.1592,0.1233,19.1875,0.334,0.5312,0.6094,-0.0885,0.2796,0.8735,3.6292,6.09,2.4678,6.7903,-0.0034,6.0509,0.4285,0.6546,2.4031,0.6703,5.9462,4.512,2.1242,6.1585,0.2359,0.5998,0.6103,1.0176,3.7698,1.1618,0.3082,14.2111,1.3497,0.095,-0.0047,-0.0122,2.5694,0.9284,0.8396,0.9043,2.8256,1.1026,0.3902,0.0982,15.6279,0.4459,-0.8605,-0.7737,?,?,?,?,?,SINISTRA_PANTALONI
0.6633,1.949,1.3961,6.977,-0.5307,1.7379,22.0809,4.699,20.7371,-0.2806,9.8082,12.7301,3.5679,16.5428,0.1397,10.7947,19.8948,4.4604,20.9615,0.1707,0.3816,0.0676,0.0614,0.1772,0.161,0.9086,0.2971,0.3913,0.313,1.317,1.0535,0.7999,0.0883,0.1531,0.098,1.7345,1.1099,0.6399,0.5323,-0.9004,-0.5606,-1.6915,-1.0531,0.6226,0.2815,0.237,0.1803,0.8421,0.6406,0.7608,0.3364,0.4218,0.3328,1.2535,0.9893,0.7892,0.1073,14.3478,0.0207,0.3706,0.3923,0.5268,0.6823,0.9601,3.4913,4.2781,2.0683,8.335,-0.0953,2.3114,2.3658,1.5381,5.5513,0.042,8.3803,1.5863,1.2595,5.0703,0.4502,1.5105,0.4166,0.2758,1.3447,1.6422,1.2213,1.8083,2.697,1.4915,-2.9778,-0.1747,0.0587,1.3132,0.8252,0.6284,1.5014,1.6439,1.0949,0.1007,14.2672,-0.1812,-0.6724,-0.5493,?,?,?,?,?,SINISTRA_PANTALONI
0.2031,0.6437,0.8023,3.9417,-0.7598,9.9254,0.7525,0.8675,3.2247,0.7253,9.8635,0.6613,0.8132,3.7741,0.6972,14.0247,1.2087,1.0994,4.6939,0.7255,0.0205,0.0206,0.0145,1.0063,0.7077,0.7033,0.9249,0.9866,0.7298,1.0667,0.789,0.7397,0.8555,0.9735,0.5326,1.1379,0.6226,0.5471,-0.1999,-0.1958,-0.1372,0.9798,0.6864,0.7005,0.1908,0.1797,0.131,0.9418,0.6865,0.7289,1.2223,1.0444,0.8397,0.8544,0.687,0.804,0.1443,20.4453,0.4336,-0.0685,0.2308,0.7043,0.9372,0.9067,8.3507,0.0017,0.0408,0.1789,0.9788,5.1298,0.0054,0.0737,0.3205,0.9392,0.0856,0.1079,0.3284,0.9617,-0.5629,1.6279,97.5747,59.9395,0.5537,0.1242,0.2243,0.3065,0.0154,0.0503,1.6701,-23.8685,-14.2918,1.6025,13.7266,8.5659,0.5582,0.186,0.3333,0.101,13.7521,-0.9868,0.2145,-0.3342,?,?,?,?,?,SINISTRA_PANTALONI
-0.1407,0.491,0.7007,2.3522,-0.559,8.4221,0.2374,0.4873,2.1678,0.7791,10.0325,0.4249,0.6519,2.811,0.7667,13.1227,0.5489,0.7409,3.3413,0.7844,-0.0167,-0.014,-0.0107,0.8395,0.6418,0.7645,1.438,1.0749,0.9458,0.7475,0.6577,0.8798,2.0679,1.1555,0.8944,0.5588,0.4325,0.7741,-0.1103,-0.0913,-0.0694,0.8276,0.6289,0.7599,0.1537,0.1252,0.0973,0.8144,0.6332,0.7774,1.0851,0.8368,0.704,0.7712,0.6488,0.8413,0.135,19.1075,0.3569,-0.189,0.0433,0.658,0.8677,0.9447,8.7293,0.0099,0.0994,0.2764,0.9689,4.4563,0.0369,0.1921,0.544,0.8836,-0.2016,0.0232,0.1524,0.6042,-5.9064,1.9589,-43.303,-22.106,0.5177,0.6527,1.2608,0.268,0.426,1.5896,2.0874,-16.6768,-7.9893,1.9035,101.6602,53.4059,0.5082,0.4575,0.9003,0.1011,13.3982,-0.9992,0.7369,-0.7165,?,?,?,?,?,SINISTRA_PANTALONI
0.5303,0.204,0.4517,1.9064,-0.0929,9.6886,0.8944,0.9457,3.9276,0.687,9.926,0.9552,0.9774,4.9667,0.6295,13.8934,1.7024,1.3048,6.1976,0.6619,0.0547,0.0534,0.0382,0.9761,0.6974,0.7144,0.4776,0.4621,0.3462,0.9676,0.7248,0.7491,0.2281,0.2136,0.1198,0.9363,0.5254,0.5611,-0.0188,-0.0192,-0.0134,1.0217,0.7106,0.6955,0.139,0.1301,0.0952,0.9361,0.6846,0.7313,0.4854,0.3838,0.3076,0.7908,0.6337,0.8014,0.1493,20.1553,0.2779,0.0044,0.1659,0.8311,0.9591,0.9541,8.4559,0.0072,0.0846,0.287,0.9666,4.9562,0.0204,0.143,0.4849,0.9067,-0.1506,0.055,0.2345,0.7804,-1.4967,1.7061,-56.1562,-32.9147,0.5915,0.3606,0.6097,0.3498,0.1301,0.3718,1.7627,-17.7622,-10.0768,1.6535,27.5037,16.6337,0.5919,0.3678,0.6214,0.1054,13.6668,-0.9999,0.6216,-0.6096,?,?,?,?,?,SINISTRA_PANTALONI
-0.1129,2.1806,1.4767,11.5559,-2.0923,9.6888,57.6329,7.5916,55.06,-0.0465,10.1163,25.164,5.0164,31.9935,0.1491,14.2605,77.8424,8.8228,57.7729,0.1018,-0.0116,-0.0112,-0.0079,0.9577,0.6794,0.7094,0.1945,0.2944,0.1674,1.5134,0.8605,0.5686,0.0378,0.0867,0.028,2.2903,0.7404,0.3233,3.197,-1.395,-1.1943,-0.4364,-0.3736,0.8561,0.071,0.0994,0.0581,1.3994,0.818,0.5846,0.2099,0.3612,0.2,1.721,0.953,0.5538,0.1444,20.8673,-0.4725,-0.4947,-0.4894,0.9524,0.9874,0.9859,1.6835,0.477,0.6906,2.3597,0.3074,9.5734,0.0385,0.1961,0.6141,0.937,0.8945,0.3764,0.6136,2.4716,-0.0662,0.1759,1.8821,10.7028,3.5216,1.1256,0.3196,12.4015,1.267,0.1022,0.1147,-6.8217,-59.4996,0.3494,1.4698,4.2062,3.8427,0.9547,0.2484,0.1006,12.1644,-0.963,0.4991,-0.67,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.0761,6.6513,2.579,14.0253,-1.5162,3.3848,15.6147,3.9516,18.2794,-0.4783,9.6563,20.2947,4.505,21.3115,-0.1187,11.3204,19.116,4.3722,17.531,0.1828,-0.0225,-0.0079,-0.0067,0.3505,0.299,0.853,0.6527,0.5725,0.5899,0.8772,0.9038,1.0304,0.426,0.3277,0.3479,0.7694,0.8168,1.0617,1.4289,3.7375,-2.1558,2.6156,-1.5087,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.7673,0.6581,0.8,0.8577,1.0427,1.2156,0.1023,15.5703,0.1738,0.1294,0.127,-0.1076,0.2464,0.8804,2.9299,2.3024,1.5174,4.345,0.0677,6.4021,1.4437,1.2016,3.6359,0.5607,6.3321,2.7297,1.6522,4.7237,0.4528,0.4576,0.4627,1.0111,1.2628,0.9184,0.7273,1.5948,0.8435,0.5289,0.068,0.0807,1.1875,0.563,0.5399,0.9589,1.195,0.9198,0.7697,0.0947,15.6641,0.8618,-0.8949,-0.9884,?,?,?,?,?,TASCA_GIACCA_ALTA
