@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_R_Y_R_Z_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_|V|_R NUMERIC 
@ATTRIBUTE CORRELATION_Z_R_|V|_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_AVERAGE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_VARIANCE NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_STD NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE AMBIENT_TEMPERATURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
0.2882,2.8423,1.6859,11.1143,-1.3699,1.5787,15.7076,3.9633,13.9991,-1.3134,8.9433,16.6419,4.0795,20.416,0.0195,10.1115,15.506,3.9378,18.2554,0.1319,0.1826,0.0322,0.0285,0.1765,0.1561,0.8845,0.4254,0.4133,0.4281,0.9715,1.0065,1.036,0.1809,0.1708,0.1833,0.9439,1.013,1.0733,0.8084,-15.8336,-2.3154,-19.5873,-2.8643,0.1462,0.775,0.2252,0.223,0.2906,0.2877,0.9901,0.7939,0.5444,0.6088,0.6857,0.7668,1.1184,0.0454,13.8889,-0.6702,-0.2577,-0.1978,0.1853,0.111,0.9702,-1.5444,5.074,2.2525,9.8851,-10.9851,1.7214,4.8502,2.2023,8.1549,-1.0934,8.8562,2.5302,1.5907,8.8569,0.0948,-0.8972,-0.1744,0.1944,1.0228,1.4161,1.3845,1.0461,2.0054,1.917,2.1271,-9.7673,-4.5917,0.2117,0.0843,0.3981,1.2122,1.1161,0.9207,0.0458,12.9796,0.3805,0.9029,0.3432,?,?,?,?,?,SINISTRA_PANTALONI
0.2073,2.1704,1.4732,11.1047,-1.3612,3.2941,8.8655,2.9775,17.2015,-0.0449,9.6861,1.7291,1.3149,9.2081,0.397,10.6343,4.3922,2.0958,14.0485,0.3622,0.0629,0.0214,0.0195,0.3401,0.3098,0.9108,0.4948,1.1204,0.7029,2.2644,1.4207,0.6274,0.2448,1.2552,0.4941,5.1274,2.0184,0.3937,8.6607,-1.0559,-0.8025,-0.1219,-0.0927,0.76,0.2857,0.308,0.2135,1.078,0.7474,0.6933,0.6456,1.206,0.7905,1.8681,1.2244,0.6555,0.0512,13.9741,-0.2258,-0.7372,-0.6008,0.3553,0.7949,0.8183,0.3357,7.8096,2.7946,10.107,-0.5098,5.8276,3.2357,1.7988,5.3526,0.4516,6.2942,11.499,3.391,8.3721,0.0429,0.0576,0.0533,0.9259,1.5536,0.8241,0.5305,2.4136,0.6792,0.2814,-0.7741,-9.1014,11.7573,0.6858,0.7653,1.1159,1.8882,1.2072,0.6393,0.0429,14.113,0.488,-0.7701,-0.9292,?,?,?,?,?,SINISTRA_PANTALONI
0.0847,4.434,2.1057,9.816,-0.5933,-12.034,7.4005,2.7204,22.3994,?,9.4792,4.7523,2.18,13.989,0.1792,15.4882,11.3814,3.3736,21.3688,0.2498,-0.007,0.0089,0.0055,-1.2695,-0.777,0.612,0.774,0.9659,0.6242,1.2479,0.8064,0.6462,0.5991,0.933,0.3896,1.5572,0.6502,0.4176,0.1632,-1.1967,-0.5136,-7.3332,-3.1473,0.4292,0,0.3615,0.2163,0,0,0.5983,0.4382,0.7017,0.4594,1.6012,1.0482,0.6546,0.0762,23.1835,0.0165,-0.1932,-0.0563,-0.8764,-0.9795,0.9506,-0.1658,0.2165,0.4653,1.9513,-2.0078,-9.4837,0.0666,0.2581,9.8097,?,-2.0564,1.7572,1.3256,4.1795,-18.2293,0.0175,0.0806,4.6119,1.8031,0.351,0.1947,3.2513,0.1232,0.0379,0.1328,0.3288,2.4759,0,2.9848,0,0.1989,0.4669,2.3471,0.0483,11.97,-0.6737,0.6276,-0.948,?,?,?,?,?,SINISTRA_PANTALONI
-0.28,11.5095,3.3926,17.906,-0.9531,-0.8996,44.3653,6.6607,27.2001,-0.7764,9.7631,22.3772,4.7305,22.1431,-0.0333,12.19,25.8629,5.0856,22.5293,0.0446,0.3112,-0.0287,-0.023,-0.0921,-0.0738,0.8009,0.5093,0.7172,0.6671,1.4081,1.3097,0.9302,0.2594,0.5143,0.445,1.9826,1.7154,0.8652,0.735,12.2546,-8.2995,16.6729,-11.2919,-0.6773,0.5988,0.4278,0.3888,0.7145,0.6493,0.9087,0.6583,0.8086,0.7948,1.2284,1.2073,0.9829,0.0498,17.5379,0.1087,-0.4576,-0.3377,-0.4358,-0.2476,0.9007,-7.0403,13.124,3.6227,9.9432,-70.7885,0.6948,20.0878,4.4819,13.4426,-0.7621,1.6683,10.1264,3.1822,10.4488,-0.4642,-10.1332,-4.2201,0.4165,0.8083,1.1384,1.4084,0.6533,1.296,1.9837,1.6865,2.9598,1.7551,0.0182,0.0194,1.069,0.7397,0.9516,1.2865,0.0369,13.4166,0.7923,0.852,0.7536,?,?,?,?,?,SINISTRA_PANTALONI
-0.2853,11.415,3.3786,19.0434,-1.0272,-5.6566,54.9101,7.4101,36.718,-1.7002,9.6775,19.4547,4.4107,24.9703,-0.1908,13.2046,37.15,6.0951,27.7481,0.042,0.0504,-0.0295,-0.0216,-0.5845,-0.4284,0.7329,0.4559,0.766,0.5543,1.68,1.2158,0.7237,0.2079,0.5868,0.3073,2.8225,1.4781,0.5237,0.4174,2.4119,-7.9417,5.7789,-19.028,-3.2927,0.6908,0.448,0.3243,0.6485,0.4695,0.724,0.5186,0.7626,0.6863,1.4705,1.3233,0.8999,0.0563,19.9106,-0.0528,-0.3708,-0.2511,-0.6131,-0.7888,0.859,-7.4102,4.5544,2.1341,9.7504,?,-2.9079,9.3819,3.063,11.7799,-2.8723,2.4656,12.8025,3.5781,11.1377,-0.2221,2.5483,-3.0055,-1.1794,0.6967,0.5964,0.856,0.4854,0.3557,0.7328,1.1159,4.8166,4.3164,0,0,0.3338,0.8277,0.8754,1.0577,0.0419,13.9482,0.347,0.7468,0.7707,?,?,?,?,?,SINISTRA_PANTALONI
-0.4091,4.2062,2.0509,12.0149,-1.7164,5.2378,15.2024,3.899,19.1477,-0.5082,10.1,6.048,2.4593,19.6297,0.2372,12.1467,7.5267,2.7435,19.5854,0.2693,-0.0781,-0.0405,-0.0337,0.5186,0.4312,0.8315,0.526,0.8339,0.7476,1.5854,1.4212,0.8964,0.2767,0.6955,0.5588,2.5136,2.0198,0.8035,1.1767,-1.2438,-1.0516,-1.057,-0.8937,0.8455,0.3484,0.1719,0.165,0.4934,0.4737,0.96,0.6275,0.6121,0.6135,0.9754,0.9777,1.0023,0.0626,17.5425,-0.0488,-0.0681,-0.2803,0.185,0.5501,0.8605,2.4352,15.4382,3.9291,10.7921,-0.15,3.1878,2.1074,1.4517,6.2961,-0.0486,7.5173,6.0071,2.4509,7.6576,0.1742,0.7639,0.3239,0.4241,2.7066,1.6031,0.5923,7.3257,2.57,0.3508,4.8245,-0.8714,-0.1806,1.563,1.012,0.6475,1.7141,1.4093,0.8222,0.0468,14.0293,-0.4127,-0.8818,0.1046,?,?,?,?,?,SINISTRA_PANTALONI
0.3809,6.8472,2.6167,23.0456,-1.032,3.277,62.7589,7.9221,58.1452,-0.1859,9.8845,16.0371,4.0046,25.7103,0.1047,12.2198,44.9063,6.7012,49.1568,0.0731,0.1162,0.0385,0.0312,0.3315,0.2682,0.8089,0.3303,0.6534,0.3905,1.9782,1.1822,0.5976,0.1091,0.427,0.1525,3.9134,1.3976,0.3571,1.2842,-3.8913,-3.0175,-3.0302,-2.3497,0.7754,0.2313,0.3949,0.2138,1.7073,0.9245,0.5415,0.3963,0.8964,0.4688,2.2616,1.1829,0.523,0.0563,17.0522,-0.345,-0.0038,-0.2408,0.1713,0.696,0.7431,5.7611,6.0214,2.4539,8.9563,-0.0124,4.1847,10.468,3.2354,9.1604,0.0137,3.2504,18.4214,4.292,12.1837,-0.3544,1.3767,1.7724,1.2874,0.7584,0.5717,0.7538,0.5752,0.3269,0.5683,-0.8567,0.0343,-0.04,0.9525,0.9835,1.0325,0.9777,0.7351,0.7519,0.0423,14.4532,-0.4217,-0.0647,-0.8497,?,?,?,?,?,SINISTRA_PANTALONI
0.2088,0.3515,0.5929,2.2308,-0.9006,6.3878,0.5574,0.7466,3.1366,0.6064,9.8692,0.4113,0.6413,3.1956,0.7299,11.7932,0.4887,0.6991,3.1188,0.7734,0.0327,0.0212,0.0177,0.6472,0.5416,0.8369,0.7941,0.9244,0.848,1.1641,1.0679,0.9174,0.6306,0.8546,0.7192,1.3551,1.1404,0.8416,-0.2188,-0.1224,-0.0993,0.5597,0.454,0.8112,0.1473,0.0992,0.0853,0.6736,0.579,0.8596,0.7112,0.6981,0.7153,0.9815,1.0057,1.0246,0.0646,16.8146,-0.338,-0.1526,-0.3057,0.1114,0.6602,0.8191,7.1206,0.0577,0.2403,0.8617,0.8855,6.7094,0.0657,0.2564,0.9275,0.8707,-0.4473,0.1299,0.3605,1.2167,-2.2678,1.0613,-15.9201,-15.0008,0.9372,0.6666,0.7113,0.8784,0.4444,0.5059,1.0666,-7.8896,-7.3971,1.0488,20.2064,19.2665,0.9291,0.7082,0.7623,0.0538,14.3427,-0.9961,-0.1075,0.1743,?,?,?,?,?,SINISTRA_PANTALONI
0.3389,0.5236,0.7236,2.5936,-0.586,6.4511,1.0005,1.0002,3.7912,0.5367,9.859,0.5207,0.7216,3.9737,0.6776,11.8436,0.7053,0.8398,4.4815,0.6862,0.0525,0.0344,0.0286,0.6543,0.5447,0.8324,0.7234,1.0028,0.8616,1.3862,1.191,0.8592,0.5233,1.0056,0.7423,1.9216,1.4185,0.7382,-0.2182,-0.1147,-0.0978,0.5257,0.4482,0.8526,0.1999,0.1327,0.1145,0.6638,0.573,0.8633,0.6841,0.6527,0.5787,0.9541,0.846,0.8867,0.0637,16.9969,-0.6528,-0.058,-0.432,0.114,0.7033,0.7846,7.3665,0.0118,0.1087,0.4908,0.9357,6.4651,0.0161,0.127,0.5634,0.9161,0.1074,0.0675,0.2598,0.7724,-0.4394,1.1394,68.5847,60.1926,0.8561,0.4186,0.489,0.733,0.1752,0.2391,1.1618,-30.3035,-26.0823,1.1374,14.231,12.5113,0.8711,0.6354,0.7294,0.053,14.0671,-1.0011,0.099,-0.1387,?,?,?,?,?,SINISTRA_PANTALONI
0.2644,5.8168,2.4118,14.4792,-0.9156,9.485,3.0878,1.7572,8.2261,0.4307,9.9082,1.647,1.2833,6.8931,0.4875,13.9955,2.8846,1.6984,7.9931,0.5733,0.0279,0.0267,0.0189,0.9573,0.6777,0.708,1.3725,1.8793,1.42,1.3692,1.0346,0.7556,1.8838,3.5318,2.0165,1.8748,1.0704,0.5709,-1.1121,-1.0554,-0.6443,0.949,0.5794,0.6105,0.5231,0.562,0.4035,1.0743,0.7713,0.718,1.7602,2.1005,1.8115,1.1934,1.0292,0.8624,0.0686,21.0737,0.1844,-0.1665,0.091,0.0969,0.7809,0.6555,5.7494,7.5265,2.7434,6.7772,0.1673,6.7831,1.4571,1.2071,3.6966,0.5945,1.9556,4.3593,2.0879,5.7766,-0.0186,0.8476,2.94,3.4686,2.2728,1.314,0.5781,5.1655,1.7265,0.3342,0.2512,-12.9007,-51.3546,0.8928,1.4351,1.6075,1.8334,1.1732,0.6399,0.0455,14.4974,-0.943,-0.9576,0.8302,?,?,?,?,?,SINISTRA_PANTALONI
0.5388,5.9172,2.4325,13.7259,-0.7875,4.843,25.953,5.0944,21.6905,-0.366,9.9944,7.6338,2.7629,15.0872,0.1592,12.2407,13.3024,3.6472,18.3794,0.1667,0.1113,0.0539,0.044,0.4846,0.3956,0.8165,0.4775,0.8804,0.667,1.8438,1.3968,0.7575,0.228,0.7751,0.4448,3.3997,1.951,0.5739,1.0406,-2.1172,-1.6441,-2.0346,-1.58,0.7765,0.4836,0.428,0.3481,0.885,0.7199,0.8135,0.6328,0.9098,0.7468,1.4377,1.1802,0.8209,0.0601,17.7336,-0.1281,0.4499,0.1415,0.3584,0.7321,0.8499,4.7296,4.7057,2.1693,7.7182,-0.0075,4.6865,3.492,1.8687,7.7203,0.1204,6.2419,4.6833,2.1641,7.6775,0.147,1.0092,0.7577,0.7508,1.1608,1.0024,0.8635,1.3476,1.0048,0.7456,-0.0541,-0.0432,0.7982,0.8729,0.8511,0.9751,0.9997,1.0053,1.0056,0.0493,15.6635,0.1658,-0.6157,-0.8262,?,?,?,?,?,SINISTRA_PANTALONI
-0.0081,4.9844,2.2326,13.4741,-0.8535,7.3807,21.539,4.641,21.1374,-0.5062,10.2048,7.4324,2.7262,18.8757,0.1343,13.6304,6.7809,2.604,16.2836,0.2677,-0.0011,-0.0008,-0.0006,0.7233,0.5415,0.7487,0.4811,0.8189,0.8574,1.7023,1.7823,1.0469,0.2314,0.6706,0.7351,2.898,3.1764,1.0961,0.8734,-2.1191,-1.0426,-2.4262,-1.1937,0.492,0.518,0.3334,0.3269,0.6436,0.6312,0.9806,0.6375,0.7138,0.8275,1.1198,1.2981,1.1592,0.0673,19.5894,0.2699,0.5306,0.5945,-0.1223,0.3257,0.8376,1.7915,6.4765,2.5449,6.9468,-0.0265,6.1247,0.3109,0.5576,2.4031,0.6703,6.7578,2.9968,1.7311,6.1585,0.2359,0.2925,0.2651,0.9063,4.5643,1.4701,0.3221,20.8328,2.1611,0.1037,-0.0368,-0.0945,2.5694,0.9284,0.8396,0.9043,2.8907,1.128,0.3902,0.0497,14.7409,0.15,-0.8545,-0.5755,?,?,?,?,?,SINISTRA_PANTALONI
0.765,1.5253,1.235,6.977,-0.5307,1.3916,14.3968,3.7943,22.5532,-0.3928,9.8996,6.9798,2.6419,16.5428,0.1397,10.6157,10.7327,3.2761,20.9615,0.1707,0.5497,0.0773,0.0721,0.1406,0.1311,0.9325,0.3255,0.4675,0.377,1.4362,1.1582,0.8064,0.1059,0.2185,0.1421,2.0626,1.3414,0.6503,0.3803,-0.9004,-0.5606,-2.3674,-1.4739,0.6226,0.2815,0.237,0.1803,0.8421,0.6406,0.7608,0.3094,0.4218,0.3328,1.3633,1.0759,0.7892,0.0539,13.8234,-0.0635,0.2902,0.3363,0.4771,0.6121,0.9527,1.3045,6.9453,2.6354,8.9382,-0.1745,2.5152,1.26,1.1225,5.5513,0.042,8.8772,1.0425,1.0211,5.3429,0.4373,0.5186,0.1469,0.2833,2.3478,2.5811,1.0993,5.5122,6.6619,1.2086,-5.4545,-0.3199,0.0587,1.3132,0.8015,0.6103,1.6101,1.6729,1.039,0.0501,13.6214,-0.2436,-0.7299,-0.3837,?,?,?,?,?,SINISTRA_PANTALONI
0.5641,1.5807,1.2572,6.68,-0.4058,10.2543,4.7389,2.1769,11.8272,0.2857,9.9344,0.8399,0.9165,4.1745,0.6689,14.3991,3.9861,1.9965,9.3746,0.5396,0.055,0.0568,0.0392,1.0322,0.7121,0.6899,0.5775,1.3719,0.6297,2.3754,1.0903,0.459,0.3336,1.882,0.3965,5.6423,1.1888,0.2107,-0.4076,-0.2286,-0.1755,0.5609,0.4306,0.7676,0.287,0.3768,0.2333,1.3131,0.8132,0.6192,0.5648,1.6002,0.7126,2.8332,1.2616,0.4453,0.0737,21.1249,0.7987,0.0063,0.7005,0.4331,0.9644,0.6387,8.388,0.0215,0.1466,0.62,0.9289,5.0603,0.0629,0.2509,1.0406,0.8116,-0.0326,0.1191,0.3451,1.2486,-1.029,1.6576,-256.9345,-155.0034,0.5843,0.4248,0.727,0.3415,0.1805,0.5285,1.8066,-12.7922,-7.0807,1.5786,14.1713,8.9773,0.5959,0.4966,0.8334,0.0505,13.7304,-0.9975,0.3669,-0.3752,?,?,?,?,?,SINISTRA_PANTALONI
0.1403,0.6696,0.8183,2.7423,-0.4889,9.0349,1.2981,1.1393,3.9613,0.661,9.936,0.367,0.6058,3.5093,0.7095,13.4855,0.8503,0.9221,3.505,0.7763,0.0155,0.0141,0.0104,0.9093,0.67,0.7368,0.7182,1.3507,0.8874,1.8807,1.2356,0.657,0.5158,1.8244,0.7875,3.537,1.5267,0.4316,-0.1166,-0.1051,-0.0741,0.9014,0.6352,0.7048,0.1576,0.1525,0.1176,0.9674,0.746,0.7711,0.6923,0.7814,0.7824,1.1288,1.1302,1.0012,0.0692,19.6875,0.7841,-0.3187,0.5417,0.0059,0.882,0.4749,8.5756,0.0472,0.2172,0.7018,0.9211,4.7233,0.1471,0.3835,1.2537,0.767,-0.3015,0.035,0.1872,0.7343,-7.4893,1.8156,-28.442,-15.6654,0.5664,1.1608,2.0492,0.3209,1.3473,4.1992,1.9847,-12.6477,-6.3727,1.6527,102.8355,62.2214,0.5598,0.9557,1.7074,0.0505,13.6056,-0.9993,0.1739,-0.1767,?,?,?,?,?,SINISTRA_PANTALONI
0.787,0.7033,0.8386,3.4398,-0.2634,10.1823,2.3168,1.5221,5.9431,0.5676,9.8788,0.6792,0.8242,4.9667,0.6295,14.26,2.2424,1.4975,6.2955,0.6566,0.0773,0.0797,0.0552,1.0307,0.714,0.6928,0.551,1.0175,0.56,1.8469,1.0165,0.5504,0.3035,1.0354,0.3136,3.411,1.0332,0.3029,-0.0919,-0.085,-0.0596,0.9247,0.6483,0.7012,0.1981,0.2031,0.1485,1.0254,0.7499,0.7313,0.5788,0.6926,0.5464,1.1966,0.944,0.7889,0.0764,20.8932,0.7929,-0.0476,0.6212,0.4211,0.9472,0.6884,8.4229,0.0268,0.1638,0.614,0.929,5.0007,0.0724,0.2691,1.0179,0.8189,-0.1151,0.1053,0.3245,1.0117,-1.2509,1.6843,-73.1622,-43.437,0.6087,0.5048,0.8293,0.3705,0.2548,0.6877,1.7448,-14.2818,-8.1853,1.538,19.2312,12.5038,0.6032,0.6069,1.0062,0.0527,13.7363,-0.9983,-0.6337,0.637,?,?,?,?,?,SINISTRA_PANTALONI
-0.0853,3.1044,1.7619,14.5812,-2.8512,6.9885,59.0112,7.6819,62.3672,-0.1776,9.7969,26.5032,5.1481,39.2156,-0.0524,13.1807,59.7148,7.7275,61.9938,0.0422,-0.0122,-0.0087,-0.0065,0.7133,0.5302,0.7433,0.2294,0.3422,0.228,1.4922,0.9941,0.6662,0.0526,0.1171,0.052,2.2266,0.9882,0.4438,1.1474,5.5255,-3.9496,4.8155,-3.4421,-0.7148,0.0715,0.1016,0.0585,1.4213,0.8182,0.5757,0.2338,0.3718,0.2352,1.5904,1.006,0.6326,0.062,18.8195,-0.2453,-0.1434,-0.267,0.6619,0.8609,0.9157,2.8918,1.8847,1.3728,3.9972,0.2076,8.2812,2.7301,1.6523,5.0114,0.486,2.895,6.2254,2.4951,8.3982,-0.0189,0.3492,0.9989,2.8605,0.8309,0.5502,0.6622,0.6903,0.3027,0.4385,0.221,-6.7311,-30.4522,0.5174,0.612,1.1829,0.7976,0.476,0.5967,0.0476,14.0756,-0.7538,0.7724,-0.9816,?,?,?,?,?,TASCA_GIACCA_ALTA
-0.1075,4.4412,2.1074,14.0253,-1.5162,1.8347,12.5654,3.5448,19.4512,-0.5731,9.8227,15.3305,3.9154,21.3115,-0.1187,10.8364,14.7732,3.8436,17.531,0.1828,-0.0586,-0.0109,-0.0099,0.1868,0.1693,0.9065,0.5945,0.5382,0.5483,0.9053,0.9223,1.0187,0.3535,0.2897,0.3006,0.8196,0.8506,1.0377,1.1926,3.7375,-2.1558,3.1339,-1.8076,-0.5768,0.4508,0.2926,0.2598,0.6491,0.5764,0.8881,0.721,0.6581,0.8,0.9127,1.1095,1.2156,0.05,14.2228,0.2499,0.1422,0.1421,-0.1397,0.1541,0.9048,1.5928,2.9524,1.7182,4.6566,0.0008,5.392,1.7654,1.3287,4.3908,0.4695,7.5484,2.8495,1.688,5.0866,0.4345,0.2954,0.211,0.7143,1.2932,1.0179,0.7871,1.6724,1.0361,0.6195,0.001,0.001,0.9944,0.563,0.5181,0.9202,1.0605,0.9155,0.8632,0.0471,14.5331,0.9332,-0.9466,-0.9901,?,?,?,?,?,TASCA_GIACCA_ALTA
