@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_NO_G_Y_NO_G_Z_NO_G_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_AVERAGE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_VARIANCE NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_STD NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_MAGNETIC_FIELD_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_STD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Y_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_X_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE CORRELATION_Y_MAGNETIC_FIELD_Z_MAGNETIC_FIELD NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
0.1616,9.4831,3.0795,15.0988,-0.8162,0.4938,5.5755,2.3612,10.2733,-0.6969,-0.1173,3.6407,1.9081,12.1668,-1.7438,3.8566,4.1098,2.0273,8.9078,0.1254,0.3272,-1.3774,0.0419,-4.2095,0.128,-0.0304,1.3042,1.6139,1.519,1.2375,1.1647,0.9412,1.7009,2.6048,2.3074,1.5314,1.3566,0.8859,1.6082,0.8775,-5.312,0.5457,-3.303,-6.0533,1.3732,1.8748,0.8162,1.3653,0.5944,0.4354,1.4697,1.241,1.695,0.8444,1.1533,1.3659,0.0055,5.5793,0.2628,0.0101,0.3881,0.3468,0.2292,-0.0442,0.1965,1.1575,1.0759,4.1891,-0.8751,0.0355,0.8924,0.9447,3.5088,-0.5321,0.4058,0.8382,0.9155,3.3144,-0.3163,5.5331,0.4842,0.0875,1.1389,1.1751,1.0318,1.2972,1.3809,1.0646,1.6043,2.4546,1.53,0.9755,0.8873,0.9096,1.1939,1.2639,1.0587,0.0047,2.2883,-0.6848,-0.1139,-0.2292,18.047,10.5846,3.2534,11.4075,0.4673,26.8819,2.1334,1.4606,5.6976,0.8091,10.197,4.6659,2.1601,6.5079,0.5076,0.6713,1.7698,2.6363,2.2274,1.5062,0.6762,4.9613,2.2685,0.4572,0.4145,1.4917,3.5988,0.7176,1.6203,2.2579,2.0021,1.7529,0.8755,0.35,55.1258,-0.7297,-0.5418,0.0394,TASCA_SINISTRA_DIETRO_PANTALONI
3.4612,10.7138,3.2732,13.802,-0.2351,0.7286,5.3092,2.3042,10.304,-1.0847,-1.4831,15.5218,3.9398,16.7151,-1.148,6.3218,6.2903,2.5081,10.1589,0.1551,4.7502,-2.3338,0.5475,-0.4913,0.1153,-0.2346,1.4205,0.8308,1.3051,0.5849,0.9187,1.5708,2.018,0.6902,1.7032,0.3421,0.844,2.4676,0.4901,0.2941,-1.4094,0.6001,-2.8758,-4.7919,2.2608,1.436,0.9294,0.6352,0.4111,0.6472,1.3395,0.8257,1.3586,0.6164,1.0143,1.6454,0.0412,9.1113,0.1819,0.3659,0.7091,0.2773,-0.1418,-0.0441,2.6107,2.4263,1.5577,5.3491,-0.0144,1.3385,4.0543,2.0135,7.4095,-0.5111,0.8368,1.8427,1.3575,4.5801,-0.835,1.9506,3.1198,1.5994,0.7736,1.1475,1.4833,0.5985,1.3167,2.2002,0.0303,0.0364,1.2025,1.0754,2.1127,1.9645,0.7219,1.1679,1.6178,0.0328,6.0931,0.4126,0.3217,-0.634,-15.8031,10.7808,3.2834,20.7596,?,-13.3793,54.1532,7.3589,26.7578,-54.8471,-26.9256,25.5199,5.0517,34.1995,?,1.1812,0.5869,0.4969,0.4462,0.65,1.4567,0.1991,0.4224,2.122,0.79,0.607,0.7684,0,1,0,0.7758,0.607,0.7824,0.3652,56.1287,0.2485,-0.3128,-0.9815,TASCA_SINISTRA_DIETRO_PANTALONI
4.6077,19.0428,4.3638,20.9724,-0.1534,0.4686,17.7744,4.216,17.0591,-0.4802,-0.931,18.0321,4.2464,24.3522,-2.0642,7.8857,14.982,3.8707,17.3852,0.1364,9.8319,-4.9491,0.5843,-0.5034,0.0594,-0.1181,1.0351,1.0276,1.1274,0.9928,1.0892,1.0971,1.0714,1.0561,1.271,0.9857,1.1864,1.2036,0.5039,0.17,-1.0161,0.3373,-2.0163,-5.9768,1.5778,2.288,0.9033,1.4502,0.5725,0.3948,1.2294,0.8612,1.2063,0.7005,0.9812,1.4007,0.0508,11.5698,-0.1481,0.267,0.5772,-0.2028,0.4262,-0.2446,2.2456,2.8446,1.6866,5.7198,-0.0942,-0.497,3.7283,1.9309,7.6306,-1.4064,3.1862,4.0673,2.0168,9.9858,-0.4608,-4.5182,0.7048,-0.156,0.8735,0.8363,0.9574,0.763,0.6994,0.9167,0.1104,0.1563,1.4157,1.6485,0.7647,0.4639,0.7496,0.5728,0.7641,0.0423,7.133,-0.3465,-0.6183,0.1152,-6.0353,6.3578,2.5215,11.3388,?,-0.7061,53.6802,7.3267,26.3977,-4.5008,-33.601,7.3386,2.709,35.3394,?,8.5473,0.1796,0.021,0.3441,0.9308,2.7046,0.1184,0.8663,7.3148,0.525,0.3209,0.6112,0,1,0,0.4295,0.3209,0.747,0.3672,45.2368,0.165,-0.3665,-0.9427,TASCA_SINISTRA_DIETRO_PANTALONI
-0.3809,2.2724,1.5074,6.3074,-1.5432,0.1296,3.9953,1.9988,8.8616,-0.543,-1.1094,6.5696,2.5631,11.3115,-1.298,3.4554,2.2899,1.5132,6.5362,0.1427,-2.9389,0.3434,-0.1102,-0.1168,0.0375,-0.321,0.7542,0.5881,0.9962,0.7798,1.3209,1.6938,0.5688,0.3459,0.9923,0.6081,1.7447,2.869,1.2274,0.599,-3.5193,0.4881,-2.8673,-5.875,0.4318,0.5039,0.3253,1.1668,0.7533,0.6456,0.7118,0.5576,0.965,0.7834,1.3558,1.7306,0.0127,5.2013,0.1348,0.4059,-0.1743,-0.2406,0.4055,-0.5587,0.6047,0.7391,0.8597,3.1371,-0.4272,-0.4461,0.2603,0.5102,2.0284,-8.0104,-0.3367,0.2119,0.4603,1.6278,-2.203,-1.3557,-1.7958,1.3247,1.6852,1.8678,1.1084,2.8398,3.4887,1.2285,0.5207,0.8386,1.6106,9.7645,4.3252,0.443,1.5466,1.9272,1.2461,0.0089,1.8232,-0.2592,-0.5082,0.1806,-2.8979,0.4359,0.6603,4.1397,?,-30.9575,1.2069,1.0986,34.1995,?,-16.2237,5.5396,2.3536,18.7195,?,0.0936,0.1786,1.9082,0.601,0.2805,0.4668,0.3612,0.0787,0.2179,0.121,0.2211,1.8269,1,1,1,0.121,0.2211,1.8269,0.3771,50.0791,0.3204,-0.4022,-0.9683,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0061,0.0074,0.0858,0.4033,-0.7545,-0.001,0.0062,0.0787,0.3768,-1.5485,-0.0097,0.0044,0.0667,0.3452,-0.9612,0.1236,0.0029,0.0534,0.2685,0.0822,6.282,0.6262,-0.049,0.0997,-0.0078,-0.0783,1.0907,1.2875,1.6061,1.1805,1.4726,1.2474,1.1896,1.6577,2.5794,1.3935,2.1684,1.556,0.7575,1.0251,-7.2112,1.3533,-9.5201,-7.035,1.5546,1.306,0.7856,0.8401,0.5053,0.6015,1.0703,1.1683,1.5018,1.0916,1.4032,1.2854,0.0001,0.1829,-0.2625,-0.0791,0.3098,-0.2016,-0.2111,0.0329,-0.031,0.0036,0.0602,0.2371,-2.5839,0.0206,0.0004,0.0198,0.078,-0.145,-0.007,0.0008,0.0279,0.1207,-1.7033,-1.5044,4.4003,-2.925,3.0398,2.162,0.7112,9.2403,4.6744,0.5059,17.3168,2.248,0.1298,0.9715,1.4819,1.5253,3.0411,1.9646,0.646,0.0004,0.1008,0.3727,0.598,0.6756,-24.9491,0.0399,0.1998,25.1999,?,-24.7712,0.0266,0.1631,25.1999,?,-11.954,0.0561,0.2368,12.3596,?,1.0072,2.0871,2.0722,1.225,0.8438,0.6888,1.5007,0.712,0.4744,1,2.0389,2.0389,1,1,1,1,2.0389,2.0389,0.4172,61.6744,0.3052,0.8409,0.3278,TASCA_SINISTRA_DIETRO_PANTALONI
0.0151,0.01,0.1001,0.4763,-0.7426,0.0036,0.0093,0.0962,0.4285,-0.716,0.0338,0.0106,0.1028,0.4524,-0.9308,0.1637,0.0044,0.0666,0.314,0.0864,4.224,0.4464,0.0921,0.1057,0.0218,0.2064,1.0406,0.9743,1.5042,0.9363,1.4456,1.544,1.0828,0.9492,2.2628,0.8766,2.0897,2.3839,1.1352,0.9308,-6.8377,0.8199,-6.0232,-7.3458,1.0946,1.1667,0.7953,1.0658,0.7266,0.6817,1.1116,1.053,1.5169,0.9473,1.3647,1.4406,0.0004,0.2496,-0.3852,0.1153,-0.0363,-0.646,0.0479,0.1162,0.0008,0.0006,0.0254,0.1143,-1.3808,0.0514,0.0016,0.04,0.1976,-0.1094,0.0083,0.002,0.0449,0.1997,-0.3976,0.0159,0.0989,6.2274,0.6368,0.567,0.8905,0.4055,0.3215,0.7929,3.4017,1.1665,0.3429,0.2695,0.3359,1.2463,0.5784,0.5722,0.9893,0.0005,0.1037,0.2255,0.0023,0.9514,-25.452,0.0307,0.1753,25.679,?,-26.5338,0.0376,0.1938,26.8188,?,-8.6077,0.0602,0.2453,9.0591,?,0.9592,2.9569,3.0826,0.9047,0.7146,0.7899,0.8184,0.5107,0.624,0.9575,2.8346,2.9604,1,1,1,0.9575,2.8346,2.9604,0.3975,60.5934,-0.3755,-0.149,0.148,TASCA_SINISTRA_DIETRO_PANTALONI
0.0531,0.0299,0.173,0.8353,-0.9046,-0.0777,0.0178,0.1333,0.5693,-2.4209,0.0152,0.013,0.1138,0.7333,-1.907,0.2262,0.0186,0.1363,0.49,0.0672,-0.6834,3.5048,0.2349,-5.1283,-0.3436,0.067,1.2977,1.5195,1.2689,1.1709,0.9778,0.8351,1.684,2.3088,1.6102,1.371,0.9562,0.6974,0.9847,0.8247,-11.2381,0.8375,-11.4132,-13.6276,2.6353,1.7386,0.8349,0.6597,0.3168,0.4802,1.4672,1.139,1.7046,0.7764,1.1619,1.4966,0.001,0.3356,-0.4606,0.0088,0.4011,-0.1061,-0.335,0.0188,-0.0295,0.0053,0.0727,0.2115,-2.4172,0.0128,0.008,0.0893,0.3418,-1.4661,0.0124,0.0047,0.0685,0.2425,-0.6473,-2.3102,-2.381,1.0306,0.8134,1.0606,1.3038,0.6617,1.1248,1.7,0.7362,1.5701,2.1328,0.4465,0.4205,0.9416,0.6187,0.8722,1.4097,0.0004,0.1962,0.7699,0.4492,0.7195,-22.0152,0.1734,0.4164,22.6196,?,-28.8645,0.0496,0.2228,29.2786,?,-9.5869,0.0117,0.108,9.8389,?,0.7627,2.2964,3.0108,1.8691,3.8557,2.0629,3.4936,14.8667,4.2554,0.7726,2.299,2.9758,1,1,1,0.7726,2.299,2.9758,0.4037,60.4666,-0.125,-0.1273,-0.1281,TASCA_SINISTRA_DIETRO_PANTALONI
-0.0062,0.0145,0.1206,0.4961,-1.1077,0.0705,0.0185,0.1362,0.6505,-0.6158,-0.0298,0.0066,0.0813,0.4054,-1.9803,0.1878,0.0103,0.1015,0.4365,0.0712,-0.0878,0.208,-0.033,-2.3687,0.3754,-0.1585,0.8854,1.484,1.1876,1.676,1.3412,0.8002,0.784,2.2022,1.4103,2.8091,1.7989,0.6404,1.0515,0.9679,-7.7953,0.9205,-7.4132,-8.0538,0.5846,1.7303,0.5008,2.9599,0.8567,0.2894,0.7625,1.2237,1.1364,1.6048,1.4902,0.9286,0.0008,0.2778,-0.1066,-0.1374,-0.06,-0.5761,0.6692,-0.4915,-0.0271,0.0178,0.1334,0.4881,-2.6286,0.0068,0.0045,0.067,0.2852,-2.3902,0.0113,0.0044,0.0664,0.2414,-1.384,-3.9912,-2.3897,0.5987,1.9923,2.0085,1.0082,3.9693,4.0342,1.0164,1.7587,2.5233,1.4348,1.5991,1.3285,0.8308,1.7116,2.0221,1.1814,0.0003,0.2119,0.8806,0.4908,0.8,-27.5885,0.1078,0.3284,28.0197,?,-23.8886,0.0964,0.3104,24.4797,?,-9.986,0.0281,0.1676,10.1395,?,1.1549,2.7627,2.3922,1.0579,1.9594,1.8521,1.1192,3.8392,3.4303,1.1446,2.7634,2.4143,1,1,1,1.1446,2.7634,2.4143,0.3983,61.4631,-0.6256,0.657,-0.3159,TASCA_SINISTRA_DIETRO_PANTALONI
-0.299,4.7023,2.1685,10.3275,-1.4356,1.0303,2.8754,1.6957,6.9098,-0.2659,-3.0976,4.217,2.0535,9.0955,-7.0295,4.2235,4.703,2.1686,8.7417,0.0946,-0.2902,0.0965,-0.0708,-0.3326,0.2439,-0.7334,1.2788,1.056,0.9999,0.8258,0.7819,0.9469,1.6353,1.1151,0.9999,0.6819,0.6114,0.8967,4.1943,0.7645,-6.6647,0.1823,-1.589,-8.718,0.7768,3.7434,0.4392,4.8188,0.5654,0.1173,1.4946,1.1355,1.1814,0.7597,0.7904,1.0405,0.0338,6.0457,0.0333,-0.0895,-0.1294,-0.6978,0.7999,-0.7986,0.8514,0.9282,0.9634,3.4447,-0.4012,-0.3042,0.4686,0.6845,2.7888,-2.7114,0.2179,1.383,1.176,3.2866,-1.0156,-2.7992,3.907,-1.3958,1.4074,0.8192,0.5821,1.9808,0.6711,0.3388,0.4841,0.5956,1.2304,3.2716,1.5076,0.4608,1.2352,1.0481,0.8486,0.0096,2.6995,0.6303,0.3912,0.5726,10.3162,1.9179,1.3849,6.3004,0.5353,-46.5507,8.8677,2.9779,53.9398,?,-97.8289,10.6905,3.2696,101.4587,?,-0.2216,-0.1055,0.4758,0.4651,0.4236,0.9108,0.2163,0.1794,0.8295,-0.1346,-0.0715,0.5316,0,0,1,0.1168,0.0621,0.5316,1.122,154.6957,0.4792,-0.3729,-0.9888,TASCA_GIACCA_ALTA
-0.5922,5.1361,2.2663,9.5228,-1.1855,1.3823,1.6579,1.2876,5.8508,-0.3835,-2.8877,2.6902,1.6402,9.4899,-4.5415,4.3615,1.062,1.0305,5.8464,0.2517,-0.4284,0.2051,-0.1358,-0.4787,0.3169,-0.6621,1.7601,1.3817,2.1992,0.785,1.2495,1.5916,3.098,1.9092,4.8364,0.6163,1.5611,2.5332,3.185,0.6642,-2.6273,0.2085,-0.8249,-3.9558,1.0303,2.5444,0.5577,2.4695,0.5413,0.2192,1.6276,1.0035,1.6288,0.6165,1.0008,1.6232,0.0336,6.4665,0.1179,-0.0207,-0.097,-0.0792,0.4061,-0.4567,0.9863,0.5164,0.7186,2.8145,-0.0949,-0.1235,0.7284,0.8535,3.7096,-1.6201,-0.1786,1.9097,1.3819,4.4006,-1.4825,-7.9882,-5.5234,0.6914,0.842,0.52,0.6176,0.7089,0.2704,0.3814,0.1064,0.0929,0.8728,1.8156,1.45,0.7987,0.7587,0.6396,0.843,0.0104,2.7373,0.6184,0.4372,0.8056,6.2393,1.0165,1.0082,3.1799,0.5985,-47.2151,14.3472,3.7878,53.2791,?,-96.3228,16.5306,4.0658,101.1597,?,-0.1321,-0.0648,0.4902,0.2662,0.248,0.9316,0.0709,0.0615,0.8679,-0.089,-0.0469,0.5267,0,0,1,0.0597,0.0314,0.5267,1.1078,149.7771,0.5631,-0.4895,-0.9941,TASCA_GIACCA_ALTA
