@RELATION WhereIsSmartphone
@ATTRIBUTE XL_R_AVERAGE NUMERIC 
@ATTRIBUTE XL_R_VARIANCE NUMERIC 
@ATTRIBUTE XL_R_STD NUMERIC 
@ATTRIBUTE XL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE XL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_AVERAGE NUMERIC 
@ATTRIBUTE YL_R_VARIANCE NUMERIC 
@ATTRIBUTE YL_R_STD NUMERIC 
@ATTRIBUTE YL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE YL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_AVERAGE NUMERIC 
@ATTRIBUTE ZL_R_VARIANCE NUMERIC 
@ATTRIBUTE ZL_R_STD NUMERIC 
@ATTRIBUTE ZL_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ZL_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|L_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|L_R_STD NUMERIC 
@ATTRIBUTE |V|L_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|L_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_STD_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_STD_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MIN_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MIN_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_YL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_ZL_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE XL_R_YL_R_ZL_R_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_YL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_XL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_ZL_R NUMERIC 
@ATTRIBUTE CORRELATION_YL_R_|V|L_R NUMERIC 
@ATTRIBUTE CORRELATION_ZL_R_|V|L_R NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE PRESSURE_AVERAGE NUMERIC 
@ATTRIBUTE PRESSURE_VARIANCE NUMERIC 
@ATTRIBUTE PRESSURE_STD NUMERIC 
@ATTRIBUTE PRESSURE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE PRESSURE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {SINISTRA_PANTALONI,DESTRA_PANTALONI,TASCA_GIACCA_BASSA,TASCA_GIACCA_ALTA}
@DATA
-0.1031,0.0056,0.0748,0.3627,-2.7598,-0.0093,0.0196,0.1399,0.606,-0.939,0.0252,0.0109,0.1045,0.46,-0.6821,0.1983,0.0081,0.0902,0.379,0.1078,11.1435,-4.0871,-0.5201,-0.3668,-0.0467,0.1273,0.5345,0.7158,0.829,1.339,1.5508,1.1582,0.2857,0.5123,0.6872,1.7929,2.4049,1.3413,0.9073,1.4273,-5.8131,1.5731,-6.4069,-4.0727,0.3087,0.3528,0.2271,1.1429,0.7356,0.6436,0.5986,0.7885,0.9569,1.3174,1.5987,1.2135,0.0023,0.3074,0.1898,0.1358,-0.2812,0.9898,-0.1183,-0.0741,6.3846,0.0039,0.0627,0.2142,0.9669,7.377,0.0029,0.0536,0.1847,0.9753,-0.9893,0.0002,0.0155,1.0189,?,0.8655,-6.4539,-7.4571,1.1684,4.0498,3.466,1.3652,16.4007,12.0133,0.8577,-6.145,-7.1649,0.8651,0,0,1.1596,0.2102,0.1813,0.2086,14.7509,-1.0002,0.1997,-0.1638,1100,0,0,0,1,SINISTRA_PANTALONI
0.1485,0.0072,0.0846,0.3632,-0.0697,-0.152,0.0216,0.147,0.5837,-3.3565,0.0727,0.0034,0.0579,0.2402,-0.2618,0.2727,0.0082,0.0907,0.4234,0.1005,-0.9768,2.0422,0.5446,-2.0907,-0.5576,0.2667,0.5757,1.4601,0.9329,2.5361,1.6203,0.6389,0.3315,2.1319,0.8702,6.4316,2.6254,0.4082,0.0526,0.4746,-0.5,9.0225,-9.5047,-1.0534,2.534,1.7832,0.7213,0.7037,0.2847,0.4045,0.6222,1.5117,0.8578,2.4297,1.3787,0.5674,0.0046,0.4015,0.2792,0.1357,0.27,0.366,-0.7556,-0.1556,6.9207,0.0002,0.013,0.0436,0.9937,6.9154,0.0002,0.015,0.0521,0.9925,-0.6708,0.0006,0.025,0.7024,?,1.0008,-10.3173,-10.3095,0.8651,0.5213,0.6026,0.7483,0.2717,0.3631,1.0031,-9.8305,-9.8,1.0019,0,0,0.8361,0.062,0.0742,0.2001,14.5069,-1.0324,-0.8011,0.8529,1100,0,0,0,1,SINISTRA_PANTALONI
-0.6971,3.1673,1.7797,8.658,-1.0096,-1.1171,3.9578,1.9894,8.0765,-1.4078,-0.1054,3.1907,1.7862,10.0197,-1.167,2.9604,3.2967,1.8157,8.0167,0.0245,0.624,6.6113,-0.2355,10.5942,-0.3773,-0.0356,0.8946,0.9963,0.9802,1.1137,1.0957,0.9838,0.8003,0.9927,0.9608,1.2404,1.2005,0.9678,0.9211,0.8061,-21.6203,0.8751,-23.4714,-26.8201,1.2844,0.9317,0.5243,0.7254,0.4082,0.5627,1.072,0.8641,1.08,0.8061,1.0075,1.2499,0.0275,4.5166,-0.0428,-0.6651,-0.2634,0.4733,-0.5725,-0.1709,8.1169,0.156,0.395,1.5475,0.8167,4.4892,1.2264,1.1074,3.6833,0.4718,2.6393,1.7626,1.3276,4.5199,-0.04,1.8081,3.0754,1.7009,0.3567,0.2975,0.8341,0.1272,0.0885,0.6958,2.095,-39.6713,-18.9363,1.2103,1.942,1.6045,0.4201,0.3424,0.8149,0.2009,15.2553,-0.9434,0.925,-0.9852,1100,0,0,0,1,SINISTRA_PANTALONI
0.7486,21.8514,4.6745,14.2588,-1.0215,-2.4205,45.9521,6.7788,20.0002,-1.2094,0.1981,16.2243,4.0279,16.652,-0.7306,9.3911,2.2937,1.5145,5.7259,0.5325,-0.3093,3.7785,0.0797,-12.2174,-0.2577,0.0211,0.6896,1.1605,3.0866,1.6829,4.476,2.6596,0.4755,1.3468,9.5269,2.8323,20.0344,7.0736,0.6581,1.0249,-1.1049,1.5574,-1.6788,-1.078,0.7792,0.7331,0.5759,0.9408,0.7391,0.7857,0.7129,0.8563,2.4902,1.2011,3.493,2.9082,0.0529,14.5381,-0.7657,0.3119,0.5033,0.2755,-0.5042,0.13,-5.8171,1.8067,1.3441,7.7889,?,-1.0462,25.734,5.0729,13.5007,-1.2065,5.6957,1.2364,1.1119,3.2817,0.5249,5.5601,-1.0213,-0.1837,0.265,1.2088,4.5623,0.0702,1.4613,20.8143,1.0551,-2.1481,-2.0359,0,0,0.8858,0.5769,2.3734,4.1139,0.171,16.1409,-0.0573,0.0368,0.851,1100,0,0,0,1,SINISTRA_PANTALONI
1.7443,10.7819,3.2836,14.5469,-0.9381,-4.4255,18.4985,4.301,17.0773,-0.9621,-0.3307,21.1093,4.5945,13.6256,-0.6495,8.3778,2.9391,1.7144,7.9701,0.3153,-0.3942,-5.2741,0.2082,13.3809,-0.5282,-0.0395,0.7634,0.7147,1.9153,0.9361,2.5088,2.68,0.5829,0.5108,3.6685,0.8763,6.294,7.1823,0.8409,1.3124,-1.9189,1.5607,-2.2819,-1.4621,0.8624,0.9086,0.6448,1.0537,0.7478,0.7097,0.8518,1.0676,1.8252,1.2533,2.1427,1.7096,0.0993,12.8132,-0.4073,0.5868,0.5225,0.4373,0.0101,0.6737,-4.1935,6.2526,2.5005,7.8972,?,2.2189,16.8722,4.1076,14.0126,-0.9915,6.9653,2.0418,1.4289,4.8245,0.4287,-1.8899,-0.6021,0.3186,0.6088,1.7499,2.8746,0.3706,3.0623,8.2635,1.132,-2.1818,-1.9274,0,0,0.8333,0.5636,1.6369,2.9045,0.1756,15.2804,0.9146,0.5959,0.7511,1100,0,0,0,1,SINISTRA_PANTALONI
2.0846,23.2568,4.8225,17.5993,-1.0634,-4.1152,39.6862,6.2997,25.3215,-0.868,-0.2161,22.114,4.7026,16.2569,-0.3971,9.7497,11.3273,3.3656,11.2107,0.2397,-0.5066,-9.6479,0.2138,19.0457,-0.4221,-0.0222,0.7655,1.0255,1.4329,1.3396,1.8718,1.3972,0.586,1.0517,2.0532,1.7946,3.5036,1.9523,0.7709,1.963,-2.5658,2.5465,-3.3283,-1.307,0.6292,0.733,0.5784,1.1649,0.9193,0.7891,0.695,1.0826,1.5699,1.5576,2.2587,1.4501,0.0962,15.386,-0.7616,0.1532,0.5135,0.402,-0.1229,0.3922,-4.129,5.49,2.3431,7.8645,?,-0.704,23.6216,4.8602,12.5761,-1.6162,6.8702,2.3247,1.5247,4.6114,0.4565,5.8655,-0.601,-0.1025,0.4821,1.5367,3.1876,0.2324,2.3616,10.161,1.0123,-2.0308,-2.0062,0,0,0.5666,0.6254,1.7055,2.7272,0.1676,15.3773,0.1651,0.5059,0.8729,1100,0,0,0,1,SINISTRA_PANTALONI
-0.0008,22.6693,4.7612,17.5662,-1.1862,-0.9114,6.4885,2.5472,10.252,-1.7063,1.9178,12.6646,3.5587,14.8312,-0.4901,6.3506,6.0005,2.4496,9.2636,0.1576,0.0008,-0.0004,-0.0001,-0.4752,-0.1435,0.302,1.8692,1.3379,1.9437,0.7158,1.0399,1.4528,3.4938,1.79,3.7779,0.5123,1.0813,2.1106,1.4745,1.9539,-5.4977,1.3251,-3.7285,-2.8138,2.1212,0.8073,0.7307,0.3806,0.3445,0.9051,1.7134,1.1844,1.8963,0.6912,1.1067,1.601,0.0442,9.3452,-0.6693,-0.2313,-0.3935,0.5106,0.2077,0.4463,-3.4115,7.2075,2.6847,8.8294,-3.1051,-3.7684,6.8944,2.6257,7.7674,-83.1656,7.2415,3.8005,1.9495,4.8992,0.4994,0.9053,-0.4711,-0.5204,1.0225,1.3771,1.3469,1.0454,1.8964,1.8141,0.8702,-1.3662,-1.5701,23.306,0.2198,0.0094,1.1367,1.8022,1.5855,0.1843,14.8525,0.6122,0.7394,0.9463,1100,0,0,0,1,SINISTRA_PANTALONI
0.4533,3.8032,1.9502,9.3423,-1.2265,-1.2707,6.1898,2.4879,8.6596,-2.0448,-0.0896,2.5105,1.5845,6.7798,-0.9263,3.4195,2.6392,1.6246,6.0119,0.1525,-0.3567,-5.0577,0.1326,14.1783,-0.3716,-0.0262,0.7839,1.2308,1.2004,1.5702,1.5315,0.9753,0.6144,1.5149,1.441,2.4655,2.3454,0.9513,0.8849,1.5786,-4.7564,1.7838,-5.3748,-3.0131,1.4753,1.1921,0.5915,0.8081,0.4009,0.4961,1.0788,1.378,1.554,1.2773,1.4404,1.1277,0.0288,5.153,0.6196,0.2534,-0.5558,0.4061,-0.7124,-0.1909,4.1263,0.2045,0.4522,1.7087,0.6486,8.0879,0.7862,0.8867,2.9449,0.6814,3.1752,2.6617,1.6315,4.8381,0.1562,0.5102,1.2995,2.5472,0.51,0.2772,0.5435,0.2601,0.0768,0.2954,0.5009,3.5229,7.0336,0.5261,0.8481,1.612,0.5802,0.3532,0.6087,0.2004,15.3894,-0.9248,0.9378,-0.9821,1100,0,0,0,1,SINISTRA_PANTALONI
-0.8718,4.1956,2.0483,8.5899,-1.4207,-1.9053,6.2853,2.5071,11.3731,-1.8586,0.6862,11.086,3.3296,12.0851,-0.4977,4.7464,3.9,1.9748,8.2292,0.0641,0.4576,-1.2704,-0.1837,-2.7764,-0.4014,0.1446,0.817,0.6152,1.0372,0.753,1.2695,1.686,0.6675,0.3785,1.0758,0.567,1.6116,2.8426,0.6818,1.2552,-8.9505,1.8412,-13.1282,-7.1304,0.8919,0.4398,0.4036,0.4931,0.4525,0.9177,0.7553,0.7108,1.0438,0.9411,1.382,1.4686,0.045,7.2673,0.2891,-0.0723,-0.2341,-0.4239,-0.4539,0.3892,5.3266,1.2334,1.1106,2.8102,0.572,3.5967,5.8281,2.4141,6.265,0.0282,6.5706,4.5674,2.1372,5.3943,0.4043,1.481,0.8107,0.5474,0.46,0.5197,1.1296,0.2116,0.2701,1.276,20.6768,1.0258,0.0496,1.0185,0.7251,0.7119,0.4486,0.521,1.1614,0.1876,15.4939,0.9954,-0.9737,-0.9727,1100,0,0,0,1,SINISTRA_PANTALONI
0.0951,0.0059,0.0771,0.322,-0.3843,0.0575,0.0176,0.1327,0.5521,-0.7207,-0.001,0.0119,0.1092,0.4936,-1.0922,0.2078,0.0046,0.0681,0.2731,0.1996,1.6539,-94.61,0.4577,-57.2028,0.2767,-0.0048,0.5812,0.7059,1.132,1.2147,1.9479,1.6036,0.3378,0.4984,1.2815,1.4755,3.7942,2.5714,0.3865,0.3469,-1.3127,0.8975,-3.396,-3.784,0.725,0.9861,0.6818,1.3601,0.9404,0.6914,0.5833,0.6524,1.1792,1.1186,2.0217,1.8074,0.0023,0.3114,-0.3678,0.7086,0.2503,-0.0529,0.0137,0.1531,8.6971,0.0001,0.0088,0.0317,0.9964,4.5035,0.0003,0.018,0.0638,0.9859,0.4972,0.0002,0.0133,0.0444,0.9131,1.9312,17.4926,9.0579,0.4908,0.6661,1.357,0.2409,0.4436,1.8415,1.9394,18.6269,9.6045,1.9191,17.0696,8.8945,0.4971,0.715,1.4383,0.2001,13.6978,-1.0303,0.7925,-0.8199,1100,0,0,0,1,SINISTRA_PANTALONI
0.1979,0.0158,0.1259,0.5084,-0.0775,-0.0251,0.0951,0.3084,1.2186,-0.8308,-0.0258,0.0241,0.1552,0.7288,-1.2512,0.3906,0.023,0.1517,0.5334,0.2296,-7.8818,-7.661,0.5068,0.972,-0.0643,-0.0661,0.4082,0.8111,0.83,1.9872,2.0335,1.0233,0.1666,0.6579,0.6889,3.9488,4.1353,1.0472,0.0661,0.0903,-0.23,1.3653,-3.4781,-2.5475,0.7088,1.4575,0.6815,2.0562,0.9614,0.4676,0.4172,0.6976,0.9532,1.6722,2.2848,1.3663,0.0041,0.5867,0.0494,0.2429,0.2754,0.7414,0.0633,0.0485,7.8576,0.0608,0.2466,0.8428,0.8978,5.8392,0.1071,0.3273,1.1099,0.8267,0.4002,0.0134,0.1157,0.3549,0.4061,1.3457,19.6359,14.5921,0.7536,2.1318,2.8288,0.5679,4.5446,8.0024,1.3977,30.4965,21.8198,1.2871,13.796,10.7189,0.7594,2.3747,3.1272,0.2,14.0969,-0.9986,-0.712,0.6762,1100,0,0,0,1,SINISTRA_PANTALONI
0.2399,0.0063,0.0796,0.4111,0.0596,0.022,0.0218,0.1476,0.6347,-0.9742,0.0256,0.0167,0.1291,0.5826,-0.727,0.31,0.0074,0.0859,0.3375,0.327,10.9252,9.3735,0.7738,0.858,0.0708,0.0826,0.5395,0.6169,0.9269,1.1435,1.7181,1.5025,0.2911,0.3806,0.8592,1.3076,2.9518,2.2574,-0.0832,-0.1063,0.1589,1.2772,-1.91,-1.4955,1.3596,1.2959,0.8718,0.9531,0.6412,0.6727,0.6477,0.7057,1.2182,1.0896,1.881,1.7263,0.0055,0.4659,-0.3115,0.7,0.6464,-0.4793,0.0547,0.4967,8.5337,0.0002,0.0149,0.0569,0.9934,4.7481,0.0008,0.0284,0.1089,0.9773,0.8937,0.0002,0.0141,0.0524,0.9429,1.7973,9.5485,5.3127,0.5259,1.0591,2.014,0.2765,1.1216,4.0562,1.82,9.8527,5.4137,1.7904,9.3519,5.2232,0.5222,1.086,2.0794,0.2229,14.1756,-0.9978,0.4616,-0.5343,1100,0,0,0,1,SINISTRA_PANTALONI
-0.8148,6.5805,2.5653,12.5229,-4.1709,-0.0661,9.0111,3.0019,13.1015,-0.6403,-1.347,4.059,2.0147,10.3234,-1.947,4.1807,4.6551,2.1576,10.4916,0.0546,12.3354,0.6049,-0.1949,0.049,-0.0158,-0.3222,0.8546,1.2733,1.189,1.49,1.3913,0.9338,0.7303,1.6212,1.4136,2.22,1.9357,0.8719,1.9751,1.481,-16.6656,0.7498,-8.4379,-11.2528,0.3032,0.6913,0.2182,2.2801,0.7197,0.3157,0.9558,1.2131,1.1936,1.2691,1.2488,0.984,0.0322,6.2026,-0.3265,-0.3243,-0.6396,0.352,0.1356,0.0261,3.0386,0.3273,0.5721,1.9982,0.5183,8.1271,0.5345,0.7311,2.1331,0.7679,4.3298,1.2643,1.1244,3.5447,0.4275,0.3739,0.7018,1.877,0.7826,0.5088,0.6502,0.6125,0.2589,0.4227,0.3046,0.8121,2.6663,0.4513,0.6699,1.4844,0.9367,0.5637,0.6018,0.1979,15.4955,-0.7551,0.6057,-0.9695,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0425,6.3912,2.5281,11.3673,-1.6493,-1.2775,14.2678,3.7773,15.2605,-1.6726,-0.84,5.1804,2.276,8.9985,-1.2632,4.9338,3.8364,1.9587,8.6219,0.1411,0.0333,0.0506,-0.0086,1.5208,-0.2589,-0.1703,0.6693,1.1107,1.2907,1.6596,1.9285,1.162,0.4479,1.2337,1.666,2.7542,3.7191,1.3503,0.741,1.409,-4.9968,1.9016,-6.7436,-3.5464,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.3184,1.6959,1.77,1.0437,0.0312,7.4179,0.108,0.6074,-0.4374,0.045,-0.4698,-0.3712,2.3362,0.6895,0.8303,2.7531,0.2236,6.8068,1.8448,1.3582,4.1511,0.5423,6.164,3.8419,1.9601,5.9132,0.2978,0.3432,0.379,1.1043,0.6113,0.4236,0.693,0.3737,0.1795,0.4802,0.1612,0.3162,1.9614,0.391,0.4211,1.0771,0.6632,0.4656,0.702,0.1934,15.307,0.7268,-0.6826,-0.9908,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.6644,6.284,2.5068,12.901,-2.294,0.1897,14.0402,3.747,15.0252,-0.7797,-0.598,6.3126,2.5125,8.766,-0.6619,4.6386,5.9553,2.4403,9.7289,0.0699,-3.5033,1.1111,-0.1432,-0.3171,0.0409,-0.1289,0.669,0.9977,1.0272,1.4914,1.5354,1.0296,0.4476,0.9955,1.0552,2.2242,2.3576,1.06,1.3648,2.5733,-12.2835,1.8855,-9,-4.7734,0.4639,0.7425,0.3744,1.6006,0.8071,0.5042,0.8586,1.4717,1.326,1.714,1.5444,0.901,0.0186,6.8671,-0.0605,0.0216,-0.2548,0.3605,0.2039,0.1222,3.0907,0.1681,0.41,1.8623,0.5187,8.46,0.4966,0.7047,2.1512,0.7695,3.5003,2.1113,1.453,4.5852,0.213,0.3653,0.883,2.4169,0.5817,0.2821,0.485,0.3384,0.0796,0.2352,0.2795,1.6177,5.7874,0.4146,0.6642,1.6018,0.8657,0.4062,0.4692,0.1972,15.0511,-0.246,0.0864,-0.9757,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.8148,6.5805,2.5653,12.5229,-4.1709,-0.0661,9.0111,3.0019,13.1015,-0.6403,-1.347,4.059,2.0147,10.3234,-1.947,4.1807,4.6551,2.1576,10.4916,0.0546,12.3354,0.6049,-0.1949,0.049,-0.0158,-0.3222,0.8546,1.2733,1.189,1.49,1.3913,0.9338,0.7303,1.6212,1.4136,2.22,1.9357,0.8719,1.9751,1.481,-16.6656,0.7498,-8.4379,-11.2528,0.3032,0.6913,0.2182,2.2801,0.7197,0.3157,0.9558,1.2131,1.1936,1.2691,1.2488,0.984,0.0322,6.2026,-0.3265,-0.3243,-0.6396,0.352,0.1356,0.0261,3.0386,0.3273,0.5721,1.9982,0.5183,8.1271,0.5345,0.7311,2.1331,0.7679,4.3298,1.2643,1.1244,3.5447,0.4275,0.3739,0.7018,1.877,0.7826,0.5088,0.6502,0.6125,0.2589,0.4227,0.3046,0.8121,2.6663,0.4513,0.6699,1.4844,0.9367,0.5637,0.6018,0.1979,15.4955,-0.7551,0.6057,-0.9695,1100,0,0,0,1,TASCA_GIACCA_ALTA
-0.0425,6.3912,2.5281,11.3673,-1.6493,-1.2775,14.2678,3.7773,15.2605,-1.6726,-0.84,5.1804,2.276,8.9985,-1.2632,4.9338,3.8364,1.9587,8.6219,0.1411,0.0333,0.0506,-0.0086,1.5208,-0.2589,-0.1703,0.6693,1.1107,1.2907,1.6596,1.9285,1.162,0.4479,1.2337,1.666,2.7542,3.7191,1.3503,0.741,1.409,-4.9968,1.9016,-6.7436,-3.5464,0.7514,1.0791,0.4274,1.4361,0.5688,0.3961,0.7449,1.2632,1.3184,1.6959,1.77,1.0437,0.0312,7.4179,0.108,0.6074,-0.4374,0.045,-0.4698,-0.3712,2.3362,0.6895,0.8303,2.7531,0.2236,6.8068,1.8448,1.3582,4.1511,0.5423,6.164,3.8419,1.9601,5.9132,0.2978,0.3432,0.379,1.1043,0.6113,0.4236,0.693,0.3737,0.1795,0.4802,0.1612,0.3162,1.9614,0.391,0.4211,1.0771,0.6632,0.4656,0.702,0.1934,15.307,0.7268,-0.6826,-0.9908,1100,0,0,0,1,TASCA_GIACCA_ALTA
