@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE LIGHT_AVERAGE NUMERIC 
@ATTRIBUTE LIGHT_VARIANCE NUMERIC 
@ATTRIBUTE LIGHT_STD NUMERIC 
@ATTRIBUTE LIGHT_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE LIGHT_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE class {TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_GIACCA}
@DATA
3.5748,6.8125,2.6101,20.5974,-0.2896,-8.0922,3.1177,1.7657,15.4701,?,3.5748,6.8125,2.6101,20.5974,-0.2896,10.0635,6.5121,2.5519,19.305,0.1718,-0.4418,1,0.3552,-2.2637,-0.8041,0.3552,1.4782,1,1.0228,0.6765,0.6919,1.0228,2.1851,1,1.0461,0.4576,0.4788,1.0461,0.299,1,-1.1545,3.3449,-3.8618,-1.1545,0,1,0.6852,0,0,0.6852,1.3314,1,1.0669,0.7511,0.8013,1.0669,0.0243,15.3303,0.3626,1,0.8426,0.3626,-0.1098,0.8426,0,0,0,0,0,TASCA_DESTRA_DIETRO_PANTALONI
1.6497,14.6647,3.8295,27.8182,-0.1424,2.909,5.1981,2.2799,18.0385,-0.1963,1.6497,14.6647,3.8295,27.8182,-0.1424,5.7774,15.0551,3.8801,32.3019,0.0625,0.5671,1,0.2856,1.7633,0.5035,0.2856,1.6796,1,0.987,0.5954,0.5876,0.987,2.8212,1,0.9741,0.3545,0.3453,0.9741,1.1712,1,-1.6105,0.8538,-1.3751,-1.6105,1.615,1,0.7068,0.6192,0.4376,0.7068,1.5422,1,0.8612,0.6484,0.5584,0.8612,0.0098,8.5264,-0.2652,1,0.9229,-0.2652,-0.1277,0.9229,6.3298,10.0311,3.1672,13,0,TASCA_SINISTRA_DAVANTI_PANTALONI
9.1204,0.0253,0.1591,2.6624,0.7408,3.7978,0.0509,0.2255,3.93,0.2806,9.1204,0.0253,0.1591,2.6624,0.7408,13.4472,0.0631,0.2513,4.6342,0.7011,2.4015,1,0.6782,0.4164,0.2824,0.6782,0.7053,1,0.633,1.4179,0.8976,0.633,0.4974,1,0.4007,2.0105,0.8057,0.4007,4.9661,1,0.7,0.2014,0.141,0.7,1.8807,1,0.6625,0.5317,0.3523,0.6625,0.6775,1,0.5745,1.4761,0.848,0.5745,0.0354,22.0387,0.4898,1.0037,0.9773,0.4898,0.6662,0.9773,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
1.7337,9.6785,3.111,20.9199,-0.1572,1.8549,13.7551,3.7088,15.8914,-0.8473,1.7337,9.6785,3.111,20.9199,-0.1572,5.6123,11.0666,3.3267,23.9997,0.0633,0.9346,1,0.3089,1.0699,0.3305,0.3089,0.8388,1,0.9352,1.1921,1.1149,0.9352,0.7036,1,0.8746,1.4212,1.2429,0.8746,0.3899,1,-1.7538,2.5645,-4.4976,-1.7538,2.1015,1,0.7056,0.4759,0.3358,0.7056,1.3164,1,0.8717,0.7596,0.6621,0.8717,0.008,8.1857,-0.6521,1,0.9255,-0.6521,-0.54,0.9255,4.6423,34.2506,5.8524,18,0,TASCA_SINISTRA_DAVANTI_PANTALONI
7.9717,0.0406,0.2014,1.0462,0.8751,5.7153,0.0708,0.2661,1.7591,0.7301,7.9717,0.0406,0.2014,1.0462,0.8751,12.6444,0.0289,0.1699,1.7647,0.8692,1.3948,1,0.6304,0.7169,0.452,0.6304,0.757,1,1.1856,1.321,1.5663,1.1856,0.573,1,1.4057,1.7452,2.4532,1.4057,1.5411,1,0.6251,0.6489,0.4056,0.6251,1.2857,1,0.6209,0.7778,0.4829,0.6209,0.5947,1,0.5928,1.6815,0.9968,0.5928,0.0332,21.6586,-0.7961,1.0001,0.8941,-0.7961,-0.4471,0.8941,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
8.8832,0.0048,0.0694,0.3737,0.9588,4.5014,0.0068,0.0822,0.4416,0.9068,8.8832,0.0048,0.0694,0.3737,0.9588,13.3452,0.0061,0.0784,0.4418,0.9675,1.9734,1,0.6656,0.5067,0.3373,0.6656,0.8435,1,0.8848,1.1856,1.0491,0.8848,0.7114,1,0.7829,1.4056,1.1005,0.7829,2.0267,1,0.6627,0.4934,0.327,0.6627,1.9167,1,0.6686,0.5217,0.3488,0.6686,0.8464,1,0.8459,1.1815,0.9994,0.8459,0.0351,22.2677,-0.6098,1.0021,0.968,-0.6098,-0.3698,0.968,0,0,0,0,0,TASCA_SINISTRA_DAVANTI_PANTALONI
-1.7637,13.7517,3.7083,14.0588,-13.9796,2.1112,0.5493,0.7412,3.869,-0.0802,-1.7637,13.7517,3.7083,14.0588,-13.9796,4.6872,16.7609,4.094,17.7323,0.0608,-0.8354,1,-0.3763,-1.197,0.4504,-0.3763,5.0034,1,0.9058,0.1999,0.181,0.9058,25.0338,1,0.8205,0.0399,0.0328,0.8205,45.6667,1,-11.4373,0.0219,-0.2505,-11.4373,0.262,1,0.0497,3.8163,0.1897,0.0497,3.6337,1,0.7928,0.2752,0.2182,0.7928,0.0188,7.0627,0.2681,1,-0.9833,0.2681,-0.1777,-0.9833,9.1379,18.7626,4.3316,12,0,TASCA_SINISTRA_DAVANTI_PANTALONI
5.8379,26.2003,5.1186,47.4646,-1.5242,0.267,2.6291,1.6215,7.5053,-1.1335,5.8379,26.2003,5.1186,47.4646,-1.5242,9.8695,25.8558,5.0849,40.1536,0.0094,21.8678,1,0.5915,0.0457,0.027,0.5915,3.1568,1,1.0066,0.3168,0.3189,1.0066,9.9653,1,1.0133,0.1003,0.1017,1.0133,7.1877,1,-75.2995,0.1391,-10.4761,-75.2995,5.3452,1,0.4639,0.1871,0.0868,0.4639,6.3241,1,1.1821,0.1581,0.1869,1.1821,0.0215,15.0722,-0.1487,1,0.2014,-0.1487,-0.2144,0.2014,1.0495,0.1252,0.3538,2,0,TASCA_SINISTRA_DAVANTI_PANTALONI
6.0172,0.0854,0.2922,1.2854,0.8036,7.8074,0.0604,0.2457,1.1569,0.8641,6.0172,0.0854,0.2922,1.2854,0.8036,11.5566,0.0457,0.2138,1.0804,0.91,0.7707,1,0.5207,1.2975,0.6756,0.5207,1.189,1,1.3669,0.841,1.1496,1.3669,1.4138,1,1.8685,0.7073,1.3215,1.8685,0.715,1,0.4814,1.3986,0.6733,0.4814,0.7689,1,0.5452,1.3006,0.7091,0.5452,1.1111,1,1.1897,0.9,1.0708,1.1897,0.0308,19.8418,-0.7251,0.9999,0.8426,-0.7251,-0.2405,0.8426,0.8507,0.127,0.3564,1,0,TASCA_SINISTRA_DAVANTI_PANTALONI
7.5275,0.0156,0.1249,0.8546,0.8928,6.4304,0.0071,0.0844,0.5653,0.9157,7.5275,0.0156,0.1249,0.8546,0.8928,12.4376,0.0215,0.1465,0.9363,0.9276,1.1706,1,0.6052,0.8542,0.517,0.6052,1.4806,1,0.8528,0.6754,0.576,0.8528,2.1923,1,0.7273,0.4561,0.3317,0.7273,1.1594,1,0.593,0.8625,0.5115,0.593,1.1891,1,0.6161,0.841,0.5182,0.6161,1.5116,1,0.9127,0.6616,0.6038,0.9127,0.0327,21.4854,-0.254,0.9963,0.9587,-0.254,0.0376,0.9587,?,?,?,?,?,TASCA_SINISTRA_DAVANTI_PANTALONI
-6.3814,8.971,2.9952,21.6971,-6.9814,-7.0135,5.5525,2.3564,14.2775,?,-6.3814,8.971,2.9952,21.6971,-6.9814,11.9431,11.4904,3.3897,24.0895,0.11,0.9099,1,-0.5343,1.0991,-0.5872,-0.5343,1.2711,1,0.8836,0.7867,0.6951,0.8836,1.6157,1,0.7807,0.6189,0.4832,0.7807,1.3293,1,-6.3714,0.7523,-4.7931,-6.3714,0,1,0.1004,0,0,0.1004,1.5197,1,0.9007,0.658,0.5927,0.9007,0.0295,19.8916,-0.136,1,-0.8685,-0.136,-0.2902,-0.8685,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
3.5221,14.9015,3.8602,17.3124,-0.1647,2.7412,5.6769,2.3826,11.5472,-0.2836,3.5221,14.9015,3.8602,17.3124,-0.1647,6.5655,24.699,4.9698,22.1292,0.0187,1.2849,1,0.5365,0.7783,0.4175,0.5365,1.6202,1,0.7767,0.6172,0.4794,0.7767,2.6249,1,0.6033,0.381,0.2298,0.6033,0.9598,1,-5.7967,1.0419,-6.0395,-5.7967,1.6522,1,0.6591,0.6052,0.3989,0.6591,1.4993,1,0.7823,0.667,0.5218,0.7823,0.0154,10.4548,0.3598,1,0.9635,0.3598,0.5031,0.9635,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
0.8958,16.7835,4.0968,23.1824,-0.3235,2.3659,6.5605,2.5613,17.7814,-0.4247,0.8958,16.7835,4.0968,23.1824,-0.3235,5.4547,17.5763,4.1924,24.6749,0.0042,0.3786,1,0.1642,2.641,0.4337,0.1642,1.5995,1,0.9772,0.6252,0.6109,0.9772,2.5583,1,0.9549,0.3909,0.3733,0.9549,1.0691,1,-54.5254,0.9353,-50.9999,-54.5254,1.4034,1,0.7069,0.7126,0.5037,0.7069,1.3037,1,0.9395,0.767,0.7206,0.9395,0.0073,8.3468,0.0523,1,0.8783,0.0523,0.1561,0.8783,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
5.068,12.9851,3.6035,23.6323,-0.3042,4.3558,16.3022,4.0376,19.0549,-0.4189,5.068,12.9851,3.6035,23.6323,-0.3042,9.5477,21.4577,4.6322,25.1633,0.0181,1.1635,1,0.5308,0.8595,0.4562,0.5308,0.8925,1,0.7779,1.1205,0.8716,0.7779,0.7965,1,0.6051,1.2555,0.7597,0.6051,0.9799,1,-11.9006,1.0205,-12.1451,-11.9006,1.3493,1,0.7071,0.7411,0.5241,0.7071,1.2402,1,0.9392,0.8063,0.7572,0.9392,0.0226,15.6251,0.1878,1,0.8986,0.1878,0.4482,0.8986,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
9.0246,0.0514,0.2268,1.402,0.8536,4.2142,0.1012,0.3182,2.1173,0.6253,9.0246,0.0514,0.2268,1.402,0.8536,13.446,0.054,0.2324,1.4065,0.9001,2.1414,1,0.6712,0.467,0.3134,0.6712,0.7127,1,0.9756,1.4032,1.3689,0.9756,0.5079,1,0.9518,1.9689,1.874,0.9518,2.3138,1,0.6453,0.4322,0.2789,0.6453,1.6949,1,0.6805,0.59,0.4015,0.6805,0.6622,1,0.9968,1.5102,1.5054,0.9968,0.0378,22.2634,-0.7597,0.9996,0.9505,-0.7597,-0.5227,0.9505,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
8.9512,0.0252,0.1588,0.9676,0.897,4.4494,0.0414,0.2035,1.0069,0.8035,8.9512,0.0252,0.1588,0.9676,0.897,13.42,0.0391,0.1976,1.1655,0.9174,2.0118,1,0.667,0.4971,0.3315,0.667,0.7804,1,0.8035,1.2814,1.0296,0.8035,0.609,1,0.6456,1.642,1.0601,0.6456,2.0464,1,0.651,0.4887,0.3181,0.651,1.8331,1,0.6658,0.5455,0.3632,0.6658,0.961,1,0.8302,1.0406,0.8639,0.8302,0.0353,22.3517,-0.3524,0.9985,0.9455,-0.3524,-0.0218,0.9455,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
8.2715,0.0422,0.2055,1.164,0.8682,5.5457,0.0491,0.2217,1.0081,0.8322,8.2715,0.0422,0.2055,1.164,0.8682,12.949,0.0474,0.2177,1.2935,0.9049,1.4915,1,0.6388,0.6705,0.4283,0.6388,0.9271,1,0.9438,1.0787,1.018,0.9438,0.8594,1,0.8907,1.1636,1.0364,0.8907,1.5336,1,0.6231,0.652,0.4063,0.6231,1.4701,1,0.6494,0.6802,0.4418,0.6494,1.1547,1,0.8999,0.8661,0.7793,0.8999,0.035,22.0887,-0.6144,1.0017,0.9413,-0.6144,-0.3102,0.9413,0,0,0,0,0,TASCA_SINISTRA_DIETRO_PANTALONI
